id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
333270120084,33327012014,333270120,14,1,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 24, 'minutes': 6}",3.0,3.0,71,71,1,10,0,False,Rush,"Andre Williams rush for no gain to the BC 29, tackled by Matt Robinson.",-0.8305196050291288,
333270120085,33327012014,333270120,14,2,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 24, 'minutes': 6}",3.0,3.0,71,71,2,10,0,False,Pass Incompletion,Chase Rettig pass incomplete to Alex Amidon.,-0.43555458427823446,
333270120093,33327012014,333270120,14,3,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 24, 'minutes': 6}",3.0,3.0,71,71,3,10,2,False,Pass Interception,"Chase Rettig pass intercepted by Sean Davis at the Mary 47, returned for 2 yards to the Mary 49.",0.041691062062327866,
333270120200,33327012028,333270120,27,1,Boston College,ACC,26,Maryland,Maryland,Boston College,ACC,24,4,"{'seconds': 34, 'minutes': 7}",1.0,3.0,75,75,1,10,1,False,Rush,"Myles Willis rush for 1 yard to the BC 26, tackled by Darius Kilgo.",-0.5874795431016855,
333270120198,33327012028,333270120,27,3,Boston College,ACC,20,Maryland,Maryland,Boston College,ACC,24,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,94,94,2,11,8,False,Rush,"Andre Williams rush for 8 yards to the BC 14, tackled by Anthony Nixon and Matt Robinson.",0.1904478232724509,
333270120201,33327012028,333270120,27,5,Boston College,ACC,26,Maryland,Maryland,Boston College,ACC,24,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,74,74,2,9,74,True,Pass Completion,Chase Rettig pass complete to Alex Amidon for 74 yards for a TOUCHDOWN.,,
333270120199,33327012028,333270120,27,4,Boston College,ACC,20,Maryland,Maryland,Boston College,ACC,24,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,86,86,3,3,11,False,Pass Completion,"Chase Rettig pass complete to Dan Crimmins for 11 yards to the BC 25, tackled by William Likely and Sean Davis for a 1ST down.",0.9518042761660901,
333270120197,33327012028,333270120,27,2,Boston College,ACC,20,Maryland,Maryland,Boston College,ACC,24,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,92,92,1,10,-2,False,Rush,"Andre Williams rush for a loss of 2 yards to the BC 6, tackled by Alex Twine and Darius Kilgo.",-0.39644426365700003,
333270120207,33327012028,333270120,27,7,Boston College,ACC,26,Maryland,Maryland,Boston College,ACC,26,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,65,65,-1,-1,0,False,Kickoff,Nate Freese kickoff for 65 yards for a touchback.,,
333270120205,33327012028,333270120,27,6,Boston College,ACC,26,Maryland,Maryland,Boston College,ACC,26,4,"{'seconds': 2, 'minutes': 5}",1.0,3.0,3,3,-1,-1,0,True,Extra Point Missed,Nate Freese extra point BLOCKED returned for 2-point defensive conversion by Anthony Nixon.,,
333270120057,33327012012,333270120,12,1,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 30, 'minutes': 12}",3.0,3.0,6,6,1,6,6,True,Rush,Andre Williams rush for 6 yards for a TOUCHDOWN.,,
333270120059,33327012012,333270120,12,3,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 30, 'minutes': 12}",3.0,3.0,65,65,-1,-1,0,False,Kickoff,Nate Freese kickoff for 65 yards for a touchback.,,
333270120058,33327012012,333270120,12,2,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,10,2,"{'seconds': 30, 'minutes': 12}",3.0,3.0,3,3,-1,-1,0,True,Extra Point Good,Nate Freese extra point GOOD.,,
333270120153,33327012022,333270120,22,4,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,64,64,1,10,3,False,Rush,"Andre Williams rush for 3 yards to the BC 39, tackled by L.A. Goree and Sean Davis.",-0.4136553890915255,
333270120152,33327012022,333270120,22,3,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,66,66,3,1,2,False,Rush,"Andre Williams rush for 2 yards to the BC 36, tackled by Anthony Nixon and Andre Monroe for a 1ST down.",0.9535963738949382,
333270120160,33327012022,333270120,22,8,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,54,54,2,10,7,False,Rush,"Chase Rettig rush for 7 yards to the Mary 47, tackled by William Likely and L.A. Goree.",0.5744855403651224,
333270120151,33327012022,333270120,22,2,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,75,75,2,10,9,False,Pass Completion,"Chase Rettig pass complete to Alex Amidon for 9 yards to the BC 34, tackled by Alex Twine.",0.6799361600947043,
333270120150,33327012022,333270120,22,1,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,75,75,1,10,0,False,Pass Incompletion,Chase Rettig pass incomplete to Mike Naples.,-0.7029700220436519,
333270120157,33327012022,333270120,22,6,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,54,54,1,10,0,False,Rush,"Myles Willis rush for no gain to the BC 46, tackled by Darius Kilgo and Andre Monroe.",-1.1590089706435955,
333270120155,33327012022,333270120,22,5,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,61,61,2,7,3,False,Rush,"Andre Williams rush for 3 yards to the BC 42, tackled by Quinton Jefferson.",-0.3690270792191779,
333270120161,33327012022,333270120,22,9,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,47,47,3,3,21,False,Pass Completion,Chase Rettig pass complete to Mike Naples for 21 yards to the Mary 26 for a 1ST down.,2.0494188455555005,
333270120158,33327012022,333270120,22,7,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,58,58,3,4,4,False,Pass Completion,"Chase Rettig pass complete to Dan Crimmins for 4 yards to the BC 46, tackled by Isaac Goins for a 1ST down.",1.7449775384008264,
333270120169,33327012022,333270120,22,16,Boston College,ACC,13,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 9, 'minutes': 1}",2.0,3.0,65,65,-1,-1,15,False,Kickoff,"Nate Freese kickoff for 57 yards returned by William Likely for 15 yards to the Mary 23, tackled by Matt Milano.",,
333270120167,33327012022,333270120,22,14,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 12, 'minutes': 1}",2.0,3.0,2,2,4,0,0,False,Timeout,"Timeout Boston College, clock 01:12.",,
333270120164,33327012022,333270120,22,11,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,3,3,1,3,2,False,Rush,"Andre Williams rush for 2 yards to the Mary 1, tackled by L.A. Goree and Alex Twine.",-0.435900504741669,
333270120168,33327012022,333270120,22,15,Boston College,ACC,13,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 9, 'minutes': 1}",2.0,3.0,2,2,4,2,19,True,Field Goal Good,Nate Freese 19 yard field goal GOOD.,-1.148647298745598,
333270120166,33327012022,333270120,22,13,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,2,2,3,2,0,False,Rush,"Chase Rettig rush for no gain to the Mary 2, tackled by Matt Robinson and Sean Davis.",-0.306522417191541,
333270120165,33327012022,333270120,22,12,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,1,1,2,1,-1,False,Rush,"Andre Williams rush for a loss of 1 yard to the Mary 2, tackled by Shawn Petty.",-0.644478046589855,
333270120163,33327012022,333270120,22,10,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 58, 'minutes': 7}",3.0,3.0,26,26,1,10,23,False,Rush,"Andre Williams rush for 23 yards to the Mary 3, tackled by Matt Robinson for a 1ST down.",1.2555503896768434,
333270120140,33327012020,333270120,20,2,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 18, 'minutes': 11}",3.0,3.0,68,68,2,8,1,False,Rush,"Andre Williams rush for 1 yard to the BC 33, tackled by Sean Davis.",-0.5163202116846675,
333270120141,33327012020,333270120,20,3,Boston College,ACC,10,Maryland,Maryland,Boston College,ACC,17,3,"{'seconds': 18, 'minutes': 11}",3.0,3.0,67,67,3,7,0,False,Pass Incompletion,Chase Rettig pass incomplete to Alex Amidon.,-0.35765535289903205,
