id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
340060002201,34006000224,340060002,25,7,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 55, 'minutes': 7}",3,2,76,24,1,10,4,False,Rush,Tre Mason rush for 4 yards to the FlaSt 20.,-0.0334632336053265,
340060002196,34006000224,340060002,25,2,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 19, 'minutes': 10}",3,2,27,73,2,8,26,False,Pass Completion,Nick Marshall pass complete to Ricardo Louis for 26 yards to the FlaSt 47 for a 1ST down.,2.917156557776929,
340060002202,34006000224,340060002,25,8,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 10, 'minutes': 7}",3,2,80,20,2,6,4,False,Rush,Tre Mason rush for 4 yards to the FlaSt 16.,-0.0372868396160725,
340060002206,34006000224,340060002,25,12,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 46, 'minutes': 4}",3,2,94,6,3,4,0,False,Pass Incompletion,Nick Marshall pass incomplete to Sammie Coates.,-0.3110685547647857,
340060002200,34006000224,340060002,25,6,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 15, 'minutes': 8}",3,2,69,31,2,7,7,False,Rush,Nick Marshall rush for 7 yards to the FlaSt 24 for a 1ST down.,0.4619682801550873,
340060002197,34006000224,340060002,25,3,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 45, 'minutes': 9}",3,2,53,47,1,10,2,False,Rush,Tre Mason rush for 2 yards to the FlaSt 45.,-0.583582209593514,
340060002205,34006000224,340060002,25,11,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 20, 'minutes': 5}",3,2,90,10,2,8,4,False,Rush,Nick Marshall rush for 4 yards to the FlaSt 6.,-0.0218204291142975,
340060002195,34006000224,340060002,25,1,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 35, 'minutes': 10}",3,2,25,75,1,10,2,False,Rush,Nick Marshall rush for 2 yards to the Aub 27.,-0.45260367932203766,
340060002203,34006000224,340060002,25,9,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 42, 'minutes': 6}",3,2,84,16,3,2,4,False,Rush,Tre Mason rush for 4 yards to the FlaSt 12 for a 1ST down.,0.2220934797924485,
340060002207,34006000224,340060002,25,13,Auburn,SEC,24,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 42, 'minutes': 4}",3,2,94,6,4,4,22,True,Field Goal Good,Cody Parkey 22 yard field goal GOOD.,-0.9683814063193648,
340060002199,34006000224,340060002,25,5,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 50, 'minutes': 8}",3,2,66,34,1,10,3,False,Rush,Tre Mason rush for 3 yards to the FlaSt 31.,-0.2066800678483923,
340060002198,34006000224,340060002,25,4,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 4, 'minutes': 9}",3,2,55,45,2,8,11,False,Rush,Tre Mason rush for 11 yards to the FlaSt 34 for a 1ST down.,1.260058289946274,
340060002204,34006000224,340060002,25,10,Auburn,SEC,21,Florida State,Auburn,Florida State,ACC,20,4,"{'seconds': 5, 'minutes': 6}",3,2,88,12,1,10,2,False,Rush,Tre Mason rush for 2 yards to the FlaSt 10.,-0.1686350677656265,
340060002050,34006000206,340060002,7,2,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,1,"{'seconds': 25, 'minutes': 2}",3,2,71,71,2,6,4,False,Rush,Jameis Winston rush for 4 yards to the FlaSt 33.,-0.1052988296867126,
340060002058,34006000206,340060002,7,6,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,2,"{'seconds': 56, 'minutes': 14}",3,2,57,57,3,8,0,False,Pass Incompletion,"Jameis Winston pass incomplete to Rashad Greene, broken up by Chris Davis.",-0.5753756750205063,
340060002052,34006000206,340060002,7,3,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,1,"{'seconds': 14, 'minutes': 1}",3,2,74,74,4,9,0,False,Penalty,AUBURN penalty 15 yard Roughing the Kicker on Johnathan Ford accepted.,,
340060002049,34006000206,340060002,7,1,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,1,"{'seconds': 50, 'minutes': 2}",3,2,75,75,1,10,4,False,Rush,Devonta Freeman rush for 4 yards to the FlaSt 29.,-0.1142886249388964,
340060002060,34006000206,340060002,7,7,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,2,"{'seconds': 49, 'minutes': 14}",3,2,57,57,4,8,0,False,Punt,"Cason Beatty punt for 42 yards, fair catch by Chris Davis at the Aub 15.",,
340060002056,34006000206,340060002,7,5,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,1,"{'seconds': 0, 'minutes': 0}",3,2,59,59,2,10,2,False,Rush,Jameis Winston rush for 2 yards to the FlaSt 43.,-0.5021685129198507,
340060002055,34006000206,340060002,7,4,Florida State,ACC,3,Auburn,Auburn,Florida State,SEC,7,1,"{'seconds': 5, 'minutes': 1}",3,2,59,59,1,10,0,False,Pass Completion,Jameis Winston pass complete to Karlos Williams for no gain to the FlaSt 41.,-1.1387859939569847,
340060002208,34006000225,340060002,1,1,Auburn,SEC,24,Florida State,Auburn,Florida State,ACC,26,4,"{'seconds': 31, 'minutes': 4}",3,3,35,65,-1,-1,100,True,Kickoff,Cody Parkey kickoff for 65 yards returned by Levonte Whitfield for 100 yards for a TOUCHDOWN.,,
340060002210,34006000225,340060002,1,3,Florida State,ACC,27,Auburn,Auburn,Florida State,SEC,24,4,"{'seconds': 31, 'minutes': 4}",3,3,65,65,-1,-1,0,False,Kickoff,Roberto Aguayo kickoff for 65 yards for a touchback.,,
