id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
272430218153,27243021813,272430218,13,6,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 59, 'minutes': 4}",44,44,4,1,5,False,Rush,Eric Kettani rush for 5 yards to the Temp 39 for a 1ST down.,2.197487364780102,,,
272430218148,27243021813,272430218,13,2,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 15, 'minutes': 7}",63,63,2,3,10,False,Rush,Adam Ballard rush for 10 yards to the Navy 47 for a 1ST down.,0.9260605831780673,,,
272430218154,27243021813,272430218,13,8,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 44, 'minutes': 4}",39,39,1,10,3,False,Rush,Shun White rush for 3 yards to the Temp 36.,-0.2585563392598456,,,
272430218157,27243021813,272430218,13,11,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 23, 'minutes': 3}",50,50,3,21,0,False,Pass Incompletion,"Kaipo-Noa Kaheaku-Enhada pass incomplete to Shun White, broken up by Dominique Harris.",-0.32222738524565653,,,
272430218156,27243021813,272430218,13,10,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 46, 'minutes': 3}",51,51,2,22,1,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 1 yard to the 50 yard line.,-0.45037876391719595,,,
272430218159,27243021813,272430218,13,7,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 59, 'minutes': 4}",50,50,4,21,12,False,Punt,"Greg Veteto punt for 37 yards, returned by Marquise Liverpool for 12 yards to the Temp 25.",,,,
272430218149,27243021813,272430218,13,3,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 15, 'minutes': 7}",53,53,1,10,-2,False,Rush,Reggie Campbell rush for a loss of 2 yards to the Navy 45.,-1.598627696551306,,,
272430218151,27243021813,272430218,13,4,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 15, 'minutes': 7}",55,55,2,12,9,False,Rush,Shun White rush for 9 yards to the Temp 46 out-of-bounds.,1.0221377143906007,,,
272430218155,27243021813,272430218,13,9,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 10, 'minutes': 4}",36,36,2,7,30,False,Penalty,"Navy penalty 15 yard pass interference on Tyree Barnes accepted, no play.",,,,
272430218152,27243021813,272430218,13,5,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 40, 'minutes': 6}",46,46,3,3,2,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 2 yards to the Temp 44.,-0.6661365039776399,,,
272430218147,27243021813,272430218,13,1,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 6, 'minutes': 8}",70,70,1,10,7,False,Rush,Shun White rush for 7 yards to the Navy 37.,0.6714265021529684,,,
272430218038,27243021804,272430218,4,2,Navy,FBS Independents,13,Temple,Temple,Navy,Mid-American,0,1,"{'seconds': 51, 'minutes': 4}",44,44,1,10,44,True,Rush,Kaipo-Noa Kaheaku-Enhada rush for 44 yards for a TOUCHDOWN.,,,,
272430218037,27243021804,272430218,4,1,Navy,FBS Independents,7,Temple,Temple,Navy,Mid-American,0,1,"{'seconds': 1, 'minutes': 5}",64,64,1,10,20,False,Pass Completion,Kaipo-Noa Kaheaku-Enhada pass complete to Reggie Campbell for 20 yards to the Temp 44 for a 1ST down out-of-bounds.,1.7343102502653096,,,
272430218040,27243021804,272430218,4,4,Navy,FBS Independents,14,Temple,Temple,Navy,Mid-American,0,1,"{'seconds': 51, 'minutes': 4}",70,70,-1,-1,0,False,Kickoff,Matt Harmon kickoff for 70 yards for a touchback.,,,,
272430218039,27243021804,272430218,4,3,Navy,FBS Independents,14,Temple,Temple,Navy,Mid-American,0,1,"{'seconds': 51, 'minutes': 4}",3,3,-1,-1,0,True,Extra Point Good,Matt Harmon extra point GOOD.,,,,
272430218231,27243021819,272430218,19,1,Navy,FBS Independents,30,Temple,Temple,Navy,Mid-American,19,4,"{'seconds': 34, 'minutes': 0}",35,35,1,10,-2,False,Rush,Team rush for a loss of 2 yards to the Temp 37.,-1.051572671462424,,,
272430218124,27243021811,272430218,11,2,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,10,3,"{'seconds': 51, 'minutes': 13}",64,64,2,5,20,False,Rush,Shun White rush for 20 yards to the Temp 44 for a 1ST down.,2.0900513285364557,,,
272430218122,27243021811,272430218,11,1,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,10,3,"{'seconds': 43, 'minutes': 14}",69,69,1,10,5,False,Rush,Adam Ballard rush for 5 yards to the Navy 36.,0.1043573190685727,,,
272430218125,27243021811,272430218,11,3,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,10,3,"{'seconds': 2, 'minutes': 13}",44,44,1,10,1,False,Rush,"Adam Ballard rush for 1 yard, fumbled at the Temp 43, forced by Terrance Banks, recovered by Elisha Joseph at the Temp 43.",-0.7468552089852203,,,
272430218179,27243021815,272430218,15,4,Navy,FBS Independents,27,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 33, 'minutes': 14}",30,30,1,10,9,False,Rush,Adam Ballard rush for 9 yards to the Temp 21.,0.687915414120443,,,
272430218188,27243021815,272430218,15,11,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 20, 'minutes': 12}",17,17,3,0,4,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 4 yards to the Temp 13.,,,,
272430218187,27243021815,272430218,15,10,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 32, 'minutes': 12}",17,17,2,0,0,False,Pass Incompletion,Kaipo-Noa Kaheaku-Enhada pass incomplete to Shun White.,,,,
272430218186,27243021815,272430218,15,9,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 2, 'minutes': 13}",29,29,1,0,12,False,Rush,Adam Ballard rush for 12 yards to the Temp 17.,,,,
272430218190,27243021815,272430218,15,13,Navy,FBS Independents,27,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 44, 'minutes': 11}",13,13,4,13,30,True,Field Goal Good,Matt Harmon 30 yard field goal GOOD.,-0.0696730678038833,,,
272430218181,27243021815,272430218,15,6,Navy,FBS Independents,27,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 43, 'minutes': 13}",9,9,1,0,-2,False,Penalty,"Navy penalty 10 yard holding on Oj Washington accepted, no play.",,,,
272430218175,27243021815,272430218,15,1,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 50, 'minutes': 0}",41,41,1,10,3,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 3 yards to the Temp 38.,-0.2817600859254661,,,
272430218196,27243021815,272430218,15,7,Navy,FBS Independents,27,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 43, 'minutes': 13}",70,70,-1,-1,9,False,Kickoff,Matt Harmon kickoff for 65 yards returned by Marquise Liverpool for 9 yards to the Temp 14.,,,,
272430218178,27243021815,272430218,15,3,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 46, 'minutes': 14}",32,32,3,1,2,False,Rush,Adam Ballard rush for 2 yards to the Temp 30 for a 1ST down.,0.4306935202571525,,,
272430218180,27243021815,272430218,15,5,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 8, 'minutes': 14}",22,22,2,2,13,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 13 yards to the Temp 9 for a 1ST down.,-0.122280650374838,,,
272430218185,27243021815,272430218,15,8,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 14, 'minutes': 13}",19,19,1,0,19,False,Penalty,"Navy penalty 10 yard holding on Anthony Gaskins accepted, no play.",,,,
272430218189,27243021815,272430218,15,12,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,4,"{'seconds': 49, 'minutes': 11}",13,13,4,0,0,False,Timeout,"Timeout TEMPLE, clock 11:49.",,,,
272430218176,27243021815,272430218,15,2,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,13,3,"{'seconds': 9, 'minutes': 0}",38,38,2,7,6,False,Rush,Reggie Campbell rush for 6 yards to the Temp 32.,0.277343058642062,,,
272430218110,27243021810,272430218,10,4,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 36, 'minutes': 1}",42,42,1,10,-2,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for a loss of 2 yards to the Temp 44.,-1.3478267095726884,,,
272430218113,27243021810,272430218,10,7,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 45, 'minutes': 0}",11,11,1,10,1,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 1 yard to the Temp 10.,-0.230342397894136,,,
272430218116,27243021810,272430218,10,10,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 24, 'minutes': 0}",10,10,3,9,4,False,Rush,Adam Ballard rush for 4 yards to the Temp 6.,-0.045530113959357,,,
272430218114,27243021810,272430218,10,8,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 45, 'minutes': 0}",10,10,2,9,0,False,Pass Incompletion,Kaipo-Noa Kaheaku-Enhada pass incomplete to Shun White.,-0.282300233186509,,,
272430218115,27243021810,272430218,10,9,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 35, 'minutes': 0}",10,10,3,9,0,False,Timeout,"Timeout NAVY, clock 00:35.",,,,
272430218109,27243021810,272430218,10,3,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 32, 'minutes': 2}",57,57,2,5,0,False,Penalty,"Temple penalty 15 yard pass interference on Evan Cooper Jr accepted, no play.",,,,
272430218112,27243021810,272430218,10,6,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 16, 'minutes': 1}",23,23,1,10,12,False,Rush,Shun White rush for 12 yards to the Temp 11 out-of-bounds for a 1ST down.,0.1422382647033035,,,
272430218108,27243021810,272430218,10,2,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 32, 'minutes': 2}",62,62,1,10,5,False,Rush,Adam Ballard rush for 5 yards to the Navy 43.,0.1104483361431646,,,
272430218120,27243021810,272430218,10,12,Navy,FBS Independents,24,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 0, 'minutes': 0}",6,6,4,5,23,True,Field Goal Good,Matt Harmon 23 yard field goal GOOD.,-0.920087841592073,,,
272430218117,27243021810,272430218,10,11,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 2, 'minutes': 0}",6,6,4,5,0,False,Timeout,"Timeout NAVY, clock 00:02.",,,,
272430218111,27243021810,272430218,10,5,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 20, 'minutes': 1}",44,44,2,12,21,False,Rush,Shun White rush for 21 yards to the Temp 23 out-of-bounds for a 1ST down.,1.9787845030735838,,,
272430218107,27243021810,272430218,10,1,Navy,FBS Independents,21,Temple,Temple,Navy,Mid-American,10,2,"{'seconds': 40, 'minutes': 2}",81,81,1,10,19,False,Rush,Reggie Campbell rush for 19 yards to the Navy 38 out-of-bounds for a 1ST down.,1.485615880323306,,,
272430218074,27243021806,272430218,6,9,Navy,FBS Independents,14,Temple,Temple,Navy,Mid-American,3,2,"{'seconds': 10, 'minutes': 10}",55,55,3,3,0,False,Rush,"Zerbin Singleton rush for no gain, fumbled at the Navy 37, forced by Colin Clancy, recovered by John Haley at the Navy 12.",-0.9078767371915273,,,
272430218062,27243021806,272430218,6,1,Navy,FBS Independents,14,Temple,Temple,Navy,Mid-American,3,2,"{'seconds': 40, 'minutes': 12}",72,72,1,10,0,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for no gain to the Navy 28.,-0.7982008475508557,,,
272430218063,27243021806,272430218,6,2,Navy,FBS Independents,14,Temple,Temple,Navy,Mid-American,3,2,"{'seconds': 54, 'minutes': 11}",72,72,2,10,4,False,Rush,Kaipo-Noa Kaheaku-Enhada rush for 4 yards to the Navy 32.,-0.07506658124804935,,,
