id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
272580127042,27258012707,272580127,7,1,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 0, 'minutes': 15}",65,35,1,10,32,False,Pass Completion,Brian Hoyer pass complete to Kellen Davis for 32 yards to the Pitt 3 for a 1ST down.,1.508137051045619,,,
272580127044,27258012707,272580127,7,2,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,2,"{'seconds': 0, 'minutes': 15}",97,3,1,3,1,False,Rush,"Javon Ringer rush for 1 yard to the Pitt 2, tackled by Dorin Dickerson and Eric Thatcher.",-0.603484792590886,,,
272580127047,27258012707,272580127,7,5,Michigan State,Big Ten,7,Pittsburgh,Michigan State,Pittsburgh,Big East,0,2,"{'seconds': 15, 'minutes': 14}",97,3,-1,-1,0,True,Extra Point Good,Brett Swenson extra point GOOD.,,,,
272580127048,27258012707,272580127,7,6,Michigan State,Big Ten,7,Pittsburgh,Michigan State,Pittsburgh,Big East,0,2,"{'seconds': 6, 'minutes': 14}",30,70,-1,-1,30,False,Kickoff,"Todd Boleski kickoff for 64 yards returned by Lowell Robinson for 30 yards to the Pitt 36, tackled by Otis Wiley.",,,,
272580127046,27258012707,272580127,7,4,Michigan State,Big Ten,6,Pittsburgh,Michigan State,Pittsburgh,Big East,0,2,"{'seconds': 15, 'minutes': 14}",98,2,3,2,2,True,Rush,Jehuu Caulcrick rush for 2 yards for a TOUCHDOWN.,,,,
272580127020,27258012703,272580127,3,7,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 34, 'minutes': 11}",47,53,3,6,0,False,Pass Incompletion,Brian Hoyer pass incomplete to N/A.,-0.7987440892990438,,,
272580127015,27258012703,272580127,3,2,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 34, 'minutes': 11}",33,67,2,9,3,False,Rush,"Javon Ringer rush for 3 yards to the MchSt 36, tackled by Scott McKillop and Joe Clermond.",-0.2549581132132577,,,
272580127018,27258012703,272580127,3,5,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 34, 'minutes': 11}",38,62,1,15,4,False,Rush,"Jehuu Caulcrick rush for 4 yards to the MchSt 42, tackled by Rashaad Duncan and Joe Clermond.",-0.1476829275524257,,,
272580127016,27258012703,272580127,3,3,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 34, 'minutes': 11}",36,64,3,6,7,False,Rush,"Brian Hoyer rush for 7 yards to the MchSt 43 for a 1ST down, tackled by Scott McKillop.",2.0747777281671205,,,
272580127019,27258012703,272580127,3,6,Michigan State,Big Ten,0,Pittsburgh,Michigan State,Pittsburgh,Big East,0,1,"{'seconds': 34, 'minutes': 11}",42,58,2,11,5,False,Rush,"Javon Ringer rush for 5 yards to the MchSt 47 out-of-bounds, tackled by Eric Thatcher.",0.0625199349618395,,,
