id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
273212426163,27321242618,273212426,18,11,Navy,FBS Independents,35,Northern Illinois,Navy,Northern Illinois,Mid-American,24,4,"{'seconds': 51, 'minutes': 7}",97,3,-1,-1,0,True,Extra Point Good,"Matt Harmon extra point GOOD, Northn Illinois penalty offside defense declined.",,,,
273212426162,27321242618,273212426,18,10,Navy,FBS Independents,34,Northern Illinois,Navy,Northern Illinois,Mid-American,24,4,"{'seconds': 51, 'minutes': 7}",88,12,3,10,12,True,Rush,Zerbin Singleton rush for 12 yards for a TOUCHDOWN.,,,,
273212426010,27321242602,273212426,2,1,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",46,54,1,10,4,False,Rush,"Adam Ballard rush for 4 yards to the 50 yard line, tackled by Alex Kube.",,,-0.1577860825649198,
273212426012,27321242602,273212426,2,3,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",60,40,1,10,8,False,Rush,"Shun White rush for 8 yards to the NoIll 32, tackled by Melvin Rice.",,,0.637524267916824,
273212426016,27321242602,273212426,2,7,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",95,5,3,3,3,False,Rush,"Jarod Bryant rush for 3 yards to the NoIll 2 for a 1ST down, tackled by Alex Krutsch.",,,1.433138057281311,
273212426015,27321242602,273212426,2,6,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",92,8,2,6,3,False,Rush,"Shun White rush for 3 yards to the NoIll 5, tackled by Alex Kube and Chase Carter.",,,-0.0998418871181755,
273212426019,27321242602,273212426,2,10,Navy,FBS Independents,6,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 30, 'minutes': 8}",99,1,3,1,1,True,Rush,Zerbin Singleton rush for 1 yard for a TOUCHDOWN.,,,,
273212426011,27321242602,273212426,2,2,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",50,50,2,6,10,False,Rush,"Shun White rush for 10 yards to the NoIll 40 for a 1ST down, tackled by John Tranchitella and Melvin Rice.",,,1.1536344763127868,
273212426013,27321242602,273212426,2,4,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",68,32,2,2,20,False,Rush,"Adam Ballard rush for 20 yards to the NoIll 12 for a 1ST down, tackled by Josh Allen.",,,0.0214303339845915,
273212426018,27321242602,273212426,2,9,Navy,FBS Independents,0,Northern Illinois,Navy,Northern Illinois,Mid-American,7,1,"{'seconds': 48, 'minutes': 12}",99,1,2,1,0,False,Rush,"Jarod Bryant rush for no gain to the NoIll 1, tackled by Zach Larsen.",,,-0.553645991706544,
