id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
272932426065,27293242606,272932426,6,10,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,14,2,"{'seconds': 24, 'minutes': 10}",97,3,-1,-1,0,True,Extra Point Good,Joey Bullen extra point GOOD.,,,,
272932426064,27293242606,272932426,6,9,Navy,FBS Independents,16,Wake Forest,Navy,Wake Forest,ACC,14,2,"{'seconds': 24, 'minutes': 10}",93,7,2,7,7,True,Rush,Shun White rush for 7 yards for a TOUCHDOWN.,,,,
272932426062,27293242606,272932426,6,7,Navy,FBS Independents,10,Wake Forest,Navy,Wake Forest,ACC,14,2,"{'seconds': 40, 'minutes': 13}",84,16,2,2,6,False,Rush,"Reggie Campbell rush for 6 yards to the WFrst 10 for a 1ST down, tackled by Kevin Patterson.",,,-0.30552992881391,
272932426086,27293242608,272932426,8,3,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,23,2,"{'seconds': 19, 'minutes': 2}",19,81,3,11,0,True,Sack,Jarod Bryant sacked by Alphonso Smith at the Navy 0 for a loss of 9 yards.,,,-0.09682294158419678,
272932426085,27293242608,272932426,8,2,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,17,2,"{'seconds': 18, 'minutes': 3}",22,78,2,8,-3,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for a loss of 3 yards to the Navy 19, tackled by Aaron Curry.",,,-0.4909842915887541,
272932426084,27293242608,272932426,8,1,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,17,2,"{'seconds': 18, 'minutes': 3}",20,80,1,10,2,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for 2 yards to the Navy 22, tackled by Aaron Mason.",,,-0.3623882030735057,
272932426013,27293242602,272932426,2,8,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",88,12,1,10,-2,False,Rush,"Reggie Campbell rush for a loss of 2 yards to the WFrst 14, tackled by Kevin Patterson.",,,-0.4218419808428175,
272932426007,27293242602,272932426,2,2,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",43,57,2,10,9,False,Rush,"Shun White rush for 9 yards to the WFrst 48, tackled by Kevin Patterson.",,,1.1020798542809,
272932426006,27293242602,272932426,2,1,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",43,57,1,10,0,False,Pass Incompletion,Kaipo-Noa Kaheaku-Enhada pass incomplete to Eric Kettani.,,,-1.15714755134967,
272932426009,27293242602,272932426,2,4,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",56,44,1,10,0,False,Pass Incompletion,Kaipo-Noa Kaheaku-Enhada pass incomplete to Oj Washington.,,,-0.9690270974076257,
272932426015,27293242602,272932426,2,10,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",88,12,3,10,3,False,Rush,"Zerbin Singleton rush for 3 yards to the WFrst 9, tackled by Stanley Arnoux.",,,-0.1482281250647207,
272932426012,27293242602,272932426,2,7,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",73,27,1,10,15,False,Rush,"Reggie Campbell rush for 15 yards to the WFrst 12 for a 1ST down, tackled by Jeremy Thompson.",,,0.2111862993555605,
272932426017,27293242602,272932426,2,12,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 22, 'minutes': 10}",30,70,-1,-1,46,False,Kickoff,"Matt Harmon kickoff for 63 yards returned by Kevin Marion for 46 yards to the Navy 47, tackled by Emmett Merchant.",,,,
272932426016,27293242602,272932426,2,11,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 22, 'minutes': 10}",91,9,4,7,26,True,Field Goal Good,Joey Bullen 26 yard field goal GOOD.,,,-0.715003651726459,
272932426011,27293242602,272932426,2,6,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",65,35,3,1,8,False,Rush,"Eric Kettani rush for 8 yards to the WFrst 27 for a 1ST down, tackled by Alex Frye.",,,0.6872911038294996,
272932426014,27293242602,272932426,2,9,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",86,14,2,12,2,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for 2 yards to the WFrst 12, tackled by Stanley Arnoux.",,,-0.1848317003300773,
272932426008,27293242602,272932426,2,3,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",52,48,3,1,4,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for 4 yards to the WFrst 44 for a 1ST down, tackled by Chantz McClinic.",,,1.1075020370700752,
272932426010,27293242602,272932426,2,5,Navy,FBS Independents,0,Wake Forest,Navy,Wake Forest,ACC,7,1,"{'seconds': 1, 'minutes': 14}",56,44,2,10,9,False,Rush,"Shun White rush for 9 yards to the WFrst 35, tackled by Stanley Arnoux and Kevin Patterson.",,,0.9533375096966613,
272932426109,27293242612,272932426,12,1,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 0, 'minutes': 15}",20,80,1,10,18,False,Rush,"Eric Kettani rush for 18 yards to the Navy 38 for a 1ST down, tackled by Aaron Mason.",,,1.4330541549256122,
272932426110,27293242612,272932426,12,2,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 0, 'minutes': 15}",38,62,1,10,3,False,Rush,"Adam Ballard rush for 3 yards to the Navy 41, tackled by Zach Stukes and Chantz McClinic.",,,-0.4251117664036599,
272932426115,27293242612,272932426,12,7,Navy,FBS Independents,24,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 4, 'minutes': 13}",30,70,-1,-1,0,False,Kickoff,Joey Bullen kickoff for 30 yards.,,,,
272932426112,27293242612,272932426,12,4,Navy,FBS Independents,23,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 4, 'minutes': 13}",45,55,3,3,43,False,Rush,"Jarod Bryant rush for 43 yards to the WFrst 12 for a 1ST down, tackled by Chip Vaughn.",,,3.0044240620546,
272932426111,27293242612,272932426,12,3,Navy,FBS Independents,17,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 0, 'minutes': 15}",41,59,2,7,4,False,Rush,"Jarod Bryant rush for 4 yards to the Navy 45, tackled by Mike Rinfrette.",,,-0.1564031970073749,
272932426114,27293242612,272932426,12,6,Navy,FBS Independents,24,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 4, 'minutes': 13}",97,3,-1,-1,0,True,Extra Point Good,Joey Bullen extra point GOOD.,,,,
272932426113,27293242612,272932426,12,5,Navy,FBS Independents,23,Wake Forest,Navy,Wake Forest,ACC,27,3,"{'seconds': 4, 'minutes': 13}",88,12,1,10,12,True,Rush,Shun White rush for 12 yards for a TOUCHDOWN.,,,,
272932426029,27293242604,272932426,4,3,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",51,49,3,2,1,False,Rush,"Zerbin Singleton rush for 1 yard to the WFrst 48, tackled by Chantz McClinic.",,,-0.9063582436051635,
272932426032,27293242604,272932426,4,6,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",56,44,2,9,6,False,Rush,"Shun White rush for 6 yards to the WFrst 38, tackled by Chip Vaughn and Aaron Mason.",,,0.3048767138558155,
272932426040,27293242604,272932426,4,14,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",94,6,1,6,5,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for 5 yards to the WFrst 1, tackled by Aaron Mason.",,,0.152137533592271,
272932426039,27293242604,272932426,4,13,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",86,14,2,1,8,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for 8 yards to the WFrst 6 for a 1ST down, tackled by Stanley Arnoux and Chip Vaughn.",,,-0.02529682373723,
272932426033,27293242604,272932426,4,7,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",62,38,3,3,4,False,Rush,"Reggie Campbell rush for 4 yards to the WFrst 34 for a 1ST down, tackled by Chip Vaughn and Sam Swank.",,,1.0058719128319051,
272932426041,27293242604,272932426,4,15,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",99,1,2,1,0,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for no gain to the WFrst 1, tackled by Boo Robinson.",,,-0.553645991706544,
272932426034,27293242604,272932426,4,8,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",66,34,1,10,3,False,Rush,"Eric Kettani rush for 3 yards to the WFrst 31, tackled by Chantz McClinic.",,,-0.2066800678483923,
272932426044,27293242604,272932426,4,18,Navy,FBS Independents,10,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 46, 'minutes': 0}",30,70,-1,-1,0,False,Kickoff,Matt Harmon kickoff for 70 yards for a touchback.,,,,
272932426043,27293242604,272932426,4,17,Navy,FBS Independents,10,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 46, 'minutes': 0}",97,3,-1,-1,0,True,Extra Point Good,Joey Bullen extra point GOOD.,,,,
272932426031,27293242604,272932426,4,5,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",55,45,1,10,1,False,Rush,"Eric Kettani rush for 1 yard to the WFrst 44, tackled by Chantz McClinic.",,,-0.7709607025343227,
272932426027,27293242604,272932426,4,1,Navy,FBS Independents,3,Wake Forest,Navy,Wake Forest,ACC,14,1,"{'seconds': 32, 'minutes': 7}",43,57,1,10,1,False,Rush,"Eric Kettani rush for 1 yard to the Navy 44, tackled by John Russell.",,,-0.9288647615840891,
