id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
273140249150,27314024921,273140249,21,5,Navy,FBS Independents,58,North Texas,North Texas,Navy,Sun Belt,49,3,"{'seconds': 8, 'minutes': 7}",3,3,-1,-1,0,True,Extra Point Good,Joey Bullen extra point GOOD.,,,,
273140249149,27314024921,273140249,21,4,Navy,FBS Independents,57,North Texas,North Texas,Navy,Sun Belt,49,3,"{'seconds': 8, 'minutes': 7}",65,65,1,10,65,True,Rush,Zerbin Singleton rush for 65 yards for a TOUCHDOWN.,,,,
273140249027,27314024903,273140249,3,3,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",47,47,1,10,3,False,Rush,"Adam Ballard rush for 3 yards to the NoTex 44, tackled by Maurice Holman and Derek Mendoza.",,,-0.3535783157576075,
273140249026,27314024903,273140249,3,2,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",59,59,2,4,12,False,Rush,"Shun White rush for 12 yards to the NoTex 47 out-of-bounds for a 1ST down, tackled by Latif Nurudeen.",,,1.2311682850200703,
273140249033,27314024903,273140249,3,9,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",5,5,3,5,0,False,Pass Incompletion,Kaipo-Noa Kaheaku-Enhada pass incomplete to Reggie Campbell.,,,-0.290992528642002,
273140249025,27314024903,273140249,3,1,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",65,65,1,10,6,False,Pass Completion,"Kaipo-Noa Kaheaku-Enhada pass complete to Tyree Barnes for 6 yards to the Navy 41, tackled by Antoine Bush.",,,0.3983464844048346,
273140249031,27314024903,273140249,3,7,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",6,6,2,0,0,False,Penalty,North Texas penalty 3 yard offside on Latif Nurudeen accepted.,,,,
273140249030,27314024903,273140249,3,6,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",10,10,1,10,4,False,Rush,"Adam Ballard rush for 4 yards to the NoTex 6, tackled by Isaac Thomas and Montey Stevenson.",,,-0.014840150532496,
273140249032,27314024903,273140249,3,8,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",3,3,2,3,-2,False,Rush,"Kaipo-Noa Kaheaku-Enhada rush for a loss of 2 yards to the NoTex 5, tackled by Jeremiah Chapman.",,,-0.550175015208497,
273140249028,27314024903,273140249,3,4,Navy,FBS Independents,0,North Texas,North Texas,Navy,Sun Belt,14,1,"{'seconds': 8, 'minutes': 7}",44,44,2,7,13,False,Rush,"Zerbin Singleton rush for 13 yards to the NoTex 31 for a 1ST down, tackled by Isaac Thomas.",,,1.1248343869510895,
