id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
290080201208,29008020120,290080201,20,2,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,24,4,"{'seconds': 33, 'minutes': 2}",30,70,2,10,6,False,Pass Completion,Sam Bradford pass complete to Jermaine Gresham for 6 yards to the Okla 36.,0.20738507933330744,,,
290080201207,29008020120,290080201,20,1,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,24,4,"{'seconds': 57, 'minutes': 2}",30,70,1,10,0,False,Pass Incompletion,Sam Bradford pass incomplete.,-0.8627910327708888,,,
290080201209,29008020120,290080201,20,3,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,24,4,"{'seconds': 30, 'minutes': 2}",36,64,3,4,0,False,Pass Incompletion,Sam Bradford pass incomplete to Jermaine Gresham.,-0.566704659737983,,,
290080201210,29008020120,290080201,20,4,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,24,4,"{'seconds': 26, 'minutes': 2}",36,64,4,4,0,False,Pass Incompletion,"Sam Bradford pass incomplete to Juaquin Iglesias, broken up by Joe Haden.",-0.08510286792009225,,,
290080201184,29008020118,290080201,18,2,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,17,4,"{'seconds': 28, 'minutes': 10}",35,65,2,10,12,False,Pass Completion,Sam Bradford pass complete to Chris Brown for 12 yards to the Okla 47 for a 1ST down.,2.1620600327235895,,,
290080201183,29008020118,290080201,18,1,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,17,4,"{'seconds': 35, 'minutes': 10}",35,65,1,10,0,False,Pass Incompletion,Sam Bradford pass incomplete to Mossis Madu.,-1.0146424556055624,,,
290080201187,29008020118,290080201,18,4,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,17,4,"{'seconds': 59, 'minutes': 9}",50,50,2,7,0,False,Pass Interception,"Sam Bradford pass intercepted by Ahmad Black at the Fla 24, returned for no gain to the Fla 24.",-2.492908285410925,,,
290080201186,29008020118,290080201,18,3,Oklahoma,Big 12,14,Florida,Oklahoma,Florida,SEC,17,4,"{'seconds': 18, 'minutes': 10}",47,53,1,10,3,False,Rush,Chris Brown rush for 3 yards to the 50 yard line out-of-bounds.,-0.4117922810157673,,,
290080201200,29008020119,290080201,19,9,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 14, 'minutes': 5}",15,15,2,5,4,False,Pass Completion,Tim Tebow pass complete to Percy Harvin for 4 yards to the Okla 11.,-0.026059004408019,,,
290080201198,29008020119,290080201,19,7,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 25, 'minutes': 6}",49,49,2,11,29,False,Pass Completion,Tim Tebow pass complete to David Nelson for 29 yards to the Okla 20 for a 1ST down.,2.3775590041962484,,,
290080201194,29008020119,290080201,19,5,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 25, 'minutes': 7}",65,65,3,12,17,False,Pass Completion,Tim Tebow pass complete to Riley Cooper for 17 yards to the Okla 48 for a 1ST down.,3.2682056871854375,,,
290080201202,29008020119,290080201,19,11,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 0, 'minutes': 4}",16,16,3,6,9,False,Pass Completion,Tim Tebow pass complete to Aaron Hernandez for 9 yards to the Okla 7 for a 1ST down.,0.844779904113075,,,
290080201204,29008020119,290080201,19,13,Florida,SEC,23,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 7, 'minutes': 3}",4,4,2,4,4,True,Pass Completion,Tim Tebow pass complete to David Nelson for 4 yards for a TOUCHDOWN.,,,,
290080201190,29008020119,290080201,19,1,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 44, 'minutes': 9}",76,76,1,10,13,False,Pass Completion,Tim Tebow pass complete to Aaron Hernandez for 13 yards to the Fla 37 for a 1ST down.,1.0951075498380405,,,
290080201192,29008020119,290080201,19,3,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 41, 'minutes': 8}",61,61,2,8,1,False,Rush,Tim Tebow rush for 1 yard to the Fla 40.,-0.6938008235880542,,,
290080201191,29008020119,290080201,19,2,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 21, 'minutes': 9}",63,63,1,10,2,False,Rush,Jeffrey Demps rush for 2 yards to the Fla 39.,-0.6556647600661254,,,
290080201203,29008020119,290080201,19,12,Florida,SEC,17,Oklahoma,Oklahoma,Florida,Big 12,14,4,"{'seconds': 25, 'minutes': 3}",7,7,1,7,3,False,Rush,Tim Tebow rush for 3 yards to the Okla 4.,-0.1371356101207495,,,
