id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
282922426204,28292242621,282922426,21,6,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 38, 'minutes': 5}",50,50,3,2,2,False,Rush,Jarod Bryant rush for 2 yards to the Pitt 48 for a 1ST down.,1.2094754180717668,,,
282922426199,28292242621,282922426,21,3,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 50, 'minutes': 6}",33,67,3,4,9,False,Rush,Jarod Bryant rush for 9 yards to the Navy 42 for a 1ST down.,1.9538676222961753,,,
282922426198,28292242621,282922426,21,2,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 25, 'minutes': 7}",32,68,2,5,1,False,Rush,Jarod Bryant rush for 1 yard to the Navy 33.,-0.6809243417946851,,,
282922426205,28292242621,282922426,21,7,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 10, 'minutes': 5}",52,48,1,10,0,False,Pass Interception,"Jarod Bryant pass intercepted by Dom DeCicco at the Pitt 16, returned for no gain to the Pitt 16.",-3.313766163720043,,,
282922426197,28292242621,282922426,21,1,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 55, 'minutes': 7}",27,73,1,10,5,False,Rush,Jarod Bryant rush for 5 yards to the Navy 32.,0.0980689416811309,,,
282922426200,28292242621,282922426,21,4,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 30, 'minutes': 6}",42,58,1,10,3,False,Rush,Shun White rush for 3 yards to the Navy 45.,-0.4325374473860535,,,
282922426201,28292242621,282922426,21,5,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,42,4,"{'seconds': 0, 'minutes': 6}",45,55,2,7,5,False,Rush,Jarod Bryant rush for 5 yards to the 50 yard line.,0.0985314050736452,,,
282922426081,28292242608,282922426,8,2,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,21,2,"{'seconds': 22, 'minutes': 10}",97,3,-1,-1,0,True,Extra Point Good,Matt Harmon extra point GOOD.,,,,
282922426082,28292242608,282922426,8,3,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,21,2,"{'seconds': 22, 'minutes': 10}",30,70,-1,-1,29,False,Kickoff,Matt Harmon kickoff for 48 yards returned by Aundre Wright for 29 yards to the Navy 49.,,,,
282922426080,28292242608,282922426,8,1,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,21,2,"{'seconds': 22, 'minutes': 10}",92,8,1,8,8,True,Rush,Jarod Bryant rush for 8 yards for a TOUCHDOWN.,,,,
282922426138,28292242615,282922426,15,5,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 36, 'minutes': 12}",43,57,2,4,4,False,Rush,Greg Shinego rush for 4 yards to the Navy 47 for a 1ST down.,0.5528003749657238,,,
282922426134,28292242615,282922426,15,3,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 33, 'minutes': 13}",33,67,3,3,4,False,Rush,Shun White rush for 4 yards to the Navy 37 for a 1ST down.,1.3628696681008963,,,
282922426137,28292242615,282922426,15,4,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 3, 'minutes': 13}",37,63,1,10,6,False,Rush,Jarod Bryant rush for 6 yards to the Navy 43.,0.4024109850387187,,,
282922426140,28292242615,282922426,15,7,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 12, 'minutes': 11}",47,53,2,10,2,False,Rush,Eric Kettani rush for 2 yards to the Navy 49.,-0.5939893636170428,,,
282922426130,28292242615,282922426,15,1,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 20, 'minutes': 14}",26,74,1,10,2,False,Rush,Shun White rush for 2 yards to the Navy 28.,-0.4716869696142973,,,
282922426133,28292242615,282922426,15,2,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 38, 'minutes': 13}",28,72,2,8,5,False,Rush,Jarod Bryant rush for 5 yards to the Navy 33.,0.0650828203966167,,,
282922426139,28292242615,282922426,15,6,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 30, 'minutes': 12}",47,53,1,10,0,False,Rush,Jarod Bryant rush for no gain to the Navy 47.,-1.1527089917962545,,,
282922426141,28292242615,282922426,15,8,Navy,FBS Independents,14,Pittsburgh,Navy,Pittsburgh,Big East,35,3,"{'seconds': 50, 'minutes': 10}",49,51,3,8,-2,False,Rush,Jarod Bryant rush for a loss of 2 yards to the Navy 47.,-0.97860567760946,,,
