offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000912,11,False,2,20,80,"{'seconds': 53, 'minutes': 7}",2,77,23,"{'seconds': 30, 'minutes': 6}",6,57,FUMBLE,True,21,0,21,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000913,12,False,2,77,77,"{'seconds': 30, 'minutes': 6}",2,79,79,"{'seconds': 44, 'minutes': 1}",3,-2,PUNT,False,0,21,0,21
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000914,13,True,2,49,51,"{'seconds': 44, 'minutes': 1}",2,68,32,"{'seconds': 2, 'minutes': 0}",6,19,FG GOOD,True,21,0,24,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000915,14,True,2,47,47,"{'seconds': 2, 'minutes': 0}",2,47,47,"{'seconds': 0, 'minutes': 0}",0,0,END OF HALF TD,False,0,30,0,30
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000916,15,True,3,2,98,"{'seconds': 46, 'minutes': 14}",3,100,0,"{'seconds': 46, 'minutes': 14}",0,98,KICKOFF RETURN TD,True,31,0,31,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000917,16,False,3,69,69,"{'seconds': 46, 'minutes': 14}",3,69,69,"{'seconds': 39, 'minutes': 14}",3,0,PUNT,False,0,31,0,31
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000918,17,False,3,42,58,"{'seconds': 39, 'minutes': 14}",3,70,30,"{'seconds': 31, 'minutes': 13}",6,28,INT,True,31,0,31,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000919,18,False,3,70,70,"{'seconds': 31, 'minutes': 13}",3,62,62,"{'seconds': 8, 'minutes': 10}",3,8,PUNT,False,0,31,0,31
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000920,19,True,3,19,81,"{'seconds': 8, 'minutes': 10}",3,100,0,"{'seconds': 3, 'minutes': 6}",9,81,PASSING TD,True,31,0,38,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000921,20,False,3,89,89,"{'seconds': 3, 'minutes': 6}",3,99,99,"{'seconds': 57, 'minutes': 5}",3,-10,PUNT,False,0,38,0,38
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000922,21,True,3,59,41,"{'seconds': 57, 'minutes': 5}",3,93,7,"{'seconds': 41, 'minutes': 0}",8,34,FG GOOD,True,38,0,41,0
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000923,22,True,3,69,69,"{'seconds': 41, 'minutes': 0}",4,0,0,"{'seconds': 21, 'minutes': 12}",7,69,RUSHING TD,False,0,41,7,41
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000924,23,True,4,69,31,"{'seconds': 21, 'minutes': 12}",4,100,0,"{'seconds': 43, 'minutes': 9}",6,31,RUSHING TD,True,41,7,48,7
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000925,24,True,4,71,71,"{'seconds': 43, 'minutes': 9}",4,0,0,"{'seconds': 26, 'minutes': 6}",9,71,RUSHING TD,False,7,48,14,48
Arizona State,Pac-12,UC Davis,Great West,312440009,31244000926,25,False,4,34,66,"{'seconds': 26, 'minutes': 6}",4,83,17,"{'seconds': 8, 'minutes': 0}",12,49,TURNOVER ON DOWNS,True,48,14,48,14
UC Davis,Great West,Arizona State,Pac-12,312440009,31244000927,26,False,4,83,83,"{'seconds': 8, 'minutes': 0}",4,58,58,"{'seconds': 0, 'minutes': 0}",2,25,END OF GAME,False,14,48,14,48
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005901,1,False,1,91,91,"{'seconds': 54, 'minutes': 14}",1,95,95,"{'seconds': 54, 'minutes': 14}",3,-4,FUMBLE,False,0,0,0,0
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005902,2,True,1,95,5,"{'seconds': 54, 'minutes': 14}",1,100,0,"{'seconds': 42, 'minutes': 13}",1,5,RUSHING TD,True,6,0,7,0
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005903,3,False,1,76,76,"{'seconds': 42, 'minutes': 13}",1,51,51,"{'seconds': 35, 'minutes': 13}",5,25,PUNT,False,0,7,0,7
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005904,4,True,1,5,95,"{'seconds': 35, 'minutes': 13}",1,100,0,"{'seconds': 7, 'minutes': 10}",4,95,PASSING TD,True,7,0,14,0
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005905,5,False,1,75,75,"{'seconds': 7, 'minutes': 10}",1,55,55,"{'seconds': 59, 'minutes': 9}",5,20,PUNT,False,0,14,0,14
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005906,6,True,1,20,80,"{'seconds': 59, 'minutes': 9}",1,100,0,"{'seconds': 29, 'minutes': 6}",2,80,RUSHING TD,True,14,0,21,0
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005907,7,False,1,73,73,"{'seconds': 29, 'minutes': 6}",1,59,59,"{'seconds': 29, 'minutes': 6}",6,14,PUNT,False,0,21,0,21
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005908,8,True,1,25,75,"{'seconds': 29, 'minutes': 6}",1,100,0,"{'seconds': 2, 'minutes': 3}",3,75,RUSHING TD,True,27,0,28,0
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005909,9,False,1,66,66,"{'seconds': 2, 'minutes': 3}",1,63,63,"{'seconds': 52, 'minutes': 2}",3,3,PUNT,False,0,28,0,28
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005910,10,False,1,30,70,"{'seconds': 52, 'minutes': 2}",1,31,69,"{'seconds': 21, 'minutes': 1}",1,1,FUMBLE,True,28,0,28,0
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005911,11,False,1,31,31,"{'seconds': 21, 'minutes': 1}",2,34,34,"{'seconds': 0, 'minutes': 15}",3,-3,PUNT,False,0,28,0,28
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005913,12,True,2,4,4,"{'seconds': 0, 'minutes': 15}",2,0,0,"{'seconds': 32, 'minutes': 14}",1,4,RUSHING TD,False,0,28,7,28
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005914,13,False,2,36,64,"{'seconds': 32, 'minutes': 14}",2,35,65,"{'seconds': 36, 'minutes': 12}",3,-1,PUNT,True,28,7,28,7
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005915,14,False,2,74,74,"{'seconds': 36, 'minutes': 12}",2,59,59,"{'seconds': 52, 'minutes': 10}",4,15,FUMBLE,False,7,28,7,28
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005916,15,True,2,59,41,"{'seconds': 52, 'minutes': 10}",2,100,0,"{'seconds': 57, 'minutes': 7}",7,41,RUSHING TD,True,28,7,35,7
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005917,16,True,2,64,64,"{'seconds': 57, 'minutes': 7}",2,0,0,"{'seconds': 34, 'minutes': 3}",13,64,RUSHING TD,False,7,35,14,35
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005918,17,True,2,40,60,"{'seconds': 34, 'minutes': 3}",2,100,0,"{'seconds': 21, 'minutes': 2}",4,60,PASSING TD,True,35,14,42,14
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005919,18,False,2,79,79,"{'seconds': 21, 'minutes': 2}",2,65,65,"{'seconds': 35, 'minutes': 0}",4,14,PUNT,False,14,42,14,42
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005920,19,True,2,29,71,"{'seconds': 35, 'minutes': 0}",2,71,29,"{'seconds': 1, 'minutes': 0}",5,42,FG MISSED TD,True,42,14,42,14
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005921,20,True,2,31,31,"{'seconds': 1, 'minutes': 0}",2,100,100,"{'seconds': 0, 'minutes': 0}",0,69,Uncategorized,False,14,42,21,42
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005922,21,True,3,42,58,"{'seconds': 53, 'minutes': 14}",3,100,0,"{'seconds': 17, 'minutes': 12}",6,58,RUSHING TD,True,42,21,49,21
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005923,22,False,3,75,75,"{'seconds': 17, 'minutes': 12}",3,15,15,"{'seconds': 9, 'minutes': 12}",11,60,TURNOVER ON DOWNS,False,21,49,21,49
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005924,23,False,3,16,84,"{'seconds': 9, 'minutes': 12}",3,34,66,"{'seconds': 22, 'minutes': 9}",6,18,PUNT,True,49,21,49,21
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005925,24,False,3,61,61,"{'seconds': 22, 'minutes': 9}",3,55,55,"{'seconds': 52, 'minutes': 3}",3,6,PUNT,False,21,49,21,49
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005926,25,True,3,19,81,"{'seconds': 52, 'minutes': 3}",3,15,85,"{'seconds': 0, 'minutes': 3}",3,81,PASSING TD,True,49,21,56,21
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005927,26,False,3,62,62,"{'seconds': 0, 'minutes': 3}",3,49,49,"{'seconds': 53, 'minutes': 2}",5,13,PUNT,False,21,56,21,56
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005928,27,True,3,26,74,"{'seconds': 53, 'minutes': 2}",4,100,0,"{'seconds': 18, 'minutes': 7}",15,74,RUSHING TD,True,56,21,63,21
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005929,28,False,4,69,69,"{'seconds': 18, 'minutes': 7}",4,24,24,"{'seconds': 50, 'minutes': 3}",8,45,INT,False,21,63,21,63
Georgia Tech,ACC,Western Carolina,Southern,312440059,31244005930,29,False,4,30,70,"{'seconds': 50, 'minutes': 3}",4,67,33,"{'seconds': 53, 'minutes': 0}",5,37,TURNOVER ON DOWNS,True,63,21,63,21
Western Carolina,Southern,Georgia Tech,ACC,312440059,31244005931,30,False,4,67,67,"{'seconds': 53, 'minutes': 0}",4,39,39,"{'seconds': 0, 'minutes': 0}",3,28,END OF GAME,False,21,63,21,63
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007001,1,True,1,22,78,"{'seconds': 0, 'minutes': 15}",1,100,0,"{'seconds': 35, 'minutes': 12}",6,78,PASSING TD,True,7,0,7,7
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007002,2,False,1,74,74,"{'seconds': 35, 'minutes': 12}",1,39,39,"{'seconds': 31, 'minutes': 8}",9,35,TURNOVER ON DOWNS,False,7,7,7,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007003,3,False,1,39,61,"{'seconds': 31, 'minutes': 8}",1,41,59,"{'seconds': 50, 'minutes': 7}",3,2,PUNT,True,7,7,7,7
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007004,4,True,1,76,76,"{'seconds': 50, 'minutes': 7}",1,0,0,"{'seconds': 33, 'minutes': 7}",1,76,PASSING TD,False,7,7,7,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007005,5,False,1,23,77,"{'seconds': 33, 'minutes': 7}",1,51,49,"{'seconds': 46, 'minutes': 5}",6,28,PUNT,True,7,7,7,7
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007006,6,True,1,80,80,"{'seconds': 46, 'minutes': 5}",1,17,17,"{'seconds': 33, 'minutes': 1}",10,80,PASSING TD,False,7,7,14,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007007,7,False,1,16,84,"{'seconds': 33, 'minutes': 1}",1,30,70,"{'seconds': 22, 'minutes': 0}",5,14,PUNT,True,7,14,7,14
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007008,8,True,1,71,71,"{'seconds': 22, 'minutes': 0}",2,0,0,"{'seconds': 54, 'minutes': 14}",2,71,RUSHING TD,False,14,7,20,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007009,9,False,2,3,97,"{'seconds': 54, 'minutes': 14}",2,13,87,"{'seconds': 52, 'minutes': 12}",5,10,PUNT,True,7,20,7,20
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007010,10,True,2,53,53,"{'seconds': 52, 'minutes': 12}",2,0,0,"{'seconds': 4, 'minutes': 11}",4,53,RUSHING TD,False,20,7,27,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007011,11,False,2,24,76,"{'seconds': 4, 'minutes': 11}",2,41,59,"{'seconds': 4, 'minutes': 11}",3,17,PUNT,True,7,27,7,27
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007012,12,True,2,81,81,"{'seconds': 4, 'minutes': 11}",2,20,20,"{'seconds': 21, 'minutes': 4}",9,61,FG GOOD,False,27,7,30,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007013,13,False,2,27,73,"{'seconds': 21, 'minutes': 4}",2,67,33,"{'seconds': 27, 'minutes': 2}",7,40,INT,True,7,30,7,30
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007014,14,False,2,81,81,"{'seconds': 27, 'minutes': 2}",2,90,90,"{'seconds': 0, 'minutes': 0}",4,-9,END OF HALF,False,30,7,30,7
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007015,15,False,3,79,79,"{'seconds': 54, 'minutes': 14}",3,80,80,"{'seconds': 54, 'minutes': 14}",3,-1,PUNT,False,30,7,30,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007016,16,False,3,28,72,"{'seconds': 54, 'minutes': 14}",3,29,71,"{'seconds': 15, 'minutes': 12}",3,1,PUNT,True,7,30,7,30
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007017,17,False,3,80,80,"{'seconds': 15, 'minutes': 12}",3,34,34,"{'seconds': 19, 'minutes': 5}",14,46,TURNOVER ON DOWNS,False,30,7,30,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007018,18,False,3,34,66,"{'seconds': 19, 'minutes': 5}",3,34,66,"{'seconds': 19, 'minutes': 5}",3,0,PUNT,True,7,30,7,30
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007019,19,False,3,87,87,"{'seconds': 19, 'minutes': 5}",3,81,81,"{'seconds': 1, 'minutes': 3}",3,6,PUNT,False,30,7,30,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007020,20,False,3,20,80,"{'seconds': 1, 'minutes': 3}",3,33,67,"{'seconds': 3, 'minutes': 2}",5,13,PUNT,True,7,30,7,30
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007021,21,False,3,71,71,"{'seconds': 3, 'minutes': 2}",3,77,77,"{'seconds': 59, 'minutes': 0}",3,-6,PUNT,False,30,7,30,7
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007022,22,True,3,37,63,"{'seconds': 59, 'minutes': 0}",4,100,0,"{'seconds': 44, 'minutes': 14}",7,63,PASSING TD,True,7,30,15,30
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007023,23,False,4,60,60,"{'seconds': 44, 'minutes': 14}",4,47,47,"{'seconds': 14, 'minutes': 11}",6,13,PUNT,False,30,15,30,15
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007024,24,True,4,2,98,"{'seconds': 14, 'minutes': 11}",4,0,100,"{'seconds': 0, 'minutes': 11}",1,-2,SF,True,15,32,15,32
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007025,25,False,4,66,66,"{'seconds': 0, 'minutes': 11}",4,57,57,"{'seconds': 0, 'minutes': 11}",3,9,PUNT,False,32,15,32,15
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007026,26,False,4,4,96,"{'seconds': 0, 'minutes': 11}",4,2,98,"{'seconds': 42, 'minutes': 7}",3,-2,PUNT,True,15,32,15,32
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007027,27,False,4,50,50,"{'seconds': 42, 'minutes': 7}",4,46,46,"{'seconds': 11, 'minutes': 5}",3,4,PUNT,False,32,15,32,15
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007028,28,False,4,20,80,"{'seconds': 11, 'minutes': 5}",4,30,70,"{'seconds': 11, 'minutes': 5}",4,10,FUMBLE,True,15,32,15,32
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007029,29,False,4,30,30,"{'seconds': 11, 'minutes': 5}",4,21,21,"{'seconds': 22, 'minutes': 4}",4,9,TURNOVER ON DOWNS,False,32,15,32,15
Idaho,Western Athletic,Bowling Green,Mid-American,312440070,31244007030,30,False,4,21,79,"{'seconds': 22, 'minutes': 4}",4,49,51,"{'seconds': 46, 'minutes': 0}",4,28,FUMBLE,True,15,32,15,32
Bowling Green,Mid-American,Idaho,Western Athletic,312440070,31244007031,31,False,4,49,49,"{'seconds': 46, 'minutes': 0}",4,53,53,"{'seconds': 0, 'minutes': 0}",2,-4,END OF GAME,False,32,15,32,15
Murray State,OVC,Louisville,Big East,312440097,31244009701,1,False,1,83,83,"{'seconds': 0, 'minutes': 15}",1,23,23,"{'seconds': 27, 'minutes': 13}",6,13,PUNT,False,0,0,0,0
Louisville,Big East,Murray State,OVC,312440097,31244009702,2,False,1,27,73,"{'seconds': 27, 'minutes': 13}",1,68,32,"{'seconds': 59, 'minutes': 10}",7,63,FUMBLE,True,0,0,0,0
Murray State,OVC,Louisville,Big East,312440097,31244009703,3,False,1,82,82,"{'seconds': 59, 'minutes': 10}",1,20,20,"{'seconds': 16, 'minutes': 9}",6,14,PUNT,False,0,0,0,0
Louisville,Big East,Murray State,OVC,312440097,31244009704,4,True,1,30,70,"{'seconds': 16, 'minutes': 9}",1,100,0,"{'seconds': 10, 'minutes': 5}",13,70,PASSING TD,True,0,0,7,0
Murray State,OVC,Louisville,Big East,312440097,31244009705,5,False,1,80,80,"{'seconds': 10, 'minutes': 5}",1,87,87,"{'seconds': 44, 'minutes': 3}",6,-7,TURNOVER ON DOWNS,False,0,7,0,7
Louisville,Big East,Murray State,OVC,312440097,31244009706,6,True,1,87,13,"{'seconds': 44, 'minutes': 3}",1,100,0,"{'seconds': 12, 'minutes': 3}",2,13,RUSHING TD,True,7,0,14,0
Murray State,OVC,Louisville,Big East,312440097,31244009707,7,False,1,86,86,"{'seconds': 12, 'minutes': 3}",1,31,31,"{'seconds': 17, 'minutes': 1}",5,29,PUNT,False,0,14,0,14
Louisville,Big East,Murray State,OVC,312440097,31244009708,8,True,1,19,81,"{'seconds': 17, 'minutes': 1}",2,100,0,"{'seconds': 20, 'minutes': 13}",5,73,PASSING TD,True,14,0,21,0
Murray State,OVC,Louisville,Big East,312440097,31244009709,9,False,2,80,80,"{'seconds': 20, 'minutes': 13}",2,26,26,"{'seconds': 41, 'minutes': 9}",10,46,INT,False,0,21,0,21
Louisville,Big East,Murray State,OVC,312440097,31244009710,10,False,2,24,76,"{'seconds': 41, 'minutes': 9}",2,24,76,"{'seconds': 49, 'minutes': 6}",4,15,INT,True,21,0,21,0
Murray State,OVC,Louisville,Big East,312440097,31244009711,11,False,2,76,76,"{'seconds': 49, 'minutes': 6}",2,13,13,"{'seconds': 30, 'minutes': 5}",3,-7,PUNT,False,0,21,0,21
Louisville,Big East,Murray State,OVC,312440097,31244009712,12,False,2,37,63,"{'seconds': 30, 'minutes': 5}",2,71,29,"{'seconds': 10, 'minutes': 3}",3,-5,PUNT,True,21,0,21,0
Murray State,OVC,Louisville,Big East,312440097,31244009713,13,False,2,79,79,"{'seconds': 10, 'minutes': 3}",2,37,37,"{'seconds': 0, 'minutes': 0}",10,66,FG GOOD,False,0,21,3,21
Louisville,Big East,Murray State,OVC,312440097,31244009714,14,False,2,35,65,"{'seconds': 0, 'minutes': 0}",2,36,64,"{'seconds': 0, 'minutes': 0}",0,0,END OF HALF,True,21,3,21,3
Louisville,Big East,Murray State,OVC,312440097,31244009715,15,False,3,50,50,"{'seconds': 55, 'minutes': 14}",3,91,9,"{'seconds': 53, 'minutes': 13}",4,9,TURNOVER ON DOWNS,True,21,3,21,3
Murray State,OVC,Louisville,Big East,312440097,31244009716,16,False,3,59,59,"{'seconds': 53, 'minutes': 13}",3,39,39,"{'seconds': 46, 'minutes': 10}",6,6,PUNT,False,0,0,3,21
Louisville,Big East,Murray State,OVC,312440097,31244009717,17,False,3,11,89,"{'seconds': 46, 'minutes': 10}",3,86,14,"{'seconds': 20, 'minutes': 9}",5,17,PUNT,True,21,3,21,3
Murray State,OVC,Louisville,Big East,312440097,31244009718,18,False,3,65,65,"{'seconds': 20, 'minutes': 9}",3,6,6,"{'seconds': 19, 'minutes': 7}",3,-20,PUNT,False,3,21,3,21
Louisville,Big East,Murray State,OVC,312440097,31244009719,19,False,3,44,56,"{'seconds': 19, 'minutes': 7}",3,34,66,"{'seconds': 33, 'minutes': 6}",2,-10,FUMBLE,True,21,3,21,3
Murray State,OVC,Louisville,Big East,312440097,31244009720,20,False,3,34,34,"{'seconds': 33, 'minutes': 6}",3,19,19,"{'seconds': 20, 'minutes': 6}",1,0,INT,False,3,21,3,21
Louisville,Big East,Murray State,OVC,312440097,31244009721,21,False,3,31,69,"{'seconds': 20, 'minutes': 6}",3,76,24,"{'seconds': 17, 'minutes': 3}",6,43,FUMBLE,True,21,3,21,3
Murray State,OVC,Louisville,Big East,312440097,31244009722,22,True,3,74,74,"{'seconds': 17, 'minutes': 3}",4,0,0,"{'seconds': 4, 'minutes': 14}",13,74,RUSHING TD,False,3,21,9,21
Louisville,Big East,Murray State,OVC,312440097,31244009723,23,False,4,44,56,"{'seconds': 4, 'minutes': 14}",4,58,42,"{'seconds': 5, 'minutes': 13}",3,4,FUMBLE,True,21,9,21,9
Murray State,OVC,Louisville,Big East,312440097,31244009724,24,False,4,92,92,"{'seconds': 5, 'minutes': 13}",4,52,52,"{'seconds': 30, 'minutes': 11}",3,0,PUNT,False,9,21,9,21
Louisville,Big East,Murray State,OVC,312440097,31244009725,25,False,4,52,48,"{'seconds': 30, 'minutes': 11}",4,64,36,"{'seconds': 22, 'minutes': 8}",6,8,PUNT,True,21,9,21,9
Murray State,OVC,Louisville,Big East,312440097,31244009726,26,False,4,86,86,"{'seconds': 22, 'minutes': 8}",4,21,21,"{'seconds': 2, 'minutes': 6}",6,16,PUNT,False,9,21,9,21
Louisville,Big East,Murray State,OVC,312440097,31244009727,27,False,4,29,71,"{'seconds': 2, 'minutes': 6}",4,61,39,"{'seconds': 24, 'minutes': 2}",9,30,PUNT,True,21,9,21,9
Murray State,OVC,Louisville,Big East,312440097,31244009728,28,False,4,89,89,"{'seconds': 24, 'minutes': 2}",4,2,2,"{'seconds': 39, 'minutes': 0}",5,36,INT,False,9,21,9,21
Louisville,Big East,Murray State,OVC,312440097,31244009729,29,False,4,48,52,"{'seconds': 39, 'minutes': 0}",4,48,52,"{'seconds': 0, 'minutes': 0}",1,0,END OF GAME,True,21,9,21,9
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009801,1,False,1,84,84,"{'seconds': 0, 'minutes': 15}",1,7,7,"{'seconds': 1, 'minutes': 14}",3,1,PUNT,False,0,0,0,0
Western Kentucky,Sun Belt,Kentucky,SEC,312440098,31244009802,2,False,1,43,57,"{'seconds': 1, 'minutes': 14}",1,70,30,"{'seconds': 17, 'minutes': 11}",5,10,PUNT,True,0,0,0,0
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009803,3,False,1,80,80,"{'seconds': 17, 'minutes': 11}",1,68,68,"{'seconds': 7, 'minutes': 10}",3,5,INT,False,0,0,0,0
Western Kentucky,Sun Belt,Kentucky,SEC,312440098,31244009804,4,True,1,68,32,"{'seconds': 7, 'minutes': 10}",1,74,26,"{'seconds': 40, 'minutes': 6}",7,8,FG GOOD,True,0,0,3,0
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009805,5,False,1,79,79,"{'seconds': 40, 'minutes': 6}",1,13,13,"{'seconds': 9, 'minutes': 5}",3,-1,PUNT,False,0,3,0,3
Western Kentucky,Sun Belt,Kentucky,SEC,312440098,31244009806,6,False,1,37,63,"{'seconds': 9, 'minutes': 5}",1,59,41,"{'seconds': 16, 'minutes': 2}",6,21,PUNT,True,3,0,3,0
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009807,7,False,1,90,90,"{'seconds': 16, 'minutes': 2}",2,51,51,"{'seconds': 52, 'minutes': 14}",6,-4,PUNT,False,0,3,0,3
Western Kentucky,Sun Belt,Kentucky,SEC,312440098,31244009808,8,False,2,51,49,"{'seconds': 52, 'minutes': 14}",2,70,30,"{'seconds': 39, 'minutes': 11}",6,33,FG MISSED,True,3,0,3,0
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009809,9,False,2,80,80,"{'seconds': 39, 'minutes': 11}",2,43,43,"{'seconds': 42, 'minutes': 9}",4,14,PUNT,False,0,3,0,3
Western Kentucky,Sun Belt,Kentucky,SEC,312440098,31244009810,10,False,2,7,93,"{'seconds': 42, 'minutes': 9}",2,22,78,"{'seconds': 32, 'minutes': 7}",4,11,INT,True,3,0,3,0
Kentucky,SEC,Western Kentucky,Sun Belt,312440098,31244009811,11,True,2,22,22,"{'seconds': 32, 'minutes': 7}",2,0,0,"{'seconds': 46, 'minutes': 5}",3,22,RUSHING TD,False,0,3,7,3
