offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271103,3,False,1,0,0,"{'seconds': 45, 'minutes': 9}",1,72,72,"{'seconds': 40, 'minutes': 9}",1,0,KICKOFF,False,0,3,0,3
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271104,4,True,1,72,72,"{'seconds': 40, 'minutes': 9}",1,0,0,"{'seconds': 40, 'minutes': 6}",11,72,PASSING TD,False,0,3,7,3
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271105,5,False,1,0,100,"{'seconds': 40, 'minutes': 6}",1,20,80,"{'seconds': 40, 'minutes': 6}",1,0,KICKOFF,True,3,7,3,7
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271106,6,False,1,20,80,"{'seconds': 40, 'minutes': 6}",1,32,68,"{'seconds': 9, 'minutes': 4}",6,12,PUNT,True,3,7,3,7
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271107,7,True,1,80,80,"{'seconds': 9, 'minutes': 4}",1,0,0,"{'seconds': 0, 'minutes': 1}",9,80,RUSHING TD,False,7,3,14,3
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271108,8,False,1,0,100,"{'seconds': 0, 'minutes': 1}",1,29,71,"{'seconds': 45, 'minutes': 0}",1,0,KICKOFF,True,3,14,3,14
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271109,9,False,1,29,71,"{'seconds': 45, 'minutes': 0}",2,31,69,"{'seconds': 55, 'minutes': 14}",3,2,PUNT,True,3,14,3,14
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271110,10,True,2,58,58,"{'seconds': 55, 'minutes': 14}",2,0,0,"{'seconds': 3, 'minutes': 13}",5,58,PASSING TD,False,14,3,21,3
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271111,11,False,2,0,100,"{'seconds': 3, 'minutes': 13}",2,19,81,"{'seconds': 0, 'minutes': 13}",1,0,KICKOFF,True,3,21,3,21
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271112,12,False,2,19,81,"{'seconds': 0, 'minutes': 13}",2,20,80,"{'seconds': 55, 'minutes': 11}",3,1,PUNT,True,3,21,3,21
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271113,13,True,2,53,53,"{'seconds': 55, 'minutes': 11}",2,30,30,"{'seconds': 33, 'minutes': 8}",7,23,MADE FG,False,21,3,24,3
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271114,14,False,2,0,100,"{'seconds': 33, 'minutes': 8}",2,20,80,"{'seconds': 33, 'minutes': 8}",1,0,KICKOFF,True,3,24,3,24
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271115,15,True,2,20,80,"{'seconds': 33, 'minutes': 8}",2,100,0,"{'seconds': 11, 'minutes': 5}",8,80,PASSING TD,True,3,24,10,24
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271116,16,False,2,0,0,"{'seconds': 11, 'minutes': 5}",2,65,65,"{'seconds': 11, 'minutes': 5}",1,0,KICKOFF,False,24,10,24,10
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271117,17,False,2,65,65,"{'seconds': 11, 'minutes': 5}",2,56,56,"{'seconds': 57, 'minutes': 2}",5,9,PUNT,False,24,10,24,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271118,18,False,2,23,77,"{'seconds': 57, 'minutes': 2}",2,23,77,"{'seconds': 57, 'minutes': 2}",1,0,FUMBLE,True,10,24,10,24
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271119,19,True,2,79,79,"{'seconds': 57, 'minutes': 2}",2,0,0,"{'seconds': 46, 'minutes': 1}",3,79,RUSHING TD,False,24,10,31,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271120,20,False,2,0,100,"{'seconds': 46, 'minutes': 1}",2,20,80,"{'seconds': 46, 'minutes': 1}",1,0,KICKOFF,True,10,31,10,31
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271121,21,False,2,20,80,"{'seconds': 46, 'minutes': 1}",2,27,73,"{'seconds': 14, 'minutes': 1}",3,7,PUNT,True,10,31,10,31
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271122,22,False,2,69,69,"{'seconds': 14, 'minutes': 1}",2,64,64,"{'seconds': 39, 'minutes': 0}",3,5,RUSH,False,31,10,31,10
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271124,23,True,3,20,20,"{'seconds': 50, 'minutes': 14}",3,0,0,"{'seconds': 45, 'minutes': 14}",1,20,INT TD,False,37,10,38,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271125,24,False,3,0,100,"{'seconds': 45, 'minutes': 14}",3,20,80,"{'seconds': 45, 'minutes': 14}",1,0,KICKOFF,True,10,38,10,38
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271126,25,False,3,20,80,"{'seconds': 45, 'minutes': 14}",3,48,52,"{'seconds': 45, 'minutes': 12}",4,28,PUNT,True,10,38,10,38
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271127,26,False,3,73,73,"{'seconds': 45, 'minutes': 12}",3,60,60,"{'seconds': 46, 'minutes': 9}",6,13,PUNT,False,38,10,38,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271128,27,False,3,15,85,"{'seconds': 46, 'minutes': 9}",3,19,81,"{'seconds': 40, 'minutes': 8}",3,4,PUNT,True,10,38,10,38
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271129,28,False,3,62,62,"{'seconds': 40, 'minutes': 8}",3,48,48,"{'seconds': 51, 'minutes': 4}",6,14,PUNT,False,38,10,38,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271130,29,False,3,1,99,"{'seconds': 51, 'minutes': 4}",3,1,99,"{'seconds': 51, 'minutes': 4}",1,0,INT,True,10,38,10,38
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271131,30,True,3,29,29,"{'seconds': 51, 'minutes': 4}",3,0,0,"{'seconds': 0, 'minutes': 3}",3,29,PASSING TD,False,38,10,45,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271132,31,False,3,0,100,"{'seconds': 0, 'minutes': 3}",3,20,80,"{'seconds': 0, 'minutes': 3}",1,0,KICKOFF,True,10,45,10,45
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271133,32,False,3,20,80,"{'seconds': 0, 'minutes': 3}",3,61,39,"{'seconds': 0, 'minutes': 1}",6,41,FUMBLE,True,10,45,10,45
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271134,33,True,3,55,55,"{'seconds': 0, 'minutes': 1}",3,0,0,"{'seconds': 0, 'minutes': 0}",3,55,PASSING TD,False,45,10,52,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271135,34,False,4,0,100,"{'seconds': 0, 'minutes': 15}",4,20,80,"{'seconds': 50, 'minutes': 14}",1,0,KICKOFF,True,10,52,10,52
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271136,35,False,4,20,80,"{'seconds': 50, 'minutes': 14}",4,82,18,"{'seconds': 45, 'minutes': 11}",11,62,FUMBLE,True,10,52,10,52
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271137,36,False,4,84,84,"{'seconds': 45, 'minutes': 11}",4,76,76,"{'seconds': 39, 'minutes': 8}",3,8,PUNT,False,52,10,52,10
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271138,37,True,4,46,54,"{'seconds': 39, 'minutes': 8}",4,100,0,"{'seconds': 16, 'minutes': 6}",5,54,RUSHING TD,True,10,52,16,52
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271139,38,False,4,0,0,"{'seconds': 16, 'minutes': 6}",4,79,79,"{'seconds': 10, 'minutes': 6}",1,0,KICKOFF,False,52,16,52,16
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271140,39,False,4,79,79,"{'seconds': 10, 'minutes': 6}",4,78,78,"{'seconds': 45, 'minutes': 3}",4,1,INT,False,52,16,52,16
Virginia,ACC,Western Michigan,Mid-American,232562711,23256271141,40,True,4,45,45,"{'seconds': 45, 'minutes': 3}",4,0,0,"{'seconds': 16, 'minutes': 3}",1,45,INT TD,False,58,16,59,16
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271142,41,False,4,0,100,"{'seconds': 16, 'minutes': 3}",4,15,85,"{'seconds': 16, 'minutes': 3}",1,0,KICKOFF,True,16,59,16,59
Western Michigan,Mid-American,Virginia,ACC,232562711,23256271143,42,False,4,15,85,"{'seconds': 16, 'minutes': 3}",4,95,5,"{'seconds': 2, 'minutes': 0}",8,80,PASS COMPLETE,True,16,59,16,59
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275101,1,True,1,80,80,"{'seconds': 0, 'minutes': 15}",1,0,0,"{'seconds': 25, 'minutes': 11}",10,80,PASSING TD,False,0,0,7,0
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275102,2,False,1,0,100,"{'seconds': 25, 'minutes': 11}",1,21,79,"{'seconds': 19, 'minutes': 11}",1,0,KICKOFF,True,0,7,0,7
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275103,3,True,1,21,79,"{'seconds': 19, 'minutes': 11}",1,100,0,"{'seconds': 19, 'minutes': 10}",5,79,PASSING TD,True,0,7,7,7
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275104,4,False,1,0,0,"{'seconds': 19, 'minutes': 10}",1,82,82,"{'seconds': 13, 'minutes': 10}",1,0,KICKOFF,False,7,7,7,7
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275105,5,False,1,82,82,"{'seconds': 13, 'minutes': 10}",1,82,82,"{'seconds': 40, 'minutes': 8}",3,0,PUNT,False,7,7,7,7
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275106,6,False,1,46,54,"{'seconds': 40, 'minutes': 8}",1,53,47,"{'seconds': 15, 'minutes': 6}",7,7,FUMBLE,True,7,7,7,7
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275107,7,True,1,53,53,"{'seconds': 15, 'minutes': 6}",1,0,0,"{'seconds': 3, 'minutes': 6}",1,53,FUMBLE RETURN TD,False,13,7,14,7
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275108,8,False,1,0,100,"{'seconds': 3, 'minutes': 6}",1,20,80,"{'seconds': 57, 'minutes': 5}",1,0,KICKOFF,True,7,14,7,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275109,9,True,1,20,80,"{'seconds': 57, 'minutes': 5}",1,100,0,"{'seconds': 57, 'minutes': 1}",9,80,PASSING TD,True,7,14,14,14
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275110,10,False,1,0,0,"{'seconds': 57, 'minutes': 1}",1,75,75,"{'seconds': 51, 'minutes': 1}",1,0,KICKOFF,False,14,14,14,14
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275111,11,True,1,75,75,"{'seconds': 51, 'minutes': 1}",1,0,0,"{'seconds': 22, 'minutes': 0}",4,75,RUSHING TD,False,14,14,21,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275112,12,False,1,0,100,"{'seconds': 22, 'minutes': 0}",1,20,80,"{'seconds': 22, 'minutes': 0}",1,0,KICKOFF,True,14,21,14,21
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275113,13,False,1,20,80,"{'seconds': 22, 'minutes': 0}",2,25,75,"{'seconds': 55, 'minutes': 14}",3,5,PUNT,True,14,21,14,21
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275114,14,True,2,65,65,"{'seconds': 55, 'minutes': 14}",2,0,0,"{'seconds': 37, 'minutes': 11}",6,65,PASSING TD,False,21,14,28,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275115,15,False,2,0,100,"{'seconds': 37, 'minutes': 11}",2,20,80,"{'seconds': 37, 'minutes': 11}",1,0,KICKOFF,True,14,28,14,28
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275116,16,False,2,20,80,"{'seconds': 37, 'minutes': 11}",2,21,79,"{'seconds': 45, 'minutes': 10}",3,1,PUNT,True,14,28,14,28
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275117,17,True,2,75,75,"{'seconds': 45, 'minutes': 10}",2,0,0,"{'seconds': 24, 'minutes': 10}",1,75,PASSING TD,False,34,14,35,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275118,18,False,2,0,100,"{'seconds': 24, 'minutes': 10}",2,22,78,"{'seconds': 19, 'minutes': 10}",1,0,KICKOFF,True,14,35,14,35
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275119,19,False,2,22,78,"{'seconds': 19, 'minutes': 10}",2,48,52,"{'seconds': 30, 'minutes': 6}",9,26,PUNT,True,14,35,14,35
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275120,20,False,2,95,95,"{'seconds': 30, 'minutes': 6}",2,76,76,"{'seconds': 42, 'minutes': 2}",4,19,PUNT,False,35,14,35,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275121,21,False,2,35,65,"{'seconds': 42, 'minutes': 2}",2,54,46,"{'seconds': 9, 'minutes': 1}",8,19,PUNT,True,14,35,14,35
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275122,22,False,2,93,93,"{'seconds': 9, 'minutes': 1}",2,92,92,"{'seconds': 9, 'minutes': 1}",1,1,RUSH,False,35,14,35,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275124,23,False,3,20,80,"{'seconds': 0, 'minutes': 15}",3,58,42,"{'seconds': 51, 'minutes': 10}",8,38,PUNT,True,14,35,14,35
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275125,24,False,3,92,92,"{'seconds': 51, 'minutes': 10}",3,79,79,"{'seconds': 20, 'minutes': 7}",7,13,PUNT,False,35,14,35,14
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275126,25,True,3,35,65,"{'seconds': 20, 'minutes': 7}",3,100,0,"{'seconds': 40, 'minutes': 3}",8,65,RUSHING TD,True,14,35,21,35
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275127,26,False,3,0,0,"{'seconds': 40, 'minutes': 3}",3,67,67,"{'seconds': 34, 'minutes': 3}",1,0,KICKOFF,False,35,21,35,21
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275128,27,True,3,67,67,"{'seconds': 34, 'minutes': 3}",3,0,0,"{'seconds': 13, 'minutes': 1}",5,67,PASSING TD,False,35,21,42,21
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275129,28,False,3,0,100,"{'seconds': 13, 'minutes': 1}",3,20,80,"{'seconds': 13, 'minutes': 1}",1,0,KICKOFF,True,21,42,21,42
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275130,29,False,3,20,80,"{'seconds': 13, 'minutes': 1}",4,43,57,"{'seconds': 30, 'minutes': 14}",4,23,FUMBLE,True,21,42,21,42
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275131,30,False,4,60,60,"{'seconds': 30, 'minutes': 14}",4,35,35,"{'seconds': 10, 'minutes': 9}",10,25,MISSED FG,False,42,21,42,21
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275132,31,True,4,31,69,"{'seconds': 10, 'minutes': 9}",4,100,0,"{'seconds': 56, 'minutes': 4}",10,69,PASSING TD,True,21,42,28,42
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275133,32,False,4,0,100,"{'seconds': 56, 'minutes': 4}",4,44,56,"{'seconds': 54, 'minutes': 4}",1,0,KICKOFF,True,28,42,28,42
Wyoming,Mountain West,Kansas,Big 12,232562751,23256275134,33,True,4,44,56,"{'seconds': 54, 'minutes': 4}",4,100,0,"{'seconds': 40, 'minutes': 2}",8,56,PASSING TD,True,28,42,35,42
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275135,34,False,4,0,0,"{'seconds': 40, 'minutes': 2}",4,48,48,"{'seconds': 38, 'minutes': 2}",1,0,KICKOFF,False,42,35,42,35
Kansas,Big 12,Wyoming,Mountain West,232562751,23256275136,35,False,4,48,48,"{'seconds': 38, 'minutes': 2}",4,35,35,"{'seconds': 0, 'minutes': 1}",5,13,RUSH,False,42,35,42,35
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025901,1,False,1,81,81,"{'seconds': 53, 'minutes': 14}",1,87,87,"{'seconds': 17, 'minutes': 13}",3,-6,PUNT,False,0,0,0,0
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025902,2,True,1,72,28,"{'seconds': 17, 'minutes': 13}",1,100,0,"{'seconds': 54, 'minutes': 10}",5,28,RUSHING TD,True,0,0,7,0
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025903,3,False,1,0,0,"{'seconds': 54, 'minutes': 10}",1,66,66,"{'seconds': 45, 'minutes': 10}",1,0,KICKOFF,False,0,7,0,7
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025904,4,True,1,66,66,"{'seconds': 45, 'minutes': 10}",1,5,5,"{'seconds': 23, 'minutes': 3}",13,61,MADE FG,False,0,7,3,7
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025905,5,False,1,0,100,"{'seconds': 23, 'minutes': 3}",1,30,70,"{'seconds': 14, 'minutes': 3}",1,0,KICKOFF,True,7,3,7,3
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025906,6,True,1,30,70,"{'seconds': 14, 'minutes': 3}",2,100,0,"{'seconds': 3, 'minutes': 13}",10,70,PASSING TD,True,7,3,14,3
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025907,7,False,2,0,0,"{'seconds': 3, 'minutes': 13}",2,54,54,"{'seconds': 58, 'minutes': 12}",1,0,KICKOFF,False,3,14,3,14
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025908,8,True,2,54,54,"{'seconds': 58, 'minutes': 12}",2,4,4,"{'seconds': 55, 'minutes': 7}",12,50,MADE FG,False,3,14,6,14
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025909,9,False,2,0,100,"{'seconds': 55, 'minutes': 7}",2,43,57,"{'seconds': 53, 'minutes': 7}",1,0,KICKOFF,True,14,6,14,6
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025910,10,False,2,43,57,"{'seconds': 53, 'minutes': 7}",2,51,49,"{'seconds': 40, 'minutes': 6}",3,8,PUNT,True,14,6,14,6
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025911,11,True,2,98,98,"{'seconds': 40, 'minutes': 6}",2,0,0,"{'seconds': 15, 'minutes': 1}",12,98,RUSHING TD,False,6,14,12,14
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025912,12,False,2,0,100,"{'seconds': 15, 'minutes': 1}",2,0,100,"{'seconds': 10, 'minutes': 1}",1,0,KICKOFF,True,14,12,14,12
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025913,13,False,2,0,100,"{'seconds': 10, 'minutes': 1}",2,19,81,"{'seconds': 40, 'minutes': 0}",2,19,RUSH,True,14,12,14,12
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025915,14,True,3,24,76,"{'seconds': 58, 'minutes': 14}",3,100,0,"{'seconds': 53, 'minutes': 12}",6,76,RUSHING TD,True,14,12,21,12
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025916,15,False,3,0,0,"{'seconds': 53, 'minutes': 12}",3,80,80,"{'seconds': 53, 'minutes': 12}",1,0,KICKOFF,False,12,21,12,21
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025917,16,False,3,80,80,"{'seconds': 53, 'minutes': 12}",3,65,65,"{'seconds': 35, 'minutes': 9}",7,15,PUNT,False,12,21,12,21
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025918,17,False,3,27,73,"{'seconds': 35, 'minutes': 9}",3,55,45,"{'seconds': 9, 'minutes': 5}",8,28,PUNT,True,21,12,21,12
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025919,18,False,3,81,81,"{'seconds': 9, 'minutes': 5}",3,78,78,"{'seconds': 19, 'minutes': 3}",3,3,PUNT,False,12,21,12,21
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025920,19,False,3,51,49,"{'seconds': 19, 'minutes': 3}",3,62,38,"{'seconds': 46, 'minutes': 2}",3,11,INT,True,21,12,21,12
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025921,20,False,3,78,78,"{'seconds': 46, 'minutes': 2}",3,52,52,"{'seconds': 11, 'minutes': 0}",5,26,PUNT,False,12,21,12,21
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025922,21,False,3,22,78,"{'seconds': 11, 'minutes': 0}",3,22,78,"{'seconds': 4, 'minutes': 0}",0,0,FUMBLE,True,21,12,21,12
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025923,22,True,3,24,24,"{'seconds': 4, 'minutes': 0}",4,0,0,"{'seconds': 24, 'minutes': 14}",3,24,PASSING TD,False,12,21,19,21
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025924,23,False,4,0,100,"{'seconds': 24, 'minutes': 14}",4,20,80,"{'seconds': 24, 'minutes': 14}",1,0,KICKOFF,True,21,19,21,19
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025925,24,True,4,20,80,"{'seconds': 24, 'minutes': 14}",4,100,0,"{'seconds': 20, 'minutes': 8}",11,80,RUSHING TD,True,21,19,28,19
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025926,25,False,4,0,0,"{'seconds': 20, 'minutes': 8}",4,71,71,"{'seconds': 13, 'minutes': 8}",1,0,KICKOFF,False,19,28,19,28
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025927,26,False,4,71,71,"{'seconds': 13, 'minutes': 8}",4,71,71,"{'seconds': 13, 'minutes': 8}",0,0,FUMBLE,False,19,28,19,28
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025928,27,True,4,67,33,"{'seconds': 13, 'minutes': 8}",4,100,0,"{'seconds': 33, 'minutes': 5}",6,33,RUSHING TD,True,28,19,35,19
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025929,28,False,4,0,0,"{'seconds': 33, 'minutes': 5}",4,72,72,"{'seconds': 31, 'minutes': 5}",1,0,KICKOFF,False,19,35,19,35
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025930,29,False,4,72,72,"{'seconds': 31, 'minutes': 5}",4,72,72,"{'seconds': 33, 'minutes': 4}",2,0,INT,False,19,35,19,35
Virginia Tech,Big East,Texas A&M,Big 12,232610259,23261025931,30,False,4,51,49,"{'seconds': 33, 'minutes': 4}",4,60,40,"{'seconds': 32, 'minutes': 1}",6,9,PUNT,True,35,19,35,19
Texas A&M,Big 12,Virginia Tech,Big East,232610259,23261025932,31,False,4,74,74,"{'seconds': 32, 'minutes': 1}",4,58,58,"{'seconds': 3, 'minutes': 0}",7,16,SACK,False,19,35,19,35
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000801,1,True,1,50,50,"{'seconds': 45, 'minutes': 14}",1,100,0,"{'seconds': 16, 'minutes': 12}",5,50,RUSHING TD,True,0,0,7,0
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000802,2,False,1,0,0,"{'seconds': 16, 'minutes': 12}",1,79,79,"{'seconds': 0, 'minutes': 12}",1,0,KICKOFF,False,0,7,0,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000803,3,True,1,79,79,"{'seconds': 0, 'minutes': 12}",1,0,0,"{'seconds': 0, 'minutes': 9}",5,79,PASSING TD,False,0,7,7,7
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000804,4,False,1,0,100,"{'seconds': 0, 'minutes': 9}",1,25,75,"{'seconds': 44, 'minutes': 8}",1,0,KICKOFF,True,7,7,7,7
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000805,5,False,1,25,75,"{'seconds': 44, 'minutes': 8}",1,45,55,"{'seconds': 51, 'minutes': 2}",13,24,PUNT,True,7,7,7,7
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000806,6,False,1,20,80,"{'seconds': 51, 'minutes': 2}",2,56,44,"{'seconds': 0, 'minutes': 13}",9,36,PUNT,True,7,7,7,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000807,7,False,2,87,87,"{'seconds': 0, 'minutes': 13}",2,80,80,"{'seconds': 0, 'minutes': 11}",3,7,PUNT,False,7,7,7,7
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000808,8,False,2,42,58,"{'seconds': 0, 'minutes': 11}",2,39,61,"{'seconds': 45, 'minutes': 9}",3,-3,PUNT,True,7,7,7,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000809,9,False,2,65,65,"{'seconds': 45, 'minutes': 9}",2,65,65,"{'seconds': 30, 'minutes': 9}",1,0,INT,False,7,7,7,7
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000810,10,True,2,82,18,"{'seconds': 30, 'minutes': 9}",2,87,13,"{'seconds': 0, 'minutes': 8}",4,5,MADE FG,True,7,7,10,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000811,11,False,2,0,0,"{'seconds': 0, 'minutes': 8}",2,85,85,"{'seconds': 49, 'minutes': 7}",1,0,KICKOFF,False,7,10,7,10
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000812,12,False,2,85,85,"{'seconds': 49, 'minutes': 7}",2,88,88,"{'seconds': 0, 'minutes': 6}",3,-3,PUNT,False,7,10,7,10
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000813,13,True,2,54,46,"{'seconds': 0, 'minutes': 6}",2,100,0,"{'seconds': 0, 'minutes': 4}",5,46,RUSHING TD,True,10,7,17,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000814,14,False,2,0,0,"{'seconds': 0, 'minutes': 4}",2,72,72,"{'seconds': 45, 'minutes': 3}",1,0,KICKOFF,False,7,17,7,17
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000815,15,False,2,72,72,"{'seconds': 45, 'minutes': 3}",2,66,66,"{'seconds': 30, 'minutes': 2}",3,6,FUMBLE,False,7,17,7,17
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000816,16,True,2,74,26,"{'seconds': 30, 'minutes': 2}",2,100,0,"{'seconds': 7, 'minutes': 2}",1,26,PASSING TD,True,23,7,24,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000817,17,False,2,0,0,"{'seconds': 7, 'minutes': 2}",2,71,71,"{'seconds': 1, 'minutes': 2}",1,0,KICKOFF,False,7,24,7,24
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000818,18,False,2,71,71,"{'seconds': 1, 'minutes': 2}",2,71,71,"{'seconds': 1, 'minutes': 2}",0,0,FUMBLE,False,7,24,7,24
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000819,19,True,2,71,29,"{'seconds': 1, 'minutes': 2}",2,100,0,"{'seconds': 21, 'minutes': 1}",2,29,RUSHING TD,True,24,7,31,7
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000820,20,False,2,0,0,"{'seconds': 21, 'minutes': 1}",2,75,75,"{'seconds': 10, 'minutes': 1}",1,0,KICKOFF,False,7,31,7,31
North Texas,Sun Belt,Arkansas,SEC,232630008,23263000821,21,False,2,75,75,"{'seconds': 10, 'minutes': 1}",2,67,67,"{'seconds': 5, 'minutes': 0}",3,8,PUNT,False,7,31,7,31
Arkansas,SEC,North Texas,Sun Belt,232630008,23263000822,22,False,2,40,60,"{'seconds': 5, 'minutes': 0}",2,39,61,"{'seconds': 5, 'minutes': 0}",1,-1,RUSH,True,31,7,31,7
