offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
San Diego State,Mountain West,UTEP,Conference USA,262430021,26243002117,17,True,3,20,80,"{'seconds': 21, 'minutes': 8}",3,100,0,"{'seconds': 17, 'minutes': 3}",13,80,RUSHING TD,True,3,27,10,27
UTEP,Conference USA,San Diego State,Mountain West,262430021,26243002118,18,False,3,73,73,"{'seconds': 17, 'minutes': 3}",3,68,68,"{'seconds': 4, 'minutes': 2}",2,5,INT,False,27,10,27,10
San Diego State,Mountain West,UTEP,Conference USA,262430021,26243002119,19,True,3,38,62,"{'seconds': 4, 'minutes': 2}",4,100,0,"{'seconds': 48, 'minutes': 14}",5,62,RUSHING TD,True,10,27,17,27
UTEP,Conference USA,San Diego State,Mountain West,262430021,26243002120,20,False,4,75,75,"{'seconds': 48, 'minutes': 14}",4,26,26,"{'seconds': 49, 'minutes': 13}",0,-4,INT,False,27,17,27,17
San Diego State,Mountain West,UTEP,Conference USA,262430021,26243002121,21,True,4,74,26,"{'seconds': 49, 'minutes': 13}",4,100,0,"{'seconds': 34, 'minutes': 10}",6,26,RUSHING TD,True,17,27,24,27
UTEP,Conference USA,San Diego State,Mountain West,262430021,26243002122,22,False,4,62,62,"{'seconds': 34, 'minutes': 10}",4,77,77,"{'seconds': 34, 'minutes': 8}",0,17,INT,False,27,24,27,24
San Diego State,Mountain West,UTEP,Conference USA,262430021,26243002123,23,False,4,23,77,"{'seconds': 34, 'minutes': 8}",4,32,68,"{'seconds': 26, 'minutes': 7}",3,9,INT,True,24,27,24,27
UTEP,Conference USA,San Diego State,Mountain West,262430021,26243002124,24,True,4,28,28,"{'seconds': 26, 'minutes': 7}",4,0,0,"{'seconds': 30, 'minutes': 4}",5,28,PASSING TD,False,27,24,34,24
San Diego State,Mountain West,UTEP,Conference USA,262430021,26243002125,25,True,4,18,82,"{'seconds': 30, 'minutes': 4}",4,83,17,"{'seconds': 56, 'minutes': 1}",8,65,FG GOOD,True,24,34,27,34
UTEP,Conference USA,San Diego State,Mountain West,262430021,26243002126,26,False,4,42,42,"{'seconds': 56, 'minutes': 1}",4,72,72,"{'seconds': 0, 'minutes': 0}",3,16,Uncategorized,False,34,27,34,27
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004101,1,False,1,54,54,"{'seconds': 55, 'minutes': 14}",1,33,33,"{'seconds': 38, 'minutes': 12}",5,21,FG MISSED,False,0,10,0,10
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004102,2,True,1,34,66,"{'seconds': 38, 'minutes': 12}",1,100,0,"{'seconds': 20, 'minutes': 11}",3,66,PASSING TD,True,10,0,10,0
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004103,3,False,1,85,85,"{'seconds': 20, 'minutes': 11}",1,55,55,"{'seconds': 53, 'minutes': 6}",8,30,PUNT,False,0,10,0,10
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004104,4,True,1,59,41,"{'seconds': 53, 'minutes': 6}",1,76,24,"{'seconds': 55, 'minutes': 3}",7,17,FG GOOD,True,10,0,10,0
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004105,5,False,1,69,69,"{'seconds': 55, 'minutes': 3}",2,42,42,"{'seconds': 50, 'minutes': 14}",10,27,TURNOVER ON DOWNS,False,0,10,0,10
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004106,6,True,2,42,58,"{'seconds': 50, 'minutes': 14}",2,100,0,"{'seconds': 28, 'minutes': 12}",5,58,RUSHING TD,True,10,0,17,0
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004107,7,False,2,75,75,"{'seconds': 28, 'minutes': 12}",2,82,82,"{'seconds': 40, 'minutes': 10}",3,-7,PUNT,False,0,17,0,17
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004108,8,True,2,52,48,"{'seconds': 40, 'minutes': 10}",2,100,0,"{'seconds': 8, 'minutes': 7}",8,48,RUSHING TD,True,17,0,24,0
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004109,9,True,2,76,76,"{'seconds': 8, 'minutes': 7}",2,0,0,"{'seconds': 42, 'minutes': 2}",9,76,PASSING TD,False,0,24,7,24
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004110,10,True,2,34,66,"{'seconds': 42, 'minutes': 2}",2,100,0,"{'seconds': 40, 'minutes': 1}",2,66,PASSING TD,True,24,7,31,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004111,11,False,2,79,79,"{'seconds': 40, 'minutes': 1}",2,71,71,"{'seconds': 31, 'minutes': 0}",3,8,PUNT,False,7,31,7,31
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004112,12,False,2,38,62,"{'seconds': 31, 'minutes': 0}",2,46,54,"{'seconds': 2, 'minutes': 0}",3,8,PUNT,True,31,7,31,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004113,13,False,2,37,37,"{'seconds': 2, 'minutes': 0}",2,37,37,"{'seconds': 0, 'minutes': 0}",1,0,END OF HALF,False,7,31,7,31
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004114,14,False,3,79,79,"{'seconds': 50, 'minutes': 14}",3,45,45,"{'seconds': 8, 'minutes': 10}",11,34,INT,False,7,31,7,31
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004115,15,False,3,28,72,"{'seconds': 8, 'minutes': 10}",3,58,42,"{'seconds': 25, 'minutes': 7}",6,30,PUNT,True,31,7,31,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004116,16,False,3,88,88,"{'seconds': 25, 'minutes': 7}",3,76,76,"{'seconds': 18, 'minutes': 6}",4,12,PUNT,False,7,31,7,31
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004117,17,True,3,37,63,"{'seconds': 18, 'minutes': 6}",3,100,0,"{'seconds': 18, 'minutes': 2}",10,63,RUSHING TD,True,31,7,38,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004118,18,False,3,63,63,"{'seconds': 18, 'minutes': 2}",3,54,54,"{'seconds': 25, 'minutes': 0}",3,9,PUNT,False,7,38,7,38
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004119,19,True,3,1,99,"{'seconds': 25, 'minutes': 0}",4,100,0,"{'seconds': 4, 'minutes': 10}",12,99,RUSHING TD,True,38,7,45,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004120,20,False,4,75,75,"{'seconds': 4, 'minutes': 10}",4,65,65,"{'seconds': 48, 'minutes': 7}",4,10,PUNT,False,7,45,7,45
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004121,21,True,4,13,87,"{'seconds': 48, 'minutes': 7}",4,100,0,"{'seconds': 0, 'minutes': 3}",7,87,RUSHING TD,True,45,7,52,7
Rhode Island,Atlantic 10,UConn,Big East,262430041,26243004122,22,False,4,80,80,"{'seconds': 0, 'minutes': 3}",4,45,45,"{'seconds': 50, 'minutes': 0}",7,35,INT,False,7,52,7,52
UConn,Big East,Rhode Island,Atlantic 10,262430041,26243004123,23,False,4,31,69,"{'seconds': 50, 'minutes': 0}",4,33,67,"{'seconds': 0, 'minutes': 0}",1,2,END OF GAME,True,52,7,52,7
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006601,1,False,1,40,60,"{'seconds': 53, 'minutes': 14}",1,57,43,"{'seconds': 35, 'minutes': 12}",4,17,FUMBLE,True,0,0,0,0
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006602,2,False,1,57,57,"{'seconds': 35, 'minutes': 12}",1,24,24,"{'seconds': 6, 'minutes': 8}",10,33,TURNOVER ON DOWNS,False,0,0,0,7
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006603,3,True,1,24,76,"{'seconds': 6, 'minutes': 8}",1,100,0,"{'seconds': 23, 'minutes': 5}",6,76,RUSHING TD,True,0,0,30,29
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006604,4,False,1,61,61,"{'seconds': 23, 'minutes': 5}",1,52,52,"{'seconds': 53, 'minutes': 2}",3,9,PUNT,False,0,7,0,7
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006605,5,False,1,4,96,"{'seconds': 53, 'minutes': 2}",2,63,37,"{'seconds': 38, 'minutes': 11}",13,59,PUNT,True,7,0,7,0
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006606,6,True,2,99,99,"{'seconds': 38, 'minutes': 11}",2,0,0,"{'seconds': 5, 'minutes': 4}",14,99,PASSING TD,False,0,7,8,7
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006607,7,True,2,35,65,"{'seconds': 5, 'minutes': 4}",2,100,0,"{'seconds': 44, 'minutes': 0}",8,65,RUSHING TD,True,7,8,14,8
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006608,8,False,2,65,65,"{'seconds': 44, 'minutes': 0}",2,61,61,"{'seconds': 0, 'minutes': 0}",2,4,INT,False,8,14,8,14
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006609,9,False,2,60,40,"{'seconds': 0, 'minutes': 0}",2,60,40,"{'seconds': 0, 'minutes': 0}",1,0,END OF HALF,True,14,8,14,8
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006610,10,False,3,76,76,"{'seconds': 49, 'minutes': 14}",3,49,49,"{'seconds': 39, 'minutes': 10}",9,27,PUNT,False,8,14,8,14
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006611,11,True,3,49,51,"{'seconds': 39, 'minutes': 10}",3,100,0,"{'seconds': 57, 'minutes': 6}",8,51,RUSHING TD,True,14,8,20,8
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006612,12,True,3,75,75,"{'seconds': 57, 'minutes': 6}",3,0,0,"{'seconds': 8, 'minutes': 1}",11,75,PASSING TD,False,8,20,15,20
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006613,13,True,3,29,71,"{'seconds': 8, 'minutes': 1}",4,79,21,"{'seconds': 53, 'minutes': 11}",10,50,FG GOOD,True,20,15,23,15
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006614,14,False,4,75,75,"{'seconds': 53, 'minutes': 11}",4,55,55,"{'seconds': 26, 'minutes': 10}",4,20,FUMBLE,False,15,23,15,23
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006615,15,False,4,55,45,"{'seconds': 26, 'minutes': 10}",4,79,21,"{'seconds': 21, 'minutes': 6}",7,24,TURNOVER ON DOWNS,True,23,15,23,15
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006616,16,True,4,79,79,"{'seconds': 21, 'minutes': 6}",4,0,0,"{'seconds': 17, 'minutes': 3}",11,79,RUSHING TD,False,15,23,23,23
Iowa State,Big 12,Toledo,Mid-American,262430066,26243006617,17,False,4,6,94,"{'seconds': 17, 'minutes': 3}",4,14,86,"{'seconds': 6, 'minutes': 2}",3,8,PUNT,True,23,23,23,23
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006618,18,False,4,45,45,"{'seconds': 6, 'minutes': 2}",4,57,57,"{'seconds': 21, 'minutes': 0}",3,-12,PUNT,False,23,23,23,23
Toledo,Mid-American,Iowa State,Big 12,262430066,26243006619,19,True,4,75,75,"{'seconds': 21, 'minutes': 0}",5,0,0,"{'seconds': 0, 'minutes': 15}",20,88,END OF HALF,False,23,23,43,45
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019301,1,False,1,73,73,"{'seconds': 0, 'minutes': 15}",1,34,34,"{'seconds': 0, 'minutes': 10}",10,39,TURNOVER ON DOWNS,False,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019302,2,False,1,34,66,"{'seconds': 0, 'minutes': 10}",1,43,57,"{'seconds': 40, 'minutes': 7}",3,9,PUNT,True,0,0,0,0
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019303,3,False,1,88,88,"{'seconds': 40, 'minutes': 7}",1,82,82,"{'seconds': 46, 'minutes': 5}",3,6,PUNT,False,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019304,4,False,1,55,45,"{'seconds': 46, 'minutes': 5}",1,67,33,"{'seconds': 27, 'minutes': 0}",6,12,PUNT,True,0,0,0,0
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019305,5,False,1,88,88,"{'seconds': 27, 'minutes': 0}",2,86,86,"{'seconds': 4, 'minutes': 13}",3,2,PUNT,False,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019306,6,False,2,45,55,"{'seconds': 4, 'minutes': 13}",2,44,56,"{'seconds': 10, 'minutes': 9}",6,-1,PUNT,True,0,0,0,0
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019307,7,False,2,89,89,"{'seconds': 10, 'minutes': 9}",2,63,63,"{'seconds': 53, 'minutes': 6}",7,26,PUNT,False,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019308,8,False,2,20,80,"{'seconds': 53, 'minutes': 6}",2,31,69,"{'seconds': 30, 'minutes': 3}",7,11,PUNT,True,0,0,0,0
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019309,9,False,2,80,80,"{'seconds': 30, 'minutes': 3}",2,59,59,"{'seconds': 25, 'minutes': 0}",6,21,PUNT,False,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019310,10,False,2,16,84,"{'seconds': 25, 'minutes': 0}",2,15,85,"{'seconds': 0, 'minutes': 0}",1,-1,END OF HALF,True,0,0,0,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019311,11,True,3,18,82,"{'seconds': 0, 'minutes': 15}",3,23,77,"{'seconds': 9, 'minutes': 13}",3,5,PUNT,True,0,0,0,6
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019312,12,True,3,3,3,"{'seconds': 9, 'minutes': 13}",3,18,18,"{'seconds': 9, 'minutes': 13}",1,18,PUNT RETURN TD,False,7,0,7,0
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019313,13,True,3,18,82,"{'seconds': 9, 'minutes': 13}",3,95,5,"{'seconds': 30, 'minutes': 7}",12,77,FG GOOD,True,0,7,3,7
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019314,14,True,3,69,69,"{'seconds': 30, 'minutes': 7}",3,0,0,"{'seconds': 29, 'minutes': 4}",7,69,PASSING TD,False,7,3,14,3
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019315,15,False,3,14,86,"{'seconds': 29, 'minutes': 4}",3,80,20,"{'seconds': 59, 'minutes': 0}",7,66,FG MISSED,True,3,14,3,14
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019316,16,True,3,80,80,"{'seconds': 59, 'minutes': 0}",4,0,0,"{'seconds': 12, 'minutes': 12}",8,80,RUSHING TD,False,14,3,21,3
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019317,17,False,4,35,65,"{'seconds': 12, 'minutes': 12}",4,33,67,"{'seconds': 42, 'minutes': 10}",3,-2,PUNT,True,3,21,3,21
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019318,18,False,4,74,74,"{'seconds': 42, 'minutes': 10}",4,49,49,"{'seconds': 35, 'minutes': 6}",7,25,PUNT,False,21,3,21,3
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019319,19,False,4,20,80,"{'seconds': 35, 'minutes': 6}",4,50,50,"{'seconds': 2, 'minutes': 5}",5,30,TURNOVER ON DOWNS,True,3,21,3,21
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019320,20,False,4,50,50,"{'seconds': 2, 'minutes': 5}",4,42,42,"{'seconds': 10, 'minutes': 3}",3,8,PUNT,False,21,3,21,3
Miami (OH),Mid-American,Northwestern,Big Ten,262430193,26243019321,21,False,4,3,97,"{'seconds': 10, 'minutes': 3}",4,25,75,"{'seconds': 49, 'minutes': 1}",5,22,TURNOVER ON DOWNS,True,3,21,3,21
Northwestern,Big Ten,Miami (OH),Mid-American,262430193,26243019322,22,False,4,25,25,"{'seconds': 49, 'minutes': 1}",4,25,25,"{'seconds': 0, 'minutes': 0}",2,0,END OF GAME,False,21,3,21,3
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020201,1,True,1,25,75,"{'seconds': 41, 'minutes': 14}",1,100,0,"{'seconds': 50, 'minutes': 9}",11,75,RUSHING TD,True,0,0,7,0
Stephen F. Austin,Southland,Tulsa,Conference USA,262430202,26243020202,2,False,1,93,93,"{'seconds': 50, 'minutes': 9}",1,65,65,"{'seconds': 21, 'minutes': 7}",4,28,PUNT,False,0,7,0,7
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020203,3,True,1,40,60,"{'seconds': 21, 'minutes': 7}",1,100,0,"{'seconds': 29, 'minutes': 4}",6,60,PASSING TD,True,7,0,14,0
Stephen F. Austin,Southland,Tulsa,Conference USA,262430202,26243020204,4,False,1,71,71,"{'seconds': 29, 'minutes': 4}",1,54,54,"{'seconds': 19, 'minutes': 2}",5,17,PUNT,False,0,14,0,14
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020205,5,True,1,28,72,"{'seconds': 19, 'minutes': 2}",2,89,11,"{'seconds': 45, 'minutes': 11}",12,61,FG GOOD,True,14,0,17,0
Stephen F. Austin,Southland,Tulsa,Conference USA,262430202,26243020206,6,False,2,74,74,"{'seconds': 45, 'minutes': 11}",2,73,73,"{'seconds': 9, 'minutes': 10}",3,1,PUNT,False,0,17,0,17
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020207,7,True,2,38,62,"{'seconds': 9, 'minutes': 10}",2,100,0,"{'seconds': 27, 'minutes': 6}",8,62,RUSHING TD,True,17,0,24,0
Stephen F. Austin,Southland,Tulsa,Conference USA,262430202,26243020208,8,False,2,82,82,"{'seconds': 27, 'minutes': 6}",2,68,68,"{'seconds': 0, 'minutes': 3}",6,14,PUNT,False,0,24,0,24
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020209,9,True,2,46,54,"{'seconds': 0, 'minutes': 3}",2,100,0,"{'seconds': 53, 'minutes': 1}",3,54,PASSING TD,True,24,0,31,0
Stephen F. Austin,Southland,Tulsa,Conference USA,262430202,26243020210,10,False,2,48,48,"{'seconds': 53, 'minutes': 1}",2,30,30,"{'seconds': 0, 'minutes': 0}",8,18,FG MISSED,False,0,31,0,31
Tulsa,Conference USA,Stephen F. Austin,Southland,262430202,26243020211,11,False,2,41,59,"{'seconds': 0, 'minutes': 0}",2,35,65,"{'seconds': 0, 'minutes': 0}",1,0,END OF HALF,True,31,0,31,0
