offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Fresno State,Western Athletic,Colorado,Big 12,212380038,21238003834,35,False,4,70,70,"{'seconds': 40, 'minutes': 7}",4,59,59,"{'seconds': 42, 'minutes': 5}",3,11,PUNT,False,24,22,24,22
Colorado,Big 12,Fresno State,Western Athletic,212380038,21238003835,36,False,4,20,80,"{'seconds': 42, 'minutes': 5}",4,95,5,"{'seconds': 32, 'minutes': 3}",5,75,INT,True,22,24,22,24
Fresno State,Western Athletic,Colorado,Big 12,212380038,21238003836,37,False,4,80,80,"{'seconds': 32, 'minutes': 3}",4,46,46,"{'seconds': 12, 'minutes': 1}",8,34,PUNT,False,24,22,24,22
Colorado,Big 12,Fresno State,Western Athletic,212380038,21238003837,38,False,4,5,95,"{'seconds': 12, 'minutes': 1}",4,35,65,"{'seconds': 5, 'minutes': 0}",9,30,INT,True,22,24,22,24
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018300,1,False,1,0,0,"{'seconds': 0, 'minutes': 15}",1,72,72,"{'seconds': 50, 'minutes': 14}",0,0,KICKOFF,False,0,0,0,0
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018301,2,True,1,72,72,"{'seconds': 50, 'minutes': 14}",1,4,4,"{'seconds': 50, 'minutes': 8}",14,68,MADE FG,False,0,0,3,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018302,3,False,1,0,100,"{'seconds': 50, 'minutes': 8}",1,20,80,"{'seconds': 50, 'minutes': 8}",0,0,KICKOFF,True,0,3,0,3
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018303,4,False,1,20,80,"{'seconds': 50, 'minutes': 8}",1,85,15,"{'seconds': 10, 'minutes': 3}",11,65,MISSED FG,True,0,3,0,3
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018304,5,False,1,91,91,"{'seconds': 10, 'minutes': 3}",1,83,83,"{'seconds': 30, 'minutes': 1}",4,8,PUNT,False,3,0,3,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018305,6,False,1,48,52,"{'seconds': 30, 'minutes': 1}",2,54,46,"{'seconds': 30, 'minutes': 14}",3,6,PUNT,True,0,3,0,3
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018306,7,False,2,80,80,"{'seconds': 30, 'minutes': 14}",2,2,2,"{'seconds': 54, 'minutes': 11}",6,78,POSS. ON DOWNS,False,3,0,3,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018307,8,False,2,99,1,"{'seconds': 54, 'minutes': 11}",2,2,98,"{'seconds': 20, 'minutes': 11}",3,-97,INT,True,0,3,0,3
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018308,9,True,2,7,7,"{'seconds': 20, 'minutes': 11}",2,0,0,"{'seconds': 27, 'minutes': 8}",6,7,RUSHING TD,False,3,0,10,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018309,10,False,2,0,100,"{'seconds': 27, 'minutes': 8}",2,24,76,"{'seconds': 20, 'minutes': 8}",0,0,KICKOFF,True,0,10,0,10
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018310,11,False,2,24,76,"{'seconds': 20, 'minutes': 8}",2,40,60,"{'seconds': 0, 'minutes': 7}",5,16,PUNT,True,0,10,0,10
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018311,12,False,2,65,65,"{'seconds': 0, 'minutes': 7}",2,49,49,"{'seconds': 25, 'minutes': 2}",8,16,PUNT,False,10,0,10,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018312,13,False,2,20,80,"{'seconds': 25, 'minutes': 2}",2,26,74,"{'seconds': 42, 'minutes': 0}",3,6,PUNT,True,0,10,0,10
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018313,14,False,2,53,53,"{'seconds': 42, 'minutes': 0}",2,53,53,"{'seconds': 0, 'minutes': 0}",3,0,RUSH,False,10,0,10,0
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018314,15,False,3,0,100,"{'seconds': 0, 'minutes': 15}",3,20,80,"{'seconds': 48, 'minutes': 14}",0,0,KICKOFF,True,0,10,0,10
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018315,16,True,3,20,80,"{'seconds': 48, 'minutes': 14}",3,100,0,"{'seconds': 35, 'minutes': 8}",10,80,RUSHING TD,True,0,10,7,10
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018316,17,False,3,0,0,"{'seconds': 35, 'minutes': 8}",3,80,80,"{'seconds': 28, 'minutes': 8}",0,0,KICKOFF,False,10,7,10,7
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018317,18,False,3,80,80,"{'seconds': 28, 'minutes': 8}",3,55,55,"{'seconds': 5, 'minutes': 8}",5,25,PUNT,False,10,7,10,7
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018318,19,False,3,20,80,"{'seconds': 5, 'minutes': 8}",3,21,79,"{'seconds': 42, 'minutes': 5}",3,1,PUNT,True,7,10,7,10
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018319,20,True,3,54,54,"{'seconds': 42, 'minutes': 5}",3,4,4,"{'seconds': 21, 'minutes': 1}",10,50,MADE FG,False,10,7,13,7
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018320,21,False,3,0,100,"{'seconds': 21, 'minutes': 1}",3,16,84,"{'seconds': 10, 'minutes': 1}",0,0,KICKOFF,True,7,13,7,13
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018321,22,False,3,16,84,"{'seconds': 10, 'minutes': 1}",4,63,37,"{'seconds': 33, 'minutes': 11}",13,47,PUNT,True,7,13,7,13
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018322,23,False,4,99,99,"{'seconds': 33, 'minutes': 11}",4,60,60,"{'seconds': 40, 'minutes': 8}",6,39,PUNT,False,13,7,13,7
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018323,24,False,4,23,77,"{'seconds': 40, 'minutes': 8}",4,34,66,"{'seconds': 20, 'minutes': 6}",4,11,PUNT,True,7,13,7,13
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018324,25,False,4,69,69,"{'seconds': 20, 'minutes': 6}",4,55,55,"{'seconds': 32, 'minutes': 3}",4,14,PUNT,False,13,7,13,7
Syracuse,Big East,Georgia Tech,ACC,212380183,21238018325,26,False,4,25,75,"{'seconds': 32, 'minutes': 3}",4,25,75,"{'seconds': 10, 'minutes': 3}",3,0,PUNT,True,7,13,7,13
Georgia Tech,ACC,Syracuse,Big East,212380183,21238018326,27,False,4,72,72,"{'seconds': 10, 'minutes': 3}",4,1,1,"{'seconds': 10, 'minutes': 1}",7,71,RUSH,False,13,7,13,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000800,1,False,1,0,100,"{'seconds': 0, 'minutes': 15}",1,21,79,"{'seconds': 28, 'minutes': 13}",3,7,PUNT,True,0,0,0,0
UNLV,Mountain West,Arkansas,SEC,212420008,21242000801,2,False,1,55,55,"{'seconds': 28, 'minutes': 13}",1,48,48,"{'seconds': 42, 'minutes': 10}",3,7,PUNT,False,0,0,0,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000802,3,False,1,6,94,"{'seconds': 42, 'minutes': 10}",1,7,93,"{'seconds': 12, 'minutes': 8}",3,1,PUNT,True,0,0,0,0
UNLV,Mountain West,Arkansas,SEC,212420008,21242000803,4,True,1,12,12,"{'seconds': 12, 'minutes': 8}",1,10,10,"{'seconds': 13, 'minutes': 6}",4,2,MADE FG,False,0,0,3,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000804,5,False,1,0,100,"{'seconds': 13, 'minutes': 6}",1,31,69,"{'seconds': 58, 'minutes': 5}",0,0,KICKOFF,True,0,3,0,3
Arkansas,SEC,UNLV,Mountain West,212420008,21242000805,6,False,1,31,69,"{'seconds': 58, 'minutes': 5}",1,40,60,"{'seconds': 25, 'minutes': 4}",3,9,PUNT,True,0,3,0,3
UNLV,Mountain West,Arkansas,SEC,212420008,21242000806,7,False,1,80,80,"{'seconds': 25, 'minutes': 4}",1,74,74,"{'seconds': 58, 'minutes': 2}",3,6,PUNT,False,3,0,3,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000807,8,False,1,36,64,"{'seconds': 58, 'minutes': 2}",1,39,61,"{'seconds': 22, 'minutes': 1}",3,3,PUNT,True,0,3,0,3
UNLV,Mountain West,Arkansas,SEC,212420008,21242000808,9,False,1,72,72,"{'seconds': 22, 'minutes': 1}",2,69,69,"{'seconds': 0, 'minutes': 15}",5,3,PUNT,False,3,0,3,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000809,10,False,2,44,56,"{'seconds': 0, 'minutes': 15}",2,44,56,"{'seconds': 0, 'minutes': 15}",3,0,INT,True,0,3,0,3
UNLV,Mountain West,Arkansas,SEC,212420008,21242000810,11,True,2,6,6,"{'seconds': 0, 'minutes': 15}",2,0,0,"{'seconds': 0, 'minutes': 15}",1,6,PASSING TD,False,9,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000811,12,False,2,0,100,"{'seconds': 0, 'minutes': 15}",2,36,64,"{'seconds': 50, 'minutes': 12}",0,0,KICKOFF,True,0,10,0,10
Arkansas,SEC,UNLV,Mountain West,212420008,21242000812,13,False,2,36,64,"{'seconds': 50, 'minutes': 12}",2,40,60,"{'seconds': 50, 'minutes': 12}",2,4,INCOMPLETE,True,0,10,0,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000813,14,False,2,40,40,"{'seconds': 50, 'minutes': 12}",2,62,62,"{'seconds': 50, 'minutes': 12}",2,-22,RUSH,False,10,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000814,15,False,2,62,38,"{'seconds': 50, 'minutes': 12}",2,62,38,"{'seconds': 8, 'minutes': 8}",1,0,PUNT,True,0,10,0,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000815,16,False,2,80,80,"{'seconds': 8, 'minutes': 8}",2,76,76,"{'seconds': 48, 'minutes': 5}",3,4,PUNT,False,10,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000816,17,False,2,40,60,"{'seconds': 48, 'minutes': 5}",2,44,56,"{'seconds': 24, 'minutes': 5}",2,4,FUMBLE,True,0,10,0,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000817,18,False,2,48,48,"{'seconds': 24, 'minutes': 5}",2,48,48,"{'seconds': 55, 'minutes': 4}",1,0,INT,False,10,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000818,19,False,2,49,51,"{'seconds': 55, 'minutes': 4}",2,32,68,"{'seconds': 9, 'minutes': 4}",3,-17,FUMBLE,True,0,10,0,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000819,20,False,2,32,32,"{'seconds': 9, 'minutes': 4}",2,28,28,"{'seconds': 0, 'minutes': 1}",6,4,PUNT,False,10,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000820,21,False,2,20,80,"{'seconds': 0, 'minutes': 1}",2,24,76,"{'seconds': 0, 'minutes': 0}",2,4,RUSH,True,0,10,0,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000821,22,False,3,0,0,"{'seconds': 0, 'minutes': 15}",3,80,80,"{'seconds': 0, 'minutes': 15}",0,0,KICKOFF,False,10,0,10,0
UNLV,Mountain West,Arkansas,SEC,212420008,21242000822,23,False,3,80,80,"{'seconds': 0, 'minutes': 15}",3,67,67,"{'seconds': 17, 'minutes': 12}",6,13,INT,False,10,0,10,0
Arkansas,SEC,UNLV,Mountain West,212420008,21242000823,24,True,3,67,33,"{'seconds': 17, 'minutes': 12}",3,100,0,"{'seconds': 56, 'minutes': 11}",1,33,INT TD,True,6,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000824,25,False,3,0,0,"{'seconds': 56, 'minutes': 11}",3,80,80,"{'seconds': 51, 'minutes': 11}",0,0,KICKOFF,False,10,7,10,7
UNLV,Mountain West,Arkansas,SEC,212420008,21242000825,26,False,3,80,80,"{'seconds': 51, 'minutes': 11}",3,60,60,"{'seconds': 30, 'minutes': 7}",8,20,PUNT,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000826,27,False,3,38,62,"{'seconds': 30, 'minutes': 7}",3,40,60,"{'seconds': 45, 'minutes': 6}",3,2,FUMBLE,True,7,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000827,28,False,3,51,51,"{'seconds': 45, 'minutes': 6}",3,51,51,"{'seconds': 45, 'minutes': 6}",1,0,INT,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000828,29,False,3,37,63,"{'seconds': 45, 'minutes': 6}",3,39,61,"{'seconds': 31, 'minutes': 4}",3,2,PUNT,True,7,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000829,30,False,3,80,80,"{'seconds': 31, 'minutes': 4}",3,12,12,"{'seconds': 53, 'minutes': 1}",7,68,MISSED FG,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000830,31,False,3,88,12,"{'seconds': 53, 'minutes': 1}",3,21,79,"{'seconds': 39, 'minutes': 0}",3,-67,PUNT,True,7,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000831,32,False,3,77,77,"{'seconds': 39, 'minutes': 0}",4,11,11,"{'seconds': 44, 'minutes': 11}",7,66,MISSED FG,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000832,33,False,4,88,12,"{'seconds': 44, 'minutes': 11}",4,20,80,"{'seconds': 28, 'minutes': 11}",3,-68,PUNT,True,7,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000833,34,False,4,55,55,"{'seconds': 28, 'minutes': 11}",4,23,23,"{'seconds': 8, 'minutes': 8}",6,32,POSS. ON DOWNS,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000834,35,False,4,76,24,"{'seconds': 8, 'minutes': 8}",4,29,71,"{'seconds': 50, 'minutes': 5}",5,-47,PUNT,True,7,10,7,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000835,36,False,4,59,59,"{'seconds': 50, 'minutes': 5}",4,40,40,"{'seconds': 59, 'minutes': 1}",7,19,POSS. ON DOWNS,False,10,7,10,7
Arkansas,SEC,UNLV,Mountain West,212420008,21242000836,37,True,4,40,60,"{'seconds': 59, 'minutes': 1}",4,100,0,"{'seconds': 18, 'minutes': 0}",11,60,RUSHING TD,True,7,10,14,10
UNLV,Mountain West,Arkansas,SEC,212420008,21242000837,38,False,4,0,0,"{'seconds': 18, 'minutes': 0}",4,59,59,"{'seconds': 11, 'minutes': 0}",0,0,KICKOFF,False,10,14,10,14
UNLV,Mountain West,Arkansas,SEC,212420008,21242000838,39,False,4,59,59,"{'seconds': 11, 'minutes': 0}",4,40,40,"{'seconds': 2, 'minutes': 0}",2,19,RUSH,False,10,14,10,14
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002100,1,False,1,0,0,"{'seconds': 0, 'minutes': 15}",1,70,70,"{'seconds': 49, 'minutes': 14}",0,0,KICKOFF,False,0,0,0,0
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002101,2,False,1,70,70,"{'seconds': 49, 'minutes': 14}",1,76,76,"{'seconds': 52, 'minutes': 12}",3,-6,PUNT,False,0,0,0,0
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002102,3,True,1,51,49,"{'seconds': 52, 'minutes': 12}",1,94,6,"{'seconds': 21, 'minutes': 6}",15,43,MADE FG,True,0,0,3,0
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002103,4,False,1,0,0,"{'seconds': 21, 'minutes': 6}",1,78,78,"{'seconds': 11, 'minutes': 6}",0,0,KICKOFF,False,0,3,0,3
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002104,5,False,1,78,78,"{'seconds': 11, 'minutes': 6}",1,60,60,"{'seconds': 56, 'minutes': 4}",4,18,INT,False,0,3,0,3
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002105,6,False,1,49,51,"{'seconds': 56, 'minutes': 4}",1,49,51,"{'seconds': 12, 'minutes': 4}",0,0,FUMBLE,True,3,0,3,0
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002106,7,False,1,51,51,"{'seconds': 12, 'minutes': 4}",1,1,1,"{'seconds': 14, 'minutes': 3}",3,50,PENALTY,False,0,3,0,3
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002107,8,True,1,1,99,"{'seconds': 14, 'minutes': 3}",1,100,0,"{'seconds': 4, 'minutes': 3}",1,99,RUSHING TD,True,9,0,10,0
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002108,9,False,1,0,0,"{'seconds': 4, 'minutes': 3}",1,70,70,"{'seconds': 56, 'minutes': 2}",0,0,KICKOFF,False,0,10,0,10
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002109,10,False,1,70,70,"{'seconds': 56, 'minutes': 2}",2,16,16,"{'seconds': 23, 'minutes': 13}",11,54,MISSED FG,False,0,10,0,10
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002110,11,False,2,76,24,"{'seconds': 23, 'minutes': 13}",2,15,85,"{'seconds': 37, 'minutes': 12}",4,-61,BLOCKED PUNT,True,10,0,10,0
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002111,12,True,2,100,100,"{'seconds': 37, 'minutes': 12}",2,200,200,"{'seconds': 17, 'minutes': 12}",0,100,Uncategorized,False,2,10,2,10
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002112,13,True,2,57,57,"{'seconds': 17, 'minutes': 12}",2,0,0,"{'seconds': 12, 'minutes': 9}",8,57,RUSHING TD,False,2,10,8,10
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002113,14,False,2,0,100,"{'seconds': 12, 'minutes': 9}",2,20,80,"{'seconds': 2, 'minutes': 9}",0,0,KICKOFF,True,10,8,10,8
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002114,15,False,2,20,80,"{'seconds': 2, 'minutes': 9}",2,17,83,"{'seconds': 28, 'minutes': 7}",3,-3,PUNT,True,10,8,10,8
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002115,16,False,2,74,74,"{'seconds': 28, 'minutes': 7}",2,87,87,"{'seconds': 20, 'minutes': 5}",3,-13,PUNT,False,8,10,8,10
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002116,17,False,2,52,48,"{'seconds': 20, 'minutes': 5}",2,61,39,"{'seconds': 31, 'minutes': 3}",5,9,FUMBLE,True,10,8,10,8
Arizona,Pac-10,San Diego State,Mountain West,212420021,21242002117,18,True,2,39,39,"{'seconds': 31, 'minutes': 3}",2,0,0,"{'seconds': 56, 'minutes': 2}",1,39,FUMBLE RETURN TD,False,14,10,16,10
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002118,19,False,2,0,100,"{'seconds': 56, 'minutes': 2}",2,19,81,"{'seconds': 51, 'minutes': 2}",0,0,KICKOFF,True,10,16,10,16
San Diego State,Mountain West,Arizona,Pac-10,212420021,21242002119,20,False,2,19,81,"{'seconds': 51, 'minutes': 2}",2,30,70,"{'seconds': 6, 'minutes': 2}",5,11,PUNT,True,10,16,10,16
