offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
South Alabama,Sun Belt,Southern Miss,Conference USA,401207101,40120710119,19,True,4,75,75,"{'seconds': 42, 'minutes': 5}",4,16,16,"{'seconds': 40, 'minutes': 1}",8,59,FG,False,29,21,32,21
Southern Miss,Conference USA,South Alabama,Sun Belt,401207101,40120710120,20,False,4,25,75,"{'seconds': 40, 'minutes': 1}",4,95,5,"{'seconds': 4, 'minutes': 0}",8,70,DOWNS,True,21,32,21,32
South Alabama,Sun Belt,Southern Miss,Conference USA,401207101,40120710121,21,False,4,95,95,"{'seconds': 4, 'minutes': 0}",4,97,97,"{'seconds': 0, 'minutes': 0}",1,-2,END OF 4TH QUARTER,False,32,21,32,21
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,4012071021,1,True,1,75,75,"{'seconds': 0, 'minutes': 15}",1,0,0,"{'seconds': 44, 'minutes': 7}",14,75,TD,False,0,0,7,0
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,4012071022,2,True,1,36,64,"{'seconds': 44, 'minutes': 7}",1,86,14,"{'seconds': 6, 'minutes': 4}",7,50,FG,True,0,7,3,7
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,4012071023,3,False,1,75,75,"{'seconds': 6, 'minutes': 4}",1,72,72,"{'seconds': 33, 'minutes': 2}",3,3,PUNT,False,7,3,7,3
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,4012071024,4,False,1,31,69,"{'seconds': 33, 'minutes': 2}",1,37,63,"{'seconds': 30, 'minutes': 0}",3,6,PUNT,True,3,7,3,7
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,4012071025,5,False,1,90,90,"{'seconds': 30, 'minutes': 0}",2,21,21,"{'seconds': 2, 'minutes': 8}",15,69,DOWNS,False,7,3,7,3
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,4012071026,6,False,2,21,79,"{'seconds': 2, 'minutes': 8}",2,80,20,"{'seconds': 16, 'minutes': 0}",19,59,FUMBLE,True,3,7,3,7
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,4012071027,7,False,2,80,80,"{'seconds': 16, 'minutes': 0}",2,79,79,"{'seconds': 0, 'minutes': 0}",2,1,END OF HALF,False,7,3,7,3
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,4012071028,8,False,3,31,69,"{'seconds': 0, 'minutes': 15}",3,23,77,"{'seconds': 8, 'minutes': 13}",3,-8,PUNT,True,3,7,3,7
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,4012071029,9,False,3,58,58,"{'seconds': 8, 'minutes': 13}",3,53,53,"{'seconds': 54, 'minutes': 10}",3,5,PUNT,False,7,3,7,3
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,40120710211,10,True,3,9,9,"{'seconds': 54, 'minutes': 10}",3,5,5,"{'seconds': 35, 'minutes': 9}",4,4,FG,False,7,3,10,3
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,40120710212,11,True,3,43,57,"{'seconds': 35, 'minutes': 9}",3,86,14,"{'seconds': 57, 'minutes': 4}",9,43,FG,True,3,10,6,10
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,40120710213,12,False,3,75,75,"{'seconds': 57, 'minutes': 4}",3,54,54,"{'seconds': 12, 'minutes': 0}",9,21,PUNT,False,10,6,10,6
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,40120710214,13,False,3,27,73,"{'seconds': 12, 'minutes': 0}",3,66,34,"{'seconds': 0, 'minutes': 0}",5,39,DOWNS,True,6,10,6,10
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,40120710215,14,False,4,66,66,"{'seconds': 22, 'minutes': 13}",4,36,36,"{'seconds': 6, 'minutes': 8}",9,30,DOWNS,False,10,6,10,6
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,40120710216,15,False,4,36,64,"{'seconds': 6, 'minutes': 8}",4,35,65,"{'seconds': 6, 'minutes': 7}",3,-1,PUNT,True,6,10,6,10
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,40120710217,16,False,4,88,88,"{'seconds': 6, 'minutes': 7}",4,89,89,"{'seconds': 29, 'minutes': 5}",3,-1,PUNT,False,10,6,10,6
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,40120710218,17,True,4,46,54,"{'seconds': 29, 'minutes': 5}",4,100,0,"{'seconds': 21, 'minutes': 1}",10,54,TD,True,6,10,13,10
Chattanooga,Southern,Western Kentucky,Conference USA,401207102,40120710219,18,False,4,75,75,"{'seconds': 21, 'minutes': 1}",4,80,80,"{'seconds': 44, 'minutes': 0}",4,-5,DOWNS,False,10,13,10,13
Western Kentucky,Conference USA,Chattanooga,Southern,401207102,40120710220,19,False,4,80,20,"{'seconds': 44, 'minutes': 0}",4,78,22,"{'seconds': 0, 'minutes': 0}",1,-2,Uncategorized,True,13,10,13,10
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,4012071061,1,False,1,25,75,"{'seconds': 0, 'minutes': 15}",1,79,21,"{'seconds': 58, 'minutes': 8}",12,54,DOWNS,True,0,0,0,0
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,4012071062,2,True,1,79,79,"{'seconds': 58, 'minutes': 8}",1,0,0,"{'seconds': 49, 'minutes': 1}",15,79,TD,False,0,0,7,0
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,4012071063,3,True,1,33,67,"{'seconds': 49, 'minutes': 1}",1,100,0,"{'seconds': 0, 'minutes': 0}",11,67,TD,True,0,7,6,7
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,4012071064,4,True,2,65,65,"{'seconds': 0, 'minutes': 12}",2,10,10,"{'seconds': 8, 'minutes': 6}",10,55,FG,False,7,6,10,6
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,4012071065,5,True,2,26,74,"{'seconds': 8, 'minutes': 6}",2,100,0,"{'seconds': 44, 'minutes': 5}",1,74,TD,True,6,10,13,10
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,4012071066,6,False,2,75,75,"{'seconds': 44, 'minutes': 5}",2,35,35,"{'seconds': 50, 'minutes': 1}",10,40,DOWNS,False,10,13,10,13
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,4012071067,7,False,2,35,65,"{'seconds': 50, 'minutes': 1}",2,50,50,"{'seconds': 35, 'minutes': 0}",5,15,PUNT,True,13,10,13,10
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,4012071068,8,False,2,91,91,"{'seconds': 35, 'minutes': 0}",2,74,74,"{'seconds': 0, 'minutes': 0}",4,17,END OF HALF,False,10,13,10,13
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,4012071069,9,False,3,80,80,"{'seconds': 0, 'minutes': 15}",3,76,76,"{'seconds': 7, 'minutes': 14}",2,4,INT,False,10,13,10,13
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710610,10,True,3,80,20,"{'seconds': 7, 'minutes': 14}",3,100,0,"{'seconds': 58, 'minutes': 13}",1,20,TD,True,20,10,20,10
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,40120710611,11,False,3,77,77,"{'seconds': 58, 'minutes': 13}",3,86,86,"{'seconds': 27, 'minutes': 11}",3,-9,PUNT,False,10,20,10,20
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710612,12,True,3,45,55,"{'seconds': 27, 'minutes': 11}",3,100,0,"{'seconds': 36, 'minutes': 7}",8,55,TD,True,20,10,27,10
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,40120710613,13,True,3,65,65,"{'seconds': 36, 'minutes': 7}",3,0,0,"{'seconds': 31, 'minutes': 5}",7,65,TD,False,10,27,17,27
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710614,14,False,3,53,47,"{'seconds': 31, 'minutes': 5}",3,75,25,"{'seconds': 39, 'minutes': 1}",8,22,INT,True,27,17,27,17
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,40120710615,15,True,3,46,46,"{'seconds': 39, 'minutes': 1}",3,0,0,"{'seconds': 29, 'minutes': 0}",4,46,TD,False,17,27,24,27
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710616,16,False,3,23,77,"{'seconds': 29, 'minutes': 0}",3,26,74,"{'seconds': 0, 'minutes': 0}",3,3,PUNT,True,27,24,27,24
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,40120710617,17,False,4,70,70,"{'seconds': 40, 'minutes': 14}",4,55,55,"{'seconds': 57, 'minutes': 10}",6,15,PUNT,False,24,27,24,27
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710618,18,True,4,23,77,"{'seconds': 57, 'minutes': 10}",4,80,20,"{'seconds': 6, 'minutes': 5}",13,57,FG,True,27,24,30,24
Louisiana Tech,Conference USA,Southern Miss,Conference USA,401207106,40120710619,19,True,4,74,74,"{'seconds': 6, 'minutes': 5}",4,0,0,"{'seconds': 14, 'minutes': 0}",17,74,TD,False,24,30,31,30
Southern Miss,Conference USA,Louisiana Tech,Conference USA,401207106,40120710620,20,False,4,28,72,"{'seconds': 14, 'minutes': 0}",4,28,72,"{'seconds': 0, 'minutes': 0}",0,0,Uncategorized,True,30,31,30,31
Texas State,Sun Belt,UTSA,Conference USA,401207113,4012071131,1,True,1,27,73,"{'seconds': 0, 'minutes': 15}",1,100,0,"{'seconds': 48, 'minutes': 13}",3,73,TD,True,0,0,7,0
UTSA,Conference USA,Texas State,Sun Belt,401207113,4012071132,2,True,1,75,75,"{'seconds': 48, 'minutes': 13}",1,0,0,"{'seconds': 23, 'minutes': 13}",2,75,TD,False,0,7,7,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,4012071133,3,False,1,25,75,"{'seconds': 23, 'minutes': 13}",1,48,52,"{'seconds': 26, 'minutes': 11}",5,23,INT,True,7,7,7,7
UTSA,Conference USA,Texas State,Sun Belt,401207113,4012071134,4,False,1,81,81,"{'seconds': 26, 'minutes': 11}",1,71,71,"{'seconds': 13, 'minutes': 9}",5,10,PUNT,False,7,7,7,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,4012071135,5,False,1,29,71,"{'seconds': 13, 'minutes': 9}",1,33,67,"{'seconds': 14, 'minutes': 7}",3,4,PUNT,True,7,7,7,7
UTSA,Conference USA,Texas State,Sun Belt,401207113,4012071136,6,False,1,75,75,"{'seconds': 14, 'minutes': 7}",1,49,49,"{'seconds': 52, 'minutes': 3}",7,26,PUNT,False,7,7,7,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,4012071137,7,False,1,6,94,"{'seconds': 52, 'minutes': 3}",1,25,75,"{'seconds': 44, 'minutes': 1}",5,19,PUNT,True,7,7,7,7
UTSA,Conference USA,Texas State,Sun Belt,401207113,4012071138,8,True,1,72,72,"{'seconds': 44, 'minutes': 1}",2,10,10,"{'seconds': 27, 'minutes': 12}",12,62,FG,False,7,7,10,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,4012071139,9,False,2,25,75,"{'seconds': 27, 'minutes': 12}",2,34,66,"{'seconds': 45, 'minutes': 10}",3,9,PUNT,True,7,10,7,10
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711310,10,False,2,81,81,"{'seconds': 45, 'minutes': 10}",2,60,60,"{'seconds': 32, 'minutes': 7}",6,21,PUNT,False,10,7,10,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711311,11,False,2,3,97,"{'seconds': 32, 'minutes': 7}",2,6,94,"{'seconds': 2, 'minutes': 6}",3,3,PUNT,True,7,10,7,10
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711312,12,True,2,63,63,"{'seconds': 2, 'minutes': 6}",2,0,0,"{'seconds': 43, 'minutes': 3}",6,63,TD,False,10,7,17,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711313,13,False,2,17,83,"{'seconds': 43, 'minutes': 3}",2,23,77,"{'seconds': 36, 'minutes': 2}",3,6,PUNT,True,7,17,7,17
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711314,14,True,2,66,66,"{'seconds': 36, 'minutes': 2}",2,0,0,"{'seconds': 44, 'minutes': 0}",9,66,TD,False,17,7,24,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711315,15,False,2,25,75,"{'seconds': 44, 'minutes': 0}",2,27,73,"{'seconds': 0, 'minutes': 0}",1,2,END OF HALF,True,7,24,7,24
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711316,16,False,3,87,87,"{'seconds': 0, 'minutes': 15}",3,81,81,"{'seconds': 2, 'minutes': 13}",3,6,PUNT,False,24,7,24,7
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711317,17,True,3,41,59,"{'seconds': 2, 'minutes': 13}",3,100,0,"{'seconds': 28, 'minutes': 11}",4,59,TD,True,7,24,14,24
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711318,18,True,3,75,75,"{'seconds': 28, 'minutes': 11}",3,0,0,"{'seconds': 48, 'minutes': 9}",4,75,TD,False,24,14,31,14
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711319,19,False,3,28,72,"{'seconds': 48, 'minutes': 9}",3,27,73,"{'seconds': 32, 'minutes': 8}",3,-1,PUNT,True,14,31,14,31
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711320,20,False,3,75,75,"{'seconds': 32, 'minutes': 8}",3,74,74,"{'seconds': 7, 'minutes': 7}",3,1,PUNT,False,31,14,31,14
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711321,21,False,3,28,72,"{'seconds': 7, 'minutes': 7}",3,30,70,"{'seconds': 45, 'minutes': 4}",3,2,PUNT,True,14,31,14,31
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711322,22,False,3,66,66,"{'seconds': 45, 'minutes': 4}",3,68,68,"{'seconds': 55, 'minutes': 2}",3,-2,PUNT,False,31,14,31,14
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711323,23,True,3,47,53,"{'seconds': 55, 'minutes': 2}",3,100,0,"{'seconds': 4, 'minutes': 2}",2,53,TD,True,14,31,21,31
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711324,24,False,3,75,75,"{'seconds': 4, 'minutes': 2}",3,58,58,"{'seconds': 6, 'minutes': 0}",4,17,PUNT,False,31,21,31,21
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711325,25,True,3,9,91,"{'seconds': 6, 'minutes': 0}",4,100,0,"{'seconds': 35, 'minutes': 10}",11,91,TD,True,21,31,28,31
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711326,26,True,4,75,75,"{'seconds': 35, 'minutes': 10}",4,25,25,"{'seconds': 26, 'minutes': 7}",8,50,FG,False,31,28,34,28
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711327,27,True,4,18,82,"{'seconds': 26, 'minutes': 7}",4,77,23,"{'seconds': 24, 'minutes': 3}",10,59,INT TD,True,28,34,28,41
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711328,28,True,4,25,75,"{'seconds': 24, 'minutes': 3}",4,100,0,"{'seconds': 51, 'minutes': 1}",6,75,TD,True,28,41,35,41
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711329,29,True,4,50,50,"{'seconds': 51, 'minutes': 1}",4,50,50,"{'seconds': 16, 'minutes': 1}",3,0,PUNT RETURN TD,False,41,35,41,41
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711330,30,False,4,83,83,"{'seconds': 16, 'minutes': 1}",4,87,87,"{'seconds': 0, 'minutes': 0}",2,-4,END OF 4TH QUARTER,False,41,41,41,41
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711331,31,True,5,25,25,"{'seconds': 0, 'minutes': 0}",5,0,0,"{'seconds': 0, 'minutes': 0}",3,25,TD,False,41,41,48,41
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711332,32,True,5,3,97,"{'seconds': 0, 'minutes': 0}",5,100,0,"{'seconds': 0, 'minutes': 0}",6,25,TD,True,41,48,48,48
Texas State,Sun Belt,UTSA,Conference USA,401207113,40120711333,33,False,6,75,25,"{'seconds': 0, 'minutes': 0}",6,97,3,"{'seconds': 0, 'minutes': 0}",7,22,MISSED FG,True,48,48,48,48
UTSA,Conference USA,Texas State,Sun Belt,401207113,40120711334,34,True,6,25,25,"{'seconds': 0, 'minutes': 0}",6,12,12,"{'seconds': 0, 'minutes': 0}",5,13,FG,False,48,48,51,48
North Texas,Conference USA,SMU,American Athletic,401207120,4012071201,1,False,1,25,75,"{'seconds': 0, 'minutes': 15}",1,33,67,"{'seconds': 37, 'minutes': 13}",3,8,PUNT,True,0,0,0,0
SMU,American Athletic,North Texas,Conference USA,401207120,4012071202,2,True,1,73,73,"{'seconds': 37, 'minutes': 13}",1,0,0,"{'seconds': 33, 'minutes': 12}",4,73,TD,False,0,0,7,0
North Texas,Conference USA,SMU,American Athletic,401207120,4012071203,3,False,1,25,75,"{'seconds': 33, 'minutes': 12}",1,16,84,"{'seconds': 40, 'minutes': 10}",3,-9,PUNT,True,0,7,0,7
SMU,American Athletic,North Texas,Conference USA,401207120,4012071204,4,True,1,74,74,"{'seconds': 40, 'minutes': 10}",1,0,0,"{'seconds': 44, 'minutes': 9}",3,74,TD,False,7,0,14,0
North Texas,Conference USA,SMU,American Athletic,401207120,4012071205,5,False,1,25,75,"{'seconds': 44, 'minutes': 9}",1,87,13,"{'seconds': 6, 'minutes': 6}",13,62,INT,True,0,14,0,14
SMU,American Athletic,North Texas,Conference USA,401207120,4012071206,6,True,1,80,80,"{'seconds': 6, 'minutes': 6}",1,0,0,"{'seconds': 27, 'minutes': 3}",9,80,TD,False,14,0,21,0
North Texas,Conference USA,SMU,American Athletic,401207120,4012071207,7,False,1,25,75,"{'seconds': 27, 'minutes': 3}",1,24,76,"{'seconds': 21, 'minutes': 2}",4,-1,DOWNS,True,0,21,0,21
