offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Duke,ACC,Louisville,Conference USA,222500150,22250015013,14,False,2,28,72,"{'seconds': 45, 'minutes': 9}",2,37,63,"{'seconds': 0, 'minutes': 8}",4,9,POSS. ON DOWNS,True,0,12,0,12
Louisville,Conference USA,Duke,ACC,222500150,22250015014,15,True,2,37,37,"{'seconds': 0, 'minutes': 8}",2,0,0,"{'seconds': 21, 'minutes': 7}",1,37,PASSING TD,False,18,0,19,0
Duke,ACC,Louisville,Conference USA,222500150,22250015015,16,False,2,0,100,"{'seconds': 21, 'minutes': 7}",2,20,80,"{'seconds': 11, 'minutes': 7}",0,0,KICKOFF,True,0,19,0,19
Duke,ACC,Louisville,Conference USA,222500150,22250015016,17,False,2,20,80,"{'seconds': 11, 'minutes': 7}",2,21,79,"{'seconds': 55, 'minutes': 5}",3,1,PUNT,True,0,19,0,19
Louisville,Conference USA,Duke,ACC,222500150,22250015017,18,False,2,62,62,"{'seconds': 55, 'minutes': 5}",2,21,21,"{'seconds': 33, 'minutes': 2}",10,41,INT,False,19,0,19,0
Duke,ACC,Louisville,Conference USA,222500150,22250015018,19,False,2,25,75,"{'seconds': 33, 'minutes': 2}",2,38,62,"{'seconds': 55, 'minutes': 1}",3,13,BLOCKED PUNT,True,0,19,0,19
Louisville,Conference USA,Duke,ACC,222500150,22250015019,20,True,2,38,38,"{'seconds': 55, 'minutes': 1}",2,0,0,"{'seconds': 50, 'minutes': 1}",1,38,BLOCKED PUNT TD,False,25,0,26,0
Duke,ACC,Louisville,Conference USA,222500150,22250015020,21,False,2,0,100,"{'seconds': 50, 'minutes': 1}",2,15,85,"{'seconds': 44, 'minutes': 1}",0,0,KICKOFF,True,0,26,0,26
Duke,ACC,Louisville,Conference USA,222500150,22250015021,22,True,2,15,85,"{'seconds': 44, 'minutes': 1}",2,69,31,"{'seconds': 20, 'minutes': 0}",7,54,MADE FG,True,0,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015022,23,False,2,0,0,"{'seconds': 20, 'minutes': 0}",2,71,71,"{'seconds': 11, 'minutes': 0}",0,0,KICKOFF,False,26,3,26,3
Louisville,Conference USA,Duke,ACC,222500150,22250015023,24,False,2,71,71,"{'seconds': 11, 'minutes': 0}",2,59,59,"{'seconds': 0, 'minutes': 0}",3,12,MISSED FG,False,26,3,26,3
Louisville,Conference USA,Duke,ACC,222500150,22250015024,25,False,3,0,0,"{'seconds': 0, 'minutes': 15}",3,80,80,"{'seconds': 53, 'minutes': 14}",0,0,KICKOFF,False,26,3,26,3
Louisville,Conference USA,Duke,ACC,222500150,22250015025,26,False,3,80,80,"{'seconds': 53, 'minutes': 14}",3,52,52,"{'seconds': 0, 'minutes': 12}",6,28,PUNT,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015026,27,False,3,25,75,"{'seconds': 0, 'minutes': 12}",3,30,70,"{'seconds': 40, 'minutes': 10}",3,5,PUNT,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015027,28,False,3,47,47,"{'seconds': 40, 'minutes': 10}",3,44,44,"{'seconds': 30, 'minutes': 8}",4,3,FUMBLE,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015028,29,False,3,32,68,"{'seconds': 30, 'minutes': 8}",3,29,71,"{'seconds': 45, 'minutes': 7}",3,-3,PUNT,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015029,30,False,3,70,70,"{'seconds': 45, 'minutes': 7}",3,65,65,"{'seconds': 0, 'minutes': 5}",6,5,INT,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015030,31,False,3,14,86,"{'seconds': 0, 'minutes': 5}",3,12,88,"{'seconds': 18, 'minutes': 3}",3,-2,PUNT,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015031,32,False,3,44,44,"{'seconds': 18, 'minutes': 3}",3,47,47,"{'seconds': 11, 'minutes': 1}",3,-3,PUNT,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015032,33,False,3,5,95,"{'seconds': 11, 'minutes': 1}",4,36,64,"{'seconds': 25, 'minutes': 13}",5,31,PUNT,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015033,34,False,4,67,67,"{'seconds': 25, 'minutes': 13}",4,67,67,"{'seconds': 10, 'minutes': 13}",0,0,FUMBLE,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015034,35,False,4,67,33,"{'seconds': 10, 'minutes': 13}",4,74,26,"{'seconds': 0, 'minutes': 11}",6,7,MISSED FG,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015035,36,False,4,67,67,"{'seconds': 0, 'minutes': 11}",4,53,53,"{'seconds': 22, 'minutes': 8}",5,14,PUNT,False,26,3,26,3
Duke,ACC,Louisville,Conference USA,222500150,22250015036,37,False,4,44,56,"{'seconds': 22, 'minutes': 8}",4,50,50,"{'seconds': 11, 'minutes': 7}",4,6,POSS. ON DOWNS,True,3,26,3,26
Louisville,Conference USA,Duke,ACC,222500150,22250015037,38,True,4,50,50,"{'seconds': 11, 'minutes': 7}",4,0,0,"{'seconds': 2, 'minutes': 7}",2,50,RUSHING TD,False,26,3,33,3
Duke,ACC,Louisville,Conference USA,222500150,22250015038,39,False,4,0,100,"{'seconds': 2, 'minutes': 7}",4,19,81,"{'seconds': 53, 'minutes': 6}",0,0,KICKOFF,True,3,33,3,33
Duke,ACC,Louisville,Conference USA,222500150,22250015039,40,False,4,19,81,"{'seconds': 53, 'minutes': 6}",4,38,62,"{'seconds': 45, 'minutes': 5}",5,19,POSS. ON DOWNS,True,3,33,3,33
Louisville,Conference USA,Duke,ACC,222500150,22250015040,41,True,4,38,38,"{'seconds': 45, 'minutes': 5}",4,0,0,"{'seconds': 38, 'minutes': 1}",7,38,PASSING TD,False,33,3,40,3
Duke,ACC,Louisville,Conference USA,222500150,22250015041,42,False,4,0,100,"{'seconds': 38, 'minutes': 1}",4,15,85,"{'seconds': 30, 'minutes': 1}",0,0,KICKOFF,True,3,40,3,40
Duke,ACC,Louisville,Conference USA,222500150,22250015042,43,False,4,15,85,"{'seconds': 30, 'minutes': 1}",4,60,40,"{'seconds': 30, 'minutes': 0}",4,45,PASS COMPLETE,True,3,40,3,40
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019300,1,False,1,0,100,"{'seconds': 0, 'minutes': 15}",1,15,85,"{'seconds': 51, 'minutes': 14}",0,0,KICKOFF,True,0,0,0,0
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019301,2,False,1,15,85,"{'seconds': 51, 'minutes': 14}",1,53,47,"{'seconds': 56, 'minutes': 11}",7,38,PUNT,True,0,0,0,0
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019302,3,True,1,99,99,"{'seconds': 56, 'minutes': 11}",1,0,0,"{'seconds': 50, 'minutes': 5}",13,99,RUSHING TD,False,0,0,7,0
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019303,4,False,1,0,100,"{'seconds': 50, 'minutes': 5}",1,20,80,"{'seconds': 46, 'minutes': 5}",0,0,KICKOFF,True,0,7,0,7
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019304,5,False,1,20,80,"{'seconds': 46, 'minutes': 5}",1,27,73,"{'seconds': 47, 'minutes': 4}",3,7,PUNT,True,0,7,0,7
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019305,6,False,1,55,55,"{'seconds': 47, 'minutes': 4}",1,54,54,"{'seconds': 57, 'minutes': 2}",3,1,PUNT,False,7,0,7,0
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019306,7,True,1,20,80,"{'seconds': 57, 'minutes': 2}",2,81,19,"{'seconds': 43, 'minutes': 14}",11,61,MADE FG,True,0,7,3,7
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019307,8,False,2,0,0,"{'seconds': 43, 'minutes': 14}",2,76,76,"{'seconds': 34, 'minutes': 14}",0,0,KICKOFF,False,7,3,7,3
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019308,9,False,2,76,76,"{'seconds': 34, 'minutes': 14}",2,55,55,"{'seconds': 0, 'minutes': 12}",4,21,PUNT,False,7,3,7,3
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019309,10,False,2,6,94,"{'seconds': 0, 'minutes': 12}",2,6,94,"{'seconds': 17, 'minutes': 11}",2,0,INT,True,3,7,3,7
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019310,11,True,2,22,22,"{'seconds': 17, 'minutes': 11}",2,20,20,"{'seconds': 55, 'minutes': 9}",4,2,MADE FG,False,7,3,10,3
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019311,12,False,2,0,100,"{'seconds': 55, 'minutes': 9}",2,20,80,"{'seconds': 50, 'minutes': 9}",0,0,KICKOFF,True,3,10,3,10
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019312,13,True,2,20,80,"{'seconds': 50, 'minutes': 9}",2,100,0,"{'seconds': 44, 'minutes': 5}",9,80,PASSING TD,True,3,10,10,10
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019313,14,False,2,0,0,"{'seconds': 44, 'minutes': 5}",2,70,70,"{'seconds': 33, 'minutes': 5}",0,0,KICKOFF,False,10,10,10,10
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019314,15,True,2,70,70,"{'seconds': 33, 'minutes': 5}",2,10,10,"{'seconds': 1, 'minutes': 1}",12,60,MADE FG,False,10,10,13,10
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019315,16,False,2,0,100,"{'seconds': 1, 'minutes': 1}",2,20,80,"{'seconds': 52, 'minutes': 0}",0,0,KICKOFF,True,10,13,10,13
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019316,17,False,2,20,80,"{'seconds': 52, 'minutes': 0}",2,31,69,"{'seconds': 0, 'minutes': 0}",3,11,RUSH,True,10,13,10,13
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019317,18,False,3,0,0,"{'seconds': 0, 'minutes': 15}",3,74,74,"{'seconds': 51, 'minutes': 14}",0,0,KICKOFF,False,13,10,13,10
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019318,19,False,3,74,74,"{'seconds': 51, 'minutes': 14}",3,71,71,"{'seconds': 26, 'minutes': 13}",3,3,PUNT,False,13,10,13,10
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019319,20,False,3,15,85,"{'seconds': 26, 'minutes': 13}",3,23,77,"{'seconds': 58, 'minutes': 11}",3,8,PUNT,True,10,13,10,13
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019320,21,True,3,71,71,"{'seconds': 58, 'minutes': 11}",3,32,32,"{'seconds': 40, 'minutes': 6}",10,39,MADE FG,False,13,10,16,10
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019321,22,False,3,0,100,"{'seconds': 40, 'minutes': 6}",3,32,68,"{'seconds': 24, 'minutes': 6}",0,0,KICKOFF,True,10,16,10,16
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019322,23,False,3,32,68,"{'seconds': 24, 'minutes': 6}",3,48,52,"{'seconds': 48, 'minutes': 4}",5,16,PUNT,True,10,16,10,16
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019323,24,False,3,80,80,"{'seconds': 48, 'minutes': 4}",3,80,80,"{'seconds': 55, 'minutes': 3}",0,0,FUMBLE,False,16,10,16,10
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019324,25,True,3,78,22,"{'seconds': 55, 'minutes': 3}",3,100,0,"{'seconds': 2, 'minutes': 3}",3,22,FUMBLE TD,True,10,16,17,16
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019325,26,False,3,0,0,"{'seconds': 2, 'minutes': 3}",3,67,67,"{'seconds': 51, 'minutes': 2}",0,0,KICKOFF,False,16,17,16,17
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019326,27,True,3,67,67,"{'seconds': 51, 'minutes': 2}",3,0,0,"{'seconds': 29, 'minutes': 1}",4,67,RUSHING TD,False,16,17,22,17
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019327,28,False,3,0,100,"{'seconds': 29, 'minutes': 1}",3,20,80,"{'seconds': 25, 'minutes': 1}",0,0,KICKOFF,True,17,22,17,22
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019328,29,False,3,20,80,"{'seconds': 25, 'minutes': 1}",4,47,53,"{'seconds': 36, 'minutes': 13}",6,27,PUNT,True,17,22,17,22
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019329,30,True,4,67,67,"{'seconds': 36, 'minutes': 13}",4,0,0,"{'seconds': 44, 'minutes': 11}",5,67,PASSING TD,False,22,17,29,17
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019330,31,False,4,0,100,"{'seconds': 44, 'minutes': 11}",4,15,85,"{'seconds': 33, 'minutes': 11}",0,0,KICKOFF,True,17,29,17,29
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019331,32,False,4,15,85,"{'seconds': 33, 'minutes': 11}",4,88,12,"{'seconds': 3, 'minutes': 8}",12,73,POSS. ON DOWNS,True,17,29,17,29
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019332,33,False,4,88,88,"{'seconds': 3, 'minutes': 8}",4,83,83,"{'seconds': 26, 'minutes': 6}",3,5,PUNT,False,29,17,29,17
Miami (OH),Mid-American,Iowa,Big Ten,222500193,22250019333,34,True,4,32,68,"{'seconds': 26, 'minutes': 6}",4,100,0,"{'seconds': 54, 'minutes': 4}",5,68,PASSING TD,True,17,29,24,29
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019334,35,False,4,0,0,"{'seconds': 54, 'minutes': 4}",4,71,71,"{'seconds': 42, 'minutes': 4}",0,0,KICKOFF,False,29,24,29,24
Iowa,Big Ten,Miami (OH),Mid-American,222500193,22250019335,36,False,4,71,71,"{'seconds': 42, 'minutes': 4}",4,10,10,"{'seconds': 12, 'minutes': 1}",9,61,RUSH,False,29,24,29,24
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021300,1,False,1,0,0,"{'seconds': 0, 'minutes': 15}",1,80,80,"{'seconds': 51, 'minutes': 14}",0,0,KICKOFF,False,0,0,0,0
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021301,2,True,1,80,80,"{'seconds': 51, 'minutes': 14}",1,0,0,"{'seconds': 34, 'minutes': 9}",11,80,PASSING TD,False,0,0,7,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021302,3,False,1,0,100,"{'seconds': 34, 'minutes': 9}",1,18,82,"{'seconds': 23, 'minutes': 9}",0,0,KICKOFF,True,0,7,0,7
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021303,4,False,1,18,82,"{'seconds': 23, 'minutes': 9}",1,46,54,"{'seconds': 15, 'minutes': 7}",6,28,PUNT,True,0,7,0,7
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021304,5,True,1,80,80,"{'seconds': 15, 'minutes': 7}",1,30,30,"{'seconds': 51, 'minutes': 4}",6,50,MADE FG,False,7,0,10,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021305,6,False,1,0,100,"{'seconds': 51, 'minutes': 4}",1,20,80,"{'seconds': 47, 'minutes': 4}",0,0,KICKOFF,True,0,10,0,10
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021306,7,False,1,20,80,"{'seconds': 47, 'minutes': 4}",1,20,80,"{'seconds': 40, 'minutes': 4}",1,0,FUMBLE,True,0,10,0,10
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021307,8,True,1,17,17,"{'seconds': 40, 'minutes': 4}",1,0,0,"{'seconds': 48, 'minutes': 3}",2,17,RUSHING TD,False,10,0,17,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021308,9,False,1,0,100,"{'seconds': 48, 'minutes': 3}",1,13,87,"{'seconds': 33, 'minutes': 3}",0,0,KICKOFF,True,0,17,0,17
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021309,10,False,1,13,87,"{'seconds': 33, 'minutes': 3}",1,19,81,"{'seconds': 52, 'minutes': 1}",3,6,PUNT,True,0,17,0,17
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021310,11,False,1,65,65,"{'seconds': 52, 'minutes': 1}",2,69,69,"{'seconds': 50, 'minutes': 14}",3,-4,PUNT,False,17,0,17,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021311,12,False,2,34,66,"{'seconds': 50, 'minutes': 14}",2,58,42,"{'seconds': 23, 'minutes': 13}",5,24,PUNT,True,0,17,0,17
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021312,13,False,2,90,90,"{'seconds': 23, 'minutes': 13}",2,66,66,"{'seconds': 46, 'minutes': 10}",5,24,PUNT,False,17,0,17,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021313,14,False,2,17,83,"{'seconds': 46, 'minutes': 10}",2,47,53,"{'seconds': 8, 'minutes': 8}",7,30,INT,True,0,17,0,17
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021314,15,True,2,53,53,"{'seconds': 8, 'minutes': 8}",2,0,0,"{'seconds': 4, 'minutes': 6}",4,53,PASSING TD,False,17,0,23,0
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021315,16,False,2,0,100,"{'seconds': 4, 'minutes': 6}",2,12,88,"{'seconds': 56, 'minutes': 5}",0,0,KICKOFF,True,0,23,0,23
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021316,17,True,2,12,88,"{'seconds': 56, 'minutes': 5}",2,100,0,"{'seconds': 25, 'minutes': 1}",8,88,PASSING TD,True,0,23,7,23
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021317,18,False,2,0,0,"{'seconds': 25, 'minutes': 1}",2,80,80,"{'seconds': 25, 'minutes': 1}",0,0,KICKOFF,False,23,7,23,7
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021318,19,True,2,80,80,"{'seconds': 25, 'minutes': 1}",2,36,36,"{'seconds': 0, 'minutes': 0}",5,44,MADE FG,False,23,7,26,7
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021319,20,False,3,0,100,"{'seconds': 0, 'minutes': 15}",3,14,86,"{'seconds': 51, 'minutes': 14}",0,0,KICKOFF,True,7,26,7,26
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021320,21,False,3,14,86,"{'seconds': 51, 'minutes': 14}",3,21,79,"{'seconds': 14, 'minutes': 13}",3,7,PUNT,True,7,26,7,26
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021321,22,False,3,64,64,"{'seconds': 14, 'minutes': 13}",3,64,64,"{'seconds': 14, 'minutes': 13}",1,0,INT,False,26,7,26,7
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021322,23,True,3,31,69,"{'seconds': 14, 'minutes': 13}",3,100,0,"{'seconds': 32, 'minutes': 10}",7,69,RUSHING TD,True,7,26,13,26
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021323,24,False,3,0,0,"{'seconds': 32, 'minutes': 10}",3,80,80,"{'seconds': 32, 'minutes': 10}",0,0,KICKOFF,False,26,13,26,13
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021324,25,True,3,80,80,"{'seconds': 32, 'minutes': 10}",3,0,0,"{'seconds': 3, 'minutes': 7}",6,80,PASSING TD,False,26,13,33,13
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021325,26,False,3,0,100,"{'seconds': 3, 'minutes': 7}",3,18,82,"{'seconds': 55, 'minutes': 6}",0,0,KICKOFF,True,13,33,13,33
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021326,27,False,3,18,82,"{'seconds': 55, 'minutes': 6}",3,62,38,"{'seconds': 34, 'minutes': 4}",6,44,PUNT,True,13,33,13,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021327,28,False,3,98,98,"{'seconds': 34, 'minutes': 4}",3,72,72,"{'seconds': 44, 'minutes': 0}",10,26,PUNT,False,33,13,33,13
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021328,29,False,3,23,77,"{'seconds': 44, 'minutes': 0}",4,28,72,"{'seconds': 50, 'minutes': 14}",3,5,PUNT,True,13,33,13,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021329,30,False,4,12,12,"{'seconds': 50, 'minutes': 14}",4,12,12,"{'seconds': 44, 'minutes': 13}",2,0,INT,False,33,13,33,13
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021330,31,False,4,20,80,"{'seconds': 44, 'minutes': 13}",4,20,80,"{'seconds': 45, 'minutes': 12}",2,0,INT,True,13,33,13,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021331,32,False,4,1,1,"{'seconds': 45, 'minutes': 12}",4,1,1,"{'seconds': 45, 'minutes': 12}",1,0,FUMBLE,False,33,13,33,13
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021332,33,False,4,1,99,"{'seconds': 45, 'minutes': 12}",4,5,95,"{'seconds': 40, 'minutes': 11}",3,4,PUNT,True,13,33,13,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021333,34,False,4,53,53,"{'seconds': 40, 'minutes': 11}",4,33,33,"{'seconds': 58, 'minutes': 8}",5,20,PUNT,False,33,13,33,13
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021334,35,True,4,8,92,"{'seconds': 58, 'minutes': 8}",4,100,0,"{'seconds': 13, 'minutes': 7}",5,92,PASSING TD,True,13,33,20,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021335,36,False,4,0,0,"{'seconds': 13, 'minutes': 7}",4,80,80,"{'seconds': 9, 'minutes': 7}",0,0,KICKOFF,False,33,20,33,20
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021336,37,False,4,80,80,"{'seconds': 9, 'minutes': 7}",4,68,68,"{'seconds': 10, 'minutes': 4}",5,12,PUNT,False,33,20,33,20
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021337,38,True,4,56,44,"{'seconds': 10, 'minutes': 4}",4,100,0,"{'seconds': 51, 'minutes': 3}",1,44,PASSING TD,True,26,33,28,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021338,39,False,4,0,0,"{'seconds': 51, 'minutes': 3}",4,80,80,"{'seconds': 43, 'minutes': 3}",0,0,KICKOFF,False,33,28,33,28
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021339,40,False,4,80,80,"{'seconds': 43, 'minutes': 3}",4,65,65,"{'seconds': 23, 'minutes': 2}",6,15,PUNT,False,33,28,33,28
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021340,41,True,4,36,64,"{'seconds': 23, 'minutes': 2}",4,100,0,"{'seconds': 20, 'minutes': 1}",5,64,PASSING TD,True,28,33,35,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021341,42,False,4,0,0,"{'seconds': 20, 'minutes': 1}",4,80,80,"{'seconds': 20, 'minutes': 1}",0,0,KICKOFF,False,33,35,33,35
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021342,43,False,4,80,80,"{'seconds': 20, 'minutes': 1}",4,66,66,"{'seconds': 13, 'minutes': 0}",5,14,PUNT,False,33,35,33,35
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021343,44,False,4,11,89,"{'seconds': 13, 'minutes': 0}",4,11,89,"{'seconds': 0, 'minutes': 0}",1,0,RUSH,True,35,33,35,33
Iowa,Big Ten,Penn State,Big Ten,222710213,22271021344,45,True,5,11,11,"{'seconds': 0, 'minutes': 0}",5,0,0,"{'seconds': 0, 'minutes': 0}",5,30,PASSING TD,False,33,35,40,35
Penn State,Big Ten,Iowa,Big Ten,222710213,22271021345,46,False,5,75,25,"{'seconds': 0, 'minutes': 0}",5,94,6,"{'seconds': 0, 'minutes': 0}",5,19,POSS. ON DOWNS,True,35,40,35,40
Penn State,Big Ten,Wisconsin,Big Ten,222780275,22278027500,1,False,1,0,0,"{'seconds': 0, 'minutes': 15}",1,80,80,"{'seconds': 53, 'minutes': 14}",0,0,KICKOFF,False,0,0,0,0
Penn State,Big Ten,Wisconsin,Big Ten,222780275,22278027501,2,True,1,80,80,"{'seconds': 53, 'minutes': 14}",1,16,16,"{'seconds': 6, 'minutes': 11}",11,64,MADE FG,False,0,0,3,0
Wisconsin,Big Ten,Penn State,Big Ten,222780275,22278027502,3,False,1,0,100,"{'seconds': 6, 'minutes': 11}",1,20,80,"{'seconds': 57, 'minutes': 10}",0,0,KICKOFF,True,0,3,0,3
