offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Virginia Tech,ACC,USC,Pac-10,242410259,24241025901,1,False,1,28,72,"{'seconds': 55, 'minutes': 14}",1,34,66,"{'seconds': 31, 'minutes': 12}",5,6,PUNT,True,0,0,0,0
USC,Pac-10,Virginia Tech,ACC,242410259,24241025902,2,False,1,79,79,"{'seconds': 31, 'minutes': 12}",1,37,37,"{'seconds': 55, 'minutes': 10}",8,42,PUNT,False,0,0,0,0
Virginia Tech,ACC,USC,Pac-10,242410259,24241025903,3,False,1,20,80,"{'seconds': 55, 'minutes': 10}",1,66,34,"{'seconds': 34, 'minutes': 8}",7,46,INT,True,0,0,0,0
USC,Pac-10,Virginia Tech,ACC,242410259,24241025904,4,True,1,46,46,"{'seconds': 34, 'minutes': 8}",1,0,0,"{'seconds': 59, 'minutes': 5}",5,46,PASSING TD,False,0,0,7,0
Virginia Tech,ACC,USC,Pac-10,242410259,24241025905,5,False,1,0,100,"{'seconds': 59, 'minutes': 5}",1,20,80,"{'seconds': 59, 'minutes': 5}",1,0,KICKOFF,True,0,7,0,7
Virginia Tech,ACC,USC,Pac-10,242410259,24241025906,6,True,1,20,80,"{'seconds': 59, 'minutes': 5}",1,82,18,"{'seconds': 42, 'minutes': 1}",9,62,MADE FG,True,0,7,3,7
USC,Pac-10,Virginia Tech,ACC,242410259,24241025907,7,False,1,0,0,"{'seconds': 42, 'minutes': 1}",1,82,82,"{'seconds': 35, 'minutes': 1}",1,0,KICKOFF,False,7,3,7,3
USC,Pac-10,Virginia Tech,ACC,242410259,24241025908,8,False,1,82,82,"{'seconds': 35, 'minutes': 1}",2,23,23,"{'seconds': 33, 'minutes': 11}",11,59,MISSED FG,False,7,3,7,3
Virginia Tech,ACC,USC,Pac-10,242410259,24241025909,9,True,2,17,83,"{'seconds': 33, 'minutes': 11}",2,100,0,"{'seconds': 19, 'minutes': 6}",10,83,PASSING TD,True,3,7,10,7
USC,Pac-10,Virginia Tech,ACC,242410259,24241025910,10,False,2,0,0,"{'seconds': 19, 'minutes': 6}",2,85,85,"{'seconds': 12, 'minutes': 6}",1,0,KICKOFF,False,7,10,7,10
USC,Pac-10,Virginia Tech,ACC,242410259,24241025911,11,False,2,85,85,"{'seconds': 12, 'minutes': 6}",2,34,34,"{'seconds': 46, 'minutes': 0}",11,51,POSS. ON DOWNS,False,7,10,7,10
Virginia Tech,ACC,USC,Pac-10,242410259,24241025912,12,False,2,34,66,"{'seconds': 46, 'minutes': 0}",2,39,61,"{'seconds': 3, 'minutes': 0}",2,5,RUSH,True,10,7,10,7
USC,Pac-10,Virginia Tech,ACC,242410259,24241025914,13,False,3,80,80,"{'seconds': 0, 'minutes': 15}",3,85,85,"{'seconds': 16, 'minutes': 13}",1,-5,PUNT,False,7,10,7,10
Virginia Tech,ACC,USC,Pac-10,242410259,24241025915,14,False,3,43,57,"{'seconds': 16, 'minutes': 13}",3,45,55,"{'seconds': 22, 'minutes': 11}",3,2,PUNT,True,10,7,10,7
USC,Pac-10,Virginia Tech,ACC,242410259,24241025916,15,False,3,73,73,"{'seconds': 22, 'minutes': 11}",3,59,59,"{'seconds': 50, 'minutes': 7}",5,14,PUNT,False,7,10,7,10
Virginia Tech,ACC,USC,Pac-10,242410259,24241025917,16,False,3,6,94,"{'seconds': 50, 'minutes': 7}",3,36,64,"{'seconds': 27, 'minutes': 2}",8,30,PUNT,True,10,7,10,7
USC,Pac-10,Virginia Tech,ACC,242410259,24241025918,17,True,3,66,66,"{'seconds': 27, 'minutes': 2}",3,0,0,"{'seconds': 55, 'minutes': 1}",2,66,PASSING TD,False,7,10,14,10
Virginia Tech,ACC,USC,Pac-10,242410259,24241025919,18,False,3,0,100,"{'seconds': 55, 'minutes': 1}",3,20,80,"{'seconds': 55, 'minutes': 1}",1,0,KICKOFF,True,10,14,10,14
Virginia Tech,ACC,USC,Pac-10,242410259,24241025920,19,False,3,20,80,"{'seconds': 55, 'minutes': 1}",4,22,78,"{'seconds': 14, 'minutes': 14}",1,2,PUNT,True,10,14,10,14
USC,Pac-10,Virginia Tech,ACC,242410259,24241025921,20,False,4,75,75,"{'seconds': 14, 'minutes': 14}",4,66,66,"{'seconds': 57, 'minutes': 11}",3,9,PUNT,False,14,10,14,10
Virginia Tech,ACC,USC,Pac-10,242410259,24241025922,21,True,4,30,70,"{'seconds': 57, 'minutes': 11}",4,75,25,"{'seconds': 55, 'minutes': 7}",9,45,MADE FG,True,10,14,13,14
USC,Pac-10,Virginia Tech,ACC,242410259,24241025923,22,False,4,0,0,"{'seconds': 55, 'minutes': 7}",4,86,86,"{'seconds': 47, 'minutes': 7}",1,0,KICKOFF,False,14,13,14,13
USC,Pac-10,Virginia Tech,ACC,242410259,24241025924,23,True,4,86,86,"{'seconds': 47, 'minutes': 7}",4,0,0,"{'seconds': 35, 'minutes': 5}",1,86,PASSING TD,False,14,13,21,13
Virginia Tech,ACC,USC,Pac-10,242410259,24241025925,24,False,4,0,100,"{'seconds': 35, 'minutes': 5}",4,30,70,"{'seconds': 27, 'minutes': 5}",1,0,KICKOFF,True,13,21,13,21
Virginia Tech,ACC,USC,Pac-10,242410259,24241025926,25,False,4,30,70,"{'seconds': 27, 'minutes': 5}",4,32,68,"{'seconds': 25, 'minutes': 4}",1,2,PUNT,True,13,21,13,21
USC,Pac-10,Virginia Tech,ACC,242410259,24241025927,26,False,4,61,61,"{'seconds': 25, 'minutes': 4}",4,62,62,"{'seconds': 21, 'minutes': 2}",3,-1,PUNT,False,21,13,21,13
Virginia Tech,ACC,USC,Pac-10,242410259,24241025928,27,False,4,36,64,"{'seconds': 21, 'minutes': 2}",4,36,64,"{'seconds': 1, 'minutes': 2}",3,0,FUMBLE,True,13,21,13,21
USC,Pac-10,Virginia Tech,ACC,242410259,24241025929,28,True,4,26,26,"{'seconds': 1, 'minutes': 2}",4,23,23,"{'seconds': 54, 'minutes': 0}",4,3,MADE FG,False,21,13,24,13
Virginia Tech,ACC,USC,Pac-10,242410259,24241025930,29,False,4,0,100,"{'seconds': 54, 'minutes': 0}",4,12,88,"{'seconds': 49, 'minutes': 0}",1,0,KICKOFF,True,13,24,13,24
Virginia Tech,ACC,USC,Pac-10,242410259,24241025931,30,False,4,12,88,"{'seconds': 49, 'minutes': 0}",4,24,76,"{'seconds': 17, 'minutes': 0}",1,12,PASS COMPLETE,True,13,24,13,24
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000901,1,False,1,79,79,"{'seconds': 54, 'minutes': 14}",1,56,56,"{'seconds': 20, 'minutes': 12}",6,23,PUNT,False,0,0,0,0
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000902,2,True,1,22,78,"{'seconds': 20, 'minutes': 12}",1,95,5,"{'seconds': 59, 'minutes': 6}",14,73,MADE FG,True,0,0,3,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000903,3,False,1,0,0,"{'seconds': 59, 'minutes': 6}",1,80,80,"{'seconds': 59, 'minutes': 6}",1,0,KICKOFF,False,0,3,0,3
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000904,4,False,1,80,80,"{'seconds': 59, 'minutes': 6}",1,74,74,"{'seconds': 52, 'minutes': 4}",3,6,PUNT,False,0,3,0,3
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000905,5,False,1,28,72,"{'seconds': 52, 'minutes': 4}",1,21,79,"{'seconds': 0, 'minutes': 4}",4,-7,PUNT,True,3,0,3,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000906,6,False,1,57,57,"{'seconds': 0, 'minutes': 4}",1,48,48,"{'seconds': 44, 'minutes': 2}",3,9,PUNT,False,0,3,0,3
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000907,7,False,1,26,74,"{'seconds': 44, 'minutes': 2}",1,27,73,"{'seconds': 15, 'minutes': 1}",3,1,PUNT,True,3,0,3,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000908,8,False,1,60,60,"{'seconds': 15, 'minutes': 1}",2,60,60,"{'seconds': 55, 'minutes': 14}",3,0,PUNT,False,0,3,0,3
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000909,9,True,2,37,63,"{'seconds': 55, 'minutes': 14}",2,100,0,"{'seconds': 30, 'minutes': 13}",4,63,PASSING TD,True,3,0,10,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000910,10,False,2,0,0,"{'seconds': 30, 'minutes': 13}",2,80,80,"{'seconds': 30, 'minutes': 13}",1,0,KICKOFF,False,0,10,0,10
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000911,11,False,2,80,80,"{'seconds': 30, 'minutes': 13}",2,62,62,"{'seconds': 38, 'minutes': 11}",4,18,INT,False,0,10,0,10
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000912,12,True,2,70,30,"{'seconds': 38, 'minutes': 11}",2,100,0,"{'seconds': 22, 'minutes': 10}",5,30,PASSING TD,True,10,0,17,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000913,13,False,2,0,0,"{'seconds': 22, 'minutes': 10}",2,81,81,"{'seconds': 16, 'minutes': 10}",1,0,KICKOFF,False,0,17,0,17
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000914,14,False,2,81,81,"{'seconds': 16, 'minutes': 10}",2,54,54,"{'seconds': 15, 'minutes': 9}",4,27,INT,False,0,17,0,17
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000915,15,True,2,54,46,"{'seconds': 15, 'minutes': 9}",2,100,0,"{'seconds': 58, 'minutes': 8}",1,46,INT TD,True,23,0,24,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000916,16,False,2,0,0,"{'seconds': 58, 'minutes': 8}",2,80,80,"{'seconds': 58, 'minutes': 8}",1,0,KICKOFF,False,0,24,0,24
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000917,17,False,2,80,80,"{'seconds': 58, 'minutes': 8}",2,85,85,"{'seconds': 33, 'minutes': 7}",3,-5,PUNT,False,0,24,0,24
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000918,18,False,2,41,59,"{'seconds': 33, 'minutes': 7}",2,54,46,"{'seconds': 10, 'minutes': 6}",4,13,PUNT,True,24,0,24,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000919,19,False,2,87,87,"{'seconds': 10, 'minutes': 6}",2,44,44,"{'seconds': 0, 'minutes': 4}",10,43,INT,False,0,24,0,24
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000920,20,False,2,45,55,"{'seconds': 0, 'minutes': 4}",2,51,49,"{'seconds': 27, 'minutes': 2}",4,6,SACK,True,24,0,24,0
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000921,21,False,2,51,49,"{'seconds': 27, 'minutes': 2}",2,49,51,"{'seconds': 15, 'minutes': 2}",1,-2,BLOCKED PUNT,True,24,0,24,0
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000922,22,True,2,49,49,"{'seconds': 15, 'minutes': 2}",2,0,0,"{'seconds': 49, 'minutes': 1}",2,49,RUSHING TD,False,0,24,6,24
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000923,23,False,2,0,100,"{'seconds': 49, 'minutes': 1}",2,28,72,"{'seconds': 42, 'minutes': 1}",1,0,KICKOFF,True,24,6,24,6
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000924,24,False,2,28,72,"{'seconds': 42, 'minutes': 1}",2,54,46,"{'seconds': 38, 'minutes': 0}",4,26,PUNT,True,24,6,24,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000925,25,False,2,93,93,"{'seconds': 38, 'minutes': 0}",2,92,92,"{'seconds': 20, 'minutes': 0}",3,1,RUSH,False,6,24,6,24
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000927,26,False,3,35,65,"{'seconds': 52, 'minutes': 14}",3,47,53,"{'seconds': 12, 'minutes': 14}",4,12,PUNT,True,24,6,24,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000928,27,False,3,91,91,"{'seconds': 12, 'minutes': 14}",3,87,87,"{'seconds': 18, 'minutes': 13}",3,4,PUNT,False,6,24,6,24
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000929,28,True,3,42,58,"{'seconds': 18, 'minutes': 13}",3,69,31,"{'seconds': 3, 'minutes': 11}",7,27,MADE FG,True,24,6,27,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000930,29,False,3,0,0,"{'seconds': 3, 'minutes': 11}",3,80,80,"{'seconds': 3, 'minutes': 11}",1,0,KICKOFF,False,6,27,6,27
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000931,30,False,3,80,80,"{'seconds': 3, 'minutes': 11}",3,50,50,"{'seconds': 34, 'minutes': 9}",4,30,FUMBLE,False,6,27,6,27
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000932,31,False,3,58,42,"{'seconds': 34, 'minutes': 9}",3,96,4,"{'seconds': 45, 'minutes': 6}",7,38,POSS. ON DOWNS,True,27,6,27,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000933,32,False,3,96,96,"{'seconds': 45, 'minutes': 6}",3,93,93,"{'seconds': 46, 'minutes': 5}",3,3,PUNT,False,6,27,6,27
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000934,33,True,3,37,63,"{'seconds': 46, 'minutes': 5}",3,100,0,"{'seconds': 6, 'minutes': 1}",10,63,PASSING TD,True,27,6,34,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000935,34,False,3,0,0,"{'seconds': 6, 'minutes': 1}",3,84,84,"{'seconds': 2, 'minutes': 1}",1,0,KICKOFF,False,6,34,6,34
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000936,35,False,3,84,84,"{'seconds': 2, 'minutes': 1}",4,43,43,"{'seconds': 39, 'minutes': 14}",7,41,PUNT,False,6,34,6,34
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000937,36,True,4,7,93,"{'seconds': 39, 'minutes': 14}",4,100,0,"{'seconds': 52, 'minutes': 12}",6,93,PASSING TD,True,34,6,41,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000938,37,False,4,0,0,"{'seconds': 52, 'minutes': 12}",4,74,74,"{'seconds': 45, 'minutes': 12}",1,0,KICKOFF,False,6,41,6,41
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000939,38,False,4,74,74,"{'seconds': 45, 'minutes': 12}",4,82,82,"{'seconds': 6, 'minutes': 11}",3,-8,PUNT,False,6,41,6,41
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000940,39,False,4,40,60,"{'seconds': 6, 'minutes': 11}",4,40,60,"{'seconds': 57, 'minutes': 10}",1,0,INT,True,41,6,41,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000941,40,False,4,85,85,"{'seconds': 57, 'minutes': 10}",4,29,29,"{'seconds': 42, 'minutes': 8}",7,56,INT,False,6,41,6,41
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000942,41,False,4,9,91,"{'seconds': 42, 'minutes': 8}",4,47,53,"{'seconds': 4, 'minutes': 4}",8,38,PUNT,True,41,6,41,6
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000946,42,False,4,53,53,"{'seconds': 24, 'minutes': 4}",4,53,53,"{'seconds': 4, 'minutes': 4}",6,11,PASS COMPLETE,False,9,41,9,41
UTEP,Western Athletic,Arizona State,Pac-10,242460009,24246000943,43,True,4,11,11,"{'seconds': 4, 'minutes': 4}",4,15,15,"{'seconds': 41, 'minutes': 2}",4,-4,MADE FG,False,6,41,9,41
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000944,44,False,4,0,100,"{'seconds': 41, 'minutes': 2}",4,20,80,"{'seconds': 41, 'minutes': 2}",1,0,KICKOFF,True,41,9,41,9
Arizona State,Pac-10,UTEP,Western Athletic,242460009,24246000945,45,False,4,20,80,"{'seconds': 41, 'minutes': 2}",4,28,72,"{'seconds': 24, 'minutes': 4}",3,8,PUNT,True,41,9,41,9
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025401,1,True,1,20,80,"{'seconds': 53, 'minutes': 14}",1,100,0,"{'seconds': 47, 'minutes': 13}",3,80,PASSING TD,True,0,0,7,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025402,2,False,1,0,0,"{'seconds': 47, 'minutes': 13}",1,66,66,"{'seconds': 43, 'minutes': 13}",1,0,KICKOFF,False,0,7,0,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025403,3,False,1,66,66,"{'seconds': 43, 'minutes': 13}",1,48,48,"{'seconds': 14, 'minutes': 11}",5,18,PUNT,False,0,7,0,7
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025404,4,False,1,6,94,"{'seconds': 14, 'minutes': 11}",1,4,96,"{'seconds': 56, 'minutes': 9}",3,-2,PUNT,True,7,0,7,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025405,5,False,1,54,54,"{'seconds': 56, 'minutes': 9}",1,37,37,"{'seconds': 30, 'minutes': 7}",6,17,PUNT,False,0,7,0,7
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025406,6,False,1,20,80,"{'seconds': 30, 'minutes': 7}",1,42,58,"{'seconds': 37, 'minutes': 2}",9,22,PUNT,True,7,0,7,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025407,7,False,1,77,77,"{'seconds': 37, 'minutes': 2}",1,77,77,"{'seconds': 39, 'minutes': 1}",3,0,PUNT,False,0,7,0,7
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025408,8,True,1,55,45,"{'seconds': 39, 'minutes': 1}",2,100,0,"{'seconds': 53, 'minutes': 14}",6,45,RUSHING TD,True,7,0,14,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025409,9,False,2,0,0,"{'seconds': 53, 'minutes': 14}",2,80,80,"{'seconds': 53, 'minutes': 14}",1,0,KICKOFF,False,0,14,0,14
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025410,10,False,2,80,80,"{'seconds': 53, 'minutes': 14}",2,66,66,"{'seconds': 50, 'minutes': 13}",4,14,PUNT,False,0,14,0,14
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025411,11,False,2,45,55,"{'seconds': 50, 'minutes': 13}",2,47,53,"{'seconds': 47, 'minutes': 12}",3,2,PUNT,True,14,0,14,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025412,12,False,2,80,80,"{'seconds': 47, 'minutes': 12}",2,52,52,"{'seconds': 41, 'minutes': 10}",5,28,PUNT,False,0,14,0,14
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025413,13,True,2,20,80,"{'seconds': 41, 'minutes': 10}",2,100,0,"{'seconds': 20, 'minutes': 7}",7,80,RUSHING TD,True,14,0,21,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025414,14,False,2,0,0,"{'seconds': 20, 'minutes': 7}",2,80,80,"{'seconds': 20, 'minutes': 7}",1,0,KICKOFF,False,0,21,0,21
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025415,15,False,2,80,80,"{'seconds': 20, 'minutes': 7}",2,83,83,"{'seconds': 43, 'minutes': 5}",3,-3,PUNT,False,0,21,0,21
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025416,16,True,2,49,51,"{'seconds': 43, 'minutes': 5}",2,100,0,"{'seconds': 52, 'minutes': 3}",4,51,PASSING TD,True,21,0,27,0
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025417,17,False,2,0,0,"{'seconds': 52, 'minutes': 3}",2,65,65,"{'seconds': 52, 'minutes': 3}",1,0,KICKOFF,False,0,27,0,27
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025418,18,True,2,65,65,"{'seconds': 52, 'minutes': 3}",2,0,0,"{'seconds': 2, 'minutes': 3}",3,65,RUSHING TD,False,0,27,7,27
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025419,19,False,2,0,100,"{'seconds': 2, 'minutes': 3}",2,24,76,"{'seconds': 57, 'minutes': 2}",1,0,KICKOFF,True,27,7,27,7
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025420,20,False,2,24,76,"{'seconds': 57, 'minutes': 2}",2,31,69,"{'seconds': 22, 'minutes': 1}",3,7,PUNT,True,27,7,27,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025421,21,False,2,76,76,"{'seconds': 22, 'minutes': 1}",2,84,84,"{'seconds': 41, 'minutes': 0}",3,-8,PUNT,False,7,27,7,27
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025422,22,False,2,58,42,"{'seconds': 41, 'minutes': 0}",2,62,38,"{'seconds': 24, 'minutes': 0}",3,4,PUNT,True,27,7,27,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025423,23,False,2,86,86,"{'seconds': 24, 'minutes': 0}",2,85,85,"{'seconds': 24, 'minutes': 0}",1,1,RUSH,False,7,27,7,27
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025425,24,False,3,80,80,"{'seconds': 53, 'minutes': 14}",3,63,63,"{'seconds': 6, 'minutes': 12}",6,17,PUNT,False,7,27,7,27
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025426,25,True,3,30,70,"{'seconds': 6, 'minutes': 12}",3,100,0,"{'seconds': 58, 'minutes': 8}",6,70,RUSHING TD,True,27,7,34,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025427,26,False,3,0,0,"{'seconds': 58, 'minutes': 8}",3,80,80,"{'seconds': 53, 'minutes': 8}",1,0,KICKOFF,False,7,34,7,34
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025428,27,False,3,80,80,"{'seconds': 53, 'minutes': 8}",3,73,73,"{'seconds': 46, 'minutes': 6}",5,7,PUNT,False,7,34,7,34
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025429,28,False,3,32,68,"{'seconds': 46, 'minutes': 6}",3,53,47,"{'seconds': 44, 'minutes': 3}",6,21,PUNT,True,34,7,34,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025430,29,False,3,78,78,"{'seconds': 44, 'minutes': 3}",3,3,3,"{'seconds': 13, 'minutes': 0}",9,75,POSS. ON DOWNS,False,7,34,7,34
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025431,30,False,3,3,97,"{'seconds': 13, 'minutes': 0}",4,62,38,"{'seconds': 20, 'minutes': 13}",8,59,POSS. ON DOWNS,True,34,7,34,7
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025432,31,True,4,60,60,"{'seconds': 20, 'minutes': 13}",4,0,0,"{'seconds': 35, 'minutes': 11}",4,60,RUSHING TD,False,7,34,14,34
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025433,32,False,4,0,100,"{'seconds': 35, 'minutes': 11}",4,20,80,"{'seconds': 35, 'minutes': 11}",1,0,KICKOFF,True,34,14,34,14
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025434,33,True,4,20,80,"{'seconds': 35, 'minutes': 11}",4,100,0,"{'seconds': 0, 'minutes': 7}",9,80,PASSING TD,True,34,14,41,14
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025435,34,False,4,0,0,"{'seconds': 0, 'minutes': 7}",4,70,70,"{'seconds': 53, 'minutes': 6}",1,0,KICKOFF,False,14,41,14,41
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025436,35,False,4,70,70,"{'seconds': 53, 'minutes': 6}",4,41,41,"{'seconds': 6, 'minutes': 6}",5,29,POSS. ON DOWNS,False,14,41,14,41
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025437,36,False,4,41,59,"{'seconds': 6, 'minutes': 6}",4,56,44,"{'seconds': 12, 'minutes': 3}",5,15,PUNT,True,41,14,41,14
Texas A&M,Big 12,Utah,Mountain West,242460254,24246025438,37,True,4,80,80,"{'seconds': 12, 'minutes': 3}",4,0,0,"{'seconds': 10, 'minutes': 0}",11,80,RUSHING TD,False,14,41,21,41
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025439,38,False,4,0,100,"{'seconds': 10, 'minutes': 0}",4,39,61,"{'seconds': 2, 'minutes': 0}",1,0,KICKOFF,True,41,21,41,21
Utah,Mountain West,Texas A&M,Big 12,242460254,24246025440,39,False,4,39,61,"{'seconds': 2, 'minutes': 0}",4,43,57,"{'seconds': 2, 'minutes': 0}",1,4,RUSH,True,41,21,41,21
Boston College,Big East,Ball State,Mid-American,242462050,24246205001,1,True,1,90,90,"{'seconds': 55, 'minutes': 14}",1,0,0,"{'seconds': 55, 'minutes': 13}",1,-87,Uncategorized,False,0,0,0,2
Ball State,Mid-American,Boston College,Big East,242462050,24246205002,2,True,1,47,53,"{'seconds': 55, 'minutes': 13}",1,77,23,"{'seconds': 54, 'minutes': 7}",11,30,MADE FG,True,2,0,5,0
Boston College,Big East,Ball State,Mid-American,242462050,24246205003,3,False,1,0,0,"{'seconds': 54, 'minutes': 7}",1,80,80,"{'seconds': 49, 'minutes': 7}",1,0,KICKOFF,False,0,5,0,5
Boston College,Big East,Ball State,Mid-American,242462050,24246205004,4,False,1,80,80,"{'seconds': 49, 'minutes': 7}",1,77,77,"{'seconds': 24, 'minutes': 6}",3,3,PUNT,False,0,5,0,5
Ball State,Mid-American,Boston College,Big East,242462050,24246205005,5,False,1,15,85,"{'seconds': 24, 'minutes': 6}",1,39,61,"{'seconds': 5, 'minutes': 5}",5,24,PUNT,True,5,0,5,0
Boston College,Big East,Ball State,Mid-American,242462050,24246205006,6,True,1,77,77,"{'seconds': 5, 'minutes': 5}",1,0,0,"{'seconds': 7, 'minutes': 2}",7,77,PASSING TD,False,0,5,6,5
Ball State,Mid-American,Boston College,Big East,242462050,24246205007,7,False,1,0,100,"{'seconds': 7, 'minutes': 2}",1,25,75,"{'seconds': 1, 'minutes': 2}",1,0,KICKOFF,True,5,6,5,6
Ball State,Mid-American,Boston College,Big East,242462050,24246205008,8,False,1,25,75,"{'seconds': 1, 'minutes': 2}",1,27,73,"{'seconds': 45, 'minutes': 1}",3,2,PUNT,True,5,6,5,6
Boston College,Big East,Ball State,Mid-American,242462050,24246205009,9,False,1,95,95,"{'seconds': 45, 'minutes': 1}",2,37,37,"{'seconds': 25, 'minutes': 13}",9,58,POSS. ON DOWNS,False,6,5,6,5
Ball State,Mid-American,Boston College,Big East,242462050,24246205010,10,False,2,37,63,"{'seconds': 25, 'minutes': 13}",2,48,52,"{'seconds': 16, 'minutes': 11}",4,11,PUNT,True,5,6,5,6
Boston College,Big East,Ball State,Mid-American,242462050,24246205011,11,False,2,94,94,"{'seconds': 16, 'minutes': 11}",2,51,51,"{'seconds': 19, 'minutes': 6}",10,43,PUNT,False,6,5,6,5
Ball State,Mid-American,Boston College,Big East,242462050,24246205012,12,False,2,20,80,"{'seconds': 19, 'minutes': 6}",2,45,55,"{'seconds': 20, 'minutes': 4}",6,25,PUNT,True,5,6,5,6
Boston College,Big East,Ball State,Mid-American,242462050,24246205013,13,False,2,66,66,"{'seconds': 20, 'minutes': 4}",2,76,76,"{'seconds': 5, 'minutes': 3}",1,-10,INT,False,6,5,6,5
Ball State,Mid-American,Boston College,Big East,242462050,24246205014,14,True,2,79,21,"{'seconds': 5, 'minutes': 3}",2,88,12,"{'seconds': 0, 'minutes': 2}",4,9,MADE FG,True,5,6,8,6
