offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Delaware,CAA,Maryland,ACC,282430120,28243012006,6,False,2,97,97,"{'seconds': 51, 'minutes': 11}",2,80,80,"{'seconds': 38, 'minutes': 8}",6,17,PUNT,False,0,0,0,7
Maryland,ACC,Delaware,CAA,282430120,28243012007,7,True,2,52,48,"{'seconds': 38, 'minutes': 8}",2,100,0,"{'seconds': 3, 'minutes': 8}",2,48,RUSHING TD,True,0,0,7,0
Delaware,CAA,Maryland,ACC,282430120,28243012008,8,False,2,73,73,"{'seconds': 3, 'minutes': 8}",2,29,29,"{'seconds': 33, 'minutes': 3}",10,44,FG MISSED,False,0,7,0,7
Maryland,ACC,Delaware,CAA,282430120,28243012009,9,False,2,29,71,"{'seconds': 33, 'minutes': 3}",2,76,24,"{'seconds': 0, 'minutes': 0}",9,47,FG MISSED,True,7,0,7,0
Delaware,CAA,Maryland,ACC,282430120,28243012010,10,False,2,76,76,"{'seconds': 0, 'minutes': 0}",2,76,76,"{'seconds': 0, 'minutes': 0}",0,0,END OF HALF,False,0,7,0,7
Delaware,CAA,Maryland,ACC,282430120,28243012011,11,False,3,72,72,"{'seconds': 0, 'minutes': 15}",3,67,67,"{'seconds': 41, 'minutes': 14}",1,0,INT,False,0,7,0,7
Maryland,ACC,Delaware,CAA,282430120,28243012012,12,False,3,54,46,"{'seconds': 41, 'minutes': 14}",3,54,46,"{'seconds': 34, 'minutes': 14}",1,0,INT,True,7,0,7,0
Delaware,CAA,Maryland,ACC,282430120,28243012013,13,False,3,49,49,"{'seconds': 34, 'minutes': 14}",3,20,20,"{'seconds': 30, 'minutes': 11}",6,29,TURNOVER ON DOWNS,False,0,7,0,7
Maryland,ACC,Delaware,CAA,282430120,28243012014,14,False,3,19,81,"{'seconds': 30, 'minutes': 11}",3,68,32,"{'seconds': 38, 'minutes': 7}",8,49,INT,True,7,0,7,0
Delaware,CAA,Maryland,ACC,282430120,28243012015,15,False,3,99,99,"{'seconds': 38, 'minutes': 7}",3,78,78,"{'seconds': 17, 'minutes': 5}",5,21,PUNT,False,0,7,0,7
Maryland,ACC,Delaware,CAA,282430120,28243012016,16,True,3,54,46,"{'seconds': 17, 'minutes': 5}",3,100,0,"{'seconds': 56, 'minutes': 3}",3,46,RUSHING TD,True,7,0,14,0
Delaware,CAA,Maryland,ACC,282430120,28243012017,17,False,3,69,69,"{'seconds': 56, 'minutes': 3}",3,61,61,"{'seconds': 3, 'minutes': 2}",3,8,PUNT,False,0,14,0,14
Maryland,ACC,Delaware,CAA,282430120,28243012018,18,False,3,30,70,"{'seconds': 3, 'minutes': 2}",4,36,64,"{'seconds': 0, 'minutes': 14}",6,6,PUNT,True,14,0,14,0
Delaware,CAA,Maryland,ACC,282430120,28243012019,19,False,4,81,81,"{'seconds': 0, 'minutes': 14}",4,77,77,"{'seconds': 0, 'minutes': 12}",3,4,PUNT,False,0,14,0,14
Maryland,ACC,Delaware,CAA,282430120,28243012020,20,False,4,46,54,"{'seconds': 0, 'minutes': 12}",4,61,39,"{'seconds': 50, 'minutes': 8}",6,15,PUNT,True,14,0,14,0
Delaware,CAA,Maryland,ACC,282430120,28243012021,21,True,4,80,80,"{'seconds': 50, 'minutes': 8}",4,0,0,"{'seconds': 20, 'minutes': 5}",10,80,RUSHING TD,False,0,14,7,14
Maryland,ACC,Delaware,CAA,282430120,28243012022,22,False,4,34,66,"{'seconds': 20, 'minutes': 5}",4,38,62,"{'seconds': 32, 'minutes': 3}",3,4,PUNT,True,14,7,14,7
Delaware,CAA,Maryland,ACC,282430120,28243012023,23,False,4,72,72,"{'seconds': 32, 'minutes': 3}",4,72,72,"{'seconds': 20, 'minutes': 3}",1,0,INT,False,7,14,7,14
Maryland,ACC,Delaware,CAA,282430120,28243012024,24,False,4,62,38,"{'seconds': 20, 'minutes': 3}",4,80,20,"{'seconds': 0, 'minutes': 0}",9,18,END OF GAME,True,14,7,14,7
Michigan,Big Ten,Utah,Mountain West,282430130,28243013001,1,False,1,29,71,"{'seconds': 0, 'minutes': 15}",1,31,69,"{'seconds': 28, 'minutes': 13}",3,2,PUNT,True,0,0,7,0
Michigan,Big Ten,Utah,Mountain West,282430130,28243013003,2,True,1,74,26,"{'seconds': 28, 'minutes': 13}",1,100,0,"{'seconds': 20, 'minutes': 11}",4,26,PASSING TD,True,0,0,7,0
Utah,Mountain West,Michigan,Big Ten,282430130,28243013004,3,True,1,75,75,"{'seconds': 20, 'minutes': 11}",1,0,0,"{'seconds': 38, 'minutes': 7}",8,75,RUSHING TD,False,0,7,6,7
Michigan,Big Ten,Utah,Mountain West,282430130,28243013005,4,True,1,50,50,"{'seconds': 38, 'minutes': 7}",1,67,33,"{'seconds': 18, 'minutes': 5}",6,17,FG GOOD,True,7,6,10,6
Utah,Mountain West,Michigan,Big Ten,282430130,28243013006,5,True,1,77,77,"{'seconds': 18, 'minutes': 5}",2,11,11,"{'seconds': 4, 'minutes': 14}",14,66,FG GOOD,False,6,10,9,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013007,6,False,2,20,80,"{'seconds': 4, 'minutes': 14}",2,29,71,"{'seconds': 55, 'minutes': 11}",3,9,PUNT,True,10,9,10,9
Utah,Mountain West,Michigan,Big Ten,282430130,28243013008,7,True,2,73,73,"{'seconds': 55, 'minutes': 11}",2,26,26,"{'seconds': 48, 'minutes': 9}",7,47,FG GOOD,False,9,10,12,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013009,8,False,2,20,80,"{'seconds': 48, 'minutes': 9}",2,39,61,"{'seconds': 36, 'minutes': 6}",6,19,PUNT,True,10,12,10,12
Utah,Mountain West,Michigan,Big Ten,282430130,28243013010,9,True,2,82,82,"{'seconds': 36, 'minutes': 6}",2,24,24,"{'seconds': 15, 'minutes': 3}",8,58,FG GOOD,False,12,10,15,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013011,10,False,2,24,76,"{'seconds': 15, 'minutes': 3}",2,54,46,"{'seconds': 38, 'minutes': 2}",4,30,PUNT,True,10,15,10,15
Utah,Mountain West,Michigan,Big Ten,282430130,28243013012,11,False,2,89,89,"{'seconds': 38, 'minutes': 2}",2,92,92,"{'seconds': 34, 'minutes': 1}",3,-3,PUNT,False,15,10,15,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013013,12,False,2,40,60,"{'seconds': 34, 'minutes': 1}",2,36,64,"{'seconds': 51, 'minutes': 0}",3,-4,INT,True,10,15,10,15
Utah,Mountain West,Michigan,Big Ten,282430130,28243013014,13,True,2,37,37,"{'seconds': 51, 'minutes': 0}",2,0,0,"{'seconds': 13, 'minutes': 0}",5,37,PASSING TD,False,15,10,22,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013015,14,False,2,26,74,"{'seconds': 13, 'minutes': 0}",3,15,85,"{'seconds': 0, 'minutes': 15}",1,-11,END OF HALF,True,10,22,10,22
Utah,Mountain West,Michigan,Big Ten,282430130,28243013016,15,False,3,63,63,"{'seconds': 0, 'minutes': 15}",3,49,49,"{'seconds': 22, 'minutes': 13}",4,14,PUNT,False,22,10,22,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013017,16,False,3,11,89,"{'seconds': 22, 'minutes': 13}",3,9,91,"{'seconds': 50, 'minutes': 12}",2,-2,FUMBLE,True,10,22,10,22
Utah,Mountain West,Michigan,Big Ten,282430130,28243013018,17,False,3,9,9,"{'seconds': 50, 'minutes': 12}",3,13,13,"{'seconds': 58, 'minutes': 10}",3,-4,INT,False,22,10,22,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013019,18,False,3,20,80,"{'seconds': 58, 'minutes': 10}",3,20,80,"{'seconds': 57, 'minutes': 9}",3,0,PUNT,True,10,22,10,22
Utah,Mountain West,Michigan,Big Ten,282430130,28243013020,19,True,3,40,40,"{'seconds': 57, 'minutes': 9}",3,36,36,"{'seconds': 37, 'minutes': 7}",4,4,FG GOOD,False,22,10,25,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013021,20,False,3,20,80,"{'seconds': 37, 'minutes': 7}",3,4,96,"{'seconds': 56, 'minutes': 5}",3,-16,PUNT,True,10,25,10,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013022,21,False,3,44,44,"{'seconds': 56, 'minutes': 5}",3,36,36,"{'seconds': 52, 'minutes': 2}",6,8,PUNT,False,25,10,25,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013023,22,False,3,20,80,"{'seconds': 52, 'minutes': 2}",3,65,35,"{'seconds': 42, 'minutes': 0}",6,45,FUMBLE,True,10,25,10,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013024,23,False,3,65,65,"{'seconds': 42, 'minutes': 0}",4,74,74,"{'seconds': 4, 'minutes': 14}",3,-9,PUNT,False,25,10,25,10
Michigan,Big Ten,Utah,Mountain West,282430130,28243013025,24,False,4,15,85,"{'seconds': 4, 'minutes': 14}",4,42,58,"{'seconds': 13, 'minutes': 11}",7,27,PUNT,True,10,25,10,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013026,25,False,4,74,74,"{'seconds': 13, 'minutes': 11}",4,72,72,"{'seconds': 50, 'minutes': 8}",3,2,PUNT,False,25,10,25,17
Michigan,Big Ten,Utah,Mountain West,282430130,28243013027,26,True,4,67,33,"{'seconds': 50, 'minutes': 8}",4,100,0,"{'seconds': 42, 'minutes': 8}",1,33,PASSING TD,True,16,25,17,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013028,27,False,4,67,67,"{'seconds': 42, 'minutes': 8}",4,69,69,"{'seconds': 40, 'minutes': 7}",3,-2,FUMBLE,False,25,17,25,17
Michigan,Big Ten,Utah,Mountain West,282430130,28243013029,28,True,4,69,31,"{'seconds': 40, 'minutes': 7}",4,100,0,"{'seconds': 26, 'minutes': 6}",4,31,RUSHING TD,True,17,25,23,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013030,29,False,4,75,75,"{'seconds': 26, 'minutes': 6}",4,74,74,"{'seconds': 18, 'minutes': 5}",3,1,PUNT,False,25,23,25,23
Michigan,Big Ten,Utah,Mountain West,282430130,28243013031,30,False,4,27,73,"{'seconds': 18, 'minutes': 5}",4,26,74,"{'seconds': 34, 'minutes': 4}",3,-1,PUNT,True,23,25,23,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013032,31,False,4,70,70,"{'seconds': 34, 'minutes': 4}",4,61,61,"{'seconds': 35, 'minutes': 2}",3,9,PUNT,False,25,23,25,23
Michigan,Big Ten,Utah,Mountain West,282430130,28243013033,32,False,4,11,89,"{'seconds': 35, 'minutes': 2}",4,14,86,"{'seconds': 48, 'minutes': 1}",4,3,TURNOVER ON DOWNS,True,23,25,23,25
Utah,Mountain West,Michigan,Big Ten,282430130,28243013034,33,False,4,14,14,"{'seconds': 48, 'minutes': 1}",4,34,34,"{'seconds': 4, 'minutes': 0}",4,-20,TURNOVER ON DOWNS,False,25,23,25,23
Michigan,Big Ten,Utah,Mountain West,282430130,28243013035,34,False,4,34,66,"{'seconds': 4, 'minutes': 0}",4,36,64,"{'seconds': 0, 'minutes': 0}",1,2,END OF GAME,True,23,25,23,25
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013501,1,True,1,10,90,"{'seconds': 0, 'minutes': 15}",1,100,0,"{'seconds': 3, 'minutes': 6}",18,90,PASSING TD,True,0,0,7,0
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013502,2,False,1,79,79,"{'seconds': 3, 'minutes': 6}",1,59,59,"{'seconds': 35, 'minutes': 4}",6,20,PUNT,False,0,7,0,7
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013503,3,False,1,17,83,"{'seconds': 35, 'minutes': 4}",1,23,77,"{'seconds': 3, 'minutes': 2}",3,6,PUNT,True,7,0,7,0
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013504,4,True,1,74,74,"{'seconds': 3, 'minutes': 2}",2,0,0,"{'seconds': 45, 'minutes': 10}",9,74,RUSHING TD,False,0,7,7,7
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013505,5,False,2,37,63,"{'seconds': 45, 'minutes': 10}",2,46,54,"{'seconds': 36, 'minutes': 10}",3,9,PUNT,True,7,7,7,7
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013506,6,False,2,73,73,"{'seconds': 36, 'minutes': 10}",2,51,51,"{'seconds': 17, 'minutes': 10}",4,22,FUMBLE,False,7,7,7,7
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013507,7,False,2,51,49,"{'seconds': 17, 'minutes': 10}",2,77,23,"{'seconds': 2, 'minutes': 6}",7,26,FG GOOD,True,7,7,10,7
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013508,8,False,2,76,76,"{'seconds': 2, 'minutes': 6}",2,73,73,"{'seconds': 56, 'minutes': 5}",3,3,PUNT,False,7,10,7,10
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013509,9,False,2,34,66,"{'seconds': 56, 'minutes': 5}",2,36,64,"{'seconds': 17, 'minutes': 4}",3,2,PUNT,True,10,7,10,7
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013510,10,True,2,27,27,"{'seconds': 17, 'minutes': 4}",2,22,22,"{'seconds': 55, 'minutes': 0}",4,5,FG GOOD,False,7,10,10,10
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013511,11,False,2,16,84,"{'seconds': 55, 'minutes': 0}",2,21,79,"{'seconds': 0, 'minutes': 0}",2,5,END OF HALF,True,10,10,10,10
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013512,12,False,3,77,77,"{'seconds': 0, 'minutes': 15}",3,77,77,"{'seconds': 0, 'minutes': 15}",3,0,PUNT,False,10,10,10,10
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013513,13,True,3,36,64,"{'seconds': 0, 'minutes': 15}",3,100,0,"{'seconds': 25, 'minutes': 11}",3,64,PASSING TD,True,10,10,17,10
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013514,14,True,3,72,72,"{'seconds': 25, 'minutes': 11}",3,32,32,"{'seconds': 27, 'minutes': 8}",8,40,FG GOOD,False,10,17,13,23
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013515,15,True,3,39,61,"{'seconds': 27, 'minutes': 8}",3,100,0,"{'seconds': 7, 'minutes': 8}",1,61,RUSHING TD,True,23,13,24,13
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013516,16,True,3,91,91,"{'seconds': 7, 'minutes': 8}",3,0,0,"{'seconds': 59, 'minutes': 6}",3,91,PASSING TD,False,13,24,20,24
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013517,17,False,3,45,55,"{'seconds': 59, 'minutes': 6}",3,53,47,"{'seconds': 59, 'minutes': 6}",3,8,PUNT,True,24,20,24,20
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013518,18,False,3,92,92,"{'seconds': 59, 'minutes': 6}",3,67,67,"{'seconds': 21, 'minutes': 5}",6,25,PUNT,False,20,24,20,24
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013519,19,False,3,26,74,"{'seconds': 21, 'minutes': 5}",4,46,54,"{'seconds': 0, 'minutes': 15}",4,20,PUNT,True,24,20,24,20
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013520,20,False,4,80,80,"{'seconds': 0, 'minutes': 15}",4,78,78,"{'seconds': 0, 'minutes': 15}",3,2,PUNT,False,20,24,20,24
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013521,21,False,4,32,68,"{'seconds': 0, 'minutes': 15}",4,55,45,"{'seconds': 7, 'minutes': 13}",6,23,PUNT,True,24,20,24,20
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013522,22,True,4,80,80,"{'seconds': 7, 'minutes': 13}",4,0,0,"{'seconds': 9, 'minutes': 8}",6,80,PASSING TD,False,20,24,27,24
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013523,23,False,4,35,65,"{'seconds': 9, 'minutes': 8}",4,62,38,"{'seconds': 9, 'minutes': 8}",6,27,FUMBLE,True,24,27,24,27
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013524,24,False,4,62,62,"{'seconds': 9, 'minutes': 8}",4,61,61,"{'seconds': 25, 'minutes': 5}",3,1,PUNT,False,27,24,27,24
Minnesota,Big Ten,Northern Illinois,Mid-American,282430135,28243013525,25,True,4,26,74,"{'seconds': 25, 'minutes': 5}",4,100,0,"{'seconds': 22, 'minutes': 0}",10,74,RUSHING TD,True,24,27,31,27
Northern Illinois,Mid-American,Minnesota,Big Ten,282430135,28243013526,26,False,4,60,60,"{'seconds': 22, 'minutes': 0}",4,30,30,"{'seconds': 0, 'minutes': 0}",5,30,END OF GAME,False,27,31,27,31
Missouri,Big 12,Illinois,Big Ten,282430142,28243014201,1,True,1,33,67,"{'seconds': 53, 'minutes': 14}",1,100,0,"{'seconds': 19, 'minutes': 10}",10,67,RUSHING TD,True,0,0,7,0
Illinois,Big Ten,Missouri,Big 12,282430142,28243014202,2,False,1,81,81,"{'seconds': 19, 'minutes': 10}",1,73,73,"{'seconds': 39, 'minutes': 6}",6,8,PUNT,False,0,7,0,7
Missouri,Big 12,Illinois,Big Ten,282430142,28243014203,3,False,1,42,58,"{'seconds': 39, 'minutes': 6}",1,95,5,"{'seconds': 38, 'minutes': 5}",2,53,FUMBLE,True,7,0,7,0
Illinois,Big Ten,Missouri,Big 12,282430142,28243014204,4,False,1,95,95,"{'seconds': 38, 'minutes': 5}",1,91,91,"{'seconds': 43, 'minutes': 4}",3,4,PUNT,False,0,7,0,7
Missouri,Big 12,Illinois,Big Ten,282430142,28243014205,5,False,1,41,59,"{'seconds': 43, 'minutes': 4}",1,64,36,"{'seconds': 14, 'minutes': 3}",6,23,TURNOVER ON DOWNS,True,7,0,7,0
Illinois,Big Ten,Missouri,Big 12,282430142,28243014206,6,True,1,64,64,"{'seconds': 14, 'minutes': 3}",1,0,0,"{'seconds': 28, 'minutes': 1}",4,64,PASSING TD,False,0,7,6,7
Missouri,Big 12,Illinois,Big Ten,282430142,28243014207,7,True,1,20,80,"{'seconds': 28, 'minutes': 1}",2,67,33,"{'seconds': 10, 'minutes': 14}",7,47,FG GOOD,True,7,6,10,6
Illinois,Big Ten,Missouri,Big 12,282430142,28243014208,8,False,2,75,75,"{'seconds': 10, 'minutes': 14}",2,73,73,"{'seconds': 15, 'minutes': 11}",5,2,PUNT,False,6,10,6,10
Missouri,Big 12,Illinois,Big Ten,282430142,28243014209,9,True,2,9,91,"{'seconds': 15, 'minutes': 11}",2,40,60,"{'seconds': 25, 'minutes': 9}",6,31,INT,True,10,6,10,12
Illinois,Big Ten,Missouri,Big 12,282430142,28243014210,10,True,2,35,35,"{'seconds': 25, 'minutes': 9}",2,0,0,"{'seconds': 12, 'minutes': 9}",0,0,INT RETURN TOUCH,False,13,10,13,16
Missouri,Big 12,Illinois,Big Ten,282430142,28243014211,11,True,2,1,99,"{'seconds': 12, 'minutes': 9}",2,100,0,"{'seconds': 12, 'minutes': 9}",0,99,KICKOFF RETURN TD,True,17,13,17,13
Illinois,Big Ten,Missouri,Big 12,282430142,28243014212,12,False,2,65,65,"{'seconds': 12, 'minutes': 9}",2,53,53,"{'seconds': 58, 'minutes': 6}",4,12,PUNT,False,13,17,13,17
Missouri,Big 12,Illinois,Big Ten,282430142,28243014213,13,True,2,20,80,"{'seconds': 58, 'minutes': 6}",2,100,0,"{'seconds': 52, 'minutes': 5}",3,80,RUSHING TD,True,17,13,24,13
Illinois,Big Ten,Missouri,Big 12,282430142,28243014214,14,False,2,80,80,"{'seconds': 52, 'minutes': 5}",2,39,39,"{'seconds': 46, 'minutes': 2}",7,41,PUNT,False,13,24,13,24
Missouri,Big 12,Illinois,Big Ten,282430142,28243014215,15,True,2,13,87,"{'seconds': 46, 'minutes': 2}",2,100,0,"{'seconds': 20, 'minutes': 0}",10,87,PASSING TD,True,24,13,31,13
Illinois,Big Ten,Missouri,Big 12,282430142,28243014216,16,False,2,61,61,"{'seconds': 20, 'minutes': 0}",2,58,58,"{'seconds': 0, 'minutes': 0}",1,3,END OF HALF,False,13,31,13,31
Illinois,Big Ten,Missouri,Big 12,282430142,28243014217,17,False,3,80,80,"{'seconds': 0, 'minutes': 15}",3,60,60,"{'seconds': 43, 'minutes': 12}",6,20,PUNT,False,13,31,13,31
Missouri,Big 12,Illinois,Big Ten,282430142,28243014218,18,False,3,33,67,"{'seconds': 43, 'minutes': 12}",3,52,48,"{'seconds': 32, 'minutes': 11}",4,19,PUNT,True,31,13,31,13
Illinois,Big Ten,Missouri,Big 12,282430142,28243014219,19,True,3,79,79,"{'seconds': 32, 'minutes': 11}",3,0,0,"{'seconds': 33, 'minutes': 9}",6,79,PASSING TD,False,13,31,20,31
Missouri,Big 12,Illinois,Big Ten,282430142,28243014220,20,True,3,33,67,"{'seconds': 33, 'minutes': 9}",3,100,0,"{'seconds': 41, 'minutes': 4}",12,67,PASSING TD,True,31,20,38,20
Illinois,Big Ten,Missouri,Big 12,282430142,28243014221,21,False,3,72,72,"{'seconds': 41, 'minutes': 4}",3,78,78,"{'seconds': 56, 'minutes': 2}",3,-6,PUNT,False,20,38,20,38
Missouri,Big 12,Illinois,Big Ten,282430142,28243014222,22,True,3,79,21,"{'seconds': 56, 'minutes': 2}",3,100,0,"{'seconds': 50, 'minutes': 2}",1,21,PASSING TD,True,45,20,45,20
Illinois,Big Ten,Missouri,Big 12,282430142,28243014223,23,True,3,82,82,"{'seconds': 50, 'minutes': 2}",3,0,0,"{'seconds': 17, 'minutes': 1}",4,82,PASSING TD,False,20,45,28,45
Missouri,Big 12,Illinois,Big Ten,282430142,28243014224,24,False,3,20,80,"{'seconds': 17, 'minutes': 1}",4,41,59,"{'seconds': 7, 'minutes': 14}",4,21,PUNT,True,45,28,45,28
Illinois,Big Ten,Missouri,Big 12,282430142,28243014225,25,True,4,82,82,"{'seconds': 7, 'minutes': 14}",4,0,0,"{'seconds': 23, 'minutes': 13}",3,82,PASSING TD,False,28,45,35,45
Missouri,Big 12,Illinois,Big Ten,282430142,28243014226,26,False,4,45,55,"{'seconds': 23, 'minutes': 13}",4,62,38,"{'seconds': 22, 'minutes': 12}",4,17,PUNT,True,45,35,45,35
Illinois,Big Ten,Missouri,Big 12,282430142,28243014227,27,False,4,80,80,"{'seconds': 22, 'minutes': 12}",4,29,29,"{'seconds': 30, 'minutes': 10}",4,51,INT,False,35,45,35,45
Missouri,Big 12,Illinois,Big Ten,282430142,28243014228,28,False,4,26,74,"{'seconds': 30, 'minutes': 10}",4,38,62,"{'seconds': 39, 'minutes': 8}",5,12,PUNT,True,45,35,45,35
Illinois,Big Ten,Missouri,Big 12,282430142,28243014229,29,False,4,80,80,"{'seconds': 39, 'minutes': 8}",4,75,75,"{'seconds': 1, 'minutes': 6}",6,5,PUNT,False,35,45,35,45
Missouri,Big 12,Illinois,Big Ten,282430142,28243014230,30,False,4,51,49,"{'seconds': 1, 'minutes': 6}",4,70,30,"{'seconds': 29, 'minutes': 3}",7,19,TURNOVER ON DOWNS,True,45,35,45,35
Illinois,Big Ten,Missouri,Big 12,282430142,28243014231,31,True,4,70,70,"{'seconds': 29, 'minutes': 3}",4,70,70,"{'seconds': 18, 'minutes': 3}",1,0,INT,False,35,52,35,52
Missouri,Big 12,Illinois,Big Ten,282430142,28243014232,32,True,4,65,35,"{'seconds': 18, 'minutes': 3}",4,100,0,"{'seconds': 18, 'minutes': 3}",0,0,INT RETURN TOUCH,True,52,35,52,35
Illinois,Big Ten,Missouri,Big 12,282430142,28243014233,33,True,4,70,70,"{'seconds': 18, 'minutes': 3}",4,140,140,"{'seconds': 0, 'minutes': 0}",14,70,Uncategorized,False,35,52,42,52
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014501,1,False,1,36,64,"{'seconds': 0, 'minutes': 15}",1,34,66,"{'seconds': 51, 'minutes': 13}",3,-2,PUNT,True,0,0,0,0
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014502,2,False,1,71,71,"{'seconds': 51, 'minutes': 13}",1,41,41,"{'seconds': 27, 'minutes': 11}",6,30,PUNT,False,0,0,0,7
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014503,3,True,1,3,97,"{'seconds': 27, 'minutes': 11}",1,100,0,"{'seconds': 20, 'minutes': 8}",7,97,PASSING TD,True,0,0,7,0
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014504,4,True,1,77,77,"{'seconds': 20, 'minutes': 8}",1,0,0,"{'seconds': 7, 'minutes': 3}",9,77,PASSING TD,False,0,7,7,7
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014505,5,True,1,40,60,"{'seconds': 7, 'minutes': 3}",1,100,0,"{'seconds': 56, 'minutes': 0}",5,60,RUSHING TD,True,7,7,14,7
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014506,6,False,1,80,80,"{'seconds': 56, 'minutes': 0}",2,41,41,"{'seconds': 56, 'minutes': 13}",7,39,PUNT,False,7,14,7,14
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014507,7,True,2,20,80,"{'seconds': 56, 'minutes': 13}",2,100,0,"{'seconds': 42, 'minutes': 8}",10,80,RUSHING TD,True,14,7,21,7
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014508,8,False,2,71,71,"{'seconds': 42, 'minutes': 8}",2,21,21,"{'seconds': 42, 'minutes': 4}",9,50,INT,False,7,21,7,21
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014509,9,True,2,33,67,"{'seconds': 42, 'minutes': 4}",2,91,9,"{'seconds': 59, 'minutes': 1}",6,58,FG GOOD,True,21,7,24,7
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014510,10,False,2,76,76,"{'seconds': 59, 'minutes': 1}",2,76,76,"{'seconds': 37, 'minutes': 1}",3,0,INT,False,7,24,7,24
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014511,11,True,2,66,34,"{'seconds': 37, 'minutes': 1}",2,70,30,"{'seconds': 47, 'minutes': 0}",4,4,FG GOOD,True,24,7,27,10
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014512,12,True,2,59,59,"{'seconds': 47, 'minutes': 0}",2,22,22,"{'seconds': 0, 'minutes': 0}",5,37,FG GOOD,False,7,27,10,27
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014513,13,False,3,82,82,"{'seconds': 0, 'minutes': 15}",3,77,77,"{'seconds': 56, 'minutes': 11}",6,5,PUNT,False,10,27,10,27
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014514,14,True,3,41,59,"{'seconds': 56, 'minutes': 11}",3,100,0,"{'seconds': 13, 'minutes': 8}",9,59,PASSING TD,True,27,10,34,10
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014515,15,False,3,81,81,"{'seconds': 13, 'minutes': 8}",3,21,21,"{'seconds': 1, 'minutes': 2}",15,60,TURNOVER ON DOWNS,False,10,34,10,34
Ole Miss,SEC,Memphis,Conference USA,282430145,28243014516,16,False,3,22,78,"{'seconds': 1, 'minutes': 2}",3,22,78,"{'seconds': 31, 'minutes': 1}",3,0,PUNT,True,34,10,34,10
Memphis,Conference USA,Ole Miss,SEC,282430145,28243014517,17,True,3,65,65,"{'seconds': 31, 'minutes': 1}",4,0,0,"{'seconds': 51, 'minutes': 14}",5,65,PASSING TD,False,10,34,17,34
