offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Kent State,Mid-American,Iowa State,Big 12,272420066,27242006620,21,True,3,8,8,"{'seconds': 22, 'minutes': 3}",3,0,0,"{'seconds': 50, 'minutes': 0}",2,8,RUSHING TD,False,16,14,23,14
Iowa State,Big 12,Kent State,Mid-American,272420066,27242006621,22,False,3,29,71,"{'seconds': 50, 'minutes': 0}",4,26,74,"{'seconds': 0, 'minutes': 15}",3,-3,PUNT,True,14,23,14,23
Kent State,Mid-American,Iowa State,Big 12,272420066,27242006622,23,False,4,62,62,"{'seconds': 0, 'minutes': 15}",4,52,52,"{'seconds': 29, 'minutes': 13}",7,10,PUNT,False,23,14,23,14
Iowa State,Big 12,Kent State,Mid-American,272420066,27242006623,24,False,4,19,81,"{'seconds': 29, 'minutes': 13}",4,50,50,"{'seconds': 41, 'minutes': 10}",6,31,PUNT,True,14,23,14,23
Kent State,Mid-American,Iowa State,Big 12,272420066,27242006624,25,False,4,87,87,"{'seconds': 41, 'minutes': 10}",4,92,92,"{'seconds': 33, 'minutes': 8}",3,-5,PUNT,False,23,14,23,14
Iowa State,Big 12,Kent State,Mid-American,272420066,27242006625,26,False,4,71,29,"{'seconds': 33, 'minutes': 8}",4,70,30,"{'seconds': 40, 'minutes': 5}",4,-1,FG MISSED,True,14,23,14,23
Kent State,Mid-American,Iowa State,Big 12,272420066,27242006626,27,False,4,70,70,"{'seconds': 40, 'minutes': 5}",4,33,33,"{'seconds': 12, 'minutes': 3}",13,37,TURNOVER ON DOWNS,False,23,14,23,14
Iowa State,Big 12,Kent State,Mid-American,272420066,27242006627,28,False,4,34,66,"{'seconds': 12, 'minutes': 3}",4,49,51,"{'seconds': 0, 'minutes': 0}",1,15,END OF GAME,True,14,23,14,23
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006801,1,False,1,64,64,"{'seconds': 50, 'minutes': 14}",1,65,65,"{'seconds': 5, 'minutes': 14}",3,-1,PUNT,False,0,0,0,0
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006802,2,True,1,20,80,"{'seconds': 5, 'minutes': 14}",1,100,0,"{'seconds': 28, 'minutes': 9}",13,80,RUSHING TD,True,0,0,7,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006803,3,False,1,80,80,"{'seconds': 28, 'minutes': 9}",1,74,74,"{'seconds': 43, 'minutes': 7}",3,6,PUNT,False,0,7,0,7
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006804,4,True,1,36,64,"{'seconds': 43, 'minutes': 7}",1,100,0,"{'seconds': 26, 'minutes': 6}",3,64,PASSING TD,True,7,0,14,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006805,5,False,1,74,74,"{'seconds': 26, 'minutes': 6}",1,65,65,"{'seconds': 10, 'minutes': 4}",3,9,PUNT,False,0,14,0,14
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006806,6,True,1,11,89,"{'seconds': 10, 'minutes': 4}",1,100,0,"{'seconds': 57, 'minutes': 1}",6,89,RUSHING TD,True,14,0,21,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006807,7,False,1,77,77,"{'seconds': 57, 'minutes': 1}",1,75,75,"{'seconds': 52, 'minutes': 0}",3,2,PUNT,False,0,21,0,21
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006808,8,True,1,46,54,"{'seconds': 52, 'minutes': 0}",1,100,0,"{'seconds': 35, 'minutes': 0}",1,54,RUSHING TD,True,27,0,28,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006809,9,False,1,73,73,"{'seconds': 35, 'minutes': 0}",2,66,66,"{'seconds': 56, 'minutes': 13}",3,7,PUNT,False,0,28,0,28
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006810,10,True,2,37,63,"{'seconds': 56, 'minutes': 13}",2,100,0,"{'seconds': 46, 'minutes': 9}",9,63,RUSHING TD,True,28,0,35,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006811,11,False,2,72,72,"{'seconds': 46, 'minutes': 9}",2,65,65,"{'seconds': 1, 'minutes': 8}",3,7,PUNT,False,0,35,0,35
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006812,12,True,2,86,14,"{'seconds': 1, 'minutes': 8}",2,100,0,"{'seconds': 43, 'minutes': 7}",2,14,RUSHING TD,True,35,0,42,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006813,13,False,2,67,67,"{'seconds': 43, 'minutes': 7}",2,59,59,"{'seconds': 25, 'minutes': 6}",4,8,FUMBLE,False,0,42,0,42
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006814,14,True,2,59,41,"{'seconds': 25, 'minutes': 6}",2,100,0,"{'seconds': 58, 'minutes': 4}",3,41,RUSHING TD,True,42,0,49,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006815,15,False,2,69,69,"{'seconds': 58, 'minutes': 4}",2,68,68,"{'seconds': 50, 'minutes': 3}",3,1,PUNT,False,0,49,0,49
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006816,16,False,2,90,10,"{'seconds': 50, 'minutes': 3}",2,98,2,"{'seconds': 14, 'minutes': 2}",4,8,TURNOVER ON DOWNS,True,49,0,49,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006817,17,False,2,98,98,"{'seconds': 14, 'minutes': 2}",2,60,60,"{'seconds': 39, 'minutes': 0}",4,38,FUMBLE,False,0,49,0,49
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006818,18,False,2,60,60,"{'seconds': 39, 'minutes': 0}",3,5,5,"{'seconds': 0, 'minutes': 15}",1,35,END OF HALF,False,0,49,0,49
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006819,19,False,3,70,30,"{'seconds': 0, 'minutes': 15}",3,70,30,"{'seconds': 53, 'minutes': 14}",1,0,Uncategorized,True,49,0,49,0
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006820,20,True,3,5,95,"{'seconds': 53, 'minutes': 14}",3,100,0,"{'seconds': 41, 'minutes': 10}",11,95,RUSHING TD,True,49,0,56,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006821,21,False,3,66,66,"{'seconds': 41, 'minutes': 10}",3,60,60,"{'seconds': 0, 'minutes': 9}",3,6,PUNT,False,0,56,0,56
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006822,22,False,3,34,66,"{'seconds': 0, 'minutes': 9}",3,25,75,"{'seconds': 43, 'minutes': 6}",3,-9,PUNT,True,56,0,56,0
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006823,23,True,3,58,58,"{'seconds': 43, 'minutes': 6}",3,0,0,"{'seconds': 31, 'minutes': 3}",6,58,PASSING TD,False,0,56,7,56
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006824,24,False,3,32,68,"{'seconds': 31, 'minutes': 3}",3,49,51,"{'seconds': 40, 'minutes': 1}",5,17,PUNT,True,56,7,56,7
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006825,25,False,3,90,90,"{'seconds': 40, 'minutes': 1}",4,76,76,"{'seconds': 49, 'minutes': 13}",5,14,PUNT,False,7,56,7,56
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006826,26,False,4,54,46,"{'seconds': 49, 'minutes': 13}",4,66,34,"{'seconds': 22, 'minutes': 12}",6,12,TURNOVER ON DOWNS,True,56,7,56,7
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006827,27,False,4,66,66,"{'seconds': 22, 'minutes': 12}",4,53,53,"{'seconds': 0, 'minutes': 10}",4,13,PUNT,False,7,56,7,56
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006828,28,False,4,23,77,"{'seconds': 0, 'minutes': 10}",4,62,38,"{'seconds': 58, 'minutes': 4}",9,39,TURNOVER ON DOWNS,True,56,7,56,7
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006830,29,False,4,62,62,"{'seconds': 31, 'minutes': 4}",4,62,62,"{'seconds': 23, 'minutes': 4}",1,0,PUNT,False,7,56,7,56
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006831,30,False,4,72,72,"{'seconds': 23, 'minutes': 4}",4,69,69,"{'seconds': 20, 'minutes': 3}",3,3,PUNT,False,7,56,7,56
Boise State,Western Athletic,Weber State,Big Sky,272420068,27242006832,31,False,4,32,68,"{'seconds': 20, 'minutes': 3}",4,46,54,"{'seconds': 5, 'minutes': 2}",3,14,INT,True,56,7,56,7
Weber State,Big Sky,Boise State,Western Athletic,272420068,27242006833,32,False,4,52,52,"{'seconds': 5, 'minutes': 2}",4,56,56,"{'seconds': 0, 'minutes': 0}",4,-4,END OF GAME,False,7,56,7,56
Murray State,OVC,Louisville,Big East,272420097,27242009701,1,False,1,85,85,"{'seconds': 0, 'minutes': 15}",1,80,80,"{'seconds': 50, 'minutes': 13}",3,5,PUNT,False,0,0,0,0
Louisville,Big East,Murray State,OVC,272420097,27242009702,2,True,1,56,44,"{'seconds': 50, 'minutes': 13}",1,100,0,"{'seconds': 18, 'minutes': 13}",1,44,PASSING TD,True,6,0,7,0
Murray State,OVC,Louisville,Big East,272420097,27242009703,3,True,1,80,80,"{'seconds': 18, 'minutes': 13}",1,0,0,"{'seconds': 4, 'minutes': 8}",11,80,PASSING TD,False,0,7,7,7
Louisville,Big East,Murray State,OVC,272420097,27242009704,4,True,1,27,73,"{'seconds': 4, 'minutes': 8}",1,100,0,"{'seconds': 6, 'minutes': 5}",8,73,RUSHING TD,True,7,7,14,7
Murray State,OVC,Louisville,Big East,272420097,27242009705,5,False,1,80,80,"{'seconds': 6, 'minutes': 5}",1,88,88,"{'seconds': 6, 'minutes': 5}",1,-8,FUMBLE,False,7,14,7,14
Louisville,Big East,Murray State,OVC,272420097,27242009706,6,True,1,9,91,"{'seconds': 6, 'minutes': 5}",1,100,0,"{'seconds': 36, 'minutes': 4}",2,12,PASSING TD,True,14,7,21,7
Murray State,OVC,Louisville,Big East,272420097,27242009707,7,False,1,80,80,"{'seconds': 36, 'minutes': 4}",1,78,78,"{'seconds': 3, 'minutes': 3}",3,2,PUNT,False,7,21,7,21
Louisville,Big East,Murray State,OVC,272420097,27242009708,8,True,1,49,51,"{'seconds': 3, 'minutes': 3}",1,100,0,"{'seconds': 32, 'minutes': 2}",5,51,RUSHING TD,True,21,7,28,7
Murray State,OVC,Louisville,Big East,272420097,27242009709,9,True,1,80,80,"{'seconds': 32, 'minutes': 2}",2,7,7,"{'seconds': 50, 'minutes': 14}",10,73,FG GOOD,False,7,28,10,28
Louisville,Big East,Murray State,OVC,272420097,27242009710,10,True,2,28,72,"{'seconds': 50, 'minutes': 14}",2,100,0,"{'seconds': 1, 'minutes': 12}",6,72,RUSHING TD,True,28,10,35,10
Murray State,OVC,Louisville,Big East,272420097,27242009711,11,False,2,78,78,"{'seconds': 1, 'minutes': 12}",2,45,45,"{'seconds': 2, 'minutes': 9}",8,33,TURNOVER ON DOWNS,False,10,35,10,35
Louisville,Big East,Murray State,OVC,272420097,27242009712,12,True,2,45,55,"{'seconds': 2, 'minutes': 9}",2,100,0,"{'seconds': 23, 'minutes': 5}",7,55,PASSING TD,True,35,10,42,10
Murray State,OVC,Louisville,Big East,272420097,27242009713,13,False,2,66,66,"{'seconds': 23, 'minutes': 5}",2,44,44,"{'seconds': 56, 'minutes': 2}",6,22,PUNT,False,10,42,10,42
Louisville,Big East,Murray State,OVC,272420097,27242009714,14,True,2,8,92,"{'seconds': 56, 'minutes': 2}",2,100,0,"{'seconds': 47, 'minutes': 1}",4,92,RUSHING TD,True,42,10,49,10
Murray State,OVC,Louisville,Big East,272420097,27242009715,15,False,2,81,81,"{'seconds': 47, 'minutes': 1}",2,76,76,"{'seconds': 0, 'minutes': 0}",3,5,END OF HALF,False,10,49,10,55
Louisville,Big East,Murray State,OVC,272420097,27242009716,16,True,3,41,59,"{'seconds': 0, 'minutes': 15}",3,100,0,"{'seconds': 41, 'minutes': 14}",1,59,PASSING TD,True,55,10,56,10
Murray State,OVC,Louisville,Big East,272420097,27242009717,17,True,3,80,80,"{'seconds': 41, 'minutes': 14}",3,83,83,"{'seconds': 54, 'minutes': 12}",3,-3,PUNT,False,10,56,10,63
Louisville,Big East,Murray State,OVC,272420097,27242009718,18,True,3,97,3,"{'seconds': 54, 'minutes': 12}",3,100,0,"{'seconds': 54, 'minutes': 12}",1,54,PUNT RETURN TD,True,63,10,63,10
Murray State,OVC,Louisville,Big East,272420097,27242009719,19,False,3,81,81,"{'seconds': 54, 'minutes': 12}",3,77,77,"{'seconds': 42, 'minutes': 11}",3,4,PUNT,False,10,63,10,63
Louisville,Big East,Murray State,OVC,272420097,27242009720,20,True,3,40,60,"{'seconds': 42, 'minutes': 11}",3,100,0,"{'seconds': 43, 'minutes': 7}",6,60,RUSHING TD,True,63,10,70,10
Murray State,OVC,Louisville,Big East,272420097,27242009721,21,False,3,71,71,"{'seconds': 43, 'minutes': 7}",3,18,18,"{'seconds': 8, 'minutes': 2}",11,53,FG MISSED,False,10,70,10,70
Louisville,Big East,Murray State,OVC,272420097,27242009722,22,True,3,20,80,"{'seconds': 8, 'minutes': 2}",4,73,27,"{'seconds': 7, 'minutes': 11}",11,53,FG GOOD,True,70,10,73,10
Murray State,OVC,Louisville,Big East,272420097,27242009723,23,False,4,74,74,"{'seconds': 7, 'minutes': 11}",4,50,50,"{'seconds': 7, 'minutes': 8}",5,24,PUNT,False,10,73,10,73
Louisville,Big East,Murray State,OVC,272420097,27242009724,24,False,4,15,85,"{'seconds': 7, 'minutes': 8}",4,76,24,"{'seconds': 0, 'minutes': 0}",12,61,END OF GAME,True,73,10,73,10
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016401,1,True,1,57,43,"{'seconds': 0, 'minutes': 15}",1,100,0,"{'seconds': 39, 'minutes': 13}",3,43,RUSHING TD,True,0,0,7,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016402,2,False,1,77,77,"{'seconds': 39, 'minutes': 13}",1,49,49,"{'seconds': 15, 'minutes': 9}",7,28,PUNT,False,0,7,0,7
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016403,3,True,1,20,80,"{'seconds': 15, 'minutes': 9}",1,100,0,"{'seconds': 39, 'minutes': 4}",12,80,RUSHING TD,True,7,0,14,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016404,4,False,1,66,66,"{'seconds': 39, 'minutes': 4}",1,46,46,"{'seconds': 48, 'minutes': 2}",5,20,PUNT,False,0,14,0,14
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016405,5,True,1,20,80,"{'seconds': 48, 'minutes': 2}",1,100,0,"{'seconds': 24, 'minutes': 1}",3,80,PASSING TD,True,14,0,21,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016406,6,False,1,68,68,"{'seconds': 24, 'minutes': 1}",2,46,46,"{'seconds': 20, 'minutes': 12}",8,22,PUNT,False,0,21,0,21
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016407,7,False,2,10,90,"{'seconds': 20, 'minutes': 12}",2,72,28,"{'seconds': 3, 'minutes': 9}",7,62,FUMBLE,True,21,0,21,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016408,8,False,2,72,72,"{'seconds': 3, 'minutes': 9}",2,53,53,"{'seconds': 52, 'minutes': 6}",5,19,PUNT,False,0,21,0,21
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016409,9,True,2,8,92,"{'seconds': 52, 'minutes': 6}",2,100,0,"{'seconds': 7, 'minutes': 5}",4,92,PASSING TD,True,21,0,28,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016410,10,False,2,91,91,"{'seconds': 7, 'minutes': 5}",2,93,93,"{'seconds': 18, 'minutes': 3}",3,-2,PUNT,False,0,28,0,28
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016411,11,False,2,51,49,"{'seconds': 18, 'minutes': 3}",2,77,23,"{'seconds': 39, 'minutes': 0}",6,26,FG MISSED,True,28,0,28,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016412,12,False,2,77,77,"{'seconds': 39, 'minutes': 0}",2,80,80,"{'seconds': 0, 'minutes': 0}",1,-3,END OF HALF,False,0,28,0,28
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016413,13,False,3,79,79,"{'seconds': 0, 'minutes': 15}",3,12,12,"{'seconds': 27, 'minutes': 10}",11,67,TURNOVER ON DOWNS,False,0,28,0,28
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016414,14,False,3,12,88,"{'seconds': 27, 'minutes': 10}",3,61,39,"{'seconds': 14, 'minutes': 6}",10,49,FG MISSED,True,28,0,28,0
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016415,15,True,3,61,61,"{'seconds': 14, 'minutes': 6}",3,18,18,"{'seconds': 19, 'minutes': 3}",8,43,FG GOOD,False,0,28,3,28
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016416,16,True,3,29,71,"{'seconds': 19, 'minutes': 3}",3,100,0,"{'seconds': 31, 'minutes': 1}",5,71,RUSHING TD,True,28,3,35,3
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016417,17,False,3,85,85,"{'seconds': 31, 'minutes': 1}",4,56,56,"{'seconds': 46, 'minutes': 12}",8,29,PUNT,False,3,35,3,35
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016418,18,True,4,16,84,"{'seconds': 46, 'minutes': 12}",4,79,21,"{'seconds': 10, 'minutes': 6}",13,63,FG GOOD,True,35,3,38,3
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016419,19,False,4,90,90,"{'seconds': 10, 'minutes': 6}",4,93,93,"{'seconds': 59, 'minutes': 4}",3,-3,PUNT,False,3,38,3,38
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016420,20,False,4,63,37,"{'seconds': 59, 'minutes': 4}",4,67,33,"{'seconds': 18, 'minutes': 2}",5,4,TURNOVER ON DOWNS,True,38,3,38,3
Buffalo,Mid-American,Rutgers,Big East,272420164,27242016421,21,False,4,67,67,"{'seconds': 18, 'minutes': 2}",4,27,27,"{'seconds': 16, 'minutes': 0}",8,40,TURNOVER ON DOWNS,False,3,38,3,38
Rutgers,Big East,Buffalo,Mid-American,272420164,27242016422,22,False,4,27,73,"{'seconds': 16, 'minutes': 0}",4,25,75,"{'seconds': 0, 'minutes': 0}",1,-2,END OF GAME,True,38,3,38,3
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016601,1,False,1,81,81,"{'seconds': 0, 'minutes': 15}",1,96,96,"{'seconds': 31, 'minutes': 12}",3,-15,PUNT,False,0,0,0,0
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016602,2,False,1,40,60,"{'seconds': 31, 'minutes': 12}",1,48,52,"{'seconds': 10, 'minutes': 11}",3,8,PUNT,True,0,0,0,0
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016603,3,False,1,84,84,"{'seconds': 10, 'minutes': 11}",1,76,76,"{'seconds': 32, 'minutes': 9}",3,8,PUNT,False,0,0,0,0
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016604,4,True,1,44,56,"{'seconds': 32, 'minutes': 9}",1,100,0,"{'seconds': 7, 'minutes': 6}",7,56,PASSING TD,True,0,0,7,0
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016605,5,False,1,61,61,"{'seconds': 7, 'minutes': 6}",1,56,56,"{'seconds': 47, 'minutes': 3}",3,5,PUNT,False,0,7,0,7
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016606,6,True,1,38,62,"{'seconds': 47, 'minutes': 3}",1,34,66,"{'seconds': 33, 'minutes': 3}",1,-4,INT,True,7,0,7,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016607,7,True,1,3,3,"{'seconds': 33, 'minutes': 3}",1,0,0,"{'seconds': 26, 'minutes': 3}",1,28,INT RETURN TOUCH,False,7,7,7,7
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016608,8,False,1,32,68,"{'seconds': 26, 'minutes': 3}",1,73,27,"{'seconds': 7, 'minutes': 2}",4,41,INT,True,7,7,7,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016609,9,False,1,83,83,"{'seconds': 7, 'minutes': 2}",1,84,84,"{'seconds': 20, 'minutes': 0}",3,-1,PUNT,False,7,7,7,7
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016610,10,False,1,45,55,"{'seconds': 20, 'minutes': 0}",2,45,55,"{'seconds': 0, 'minutes': 15}",2,0,INT,True,7,7,7,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016611,11,False,2,77,77,"{'seconds': 0, 'minutes': 15}",2,65,65,"{'seconds': 39, 'minutes': 11}",5,12,TURNOVER ON DOWNS,False,7,7,7,7
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016612,12,False,2,15,85,"{'seconds': 39, 'minutes': 11}",2,24,76,"{'seconds': 44, 'minutes': 9}",3,9,PUNT,True,7,7,7,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016613,13,True,2,58,58,"{'seconds': 44, 'minutes': 9}",2,24,24,"{'seconds': 45, 'minutes': 6}",6,34,INT,False,7,7,7,13
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016614,14,True,2,97,3,"{'seconds': 45, 'minutes': 6}",2,100,0,"{'seconds': 45, 'minutes': 6}",1,69,INT RETURN TOUCH,True,14,7,14,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016615,15,False,2,58,58,"{'seconds': 45, 'minutes': 6}",2,40,40,"{'seconds': 43, 'minutes': 3}",5,18,PUNT,False,7,14,7,14
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016616,16,True,2,5,95,"{'seconds': 43, 'minutes': 3}",2,100,0,"{'seconds': 31, 'minutes': 0}",11,98,PASSING TD,True,14,7,21,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016617,17,False,2,61,61,"{'seconds': 31, 'minutes': 0}",2,58,58,"{'seconds': 0, 'minutes': 0}",1,3,END OF HALF,False,7,21,7,21
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016618,18,False,3,34,66,"{'seconds': 52, 'minutes': 14}",3,39,61,"{'seconds': 47, 'minutes': 13}",3,5,PUNT,True,21,7,21,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016619,19,False,3,85,85,"{'seconds': 47, 'minutes': 13}",3,59,59,"{'seconds': 54, 'minutes': 10}",6,26,PUNT,False,7,21,7,21
New Mexico State,Western Athletic,SE Louisiana,Southland,272420166,27242016620,20,False,3,18,82,"{'seconds': 54, 'minutes': 10}",3,26,74,"{'seconds': 29, 'minutes': 9}",3,8,PUNT,True,21,7,21,7
SE Louisiana,Southland,New Mexico State,Western Athletic,272420166,27242016621,21,False,3,71,71,"{'seconds': 29, 'minutes': 9}",3,63,63,"{'seconds': 50, 'minutes': 7}",3,8,PUNT,False,7,21,7,21
