id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
303520278210,30352027820,303520278,20,8,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 10, 'minutes': 0}",33,67,4,18,15,False,Pass Completion,Ryan Colburn pass complete to Jalen Saunders for 15 yards to the FrsSt 48.,0.31202614212996505,,,
303520278209,30352027820,303520278,20,7,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 16, 'minutes': 0}",33,67,3,18,0,False,Pass Incompletion,Ryan Colburn pass incomplete.,-0.12423584716675062,,,
303520278208,30352027820,303520278,20,6,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 30, 'minutes': 0}",26,74,2,25,7,False,Pass Completion,Ryan Colburn pass complete to Rashad Evans for 7 yards to the FrsSt 33.,0.07092716233684104,,,
303520278207,30352027820,303520278,20,5,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 45, 'minutes': 0}",26,74,1,25,0,False,Pass Incompletion,Ryan Colburn pass incomplete to Tracy Slocum.,-0.18754399078155082,,,
303520278204,30352027820,303520278,20,2,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 27, 'minutes': 1}",32,68,2,5,9,False,Pass Completion,Ryan Colburn pass complete to A.J. Johnson for 9 yards to the FrsSt 41 for a 1ST down.,1.1756341427423784,,,
303520278203,30352027820,303520278,20,1,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 50, 'minutes': 1}",27,73,1,10,5,False,Pass Completion,Ryan Colburn pass complete to Jalen Saunders for 5 yards to the FrsSt 32.,0.0980689416811309,,,
303520278205,30352027820,303520278,20,3,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 16, 'minutes': 1}",41,59,1,10,0,False,Penalty,FRESNO ST penalty 10 yard Holding on Andrew Jackson accepted.,,,,
303520278206,30352027820,303520278,20,4,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 54, 'minutes': 0}",31,69,1,20,0,False,Penalty,FRESNO ST penalty 5 yard False Start accepted.,,,,
303520278166,30352027818,303520278,18,7,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 39, 'minutes': 8}",52,48,2,12,21,False,Pass Completion,Ryan Colburn pass complete to Michael Harris for 21 yards to the NoIll 27 for a 1ST down.,2.2894407898417697,,,
303520278168,30352027818,303520278,18,9,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 40, 'minutes': 7}",80,20,1,10,1,False,Rush,Isaiah Burse rush for 1 yard to the NoIll 19.,-0.289944449954191,,,
303520278171,30352027818,303520278,18,10,Fresno State,Western Athletic,0,Northern Illinois,Fresno State,Northern Illinois,Mid-American,0,4,"{'seconds': 11, 'minutes': 7}",81,19,2,9,0,False,Pass Incompletion,Ryan Colburn pass incomplete to Isaiah Burse.,-0.437632075588811,,,
303520278161,30352027818,303520278,18,3,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 50, 'minutes': 11}",31,69,3,8,7,False,Pass Completion,Ryan Colburn pass complete to Rashad Evans for 7 yards to the FrsSt 38.,0.252870577907534,,,
303520278183,30352027818,303520278,18,14,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 21, 'minutes': 6}",80,20,2,0,0,False,Timeout,"Timeout FRESNO ST, clock 06:21.",,,,
303520278190,30352027818,303520278,18,17,Fresno State,Western Athletic,16,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 31, 'minutes': 5}",89,11,1,10,11,True,Pass Completion,Ryan Colburn pass complete to Rashad Evans for 11 yards for a TOUCHDOWN.,,,,
303520278174,30352027818,303520278,18,13,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 21, 'minutes': 6}",92,8,1,8,0,False,Sack,Ryan Colburn sacked by Sean Progar and Devon Butler for a loss of 12 yards to the NoIll 20.,-0.357171386033373,,,
303520278163,30352027818,303520278,18,5,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 7, 'minutes': 10}",40,60,1,10,14,False,Pass Completion,Ryan Colburn pass complete to Michael Harris for 14 yards to the NoIll 46 for a 1ST down.,1.2136131960092111,,,
303520278186,30352027818,303520278,18,15,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 55, 'minutes': 5}",80,20,2,0,-6,False,Pass Completion,Ryan Colburn pass complete to A.J. Ellis for a loss of 6 yards to the NoIll 26.,,,,
303520278159,30352027818,303520278,18,1,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 7, 'minutes': 12}",29,71,1,10,0,False,Pass Incompletion,Ryan Colburn pass incomplete to Jalen Saunders.,-0.8305196050291288,,,
303520278172,30352027818,303520278,18,11,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 50, 'minutes': 6}",81,19,3,9,3,False,Rush,Ryan Colburn rush for 3 yards to the NoIll 16.,-0.2105273159909372,,,
303520278165,30352027818,303520278,18,6,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 19, 'minutes': 9}",54,46,1,10,0,False,Sack,Ryan Colburn sacked by Nabal Jefferson for a loss of 2 yards to the NoIll 48.,-1.0250974847844603,,,
303520278160,30352027818,303520278,18,2,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 50, 'minutes': 11}",29,71,2,10,2,False,Rush,Robbie Rouse rush for 2 yards to the FrsSt 31.,-0.2857008600384443,,,
303520278193,30352027818,303520278,18,20,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 31, 'minutes': 5}",15,85,-1,-1,25,False,Kickoff,Kevin Goessling kickoff for 55 yards returned by Tommy Davis for 25 yards to the FrsSt 45.,,,,
303520278167,30352027818,303520278,18,8,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 2, 'minutes': 8}",73,27,1,10,0,False,Penalty,NORTHN ILLINOIS penalty 7 yard Pass Interference on Chris Smith accepted.,,,,
303520278173,30352027818,303520278,18,12,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 42, 'minutes': 6}",84,16,4,6,0,False,Penalty,NORTHN ILLINOIS penalty 8 yard Personal Foul accepted.,,,,
303520278192,30352027818,303520278,18,19,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 31, 'minutes': 5}",30,70,1,10,0,False,Penalty,FRESNO ST penalty 15 yard Unsportsmanlike Conduct on Rashad Evans accepted.,,,,
303520278187,30352027818,303520278,18,16,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 44, 'minutes': 5}",74,26,3,0,0,False,Penalty,NORTHN ILLINOIS penalty 15 yard Pass Interference on Chris Smith accepted.,,,,
303520278191,30352027818,303520278,18,18,Fresno State,Western Athletic,17,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 31, 'minutes': 5}",97,3,-1,-1,0,True,Extra Point Good,Kevin Goessling extra point GOOD.,,,,
303520278162,30352027818,303520278,18,4,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,40,4,"{'seconds': 39, 'minutes': 10}",38,62,4,1,2,False,Rush,Robbie Rouse rush for 2 yards to the FrsSt 40 for a 1ST down.,1.8820661557713283,,,
303520278089,30352027810,303520278,10,5,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 6, 'minutes': 0}",63,37,1,10,1,False,Pass Completion,Ryan Colburn pass complete to Jalen Saunders for 1 yard to the NoIll 36.,-0.5726354907928038,,,
303520278085,30352027810,303520278,10,1,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 45, 'minutes': 0}",20,80,1,10,8,False,Pass Completion,Ryan Colburn pass complete to Jamel Hamler for 8 yards to the FrsSt 28.,0.7987441096809142,,,
303520278087,30352027810,303520278,10,3,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 15, 'minutes': 0}",36,64,1,10,27,False,Pass Completion,Ryan Colburn pass complete to A.J. Johnson for 27 yards to the NoIll 37 for a 1ST down.,2.0957839762985877,,,
303520278094,30352027810,303520278,10,7,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 3, 'minutes': 0}",64,36,2,9,10,False,Pass Completion,Ryan Colburn pass complete to Jamel Hamler for 10 yards to the NoIll 26 for a 1ST down.,0.9040419998613665,,,
303520278086,30352027810,303520278,10,2,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 30, 'minutes': 0}",28,72,2,2,8,False,Pass Completion,Ryan Colburn pass complete to A.J. Johnson for 8 yards to the FrsSt 36 for a 1ST down.,0.4401210781488575,,,
303520278095,30352027810,303520278,10,8,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 2, 'minutes': 0}",74,26,1,10,0,False,Timeout,"Timeout FRESNO ST, clock 0:02.",,,,
303520278096,30352027810,303520278,10,9,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 2, 'minutes': 0}",74,26,1,10,0,False,Timeout,"Timeout NORTHERN ILLINOIS, clock 00:02.",,,,
303520278088,30352027810,303520278,10,4,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 15, 'minutes': 0}",63,37,1,10,0,False,Timeout,"Timeout FRESNO ST, clock 0:15.",,,,
303520278098,30352027810,303520278,10,10,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 0, 'minutes': 0}",74,26,1,10,43,False,Field Goal Missed,Kevin Goessling 43 yard field goal MISSED.,,,,
303520278090,30352027810,303520278,10,6,Fresno State,Western Athletic,10,Northern Illinois,Fresno State,Northern Illinois,Mid-American,23,2,"{'seconds': 6, 'minutes': 0}",64,36,2,9,0,False,Timeout,"Timeout FRESNO ST, clock 0:06.",,,,
303520278077,30352027809,303520278,9,2,Northern Illinois,Mid-American,16,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 56, 'minutes': 2}",62,62,2,3,14,False,Pass Completion,Chandler Harnish pass complete to Willie Clark for 14 yards to the FrsSt 48 for a 1ST down.,1.239365164255256,,,
303520278080,30352027809,303520278,9,4,Northern Illinois,Mid-American,16,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 45, 'minutes': 1}",46,46,2,8,21,False,Pass Completion,Chandler Harnish pass complete to Martel Moore for 21 yards to the FrsSt 25 for a 1ST down.,1.5863815520120088,,,
303520278078,30352027809,303520278,9,3,Northern Illinois,Mid-American,16,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 28, 'minutes': 2}",48,48,1,10,2,False,Rush,Chandler Harnish rush for 2 yards to the FrsSt 46.,-0.6002320779981093,,,
303520278082,30352027809,303520278,9,6,Northern Illinois,Mid-American,22,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 57, 'minutes': 0}",22,22,2,7,22,True,Pass Completion,Chandler Harnish pass complete to Kyle Skarb for 22 yards for a TOUCHDOWN.,,,,
303520278076,30352027809,303520278,9,1,Northern Illinois,Mid-American,16,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 20, 'minutes': 3}",69,69,1,10,7,False,Rush,Chad Spann rush for 7 yards to the NoIll 38.,0.6816920045798367,,,
303520278084,30352027809,303520278,9,8,Northern Illinois,Mid-American,23,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 57, 'minutes': 0}",70,70,-1,-1,0,False,Kickoff,Michael Cklamovski kickoff for 70 yards for a touchback.,,,,
303520278083,30352027809,303520278,9,7,Northern Illinois,Mid-American,23,Fresno State,Fresno State,Northern Illinois,Western Athletic,10,2,"{'seconds': 57, 'minutes': 0}",3,3,-1,-1,0,True,Extra Point Good,Michael Cklamovski extra point GOOD.,,,,
