id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401112472104897103,40111247224,401112472,23,1,Notre Dame,FBS Independents,35,Virginia,Notre Dame,Virginia,ACC,17,4,"{'seconds': 28, 'minutes': 10}",3.0,2.0,35,65,1,10,0,False,Kickoff,Jonathan Doerer kickoff for 65 yds for a touchback,2019-09-28T22:37:11.000Z,
401112472103964101,40111247218,401112472,17,3,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 58, 'minutes': 3}",3.0,3.0,43,57,2,9,4,False,Rush,Jahmir Smith run for 4 yds to the NDame 47,2019-09-28T22:09:44.000Z,-0.1545187293588608
401112472103966101,40111247218,401112472,17,4,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 38, 'minutes': 3}",3.0,3.0,47,53,3,5,4,False,Pass Reception,Ian Book pass complete to Chris Finke for 4 yds to the Virg 49,2019-09-28T22:10:11.000Z,-0.1479376470724087
401112472103954901,40111247218,401112472,17,2,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 50, 'minutes': 4}",3.0,3.0,42,58,1,10,1,False,Rush,Jahmir Smith run for 1 yd to the NDame 43,2019-09-28T22:08:52.000Z,-0.9258054961347764
401112472103968401,40111247218,401112472,17,5,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 15, 'minutes': 3}",3.0,3.0,51,49,4,1,-5,False,Penalty,"NOTRE DAME Penalty, Delay of Game (Jay Bramblett) to the NDame 46",2019-09-28T22:11:14.000Z,
401112472103949901,40111247218,401112472,17,1,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 0, 'minutes': 5}",3.0,3.0,32,68,1,10,10,False,Penalty,"Book, Ian pass incomplete to Claypool, Chase, PENALTY VIRGINIA holding (Grant, Nick) 10 yards to the NOTREDAME42, NO PLAY, 1ST DOWN NOTREDAME.",2019-09-28T22:08:38.000Z,
401112472103969801,40111247218,401112472,17,6,Notre Dame,FBS Independents,21,Virginia,Notre Dame,Virginia,ACC,17,3,"{'seconds': 1, 'minutes': 3}",3.0,3.0,46,54,4,6,0,False,Punt,"Jay Bramblett punt for 33 yds, fair catch by Billy Kemp IV at the Virg 21",2019-09-28T22:11:33.000Z,
401112472102999902,40111247210,401112472,10,6,Notre Dame,FBS Independents,14,Virginia,Notre Dame,Virginia,ACC,17,2,"{'seconds': 0, 'minutes': 0}",3.0,1.0,0,100,0,19,0,False,End of Half,End of 2nd Quarter,2019-09-28T21:17:29.000Z,
401112472102996701,40111247210,401112472,10,2,Notre Dame,FBS Independents,14,Virginia,Notre Dame,Virginia,ACC,17,2,"{'seconds': 32, 'minutes': 0}",3.0,1.0,10,90,1,10,-15,False,Sack,"Ian Book sacked by Noah Taylor for a loss of 15 yards to the NDame 10 NOTRE DAME Penalty, Intentional Grounding (Ian Book) to the NDame 10",2019-09-28T21:12:54.000Z,
401112472102998001,40111247210,401112472,10,3,Notre Dame,FBS Independents,14,Virginia,Notre Dame,Virginia,ACC,17,2,"{'seconds': 19, 'minutes': 0}",3.0,1.0,10,90,2,25,8,False,Pass Reception,Ian Book pass complete to Michael Young for 8 yds to the NDame 18,2019-09-28T21:14:31.000Z,0.0362256795468756
