id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401112514103986501,40111251419,401112514,19,2,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,33,3,"{'seconds': 34, 'minutes': 1}",3,3,76,76,1,10,0,False,Pass Incompletion,Dennis Grosel pass incomplete,-0.6723571521309859,2019-11-23T22:10:46.000Z
401112514104855501,40111251419,401112514,19,9,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,33,4,"{'seconds': 44, 'minutes': 14}",3,3,65,65,4,10,8,False,Punt,"Grant Carlson punt for 46 yds , Chris Finke returns for 8 yds to the NDame 27",,2019-11-23T22:18:52.000Z
401112514103999802,40111251419,401112514,19,7,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,33,3,"{'seconds': 0, 'minutes': 0}",3,3,0,0,0,13,0,False,End Period,End of 3rd Quarter,,2019-11-23T22:14:29.000Z
401112514103999801,40111251419,401112514,19,6,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,33,3,"{'seconds': 1, 'minutes': 0}",3,3,68,68,2,13,3,False,Rush,Dennis Grosel run for 3 yds to the BC 35,-0.17442485408158603,2019-11-23T22:14:18.000Z
401112514103994801,40111251419,401112514,19,4,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,33,3,"{'seconds': 51, 'minutes': 0}",3,3,73,73,3,7,8,False,Rush,Dennis Grosel run for 8 yds to the BC 35 for a 1ST down,1.718944169312321,2019-11-23T22:11:55.000Z
401112514104888801,40111251423,401112514,23,2,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 11, 'minutes': 11}",3,3,74,74,1,10,8,False,Rush,AJ Dillon run for 8 yds to the BC 34,0.9306943515415842,2019-11-23T22:31:23.000Z
401112514104907101,40111251423,401112514,23,6,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 28, 'minutes': 9}",3,3,58,58,3,6,2,False,Pass Reception,Dennis Grosel pass complete to Zay Flowers for 2 yds to the BC 44,-0.4139002880049993,2019-11-23T22:33:21.000Z
401112514104899101,40111251423,401112514,23,5,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 8, 'minutes': 10}",3,3,62,62,2,10,4,False,Rush,Dennis Grosel run for 4 yds to the BC 42,-0.126245501854279,2019-11-23T22:32:43.000Z
401112514104914201,40111251423,401112514,23,7,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 57, 'minutes': 8}",3,3,56,56,4,4,0,False,Pass Incompletion,Dennis Grosel pass incomplete,-0.4188554922939032,2019-11-23T22:34:04.000Z
401112514104896501,40111251423,401112514,23,4,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 34, 'minutes': 10}",3,3,62,62,1,10,0,False,Rush,David Bailey run for no gain to the BC 38,-1.087995077167328,2019-11-23T22:32:22.000Z
401112514104894201,40111251423,401112514,23,3,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 57, 'minutes': 10}",3,3,66,66,2,2,4,False,Rush,AJ Dillon run for 4 yds to the BC 38 for a 1ST down,0.1230783202398911,2019-11-23T22:31:57.000Z
401112514103968601,40111251417,401112514,17,3,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 13, 'minutes': 3}",3,3,70,70,2,5,7,False,Rush,AJ Dillon run for 7 yds to the BC 37 for a 1ST down,0.932699209610087,2019-11-23T22:04:20.000Z
401112514103966601,40111251417,401112514,17,2,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 33, 'minutes': 3}",3,3,75,75,1,10,5,False,Rush,AJ Dillon run for 5 yds to the BC 30,0.0945451165334843,2019-11-23T22:03:58.000Z
401112514103978901,40111251417,401112514,17,6,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 10, 'minutes': 2}",3,3,64,64,3,11,0,False,Pass Incompletion,Dennis Grosel pass incomplete to Ethon Williams,-0.293855693504403,2019-11-23T22:06:04.000Z
401112514103978102,40111251417,401112514,17,5,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 18, 'minutes': 2}",3,3,63,63,2,10,-1,False,Pass Reception,Dennis Grosel pass complete to Kobay White for a loss of 1 yard to the BC 36,-0.7567902447750141,2019-11-23T22:05:49.000Z
401112514103974502,40111251417,401112514,17,4,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 54, 'minutes': 2}",3,3,63,63,1,10,0,False,Pass Incompletion,Dennis Grosel pass incomplete to Hunter Long,-1.065701080215459,2019-11-23T22:04:47.000Z
401112514103984401,40111251417,401112514,17,7,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,26,3,"{'seconds': 55, 'minutes': 1}",3,3,64,64,4,10,21,False,Punt,"Grant Carlson punt for 46 yds , Chris Finke returns for 21 yds to the NDame 39",,2019-11-23T22:07:07.000Z
401112514101849902,4011125141,401112514,1,1,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,0,1,"{'seconds': 0, 'minutes': 15}",3,3,65,65,1,10,17,False,Kickoff,"Danny Longman kickoff for 61 yds , Lawrence Keys III return for 17 yds to the NDame 21",,2019-11-23T19:41:38.000Z
401112514103945901,40111251415,401112514,15,5,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,19,3,"{'seconds': 40, 'minutes': 5}",3,3,71,71,1,10,11,False,Fumble Recovery (Opponent),"Dennis Grosel run for 11 yds to the BC 40 Dennis Grosel fumbled, recovered by NDame Drew White",-1.2243831272450354,2019-11-23T21:57:19.000Z
401112514103938601,40111251415,401112514,15,3,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,19,3,"{'seconds': 13, 'minutes': 6}",3,3,80,80,2,8,7,False,Pass Reception,Dennis Grosel pass complete to Hunter Long for 7 yds to the BC 27,0.3300724410805635,2019-11-23T21:56:02.000Z
401112514103935301,40111251415,401112514,15,2,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,19,3,"{'seconds': 46, 'minutes': 6}",3,3,82,82,1,10,2,False,Rush,Travis Levy run for 2 yds to the BC 20,-0.3300044670451081,2019-11-23T21:55:26.000Z
401112514103944401,40111251415,401112514,15,4,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,19,3,"{'seconds': 55, 'minutes': 5}",3,3,73,73,3,1,2,False,Rush,David Bailey run for 2 yds to the BC 29 for a 1ST down,0.7126134025024307,2019-11-23T21:56:31.000Z
401112514101895501,4011125142,401112514,2,3,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 44, 'minutes': 10}",3,3,73,73,2,8,0,False,Pass Incompletion,Dennis Grosel pass incomplete,-0.4788075161366292,2019-11-23T19:51:23.000Z
401112514101896801,4011125142,401112514,2,4,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 31, 'minutes': 10}",3,3,73,73,3,8,-6,False,Sack,Dennis Grosel sacked by Alohi Gilman for a loss of 6 yards to the BC 21,-0.34060512871401993,2019-11-23T19:52:03.000Z
401112514101899901,4011125142,401112514,2,5,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 0, 'minutes': 10}",3,3,79,79,4,14,9,False,Punt,"Grant Carlson punt for 37 yds , Chris Finke returns for 9 yds to the BC 49",,2019-11-23T19:52:45.000Z
401112514101889701,4011125142,401112514,2,2,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 2, 'minutes': 11}",3,3,75,75,1,10,2,False,Rush,AJ Dillon run for 2 yds to the BC 27,-0.45260367932203766,2019-11-23T19:51:01.000Z
401112514101937301,4011125144,401112514,4,1,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 26, 'minutes': 6}",3,3,92,92,1,10,15,False,Rush,AJ Dillon run for 15 yds to the BC 23 for a 1ST down,0.6383481800016098,2019-11-23T20:04:53.000Z
401112514101954101,4011125144,401112514,4,4,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 58, 'minutes': 4}",3,3,79,79,3,12,7,False,Pass Reception,Dennis Grosel pass complete to Hunter Long for 7 yds to the BC 28,0.0923414162571321,2019-11-23T20:06:17.000Z
401112514101939301,4011125144,401112514,4,2,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 6, 'minutes': 6}",3,3,77,77,1,10,2,False,Rush,AJ Dillon run for 2 yds to the BC 25,-0.41522254917671025,2019-11-23T20:05:12.000Z
401112514101956201,4011125144,401112514,4,5,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 37, 'minutes': 4}",3,3,72,72,4,5,0,False,Punt,"Grant Carlson punt for 44 yds, downed at the NDame 28",,2019-11-23T20:06:55.000Z
401112514101945401,4011125144,401112514,4,3,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,3,1,"{'seconds': 45, 'minutes': 5}",3,3,75,75,2,8,-4,False,Rush,Zay Flowers run for a loss of 4 yards to the BC 21,-0.6112250814863911,2019-11-23T20:05:41.000Z
401112514104998901,40111251427,401112514,27,2,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 10, 'minutes': 0}",3,3,79,79,2,9,3,False,Rush,Travis Levy run for 3 yds to the BC 24,-0.13445659968206236,2019-11-23T22:17:19.000Z
401112514104995401,40111251427,401112514,27,1,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 45, 'minutes': 0}",3,3,80,80,1,10,1,False,Rush,Travis Levy run for 1 yd to the BC 21,-0.46882789768185695,2019-11-23T22:52:50.000Z
401112514104998902,40111251427,401112514,27,3,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,40,4,"{'seconds': 0, 'minutes': 0}",3,3,0,0,0,9,0,False,End Period,End of 4th Quarter,,2019-11-23T22:53:24.000Z
401112514102924303,4011125147,401112514,7,1,Boston College,ACC,7,Notre Dame,Notre Dame,Boston College,FBS Independents,6,2,"{'seconds': 56, 'minutes': 7}",3,3,65,65,3,10,0,False,Kickoff,Danny Longman kickoff for 65 yds for a touchback,,2019-11-23T20:38:20.000Z
401112514102888801,4011125146,401112514,6,11,Boston College,ACC,0,Notre Dame,Notre Dame,Boston College,FBS Independents,6,2,"{'seconds': 11, 'minutes': 11}",3,3,54,54,3,1,1,False,Rush,Dennis Grosel run for 1 yd to the BC 47 for a 1ST down,1.0108115734121519,2019-11-23T20:26:38.000Z
