id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401282688103924801,40128268813,401282688,13,3,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 51, 'minutes': 7}",3.0,3.0,76,76,3,3,0,False,Pass Incompletion,Jack Coan pass incomplete to Lorenzo Styles Jr.,-0.3444069162099135,2021-11-14T02:49:13.000Z
401282688103916201,40128268813,401282688,13,2,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 37, 'minutes': 8}",3.0,3.0,79,79,2,6,3,False,Pass Reception,Jack Coan pass complete to Michael Mayer for 3 yds to the NDame 24,-0.18841396110924347,2021-11-14T02:48:40.000Z
401282688103926401,40128268813,401282688,13,4,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 35, 'minutes': 7}",3.0,3.0,76,76,4,3,0,False,Punt,"Jay Bramblett punt for 34 yds, downed at the Virg 42",,2021-11-14T02:50:24.000Z
401282688103894601,40128268811,401282688,11,2,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 53, 'minutes': 10}",3.0,3.0,83,83,1,19,0,False,Pass Interception Return,Jack Coan pass intercepted Anthony Johnson return for no gain to the Virg 40,0.09134140402779778,2021-11-14T02:34:54.000Z
401282688103886801,40128268811,401282688,11,1,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 31, 'minutes': 11}",3.0,3.0,74,74,1,10,-9,False,Rush,"Kyren Williams run for 1 yd to the NDame 27 NOTRE DAME Penalty, Offensive Holding (Michael Mayer) to the NDame 17",-1.2627313325313736,2021-11-14T02:34:13.000Z
401282688103849901,40128268810,401282688,10,1,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,3,"{'seconds': 0, 'minutes': 15}",3.0,3.0,65,65,1,10,0,False,Kickoff,Jonathan Doerer kickoff for 63 yds for a touchback,,2021-11-14T02:23:44.000Z
401282688102999901,4012826889,401282688,9,3,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 0, 'minutes': 0}",2.0,2.0,72,72,1,10,4,False,Rush,Chris Tyree run for 4 yds to the NDame 32,-0.1300144731220457,2021-11-14T02:03:01.000Z
401282688102994201,4012826889,401282688,9,2,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 57, 'minutes': 0}",2.0,2.0,80,80,2,5,8,False,Rush,Chris Tyree run for 8 yds to the NDame 28 for a 1ST down,0.6882513265485661,2021-11-14T02:02:13.000Z
401282688102988302,4012826889,401282688,9,1,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 16, 'minutes': 1}",2.0,2.0,85,85,1,10,5,False,Rush,Chris Tyree run for 5 yds to the NDame 20,0.07707751106059126,2021-11-14T02:01:52.000Z
401282688102999902,4012826889,401282688,9,4,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 0, 'minutes': 0}",2.0,2.0,72,72,0,10,0,False,End of Half,End of 2nd Quarter,,2021-11-14T02:03:01.000Z
401282688102956603,4012826888,401282688,8,1,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 33, 'minutes': 4}",2.0,3.0,65,65,2,7,21,False,Kickoff,"Jonathan Doerer kickoff for 64 yds , Billy Kemp IV return for 21 yds to the VIRGINIA 44 VIRGINIA Penalty, Personal Foul (James Jackson) to the Virg 11",,2021-11-14T01:47:16.000Z
401282688102938901,4012826887,401282688,7,6,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 10, 'minutes': 6}",2.0,3.0,61,61,3,5,9,False,Pass Reception,Jack Coan pass complete to Kyren Williams for 9 yds to the NDame 48 for a 1ST down,2.257775858114904,2021-11-14T01:44:06.000Z
401282688102926501,4012826887,401282688,7,3,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 34, 'minutes': 7}",2.0,3.0,76,76,3,6,10,False,Pass Reception,Jack Coan pass complete to Kevin Austin Jr. for 10 yds to the NDame 34 for a 1ST down,1.6525729032394079,2021-11-14T01:42:13.000Z
401282688102945701,4012826887,401282688,7,7,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 42, 'minutes': 5}",2.0,3.0,52,52,1,10,27,False,Rush,"Lorenzo Styles Jr. run for 37 yds to the VIRGINIA 15 for a 1ST down NOTRE DAME Penalty, Offensive Holding (Deion Colzie) to the Virg 25 for a 1ST down",1.3079699264443736,2021-11-14T01:45:52.000Z
401282688102956601,4012826887,401282688,7,9,Notre Dame,FBS Independents,21,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 33, 'minutes': 4}",2.0,3.0,22,22,2,7,22,True,Rushing Touchdown,Kyren Williams 22 Yd Run (Jonathan Doerer Kick),2.840974209403445,2021-11-14T01:47:16.000Z
401282688102948701,4012826887,401282688,7,8,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 12, 'minutes': 5}",2.0,3.0,25,25,1,10,3,False,Rush,Kyren Williams run for 3 yds to the Virg 22,-0.1408898471373875,2021-11-14T01:46:10.000Z
401282688102929501,4012826887,401282688,7,4,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 4, 'minutes': 7}",2.0,3.0,66,66,1,10,0,False,Pass Incompletion,Jack Coan pass incomplete,-0.9864556271674072,2021-11-14T01:42:40.000Z
401282688102934301,4012826887,401282688,7,5,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 56, 'minutes': 6}",2.0,3.0,66,66,2,10,5,False,Rush,Kyren Williams run for 5 yds to the NDame 39,0.0573948700716862,2021-11-14T01:43:36.000Z
401282688102918801,4012826887,401282688,7,2,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 11, 'minutes': 8}",2.0,3.0,81,81,2,11,5,False,Rush,Jack Coan run for 5 yds to the NDame 24,0.031050929207813383,2021-11-14T01:41:24.000Z
401282688102915401,4012826887,401282688,7,1,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 45, 'minutes': 8}",2.0,3.0,80,80,1,10,-1,False,Rush,Kyren Williams run for a loss of 1 yard to the NDame 19,-0.6343354265717327,2021-11-14T01:40:57.000Z
401282688102858803,4012826886,401282688,6,1,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 11, 'minutes': 14}",2.0,3.0,65,65,3,4,23,False,Kickoff,"Jonathan Doerer kickoff for 57 yds , Billy Kemp IV return for 23 yds to the Virg 31",,2021-11-14T01:28:38.000Z
401282688101986101,4012826885,401282688,5,3,Notre Dame,FBS Independents,7,Virginia,Virginia,Notre Dame,ACC,0,1,"{'seconds': 38, 'minutes': 1}",2.0,3.0,52,52,3,2,26,False,Rush,Logan Diggs run for 26 yds to the Virg 26 for a 1ST down,2.3707629491035433,2021-11-14T01:18:01.000Z
401282688102849901,4012826885,401282688,5,7,Notre Dame,FBS Independents,7,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 0, 'minutes': 15}",2.0,3.0,6,6,2,6,2,False,Rush,Logan Diggs run for 2 yds to the Virg 4,-0.1673059286946435,2021-11-14T01:23:53.000Z
401282688101999901,4012826885,401282688,5,5,Notre Dame,FBS Independents,7,Virginia,Virginia,Notre Dame,ACC,0,1,"{'seconds': 0, 'minutes': 0}",2.0,3.0,10,10,1,10,4,False,Rush,Chris Tyree run for 4 yds to the Virg 6,-0.014840150532496,2021-11-14T01:19:20.000Z
401282688101979001,4012826885,401282688,5,2,Notre Dame,FBS Independents,7,Virginia,Virginia,Notre Dame,ACC,0,1,"{'seconds': 9, 'minutes': 2}",2.0,3.0,54,54,2,4,2,False,Rush,Logan Diggs run for 2 yds to the NDame 48,-0.7351064393641719,2021-11-14T01:17:02.000Z
401282688102858801,4012826885,401282688,5,8,Notre Dame,FBS Independents,14,Virginia,Virginia,Notre Dame,ACC,0,2,"{'seconds': 11, 'minutes': 14}",2.0,3.0,4,4,3,4,4,True,Passing Touchdown,Braden Lenzy 4 Yd pass from Jack Coan (Jonathan Doerer Kick),2.6959729214765815,2021-11-14T01:25:31.000Z
401282688101989701,4012826885,401282688,5,4,Notre Dame,FBS Independents,7,Virginia,Virginia,Notre Dame,ACC,0,1,"{'seconds': 2, 'minutes': 1}",2.0,3.0,26,26,1,10,16,False,Pass Reception,Jack Coan pass complete to Michael Mayer for 16 yds to the Virg 10 for a 1ST down,0.2061752801587385,2021-11-14T01:18:37.000Z
