id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401331242104996001,40133124225,401331242,25,5,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 39, 'minutes': 0}",2.0,2.0,43,57,1,10,11,False,Pass Reception,Bryce Young pass complete to Ja'Corey Brooks for 11 yds to the Geo 46 for a 1ST down,0.9220292893768622,2022-01-11T04:52:49.000Z
401331242104995001,40133124225,401331242,25,2,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 49, 'minutes': 0}",3.0,2.0,25,75,1,10,-2,False,Pass Reception,Bryce Young pass complete to Brian Robinson Jr. for a loss of 2 yards to the Alab 23,-0.8852575132705454,2022-01-11T03:54:23.000Z
401331242104996501,40133124225,401331242,25,6,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 34, 'minutes': 0}",2.0,2.0,54,46,1,10,-12,False,Sack,"Bryce Young sacked by Travon Walker for a loss of 12 yards to the ALABAMA 42 ALABAMA Penalty, Intentional Grounding (Bryce Young) to the Alab 42",-3.2125372048711416,2022-01-11T04:54:47.000Z
401331242104995101,40133124225,401331242,25,3,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 48, 'minutes': 0}",2.0,2.0,23,77,2,12,0,False,Timeout,"Timeout ALABAMA, clock 00:48",,2022-01-11T03:54:23.000Z
401331242104996502,40133124225,401331242,25,7,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 34, 'minutes': 0}",1.0,2.0,42,58,2,22,0,False,Timeout,"Timeout ALABAMA, clock 00:34",,2022-01-11T04:54:47.000Z
401331242104997102,40133124225,401331242,25,9,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 28, 'minutes': 0}",0.0,2.0,36,64,3,28,0,False,Timeout,"Timeout ALABAMA, clock 00:28",,2022-01-11T04:56:00.000Z
401331242104999901,40133124225,401331242,25,11,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 0, 'minutes': 0}",0.0,2.0,53,47,4,11,-12,False,Sack,Bryce Young sacked by Nolan Smith for a loss of 12 yards to the Alab 41,-0.4073429389811114,2022-01-11T04:57:30.000Z
401331242104998101,40133124225,401331242,25,10,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 18, 'minutes': 0}",0.0,2.0,36,64,3,28,17,False,Pass Reception,Bryce Young pass complete to Cameron Latu for 17 yds to the Geo 47,0.7076481507093089,2022-01-11T04:57:13.000Z
401331242104995601,40133124225,401331242,25,4,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 43, 'minutes': 0}",2.0,2.0,23,77,2,12,20,False,Pass Reception,Bryce Young pass complete to Ja'Corey Brooks for 20 yds to the Alab 43 for a 1ST down,2.4976959354805404,2022-01-11T04:52:41.000Z
401331242104997001,40133124225,401331242,25,8,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 29, 'minutes': 0}",1.0,2.0,42,58,2,22,-6,False,Sack,Bryce Young sacked by Robert Beal Jr. for a loss of 6 yards to the Alab 36,-0.5444805987225916,2022-01-11T04:55:54.000Z
401331242104994503,40133124225,401331242,25,1,Georgia,SEC,33,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 54, 'minutes': 0}",2.0,3.0,65,65,1,10,0,False,Kickoff,Jake Camarda kickoff for 65 yds for a touchback,,2022-01-11T04:47:33.000Z
401331242104994501,40133124224,401331242,24,9,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,33,4,"{'seconds': 54, 'minutes': 0}",3.0,2.0,56,44,3,10,79,True,Interception Return Touchdown,Kelee Ringo 79 Yd Interception Return (Jack Podlesny Kick),-8.552243001952688,2022-01-11T04:47:33.000Z
401331242104989001,40133124224,401331242,24,8,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 9, 'minutes': 1}",3.0,2.0,56,44,2,10,0,False,Pass Incompletion,Bryce Young pass incomplete to Ja'Corey Brooks,-1.0658475431296655,2022-01-11T04:45:56.000Z
401331242104967201,40133124224,401331242,24,2,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 27, 'minutes': 3}",3.0,2.0,25,75,1,10,5,False,Pass Reception,Bryce Young pass complete to Traeshon Holden for 5 yds to the Alab 30,0.0945451165334843,2022-01-11T04:42:43.000Z
401331242104969701,40133124224,401331242,24,3,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 2, 'minutes': 3}",3.0,2.0,30,70,2,5,1,False,Pass Reception,Bryce Young pass complete to Ja'Corey Brooks for 1 yd to the Alab 31,-0.6292774000892614,2022-01-11T04:43:08.000Z
401331242104988501,40133124224,401331242,24,7,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 14, 'minutes': 1}",3.0,2.0,56,44,1,10,0,False,Pass Incompletion,"Bryce Young pass incomplete to Ja'Corey Brooks, broken up by Christopher Smith",-0.9690270974076257,2022-01-11T04:45:18.000Z
401331242104987101,40133124224,401331242,24,6,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 28, 'minutes': 1}",3.0,2.0,44,56,2,9,12,False,Pass Reception,Bryce Young pass complete to Cameron Latu for 12 yds to the Geo 44 for a 1ST down,1.9812991015853942,2022-01-11T04:44:51.000Z
401331242104979201,40133124224,401331242,24,5,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 7, 'minutes': 2}",3.0,2.0,43,57,1,10,1,False,Rush,Brian Robinson Jr. run for 1 yd to the Alab 44,-0.9288647615840891,2022-01-11T04:44:09.000Z
401331242104976901,40133124224,401331242,24,4,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,26,4,"{'seconds': 30, 'minutes': 2}",3.0,2.0,31,69,3,4,12,False,Pass Reception,Bryce Young pass complete to Brian Robinson Jr. for 12 yds to the Alab 43 for a 1ST down,2.147170705765772,2022-01-11T04:43:42.000Z
401331242104966603,40133124224,401331242,24,1,Georgia,SEC,26,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 33, 'minutes': 3}",2.0,3.0,65,65,3,1,0,False,Kickoff,Jake Camarda kickoff for 50 yds for a touchback,,2022-01-11T04:40:02.000Z
401331242104966601,40133124223,401331242,23,9,Georgia,SEC,26,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 33, 'minutes': 3}",2.0,3.0,15,15,3,1,15,True,Passing Touchdown,Brock Bowers 15 Yd pass from Stetson Bennett (Jack Podlesny Kick),2.639522017887742,2022-01-11T04:40:02.000Z
401331242104959901,40133124223,401331242,23,8,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 0, 'minutes': 4}",2.0,3.0,17,17,2,3,2,False,Rush,James Cook run for 2 yds to the Alab 15,-0.282862572769856,2022-01-11T04:39:01.000Z
401331242104955801,40133124223,401331242,23,6,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 41, 'minutes': 4}",3.0,3.0,24,24,1,10,7,False,Rush,Zamir White run for 7 yds to the Alab 17,0.324778503489089,2022-01-11T04:36:48.000Z
401331242104948301,40133124223,401331242,23,4,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 16, 'minutes': 5}",3.0,3.0,46,46,2,5,7,False,Rush,Zamir White run for 7 yds to the Alab 39 for a 1ST down,0.6797141899012384,2022-01-11T04:33:44.000Z
401331242104944701,40133124223,401331242,23,3,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 52, 'minutes': 5}",3.0,3.0,51,51,1,10,5,False,Rush,Zamir White run for 5 yds to the Alab 46,0.1032144590601496,2022-01-11T04:33:04.000Z
401331242104937001,40133124223,401331242,23,2,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 29, 'minutes': 6}",3.0,3.0,58,58,2,6,7,False,Rush,Zamir White run for 7 yds to the Geo 49 for a 1ST down,1.1956614931724,2022-01-11T04:32:48.000Z
401331242104929501,40133124223,401331242,23,1,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 4, 'minutes': 7}",3.0,3.0,62,62,1,10,4,False,Rush,James Cook run for 4 yds to the Geo 42,-0.1660250563858484,2022-01-11T04:31:49.000Z
401331242104959401,40133124223,401331242,23,7,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 5, 'minutes': 4}",2.0,3.0,17,17,2,3,0,False,Timeout,"Timeout GEORGIA, clock 04:05",,2022-01-11T04:37:27.000Z
401331242104954801,40133124223,401331242,23,5,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 51, 'minutes': 4}",3.0,3.0,39,39,1,10,15,False,Penalty,"Bennett, Stetson pass incomplete to Pickens, George, PENALTY ALABAMA pass interference (McKinstry, Kool-Aid) 15 yards to the ALABAMA24, NO PLAY, 1ST DOWN GEORGIA.",,2022-01-11T04:36:05.000Z
401331242104927802,40133124222,401331242,22,3,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,19,4,"{'seconds': 21, 'minutes': 7}",3.0,3.0,23,77,2,12,0,False,Pass Incompletion,Bryce Young pass incomplete to Agiye Hall,-0.2489092113983693,2022-01-11T04:26:53.000Z
401331242104928202,40133124222,401331242,22,4,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,19,4,"{'seconds': 17, 'minutes': 7}",3.0,3.0,23,77,3,12,0,False,Pass Incompletion,"Bryce Young pass incomplete to Slade Bolden, broken up by William Poole",-0.11184027731402413,2022-01-11T04:27:38.000Z
401331242104919701,40133124222,401331242,22,2,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,19,4,"{'seconds': 2, 'minutes': 8}",3.0,3.0,25,75,1,10,-2,False,Rush,Brian Robinson Jr. run for a loss of 2 yards to the Alab 23,-0.8852575132705454,2022-01-11T04:26:07.000Z
401331242104928901,40133124222,401331242,22,5,Alabama,SEC,18,Georgia,Alabama,Georgia,SEC,19,4,"{'seconds': 10, 'minutes': 7}",3.0,3.0,23,77,4,12,0,False,Punt,"James Burnip punt for 39 yds, fair catch by Kearis Jackson at the Geo 38",,2022-01-11T04:28:27.000Z
401331242104919003,40133124222,401331242,22,1,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 9, 'minutes': 8}",3.0,3.0,65,65,2,18,0,False,Kickoff,Jake Camarda kickoff for 65 yds for a touchback,,2022-01-11T04:25:21.000Z
401331242104899201,40133124221,401331242,21,2,Georgia,SEC,13,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 7, 'minutes': 10}",3.0,3.0,75,75,1,10,18,False,Pass Reception,Stetson Bennett pass complete to Jermaine Burton for 18 yds to the Geo 43 for a 1ST down,1.612438422209995,2022-01-11T04:17:45.000Z
401331242104907501,40133124221,401331242,21,4,Georgia,SEC,13,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 24, 'minutes': 9}",3.0,3.0,42,42,1,10,10,False,Pass Reception,Stetson Bennett pass complete to Kenny McIntosh for 10 yds to the Alab 32 for a 1ST down,0.4234160459831616,2022-01-11T04:19:10.000Z
401331242104919001,40133124221,401331242,21,6,Georgia,SEC,19,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 9, 'minutes': 8}",3.0,3.0,40,40,2,18,40,True,Passing Touchdown,Adonai Mitchell 40 Yd pass from Stetson Bennett (Two-Point Run Conversion Failed),4.988454329732894,2022-01-11T04:21:25.000Z
401331242104914601,40133124221,401331242,21,5,Georgia,SEC,13,Alabama,Alabama,Georgia,SEC,18,4,"{'seconds': 53, 'minutes': 8}",3.0,3.0,32,32,1,10,-8,False,Sack,Stetson Bennett sacked by Dallas Turner for a loss of 8 yards to the Alab 40,-2.116934904143932,2022-01-11T04:19:57.000Z
