id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401282709102867502,4012827096,401282709,6,1,Notre Dame,FBS Independents,10,USC,Notre Dame,USC,Pac-12,0,2,"{'seconds': 24, 'minutes': 13}",3.0,2.0,35,65,4,9,24,False,Kickoff,"Jonathan Doerer kickoff for 64 yds , Gary Bryant Jr. return for 24 yds to the USC 25",2021-10-24T00:22:06.000Z,
401282709102859001,4012827095,401282709,5,2,Notre Dame,FBS Independents,7,USC,Notre Dame,USC,Pac-12,0,2,"{'seconds': 9, 'minutes': 14}",3.0,2.0,96,4,2,4,1,False,Rush,Avery Davis run for 1 yd to the USC 3,2021-10-24T00:17:56.000Z,-0.2906721593310305
401282709102855901,4012827095,401282709,5,1,Notre Dame,FBS Independents,7,USC,Notre Dame,USC,Pac-12,0,2,"{'seconds': 40, 'minutes': 14}",3.0,2.0,96,4,1,4,0,False,Rush,Logan Diggs run for no gain to the USC 4,2021-10-24T00:17:19.000Z,-0.6456997217339855
401282709102867201,4012827095,401282709,5,3,Notre Dame,FBS Independents,7,USC,Notre Dame,USC,Pac-12,0,2,"{'seconds': 27, 'minutes': 13}",3.0,2.0,97,3,3,3,0,False,Pass Incompletion,Jack Coan pass incomplete,2021-10-24T00:18:35.000Z,-0.291784144723391
401282709102867501,4012827095,401282709,5,4,Notre Dame,FBS Independents,10,USC,Notre Dame,USC,Pac-12,0,2,"{'seconds': 24, 'minutes': 13}",3.0,2.0,97,3,4,3,21,True,Field Goal Good,Jonathan Doerer 21 yd FG GOOD,2021-10-24T00:19:38.000Z,
401282709101959003,4012827094,401282709,4,1,Notre Dame,FBS Independents,7,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 9, 'minutes': 4}",3.0,2.0,35,65,2,8,0,False,Kickoff,Jonathan Doerer kickoff for 65 yds for a touchback,2021-10-24T00:06:18.000Z,
401282709101946501,4012827093,401282709,3,9,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 34, 'minutes': 5}",3.0,2.0,80,20,1,10,9,False,Pass Reception,Jack Coan pass complete to Kyren Williams for 9 yds to the USC 11,2021-10-24T00:00:38.000Z,0.624840338247342
401282709101919901,4012827093,401282709,3,4,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 0, 'minutes': 8}",3.0,2.0,45,55,1,10,8,False,Pass Reception,Jack Coan pass complete to Kevin Austin Jr. for 8 yds to the USC 47,2021-10-23T23:58:00.000Z,0.9420759997342945
401282709101916501,4012827093,401282709,3,2,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 34, 'minutes': 8}",3.0,3.0,36,64,2,4,9,False,Pass Reception,Jack Coan pass complete to Michael Mayer for 9 yds to the NDame 45 for a 1ST down,2021-10-23T23:54:20.000Z,1.0430188365482547
401282709101939201,4012827093,401282709,3,8,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 7, 'minutes': 6}",3.0,2.0,65,35,2,1,15,False,Pass Reception,Tyler Buchner pass complete to Michael Mayer for 15 yds to the USC 20 for a 1ST down,2021-10-24T00:00:07.000Z,-0.136627694563471
401282709101936601,4012827093,401282709,3,7,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 33, 'minutes': 6}",3.0,2.0,56,44,1,10,9,False,Pass Reception,Tyler Buchner pass complete to Kyren Williams for 9 yds to the USC 35,2021-10-23T23:59:32.000Z,0.9315823230417933
401282709101957101,4012827093,401282709,3,11,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 28, 'minutes': 4}",3.0,2.0,94,6,1,6,2,False,Rush,Kyren Williams run for 2 yds to the USC 4,2021-10-24T00:01:45.000Z,-0.2814004693826835
401282709101949401,4012827093,401282709,3,10,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 5, 'minutes': 5}",3.0,2.0,89,11,2,1,5,False,Rush,Kyren Williams run for 5 yds to the USC 6 for a 1ST down,2021-10-24T00:01:11.000Z,-0.05940238028092
401282709101928401,4012827093,401282709,3,6,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 15, 'minutes': 7}",3.0,2.0,54,46,3,1,2,False,Rush,Jack Coan run for 2 yds to the USC 44 for a 1ST down,2021-10-23T23:58:49.000Z,0.9154298338723537
401282709101959001,4012827093,401282709,3,12,Notre Dame,FBS Independents,7,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 9, 'minutes': 4}",3.0,2.0,96,4,2,4,4,True,Passing Touchdown,Jack Coan pass complete to Avery Davis for 4 yds for a TD (Jonathan Doerer KICK),2021-10-24T00:02:41.000Z,2.3338902404479605
401282709101926801,4012827093,401282709,3,5,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 31, 'minutes': 7}",3.0,2.0,53,47,2,2,1,False,Rush,Kyren Williams run for 1 yd to the USC 46,2021-10-23T23:58:33.000Z,-0.9937749538003045
401282709101914501,4012827093,401282709,3,1,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 54, 'minutes': 8}",3.0,3.0,30,70,1,10,6,False,Rush,Kyren Williams run for 6 yds to the NDame 36,2021-10-23T23:53:57.000Z,0.3731544450397237
401282709101918901,4012827093,401282709,3,3,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 10, 'minutes': 8}",3.0,2.0,45,55,1,10,0,False,Timeout,"Timeout USC, clock 08:10",2021-10-23T23:54:54.000Z,
401282709101874701,4012827091,401282709,1,7,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 52, 'minutes': 12}",3.0,3.0,48,52,1,10,9,False,Rush,Kyren Williams run for 9 yds to the USC 43,2021-10-23T23:42:27.000Z,1.150899831387264
401282709101866701,4012827091,401282709,1,6,Notre Dame,FBS Independents,0,USC,Notre Dame,USC,Pac-12,0,1,"{'seconds': 32, 'minutes': 13}",3.0,3.0,34,66,1,10,14,False,Rush,Braden Lenzy run for 14 yds to the NDame 48 for a 1ST down,2021-10-23T23:41:44.000Z,1.328715101019183
