season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2017,Air Force,Mountain West,1.9837590901326603,0.3597560975609756,27.007526083112477,0.16468003709214926,0.17923497267759564,0.9609655870651186,0.5094339622641509,171.09549770018629,0.23058692412424028,0.8109289617486338,1.7436408474195513,0.36086956521739133,0.32569578595825227,0.25136612021857924,0.9183143728314982,0.5299270072992701,0.17660806198265047,0.7486338797814208,0.022950819672131147,0.09836065573770492,0.12131147540983607,1.139,73.4,4.361111111111111,72,812,1.0943396226415094,900,1.2129380053908356,2367,3.190566037735849,0.14016172506738545,0.7934782608695652,1.0719065194476605,0.48743169398907105,195.88655322851358,0.21408366473061594,140,915,1.8746001349963612,0.38645418326693226,76.47702021420594,0.30468932356257344,0.3540197461212976,1.2122918162884835,0.42437923250564336,94.8423960418133,0.21409118745330316,0.6248236953455572,1.85912052818798,0.3203463203463203,76.47702021420594,0.3064233083614743,0.32581100141043723,1.1826910468587621,0.47280334728033474,0.200108060969932,0.6741889985895627,0.04231311706629055,0.0691114245416079,0.11142454160789844,-1.632,67.0,3.9859154929577465,71,0,2.340857787810384,486,1.0970654627539502,1333,3.0081264108352146,0.19413092550790068,0.7954545454545454,1.3495436522533024,0.4231311706629055,166.43543737512806,0.23474673818776878,139,709
2017,Akron,Mid-American,1.5791526882613385,0.3723404255319149,66.7604914149067,0.14204359875512063,0.5222222222222223,0.9390745945001642,0.37264150943396224,-0.04950932090704491,-0.00011676726629020025,0.4711111111111111,1.6580678671114324,0.2818181818181818,0.1274119689753713,0.36666666666666664,1.1012300454593815,0.43157894736842106,0.043934085578487755,0.6333333333333333,0.06777777777777778,0.11611111111111111,0.18388888888888888,1.533,68.1,3.081081081081081,74,327,0.7712264150943396,423,0.9976415094339622,1062,2.5040094339622643,0.22169811320754718,0.78,1.2539908637887052,0.37666666666666665,67.08837854161055,0.07454264282401173,174,900,1.4229147008363408,0.4385593220338983,65.92980206896826,0.13968178404442427,0.45297504798464494,1.0169356820552065,0.47739602169981915,102.5493032364691,0.18544177800446493,0.5307101727447217,1.6688893766670359,0.3610223642172524,65.92980206896826,0.27749558472406044,0.30038387715930903,0.9958775316379366,0.51440329218107,0.1106271578583137,0.699616122840691,0.05566218809980806,0.08637236084452975,0.1420345489443378,-1.609,67.6,3.52,100,0,1.45750452079566,756,1.3670886075949367,1739,3.1450271247739603,0.18264014466546113,0.7313432835820896,1.1517183891959042,0.46833013435700577,167.5033160973416,0.1607517428957213,178,1042
2017,Alabama,SEC,1.6683349349704717,0.4353932584269663,95.19344165530322,0.26739730802051465,0.3704474505723205,1.009040396167362,0.5017064846416383,169.13882918838323,0.28863281431464716,0.6097814776274714,1.6604625852088244,0.36213991769547327,0.26758169037429297,0.25286160249739853,1.0585035735872383,0.5292479108635098,0.267983557312859,0.7471383975026015,0.03537981269510926,0.07804370447450572,0.11342351716961499,1.76,65.4,4.12621359223301,103,1017,1.735494880546075,829,1.4146757679180888,2096,3.576621160409556,0.13651877133105803,0.8055555555555556,1.1716924475673656,0.4869927159209157,257.43454491158593,0.2678819405947825,170,961,1.5403619916423044,0.32688172043010755,1.1677629698962524,0.00251131821483065,0.5027027027027027,0.8381516251110027,0.3295964125560538,-24.077874769332222,-0.05398626629895117,0.4821621621621622,1.824211786541613,0.2653061224489796,1.1677629698962524,0.14715280218756682,0.3708108108108108,0.8633171492246816,0.38144329896907214,-0.12554493963497068,0.6291891891891892,0.0918918918918919,0.12216216216216216,0.21405405405405406,-1.231,72.6,2.1142857142857143,70,0,0.5336322869955157,331,0.742152466367713,1121,2.512556053811659,0.2219730941704036,0.7111111111111111,1.1426826827577192,0.33837837837837836,-22.59374371721751,-0.02442566888347839,173,925
2017,App State,Sun Belt,1.664932082440838,0.41944444444444445,114.28462373852327,0.31745728816256463,0.40089086859688194,1.2259393316717746,0.43186180422264875,99.83591692506693,0.19162364093103057,0.5801781737193764,1.783677762308208,0.38235294117647056,0.4181206188337208,0.3028953229398664,1.169713694679065,0.46166134185303515,0.1544734557642264,0.6971046770601337,0.052338530066815145,0.09799554565701558,0.15033407572383073,1.824,64.2,3.7204301075268815,93,959,1.8406909788867563,689,1.3224568138195778,1563,2.9990403071017275,0.19961612284069097,0.7068965517241379,1.3321876464180749,0.4376391982182628,210.4291916311778,0.2343309483643405,172,898,1.5437439169214269,0.3737864077669903,54.93652574724358,0.1333410819107854,0.48300117233294254,1.0080558138631117,0.3806146572104019,31.143851641674416,0.07362612681246906,0.4958968347010551,1.6269140999209186,0.3201320132013201,54.93652574724358,0.23095319068896028,0.3552168815943728,1.022429013390483,0.42727272727272725,0.021860008042358187,0.6447831184056272,0.07737397420867527,0.12602579132473624,0.2033997655334115,-1.779,64.9,3.1176470588235294,68,0,1.2742316784869976,456,1.0780141843971631,1165,2.7548463356973993,0.21749408983451538,0.7169811320754716,1.199040619997267,0.3892145369284877,82.00182120205197,0.0961334363447268,165,853
2017,Arizona,Big 12,1.6889738841606352,0.432258064516129,95.81546017616179,0.3090821296005219,0.33659066232356133,1.202480160537469,0.47315436241610737,186.4894769530118,0.3129018069681406,0.6471226927252985,2.164181755096692,0.3333333333333333,0.4501372691543136,0.2736156351791531,1.0937513146810047,0.5171898355754858,0.2414444949703078,0.7263843648208469,0.04017372421281216,0.08306188925081433,0.12323561346362649,1.522,68.5,4.170212765957447,94,1691,2.837248322147651,834,1.3993288590604027,2040,3.4226510067114093,0.13758389261744966,0.8125,1.3028586565296507,0.46688382193268185,274.9609589620229,0.2985461009359641,172,921,1.580398576492217,0.4346153846153846,135.0817070276996,0.2597725135148069,0.5078125,1.006290073357811,0.46747967479674796,87.04258291082654,0.1769158189244442,0.48046875,1.9312670603553053,0.3782894736842105,135.0817070276996,0.4512025620798202,0.296875,1.0444896280620697,0.4888888888888889,0.11040271520469937,0.703125,0.06640625,0.0830078125,0.1494140625,-1.384,70.0,3.7731958762886597,97,0,1.613821138211382,530,1.0772357723577235,1466,2.9804878048780488,0.17276422764227642,0.7532467532467533,1.2628609443655432,0.4560546875,216.6555338196489,0.21157766974575087,176,1024
2017,Arizona State,Big 12,1.6857267187105756,0.4146341463414634,116.70361582408546,0.2587663322041806,0.45190380761523047,0.9468664980363314,0.4337121212121212,76.03470263488285,0.14400511862667206,0.5290581162324649,1.7355357368496096,0.34951456310679613,0.3448745738387212,0.3096192384769539,1.0413785614088196,0.4746008708272859,0.11912539891734074,0.6903807615230461,0.04609218436873747,0.09418837675350701,0.1402805611222445,1.318,71.4,4.133333333333333,90,578,1.0946969696969697,554,1.0492424242424243,1550,2.9361742424242423,0.16856060606060605,0.7792207792207793,1.2137210325527399,0.43587174348697394,188.6436431702126,0.18902168654329923,167,998,1.494478266006642,0.4239350912778905,112.50231202545957,0.22819941587314316,0.5227995758218452,1.0783376242255696,0.46867749419953597,89.29859315541485,0.20718931126546367,0.45705196182396607,1.9553399488144663,0.3431372549019608,112.50231202545957,0.36741914405783677,0.3244962884411453,0.990381880119908,0.5086342229199372,0.1308723995431531,0.6755037115588547,0.04665959703075292,0.09862142099681867,0.14528101802757157,-1.658,66.5,3.944444444444444,90,0,2.0580046403712298,531,1.2320185614849188,1244,2.8865429234338746,0.18793503480278423,0.7704918032786885,1.2265604284017928,0.45493107104984093,195.7959765906866,0.2076309401810038,168,943
2017,Arkansas,SEC,1.9435195916128516,0.37669376693766937,100.66076001641908,0.2727933875783715,0.458955223880597,0.8599071739178724,0.47785547785547783,57.74200776067388,0.1345967546868855,0.5335820895522388,2.1229928921285914,0.36470588235294116,0.4190837753338619,0.31716417910447764,0.9699192274208365,0.4681238615664845,0.09437849106506725,0.6828358208955224,0.060945273631840796,0.12437810945273632,0.1853233830845771,1.562,67.2,3.8676470588235294,68,546,1.2727272727272727,494,1.1515151515151516,1297,3.024009324009324,0.19813519813519814,0.7121212121212122,1.2763073726146112,0.43532338308457713,158.6801543048567,0.19736337600106557,146,804,1.7348075201816697,0.4441340782122905,132.73026902434418,0.3707549414087826,0.43552311435523117,0.8918316917093413,0.4711111111111111,72.23539147373847,0.16052309216386326,0.5474452554744526,1.866808480939578,0.384297520661157,132.73026902434418,0.40109795284846966,0.2944038929440389,0.966718966591454,0.503448275862069,0.17050408367167666,0.7055961070559611,0.06326034063260341,0.07907542579075426,0.14233576642335766,-1.647,66.7,3.551282051282051,78,0,1.4466666666666668,492,1.0933333333333333,1464,3.2542222222222223,0.14222222222222222,0.8260869565217391,1.1841431869404813,0.4683698296836983,195.95807311890212,0.23839181644635296,144,822
2017,Arkansas State,Sun Belt,1.479999941143957,0.47232472324723246,141.84690690520145,0.2617101603417001,0.5469223007063572,0.885201852042987,0.4305555555555556,22.163747985128754,0.051304972187798045,0.43592330978809285,1.8169418805764348,0.3460207612456747,0.23901369570785505,0.29162462159434915,0.99566079055875,0.50997150997151,0.125118318968871,0.7083753784056509,0.07265388496468214,0.08577194752774975,0.1584258324924319,1.903,63.4,3.2222222222222223,117,501,1.159722222222222,481,1.1134259259259258,1203,2.785648148148148,0.19212962962962962,0.6981132075471698,1.174979805846454,0.46215943491422806,156.90801797571754,0.15833301511172304,180,991,1.7579724284984457,0.3491686460807601,60.78790920509381,0.1443893330287264,0.48839907192575405,0.9211793271029767,0.3851508120649652,-0.9413838911084776,-0.002184185362200644,0.5,2.04776461718339,0.2861736334405145,60.78790920509381,0.20650563905944191,0.36078886310904873,0.9862431675990893,0.42105263157894735,-0.024069001722926857,0.6392111368909513,0.07192575406032482,0.14037122969837587,0.2122969837587007,-1.492,69.5,2.943661971830986,71,0,1.3248259860788862,434,1.0069605568445477,1029,2.3872389791183295,0.23665893271461716,0.717391304347826,1.2805590835274467,0.3723897911832947,50.961233798153735,0.05911976078672127,174,862
2017,Army,American Athletic,2.12653334953366,0.2727272727272727,-13.322860788890807,-0.20186152710440616,0.07746478873239436,1.019851289550898,0.5300127713920817,252.04011573838483,0.32189031384212624,0.9190140845070423,1.7817566855867708,0.3333333333333333,0.286163998059161,0.22887323943661972,0.9309928287176086,0.5646879756468798,0.2779481185541887,0.7711267605633803,0.018779342723004695,0.0539906103286385,0.07276995305164319,1.629,67.1,4.5,76,1292,1.6500638569604087,933,1.1915708812260537,2792,3.5662835249042146,0.0983397190293742,0.8846153846153846,1.057826889948103,0.5117370892018779,238.41389351163838,0.27982851351131266,120,852,1.4004738835690798,0.4658385093167702,67.05268448652362,0.20823815057926587,0.44170096021947874,1.0166268336846727,0.475,87.06813945167926,0.21767034862919815,0.5486968449931413,2.0336304622856365,0.30917874396135264,67.05268448652362,0.22292880212880212,0.2839506172839506,0.9495133160678331,0.5402298850574713,0.17599447522788164,0.7160493827160493,0.053497942386831275,0.08916323731138547,0.14266117969821673,-1.54,68.0,2.9833333333333334,60,0,2.0625,440,1.1,1282,3.20525,0.1425,0.8301886792452831,1.150043655252629,0.47462277091906724,138.01537810961625,0.18932150632320474,118,729
2017,Auburn,SEC,1.6948345119876682,0.4103194103194103,113.69803193785792,0.2793563438276608,0.3932367149758454,0.8723178484065677,0.46204620462046203,79.86255303870969,0.1317863911529863,0.5855072463768116,1.7282913380016311,0.3333333333333333,0.3149343009213028,0.2753623188405797,0.9897465928916135,0.49866666666666665,0.1478278013464469,0.7246376811594203,0.033816425120772944,0.09855072463768116,0.1323671497584541,1.534,68.5,3.2421052631578946,95,869,1.433993399339934,642,1.0594059405940595,1912,3.1557755775577556,0.15181518151815182,0.8170731707317073,1.1393452086388451,0.45314009661835747,200.62712677240648,0.19384263456271159,181,1035,1.6345147944845548,0.33916849015317285,17.998697464246504,0.03938445834627244,0.4730848861283644,0.8987505089614325,0.3722334004024145,11.794173004231068,0.02373073039080698,0.5144927536231884,1.9057622810887032,0.2668621700879765,17.998697464246504,0.13053392761595528,0.3530020703933747,0.9278027455220501,0.4176,-0.03001112318593138,0.6469979296066253,0.056935817805383024,0.10248447204968944,0.15942028985507245,-1.618,66.6,2.4556962025316458,79,0,1.0321931589537223,443,0.8913480885311871,1365,2.7464788732394365,0.19919517102615694,0.6785714285714286,1.180627511819111,0.36438923395445133,25.75511732583364,0.026661612138544143,179,966
