season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2016,Air Force,Mountain West,2.3585096456535113,0.39490445859872614,71.08273767777571,0.45275629094124653,0.17290748898678415,0.8550113097141425,0.48559670781893005,127.57737529630164,0.1750032582939666,0.802863436123348,1.5664685476521083,0.34210526315789475,0.27835915969876274,0.2511013215859031,0.880640613922072,0.5294117647058824,0.18457028032683187,0.748898678414097,0.023127753303964757,0.09140969162995595,0.1145374449339207,1.472,69.1,3.802469135802469,81,793,1.0877914951989025,719,0.9862825788751715,2345,3.2161865569272976,0.13991769547325103,0.7473684210526316,1.002774355545229,0.48237885462555063,188.97367903356357,0.20812079188718455,149,908,2.0239133035580625,0.3736842105263158,107.44086935159265,0.28273912987261224,0.5019815059445178,1.0572982673534057,0.34417344173441733,4.345220099948611,0.011775664227503011,0.48745046235138706,2.295305679819951,0.3263888888888889,107.44086935159265,0.35778497889622635,0.380449141347424,1.1133647301309284,0.39019189765458423,0.014021164152102231,0.619550858652576,0.08190224570673713,0.11228533685601057,0.19418758256274768,-1.382,70.5,3.274193548387097,62,0,1.2737127371273713,278,0.7533875338753387,848,2.2986449864498644,0.23035230352303523,0.6595744680851063,1.5144566047546402,0.36591809775429324,109.61799990944914,0.1448058122978192,148,757
2016,Akron,Mid-American,1.6929851693305635,0.39759036144578314,89.061790472764,0.21460672403075665,0.5286624203821656,1.013464281811463,0.38997214484679665,20.93638928329582,0.05831863310110256,0.4573248407643312,1.8771394450173302,0.3333333333333333,0.29730777182947904,0.3668789808917197,1.0864839826308383,0.44064386317907445,0.039335799261681695,0.6331210191082802,0.08280254777070063,0.10573248407643313,0.18853503184713377,1.465,69.3,3.2658227848101267,79,538,1.498607242339833,405,1.128133704735376,960,2.674651810584958,0.25348189415041783,0.6739130434782609,1.3274456473581502,0.4012738853503185,105.17453051994578,0.13398029365598188,147,785,1.5580783900241446,0.43781094527363185,114.05461462986065,0.2837179468404494,0.42857142857142855,0.921706143899783,0.4816955684007707,89.95257237505042,0.17331902191724552,0.5533049040511727,1.5876799634675862,0.4115384615384615,114.05461462986065,0.39370376820967634,0.2771855010660981,0.9814760276361046,0.49557522123893805,0.1425568967964055,0.7228144989339019,0.054371002132196165,0.07356076759061833,0.1279317697228145,-1.643,67.1,3.78125,96,0,1.3063583815028903,667,1.2851637764932562,1643,3.1664739884393063,0.16955684007707128,0.7654320987654321,1.1278954884351307,0.4722814498933902,199.0165557624788,0.2121711681902759,158,938
2016,Alabama,SEC,1.6158216436312975,0.4113636363636364,121.05424616423062,0.27512328673688774,0.41006523765144454,1.0473528756681025,0.5057283142389526,152.36610809286802,0.24937169900633063,0.5694315004659832,1.8889492422607734,0.3516819571865443,0.39389116666715324,0.3047530288909599,0.9836273252644807,0.532171581769437,0.18264262422013244,0.6952469711090401,0.04007455731593663,0.12488350419384903,0.16495806150978565,1.654,66.8,3.7889908256880735,109,1312,2.1472995090016367,846,1.3846153846153846,1940,3.1754500818330604,0.19476268412438624,0.797752808988764,1.18697111521482,0.4771668219944082,265.0538091683779,0.24702125737966255,195,1073,1.5393158280307908,0.32786885245901637,-26.948868574381994,-0.04908719230306374,0.5512048192771084,0.8426124468096243,0.28837209302325584,-69.11224193040714,-0.16072614402420266,0.43172690763052207,1.7557209292145382,0.25526315789473686,-26.948868574381994,-0.05521128024940195,0.3815261044176707,0.9506290002994885,0.362012987012987,-0.13147265738232702,0.6184738955823293,0.071285140562249,0.14457831325301204,0.21586345381526104,-1.398,70.3,1.7820512820512822,78,0,0.7697674418604651,305,0.7093023255813954,765,1.778139534883721,0.24651162790697675,0.64,1.194672491251863,0.321285140562249,-101.9674434422862,-0.10237695124727529,204,996
2016,App State,Sun Belt,1.4694260467102227,0.4195583596214511,63.1362977871747,0.19916813182074036,0.3707602339181287,1.0744671271722976,0.4599236641221374,99.69530845681277,0.1902582222458259,0.6128654970760234,1.915845204315356,0.28185328185328185,0.22514511992898614,0.30292397660818715,0.9760270563900333,0.5285234899328859,0.16349664597194322,0.6970760233918128,0.0456140350877193,0.10877192982456141,0.1543859649122807,1.467,69.5,3.5833333333333335,84,1043,1.9904580152671756,698,1.33206106870229,1617,3.085114503816794,0.18129770992366412,0.7123287671232876,1.1528485120563956,0.45380116959064326,155.75658706088558,0.1821714468548369,150,855,1.4317806171848002,0.3548387096774194,-0.3875195109520985,-0.0008929020989679689,0.5472887767969735,0.8779401319729265,0.38904899135446686,33.09714630694791,0.09538082509206892,0.43757881462799497,1.6050771253905207,0.2783882783882784,-0.3875195109520985,0.1301202318456232,0.3442622950819672,0.9545777987702004,0.4326923076923077,-0.00973742905324794,0.6557377049180327,0.07187894073139975,0.10718789407313997,0.17906683480453972,-1.217,72.6,2.8421052631578947,57,0,1.1095100864553313,351,1.0115273775216138,1072,3.088184438040346,0.19020172910662825,0.6216216216216216,1.118823475923504,0.37957124842370743,30.459360186166208,0.03841029027259295,149,793
2016,Arizona,Big 12,1.6674276280571125,0.35555555555555557,22.267057443929225,0.0824705831256638,0.39244186046511625,1.16494790139804,0.44390243902439025,77.88310585611981,0.18995879477102395,0.5959302325581395,1.846010769634887,0.2830188679245283,0.10646337356953939,0.3081395348837209,1.1440914938323627,0.4726890756302521,0.15103601554025814,0.6918604651162791,0.055232558139534885,0.13662790697674418,0.19186046511627908,1.236,72.5,3.69811320754717,53,967,2.3585365853658535,527,1.2853658536585366,1264,3.0829268292682928,0.17804878048780487,0.7407407407407407,1.2918639729486836,0.41424418604651164,94.46337859390523,0.13730142237486226,131,688,1.6168168994121772,0.4649350649350649,146.37108873674688,0.38018464606947244,0.4942233632862644,0.9672534640599231,0.45478036175710596,68.03150907118058,0.17579201310382578,0.496790757381258,1.6854099610523436,0.4085106382978723,146.37108873674688,0.48961327896410944,0.30166880616174585,1.1103239777237905,0.4889705882352941,0.17801870756909718,0.6983311938382541,0.06675224646983312,0.09884467265725289,0.16559691912708602,-1.524,68.7,4.341772151898734,79,0,1.4263565891472867,458,1.1834625322997416,1212,3.132299741602067,0.16795865633074936,0.6129032258064516,1.2628329677777714,0.46469833119383824,211.90129747415457,0.27201706992831143,131,779
2016,Arizona State,Big 12,1.5357385283023706,0.3952483801295896,71.21883385502565,0.15382037549681565,0.5021691973969631,1.006755386902425,0.3839080459770115,43.195554861010734,0.09930012611726606,0.4718004338394794,1.7130930457153246,0.3238993710691824,0.23414950066574103,0.34490238611713664,1.0455417298491778,0.44867549668874174,0.08373665514916814,0.6550976138828634,0.0596529284164859,0.113882863340564,0.1735357917570499,1.623,66.6,4.204819277108434,83,345,0.7931034482758621,352,0.8091954022988506,1192,2.7411494252873565,0.17011494252873563,0.7666666666666667,1.2293860761973412,0.40563991323210413,125.0364809218032,0.13561440447050238,176,922,1.697498071179953,0.4518664047151277,222.57198169132,0.4372730485094695,0.5643015521064302,1.1586890461599029,0.42359249329758714,46.653710423750866,0.12507697164544468,0.41352549889135254,2.1079567182969376,0.3211920529801324,222.57198169132,0.3662712819099549,0.3348115299334812,1.171942872292397,0.515,0.23831829570717478,0.6651884700665188,0.05321507760532151,0.1164079822616408,0.1696230598669623,-1.482,68.9,3.7586206896551726,87,0,2.4075067024128685,475,1.2734584450402144,909,2.4380697050938336,0.24664879356568364,0.660377358490566,1.3955717960915115,0.4501108647450111,253.60490456111125,0.2811584307772852,178,902
2016,Arkansas,SEC,1.814159152695219,0.4452054794520548,169.13676056368624,0.38615698758832473,0.46844919786096256,0.8842856549896955,0.4152892561983471,11.208495354755472,0.02315804825362701,0.5176470588235295,1.7743070179549485,0.4,0.40257093547969114,0.32085561497326204,1.0818280083504026,0.45511811023622045,0.08446718175417013,0.679144385026738,0.07272727272727272,0.10695187165775401,0.17967914438502675,1.334,71.5,3.5930232558139537,86,730,1.5082644628099173,506,1.0454545454545454,1264,2.612190082644628,0.2231404958677686,0.5606060606060606,1.2850003339067486,0.4374331550802139,174.40794105780537,0.18653255728107526,163,935,1.4530182294247356,0.4296675191815857,59.56162242732949,0.15233151515941046,0.47165259348612787,1.2682578889156368,0.4568764568764569,106.59544216718528,0.24847422416593307,0.517490952955368,2.1565030246631327,0.3241106719367589,59.56162242732949,0.31998460382415644,0.30518697225572977,1.0900185774049256,0.5052083333333334,0.15025000886005738,0.6948130277442702,0.07117008443908324,0.10012062726176116,0.1712907117008444,-1.382,70.5,3.580246913580247,81,0,2.7016317016317015,569,1.3263403263403264,1313,3.05990675990676,0.1794871794871795,0.7586206896551724,1.324473603343727,0.4499396863691194,167.50010987090462,0.2020507959842034,163,829
2016,Arkansas State,Sun Belt,1.8644099004816055,0.36792452830188677,117.19087456725894,0.27639357209259185,0.4559139784946237,0.8798967202221095,0.3910386965376782,-16.484333197144032,-0.03357298003491656,0.5279569892473118,2.0525721696677537,0.29819277108433734,0.25531449872246853,0.35698924731182796,0.9448944659851931,0.43812709030100333,-0.002958788229582873,0.6430107526881721,0.06236559139784946,0.13010752688172042,0.1924731182795699,1.367,70.7,3.0444444444444443,90,468,0.9531568228105907,469,0.955193482688391,1164,2.370672097759674,0.25865580448065173,0.6612903225806451,1.2486620356931528,0.3881720430107527,82.99505821456899,0.08924199808018171,180,930,1.6845168105064185,0.3275488069414317,37.4612530043134,0.08126085250393363,0.4767321613236815,0.8447108875565179,0.3649484536082474,-9.55245519413601,-0.019695783905435072,0.5015511892450879,1.831786848045537,0.30386740331491713,37.4612530043134,0.24577370252867148,0.37435367114788004,0.8399219260254637,0.3933884297520661,-0.11600493368250687,0.6256463288521199,0.06101344364012409,0.15822130299896586,0.21923474663908996,-1.285,72.4,2.986666666666667,75,0,1.4969072164948454,478,0.9855670103092784,1225,2.5255670103092784,0.2329896907216495,0.64,1.1534424473536478,0.35987590486039295,18.78709543746241,0.019428226926021107,183,967
2016,Army,American Athletic,2.2072985129333955,0.32786885245901637,6.442933380351,0.052810929347139345,0.14071510957324107,1.0237009635150238,0.5060893098782138,203.2644452417826,0.2750533765112078,0.8523644752018454,1.7854413409744718,0.3438914027149321,0.30058603770369685,0.2549019607843137,0.9737790215025187,0.5325077399380805,0.22104533858914574,0.7450980392156863,0.029988465974625143,0.08765859284890427,0.11764705882352941,1.507,68.9,3.8902439024390243,82,1074,1.4533152909336942,927,1.2543978349120433,2581,3.492828146143437,0.12313937753721245,0.8351648351648352,1.1206512507403008,0.4844290657439446,209.22480306110515,0.24132041875559992,135,867,1.4896010660152823,0.40175953079178883,53.53009466528704,0.1569797497515749,0.49277456647398843,0.9334818305294323,0.41055718475073316,22.00928102821453,0.06454334612379628,0.49277456647398843,1.6822415848830528,0.3076923076923077,53.53009466528704,0.19510374006439965,0.33815028901734107,0.9768617742723185,0.46943231441048033,0.05735583794835394,0.661849710982659,0.06647398843930635,0.10404624277456648,0.17052023121387283,-1.501,68.5,3.2063492063492065,63,0,1.2551319648093842,356,1.0439882697947214,898,2.633724340175953,0.21407624633431085,0.6808510638297872,1.1538211692687397,0.4147398843930636,71.92324895541562,0.1039353308604272,134,692
2016,Auburn,SEC,1.6526106549773465,0.3954248366013072,77.55249978761654,0.2534395417895965,0.31908237747653806,0.9962765210407039,0.4768,124.275742085801,0.1988411873372816,0.6517205422314911,1.847216496806914,0.36693548387096775,0.3978277762512755,0.2586027111574557,0.9139096511283417,0.5007032348804501,0.14030829515025506,0.7413972888425443,0.040667361835245046,0.0948905109489051,0.13555787278415016,1.343,71.1,3.8202247191011236,89,1101,1.7616,750,1.2,2055,3.28768,0.168,0.7341772151898734,1.1039117159085432,0.46611053180396245,198.42048636214767,0.2069035311388401,156,959,1.5477324957607397,0.38762886597938145,89.13671522736664,0.1837870417059106,0.5132275132275133,0.9012383206984056,0.3858447488584475,-6.581287518644593,-0.01502577059051277,0.4634920634920635,1.8941287025182711,0.32507739938080493,89.13671522736664,0.26973746055578934,0.3417989417989418,0.8736457859191531,0.43890675241157556,-0.020051871832203996,0.6582010582010582,0.0835978835978836,0.11005291005291006,0.19365079365079366,-1.162,73.0,2.6493506493506493,77,0,1.0547945205479452,416,0.9497716894977168,1152,2.6289954337899544,0.22602739726027396,0.6037735849056604,1.1571132627522414,0.4,74.65293547988907,0.07899781532263393,156,945
