id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401234632103967801,40123463217,401234632,16,3,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,23,3,"{'seconds': 21, 'minutes': 3}",3.0,2.0,70,30,1,10,4,False,Rush,Kyren Williams run for 4 yds to the Clem 26,-0.049162128193405,2020-11-08T02:54:26.000Z
401234632103894901,40123463215,401234632,14,4,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,16,3,"{'seconds': 50, 'minutes': 10}",3.0,3.0,29,71,3,6,0,False,Pass Incompletion,Ian Book pass incomplete to Avery Davis,-0.3146897268978579,2020-11-08T02:32:07.000Z
401234632103895801,40123463215,401234632,14,5,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,16,3,"{'seconds': 41, 'minutes': 10}",3.0,3.0,29,71,4,6,0,False,Punt,"Jay Bramblett punt for 31 yds, downed at the Clem 40",,2020-11-08T02:33:43.000Z
401234632103886401,40123463215,401234632,14,3,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,16,3,"{'seconds': 35, 'minutes': 11}",3.0,3.0,22,78,2,13,7,False,Rush,Kyren Williams run for 7 yds to the NDame 29,0.19108987722715298,2020-11-08T02:31:43.000Z
401234632103879901,40123463215,401234632,14,2,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,16,3,"{'seconds': 0, 'minutes': 12}",3.0,3.0,25,75,1,10,-3,False,Rush,Kyren Williams run for a loss of 3 yards to the NDame 22,-0.9562833890771465,2020-11-08T02:31:13.000Z
401234632103849901,40123463214,401234632,13,1,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,3,"{'seconds': 0, 'minutes': 15}",3.0,3.0,35,65,1,10,0,False,Kickoff,Jonathan Doerer kickoff for 64 yds,,
401234632102996401,40123463212,401234632,12,5,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 35, 'minutes': 0}",3.0,2.0,38,62,1,10,9,False,Pass Reception,Ian Book pass complete to Avery Davis for 9 yds to the NDame 47,1.366372861038295,2020-11-08T01:55:58.000Z
401234632102989901,40123463212,401234632,12,3,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 0, 'minutes': 1}",3.0,2.0,33,67,2,2,0,False,Pass Incompletion,Ian Book pass incomplete to Javon McKinley,-1.1300243096866742,2020-11-08T01:54:50.000Z
401234632102999601,40123463212,401234632,12,9,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 3, 'minutes': 0}",1.0,2.0,61,39,2,6,0,False,Timeout,"Timeout NOTRE DAME, clock 00:03",,2020-11-08T01:57:24.000Z
401234632102998201,40123463212,401234632,12,7,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 17, 'minutes': 0}",2.0,2.0,57,43,1,10,0,False,Timeout,"Timeout NOTRE DAME, clock 00:17",,2020-11-08T01:56:33.000Z
401234632102998701,40123463212,401234632,12,8,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 12, 'minutes': 0}",2.0,2.0,57,43,1,10,4,False,Rush,Ian Book run for 4 yds to the Clem 39,-0.1055620972164722,2020-11-08T01:57:12.000Z
401234632102997401,40123463212,401234632,12,6,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 25, 'minutes': 0}",3.0,2.0,47,53,2,1,10,False,Rush,Ian Book run for 10 yds to the Clem 43 for a 1ST down,0.2342606917103414,2020-11-08T01:56:15.000Z
401234632102995901,40123463212,401234632,12,4,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 40, 'minutes': 0}",3.0,2.0,33,67,3,2,5,False,Rush,Kyren Williams run for 5 yds to the NDame 38 for a 1ST down,1.3443389336674398,2020-11-08T01:54:59.000Z
401234632102999901,40123463212,401234632,12,10,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 0, 'minutes': 0}",1.0,2.0,61,39,2,6,37,False,Missed Field Goal Return,"Jonathan Doerer 57 yd FG RETURNED , Travis Etienne return for 37 yds to the Clem 37",,
401234632102989401,40123463212,401234632,12,2,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 5, 'minutes': 1}",3.0,2.0,25,75,1,10,8,False,Rush,Ian Book run for 8 yds to the NDame 33,0.9104368550610653,2020-11-08T01:54:09.000Z
401234632102999902,40123463212,401234632,12,11,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,13,2,"{'seconds': 0, 'minutes': 0}",1.0,2.0,0,100,0,6,0,False,End of Half,End of 2nd Quarter,,2020-11-08T01:58:45.000Z
401234632102975802,40123463211,401234632,11,1,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 41, 'minutes': 2}",3.0,2.0,35,65,4,12,0,False,Kickoff,Jonathan Doerer kickoff for 64 yds for a touchback,,2020-11-08T01:47:32.000Z
401234632102968901,40123463210,401234632,10,4,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 10, 'minutes': 3}",3.0,3.0,63,37,3,22,10,False,Pass Reception,Ian Book pass complete to Tommy Tremble for 10 yds to the Clem 27,1.0323738664966964,2020-11-08T01:45:37.000Z
401234632102956401,40123463210,401234632,10,2,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 35, 'minutes': 4}",3.0,3.0,60,40,1,25,-2,False,Pass Reception,Ian Book pass complete to Kyren Williams for a loss of 2 yards to the Clem 42,-1.350774449301647,2020-11-08T01:44:34.000Z
401234632102975801,40123463210,401234632,10,6,Notre Dame,FBS Independents,23,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 41, 'minutes': 2}",3.0,2.0,73,27,4,12,45,True,Field Goal Good,Jonathan Doerer 45 yd FG GOOD,,2020-11-08T01:47:32.000Z
401234632102975301,40123463210,401234632,10,5,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 46, 'minutes': 2}",3.0,2.0,73,27,4,12,0,False,Timeout,"Timeout CLEMSON, clock 02:46",,2020-11-08T01:46:02.000Z
401234632102959901,40123463210,401234632,10,3,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 0, 'minutes': 4}",3.0,3.0,58,42,2,27,5,False,Rush,Ian Book run for 5 yds to the Clem 37,0.0363619666037697,2020-11-08T01:44:55.000Z
401234632102949901,40123463210,401234632,10,1,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 0, 'minutes': 5}",3.0,3.0,75,25,1,10,-15,False,Penalty,"Williams, Kyren rush for no gain to the CLEMSON25, PENALTY NOTREDAME personal foul (Skowronek, Ben) 15 yards to the CLEMSON40, NO PLAY.",,2020-11-08T01:43:54.000Z
401234632102944603,4012346329,401234632,9,1,Notre Dame,FBS Independents,20,Clemson,Notre Dame,Clemson,ACC,10,2,"{'seconds': 53, 'minutes': 5}",3.0,3.0,35,65,1,10,15,False,Kickoff,"Jonathan Doerer kickoff for 65 yds , Lyn-J Dixon return for 15 yds to the Clem 15",,2020-11-08T01:36:49.000Z
