id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401437036101894702,4014370363,401437036,3,1,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 52, 'minutes': 10}",2.0,3.0,83,83,1,10,0,False,Timeout,"Timeout LSU, clock 10:52",2022-12-03T21:21:58.000Z,
401437036101875701,4014370361,401437036,1,7,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 42, 'minutes': 12}",3.0,3.0,54,54,3,5,0,False,Pass Incompletion,Jayden Daniels pass incomplete to Kayshon Boutte,2022-12-03T21:15:36.000Z,-0.8207107379888506
401437036101875201,4014370361,401437036,1,6,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 47, 'minutes': 12}",3.0,3.0,54,54,2,5,0,False,Pass Incompletion,Jayden Daniels pass incomplete to Kayshon Boutte,2022-12-03T21:14:59.000Z,-1.18115859347677
401437036101867201,4014370361,401437036,1,5,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 27, 'minutes': 13}",3.0,3.0,59,59,1,10,5,False,Rush,Jayden Daniels run for 5 yds to the LSU 46,2022-12-03T21:11:28.000Z,0.1104175997643273
401437036101859701,4014370361,401437036,1,4,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 2, 'minutes': 14}",3.0,3.0,68,68,3,3,9,False,Pass Reception,Jayden Daniels pass complete to Jaray Jenkins for 9 yds to the LSU 41 for a 1ST down,2022-12-03T21:14:15.000Z,1.8078969110380454
401437036101856701,4014370361,401437036,1,3,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 32, 'minutes': 14}",3.0,3.0,75,75,2,10,7,False,Pass Reception,Jayden Daniels pass complete to Malik Nabers for 7 yds to the LSU 32,2022-12-03T21:13:28.000Z,0.3138158809285007
401437036101854701,4014370361,401437036,1,2,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 52, 'minutes': 14}",3.0,3.0,75,75,1,10,0,False,Rush,John Emery Jr. run for no gain to the LSU 25,2022-12-03T21:13:01.000Z,-0.7029700220436519
401437036101876601,4014370361,401437036,1,8,LSU,SEC,0,Georgia,Georgia,LSU,SEC,0,1,"{'seconds': 33, 'minutes': 12}",3.0,3.0,54,54,4,5,0,False,Punt,"Jay Bramblett punt for 33 yds, downed at the Geo 21",2022-12-03T21:16:34.000Z,
401437036104964401,40143703626,401437036,26,3,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 55, 'minutes': 3}",2.0,3.0,60,60,2,7,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete,2022-12-04T00:49:14.000Z,-0.9294870713655641
401437036104958201,40143703626,401437036,26,2,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 17, 'minutes': 4}",2.0,3.0,63,63,1,10,3,False,Pass Reception,Garrett Nussmeier pass complete to Josh Williams for 3 yds to the LSU 40,2022-12-04T00:48:28.000Z,-0.4199785122886155
401437036104956301,40143703626,401437036,26,1,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 36, 'minutes': 4}",2.0,3.0,90,90,1,10,27,False,Pass Reception,Garrett Nussmeier pass complete to Mason Taylor for 27 yds to the LSU 37 for a 1ST down,2022-12-04T00:46:23.000Z,1.7433334595594543
401437036104965401,40143703626,401437036,26,4,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 45, 'minutes': 3}",2.0,3.0,60,60,3,7,11,False,Pass Reception,Garrett Nussmeier pass complete to Mason Taylor for 11 yds to the Geo 49 for a 1ST down,2022-12-04T00:50:04.000Z,2.6376458255946815
401437036104966601,40143703626,401437036,26,5,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 33, 'minutes': 3}",2.0,3.0,49,49,1,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Kyren Lacy,2022-12-04T00:50:17.000Z,-1.0955888671820908
401437036104967101,40143703626,401437036,26,6,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 28, 'minutes': 3}",2.0,3.0,49,49,2,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Josh Williams,2022-12-04T00:51:00.000Z,-1.038925163719686
401437036104967801,40143703626,401437036,26,7,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 21, 'minutes': 3}",2.0,3.0,49,49,3,10,-13,False,Sack,"Garrett Nussmeier sacked by Robert Beal Jr. for a loss of 13 yards to the LSU 38 Garrett Nussmeier fumbled, forced by Robert Beal Jr., recovered by Geo Warren Brinson , return for 0 yards",2022-12-04T00:52:54.000Z,-1.4231957203087138
401437036104928703,40143703625,401437036,25,1,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 12, 'minutes': 7}",2.0,3.0,65,65,4,10,0,False,Kickoff,Nathan Dibert kickoff for 65 yds for a touchback,2022-12-04T00:40:43.000Z,
401437036104924801,40143703624,401437036,24,6,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 51, 'minutes': 7}",2.0,3.0,33,33,3,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Malik Nabers,2022-12-04T00:39:22.000Z,-1.0199491903461055
401437036104924201,40143703624,401437036,24,5,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 57, 'minutes': 7}",2.0,3.0,33,33,2,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Brian Thomas Jr.,2022-12-04T00:33:47.000Z,-0.8568313524572986
401437036104919401,40143703624,401437036,24,4,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 5, 'minutes': 8}",2.0,3.0,33,33,1,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Mason Taylor,2022-12-04T00:33:00.000Z,-0.6351269961541294
401437036104916901,40143703624,401437036,24,3,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 30, 'minutes': 8}",2.0,3.0,53,53,1,10,20,False,Pass Reception,Garrett Nussmeier pass complete to Kyren Lacy for 20 yds to the Geo 33 for a 1ST down,2022-12-04T00:32:41.000Z,1.1922246600713198
401437036104914901,40143703624,401437036,24,2,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 50, 'minutes': 8}",2.0,3.0,83,83,2,10,30,False,Pass Reception,Garrett Nussmeier pass complete to Jaray Jenkins for 30 yds to the LSU 47 for a 1ST down,2022-12-04T00:32:25.000Z,2.9242473046117565
401437036104909801,40143703624,401437036,24,1,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 1, 'minutes': 9}",2.0,3.0,83,83,1,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Mason Taylor,2022-12-04T00:31:21.000Z,-0.48436415563340685
401437036104928701,40143703624,401437036,24,7,LSU,SEC,30,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 12, 'minutes': 7}",2.0,3.0,33,33,4,10,33,True,Passing Touchdown,Garrett Nussmeier pass complete to Jaray Jenkins for 33 yds for a TD (Damian Ramos KICK),2022-12-04T00:40:43.000Z,5.4149823124595216
401437036104895601,40143703622,401437036,22,8,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 43, 'minutes': 10}",2.0,3.0,29,29,3,4,0,False,Pass Interception Return,"Garrett Nussmeier pass intercepted, touchback. Christopher Smith return for no gain",2022-12-04T00:22:41.000Z,-3.564227111413887
401437036104889401,40143703622,401437036,22,7,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 5, 'minutes': 11}",2.0,3.0,34,34,2,9,5,False,Rush,Noah Cain run for 5 yds to the Geo 29,2022-12-04T00:21:43.000Z,0.0629982327919054
401437036104885901,40143703622,401437036,22,6,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 40, 'minutes': 11}",2.0,3.0,35,35,1,10,1,False,Pass Reception,Garrett Nussmeier pass complete to Josh Williams for 1 yd to the Geo 34,2022-12-04T00:21:18.000Z,-0.5261823376010624
401437036104879001,40143703622,401437036,22,5,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 9, 'minutes': 12}",2.0,3.0,58,58,3,3,23,False,Pass Reception,Garrett Nussmeier pass complete to Jack Bech for 23 yds to the Geo 35 for a 1ST down,2022-12-04T00:20:47.000Z,2.820917967283796
401437036104876901,40143703622,401437036,22,4,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 30, 'minutes': 12}",2.0,3.0,65,65,2,10,7,False,Pass Reception,Garrett Nussmeier pass complete to Kyren Lacy for 7 yds to the LSU 42,2022-12-04T00:20:25.000Z,0.4638527152361452
401437036104875901,40143703622,401437036,22,3,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 40, 'minutes': 12}",2.0,3.0,65,65,1,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Malik Nabers,2022-12-04T00:19:32.000Z,-1.0146424556055624
401437036104869901,40143703622,401437036,22,2,LSU,SEC,23,Georgia,Georgia,LSU,SEC,50,4,"{'seconds': 0, 'minutes': 13}",2.0,3.0,75,75,1,10,10,False,Pass Reception,Garrett Nussmeier pass complete to Mason Taylor for 10 yds to the LSU 35 for a 1ST down,2022-12-04T00:19:10.000Z,0.8350381090299867
401437036103985305,40143703621,401437036,21,1,LSU,SEC,23,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 46, 'minutes': 1}",2.0,3.0,65,65,2,9,0,False,Kickoff,Nathan Dibert kickoff for 65 yds for a touchback,2022-12-04T00:01:54.000Z,
401437036103985301,40143703620,401437036,20,6,LSU,SEC,23,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 46, 'minutes': 1}",2.0,3.0,1,1,2,1,1,True,Rushing Touchdown,"Noah Cain run for 1 yd for a TD Timeout LSU, clock 01:46 (Two-Point Conversion failed )",2022-12-04T00:01:54.000Z,1.900352237473006
401437036103978501,40143703620,401437036,20,5,LSU,SEC,17,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 14, 'minutes': 2}",3.0,3.0,2,2,1,2,1,False,Rush,Noah Cain run for 1 yd to the Geo 1,2022-12-03T23:59:57.000Z,-0.687116939800908
401437036103969901,40143703620,401437036,20,3,LSU,SEC,17,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 0, 'minutes': 3}",3.0,3.0,58,58,2,3,47,False,Rush,Josh Williams run for 47 yds to the Geo 11 for a 1ST down,2022-12-03T23:58:10.000Z,2.0128553174001507
401437036103967401,40143703620,401437036,20,2,LSU,SEC,17,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 25, 'minutes': 3}",3.0,3.0,65,65,1,10,7,False,Pass Reception,Garrett Nussmeier pass complete to Kayshon Boutte for 7 yds to the LSU 42,2022-12-03T23:57:45.000Z,0.7081222799232592
401437036103978101,40143703620,401437036,20,4,LSU,SEC,17,Georgia,Georgia,LSU,SEC,42,3,"{'seconds': 18, 'minutes': 2}",3.0,3.0,11,11,1,10,9,False,Penalty,"Nussmeier, Garrett pass incomplete to Jenkins, Jaray, PENALTY GEORGIA pass interference (Ringo, Kelee) 9 yards to the GEORGIA2, NO PLAY, 1ST DOWN LSU.",2022-12-03T23:59:17.000Z,
401437036103924001,40143703618,401437036,18,5,LSU,SEC,17,Georgia,Georgia,LSU,SEC,35,3,"{'seconds': 59, 'minutes': 7}",3.0,3.0,5,5,4,1,0,False,Rush,Josh Williams run for no gain to the Geo 5,2022-12-03T23:46:01.000Z,-4.146427856099022
401437036103916901,40143703618,401437036,18,4,LSU,SEC,17,Georgia,Georgia,LSU,SEC,35,3,"{'seconds': 30, 'minutes': 8}",3.0,3.0,14,14,3,10,9,False,Pass Reception,Garrett Nussmeier pass complete to Mason Taylor for 9 yds to the Geo 5,2022-12-03T23:43:18.000Z,0.349964191377433
401437036103915001,40143703618,401437036,18,3,LSU,SEC,17,Georgia,Georgia,LSU,SEC,35,3,"{'seconds': 49, 'minutes': 8}",3.0,3.0,14,14,2,10,0,False,Pass Incompletion,Garrett Nussmeier pass incomplete to Jaray Jenkins,2022-12-03T23:42:05.000Z,-0.3426834405597514
