id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401442036103944601,40144203620,401442036,20,1,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 53, 'minutes': 5}",3.0,3.0,87,87,1,10,4,False,Rush,Audric Estime run for 4 yds to the NDame 17,-0.05810963665836066,2022-12-30T23:19:28.000Z
401442036103947901,40144203620,401442036,20,2,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 20, 'minutes': 5}",3.0,3.0,83,83,2,6,6,False,Pass Reception,Tyler Buchner pass complete to Chris Tyree for 6 yds to the NDame 23 for a 1ST down,0.5445481613365954,2022-12-30T23:19:49.000Z
401442036103954301,40144203620,401442036,20,3,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 56, 'minutes': 4}",3.0,3.0,77,77,1,10,3,False,Rush,Audric Estime run for 3 yds to the NDame 26,-0.2714196551267518,2022-12-30T23:20:02.000Z
401442036103957601,40144203620,401442036,20,4,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 23, 'minutes': 4}",3.0,3.0,74,74,2,7,0,False,Pass Incompletion,Tyler Buchner pass incomplete to Chris Tyree,-0.5066867303307578,2022-12-30T23:20:20.000Z
401442036103958601,40144203620,401442036,20,5,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 13, 'minutes': 4}",3.0,3.0,74,74,3,7,12,False,Pass Reception,Tyler Buchner pass complete to Braden Lenzy for 12 yds to the NDame 38 for a 1ST down,2.035459838967416,2022-12-30T23:20:49.000Z
401442036103967201,40144203620,401442036,20,6,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 27, 'minutes': 3}",3.0,3.0,62,62,1,10,2,False,Rush,Chris Tyree run for 2 yds to the NDame 40,-0.6656376494811928,2022-12-30T23:21:08.000Z
401442036103976501,40144203620,401442036,20,7,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 34, 'minutes': 2}",3.0,3.0,60,60,2,8,3,False,Rush,Audric Estime run for 3 yds to the NDame 43,-0.3585969852767423,2022-12-30T23:21:46.000Z
401442036103979601,40144203620,401442036,20,8,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 3, 'minutes': 2}",3.0,3.0,57,57,3,5,2,False,Pass Reception,Tyler Buchner pass complete to Jayden Thomas for 2 yds to the NDame 45,-0.4651570658446271,2022-12-30T23:22:20.000Z
401442036103986301,40144203620,401442036,20,9,Notre Dame,FBS Independents,24,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 36, 'minutes': 1}",3.0,3.0,55,55,4,3,0,False,Punt,Jon Sot punt for 55 yds for a touchback,,2022-12-30T23:22:41.000Z
401442036103996801,40144203622,401442036,22,1,Notre Dame,FBS Independents,31,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 31, 'minutes': 0}",3.0,3.0,44,44,1,10,44,True,Passing Touchdown,Tyler Buchner pass complete to Braden Lenzy for 44 yds for a TD (Blake Grupe KICK),3.4128823575100213,2022-12-30T23:27:27.000Z
401442036103996803,40144203623,401442036,23,1,Notre Dame,FBS Independents,31,South Carolina,South Carolina,Notre Dame,SEC,31,3,"{'seconds': 31, 'minutes': 0}",3.0,3.0,65,65,1,10,0,False,Kickoff,Zac Yoakam kickoff for 65 yds for a touchback,,2022-12-30T23:27:27.000Z
