id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401673465104904801,40167346518,401673465,18,5,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,13,4,"{'seconds': 51, 'minutes': 9}",3.0,2.0,33,67,4,4,0,False,Punt,"Kanyon Floyd punt for 35 yds, downed at the ISU 32",2024-12-07T19:49:14.000Z,
401673465102996401,4016734659,401673465,9,3,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 35, 'minutes': 0}",2.0,3.0,86,14,2,5,12,False,Rush,Sam Leavitt run for 12 yds to the ISU 2 for a 1ST down,2024-12-07T18:33:28.000Z,1.316890916505217
401673465102958901,4016734657,401673465,7,3,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 10, 'minutes': 4}",2.0,3.0,71,29,2,10,0,False,Rush,Cam Skattebo run for no gain to the ISU 29,2024-12-07T18:20:21.000Z,-0.732204526648056
401673465102965401,4016734657,401673465,7,4,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 45, 'minutes': 3}",2.0,3.0,71,29,3,10,-8,False,Sack,Sam Leavitt sacked by Domonique Orange for a loss of 8 yards to the ISU 37,2024-12-07T18:21:27.000Z,-2.4407448449410367
401673465102975301,4016734657,401673465,7,5,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 46, 'minutes': 2}",2.0,3.0,63,37,4,18,-5,False,Penalty,"Arizona State Penalty, Delay of Game (TEAM) to the ISU 42",2024-12-07T18:22:08.000Z,
401673465102976001,4016734657,401673465,7,6,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 39, 'minutes': 2}",2.0,3.0,58,42,4,23,0,False,Punt,"Kanyon Floyd punt for 32 yds, fair catch by Jaylin Noel at the ISU 10",2024-12-07T18:23:07.000Z,
401673465101884802,4016734652,401673465,2,1,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,0,1,"{'seconds': 51, 'minutes': 11}",3.0,3.0,35,65,4,3,0,False,Kickoff,Ian Hershey kickoff for 64 yds for a touchback,2024-12-07T17:13:14.000Z,
401673465101966001,4016734653,401673465,3,6,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 39, 'minutes': 3}",2.0,3.0,97,3,1,0,0,False,Timeout,"Timeout Arizona State, clock 03:39",2024-12-07T17:30:22.000Z,
401673465101939501,4016734653,401673465,3,2,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 4, 'minutes': 6}",3.0,3.0,25,75,1,10,5,False,Pass Reception,Sam Leavitt pass complete to Chamon Metayer for 5 yds to the ASU 30,2024-12-07T17:27:46.000Z,0.0945451165334843
401673465101945401,4016734653,401673465,3,3,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 45, 'minutes': 5}",3.0,3.0,30,70,2,5,4,False,Rush,Cam Skattebo run for 4 yds to the ASU 34,2024-12-07T17:28:05.000Z,-0.117578978482432
401673465101949901,4016734653,401673465,3,4,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 0, 'minutes': 5}",3.0,3.0,34,66,3,1,0,False,Rush,Cam Skattebo run for no gain to the ASU 34,2024-12-07T17:28:48.000Z,-0.7006464561644021
401673465101964901,4016734653,401673465,3,5,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 50, 'minutes': 3}",3.0,3.0,34,66,4,1,63,False,Pass Reception,Sam Leavitt pass complete to Melquan Stovall for 63 yds to the ISU 3 for a 1ST down,2024-12-07T17:29:58.000Z,5.336983705103334
401673465101966901,4016734653,401673465,3,7,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 30, 'minutes': 3}",2.0,3.0,97,3,1,3,0,False,Pass Incompletion,Cam Skattebo pass incomplete,2024-12-07T17:35:02.000Z,-0.746972881228756
401673465104999801,40167346522,401673465,22,3,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 1, 'minutes': 0}",3.0,2.0,14,86,3,12,-1,False,Rush,TEAM run for a loss of 1 yard to the ASU 13,2024-12-07T19:49:14.000Z,-0.0711400120201686
401673465101857001,4016734651,401673465,1,2,Arizona State,Big 12,0,Iowa State,Arizona State,Iowa State,Big 12,0,1,"{'seconds': 29, 'minutes': 14}",3.0,3.0,25,75,1,10,28,False,Rush,Cam Skattebo run for 28 yds to the ISU 47 for a 1ST down,2024-12-07T17:09:21.000Z,2.4645528784548913
401673465104946901,40167346520,401673465,20,4,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 30, 'minutes': 5}",3.0,2.0,55,45,1,10,11,False,Rush,DeCarlos Brooks run for 11 yds to the ISU 34 for a 1ST down,2024-12-07T20:17:38.000Z,0.539787924153398
401673465104956901,40167346520,401673465,20,5,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 30, 'minutes': 4}",3.0,2.0,66,34,1,10,12,False,Rush,Jeff Sims run for 12 yds to the ISU 22 for a 1ST down,2024-12-07T19:49:14.000Z,0.28910339426521
401673465102989901,4016734659,401673465,9,1,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 0, 'minutes': 1}",2.0,3.0,28,72,1,10,53,False,Rush,Cam Skattebo run for 53 yds to the ISU 19 for a 1ST down,2024-12-07T18:32:52.000Z,3.2511850836285294
401673465102994901,4016734659,401673465,9,2,Arizona State,Big 12,17,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 50, 'minutes': 0}",2.0,3.0,81,19,1,10,5,False,Pass Reception,Sam Leavitt pass complete to Cam Skattebo for 5 yds to the ISU 14,2024-12-07T18:33:05.000Z,0.074321414460208
401673465102997201,4016734659,401673465,9,4,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 27, 'minutes': 0}",2.0,3.0,98,2,1,2,2,True,Rushing Touchdown,Cam Skattebo 2 Yd Run (Carston Kieffer Kick),2024-12-07T18:33:37.000Z,1.213235297672098
401673465102997203,40167346510,401673465,10,1,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,2,"{'seconds': 27, 'minutes': 0}",2.0,3.0,35,65,1,10,0,False,Kickoff,Ian Hershey kickoff for 64 yds for a touchback,2024-12-07T18:33:37.000Z,
401673465103849901,40167346511,401673465,11,1,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 0, 'minutes': 15}",3.0,3.0,35,65,1,10,0,False,Kickoff,Ian Hershey kickoff for 65 yds for a touchback,2024-12-07T19:04:00.000Z,
401673465103919901,40167346512,401673465,12,10,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 0, 'minutes': 8}",3.0,3.0,88,12,3,3,4,False,Pass Reception,Sam Leavitt pass complete to Kyson Brown for 4 yds to the ISU 8 for a 1ST down,2024-12-07T19:13:55.000Z,0.430055454558712
401673465104929901,40167346520,401673465,20,2,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 0, 'minutes': 7}",3.0,2.0,45,55,1,10,5,False,Rush,Jeff Sims run for 5 yds to the 50 yard line,2024-12-07T19:49:14.000Z,0.1079044232439195
401673465104959901,40167346520,401673465,20,6,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 0, 'minutes': 4}",3.0,2.0,78,22,1,10,-5,False,Rush,DeCarlos Brooks run for a loss of 5 yards to the ISU 27,2024-12-07T19:49:14.000Z,-0.963217095966352
401673465104967101,40167346520,401673465,20,7,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 28, 'minutes': 3}",3.0,2.0,73,27,2,15,4,False,Rush,Jeff Sims run for 4 yds to the ISU 23,2024-12-07T19:49:14.000Z,-0.105177956323912
401673465104969901,40167346520,401673465,20,8,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 0, 'minutes': 3}",3.0,2.0,77,23,3,11,-1,False,Rush,Jeff Sims run for a loss of 1 yard to the ISU 24,2024-12-07T19:49:14.000Z,-1.0584658298286802
401673465101968401,4016734653,401673465,3,8,Arizona State,Big 12,3,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 15, 'minutes': 3}",2.0,3.0,97,3,2,3,0,False,Rush,Cam Skattebo run for no gain to the ISU 3,2024-12-07T17:35:09.000Z,-0.413137785818898
401673465101975301,4016734653,401673465,3,9,Arizona State,Big 12,10,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 46, 'minutes': 2}",2.0,3.0,97,3,3,3,3,True,Rushing Touchdown,Sam Leavitt 3 Yd Run (Carston Kieffer Kick),2024-12-07T17:35:57.000Z,2.624562399778991
401673465101975303,4016734654,401673465,4,1,Arizona State,Big 12,10,Iowa State,Arizona State,Iowa State,Big 12,7,1,"{'seconds': 46, 'minutes': 2}",2.0,3.0,35,65,3,10,0,False,Kickoff,Ian Hershey kickoff for 58 yds for a touchback,2024-12-07T17:40:43.000Z,
401673465103926101,40167346512,401673465,12,11,Arizona State,Big 12,31,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 38, 'minutes': 7}",3.0,3.0,92,8,1,8,8,True,Passing Touchdown,Xavier Guillory 8 Yd pass from Sam Leavitt (Carston Kieffer Kick),2024-12-07T19:14:34.000Z,2.319599568699692
401673465103875401,40167346512,401673465,12,1,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 45, 'minutes': 12}",3.0,3.0,57,43,1,10,6,False,Rush,Cam Skattebo run for 6 yds to the ISU 37,2024-12-07T19:08:26.000Z,0.2876660938940478
401673465103879901,40167346512,401673465,12,2,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 0, 'minutes': 12}",3.0,3.0,63,37,2,4,2,False,Rush,Cam Skattebo run for 2 yds to the ISU 35,2024-12-07T19:08:47.000Z,-0.5078110443231106
401673465103887901,40167346512,401673465,12,3,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 20, 'minutes': 11}",3.0,3.0,65,35,3,2,-4,False,Rush,Sam Leavitt run for a loss of 4 yards to the ISU 39,2024-12-07T19:09:27.000Z,-1.9409847620498084
401673465103889401,40167346512,401673465,12,4,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 5, 'minutes': 11}",3.0,3.0,61,39,4,6,9,False,Rush,Sam Leavitt run for 9 yds to the ISU 30 for a 1ST down,2024-12-07T19:09:43.000Z,2.6992566674869547
401673465103896601,40167346512,401673465,12,5,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 33, 'minutes': 10}",3.0,3.0,70,30,1,10,0,False,Pass Incompletion,Sam Leavitt pass incomplete to Melquan Stovall,2024-12-07T19:10:23.000Z,-0.557844891990525
401673465103897901,40167346512,401673465,12,6,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 20, 'minutes': 10}",3.0,3.0,70,30,2,10,7,False,Rush,Cam Skattebo run for 7 yds to the ISU 23,2024-12-07T19:10:58.000Z,0.32246240533739
401673465103906101,40167346512,401673465,12,7,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 38, 'minutes': 9}",3.0,3.0,77,23,3,3,4,False,Rush,Cam Skattebo run for 4 yds to the ISU 19 for a 1ST down,2024-12-07T19:11:42.000Z,0.445177990938383
401673465103906901,40167346512,401673465,12,8,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 30, 'minutes': 9}",3.0,3.0,81,19,1,10,0,False,Pass Incompletion,Sam Leavitt pass incomplete to Chamon Metayer,2024-12-07T19:12:29.000Z,-0.362321296557512
401673465103917201,40167346512,401673465,12,9,Arizona State,Big 12,24,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 27, 'minutes': 8}",3.0,3.0,81,19,2,10,7,False,Rush,Cam Skattebo run for 7 yds to the ISU 12,2024-12-07T19:13:29.000Z,0.217113901936631
401673465104977301,40167346520,401673465,20,9,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 26, 'minutes': 2}",3.0,2.0,76,24,4,12,-5,False,Penalty,"Arizona State Penalty, Delay of Game (-5 Yards) to the ISU 29",2024-12-07T19:49:14.000Z,
401673465104977801,40167346520,401673465,20,10,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 21, 'minutes': 2}",3.0,2.0,71,29,4,17,6,False,Rush,Jeff Sims run for 6 yds to the ISU 23,2024-12-07T20:21:54.000Z,-1.191220276428588
401673465104999802,40167346522,401673465,22,4,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 0, 'minutes': 0}",3.0,2.0,14,86,0,12,-1,False,End of Game,End of 4th Quarter,2024-12-07T19:49:14.000Z,
401673465104939901,40167346520,401673465,20,3,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 0, 'minutes': 6}",3.0,2.0,50,50,2,5,5,False,Rush,Jeff Sims run for 5 yds to the ISU 45 for a 1ST down,2024-12-07T20:17:22.000Z,0.6921947290053775
401673465104989301,40167346522,401673465,22,1,Arizona State,Big 12,45,Iowa State,Arizona State,Iowa State,Big 12,19,4,"{'seconds': 6, 'minutes': 1}",3.0,2.0,16,84,1,10,-1,False,Rush,TEAM run for a loss of 1 yard to the ASU 15,2024-12-07T19:49:14.000Z,-0.5233394759141161
401673465103926103,40167346513,401673465,13,1,Arizona State,Big 12,31,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 38, 'minutes': 7}",3.0,3.0,35,65,1,10,22,False,Kickoff Return (Offense),"Ian Hershey kickoff for 65 yds , Jaylon Jackson return for 22 yds to the ISU 22",2024-12-07T19:15:15.000Z,
401673465103928401,40167346514,401673465,14,1,Arizona State,Big 12,31,Iowa State,Arizona State,Iowa State,Big 12,10,3,"{'seconds': 15, 'minutes': 7}",3.0,3.0,74,26,1,10,0,False,Pass Incompletion,Sam Leavitt pass incomplete,2024-12-07T19:21:28.000Z,-0.4710467974920665
