id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401677192101908401,4016771921,401677192,1,13,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 15, 'minutes': 9}",3.0,3.0,72,28,2,10,9,False,Rush,Jadarian Price run for 9 yds to the OSU 19,0.546111678216988,2025-01-21T00:56:10.000Z
401677192101916801,4016771921,401677192,1,14,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 31, 'minutes': 8}",3.0,3.0,81,19,3,1,5,False,Rush,Riley Leonard run for 5 yds to the OSU 14 for a 1ST down,0.1817014945271645,2025-01-21T00:57:06.000Z
401677192101924301,4016771921,401677192,1,15,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 56, 'minutes': 7}",3.0,3.0,86,14,1,10,2,False,Rush,Jeremiyah Love run for 2 yds to the OSU 12,-0.1755370905391265,2025-01-21T00:57:31.000Z
401677192101928301,4016771921,401677192,1,16,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 16, 'minutes': 7}",3.0,3.0,88,12,2,8,5,False,Rush,Riley Leonard run for 5 yds to the OSU 7,0.052638153793015,2025-01-21T00:58:19.000Z
401677192101936101,4016771921,401677192,1,17,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 38, 'minutes': 6}",3.0,3.0,93,7,3,3,2,False,Rush,Riley Leonard run for 2 yds to the OSU 5,-0.182390031975785,2025-01-21T00:58:55.000Z
401677192101944401,4016771921,401677192,1,18,Notre Dame,FBS Independents,0,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 55, 'minutes': 5}",3.0,3.0,95,5,4,1,4,False,Rush,Riley Leonard run for 4 yds to the OSU 1 for a 1ST down,1.915550868780535,2025-01-21T00:59:34.000Z
401677192101948401,4016771921,401677192,1,19,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 15, 'minutes': 5}",3.0,3.0,99,1,1,1,1,True,Rushing Touchdown,Riley Leonard run for 1 yd for a TD (Mitch Jeter KICK),0.938021275120443,2025-01-21T01:00:44.000Z
401677192101948403,4016771922,401677192,2,1,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,0,1,"{'seconds': 15, 'minutes': 5}",3.0,3.0,35,65,1,10,0,False,Kickoff,Mitch Jeter kickoff for 65 yds for a touchback,,2025-01-21T01:00:44.000Z
401677192102859301,4016771923,401677192,3,2,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 6, 'minutes': 14}",3.0,3.0,25,75,1,10,0,False,Pass Incompletion,Riley Leonard pass incomplete to Beaux Collins,-0.7029700220436519,2025-01-21T01:26:33.000Z
401677192102859302,4016771923,401677192,3,3,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 6, 'minutes': 14}",3.0,3.0,25,75,2,10,-5,False,Penalty,"Notre Dame Penalty, False Start (Beaux Collins) to the ND 20",,2025-01-21T01:27:26.000Z
401677192102864201,4016771923,401677192,3,4,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 57, 'minutes': 13}",3.0,3.0,20,80,2,15,-10,False,Penalty,"Leonard, Riley pass complete to Collins, Beaux for 13 yards to the NOTREDAME33, PENALTY NOTREDAME holding (Jagusah, Charles) 10 yards to the NOTREDAME10, NO PLAY.",,2025-01-21T01:28:40.000Z
401677192102865501,4016771923,401677192,3,5,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 44, 'minutes': 13}",3.0,3.0,10,90,2,25,2,False,Rush,Jadarian Price run for 2 yds to the ND 12,-0.01720114286144447,2025-01-21T01:28:57.000Z
401677192102869401,4016771923,401677192,3,6,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 5, 'minutes': 13}",3.0,3.0,12,88,3,23,8,False,Pass Reception,Riley Leonard pass complete to Mitchell Evans for 8 yds to the ND 20,0.02249981121968414,2025-01-21T01:29:50.000Z
401677192102877801,4016771923,401677192,3,7,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,7,2,"{'seconds': 21, 'minutes': 12}",3.0,3.0,20,80,4,15,56,False,Punt,"James Rendell punt for 46 yds, fair catch by Caleb Downs at the OSU 34 Ohio State Penalty, Offensive Holding (10 Yards) to the OSU 24",,2025-01-21T01:31:13.000Z
401677192102938901,4016771925,401677192,5,2,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,14,2,"{'seconds': 10, 'minutes': 6}",3.0,2.0,25,75,1,10,5,False,Rush,Riley Leonard run for 5 yds to the ND 30,0.0945451165334843,2025-01-21T01:50:14.000Z
401677192102946201,4016771925,401677192,5,3,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,14,2,"{'seconds': 37, 'minutes': 5}",3.0,2.0,30,70,2,5,0,False,Pass Incompletion,Riley Leonard pass incomplete to Kris Mitchell,-0.7537324720659102,2025-01-21T01:50:38.000Z
401677192102949901,4016771925,401677192,5,4,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,14,2,"{'seconds': 0, 'minutes': 5}",3.0,2.0,30,70,3,5,-4,False,Rush,"TEAM run for a loss of 4 yards to the ND 26 TEAM fumbled, recovered by ND",-0.5253738231302858,2025-01-21T01:52:21.000Z
401677192102954601,4016771925,401677192,5,5,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,14,2,"{'seconds': 53, 'minutes': 4}",3.0,2.0,26,74,4,9,-3,False,Punt,"James Rendell punt for 51 yds , Brandon Inniss returns for a loss of 3 yards to the OSU 20",,2025-01-21T01:53:02.000Z
401677192102997802,4016771927,401677192,7,3,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,21,2,"{'seconds': 0, 'minutes': 0}",2.0,1.0,25,75,0,10,7,False,End of Half,End of 2nd Quarter,,2025-01-21T02:09:19.000Z
401677192102997801,4016771927,401677192,7,2,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,21,2,"{'seconds': 21, 'minutes': 0}",2.0,1.0,25,75,1,10,7,False,Pass Reception,Riley Leonard pass complete to Beaux Collins for 7 yds to the ND 32,0.604642460086338,2025-01-21T01:17:25.000Z
401677192103849901,4016771928,401677192,8,1,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,21,3,"{'seconds': 0, 'minutes': 15}",3.0,3.0,35,65,1,10,0,False,Kickoff,Mitch Jeter kickoff for 60 yds for a touchback,,2025-01-21T02:33:20.000Z
401677192103875701,4016771929,401677192,9,2,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,28,3,"{'seconds': 42, 'minutes': 12}",3.0,2.0,25,75,1,10,0,False,Pass Incompletion,Riley Leonard pass incomplete to Jaden Greathouse,-0.7029700220436519,2025-01-21T02:43:39.000Z
401677192103876101,4016771929,401677192,9,3,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,28,3,"{'seconds': 38, 'minutes': 12}",3.0,2.0,25,75,2,10,2,False,Rush,Jeremiyah Love run for 2 yds to the ND 27,-0.2284411734150149,2025-01-21T02:43:49.000Z
401677192103884001,4016771929,401677192,9,4,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,28,3,"{'seconds': 59, 'minutes': 11}",3.0,2.0,27,73,3,8,6,False,Pass Reception,Riley Leonard pass complete to Jordan Faison for 6 yds to the ND 33,0.11050934457707573,2025-01-21T02:44:43.000Z
401677192103888101,4016771929,401677192,9,5,Notre Dame,FBS Independents,7,Ohio State,Notre Dame,Ohio State,Big Ten,28,3,"{'seconds': 18, 'minutes': 11}",3.0,2.0,33,67,4,2,0,False,Pass Incompletion,Steve Angeli pass incomplete to Jordan Faison,-0.10134302939708739,2025-01-21T02:45:50.000Z
