id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
400953394104888901,40095339424,400953394,24,11,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 10, 'minutes': 11}",3.0,3.0,28,28,1,10,0,False,Rush,Shaun Wilson run for no gain to the NoIll 28,-0.512081873784803,
400953394104919901,40095339424,400953394,24,16,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 0, 'minutes': 8}",3.0,3.0,9,9,3,6,3,False,Rush,Quentin Harris run for 3 yds to the NoIll 6,-0.107879819792739,
400953394104886401,40095339424,400953394,24,10,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 35, 'minutes': 11}",3.0,3.0,42,42,2,9,14,False,Rush,Shaun Wilson run for 14 yds to the NoIll 28 for a 1ST down,1.3104978134276168,
400953394104899901,40095339424,400953394,24,13,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 0, 'minutes': 10}",3.0,3.0,28,28,3,10,15,False,Pass Reception,Daniel Jones pass complete to Daniel Helm for 15 yds to the NoIll 13 for a 1ST down,1.4378121671128814,
400953394103999901,40095339424,400953394,24,1,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,3,"{'seconds': 0, 'minutes': 0}",3.0,3.0,70,70,1,10,-1,False,Rush,Shaun Wilson run for a loss of 1 yard to the Duke 29,-0.990133578060151,
400953394104915401,40095339424,400953394,24,15,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 45, 'minutes': 8}",3.0,3.0,13,13,2,10,4,False,Rush,Quentin Harris run for 4 yds to the NoIll 9,-0.0302043559556575,
400953394104858401,40095339424,400953394,24,4,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 15, 'minutes': 14}",3.0,3.0,65,65,3,5,4,False,Pass Reception,Daniel Jones pass complete to Davis Koppenhaver for 4 yds to the Duke 39,-0.08718108893365616,
400953394104866401,40095339424,400953394,24,6,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 35, 'minutes': 13}",3.0,3.0,59,59,1,10,6,False,Pass Reception,Daniel Jones pass complete to Aaron Young for 6 yds to the Duke 47,0.3989351639023673,
400953394104896401,40095339424,400953394,24,12,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 35, 'minutes': 10}",3.0,3.0,28,28,2,10,0,False,Rush,Shaun Wilson run for no gain to the NoIll 28,-0.7006450342354943,
400953394104854901,40095339424,400953394,24,3,Duke,ACC,33,Northern Illinois,Northern Illinois,Duke,Mid-American,14,4,"{'seconds': 50, 'minutes': 14}",3.0,3.0,71,71,2,11,6,False,Rush,Daniel Jones run for 6 yds to the Duke 35,0.1783511398915367,
