id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
400944855103965907,40094485520,400944855,20,7,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,27,3,"{'seconds': 40, 'minutes': 3}",3.0,3.0,24,24,2,1,12,False,Pass Reception,Tyler Rogers pass complete to Gregory Hogan for 12 yds to the GeoSo 12 for a 1ST down,-0.3494839645743755,
400944855103965901,40094485520,400944855,20,1,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,27,3,"{'seconds': 40, 'minutes': 3}",3.0,3.0,80,80,1,10,-6,False,Sack,Tyler Rogers sacked by Traver Vliem and Deshon Cooper for a loss of 6 yards to the NMxSt 14,-0.8649426627872776,
400944855103965909,40094485520,400944855,20,9,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,27,3,"{'seconds': 0, 'minutes': 0}",3.0,3.0,0,0,0,10,0,False,End Period,End of 3rd Quarter,,
400944855103965908,40094485520,400944855,20,8,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,27,3,"{'seconds': 40, 'minutes': 3}",3.0,3.0,12,12,1,10,-5,False,Penalty,"NEW MEXICO ST Penalty, false start (Gregory Hogan) to the GeoSo 17",,
400944855103965906,40094485520,400944855,20,6,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,27,3,"{'seconds': 40, 'minutes': 3}",3.0,3.0,33,33,1,10,9,False,Rush,Jason Huntley run for 9 yds to the GeoSo 24,0.722464196040438,
400944855102996204,40094485515,400944855,15,7,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,24,2,"{'seconds': 37, 'minutes': 0}",1.0,1.0,27,27,2,3,0,False,Pass Incompletion,TEAM pass incomplete,-0.6707943029692325,
400944855102988503,40094485515,400944855,15,3,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,24,2,"{'seconds': 14, 'minutes': 1}",2.0,1.0,45,45,2,10,6,False,Pass Reception,Tyler Rogers pass complete to Jaleel Scott for 6 yds to the GeoSo 39,0.3035386729148206,
400944855102988502,40094485515,400944855,15,2,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,24,2,"{'seconds': 14, 'minutes': 1}",2.0,1.0,45,45,1,10,0,False,Pass Incompletion,"Tyler Rogers pass incomplete to Jaleel Scott, broken up by Monquavion Brinson",-0.997770018980635,
400944855102988501,40094485515,400944855,15,1,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,24,2,"{'seconds': 14, 'minutes': 1}",2.0,1.0,59,59,1,10,14,False,Pass Reception,Tyler Rogers pass complete to Jaleel Scott for 14 yds to the GeoSo 45 for a 1ST down,1.1824982647313593,
400944855102996203,40094485515,400944855,15,6,New Mexico State,Sun Belt,21,Georgia Southern,Georgia Southern,New Mexico State,Sun Belt,24,2,"{'seconds': 37, 'minutes': 0}",1.0,1.0,34,34,1,10,7,False,Pass Reception,Tyler Rogers pass complete to Jason Huntley for 7 yds to the GeoSo 27,0.3845817836398665,
