id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
292550127007,29255012701,292550127,1,6,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,0,1,"{'seconds': 0, 'minutes': 13}",97,3,-1,-1,0,True,Extra Point Good,Brett Swenson extra point GOOD.,,,,
292550127003,29255012701,292550127,1,2,Michigan State,Big Ten,0,Central Michigan,Michigan State,Central Michigan,Mid-American,0,1,"{'seconds': 1, 'minutes': 14}",38,62,1,10,6,False,Rush,Caulton Ray rush for 6 yards to the MchSt 44.,,,0.4029960638370333,
292550127008,29255012701,292550127,1,7,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,0,1,"{'seconds': 0, 'minutes': 13}",30,70,-1,-1,24,False,Kickoff,Brett Swenson kickoff for 62 yards returned by Antonio Brown for 24 yards to the CMich 32.,,,,
292550127006,29255012701,292550127,1,5,Michigan State,Big Ten,6,Central Michigan,Michigan State,Central Michigan,Mid-American,0,1,"{'seconds': 0, 'minutes': 13}",99,1,1,1,1,True,Rush,Caulton Ray rush for 1 yard for a TOUCHDOWN.,,,,
292550127176,29255012720,292550127,20,7,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 47, 'minutes': 10}",44,56,1,10,8,False,Pass Completion,Kirk Cousins pass complete to B.J. Cunningham for 8 yards to the CMich 48.,,,0.960072550113445,
292550127173,29255012720,292550127,20,4,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 27, 'minutes': 12}",30,70,1,10,5,False,Pass Completion,Kirk Cousins pass complete to B.J. Cunningham for 5 yards to the MchSt 35.,,,0.1029188553265588,
292550127175,29255012720,292550127,20,6,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 16, 'minutes': 11}",38,62,3,2,6,False,Pass Completion,Kirk Cousins pass complete to Andrew Hawken for 6 yards to the MchSt 44 for a 1ST down.,,,1.5940528522958672,
292550127182,29255012720,292550127,20,13,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 52, 'minutes': 7}",98,2,3,0,0,False,Penalty,MICHIGAN ST penalty 5 yard false start accepted.,,,,
292550127179,29255012720,292550127,20,10,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 23, 'minutes': 9}",57,43,1,10,35,False,Pass Completion,Kirk Cousins pass complete to B.J. Cunningham for 35 yards to the CMich 8 for a 1ST down.,,,1.0327705192311623,
292550127178,29255012720,292550127,20,9,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 30, 'minutes': 9}",52,48,3,2,5,False,Pass Completion,Kirk Cousins pass complete to Blair White for 5 yards to the CMich 43 for a 1ST down.,,,1.3472161966121998,
292550127174,29255012720,292550127,20,5,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 46, 'minutes': 11}",35,65,2,5,3,False,Rush,Glenn Winston rush for 3 yards to the MchSt 38.,,,-0.3743679700973886,
292550127177,29255012720,292550127,20,8,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 25, 'minutes': 10}",52,48,2,2,0,False,Rush,Glenn Winston rush for no gain to the CMich 48.,,,-1.289476053277193,
292550127184,29255012720,292550127,20,15,Michigan State,Big Ten,27,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 33, 'minutes': 7}",97,3,-1,-1,0,True,Extra Point Good,Brett Swenson extra point GOOD.,,,,
292550127181,29255012720,292550127,20,12,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 24, 'minutes': 8}",95,5,2,5,3,False,Rush,Caulton Ray rush for 3 yards to the CMich 2.,,,-0.106252592532941,
292550127171,29255012720,292550127,20,2,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 38, 'minutes': 13}",28,72,2,2,1,False,Rush,Larry Caper rush for 1 yard to the MchSt 29.,,,-0.8048533021948945,
292550127185,29255012720,292550127,20,16,Michigan State,Big Ten,27,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 33, 'minutes': 7}",30,70,-1,-1,26,False,Kickoff,Brett Swenson kickoff for 67 yards returned by Antonio Brown for 26 yards to the CMich 29.,,,,
292550127180,29255012720,292550127,20,11,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 50, 'minutes': 8}",92,8,1,8,3,False,Rush,Caulton Ray rush for 3 yards to the CMich 5.,,,-0.118978122830228,
292550127172,29255012720,292550127,20,3,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 58, 'minutes': 12}",29,71,3,1,1,False,Rush,Caulton Ray rush for 1 yard to the MchSt 30 for a 1ST down.,,,0.6993804692147396,
292550127183,29255012720,292550127,20,14,Michigan State,Big Ten,26,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 33, 'minutes': 7}",93,7,3,7,7,True,Pass Completion,Kirk Cousins pass complete to B.J. Cunningham for 7 yards for a TOUCHDOWN.,,,,
292550127170,29255012720,292550127,20,1,Michigan State,Big Ten,20,Central Michigan,Michigan State,Central Michigan,Mid-American,20,4,"{'seconds': 14, 'minutes': 14}",20,80,1,10,8,False,Rush,Caulton Ray rush for 8 yards to the MchSt 28.,,,0.7987441096809142,
292550127117,29255012714,292550127,14,2,Michigan State,Big Ten,17,Central Michigan,Michigan State,Central Michigan,Mid-American,13,3,"{'seconds': 0, 'minutes': 15}",30,70,-1,-1,30,False,Kickoff,Dan Conroy kickoff for 59 yards returned by Antonio Brown for 30 yards to the CMich 41.,,,,
292550127033,29255012703,292550127,3,5,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 1, 'minutes': 7}",55,45,2,9,0,False,Rush,Larry Caper rush for no gain to the CMich 45.,,,-1.082436343843854,
292550127036,29255012703,292550127,3,6,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 20, 'minutes': 6}",55,45,3,9,0,False,Pass Incompletion,Kirk Cousins pass incomplete to Blair White.,,,-0.8971498853277478,
292550127031,29255012703,292550127,3,3,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 49, 'minutes': 7}",39,61,3,12,0,False,Penalty,CENTRL MICHIGAN penalty 15 yard pass interference accepted.,,,,
292550127028,29255012703,292550127,3,1,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 4, 'minutes': 9}",41,59,1,10,3,False,Pass Completion,Kirk Cousins pass complete to Blair White for 3 yards to the MchSt 44.,,,-0.4327220980688242,
292550127029,29255012703,292550127,3,2,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 25, 'minutes': 8}",44,56,2,7,0,False,Sack,Kirk Cousins sacked for a loss of 5 yards to the MchSt 39.,,,-1.0372452328048558,
292550127037,29255012703,292550127,3,7,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 12, 'minutes': 6}",55,45,4,9,0,False,Punt,"Aaron Bates punt for 35 yards, fair catch by Antonio Brown at the CMich 10.",,,,
292550127032,29255012703,292550127,3,4,Michigan State,Big Ten,7,Central Michigan,Michigan State,Central Michigan,Mid-American,3,1,"{'seconds': 35, 'minutes': 7}",54,46,1,10,1,False,Rush,Caulton Ray rush for 1 yard to the CMich 45.,,,-0.7942209074247197,
292550127084,29255012709,292550127,9,3,Michigan State,Big Ten,10,Central Michigan,Michigan State,Central Michigan,Mid-American,6,2,"{'seconds': 11, 'minutes': 7}",11,89,3,6,0,False,Pass Incompletion,Keith Nichol pass incomplete.,,,-0.12223590302454745,
292550127085,29255012709,292550127,9,4,Michigan State,Big Ten,10,Central Michigan,Michigan State,Central Michigan,Mid-American,6,2,"{'seconds': 0, 'minutes': 7}",11,89,4,6,17,False,Punt,"Aaron Bates punt for 42 yards, returned by Antonio Brown for 17 yards to the MchSt 36.",,,,
292550127083,29255012709,292550127,9,2,Michigan State,Big Ten,10,Central Michigan,Michigan State,Central Michigan,Mid-American,6,2,"{'seconds': 41, 'minutes': 7}",6,94,2,11,5,False,Rush,Keith Nichol rush for 5 yards to the MchSt 11.,,,0.02246132010469104,
