id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
292762426066,29276242610,292762426,10,2,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,7,2,"{'seconds': 33, 'minutes': 5}",32,68,2,7,0,False,Rush,Ricky Dobbs rush for no gain to the Navy 32.,-0.6765878714253359,,,
292762426078,29276242610,292762426,10,13,Navy,FBS Independents,10,Air Force,Navy,Air Force,Mountain West,7,2,"{'seconds': 8, 'minutes': 0}",71,29,4,4,47,True,Field Goal Good,Joe Buckley 47 yard field goal GOOD.,0.3107523716094978,,,
292762426074,29276242610,292762426,10,9,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,7,2,"{'seconds': 19, 'minutes': 2}",67,33,2,8,3,False,Rush,"Vince Murray rush for 3 yards to the AFA 30, tackled by Myles Morales.",-0.2639060393502071,,,
292762426073,29276242610,292762426,10,8,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,7,2,"{'seconds': 19, 'minutes': 2}",65,35,1,10,2,False,Rush,"Vince Murray rush for 2 yards to the AFA 33, tackled by Myles Morales.",-0.3683205836524783,,,
292762426068,29276242610,292762426,10,4,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,7,2,"{'seconds': 33, 'minutes': 5}",44,56,1,10,2,False,Rush,"Vince Murray rush for 2 yards to the Navy 46, tackled by Myles Morales.",-0.6840321413406637,,,
292762426043,29276242606,292762426,6,3,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,0,2,"{'seconds': 0, 'minutes': 15}",56,44,3,4,1,False,Rush,"Alexander Teich rush for 1 yard to the AFA 43, tackled by Justin Moore and Ken Lamendola.",-0.8799193379391889,,,
292762426040,29276242606,292762426,6,1,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,0,1,"{'seconds': 19, 'minutes': 4}",50,50,1,10,4,False,Rush,"Alexander Teich rush for 4 yards to the AFA 46, tackled by Alex Means and Ken Lamendola.",-0.141734208558013,,,
292762426041,29276242606,292762426,6,2,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,0,1,"{'seconds': 19, 'minutes': 4}",54,46,2,6,2,False,Rush,"Ricky Dobbs rush for 2 yards to the AFA 44, tackled by Alex Means and Rick Ricketts.",-0.651589797484151,,,
292762426044,29276242606,292762426,6,4,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,0,2,"{'seconds': 20, 'minutes': 14}",57,43,4,3,0,False,Timeout,"Timeout NAVY, clock 14:20.",,,,
292762426045,29276242606,292762426,6,5,Navy,FBS Independents,7,Air Force,Navy,Air Force,Mountain West,0,2,"{'seconds': 20, 'minutes': 14}",57,43,4,3,0,False,Punt,"Kyle Delahooke punt for 37 yards, punt out-of-bounds at the AFA 6.",,,,
292762426083,29276242612,292762426,12,1,Navy,FBS Independents,10,Air Force,Navy,Air Force,Mountain West,7,3,"{'seconds': 0, 'minutes': 15}",20,80,1,10,2,False,Rush,"Vince Murray rush for 2 yards to the Navy 22, tackled by Ben Garland.",-0.3623882030735057,,,
292762426084,29276242612,292762426,12,2,Navy,FBS Independents,10,Air Force,Navy,Air Force,Mountain West,7,3,"{'seconds': 0, 'minutes': 15}",22,78,2,8,0,False,Rush,"Cory Finnerty rush for no gain to the Navy 22, tackled by Reggie Rembert and Justin Moore.",-0.3680210874717833,,,
292762426087,29276242612,292762426,12,4,Navy,FBS Independents,10,Air Force,Navy,Air Force,Mountain West,7,3,"{'seconds': 0, 'minutes': 15}",28,72,4,2,1,False,Punt,"Kyle Delahooke punt for 45 yards, returned by Reggie Rembert for 1 yard to the AFA 28, tackled by Max Blue.",,,,
