id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
300022459149,30002245916,300022459,16,2,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,13,3,"{'seconds': 52, 'minutes': 4}",35,65,2,10,14,False,Pass Completion,Chandler Harnish pass complete to Chad Spann for 14 yards to the NoIll 49 for a 1ST down.,2.3339922624039584,,,
300022459148,30002245916,300022459,16,1,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,13,3,"{'seconds': 0, 'minutes': 5}",35,65,1,10,0,False,Pass Incompletion,Chandler Harnish pass incomplete.,-1.0146424556055624,,,
300022459151,30002245916,300022459,16,3,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,13,3,"{'seconds': 52, 'minutes': 4}",49,51,1,10,0,False,Rush,"Chad Spann rush, fumbled, forced by Sabbath Joseph, recovered by SFla Jerome Murphy at the NoIll 49, Jerome Murphy for 13 yards, fumbled, recovered by NoIll Chad Spann at the NoIll 36, to the NoIll 36, tackled by Sabbath Joseph.",-1.1301991718133413,,,
300022459082,30002245910,300022459,10,3,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 24, 'minutes': 5}",56,56,1,10,0,False,Rush,"B.J. Daniels rush for no gain, fumbled, recovered by SFla B.J. Daniels at the SFla 43.",-1.1612466882658818,,,
300022459083,30002245910,300022459,10,4,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 58, 'minutes': 4}",57,57,2,11,0,False,Pass Incompletion,B.J. Daniels pass incomplete.,-0.8019431292409882,,,
300022459081,30002245910,300022459,10,2,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 47, 'minutes': 5}",74,74,1,10,18,False,Rush,Mike Ford rush for 18 yards to the SFla 44 for a 1ST down.,1.63659353108166,,,
300022459080,30002245910,300022459,10,1,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 14, 'minutes': 6}",87,87,1,10,13,False,Pass Completion,B.J. Daniels pass complete to Theo Wilson for 13 yards to the SFla 26 for a 1ST down.,0.6900193064066658,,,
300022459087,30002245910,300022459,10,6,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 39, 'minutes': 4}",57,57,3,11,0,False,Sack,B.J. Daniels sacked by Alan Baxter and Jordan Delegal for a loss of 2 yards to the SFla 41.,-0.454394133014004,,,
300022459088,30002245910,300022459,10,7,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 11, 'minutes': 4}",59,59,4,13,0,False,Punt,"Delbert Alvarado punt for 40 yards to the NoIll 19, no return.",,,,
300022459085,30002245910,300022459,10,5,South Florida,Big East,3,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,2,"{'seconds': 58, 'minutes': 4}",57,57,3,11,0,False,Timeout,"Timeout SOUTH FLORIDA, clock 04:58.",,,,
300022459067,30002245909,300022459,9,3,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 39, 'minutes': 8}",31,69,3,6,10,False,Pass Completion,Chandler Harnish pass complete to Marcus Lewis for 10 yards to the NoIll 41 for a 1ST down.,2.1103509738279396,,,
300022459070,30002245909,300022459,9,4,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 50, 'minutes': 7}",41,59,1,10,-2,False,Rush,Chad Spann rush for a loss of 2 yards to the NoIll 39.,-1.522200186696117,,,
300022459065,30002245909,300022459,9,1,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 25, 'minutes': 9}",27,73,1,10,0,False,Pass Incompletion,Chandler Harnish pass incomplete.,-0.766047035673644,,,
300022459073,30002245909,300022459,9,5,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 24, 'minutes': 7}",39,61,2,12,0,False,Rush,Chad Spann rush for no gain to the NoIll 39.,-0.6275453147887351,,,
300022459075,30002245909,300022459,9,6,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 49, 'minutes': 6}",39,61,3,12,0,False,Pass Incompletion,Chandler Harnish pass incomplete.,-0.3262358626589359,,,
300022459066,30002245909,300022459,9,2,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 9, 'minutes': 9}",27,73,2,10,4,False,Rush,Chad Spann rush for 4 yards to the NoIll 31.,-0.07060085373078628,,,
300022459078,30002245909,300022459,9,7,Northern Illinois,Mid-American,3,South Florida,Northern Illinois,South Florida,Big East,3,2,"{'seconds': 49, 'minutes': 6}",39,61,4,12,-3,False,Punt,"Mike Salerno punt for 45 yards, returned by Faron Hornes for a loss of 3 yards to the SFla 13.",,,,
300022459201,30002245923,300022459,22,2,South Florida,Big East,27,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,4,"{'seconds': 25, 'minutes': 6}",3,3,-1,-1,0,True,Extra Point Good,Eric Schwartz extra point GOOD.,,,,
300022459202,30002245923,300022459,22,3,South Florida,Big East,27,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,4,"{'seconds': 25, 'minutes': 6}",70,70,-1,-1,14,False,Kickoff,Eric Schwartz kickoff for 61 yards returned by Ricky Crider for 14 yards to the NoIll 23.,,,,
300022459199,30002245923,300022459,22,1,South Florida,Big East,26,Northern Illinois,Northern Illinois,South Florida,Mid-American,3,4,"{'seconds': 25, 'minutes': 6}",24,24,1,10,24,True,Rush,Mike Ford rush for 24 yards for a TOUCHDOWN.,,,,
300022459028,30002245905,300022459,5,3,Northern Illinois,Mid-American,0,South Florida,Northern Illinois,South Florida,Big East,3,1,"{'seconds': 28, 'minutes': 4}",33,67,3,1,0,False,Rush,Chad Spann rush for no gain to the NoIll 33.,-0.6708253208736892,,,
