id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
323222439105,32322243912,323222439,12,3,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,17,3,"{'seconds': 0, 'minutes': 15}",65,65,-1,-1,0,False,Kickoff,Justin Martin kickoff for 65 yards for a touchback.,,,,
323222439057,32322243907,323222439,7,9,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",23,23,3,11,-2,False,Pass Completion,"Brett Smith pass complete to Shaun Wick for a loss of 2 yards to the UNLV 25, tackled by John Lotulelei.",,,-1.2701204340811854,
323222439056,32322243907,323222439,7,8,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",23,23,2,11,0,False,Pass Incompletion,Brett Smith pass incomplete to Dominic Rufran.,,,-0.5694523802647746,
323222439052,32322243907,323222439,7,4,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",66,66,2,8,0,False,Pass Incompletion,Brett Smith pass incomplete to Jalen Claiborne.,,,-0.6778990972831398,
323222439049,32322243907,323222439,7,1,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",83,83,1,10,7,False,Pass Completion,"Brett Smith pass complete to Chris McNeill for 7 yards to the Wyom 24, tackled by Peni Vea.",,,0.4780938115215383,
323222439050,32322243907,323222439,7,2,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",76,76,2,3,8,False,Pass Completion,"Brett Smith pass complete to Trey Norman for 8 yards to the Wyom 32, tackled by Kenneth Penny out-of-bounds for a 1ST down.",,,0.5377780553882596,
323222439053,32322243907,323222439,7,5,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",66,66,3,8,34,False,Pass Completion,"Brett Smith pass complete to Jalen Claiborne for 34 yards to the UNLV 32, tackled by Kenny Brown, UNLV penalty holding declined for a 1ST down.",,,3.9093728286738294,
323222439051,32322243907,323222439,7,3,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",68,68,1,10,2,False,Rush,"Brandon Miller rush for 2 yards to the Wyom 34, tackled by Mark Garrick and Sonny Sanitoa.",,,-0.5836824413377926,
323222439058,32322243907,323222439,7,10,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 10, 'minutes': 10}",25,25,4,13,42,False,Field Goal Missed,Stuart Williams 42 yard field goal MISSED.,,,,
323222439055,32322243907,323222439,7,7,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",22,22,1,10,-1,False,Rush,"D.J. May rush for a loss of 1 yard to the UNLV 23, tackled by Trent Allmang-Wilder.",,,-0.4989426720254894,
323222439054,32322243907,323222439,7,6,Wyoming,Mountain West,14,UNLV,UNLV,Wyoming,Mountain West,7,2,"{'seconds': 2, 'minutes': 14}",32,32,1,10,10,False,Rush,"D.J. May rush for 10 yards to the UNLV 22, tackled by Peni Vea out-of-bounds for a 1ST down.",,,0.2238966589405024,
323222439199,32322243922,323222439,22,7,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,23,4,"{'seconds': 58, 'minutes': 0}",4,4,2,4,-1,False,Rush,Team rush for a loss of 1 yard to the UNLV 5.,,,-0.4277093887206295,
323222439197,32322243922,323222439,22,5,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,23,4,"{'seconds': 0, 'minutes': 1}",2,2,1,2,-2,False,Rush,Team rush for a loss of 2 yards to the UNLV 4.,,,-1.1206549427758625,
323222439198,32322243922,323222439,22,6,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,23,4,"{'seconds': 58, 'minutes': 0}",4,4,2,0,0,False,Timeout,"Timeout UNLV, clock 00:58.",,,,
323222439196,32322243922,323222439,22,4,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,23,4,"{'seconds': 0, 'minutes': 1}",2,2,1,0,0,False,Timeout,"Timeout UNLV, clock 01:00.",,,,
323222439193,32322243922,323222439,22,1,Wyoming,Mountain West,28,UNLV,UNLV,Wyoming,Mountain West,23,4,"{'seconds': 42, 'minutes': 3}",68,68,1,10,2,False,Rush,"Brandon Miller rush for 2 yards to the Wyom 34, tackled by Alex Klorman and Tani Maka.",,,-0.5836824413377926,
