id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
323152653073,32315265309,323152653,9,3,Navy,FBS Independents,14,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 15, 'minutes': 6}",3,3,-1,-1,0,True,Extra Point Good,Nick Sloan extra point GOOD.,,,,
323152653072,32315265309,323152653,9,2,Navy,FBS Independents,13,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 15, 'minutes': 6}",5,5,1,5,5,True,Rush,Keenan Reynolds rush right for 5 yards for a TOUCHDOWN.,,,,
323152653056,32315265307,323152653,7,7,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",17,17,2,7,12,False,Rush,"Gee Gee Greene rush up the middle for 12 yards to the Troy 5, tackled by Brannon Bryan for a 1ST down.",,,0.852406474501,
323152653054,32315265307,323152653,7,5,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",34,34,2,9,14,False,Pass Completion,"Keenan Reynolds sideline pass complete to Brandon Turner for 14 yards to the Troy 20, tackled by Zach Miller for a 1ST down.",,,0.8808433923463194,
323152653055,32315265307,323152653,7,6,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",20,20,1,10,3,False,Rush,"Bo Snelson rush left for 3 yards to the Troy 17, tackled by Camren Hudson and Mark Wilson.",,,-0.118259586028175,
323152653053,32315265307,323152653,7,4,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",35,35,1,10,1,False,Rush,"Chris Swain rush up the middle for 1 yard to the Troy 34, tackled by Tony Davis and Tyler Roberts.",,,-0.5261823376010624,
323152653058,32315265307,323152653,7,9,Navy,FBS Independents,7,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 38, 'minutes': 10}",3,3,-1,-1,0,True,Extra Point Good,Nick Sloan extra point GOOD.,,,,
323152653059,32315265307,323152653,7,10,Navy,FBS Independents,7,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 38, 'minutes': 10}",65,65,-1,-1,16,False,Kickoff,"Colin Amerau kickoff for 65 yards returned by Zach Miller for 16 yards to the Troy 16, tackled by John O'Boyle.",,,,
323152653052,32315265307,323152653,7,3,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",49,49,2,2,14,False,Rush,"Gee Gee Greene rush right for 14 yards to the Troy 35, tackled by Brannon Bryan and Chris Pickett for a 1ST down.",,,0.5160612996133838,
323152653050,32315265307,323152653,7,1,Navy,FBS Independents,0,Troy,Troy,Navy,Sun Belt,21,2,"{'seconds': 57, 'minutes': 13}",74,74,1,10,17,False,Rush,"Gee Gee Greene rush right for 17 yards to the Navy 43, tackled by Brannon Bryan for a 1ST down.",,,1.5414596149496393,
