id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
322502132050,32250213207,322502132,8,2,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,1,"{'seconds': 5, 'minutes': 2}",75,75,2,5,0,False,Rush,Rushel Shell rush for no gain to the Pitt 25.,-0.6063758180006475,,,
322502132051,32250213207,322502132,8,3,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,1,"{'seconds': 39, 'minutes': 1}",75,75,3,5,0,False,Pass Incompletion,Tino Sunseri pass incomplete to Devin Street.,-0.28240901081580017,,,
322502132049,32250213207,322502132,8,1,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,1,"{'seconds': 30, 'minutes': 2}",80,80,1,10,5,False,Rush,Rushel Shell rush for 5 yards to the Pitt 25.,0.0855067756440384,,,
322502132052,32250213207,322502132,8,4,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,1,"{'seconds': 29, 'minutes': 1}",75,75,4,5,6,False,Punt,"Matt Yoklic punt for 40 yards, returned by Anthony McClung for 6 yards to the Cincy 41.",,,,
322502132201,32250213221,322502132,22,2,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,31,4,"{'seconds': 20, 'minutes': 8}",78,78,2,9,7,False,Pass Completion,Tino Sunseri pass complete to Mike Shanahan for 7 yards to the Pitt 29.,0.3126890275265648,,,
322502132202,32250213221,322502132,22,3,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,31,4,"{'seconds': 12, 'minutes': 8}",71,71,3,2,0,False,Pass Incompletion,Tino Sunseri pass incomplete to Ray Graham.,-0.49745818683910503,,,
322502132200,32250213221,322502132,22,1,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,31,4,"{'seconds': 45, 'minutes': 8}",79,79,1,10,1,False,Rush,Ray Graham rush for 1 yard to the Pitt 22.,-0.4911317991443793,,,
322502132203,32250213221,322502132,22,4,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,31,4,"{'seconds': 59, 'minutes': 7}",71,71,4,2,29,False,Punt,"Matt Yoklic punt for 54 yards, returned by Anthony McClung for 29 yards to the Cincy 46.",,,,
322502132129,32250213215,322502132,16,1,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 40, 'minutes': 12}",89,89,1,10,1,False,Rush,Ray Graham rush for 1 yard to the Pitt 12.,-0.3073715013582188,,,
322502132136,32250213215,322502132,16,3,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 12}",38,38,1,10,3,False,Rush,Rushel Shell rush for 3 yards to the Cincy 35.,-0.247403115532039,,,
322502132144,32250213215,322502132,16,7,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 48, 'minutes': 9}",28,28,2,12,6,False,Pass Completion,Tino Sunseri pass complete to Devin Street for 6 yards to the Cincy 22.,0.1700495516987034,,,
322502132145,32250213215,322502132,16,8,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 22, 'minutes': 9}",22,22,3,6,5,False,Pass Completion,Tino Sunseri pass complete to Ray Graham for 5 yards to the Cincy 17.,0.0496671476680603,,,
322502132137,32250213215,322502132,16,4,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 11}",35,35,2,7,9,False,Pass Completion,Tino Sunseri pass complete to Devin Street for 9 yards to the Cincy 26 for a 1ST down.,0.6219936417090465,,,
322502132148,32250213215,322502132,16,11,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 45, 'minutes': 8}",17,17,4,1,2,False,Rush,Ray Graham rush for 2 yards to the Cincy 15 for a 1ST down.,0.6551273068768793,,,
322502132138,32250213215,322502132,16,5,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 15, 'minutes': 10}",26,26,1,10,-2,False,Rush,Rushel Shell rush for a loss of 2 yards to the Cincy 28.,-0.7130409734005455,,,
322502132151,32250213215,322502132,16,14,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 5, 'minutes': 7}",20,20,3,15,0,False,Pass Incompletion,Tino Sunseri pass incomplete to Cameron Saddler.,-0.8790056544340547,,,
322502132153,32250213215,322502132,16,16,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 7}",65,65,-1,-1,24,False,Kickoff,"Kevin Harper kickoff for 65 yards returned by Ralph Abernathy for 24 yards to the Cincy 14, CINCINNATI penalty 10 yard Holding accepted.",,,,
322502132150,32250213215,322502132,16,13,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 33, 'minutes': 7}",22,22,2,17,2,False,Rush,Tino Sunseri rush for 2 yards to the Cincy 20.,-0.3725368186879907,,,
322502132149,32250213215,322502132,16,12,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 6, 'minutes': 8}",15,15,1,10,-7,False,Rush,Cameron Saddler rush for a loss of 7 yards to the Cincy 22.,-0.920869815398292,,,
322502132130,32250213215,322502132,16,2,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 10, 'minutes': 12}",88,88,2,9,50,False,Rush,Ray Graham rush for 50 yards to the Cincy 38 for a 1ST down.,3.9763511609007027,,,
322502132152,32250213215,322502132,16,15,Pittsburgh,Big East,3,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 7}",20,20,4,15,37,True,Field Goal Good,Kevin Harper 37 yard field goal GOOD.,0.7306113780854204,,,
322502132146,32250213215,322502132,16,9,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 9}",17,17,4,1,0,False,Timeout,"Timeout PITTSBURGH, clock 9:00.",,,,
322502132147,32250213215,322502132,16,10,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 0, 'minutes': 9}",17,17,4,1,0,False,Timeout,"Timeout CINCINNATI, clock 9:00.",,,,
322502132140,32250213215,322502132,16,6,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,17,3,"{'seconds': 4, 'minutes': 10}",28,28,2,12,0,False,Timeout,"Timeout PITTSBURGH, clock 10:04.",,,,
322502132085,32250213211,322502132,12,4,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,2,"{'seconds': 20, 'minutes': 7}",37,37,3,8,31,False,Pass Completion,Tino Sunseri pass complete to Ray Graham for 31 yards to the Cincy 6 for a 1ST down.,2.4676721282173446,,,
322502132089,32250213211,322502132,12,8,Pittsburgh,Big East,0,Cincinnati,Cincinnati,Pittsburgh,Big East,14,2,"{'seconds': 49, 'minutes': 5}",12,12,3,12,0,False,Pass Interception,"Tino Sunseri pass intercepted by Greg Blair at the Cincy 0, returned for no gain for a touchback.",-3.765016356891623,,,
