id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
323280218229,32328021822,323280218,22,1,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 12, 'minutes': 4}",17,83,1,10,-1,False,Pass Completion,Clinton Granger pass complete to Montel Harris for a loss of 1 yard to the Temp 16.,-0.5490975841390808,,,
323280218234,32328021822,323280218,22,5,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 8, 'minutes': 3}",29,71,1,10,0,False,Sack,Clinton Granger sacked by Cameron Lynch for a loss of 6 yards to the Temp 23.,-0.8305196050291288,,,
323280218232,32328021822,323280218,22,4,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 21, 'minutes': 3}",25,75,3,2,4,False,Rush,Montel Harris rush for 4 yards to the Temp 29 for a 1ST down.,0.9010293727783196,,,
323280218231,32328021822,323280218,22,3,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 32, 'minutes': 3}",25,75,3,2,0,False,Timeout,"Timeout SYRACUSE, clock 3:32.",,,,
323280218163,32328021816,323280218,16,4,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,24,3,"{'seconds': 39, 'minutes': 2}",40,60,3,4,0,False,Pass Incompletion,Clinton Granger pass incomplete to Romond Deloatch.,-0.687014751346763,,,
323280218162,32328021816,323280218,16,3,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,24,3,"{'seconds': 5, 'minutes': 3}",36,64,2,8,4,False,Rush,Clinton Granger rush for 4 yards to the Temp 40.,-0.1287120041061201,,,
323280218160,32328021816,323280218,16,1,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,24,3,"{'seconds': 4, 'minutes': 4}",20,80,1,10,14,False,Rush,Montel Harris rush for 14 yards to the Temp 34 for a 1ST down.,1.0492884058754886,,,
323280218161,32328021816,323280218,16,2,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,24,3,"{'seconds': 34, 'minutes': 3}",34,66,1,10,2,False,Rush,Montel Harris rush for 2 yards to the Temp 36.,-0.6162239991596916,,,
323280218164,32328021816,323280218,16,5,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,24,3,"{'seconds': 31, 'minutes': 2}",40,60,4,4,0,False,Punt,"Brandon McManus punt for 35 yards, fair catch by Ritchy Desir at the Syrac 25.",,,,
323280218188,32328021818,323280218,18,5,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 6, 'minutes': 11}",25,75,3,7,0,False,Pass Incompletion,Clinton Granger pass incomplete to Maurice Jones.,-0.22276093528900454,,,
323280218187,32328021818,323280218,18,4,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 14, 'minutes': 11}",23,77,2,9,2,False,Rush,Montel Harris rush for 2 yards to the Temp 25.,-0.22726486202938023,,,
323280218186,32328021818,323280218,18,3,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 33, 'minutes': 11}",22,78,1,10,1,False,Rush,Montel Harris rush for 1 yard to the Temp 23.,-0.5142195293967999,,,
323280218204,32328021818,323280218,18,6,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 6, 'minutes': 11}",25,75,4,7,0,False,Punt,"Brandon McManus punt for 53 yards, fair catch by Ritchy Desir at the Syrac 22.",,,,
323280218185,32328021818,323280218,18,2,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 54, 'minutes': 11}",6,94,1,10,16,False,Rush,Montel Harris rush for 16 yards to the Temp 22 for a 1ST down.,0.6247086584399044,,,
323280218184,32328021818,323280218,18,1,Temple,Big East,20,Syracuse,Temple,Syracuse,Big East,31,4,"{'seconds': 34, 'minutes': 12}",12,88,1,10,0,False,Penalty,TEMPLE penalty 6 yard Personal Foul on Kenneth Harper accepted.,,,,
323280218067,32328021807,323280218,7,5,Temple,Big East,10,Syracuse,Temple,Syracuse,Big East,7,2,"{'seconds': 53, 'minutes': 10}",5,95,4,20,5,False,Punt,"Brandon McManus punt for 41 yards, returned by Ritchy Desir for 5 yards to the Temp 41.",,,,
323280218063,32328021807,323280218,7,2,Temple,Big East,10,Syracuse,Temple,Syracuse,Big East,7,2,"{'seconds': 45, 'minutes': 12}",8,92,1,17,-3,False,Pass Completion,Clinton Granger pass complete to Jalen Fitzpatrick for a loss of 3 yards to the Temp 5.,-0.1670608320053013,,,
323280218065,32328021807,323280218,7,4,Temple,Big East,10,Syracuse,Temple,Syracuse,Big East,7,2,"{'seconds': 24, 'minutes': 11}",5,95,3,20,0,False,Rush,Montel Harris rush for no gain to the Temp 5.,-0.01356104923829535,,,
