gameId,season,week,team,opponent,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_ppa,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
272420066,2007,1,Iowa State,Kent State,0.6594789413222447,0.4782608695652174,1.7046506637472534,0.07411524624988058,1.0982962727733667,0.2972972972972973,-2.3079724082332422,-0.06237763265495249,1.11115583548417,0.21052631578947367,-0.0746381169833593,0.8272724451730581,0.43902439024390244,0.01987323117555703,36,0.972972972972973,38,1.027027027027027,96,2.597297297297297,0.16216216216216217,0.75,0.8788876070478058,0.36666666666666664,-0.6033217444859886,-0.010055362408099811,14,60,0.8115568971262157,0.38461538461538464,-1.2570241886375833,-0.04834708417836859,0.6917410575916109,0.4166666666666667,2.5348201744509535,0.05280875363439486,1.3651114694166706,0.18518518518518517,-0.10959375303061959,0.5388241309512067,0.5416666666666666,0.0650296238825094,5,0.10416666666666667,51,1.0625,160,3.3270833333333334,0.125,1.0,0.6720962823166041,0.41333333333333333,0.16239061453372206,0.0021652081937829607,14,75
272420066,2007,1,Kent State,Iowa State,0.8115568971262157,0.38461538461538464,-1.2570241886375833,-0.04834708417836859,0.6917410575916109,0.4166666666666667,2.5348201744509535,0.05280875363439486,1.3651114694166706,0.18518518518518517,-0.10959375303061959,0.5388241309512067,0.5416666666666666,0.0650296238825094,5,0.10416666666666667,51,1.0625,160,3.3270833333333334,0.125,1.0,0.6720962823166041,0.41333333333333333,0.16239061453372206,0.0021652081937829607,14,75,0.6594789413222447,0.4782608695652174,1.7046506637472534,0.07411524624988058,1.0982962727733667,0.2972972972972973,-2.3079724082332422,-0.06237763265495249,1.11115583548417,0.21052631578947367,-0.0746381169833593,0.8272724451730581,0.43902439024390244,0.01987323117555703,36,0.972972972972973,38,1.027027027027027,96,2.597297297297297,0.16216216216216217,0.75,0.8788876070478058,0.36666666666666664,-0.6033217444859886,-0.010055362408099811,14,60
272420068,2007,1,Boise State,Weber State,0.7438626590773584,0.46153846153846156,-3.216955567318517,-0.12372906028148144,0.9262426916397278,0.5217391304347826,8.452431066997939,0.18374850145647695,1.9209486962007196,0.3157894736842105,0.18429464703382192,0.6543494777025817,0.5660377358490566,0.032714664264845386,74,1.608695652173913,67,1.4565217391304348,173,3.765217391304348,0.1956521739130435,0.5,0.8654493474522713,0.5,5.235475499679422,0.07271493749554753,14,72,0.844294248116484,0.14285714285714285,-9.913444135365909,-0.35405157626306816,0.6040394065288565,0.28,-4.972916905455814,-0.19891667621823259,0.8715091060988545,0.1,-0.20653877691288322,0.6513816251078025,0.2727272727272727,-0.32592683341103207,13,0.52,11,0.44,54,2.16,0.2,0.6666666666666666,0.6914048034698119,0.20754716981132076,-14.886361040821722,-0.2808747366192778,15,53
272420068,2007,1,Weber State,Boise State,0.844294248116484,0.14285714285714285,-9.913444135365909,-0.35405157626306816,0.6040394065288565,0.28,-4.972916905455814,-0.19891667621823259,0.8715091060988545,0.1,-0.20653877691288322,0.6513816251078025,0.2727272727272727,-0.32592683341103207,13,0.52,11,0.44,54,2.16,0.2,0.6666666666666666,0.6914048034698119,0.20754716981132076,-14.886361040821722,-0.2808747366192778,15,53,0.7438626590773584,0.46153846153846156,-3.216955567318517,-0.12372906028148144,0.9262426916397278,0.5217391304347826,8.452431066997939,0.18374850145647695,1.9209486962007196,0.3157894736842105,0.18429464703382192,0.6543494777025817,0.5660377358490566,0.032714664264845386,74,1.608695652173913,67,1.4565217391304348,173,3.765217391304348,0.1956521739130435,0.5,0.8654493474522713,0.5,5.235475499679422,0.07271493749554753,14,72
272420097,2007,1,Louisville,Murray State,1.5740736301228895,0.65,15.455739884607027,0.7727869942303514,0.8654454678153946,0.5588235294117647,9.615662380897122,0.28281359943815065,2.3302789492402236,0.4666666666666667,0.7538542785002598,0.8547349449821903,0.65,0.38480570555321764,30,0.8823529411764706,63,1.852941176470588,141,4.144117647058824,0.11764705882352941,0.0,1.1677291277035913,0.6,26.7000423996326,0.4854553163569564,9,55,1.6109001135863494,0.21875,-2.6802182666814063,-0.08375682083379395,1.7566577347599037,0.21212121212121213,1.0760045169439958,0.03260619748315139,2.0498743625362983,0.1935483870967742,0.20314403982413795,1.164809905851053,0.2571428571428571,-0.24834424556663404,42,1.2727272727272727,30,0.9090909090909091,71,2.1454545454545455,0.30303030303030304,0.5,1.5188356885251513,0.22727272727272727,-2.3945833602839146,-0.036281566064907796,12,66
272420097,2007,1,Murray State,Louisville,1.6109001135863494,0.21875,-2.6802182666814063,-0.08375682083379395,1.7566577347599037,0.21212121212121213,1.0760045169439958,0.03260619748315139,2.0498743625362983,0.1935483870967742,0.20314403982413795,1.164809905851053,0.2571428571428571,-0.24834424556663404,42,1.2727272727272727,30,0.9090909090909091,71,2.1454545454545455,0.30303030303030304,0.5,1.5188356885251513,0.22727272727272727,-2.3945833602839146,-0.036281566064907796,12,66,1.5740736301228895,0.65,15.455739884607027,0.7727869942303514,0.8654454678153946,0.5588235294117647,9.615662380897122,0.28281359943815065,2.3302789492402236,0.4666666666666667,0.7538542785002598,0.8547349449821903,0.65,0.38480570555321764,30,0.8823529411764706,63,1.852941176470588,141,4.144117647058824,0.11764705882352941,0.0,1.1677291277035913,0.6,26.7000423996326,0.4854553163569564,9,55
272420164,2007,1,Buffalo,Rutgers,1.2635370933178343,0.34285714285714286,0.19675038542456666,0.005621439583559047,0.4872686386038843,0.3870967741935484,-7.508972468779562,-0.2422249183477278,1.5948375811661983,0.2608695652173913,0.10066285595401706,0.5896101095294397,0.4318181818181818,-0.22421634057503334,12,0.3870967741935484,20,0.6451612903225806,47,1.5193548387096774,0.3225806451612903,0.6666666666666666,0.8308647027222618,0.373134328358209,-7.550273298359074,-0.11269064624416529,11,67,1.2191208258984065,0.6086956521739131,9.607885413451775,0.41773414841094675,0.7494521171344194,0.3684210526315789,-2.1195448764137614,-0.05577749674773056,1.3807470359876766,0.5238095238095238,0.5239230535044713,0.7395322278733973,0.43902439024390244,-0.06278700710804525,10,0.2631578947368421,39,1.0263157894736843,111,2.918421052631579,0.18421052631578946,1.0,0.9827516378477791,0.46774193548387094,8.428116832164042,0.13593736826071035,11,62
272420164,2007,1,Rutgers,Buffalo,1.2191208258984065,0.6086956521739131,9.607885413451775,0.41773414841094675,0.7494521171344194,0.3684210526315789,-2.1195448764137614,-0.05577749674773056,1.3807470359876766,0.5238095238095238,0.5239230535044713,0.7395322278733973,0.43902439024390244,-0.06278700710804525,10,0.2631578947368421,39,1.0263157894736843,111,2.918421052631579,0.18421052631578946,1.0,0.9827516378477791,0.46774193548387094,8.428116832164042,0.13593736826071035,11,62,1.2635370933178343,0.34285714285714286,0.19675038542456666,0.005621439583559047,0.4872686386038843,0.3870967741935484,-7.508972468779562,-0.2422249183477278,1.5948375811661983,0.2608695652173913,0.10066285595401706,0.5896101095294397,0.4318181818181818,-0.22421634057503334,12,0.3870967741935484,20,0.6451612903225806,47,1.5193548387096774,0.3225806451612903,0.6666666666666666,0.8308647027222618,0.373134328358209,-7.550273298359074,-0.11269064624416529,11,67
272420166,2007,1,New Mexico State,SE Louisiana,1.1695321083807244,0.34285714285714286,-0.706491038765485,-0.020185458250442427,0.9430946197284524,0.52,4.823532764598983,0.19294131058395936,1.610739752597008,0.5,0.727946469126253,0.737372348979094,0.38095238095238093,-0.21395225520092992,51,2.04,46,1.84,82,3.292,0.28,0.6,1.051784614281543,0.4166666666666667,4.117041725833499,0.06861736209722498,15,60,1.0867096327419634,0.2857142857142857,-2.691920322884269,-0.07691200922526484,0.6949203544190841,0.2962962962962963,-5.662662103134471,-0.20972822604201743,1.862345463314617,0.28,0.2579385384248828,0.3081855381427261,0.2972972972972973,-0.4000823212605624,4,0.14814814814814814,18,0.6666666666666666,63,2.348148148148148,0.2222222222222222,0.6666666666666666,0.9125810645984614,0.2903225806451613,-8.35458242601874,-0.13475132945191515,15,62
272420166,2007,1,SE Louisiana,New Mexico State,1.0867096327419634,0.2857142857142857,-2.691920322884269,-0.07691200922526484,0.6949203544190841,0.2962962962962963,-5.662662103134471,-0.20972822604201743,1.862345463314617,0.28,0.2579385384248828,0.3081855381427261,0.2972972972972973,-0.4000823212605624,4,0.14814814814814814,18,0.6666666666666666,63,2.348148148148148,0.2222222222222222,0.6666666666666666,0.9125810645984614,0.2903225806451613,-8.35458242601874,-0.13475132945191515,15,62,1.1695321083807244,0.34285714285714286,-0.706491038765485,-0.020185458250442427,0.9430946197284524,0.52,4.823532764598983,0.19294131058395936,1.610739752597008,0.5,0.727946469126253,0.737372348979094,0.38095238095238093,-0.21395225520092992,51,2.04,46,1.84,82,3.292,0.28,0.6,1.051784614281543,0.4166666666666667,4.117041725833499,0.06861736209722498,15,60
