id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
253230127072,25323012710,253230127,10,4,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,2,"{'seconds': 20, 'minutes': 7}",29,71,3,1,0,False,Penalty,"Michigan St penalty 10 yard holding accepted, no play.",,,,
253230127070,25323012710,253230127,10,2,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,2,"{'seconds': 6, 'minutes': 8}",25,75,1,5,0,False,Pass,Drew Stanton pass incomplete to Matt Haughey.,,,-1.175735418812664,
253230127069,25323012710,253230127,10,1,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,2,"{'seconds': 11, 'minutes': 8}",20,80,1,10,0,False,Penalty,Penn St penalty 5 yard offside accepted.,,,,
253230127071,25323012710,253230127,10,3,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,2,"{'seconds': 59, 'minutes': 7}",25,75,2,5,4,False,Rush,Jason Teague rush for 4 yards to the MSU 29.,,,-0.0916159681580186,
253230127074,25323012710,253230127,10,6,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,10,2,"{'seconds': 56, 'minutes': 6}",19,81,4,11,0,True,Punt,"Brandon Fields punt blocked for a loss of 9 yards, lateral to Matt Hahn for no gain for a TOUCHDOWN.",,,,
253230127028,25323012704,253230127,4,2,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 58, 'minutes': 3}",52,48,1,20,0,False,Pass,Drew Stanton pass incomplete to Kyle Brown.,,,-0.9810509726146625,
253230127029,25323012704,253230127,4,3,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 51, 'minutes': 3}",52,48,2,20,0,False,Pass,Drew Stanton pass incomplete to Kellen Davis.,,,-0.7060587813474388,
253230127030,25323012704,253230127,4,4,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 37, 'minutes': 3}",52,48,3,20,5,False,Rush,Drew Stanton rush for 5 yards to the PnnSt 43.,,,0.0254143040194634,
253230127031,25323012704,253230127,4,5,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 4, 'minutes': 3}",57,43,4,15,0,False,Punt,Brandon Fields punt for 41 yards downed at the PnnSt 2.,,,,
253230127027,25323012704,253230127,4,1,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 16, 'minutes': 4}",62,38,1,10,0,False,Penalty,"Michigan St penalty 10 yard holding accepted, no play.",,,,
253230127044,25323012706,253230127,6,5,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 35, 'minutes': 0}",75,25,1,20,2,False,Rush,Drew Stanton rush for 2 yards to the PnnSt 23.,,,-0.3056358011846872,
253230127046,25323012706,253230127,6,7,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 0, 'minutes': 0}",87,13,3,8,0,False,Pass,Drew Stanton sacked by Patrick Humes at the PnnSt 22 for a loss of 9 yards.,,,-0.4704630070105704,
253230127042,25323012706,253230127,6,3,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 29, 'minutes': 1}",73,27,1,10,12,False,Pass,Drew Stanton pass complete to Jerramy Scott for 12 yards to the PnnSt 15 for a 1ST down.,,,0.183081751826403,
253230127045,25323012706,253230127,6,6,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 3, 'minutes': 0}",77,23,2,18,10,False,Pass,Drew Stanton pass complete to Matt Trannon for 10 yards to the PnnSt 13 out-of-bounds.,,,0.5348867990896533,
253230127038,25323012706,253230127,6,1,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 35, 'minutes': 1}",73,27,1,10,0,False,Penalty,Penn St penalty 5 yard offside accepted.,,,,
253230127043,25323012706,253230127,6,4,Michigan State,Big Ten,0,Penn State,Michigan State,Penn State,Big Ten,3,1,"{'seconds': 0, 'minutes': 1}",85,15,1,10,0,False,Penalty,"Michigan St penalty 10 yard holding accepted, no play.",,,,
