id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
260020333188,26002033319,260020333,19,1,Texas Tech,Big 12,3,Alabama,Alabama,Texas Tech,SEC,10,4,"{'seconds': 2, 'minutes': 3}",38,38,1,10,25,False,Rush,Joel Filani rush for 25 yards to the Alab 13 for a 1ST down.,0.555663433539341,,,
260020333190,26002033319,260020333,19,2,Texas Tech,Big 12,9,Alabama,Alabama,Texas Tech,SEC,10,4,"{'seconds': 56, 'minutes': 2}",13,13,1,10,13,True,Pass,Cody Hodges pass complete to Jarrett Hicks for 13 yards for a TOUCHDOWN.,,,,
260020333193,26002033319,260020333,19,4,Texas Tech,Big 12,10,Alabama,Alabama,Texas Tech,SEC,10,4,"{'seconds': 49, 'minutes': 2}",65,65,-1,-1,19,False,Kickoff,"Alex Trlica kickoff for 60 yards returned by Brandon Brooks for 19 yards to the Alab 24, Alabama penalty 10 yard holding accepted.",,,,
260020333192,26002033319,260020333,19,3,Texas Tech,Big 12,10,Alabama,Alabama,Texas Tech,SEC,10,4,"{'seconds': 56, 'minutes': 2}",3,3,-1,-1,0,True,Extra Point Good,Alex Trlica extra point GOOD.,,,,
260020333052,26002033306,260020333,6,2,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 44, 'minutes': 2}",21,79,2,5,5,False,Rush,Kenneth Darby rush for 5 yards to the Alab 26 for a 1ST down.,0.49391520882799256,,,
260020333061,26002033306,260020333,6,9,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 0, 'minutes': 15}",56,44,1,10,9,False,Rush,Kenneth Darby rush for 9 yards to the TexTc 35.,0.9315823230417933,,,
260020333062,26002033306,260020333,6,10,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 0, 'minutes': 15}",65,35,2,1,6,False,Rush,Kenneth Darby rush for 6 yards to the TexTc 29 for a 1ST down.,-0.307001150129884,,,
260020333060,26002033306,260020333,6,8,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 0, 'minutes': 15}",43,57,3,5,13,False,Pass,Brodie Croyle pass complete to Keith Brown for 13 yards to the TexTc 44 for a 1ST down.,2.5643559179274042,,,
260020333063,26002033306,260020333,6,11,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 7, 'minutes': 14}",71,29,1,10,0,False,Pass,Brodie Croyle pass incomplete to Matt Caddell.,-0.534372502378378,,,
260020333058,26002033306,260020333,6,7,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 50, 'minutes': 0}",41,59,2,7,2,False,Pass,Brodie Croyle pass complete to Travis McCall for 2 yards to the Alab 43.,-0.5991228683542751,,,
260020333054,26002033306,260020333,6,4,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 18, 'minutes': 1}",33,67,2,3,2,False,Rush,Tim Castille rush for 2 yards to the Alab 35.,-0.6460888215113937,,,
260020333050,26002033306,260020333,6,1,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 44, 'minutes': 2}",16,84,1,10,5,False,Pass,Brodie Croyle pass complete to Tim Castille for 5 yards to the Alab 21.,0.07867780591471615,,,
260020333066,26002033306,260020333,6,14,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 9, 'minutes': 12}",78,22,4,3,39,False,Field Goal Missed,Jamie Christensen 39 yard field goal MISSED.,,,,
260020333053,26002033306,260020333,6,3,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 39, 'minutes': 2}",26,74,1,10,7,False,Rush,Jimmy Johns rush for 7 yards to the Alab 33.,0.6195700280317222,,,
260020333064,26002033306,260020333,6,12,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 47, 'minutes': 13}",71,29,2,10,6,False,Rush,Kenneth Darby rush for 6 yards to the TexTc 23.,0.1825567748930156,,,
260020333056,26002033306,260020333,6,5,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 18, 'minutes': 1}",35,65,3,1,3,False,Rush,Brodie Croyle rush for 3 yards to the Alab 38 for a 1ST down.,1.0802914652611468,,,
260020333065,26002033306,260020333,6,13,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,2,"{'seconds': 9, 'minutes': 12}",77,23,3,4,1,False,Rush,Brodie Croyle rush for 1 yard to the TexTc 22.,-0.5202147696117086,,,
260020333057,26002033306,260020333,6,6,Alabama,SEC,7,Texas Tech,Alabama,Texas Tech,Big 12,3,1,"{'seconds': 8, 'minutes': 1}",38,62,1,10,3,False,Rush,Kenneth Darby rush for 3 yards to the Alab 41.,-0.4251117664036599,,,
260020333026,26002033303,260020333,3,8,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 50, 'minutes': 9}",43,43,2,10,0,False,Pass,Cody Hodges sacked by DeMeco Ryans at the Alab 43 for a loss of 0 yards.,-1.060943078602227,,,
260020333021,26002033303,260020333,3,3,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 18, 'minutes': 11}",78,78,3,8,19,False,Pass,Cody Hodges pass complete to Joel Filani for 19 yards to the TexTc 41 for a 1ST down.,2.4574547363519645,,,
260020333024,26002033303,260020333,3,6,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 4, 'minutes': 10}",64,64,2,15,21,False,Pass,Cody Hodges pass complete to Robert Johnson for 21 yards to the Alab 43 for a 1ST down.,3.2687831421227145,,,
260020333028,26002033303,260020333,3,10,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 49, 'minutes': 7}",34,34,4,1,0,False,Pass,Cody Hodges sacked by Wallace Gilberry at the Alab 43 for a loss of 9 yards.,-2.6253364582892527,,,
260020333022,26002033303,260020333,3,4,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 30, 'minutes': 10}",59,59,1,10,0,False,Pass,Cody Hodges pass incomplete to Joel Filani.,-1.1387859939569847,,,
260020333020,26002033303,260020333,3,2,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 28, 'minutes': 11}",80,80,2,10,2,False,Pass,Cody Hodges pass complete to Taurean Henderson for 2 yards to the TexTc 22.,-0.17173991087276086,,,
260020333019,26002033303,260020333,3,1,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 37, 'minutes': 11}",80,80,1,10,0,False,Pass,Cody Hodges pass incomplete to Taurean Henderson.,-0.5586693796725282,,,
260020333025,26002033303,260020333,3,7,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 59, 'minutes': 9}",43,43,1,10,0,False,Rush,Taurean Henderson rush for no gain to the Alab 43.,-0.9391692565688832,,,
260020333023,26002033303,260020333,3,5,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 5, 'minutes': 10}",59,59,2,10,0,False,Penalty,Texas Tech penalty 5 yard false start accepted.,,,,
260020333027,26002033303,260020333,3,9,Texas Tech,Big 12,0,Alabama,Alabama,Texas Tech,SEC,7,1,"{'seconds': 7, 'minutes': 9}",43,43,3,10,9,False,Rush,Cody Hodges rush for 9 yards to the Alab 34.,0.977818881391217,,,
