id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
252950242094,25295024216,252950242,11,5,Navy,FBS Independents,20,Rice,Rice,Navy,Conference USA,3,3,"{'seconds': 20, 'minutes': 14}",65,65,-1,-1,0,False,Kickoff,Joey Bullen kickoff for a loss of 35 yards for a touchback.,,,,
252950242090,25295024216,252950242,11,1,Navy,FBS Independents,13,Rice,Rice,Navy,Conference USA,3,3,"{'seconds': 46, 'minutes': 14}",48,48,1,10,16,False,Rush,Lamar Owens rush for 16 yards to the Rice 32 for a 1ST down.,,,0.8147144106909946,
252950242091,25295024216,252950242,11,2,Navy,FBS Independents,13,Rice,Rice,Navy,Conference USA,3,3,"{'seconds': 28, 'minutes': 14}",32,32,1,10,13,False,Rush,Trey Hines rush for 13 yards to the Rice 19 for a 1ST down.,,,0.2670717969514394,
252950242092,25295024216,252950242,11,3,Navy,FBS Independents,19,Rice,Rice,Navy,Conference USA,3,3,"{'seconds': 20, 'minutes': 14}",19,19,1,10,19,True,Rush,Karl Whittaker rush for 19 yards for a TOUCHDOWN.,,,,
252950242084,25295024211,252950242,10,8,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 8, 'minutes': 0}",14,14,3,10,0,False,Pass,Brian Hampton pass incomplete to Jason Tomlinson.,,,-0.545139739806249,
252950242080,25295024211,252950242,10,4,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 30, 'minutes': 0}",30,30,1,10,0,False,Pass,Lamar Owens pass incomplete.,,,-0.557844891990525,
252950242083,25295024211,252950242,10,7,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 15, 'minutes': 0}",14,14,2,10,0,False,Pass,Brian Hampton pass incomplete to Karl Whittaker.,,,-0.3426834405597514,
252950242082,25295024211,252950242,10,6,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 19, 'minutes': 0}",14,14,1,10,0,False,Pass,Brian Hampton pass incomplete.,,,-0.3125697195395781,
252950242077,25295024211,252950242,10,1,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 59, 'minutes': 0}",65,65,1,10,4,False,Rush,Lamar Owens rush for 4 yards to the Navy 39.,,,-0.1595952673507188,
252950242081,25295024211,252950242,10,5,Navy,FBS Independents,10,Rice,Rice,Navy,Conference USA,3,2,"{'seconds': 22, 'minutes': 0}",30,30,2,10,16,False,Rush,Brian Hampton rush for 16 yards to the Rice 14 for a 1ST down.,,,0.8238048497342145,
