game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
252440265,2005,1,regular,home,265,Washington State,Pac-10,70,Idaho,Western Athletic,17-29,16,1-1,1,1,0,0,2,0,0,0,8,230,0,3,17:25,0,28,6,35,2,206,5-15,0-0,436,3,7.9,5.9
252440276,2005,1,regular,away,2729,William & Mary,Atlantic 10,276,Marshall,Conference USA,18-35,0,0-0,2,2,0,0,1,0,100,4,6,193,1,2,18:18,0,0,0,37,0,155,0-0,4-18,359,3,5.8,4.2
252440276,2005,1,regular,home,276,Marshall,Conference USA,2729,William & Mary,Atlantic 10,26-40,24,0-0,2,2,0,0,1,0,0,0,6,313,1,3,18:02,0,52,5,31,1,67,3-12,0-0,380,3,7.8,2.2
252442132,2005,1,regular,away,2199,Eastern Michigan,Mid-American,2132,Cincinnati,Big East,22-33,18,1-2,0,1,0,0,0,0,0,0,8,174,0,1,14:50,0,14,3,31,2,149,6-15,0-0,316,0,5.1,4.8
252442132,2005,1,regular,home,2132,Cincinnati,Big East,2199,Eastern Michigan,Mid-American,17-26,29,0-1,1,0,0,0,0,0,0,0,4,180,0,2,21:39,0,0,0,55,2,293,8-15,0-0,469,1,6.8,5.3
252442433,2005,1,regular,away,2466,Northwestern State,Southland,2433,UL Monroe,Sun Belt,15-23,0,0-0,0,3,0,3,3,0,53,2,3,230,1,3,17:05,0,54,2,40,1,120,0-0,10-96,350,3,10.0,3.0
252442433,2005,1,regular,home,2433,UL Monroe,Sun Belt,2466,Northwestern State,Southland,25-41,23,1-1,3,0,1,43,1,0,0,0,3,296,3,1,19:35,0,12,4,36,1,128,5-16,0-0,411,4,6.9,3.6
252442579,2005,1,regular,away,2116,UCF,Conference USA,2579,South Carolina,SEC,27-39,22,1-3,0,3,0,0,1,0,0,0,4,296,0,1,21:30,0,0,0,41,0,83,8-19,0-0,341,1,6.6,2.0
252442579,2005,1,regular,home,2579,South Carolina,SEC,2116,UCF,Conference USA,18-23,17,1-2,3,0,0,1,0,0,0,0,6,357,1,3,15:29,0,13,3,28,0,32,1-8,0-0,362,3,14.3,1.1
252442649,2005,1,regular,away,2710,Western Illinois,MVFC,2649,Toledo,Mid-American,18-29,0,0-0,3,1,0,0,3,0,102,6,2,215,0,2,19:22,0,0,1,41,0,64,0-0,9-78,303,6,8.2,1.6
252442649,2005,1,regular,home,2649,Toledo,Mid-American,2710,Western Illinois,MVFC,16-26,23,0-0,1,3,1,98,0,0,0,0,14,196,3,2,23:00,0,38,3,37,3,210,7-13,0-0,401,1,7.3,5.7
252450254,2005,1,regular,away,12,Arizona,Pac-10,254,Utah,Mountain West,24-42,25,0-1,2,1,0,0,2,0,0,0,0,302,0,0,17:31,0,0,2,33,1,104,6-14,0-0,391,4,6.8,3.2
252450254,2005,1,regular,home,254,Utah,Mountain West,12,Arizona,Pac-10,19-31,19,1-2,1,2,1,24,0,0,0,0,9,220,2,1,19:09,0,29,3,38,1,226,5-16,0-0,446,1,7.1,5.9
252452117,2005,1,regular,away,84,Indiana,Big Ten,2117,Central Michigan,Mid-American,17-35,20,1-1,0,0,0,0,1,0,0,0,2,312,0,3,21:03,0,25,7,45,0,109,3-17,0-0,385,1,7.9,2.4
252452117,2005,1,regular,home,2117,Central Michigan,Mid-American,84,Indiana,Big Ten,18-36,15,0-0,0,0,0,0,0,0,0,0,7,244,1,0,15:35,0,11,6,32,1,167,3-18,0-0,383,0,6.0,5.2
252460002,2005,1,regular,away,59,Georgia Tech,ACC,2,Auburn,SEC,17-36,23,0-0,0,2,0,61,1,0,0,0,11,183,4,1,21:02,0,10,3,39,1,139,7-15,0-0,313,1,4.8,3.6
252460002,2005,1,regular,home,2,Auburn,SEC,59,Georgia Tech,ACC,22-44,24,0-1,2,0,0,0,4,0,0,0,2,373,1,2,15:38,0,12,2,23,0,50,4-11,0-0,392,6,7.8,2.2
252460008,2005,1,regular,away,2623,Missouri State,MVFC,8,Arkansas,SEC,12-28,14,2-2,3,4,0,28,2,0,155,8,5,156,1,1,20:02,0,4,1,39,0,178,3-16,4-30,338,5,5.7,4.6
252460008,2005,1,regular,home,8,Arkansas,SEC,2623,Missouri State,MVFC,13-25,27,1-2,4,3,0,16,1,0,0,0,7,108,2,1,16:38,0,63,5,51,5,483,5-10,0-0,591,5,4.3,9.5
252460021,2005,1,regular,away,26,UCLA,Pac-10,21,San Diego State,Mountain West,12-18,16,0-1,0,0,0,38,0,0,0,0,14,166,2,0,16:12,1,121,3,35,4,191,5-11,0-0,349,0,8.8,5.5
252460021,2005,1,regular,home,21,San Diego State,Mountain West,26,UCLA,Pac-10,24-35,23,1-2,0,0,0,0,2,0,0,0,1,271,0,0,20:29,0,3,1,46,2,156,9-18,0-0,402,2,7.0,3.4
252460023,2005,1,regular,away,331,Eastern Washington,Big Sky,23,San José State,Western Athletic,23-40,23,0-0,1,2,0,0,1,0,20,2,6,350,1,2,16:07,0,5,2,31,1,90,0-5,10-79,462,2,9.3,2.9
252460023,2005,1,regular,home,23,San José State,Western Athletic,331,Eastern Washington,Big Sky,21-36,27,2-3,2,1,1,6,1,0,0,0,5,290,1,2,20:32,0,19,2,45,2,253,5-15,0-0,543,3,8.1,5.6
252460025,2005,1,regular,away,16,Sacramento State,Big Sky,25,California,Pac-10,16-37,9,0-0,3,2,0,4,0,0,71,5,3,114,2,0,18:02,0,11,2,32,0,68,0-4,6-35,189,3,3.3,2.1
252460025,2005,1,regular,home,25,California,Pac-10,16,Sacramento State,Big Sky,10-28,16,0-1,2,3,0,0,2,0,0,0,11,183,0,2,18:38,1,116,7,41,2,212,4-15,0-0,395,4,6.5,5.2
252460038,2005,1,regular,away,36,Colorado State,Mountain West,38,Colorado,Big 12,28-43,21,1-2,0,2,0,33,4,0,0,0,4,296,1,3,19:21,0,12,2,34,1,95,6-16,0-0,386,4,6.8,2.8
252460038,2005,1,regular,home,38,Colorado,Big 12,36,Colorado State,Mountain West,22-33,19,0-1,2,0,0,21,1,0,0,0,11,303,4,0,16:43,0,16,2,29,3,113,3-10,0-0,396,3,8.6,3.9
252460057,2005,1,regular,away,2751,Wyoming,Mountain West,57,Florida,SEC,14-32,14,2-3,1,0,0,0,1,0,0,0,2,174,0,1,15:25,0,6,3,27,1,72,1-13,0-0,222,2,4.7,2.7
252460057,2005,1,regular,home,57,Florida,SEC,2751,Wyoming,Mountain West,26-34,23,0-0,0,1,0,0,0,0,0,0,8,348,1,3,21:09,0,23,7,36,1,91,4-12,0-0,411,0,9.4,2.5
252460061,2005,1,regular,away,68,Boise State,Western Athletic,61,Georgia,SEC,13-25,17,0-0,2,1,0,0,4,0,0,0,1,123,0,0,23:24,0,4,2,35,2,169,4-10,0-0,292,6,4.9,4.8
252460061,2005,1,regular,home,61,Georgia,SEC,68,Boise State,Western Athletic,22-33,22,0-0,1,2,0,24,0,0,0,0,12,394,4,5,13:16,0,34,5,33,1,180,5-12,0-0,574,1,11.9,5.5
252460062,2005,1,regular,away,30,USC,Pac-10,62,Hawai'i,Western Athletic,20-29,24,1-2,0,1,1,65,1,0,0,0,9,345,1,4,16:08,0,0,0,33,3,177,5-10,0-0,518,1,11.8,5.4
252460062,2005,1,regular,home,62,Hawai'i,Western Athletic,30,USC,Pac-10,33-49,23,0-2,1,0,0,0,1,0,0,0,5,393,1,2,20:33,0,-2,2,21,0,60,5-13,0-0,437,2,7.7,2.9
252460066,2005,1,regular,away,2287,Illinois State,MVFC,66,Iowa State,Big 12,10-25,12,0-0,0,2,0,0,2,0,42,3,1,211,0,2,15:26,0,-12,2,34,0,89,0-6,7-55,311,2,8.9,2.6
252460066,2005,1,regular,home,66,Iowa State,Big 12,2287,Illinois State,MVFC,30-41,25,0-0,2,0,0,4,0,0,0,0,6,326,2,1,20:53,0,47,3,41,3,92,6-15,0-0,406,2,7.7,2.2
252460077,2005,1,regular,away,195,Ohio,Mid-American,77,Northwestern,Big Ten,12-28,13,0-0,2,2,0,0,1,0,0,0,2,190,1,0,13:07,0,17,3,23,1,62,0-9,0-0,239,3,6.3,2.7
252460077,2005,1,regular,home,77,Northwestern,Big Ten,195,Ohio,Mid-American,28-40,29,0-1,2,2,0,3,1,0,0,0,8,367,1,2,23:43,0,63,5,47,3,194,11-21,0-0,550,3,8.9,4.1
252460127,2005,1,regular,away,2309,Kent State,Mid-American,127,Michigan State,Big Ten,32-55,15,1-2,0,2,0,0,1,0,0,0,2,312,1,2,15:41,0,19,3,15,0,14,6-18,0-0,315,1,5.5,0.9
252460127,2005,1,regular,home,127,Michigan State,Big Ten,2309,Kent State,Mid-American,27-35,35,0-1,2,0,0,16,1,0,0,0,5,332,1,2,20:23,0,63,6,55,5,354,6-11,0-0,685,3,9.5,6.4
252460130,2005,1,regular,away,2459,Northern Illinois,Mid-American,130,Michigan,Big Ten,17-25,20,0-0,5,1,0,0,1,0,0,0,5,208,0,0,15:30,0,1,1,32,2,211,4-8,0-0,411,6,8.0,6.6
252460130,2005,1,regular,home,130,Michigan,Big Ten,2459,Northern Illinois,Mid-American,21-33,29,1-2,1,5,0,-4,0,0,0,0,9,239,1,2,21:09,0,0,0,48,2,208,11-17,0-0,447,1,7.2,4.3
252460151,2005,1,regular,away,150,Duke,ACC,151,East Carolina,Conference USA,15-30,19,1-2,1,2,0,0,3,0,0,0,3,164,0,0,14:36,0,18,2,43,2,162,9-17,0-0,301,4,4.6,3.8
252460151,2005,1,regular,home,151,East Carolina,Conference USA,150,Duke,ACC,17-21,11,1-1,2,1,0,1,0,0,0,0,6,241,3,1,13:13,0,53,2,36,2,103,6-13,0-0,338,2,11.2,2.9
252460158,2005,1,regular,away,311,Maine,Atlantic 10,158,Nebraska,Big 12,16-36,10,0-1,1,3,0,0,1,0,92,5,0,82,2,1,19:08,0,0,0,37,0,-6,7-21,7-55,145,2,4.2,-0.2
252460158,2005,1,regular,home,158,Nebraska,Big 12,311,Maine,Atlantic 10,15-36,17,1-3,3,1,1,27,2,0,0,0,13,197,1,0,17:27,0,196,9,42,1,121,5-17,0-0,313,5,5.3,2.9
252460166,2005,1,regular,away,2638,UTEP,Conference USA,166,New Mexico State,Western Athletic,17-33,16,0-1,1,1,0,43,0,0,0,0,10,221,3,3,16:57,0,0,0,35,1,97,3-14,0-0,301,1,6.2,2.8
252460166,2005,1,regular,home,166,New Mexico State,Western Athletic,2638,UTEP,Conference USA,38-62,22,2-5,1,1,0,0,3,0,0,0,5,402,0,2,18:53,0,6,3,24,0,-17,7-19,0-0,330,4,5.6,-0.7
252460194,2005,1,regular,away,193,Miami (OH),Mid-American,194,Ohio State,Big Ten,24-44,21,0-1,2,1,0,0,1,0,0,0,2,291,1,1,18:23,0,10,1,30,1,48,8-17,0-0,298,3,5.7,1.6
252460194,2005,1,regular,home,194,Ohio State,Big Ten,193,Miami (OH),Mid-American,22-30,24,1-1,1,2,1,26,1,0,0,0,10,226,1,2,18:12,0,32,3,36,1,160,5-10,0-0,382,2,7.4,4.4
252460197,2005,1,regular,away,147,Montana State,Big Sky,197,Oklahoma State,Big 12,22-34,16,2-3,1,2,0,0,0,0,30,1,4,174,0,0,19:03,0,0,0,28,0,49,4-14,6-43,254,1,6.0,1.8
252460197,2005,1,regular,home,197,Oklahoma State,Big 12,147,Montana State,Big Sky,11-23,21,1-2,2,1,0,0,0,0,0,0,1,138,0,1,17:36,0,34,2,41,1,244,3-12,0-0,378,2,5.8,6.0
252460201,2005,1,regular,away,2628,TCU,Mountain West,201,Oklahoma,Big 12,24-45,19,0-1,1,5,0,15,1,0,0,0,5,236,1,1,21:20,0,10,4,35,1,58,5-18,0-0,284,2,5.0,1.7
252460201,2005,1,regular,home,201,Oklahoma,Big 12,2628,TCU,Mountain West,13-31,14,0-2,5,1,0,23,1,0,0,0,4,161,1,0,15:01,0,28,4,36,1,97,3-14,0-0,225,6,4.1,2.7
252460204,2005,1,regular,away,2502,Portland State,Big Sky,204,Oregon State,Pac-10,15-33,13,0-0,0,0,0,0,2,0,121,5,2,174,1,1,19:38,0,20,3,34,1,126,0-0,1-10,300,2,5.3,3.7
252460204,2005,1,regular,home,204,Oregon State,Pac-10,2502,Portland State,Big Sky,28-46,24,0-0,0,0,0,12,1,0,0,0,11,416,2,4,16:56,0,12,5,26,1,77,6-14,0-0,479,1,8.7,3.0
252460213,2005,1,regular,away,58,South Florida,Big East,213,Penn State,Big Ten,21-39,17,0-1,1,3,0,8,1,0,0,0,1,200,1,2,19:00,0,1,1,36,0,97,6-19,0-0,297,2,5.1,2.7
252460213,2005,1,regular,home,213,Penn State,Big Ten,58,South Florida,Big East,9-15,18,0-0,3,1,0,16,1,0,0,0,5,120,1,0,17:10,0,58,5,39,2,264,3-9,0-0,354,4,6.0,6.8
252460221,2005,1,regular,away,87,Notre Dame,FBS Independents,221,Pittsburgh,Big East,18-27,33,0-0,0,1,0,0,1,0,0,0,6,227,1,2,20:06,0,23,1,50,4,275,10-15,0-0,502,1,8.4,5.5
252460221,2005,1,regular,home,221,Pittsburgh,Big East,87,Notre Dame,FBS Independents,20-35,20,0-3,1,0,0,3,1,0,0,0,7,258,1,1,16:45,0,0,0,31,1,103,4-14,0-0,323,2,6.3,3.3
252460228,2005,1,regular,away,245,Texas A&M,Big 12,228,Clemson,ACC,8-17,15,0-1,1,0,0,0,1,0,0,0,6,110,0,1,09:00,0,0,0,33,2,248,2-7,0-0,358,2,6.5,7.5
252460228,2005,1,regular,home,228,Clemson,ACC,245,Texas A&M,Big 12,16-24,24,1-1,0,1,0,37,0,0,0,0,19,218,1,0,09:00,1,53,2,51,0,183,7-16,0-0,396,0,8.9,3.6
252460251,2005,1,regular,away,309,Louisiana,Sun Belt,251,Texas,Big 12,16-33,11,1-2,0,1,0,11,1,0,0,0,3,188,1,0,19:19,0,0,0,34,0,72,5-18,0-0,238,1,5.0,2.1
252460251,2005,1,regular,home,251,Texas,Big 12,309,Louisiana,Sun Belt,13-17,30,0-1,1,0,0,4,1,0,0,0,6,173,1,3,17:21,0,106,7,52,5,418,6-10,0-0,591,2,10.2,8.0
252460252,2005,1,regular,away,103,Boston College,ACC,252,BYU,Mountain West,27-35,22,0-0,1,0,0,0,0,0,0,0,8,247,0,2,17:35,0,24,2,31,0,133,6-12,0-0,365,1,6.6,4.3
252460252,2005,1,regular,home,252,BYU,Mountain West,103,Boston College,ACC,41-60,22,0-2,0,1,0,0,0,0,0,0,3,348,0,0,18:52,0,28,3,16,0,8,4-16,0-0,338,0,5.5,0.5
252460258,2005,1,regular,away,2711,Western Michigan,Mid-American,258,Virginia,ACC,33-49,22,0-4,2,1,1,65,1,0,0,0,13,291,2,0,20:59,0,9,1,37,0,86,7-18,0-0,357,3,5.5,2.3
252460258,2005,1,regular,home,258,Virginia,ACC,2711,Western Michigan,Mid-American,17-25,20,0-1,1,2,0,0,2,0,0,0,7,280,1,1,15:42,0,3,1,41,3,188,2-11,0-0,440,3,10.1,4.6
252460275,2005,1,regular,away,189,Bowling Green,Mid-American,275,Wisconsin,Big Ten,30-52,28,2-2,0,0,0,0,1,0,0,0,0,490,1,5,16:19,0,49,2,29,1,73,7-16,0-0,531,1,8.8,2.5
252460275,2005,1,regular,home,275,Wisconsin,Big Ten,189,Bowling Green,Mid-American,8-10,27,2-2,0,0,0,0,1,0,0,0,8,116,1,1,20:00,0,19,1,63,7,388,6-11,0-0,504,1,11.6,6.2
252460333,2005,1,regular,away,2393,Middle Tennessee,Sun Belt,333,Alabama,SEC,13-20,9,0-0,1,0,0,0,0,0,0,0,1,148,1,1,16:24,0,11,2,25,0,34,3-12,0-0,157,1,6.2,1.4
252460333,2005,1,regular,home,333,Alabama,SEC,2393,Middle Tennessee,Sun Belt,17-25,20,0-1,0,1,0,0,1,0,0,0,6,221,0,1,20:27,0,39,6,37,2,133,4-11,0-0,345,1,8.5,3.6
252460344,2005,1,regular,away,93,Murray State,OVC,344,Mississippi State,SEC,14-20,0,0-0,1,0,0,0,1,0,76,5,0,127,0,0,16:39,0,0,0,33,1,88,0-0,7-62,229,2,7.1,2.7
252460344,2005,1,regular,home,344,Mississippi State,SEC,93,Murray State,OVC,17-27,26,1-1,0,1,0,0,0,0,0,0,8,233,1,4,19:56,0,1,3,44,1,249,8-15,0-0,482,0,8.6,5.7
252460356,2005,1,regular,away,164,Rutgers,Big East,356,Illinois,Big Ten,27-44,21,0-0,0,1,0,41,0,0,0,0,12,352,2,2,17:47,0,17,3,27,1,175,3-15,0-0,517,0,7.8,6.5
252460356,2005,1,regular,home,356,Illinois,Big Ten,164,Rutgers,Big East,24-34,26,1-1,1,0,0,0,2,0,0,0,9,253,0,3,18:55,0,0,0,48,1,204,3-12,0-0,437,3,6.9,4.3
252462005,2005,1,regular,away,264,Washington,Pac-10,2005,Air Force,Mountain West,19-27,18,0-1,0,2,0,0,0,0,0,0,5,242,0,1,17:28,0,0,0,34,1,129,6-12,0-0,371,0,9.0,3.8
252462005,2005,1,regular,home,2005,Air Force,Mountain West,264,Washington,Pac-10,13-22,22,3-3,2,0,0,0,0,0,0,0,8,207,0,1,19:11,0,13,2,52,1,218,9-17,0-0,425,2,9.4,4.2
252462032,2005,1,regular,away,142,Missouri,Big 12,2032,Arkansas State,Sun Belt,33-48,30,1-1,2,1,0,0,1,0,0,0,6,340,1,4,18:44,0,16,4,41,2,317,8-17,0-0,657,3,7.1,7.7
252462032,2005,1,regular,home,2032,Arkansas State,Sun Belt,142,Missouri,Big 12,19-38,18,1-1,1,2,0,20,1,0,0,0,5,232,1,1,17:56,0,39,3,29,1,117,1-15,0-0,323,2,5.4,4.0
252462294,2005,1,regular,away,2050,Ball State,Mid-American,2294,Iowa,Big Ten,11-23,7,0-1,1,3,0,0,0,0,0,0,0,109,0,0,17:21,0,0,0,34,0,51,4-17,0-0,144,1,4.0,1.5
252462294,2005,1,regular,home,2294,Iowa,Big Ten,2050,Ball State,Mid-American,19-20,22,1-2,3,1,0,0,0,0,0,0,8,205,0,2,18:35,1,131,6,47,5,241,4-10,0-0,441,3,10.0,5.1
252462305,2005,1,regular,away,2226,Florida Atlantic,Sun Belt,2305,Kansas,Big 12,20-28,16,2-2,1,0,0,19,0,0,0,0,1,321,2,3,17:42,0,1,4,37,0,70,4-15,0-0,369,1,10.7,1.9
252462305,2005,1,regular,home,2305,Kansas,Big 12,2226,Florida Atlantic,Sun Belt,16-35,24,0-0,0,1,0,0,2,0,0,0,8,183,0,1,18:13,0,47,6,37,2,201,7-15,0-0,378,2,5.1,5.4
252462306,2005,1,regular,away,2229,Florida International,Sun Belt,2306,Kansas State,Big 12,17-34,10,1-3,2,4,0,0,1,0,0,0,3,154,1,1,16:37,1,40,3,26,1,82,5-15,0-0,236,3,4.5,3.2
252462306,2005,1,regular,home,2306,Kansas State,Big 12,2229,Florida International,Sun Belt,19-31,21,0-0,4,2,0,0,1,0,0,0,9,175,1,2,20:04,0,99,6,42,2,246,8-17,0-0,407,5,5.2,5.9
252462426,2005,1,regular,away,120,Maryland,ACC,2426,Navy,FBS Independents,19-30,29,1-1,0,0,0,0,2,0,0,0,9,230,1,1,18:23,0,9,1,40,1,210,2-9,0-0,427,2,7.2,5.3
252462426,2005,1,regular,home,2426,Navy,FBS Independents,120,Maryland,ACC,5-12,17,2-4,0,0,0,16,1,0,0,0,2,99,2,0,18:17,0,7,1,49,3,246,6-14,0-0,343,1,8.1,5.0
252462567,2005,1,regular,away,239,Baylor,Big 12,2567,SMU,Conference USA,23-40,24,0-1,1,2,0,0,2,0,0,0,8,208,0,0,22:34,0,1,4,45,3,215,8-18,0-0,413,3,4.9,4.8
252462567,2005,1,regular,home,2567,SMU,Conference USA,239,Baylor,Big 12,9-26,17,2-4,2,1,0,41,0,0,0,0,5,123,2,1,14:06,0,35,2,36,1,170,1-12,0-0,276,2,4.1,4.7
252462633,2005,1,regular,away,5,UAB,Conference USA,2633,Tennessee,SEC,27-38,21,0-1,1,0,0,2,1,0,0,0,4,290,3,1,18:02,0,0,1,23,0,53,5-12,0-0,335,2,7.4,2.3
252462633,2005,1,regular,home,2633,Tennessee,SEC,5,UAB,Conference USA,22-38,24,0-1,0,1,0,29,3,0,0,0,5,274,1,2,18:00,0,0,1,35,0,138,8-14,0-0,412,3,7.2,3.9
252462653,2005,1,regular,away,13,Cal Poly,Great West,2653,Troy,Sun Belt,10-16,7,0-1,1,1,0,0,1,0,0,0,4,51,0,0,17:30,0,0,0,36,1,71,0-1,6-39,139,2,4.3,2.0
252462653,2005,1,regular,home,2653,Troy,Sun Belt,13,Cal Poly,Great West,14-31,17,1-1,1,1,0,2,1,0,0,0,9,262,1,1,19:10,0,90,5,43,1,65,8-18,0-0,278,2,6.9,1.5
252470096,2005,1,regular,away,97,Louisville,Big East,96,Kentucky,SEC,19-27,22,0-1,0,5,0,0,0,0,0,0,7,194,0,0,21:20,0,20,3,46,4,209,7-15,0-0,388,0,6.6,4.5
252470096,2005,1,regular,home,96,Kentucky,SEC,97,Louisville,Big East,17-27,17,0-0,5,0,0,0,0,0,0,0,6,327,0,2,15:21,0,0,0,27,1,47,5-10,0-0,325,5,10.3,1.7
252470152,2005,1,regular,away,259,Virginia Tech,ACC,152,NC State,ACC,10-21,16,2-2,0,1,0,18,0,0,0,0,8,128,2,1,18:06,0,19,2,41,1,124,4-15,0-0,232,0,5.1,3.0
252470152,2005,1,regular,home,152,NC State,ACC,259,Virginia Tech,ACC,27-44,21,1-1,1,0,0,0,2,0,0,0,10,329,0,0,18:35,0,15,3,29,1,127,6-14,0-0,438,3,7.1,4.4
252470183,2005,1,regular,away,277,West Virginia,Big East,183,Syracuse,Big East,17-27,16,2-2,4,0,1,31,1,0,0,0,7,173,2,0,20:34,0,33,5,45,0,172,1-14,0-0,339,5,6.2,3.8
252470183,2005,1,regular,home,183,Syracuse,Big East,277,West Virginia,Big East,15-31,7,0-1,0,4,0,0,2,0,0,0,1,105,1,0,16:04,0,20,2,26,1,18,0-15,0-0,103,2,2.7,0.7
252480052,2005,1,regular,away,2390,Miami,ACC,52,Florida State,ACC,16-28,21,0-1,1,1,0,0,2,0,0,0,1,293,1,1,22:34,0,3,1,44,0,81,4-16,0-0,313,3,8.3,1.8
252480052,2005,1,regular,home,52,Florida State,ACC,2390,Miami,ACC,8-26,9,0-1,1,1,0,25,1,0,0,0,4,76,2,0,14:33,0,49,4,33,1,96,2-14,0-0,170,2,2.8,2.9
252480167,2005,1,regular,away,2439,UNLV,Mountain West,167,New Mexico,Mountain West,19-31,14,0-1,0,0,0,0,1,0,0,0,4,260,0,2,17:30,0,15,3,29,1,108,8-16,0-0,363,1,8.2,3.7
252480167,2005,1,regular,home,167,New Mexico,Mountain West,2439,UNLV,Mountain West,20-29,19,0-0,0,0,0,0,0,0,0,0,6,295,1,2,19:23,0,28,3,39,1,87,7-15,0-0,375,0,9.9,2.2
252480235,2005,1,regular,away,145,Ole Miss,SEC,235,Memphis,Conference USA,15-31,16,1-1,0,1,0,65,2,0,0,0,4,240,2,0,18:34,0,37,5,36,1,55,3-15,0-0,262,2,6.7,1.5
252480235,2005,1,regular,home,235,Memphis,Conference USA,145,Ole Miss,SEC,16-29,16,2-2,1,0,0,7,2,0,0,0,6,163,2,0,18:05,0,33,5,38,0,119,4-15,0-0,268,3,5.1,3.1
252512226,2005,2,regular,away,197,Oklahoma State,Big 12,2226,Florida Atlantic,Sun Belt,11-22,17,0-0,1,6,0,0,0,0,0,0,11,98,0,0,19:25,0,13,2,49,2,194,3-15,0-0,292,1,4.5,4.0
252512226,2005,2,regular,home,2226,Florida Atlantic,Sun Belt,197,Oklahoma State,Big 12,7-16,13,0-1,6,1,0,0,0,0,0,0,3,124,0,0,17:05,0,21,5,41,0,126,1-11,0-0,217,6,5.7,3.1
252520195,2005,2,regular,away,221,Pittsburgh,Big East,195,Ohio,Mid-American,13-26,13,0-1,0,0,0,0,3,0,0,0,4,143,0,0,17:37,0,26,7,41,0,148,6-17,0-0,268,3,4.6,3.6
252520195,2005,2,regular,home,195,Ohio,Mid-American,221,Pittsburgh,Big East,14-24,11,0-0,0,0,2,123,0,0,0,0,4,118,3,0,18:53,0,62,6,35,0,94,4-15,0-0,208,0,4.8,2.7
252522440,2005,2,regular,away,265,Washington State,Pac-10,2440,Nevada,Western Athletic,19-32,27,1-1,1,0,1,36,0,0,0,0,13,291,1,4,17:29,1,163,8,43,1,247,3-12,0-0,534,1,9.0,5.7
