game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
400868881,2016,9,regular,away,239,Baylor,Big 12,251,Texas,Big 12,14-28,0,31,1-3,1,1,0,0,1,0,40,2,10,226,2,1,2,32:55,0,12,1,3,68,2,398,3,53,8,10-20,3,10-39,624,2,8.1,5.9
400868881,2016,9,regular,home,251,Texas,Big 12,239,Baylor,Big 12,12-21,0,19,0-1,1,1,0,0,1,0,109,6,9,291,6,1,2,27:05,0,1,1,0,51,2,257,7,62,12,7-17,3,4-23,548,2,13.9,5.0
400868882,2016,10,regular,away,2628,TCU,Big 12,239,Baylor,Big 12,18-31,1,34,2-2,0,0,1,28,0,0,109,4,14,257,5,1,1,35:39,0,0,0,3,59,6,431,3,58,6,8-16,0,7-55,688,0,8.3,7.3
400868882,2016,10,regular,home,239,Baylor,Big 12,2628,TCU,Big 12,22-43,0,19,5-6,0,0,0,0,1,0,118,7,2,282,5,0,1,24:21,0,14,1,2,45,2,133,1,54,5,5-20,0,11-121,415,1,6.6,3.0
400868883,2016,11,regular,away,239,Baylor,Big 12,201,Oklahoma,Big 12,21-46,0,24,4-6,1,0,0,5,2,0,116,5,6,292,1,1,2,24:12,0,0,0,1,45,1,212,2,56,6,10-22,2,9-55,504,3,6.3,4.7
400868883,2016,11,regular,home,201,Oklahoma,Big 12,239,Baylor,Big 12,20-25,0,23,0-0,0,1,0,32,1,0,76,4,9,300,9,2,2,35:48,0,0,0,0,50,4,253,2,52,3,12-17,0,3-30,553,1,12.0,5.1
400868884,2016,12,regular,away,2306,Kansas State,Big 12,239,Baylor,Big 12,16-25,0,25,1-1,2,1,0,73,0,0,130,4,6,177,7,3,0,36:01,0,5,2,6,51,6,237,4,45,7,7-14,3,8-85,414,2,7.1,4.6
400868884,2016,12,regular,home,239,Baylor,Big 12,2306,Kansas State,Big 12,27-46,0,22,1-1,1,2,0,0,3,0,34,2,3,258,1,0,3,23:59,0,0,0,4,33,0,110,3,53,8,7-17,3,9-84,368,4,5.6,3.3
400868885,2016,13,regular,away,239,Baylor,Big 12,2641,Texas Tech,Big 12,30-47,0,33,4-9,3,0,0,0,1,0,75,3,5,377,4,0,3,29:57,0,24,2,1,53,2,257,2,46,5,5-17,6,11-78,634,4,8.0,4.8
400868885,2016,13,regular,home,2641,Texas Tech,Big 12,239,Baylor,Big 12,30-47,0,24,0-1,0,3,0,15,0,0,42,3,12,586,5,1,6,30:03,0,0,0,6,32,1,80,1,64,3,8-17,0,15-107,666,0,12.5,2.5
400868886,2016,14,regular,away,239,Baylor,Big 12,277,West Virginia,Big 12,15-31,0,19,0-2,2,0,0,0,2,0,65,3,3,244,4,0,2,26:16,0,5,3,1,41,1,196,2,53,3,4-13,2,12-100,440,4,7.9,4.8
400868886,2016,14,regular,home,277,West Virginia,Big 12,239,Baylor,Big 12,10-26,0,25,3-4,0,2,0,18,0,0,49,3,6,111,3,2,2,33:44,0,0,0,0,62,1,311,4,43,4,4-18,1,6-62,422,0,4.3,5.0
400868887,2016,1,regular,away,2460,Northern Iowa,MVFC,66,Iowa State,Big 12,15-27,0,22,1-1,1,1,0,29,0,0,57,2,5,135,2,2,1,35:56,0,0,0,0,58,2,232,3,34,7,4-17,2,5-65,367,1,5.0,4.0
400868887,2016,1,regular,home,66,Iowa State,Big 12,2460,Northern Iowa,MVFC,18-28,0,16,0-0,2,1,0,0,2,0,53,2,2,256,5,0,3,24:04,0,44,4,1,25,0,51,3,56,11,3-11,2,9-89,307,4,9.1,2.0
400868888,2016,2,regular,away,66,Iowa State,Big 12,2294,Iowa,Big Ten,14-35,0,16,1-2,0,0,0,0,1,0,42,2,3,165,2,0,0,27:52,0,0,0,2,35,0,126,2,41,6,3-15,0,10-73,291,1,4.7,3.6
400868888,2016,2,regular,home,2294,Iowa,Big Ten,66,Iowa State,Big 12,20-30,0,25,1-1,0,0,0,3,0,0,34,1,6,237,7,1,3,32:08,0,20,3,1,36,3,198,3,35,5,4-10,0,5-35,435,0,7.9,5.5
400868889,2016,3,regular,away,66,Iowa State,Big 12,2628,TCU,Big 12,19-36,0,18,2-4,0,0,0,0,0,0,118,5,8,217,3,0,0,32:52,0,-2,4,1,47,2,138,0,33,2,8-22,0,7-44,355,0,6.0,2.9
400868889,2016,3,regular,home,2628,TCU,Big 12,66,Iowa State,Big 12,22-35,0,22,2-2,0,0,0,0,0,0,44,2,11,252,7,0,1,27:08,0,2,1,1,37,4,229,5,34,8,5-15,0,5-50,481,0,7.2,6.2
400868910,2016,1,regular,away,349,Army,FBS Independents,218,Temple,American Athletic,2-5,0,25,2-2,0,0,0,29,0,0,39,2,4,15,2,3,0,35:48,0,0,0,0,67,4,329,4,31,6,7-14,1,5-34,344,0,3.0,4.9
400868910,2016,1,regular,home,218,Temple,American Athletic,349,Army,FBS Independents,12-26,0,16,1-2,0,0,0,0,3,0,74,5,7,168,0,0,0,24:12,0,0,0,0,28,1,83,1,47,4,3-9,0,5-35,251,3,6.5,3.0
400868911,2016,2,regular,away,242,Rice,Conference USA,349,Army,FBS Independents,16-30,0,12,1-2,1,1,0,0,1,0,22,2,2,197,1,0,1,19:48,0,0,0,0,21,1,92,1,56,8,1-10,2,6-55,289,2,6.6,4.4
400868911,2016,2,regular,home,349,Army,FBS Independents,242,Rice,Conference USA,4-6,0,23,2-2,0,2,0,0,0,0,25,1,7,66,4,1,0,40:12,0,22,3,0,69,4,348,3,25,5,6-15,1,5-50,414,0,11.0,5.0
400868912,2016,3,regular,away,349,Army,FBS Independents,2638,UTEP,Conference USA,7-8,0,33,1-1,0,1,0,11,0,0,0,0,12,174,2,1,1,41:40,0,19,3,2,73,7,426,1,25,4,10-12,1,2-10,600,0,21.8,5.8
400868912,2016,3,regular,home,2638,UTEP,Conference USA,349,Army,FBS Independents,12-23,0,10,0-1,1,0,0,0,1,0,195,8,2,166,0,0,1,18:20,0,0,0,0,19,1,88,0,35,2,3-9,1,6-41,254,2,7.2,4.6
400868913,2016,4,regular,away,349,Army,FBS Independents,2084,Buffalo,Mid-American,4-10,0,21,4-6,1,0,0,0,1,0,83,4,8,48,2,1,0,36:24,0,18,1,0,67,2,396,0,40,8,6-17,2,8-83,444,2,4.8,5.9
400868913,2016,4,regular,home,2084,Buffalo,Mid-American,349,Army,FBS Independents,20-31,0,13,2-3,0,1,0,0,1,0,91,5,5,178,0,1,1,23:36,0,0,0,0,33,2,87,1,49,4,7-15,1,5-35,265,1,5.7,2.6
400868915,2016,7,regular,away,322,Lafayette,Patriot,349,Army,FBS Independents,23-38,0,10,0-2,0,1,0,0,2,0,129,8,1,213,1,0,0,27:21,0,0,0,0,17,1,10,0,35,2,5-13,0,5-45,223,2,5.6,0.6
400868915,2016,7,regular,home,349,Army,FBS Independents,322,Lafayette,Patriot,7-13,0,31,1-2,1,0,0,0,0,0,30,1,8,134,6,2,3,32:39,0,18,1,0,54,6,533,2,30,5,6-8,2,6-60,667,1,10.3,9.9
400868916,2016,8,regular,away,249,North Texas,Conference USA,349,Army,FBS Independents,9-17,1,15,0-0,0,3,1,46,1,0,32,2,5,118,4,4,1,22:34,0,13,1,0,33,3,202,1,65,6,4-10,0,10-89,320,1,6.9,6.1
400868916,2016,8,regular,home,349,Army,FBS Independents,249,North Texas,Conference USA,7-21,0,24,5-7,3,0,0,12,4,0,10,1,4,101,0,1,0,37:26,0,6,3,0,67,2,302,2,32,5,5-15,7,9-79,403,7,4.8,4.5
400868917,2016,9,regular,away,349,Army,FBS Independents,154,Wake Forest,ACC,6-9,0,21,0-2,1,0,0,31,1,0,0,0,3,145,4,3,1,35:57,0,64,3,2,64,2,238,0,34,4,7-14,3,2-20,383,2,16.1,3.7
400868917,2016,9,regular,home,154,Wake Forest,ACC,349,Army,FBS Independents,23-43,0,17,1-1,0,1,0,25,3,0,61,4,7,220,1,1,1,24:03,0,0,0,1,23,0,123,1,56,7,3-13,0,7-45,343,3,5.1,5.3
400868918,2016,10,regular,away,2005,Air Force,Mountain West,349,Army,FBS Independents,6-9,0,20,1-1,1,0,0,0,0,0,15,1,7,195,5,2,1,31:13,0,0,0,0,52,3,249,1,35,6,7-12,1,9-99,444,1,21.7,4.8
400868918,2016,10,regular,home,349,Army,FBS Independents,2005,Air Force,Mountain West,5-16,0,15,0-2,0,1,0,0,2,0,40,4,0,84,2,0,1,28:47,0,0,0,0,40,1,144,0,36,2,4-12,0,5-35,228,2,5.3,3.6
400868919,2016,11,regular,away,349,Army,FBS Independents,87,Notre Dame,FBS Independents,2-8,0,10,1-3,0,0,0,14,1,0,130,6,0,13,3,1,0,25:38,0,0,0,0,42,1,229,0,29,3,3-11,3,7-68,242,1,1.6,5.5
400868919,2016,11,regular,home,87,Notre Dame,FBS Independents,349,Army,FBS Independents,18-29,1,31,1-1,0,0,0,2,1,1,92,1,8,215,3,1,3,34:22,0,16,2,1,43,2,261,2,30,4,10-13,1,7-35,476,1,7.4,6.1
400868920,2016,12,regular,away,2415,Morgan State,MEAC,349,Army,FBS Independents,11-26,0,8,0-2,0,2,0,0,0,0,87,9,3,96,0,0,0,28:30,0,0,0,0,34,0,28,2,50,5,3-16,1,4-36,124,0,3.7,0.8
400868920,2016,12,regular,home,349,Army,FBS Independents,2415,Morgan State,MEAC,3-8,0,28,0-0,2,0,0,0,0,0,13,2,8,57,3,0,1,31:30,0,1,4,0,60,7,504,6,37,12,8-12,3,4-25,561,2,7.1,8.4
400868921,2016,15,regular,away,2426,Navy,American Athletic,349,Army,FBS Independents,6-10,0,8,0-0,1,3,0,0,2,0,61,3,5,89,1,1,0,19:28,0,0,0,0,26,2,112,0,55,0,2-7,2,3-15,201,3,8.9,4.3
400868921,2016,15,regular,home,349,Army,FBS Independents,2426,Navy,American Athletic,2-4,0,23,2-2,3,1,0,-2,1,0,62,4,3,35,0,2,0,40:32,0,0,0,0,70,3,316,2,24,3,8-13,3,0-0,351,4,8.8,4.5
400868922,2016,1,regular,away,252,BYU,FBS Independents,12,Arizona,Pac-12,21-29,0,24,1-1,0,1,0,1,0,0,42,2,6,202,2,2,1,37:37,0,27,1,0,47,1,213,4,44,8,7-15,0,8-65,415,0,7.0,4.5
400868922,2016,1,regular,home,12,Arizona,Pac-12,252,BYU,FBS Independents,20-30,0,17,0-0,0,0,0,0,2,0,65,3,4,213,3,0,0,22:23,0,6,1,0,26,2,115,1,58,7,5-13,0,4-20,328,2,7.1,4.4
400868923,2016,2,regular,away,252,BYU,FBS Independents,254,Utah,Pac-12,22-40,0,18,1-1,1,3,0,11,2,0,13,1,7,185,1,3,0,26:56,0,9,1,0,28,2,146,0,40,6,5-14,2,10-112,331,3,4.6,5.2
400868923,2016,2,regular,home,254,Utah,Pac-12,252,BYU,FBS Independents,14-23,1,20,0-0,3,1,1,42,3,0,53,4,8,194,3,3,1,33:04,0,10,3,0,42,0,169,3,33,4,6-12,6,9-85,363,6,8.4,4.0
400868924,2016,3,regular,away,26,UCLA,Pac-12,252,BYU,FBS Independents,26-40,0,18,0-0,0,0,0,0,1,0,5,1,5,307,9,1,2,32:02,0,5,4,1,34,0,50,4,42,6,6-17,1,5-49,357,1,7.7,1.5
400868924,2016,3,regular,home,252,BYU,FBS Independents,26,UCLA,Pac-12,26-49,0,19,0-1,0,0,0,0,1,0,0,0,2,250,6,1,1,27:58,0,16,4,2,25,1,23,1,44,8,7-18,1,2-15,273,1,5.1,0.9
400868925,2016,4,regular,away,252,BYU,FBS Independents,277,West Virginia,Big 12,23-36,0,27,0-0,1,1,0,20,3,0,121,5,8,241,2,1,2,30:44,0,16,1,0,40,2,280,1,44,4,10-15,2,8-51,521,4,6.7,7.0
400868925,2016,4,regular,home,277,West Virginia,Big 12,252,BYU,FBS Independents,31-40,1,26,1-2,1,1,1,56,1,0,119,6,5,332,4,3,1,29:16,0,0,0,1,35,3,149,1,38,2,6-12,1,4-38,481,2,8.3,4.3
400868926,2016,5,regular,away,2649,Toledo,Mid-American,252,BYU,FBS Independents,30-38,0,33,1-1,0,0,0,0,2,0,115,7,9,505,0,0,5,31:17,0,6,1,1,41,2,187,3,50,4,3-10,0,8-81,692,2,13.3,4.6
400868926,2016,5,regular,home,252,BYU,FBS Independents,2649,Toledo,Mid-American,11-21,0,26,0-0,0,0,0,69,0,0,148,8,13,248,2,2,1,28:43,0,4,1,0,45,6,338,2,56,5,3-9,0,7-82,586,0,11.8,7.5
400868927,2016,6,regular,away,252,BYU,FBS Independents,127,Michigan State,Big Ten,18-29,0,24,2-4,0,0,0,40,0,0,36,2,7,138,0,1,1,34:34,0,0,0,0,49,3,260,3,21,5,10-16,0,3-24,398,0,4.8,5.3
400868927,2016,6,regular,home,127,Michigan State,Big Ten,252,BYU,FBS Independents,13-21,0,13,2-3,0,0,0,0,1,0,69,3,2,121,2,0,0,25:26,0,0,0,5,32,2,85,0,33,2,6-14,1,4-39,206,1,5.8,2.7
400868928,2016,7,regular,away,344,Mississippi State,SEC,252,BYU,FBS Independents,18-37,0,23,1-3,0,1,0,27,2,0,14,1,3,223,3,1,1,29:02,0,0,0,0,49,2,163,2,48,7,8-19,1,7-63,386,2,6.0,3.3
400868928,2016,7,regular,home,252,BYU,FBS Independents,344,Mississippi State,SEC,16-28,0,20,1-1,1,0,0,10,1,0,12,1,4,165,6,2,3,30:58,0,15,1,1,47,1,146,2,52,9,9-17,2,9-84,311,2,5.9,3.1
400868930,2016,10,regular,away,252,BYU,FBS Independents,2132,Cincinnati,American Athletic,15-25,0,23,1-2,0,0,0,37,1,0,26,1,8,130,6,1,0,37:57,0,0,0,0,47,2,207,2,24,3,10-16,0,5-28,337,1,5.2,4.4
400868930,2016,10,regular,home,2132,Cincinnati,American Athletic,252,BYU,FBS Independents,19-32,0,16,0-2,0,0,0,6,1,0,96,4,3,199,3,1,0,22:03,0,0,1,0,25,0,96,0,23,3,4-13,0,4-40,295,1,6.2,3.8
400868931,2016,11,regular,away,253,Southern Utah,Big Sky,252,BYU,FBS Independents,19-33,0,7,1-2,0,2,0,0,1,0,40,4,1,144,3,1,1,20:06,0,0,0,2,18,0,21,3,66,7,3-14,2,2-20,165,1,4.4,1.2
400868931,2016,11,regular,home,252,BYU,FBS Independents,253,Southern Utah,Big Sky,33-42,0,33,2-2,2,0,0,0,1,0,60,2,13,441,5,1,2,39:54,0,68,6,2,40,2,155,4,33,8,8-16,3,6-65,596,3,10.5,3.9
400868932,2016,12,regular,away,113,Massachusetts,FBS Independents,252,BYU,FBS Independents,27-40,0,14,0-2,2,0,0,0,2,0,172,9,3,288,2,0,1,24:42,0,3,2,1,20,0,40,1,53,6,3-11,5,9-94,328,4,7.2,2.0
400868932,2016,12,regular,home,252,BYU,FBS Independents,113,Massachusetts,FBS Independents,20-34,1,27,1-1,1,1,1,39,0,0,65,2,15,184,2,2,1,35:18,0,3,2,4,49,4,247,5,38,8,10-18,2,5-64,431,1,5.4,5.0
400868933,2016,13,regular,away,328,Utah State,Mountain West,252,BYU,FBS Independents,12-23,0,11,0-1,1,0,0,44,1,0,44,2,4,103,1,2,0,23:12,0,0,0,1,28,1,97,3,61,4,3-13,4,11-94,200,2,4.5,3.5
400868933,2016,13,regular,home,252,BYU,FBS Independents,328,Utah State,Mountain West,11-22,0,26,2-2,0,1,0,2,2,0,43,3,4,106,5,1,2,36:48,0,34,4,4,54,1,249,2,34,2,6-14,2,8-68,355,2,4.8,4.6
400868946,2016,1,regular,away,87,Notre Dame,FBS Independents,251,Texas,Big 12,17-30,0,22,0-0,0,0,0,22,0,0,95,5,9,238,1,1,5,32:42,0,51,2,1,46,1,206,0,54,7,7-16,0,8-64,444,0,7.9,4.5
400868946,2016,1,regular,home,251,Texas,Big 12,87,Notre Dame,FBS Independents,16-27,0,26,2-2,0,0,0,0,1,0,29,2,8,280,4,0,2,27:18,0,30,3,2,59,5,237,3,54,7,8-18,0,11-104,517,1,10.4,4.0
400868947,2016,2,regular,away,2440,Nevada,Mountain West,87,Notre Dame,FBS Independents,12-26,0,16,0-1,0,0,0,0,1,0,41,3,4,201,1,1,0,26:28,0,7,2,1,30,1,99,0,56,6,3-12,0,11-88,300,1,7.7,3.3
400868947,2016,2,regular,home,87,Notre Dame,FBS Independents,2440,Nevada,Mountain West,19-27,0,21,2-2,0,0,0,5,1,0,44,2,7,205,3,1,2,33:32,0,39,2,6,46,3,239,0,36,4,7-15,1,9-94,444,1,7.6,5.2
400868948,2016,3,regular,away,127,Michigan State,Big Ten,87,Notre Dame,FBS Independents,19-26,0,22,1-1,0,2,0,0,1,0,42,3,4,241,3,1,2,37:57,0,0,0,5,52,3,260,2,36,6,9-18,0,3-45,501,1,9.3,5.0
400868948,2016,3,regular,home,87,Notre Dame,FBS Independents,127,Michigan State,Big Ten,20-37,0,19,1-1,2,0,0,30,1,0,60,3,4,344,4,1,2,22:03,0,7,3,4,25,2,57,0,54,5,4-11,2,4-51,401,3,9.3,2.3
400868949,2016,4,regular,away,150,Duke,ACC,87,Notre Dame,FBS Independents,24-32,1,24,0-2,0,2,0,0,1,1,184,5,8,290,5,1,3,30:35,0,22,2,4,42,1,208,3,47,5,6-14,0,1-5,498,1,9.1,5.0
400868949,2016,4,regular,home,87,Notre Dame,FBS Independents,150,Duke,ACC,22-37,0,24,0-1,2,0,0,0,1,0,118,6,5,381,3,1,2,29:25,0,12,1,0,37,3,153,1,49,3,5-12,4,2-20,534,3,10.3,4.1
400868950,2016,5,regular,away,87,Notre Dame,FBS Independents,183,Syracuse,ACC,23-35,1,25,0-1,0,0,0,0,1,1,143,4,12,471,3,0,3,31:22,0,0,1,2,37,2,183,2,34,7,3-12,0,6-55,654,1,13.5,4.9
400868950,2016,5,regular,home,183,Syracuse,ACC,87,Notre Dame,FBS Independents,31-51,0,25,1-2,0,0,0,13,0,0,91,5,3,363,2,1,2,28:38,0,128,3,1,37,3,126,2,25,4,3-15,2,5-45,489,0,7.1,3.4
400868951,2016,6,regular,away,87,Notre Dame,FBS Independents,152,NC State,ACC,9-26,0,10,2-4,2,2,0,0,1,0,46,2,3,54,1,0,0,27:41,0,0,0,0,38,0,59,0,33,5,1-15,4,5-40,113,3,2.1,1.6
400868951,2016,6,regular,home,152,NC State,ACC,87,Notre Dame,FBS Independents,7-14,1,14,2-5,2,2,0,25,0,0,32,2,4,41,6,1,0,32:19,1,25,3,3,51,0,157,5,30,8,2-14,6,2-20,198,2,2.9,3.1
400868952,2016,7,regular,away,24,Stanford,Pac-12,87,Notre Dame,FBS Independents,10-20,1,18,0-0,2,0,1,88,1,0,22,2,1,120,4,2,0,32:51,0,-7,1,1,40,1,176,4,37,7,7-12,2,5-40,296,3,6.0,4.4
400868952,2016,7,regular,home,87,Notre Dame,FBS Independents,24,Stanford,Pac-12,14-29,0,16,2-4,0,2,0,0,2,0,11,1,4,154,4,1,0,27:09,0,5,1,2,35,1,153,3,48,5,5-14,1,7-47,307,2,5.3,4.4
400868953,2016,9,regular,away,2390,Miami,ACC,87,Notre Dame,FBS Independents,26-42,0,20,0-1,0,2,0,0,1,0,56,3,9,288,4,0,1,33:25,0,30,1,1,35,1,18,1,46,4,7-19,0,10-86,306,1,6.9,0.5
400868953,2016,9,regular,home,87,Notre Dame,FBS Independents,2390,Miami,ACC,25-38,0,20,0-1,2,0,0,14,0,0,55,2,12,263,8,1,2,26:35,0,45,5,3,29,1,148,5,57,12,8-16,3,7-53,411,2,6.9,5.1
400868954,2016,10,regular,away,87,Notre Dame,FBS Independents,2426,Navy,American Athletic,19-27,0,21,1-1,0,0,0,0,0,0,61,3,9,223,1,0,3,26:07,0,0,0,0,29,0,147,0,24,4,9-13,0,7-47,370,0,8.3,5.1
400868954,2016,10,regular,home,2426,Navy,American Athletic,87,Notre Dame,FBS Independents,5-8,0,21,4-5,0,0,0,0,0,0,38,2,4,48,0,0,0,33:53,0,0,0,2,56,4,320,1,24,1,8-13,2,1-5,368,0,6.0,5.7
400868955,2016,12,regular,away,259,Virginia Tech,ACC,87,Notre Dame,FBS Independents,22-29,0,25,1-1,1,0,0,0,1,0,107,4,10,267,3,0,2,32:45,0,15,4,4,47,2,152,1,29,7,6-14,4,5-35,419,2,9.2,3.2
400868955,2016,12,regular,home,87,Notre Dame,FBS Independents,259,Virginia Tech,ACC,17-34,0,22,2-2,0,1,0,0,0,0,78,5,7,249,1,1,2,27:15,0,2,1,1,36,2,200,1,53,2,4-14,1,10-78,449,0,7.3,5.6
400868956,2016,13,regular,away,87,Notre Dame,FBS Independents,30,USC,Pac-12,21-39,0,23,2-2,1,1,0,0,1,0,74,4,3,254,4,0,3,28:57,0,14,3,0,37,1,154,0,45,5,5-17,1,6-54,408,2,6.5,4.2
400868956,2016,13,regular,home,30,USC,Pac-12,87,Notre Dame,FBS Independents,19-30,2,23,0-0,1,1,1,33,0,1,163,5,9,205,4,1,2,31:03,1,66,3,1,38,1,207,6,37,7,5-12,1,7-65,412,1,6.8,5.4
400868957,2016,1,regular,away,113,Massachusetts,FBS Independents,57,Florida,SEC,9-17,0,12,1-2,0,0,0,0,0,0,27,2,1,141,5,0,0,28:01,0,9,2,3,35,1,46,1,43,4,1-11,1,7-25,187,0,8.3,1.3
400868957,2016,1,regular,home,57,Florida,SEC,113,Massachusetts,FBS Independents,29-44,0,21,1-2,0,0,0,0,0,0,53,2,10,256,4,0,2,31:59,0,33,4,4,29,0,107,4,30,5,9-17,3,8-80,363,0,5.8,3.7
400868958,2016,2,regular,away,103,Boston College,ACC,113,Massachusetts,FBS Independents,12-22,0,14,0-1,0,2,0,0,1,0,66,2,8,191,5,1,2,34:01,0,56,5,0,41,1,153,8,32,13,3-15,1,5-45,344,1,8.7,3.7
400868958,2016,2,regular,home,113,Massachusetts,FBS Independents,103,Boston College,ACC,11-28,0,8,0-0,2,0,0,27,1,0,101,6,1,145,3,1,1,25:59,0,14,3,0,33,0,-23,1,26,8,2-16,3,5-37,122,3,5.2,-0.7
400868959,2016,3,regular,away,2229,Florida International,Conference USA,113,Massachusetts,FBS Independents,20-34,0,19,1-2,2,0,0,31,0,0,40,3,7,178,4,1,0,28:28,0,21,3,0,34,1,137,2,34,5,2-13,3,10-95,315,2,5.2,4.0
400868959,2016,3,regular,home,113,Massachusetts,FBS Independents,2229,Florida International,Conference USA,28-42,0,21,1-3,0,2,0,0,1,0,39,2,3,278,9,0,3,31:32,0,-1,1,0,36,0,116,3,35,6,7-16,1,9-72,394,1,6.6,3.2
400868960,2016,4,regular,away,344,Mississippi State,SEC,113,Massachusetts,FBS Independents,26-39,1,31,2-2,1,0,1,33,0,0,138,6,11,305,5,3,3,32:23,0,24,4,0,46,2,293,2,30,6,6-15,1,9-90,598,1,7.8,6.4
400868960,2016,4,regular,home,113,Massachusetts,FBS Independents,344,Mississippi State,SEC,24-41,0,22,3-4,0,1,0,0,3,0,182,9,5,273,4,0,4,27:37,0,1,1,0,28,1,138,1,38,5,4-13,0,7-35,411,3,6.7,4.9
400868961,2016,5,regular,away,2655,Tulane,American Athletic,113,Massachusetts,FBS Independents,11-21,0,27,3-5,1,1,0,0,0,0,43,2,7,168,3,1,1,40:30,0,9,2,0,64,3,280,2,21,2,5-17,1,6-50,448,1,8.0,4.4
400868961,2016,5,regular,home,113,Massachusetts,FBS Independents,2655,Tulane,American Athletic,16-30,0,16,0-1,1,1,0,0,1,0,96,4,6,181,4,0,2,19:30,0,0,1,0,24,1,131,1,27,6,4-12,2,7-65,312,2,6.0,5.5
400868962,2016,6,regular,away,113,Massachusetts,FBS Independents,295,Old Dominion,Conference USA,16-33,0,22,0-2,0,0,0,0,2,0,79,6,2,237,3,0,1,23:30,0,27,1,6,34,1,169,3,32,7,2-10,2,10-95,406,2,7.2,5.0
400868962,2016,6,regular,home,295,Old Dominion,Conference USA,113,Massachusetts,FBS Independents,20-35,0,29,2-4,0,0,0,14,0,0,72,3,12,248,3,2,1,36:30,0,0,0,4,47,3,274,4,25,6,8-18,0,5-49,522,0,7.1,5.8
400868963,2016,7,regular,away,2348,Louisiana Tech,Conference USA,113,Massachusetts,FBS Independents,27-34,0,29,0-0,3,1,0,0,1,0,97,5,8,491,4,1,5,28:44,0,22,3,0,35,2,199,7,36,8,6-8,4,5-41,690,4,14.4,5.7
