game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
400933848,2017,2,regular,away,2630,UT Martin,OVC,145,Ole Miss,SEC,10-17,0,14,1-1,0,0,0,23,1,0,102,5,5,115,4,1,0,37:07,0,3,1,0,44,3,219,1,32,3,5-13,0,7-47,334,1,6.8,5.0
400933848,2017,2,regular,home,145,Ole Miss,SEC,2630,UT Martin,OVC,32-43,0,24,0-0,0,0,0,0,1,0,70,3,9,489,1,1,5,22:53,0,1,2,6,18,1,54,1,37,8,6-10,1,7-62,543,1,11.4,3.0
400933849,2017,2,regular,away,344,Mississippi State,SEC,2348,Louisiana Tech,Conference USA,13-20,1,21,0-1,0,2,0,32,1,0,44,4,9,132,4,1,3,23:52,1,20,4,0,40,3,327,4,43,6,5-10,0,5-39,459,1,6.6,8.2
400933849,2017,2,regular,home,2348,Louisiana Tech,Conference USA,344,Mississippi State,SEC,13-30,0,20,1-2,2,0,0,61,1,0,0,0,7,163,2,1,1,36:08,0,0,0,1,50,1,152,0,34,4,4-15,3,3-28,315,3,5.4,3.0
400933850,2017,2,regular,away,2579,South Carolina,SEC,142,Missouri,SEC,18-28,1,20,0-0,0,1,0,1,0,1,120,2,7,187,5,2,1,37:36,0,0,0,3,40,2,172,1,41,2,8-15,0,4-29,359,0,6.7,4.3
400933850,2017,2,regular,home,142,Missouri,SEC,2579,South Carolina,SEC,14-32,0,21,1-2,1,0,0,0,2,0,47,2,7,245,1,0,1,22:24,0,4,1,4,37,0,178,1,44,4,5-14,1,4-24,423,3,7.7,4.8
400933851,2017,2,regular,away,282,Indiana State,MVFC,2633,Tennessee,SEC,9-19,0,13,1-2,0,1,0,4,0,0,40,2,1,93,4,1,1,30:53,0,8,1,1,38,0,122,1,37,7,0-11,1,5-45,215,0,4.9,3.2
400933851,2017,2,regular,home,2633,Tennessee,SEC,282,Indiana State,MVFC,17-30,1,24,0-0,1,0,0,0,1,1,104,2,6,235,3,0,3,29:07,0,53,4,2,37,2,160,1,34,11,7-13,2,6-53,395,2,7.8,4.3
400933852,2017,2,regular,away,2447,Nicholls,Southland,245,Texas A&M,SEC,13-25,0,13,1-1,1,0,0,0,1,0,13,1,6,264,4,0,1,25:20,0,20,3,0,31,0,74,4,42,5,3-12,2,7-54,338,2,10.6,2.4
400933852,2017,2,regular,home,245,Texas A&M,SEC,2447,Nicholls,Southland,24-36,0,27,1-1,0,1,0,1,0,0,44,2,6,198,1,1,1,34:40,0,0,0,2,47,2,195,2,29,4,10-19,0,4-45,393,0,5.5,4.1
400933853,2017,2,regular,away,2010,Alabama A&M,SWAC,238,Vanderbilt,SEC,8-21,0,7,0-0,0,0,0,0,2,0,23,2,0,44,2,0,0,29:19,0,5,1,2,32,0,59,0,33,3,2-14,1,5-21,103,2,2.1,1.8
400933853,2017,2,regular,home,238,Vanderbilt,SEC,2010,Alabama A&M,SWAC,19-26,0,18,0-1,0,0,0,9,0,0,22,1,6,227,4,2,4,30:41,0,63,6,5,35,2,174,3,23,10,6-13,0,4-40,401,0,8.7,5.0
400933854,2017,3,regular,away,36,Colorado State,Mountain West,333,Alabama,SEC,21-38,0,22,1-2,0,0,0,0,2,0,70,3,5,247,0,0,2,33:53,0,0,0,2,40,1,144,0,32,1,10-18,1,3-14,391,2,6.5,3.6
400933854,2017,3,regular,home,333,Alabama,SEC,36,Colorado State,Mountain West,13-21,0,23,0-0,0,0,0,65,0,0,42,2,11,248,9,2,2,26:07,0,9,1,2,39,3,239,0,36,5,7-12,0,4-45,487,0,11.8,6.1
400933855,2017,3,regular,away,2382,Mercer,Southern,2,Auburn,SEC,20-32,0,12,1-3,0,4,0,0,0,0,0,0,4,146,1,1,1,32:08,0,0,0,1,35,0,100,1,60,3,6-18,0,2-30,246,0,4.6,2.9
400933855,2017,3,regular,home,2,Auburn,SEC,2382,Mercer,Southern,32-37,0,26,0-0,4,0,0,0,1,0,8,1,6,364,4,0,0,27:52,0,47,5,8,43,3,146,0,45,7,12-17,5,6-65,510,5,9.8,3.4
400933856,2017,3,regular,away,2633,Tennessee,SEC,57,Florida,SEC,21-39,0,23,0-0,0,2,0,0,3,0,0,0,8,259,4,1,1,32:45,0,29,1,2,33,1,183,2,24,3,6-16,0,7-54,442,3,6.6,5.5
400933856,2017,3,regular,home,57,Florida,SEC,2633,Tennessee,SEC,18-28,1,14,0-0,2,0,1,20,1,0,63,2,8,212,7,3,2,27:15,0,14,2,9,29,0,168,1,25,5,7-14,2,8-38,380,3,7.6,5.8
400933857,2017,3,regular,away,2535,Samford,Southern,61,Georgia,SEC,26-35,0,16,0-1,1,0,0,0,0,0,0,0,2,227,0,0,2,24:49,0,-1,1,0,23,0,22,0,31,5,4-11,1,3-17,249,1,6.5,1.0
400933857,2017,3,regular,home,61,Georgia,SEC,2535,Samford,Southern,9-15,0,22,1-3,1,0,0,0,0,0,24,1,6,175,3,0,3,35:11,0,8,1,0,54,3,284,3,34,6,9-15,2,3-25,459,1,11.7,5.3
400933858,2017,3,regular,away,145,Ole Miss,SEC,25,California,Pac-12,26-44,0,19,0-1,0,0,0,15,3,0,104,5,4,363,5,2,2,27:07,0,0,0,2,29,0,53,1,48,8,5-17,2,16-113,416,3,8.3,1.8
400933858,2017,3,regular,home,25,California,Pac-12,145,Ole Miss,SEC,24-48,1,25,2-3,0,0,1,54,2,0,77,4,9,236,6,3,1,32:53,0,0,0,5,40,1,163,5,32,7,8-22,1,7-90,399,2,4.9,4.1
400933859,2017,3,regular,away,99,LSU,SEC,344,Mississippi State,SEC,13-29,0,13,0-2,0,0,0,0,0,0,40,2,1,137,3,0,0,24:05,0,0,0,3,29,1,133,1,27,3,3-13,1,9-112,270,0,4.7,4.6
400933859,2017,3,regular,home,344,Mississippi State,SEC,99,LSU,SEC,15-23,0,25,0-0,0,0,0,0,0,0,0,0,13,180,6,0,2,35:55,0,49,2,6,48,2,285,2,15,4,7-13,0,5-49,465,0,7.8,5.9
400933860,2017,3,regular,away,2509,Purdue,Big Ten,142,Missouri,SEC,26-34,0,26,2-3,0,1,0,56,1,0,0,0,5,272,3,2,2,43:43,0,-1,1,1,50,3,205,0,29,5,8-17,1,3-25,477,1,8.0,4.1
400933860,2017,3,regular,home,142,Missouri,SEC,2509,Purdue,Big Ten,12-28,0,10,0-0,1,0,0,16,2,0,39,2,3,133,0,1,0,16:17,0,-12,1,1,24,0,70,3,55,8,2-11,1,6-46,203,3,4.8,2.9
400933861,2017,3,regular,away,96,Kentucky,SEC,2579,South Carolina,SEC,16-26,0,20,0-0,1,0,0,4,1,0,16,1,11,169,5,2,0,36:49,0,0,0,1,47,2,184,2,33,3,9-16,1,4-10,353,2,6.5,3.9
400933861,2017,3,regular,home,2579,South Carolina,SEC,96,Kentucky,SEC,24-37,0,14,1-3,0,1,0,17,2,0,53,6,1,304,1,1,2,23:11,0,14,2,2,20,0,54,1,44,4,3-12,0,7-45,358,2,8.2,2.7
400933862,2017,3,regular,away,309,Louisiana,Sun Belt,245,Texas A&M,SEC,28-44,0,17,1-1,2,1,0,4,3,0,36,2,3,216,6,1,2,29:10,0,0,0,2,29,1,93,1,42,7,4-15,4,4-25,309,5,4.9,3.2
400933862,2017,3,regular,home,245,Texas A&M,SEC,309,Louisiana,Sun Belt,21-34,1,27,0-1,1,2,1,55,1,0,98,4,9,301,1,3,3,30:50,0,24,2,4,40,2,179,2,35,9,5-13,5,3-17,480,2,8.9,4.5
400933863,2017,3,regular,away,2306,Kansas State,Big 12,238,Vanderbilt,SEC,10-28,0,13,1-2,0,1,0,0,2,0,11,1,1,76,4,0,0,30:27,0,17,4,3,35,1,201,1,32,2,4-16,0,7-68,277,2,2.7,5.7
400933863,2017,3,regular,home,238,Vanderbilt,SEC,2306,Kansas State,Big 12,14-23,0,11,1-1,1,0,0,11,0,0,0,0,2,205,8,2,1,29:33,0,0,0,4,32,1,65,2.5,33,8,4-13,1,5-50,270,1,8.9,2.0
400933864,2017,4,regular,away,245,Texas A&M,SEC,8,Arkansas,SEC,14-27,1,20,2-2,0,0,0,0,1,1,179,6,14,216,2,1,2,27:43,0,0,0,8,42,3,285,6,43,7,6-15,0,6-36,501,1,8.0,6.8
400933864,2017,4,regular,home,8,Arkansas,SEC,245,Texas A&M,SEC,13-27,0,21,0-0,0,0,0,3,1,0,86,4,5,231,3,1,3,32:17,0,0,0,3,45,3,226,1,38,5,5-13,0,9-69,457,1,8.6,5.0
400933865,2017,4,regular,away,344,Mississippi State,SEC,61,Georgia,SEC,15-33,0,15,1-2,0,1,0,0,2,0,0,0,3,103,0,0,0,28:41,0,0,0,0,37,0,177,0,21,3,6-16,0,4-35,280,2,3.1,4.8
400933865,2017,4,regular,home,61,Georgia,SEC,344,Mississippi State,SEC,9-12,0,15,0-1,1,0,0,37,0,0,25,1,7,201,6,2,2,31:19,0,-3,1,0,42,2,203,0,33,3,5-11,1,4-35,404,1,16.8,4.8
400933866,2017,4,regular,away,57,Florida,SEC,96,Kentucky,SEC,17-27,0,20,3-4,0,0,0,0,1,0,34,2,4,209,3,0,2,30:05,0,5,1,1,36,2,186,4,30,7,5-14,0,8-72,395,1,7.7,5.2
400933866,2017,4,regular,home,96,Kentucky,SEC,57,Florida,SEC,18-27,0,21,1-1,0,0,0,21,0,0,0,0,9,220,4,1,3,29:55,0,87,3,1,32,0,120,1,39,4,1-10,0,7-55,340,0,8.1,3.8
400933867,2017,4,regular,away,183,Syracuse,ACC,99,LSU,SEC,34-55,0,24,2-3,0,0,0,0,1,0,33,2,6,308,2,1,2,29:52,0,0,0,2,27,1,76,2,26,6,8-19,1,7-38,384,1,5.6,2.8
400933867,2017,4,regular,home,99,LSU,SEC,183,Syracuse,ACC,14-23,0,18,0-0,0,0,0,28,1,0,13,1,5,263,6,1,2,30:08,0,0,0,3,38,3,151,3,27,8,7-13,0,3-25,414,1,11.4,4.0
400933868,2017,4,regular,away,2,Auburn,SEC,142,Missouri,SEC,16-21,0,22,0-1,0,3,0,0,0,0,21,1,15,219,1,1,1,34:20,0,1,1,1,53,5,263,2,38,6,7-15,0,5-50,482,0,10.4,5.0
400933868,2017,4,regular,home,142,Missouri,SEC,2,Auburn,SEC,23-39,0,21,0-2,3,0,0,0,1,0,21,1,2,216,0,0,2,25:40,0,0,0,1,31,0,124,1,46,3,4-13,3,7-55,340,4,5.5,4.0
400933869,2017,4,regular,away,2348,Louisiana Tech,Conference USA,2579,South Carolina,SEC,23-33,0,17,0-0,0,1,0,19,1,0,50,2,10,281,4,1,1,30:52,0,0,0,3,28,0,80,2,44,4,6-13,0,3-18,361,1,8.5,2.9
400933869,2017,4,regular,home,2579,South Carolina,SEC,2348,Louisiana Tech,Conference USA,22-35,0,23,1-1,1,0,0,0,1,0,27,2,5,295,3,1,1,29:08,0,10,2,0,32,1,143,1,38,5,8-14,4,1-15,438,2,8.4,4.5
400933870,2017,4,regular,away,113,Massachusetts,FBS Independents,2633,Tennessee,SEC,13-22,0,14,0-1,0,1,0,0,0,0,0,0,1,137,6,0,1,30:28,0,17,3,1,37,1,144,0,41,12,3-14,1,7-43,281,0,6.2,3.9
400933870,2017,4,regular,home,2633,Tennessee,SEC,113,Massachusetts,FBS Independents,19-32,0,18,0-0,1,0,0,0,0,0,10,1,5,184,6,0,1,29:32,0,27,3,1,39,1,135,7,36,12,7-18,2,5-51,319,1,5.8,3.5
400933871,2017,4,regular,away,333,Alabama,SEC,238,Vanderbilt,SEC,17-27,0,38,2-2,0,1,0,1,0,0,0,0,11,181,6,1,2,42:55,0,33,3,3,66,6,496,0,19,1,9-15,3,6-40,677,0,6.7,7.5
400933871,2017,4,regular,home,238,Vanderbilt,SEC,333,Alabama,SEC,7-22,0,3,0-0,1,0,0,0,1,0,89,5,0,38,2,0,0,17:05,0,0,0,2,16,0,40,1,45,2,1-11,1,5-20,78,2,1.7,2.5
400933872,2017,5,regular,away,145,Ole Miss,SEC,333,Alabama,SEC,14-29,0,11,0-2,0,0,0,0,2,0,84,7,3,165,3,0,0,23:23,0,0,0,1,26,0,88,0,47,1,0-13,3,3-30,253,2,5.7,3.4
400933872,2017,5,regular,home,333,Alabama,SEC,145,Ole Miss,SEC,15-24,1,26,3-3,0,0,1,66,0,0,22,1,12,248,2,2,3,36:37,0,58,4,9,51,5,365,5,30,10,7-15,1,7-60,613,0,10.3,7.2
400933873,2017,5,regular,away,166,New Mexico State,Sun Belt,8,Arkansas,SEC,23-38,0,18,0-0,1,0,0,0,1,0,74,5,6,344,0,1,2,18:25,0,0,0,4,14,1,11,0,48,4,5-9,2,6-29,355,2,9.1,0.8
400933873,2017,5,regular,home,8,Arkansas,SEC,166,New Mexico State,Sun Belt,19-26,0,29,2-3,0,1,0,0,1,0,68,4,6,264,8,1,3,41:35,0,2,1,4,51,3,230,2,32,4,9-13,2,3-35,494,1,10.2,4.5
400933874,2017,5,regular,away,344,Mississippi State,SEC,2,Auburn,SEC,13-37,0,18,2-6,0,2,0,0,2,0,22,1,4,157,1,0,1,34:20,0,5,1,1,47,0,194,2,36,7,7-21,1,10-39,351,2,4.2,4.1
400933874,2017,5,regular,home,2,Auburn,SEC,344,Mississippi State,SEC,14-17,1,14,1-1,2,0,1,37,0,0,49,2,7,267,12,2,2,25:40,0,16,2,11,39,4,244,2,37,5,6-12,2,1-15,511,2,15.7,6.3
400933875,2017,5,regular,away,238,Vanderbilt,SEC,57,Florida,SEC,18-40,0,17,2-3,0,0,0,0,0,0,0,0,6,264,1,0,3,24:00,0,3,2,1,20,0,46,1,37,5,3-13,2,4-38,310,0,6.6,2.3
400933875,2017,5,regular,home,57,Florida,SEC,238,Vanderbilt,SEC,17-26,0,23,3-3,0,0,0,0,0,0,18,1,8,249,5,0,0,36:00,0,-3,2,12,51,5,218,1,24,5,7-16,1,9-64,467,0,9.6,4.3
400933876,2017,5,regular,away,2199,Eastern Michigan,Mid-American,96,Kentucky,SEC,27-47,0,20,1-1,1,1,0,0,2,0,29,2,2,299,3,0,2,29:55,0,15,5,3,27,1,13,5,44,10,4-15,2,5-50,312,3,6.4,0.5
400933876,2017,5,regular,home,96,Kentucky,SEC,2199,Eastern Michigan,Mid-American,18-27,0,16,0-0,1,1,0,3,0,0,26,1,6,175,6,2,2,30:05,0,18,1,3,37,1,53,5,39,7,7-17,2,5-40,228,1,6.5,1.4
400933877,2017,5,regular,away,2653,Troy,Sun Belt,99,LSU,SEC,16-28,0,16,2-2,2,2,0,10,0,0,21,1,6,157,2,2,0,34:44,0,0,1,1,42,3,206,0,30,5,10-18,2,5-35,363,2,5.6,4.9
400933877,2017,5,regular,home,99,LSU,SEC,2653,Troy,Sun Belt,21-32,0,21,2-3,2,2,0,0,2,0,45,2,3,266,4,0,3,25:16,0,0,0,1,29,0,162,3,26,5,0-9,3,4-29,428,4,8.3,5.6
400933878,2017,5,regular,away,61,Georgia,SEC,2633,Tennessee,SEC,7-17,0,20,0-0,0,2,0,34,1,0,0,0,11,84,6,2,1,34:59,0,49,5,1,55,4,294,3,29,8,9-16,3,6-65,378,1,4.9,5.3
400933878,2017,5,regular,home,2633,Tennessee,SEC,61,Georgia,SEC,11-23,0,7,0-1,2,0,0,0,2,0,60,3,0,80,3,1,0,25:01,0,0,0,1,29,0,62,2,40,5,1-12,2,5-26,142,4,3.5,2.1
400933879,2017,5,regular,away,2579,South Carolina,SEC,245,Texas A&M,SEC,17-30,0,14,0-1,1,1,0,0,0,0,72,3,5,256,2,0,2,25:53,0,3,1,2,26,0,23,1,56,6,2-13,1,2-10,279,1,8.5,0.9
400933879,2017,5,regular,home,245,Texas A&M,SEC,2579,South Carolina,SEC,19-27,0,20,0-0,1,1,0,0,0,0,10,2,6,159,5,0,0,34:07,0,-1,1,1,49,3,237,7,39,12,7-16,2,5-47,396,1,5.9,4.8
400933880,2017,6,regular,away,145,Ole Miss,SEC,2,Auburn,SEC,34-51,0,23,1-2,0,0,0,0,0,0,40,2,5,346,0,0,2,27:52,0,0,0,6,30,1,83,1,46,6,8-18,2,4-30,429,0,6.8,2.8
400933880,2017,6,regular,home,2,Auburn,SEC,145,Ole Miss,SEC,14-21,0,25,1-1,0,0,0,0,0,0,87,2,14,235,4,0,2,32:08,0,9,2,4,51,3,326,1,43,3,9-16,0,3-30,561,0,11.2,6.4
400933881,2017,6,regular,away,142,Missouri,SEC,96,Kentucky,SEC,22-43,0,24,1-1,2,0,0,0,0,0,100,4,10,355,3,1,3,23:51,0,0,0,2,33,1,213,1,50,6,8-17,2,7-55,568,2,8.3,6.5
400933881,2017,6,regular,home,96,Kentucky,SEC,142,Missouri,SEC,22-37,0,22,2-2,0,2,0,0,1,0,79,3,16,298,5,0,2,36:09,0,0,0,2,39,2,188,1,44,2,8-17,0,6-34,486,1,8.1,4.8
