game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401281947,2021,1,regular,away,2433,UL Monroe,Sun Belt,96,Kentucky,SEC,11-20,0,12,1-1,0,3,0,0,0,0,0,0,4,70,2,1,0,28:13,0,0,0,3,43,1,17,4,35,4,6-19,0,3-25,87,0,3.5,0.4
401281947,2021,1,regular,home,96,Kentucky,SEC,2433,UL Monroe,Sun Belt,22-33,0,24,0-1,2,0,0,0,1,0,28,2,9,419,2,0,4,31:47,0,9,3,2,34,2,145,6,37,14,6-11,5,7-65,564,3,12.7,4.3
401281948,2021,1,regular,away,99,LSU,SEC,26,UCLA,Pac-12,26-46,0,24,1-1,0,0,0,0,1,0,23,1,9,330,2,1,3,29:54,0,18,3,0,25,0,48,4,42,9,6-15,3,2-10,378,1,7.2,1.9
401281948,2021,1,regular,home,26,UCLA,Pac-12,99,LSU,SEC,9-16,0,19,0-0,0,0,0,34,1,0,52,2,8,260,5,1,3,30:06,0,0,0,3,47,2,210,2,43,4,7-13,0,8-73,470,1,16.3,4.5
401281949,2021,1,regular,away,2348,Louisiana Tech,Conference USA,344,Mississippi State,SEC,21-37,1,14,1-1,1,4,1,35,1,0,18,1,10,268,0,1,2,25:06,0,24,3,2,25,1,101,3,37,5,4-15,1,7-36,369,2,7.2,4.0
401281949,2021,1,regular,home,344,Mississippi State,SEC,2348,Louisiana Tech,Conference USA,39-47,0,22,0-0,3,1,0,0,1,0,144,4,5,370,4,1,3,34:54,0,0,1,3,19,2,65,1,24,4,2-8,3,12-96,435,4,7.9,3.4
401281950,2021,1,regular,away,2117,Central Michigan,Mid-American,142,Missouri,SEC,24-47,0,27,1-1,0,0,0,0,2,0,24,1,6,301,3,0,2,31:59,0,1,1,1,39,1,174,1,47,12,8-18,2,10-80,475,2,6.4,4.5
401281950,2021,1,regular,home,142,Missouri,SEC,2117,Central Michigan,Mid-American,21-32,0,26,0-1,0,0,0,0,0,0,64,4,10,257,6,2,2,28:01,0,2,1,3,36,2,211,9,47,14,1-11,0,4-19,468,0,8.0,5.9
401281951,2021,1,regular,away,2197,Eastern Illinois,OVC,2579,South Carolina,SEC,13-22,0,9,1-1,0,1,0,0,2,0,21,1,0,78,1,0,0,25:20,0,0,0,2,22,0,31,1,45,5,0-9,0,5-41,109,2,3.5,1.4
401281951,2021,1,regular,home,2579,South Carolina,SEC,2197,Eastern Illinois,OVC,18-27,1,22,3-3,1,0,1,66,0,0,3,1,8,185,1,2,4,34:40,0,3,2,3,47,1,254,2,28,5,7-13,1,8-61,439,1,6.9,5.4
401281952,2021,1,regular,away,189,Bowling Green,Mid-American,2633,Tennessee,SEC,25-38,0,11,0-2,0,2,0,0,0,0,96,5,6,187,0,0,0,33:53,0,0,0,0,23,0,32,3,56,4,2-14,1,11-80,219,0,4.9,1.4
401281952,2021,1,regular,home,2633,Tennessee,SEC,189,Bowling Green,Mid-American,12-24,0,31,1-3,2,0,0,0,0,0,71,3,8,144,6,0,1,26:07,0,12,3,3,64,4,331,2,32,11,7-15,2,5-45,475,2,6.0,5.2
401282049,2021,1,regular,away,2638,UTEP,Conference USA,166,New Mexico State,FBS Independents,11-20,0,19,2-3,0,2,0,0,2,0,0,0,12,249,5,0,1,32:29,0,6,2,4,42,2,203,4,29,7,3-12,0,12-145,452,2,12.5,4.8
401282049,2021,1,regular,home,166,New Mexico State,FBS Independents,2638,UTEP,Conference USA,9-33,0,20,2-6,1,0,0,37,0,0,0,0,3,92,1,2,0,27:31,0,0,0,2,34,0,91,0,35,5,3-15,2,9-85,183,1,2.8,2.7
401282050,2021,1,regular,away,5,UAB,Conference USA,55,Jacksonville State,AWC,19-23,0,19,0-0,2,0,0,0,0,0,0,0,7,370,9,0,3,35:40,0,49,3,5,37,1,147,0,20,3,3-9,2,10-77,517,2,16.1,4.0
401282050,2021,1,regular,home,55,Jacksonville State,AWC,5,UAB,Conference USA,17-34,0,9,0-1,0,2,0,0,0,0,46,2,0,88,2,0,0,24:32,0,7,1,0,16,0,66,1,22,5,2-13,0,9-60,154,0,2.6,4.1
401282051,2021,1,regular,away,2341,Long Island University,NEC,2229,Florida International,Conference USA,16-31,0,15,1-1,0,0,0,26,0,0,94,7,4,195,0,1,1,38:13,0,0,0,1,36,0,96,0,32,0,8-18,0,5-45,291,0,6.3,2.7
401282051,2021,1,regular,home,2229,Florida International,Conference USA,2341,Long Island University,NEC,15-19,0,22,0-0,0,0,0,0,1,0,36,3,12,276,2,0,2,21:41,0,20,3,2,30,4,318,1,42,5,1-3,0,6-60,594,1,14.5,10.6
401282052,2021,1,regular,away,150,Duke,ACC,2429,Charlotte,Conference USA,20-29,0,23,0-1,2,0,0,0,0,0,66,3,4,228,4,0,1,24:41,0,-1,2,9,44,3,353,1,41,9,8-14,3,5-35,581,2,7.9,8.0
401282052,2021,1,regular,home,2429,Charlotte,Conference USA,150,Duke,ACC,19-30,0,20,0-0,0,2,0,0,0,0,33,2,7,324,2,0,3,35:19,0,0,0,8,40,1,154,3,49,6,10-18,3,9-65,478,0,10.8,3.9
401282053,2021,1,regular,away,2309,Kent State,Mid-American,245,Texas A&M,SEC,14-30,0,19,0-0,0,1,0,68,2,0,90,4,4,110,3,4,0,24:50,0,0,0,1,45,1,226,2,35,5,7-18,0,2-10,336,2,3.7,5.0
401282053,2021,1,regular,home,245,Texas A&M,SEC,2309,Kent State,Mid-American,21-34,1,29,0-1,1,0,1,85,4,0,0,1,11,292,4,2,2,35:10,0,11,4,1,42,2,303,5,42,9,9-13,1,6-70,595,5,8.6,7.2
401282054,2021,1,regular,away,2193,East Tennessee State,Southern,238,Vanderbilt,SEC,13-22,0,13,0-1,0,2,0,95,0,0,0,0,11,135,5,2,1,32:47,0,0,0,3,37,0,179,2,41,4,6-15,0,7-75,314,0,6.1,4.8
401282054,2021,1,regular,home,238,Vanderbilt,SEC,2193,East Tennessee State,Southern,24-44,0,23,1-2,1,0,0,0,2,0,51,3,3,236,4,0,0,27:13,0,0,0,2,31,0,85,0,36,4,5-15,1,8-70,321,3,5.4,2.7
401282055,2021,1,regular,away,97,Louisville,ACC,145,Ole Miss,SEC,23-38,0,22,3-5,1,0,0,0,1,0,179,8,6,200,3,0,1,35:52,0,1,1,0,39,2,155,2,45,4,6-16,1,9-74,355,2,5.3,4.0
401282055,2021,1,regular,home,145,Ole Miss,SEC,97,Louisville,ACC,22-32,0,31,3-3,0,1,0,15,0,0,11,1,13,381,1,1,1,24:08,0,0,0,0,41,4,188,2,48,7,2-9,0,14-125,569,0,11.9,4.6
401282056,2021,2,regular,away,2382,Mercer,Southern,333,Alabama,SEC,10-18,0,13,1-1,0,0,0,0,2,0,65,5,2,168,0,0,2,30:09,0,2,1,3,36,0,48,2,42,5,3-12,2,7-54,216,2,9.3,1.3
401282056,2021,2,regular,home,333,Alabama,SEC,2382,Mercer,Southern,20-31,2,24,2-2,0,0,0,0,0,0,31,3,12,266,5,2,3,39:41,1,118,7,1,34,2,158,3,29,8,5-13,1,9-95,424,0,8.6,4.6
401282057,2021,2,regular,away,251,Texas,Big 12,8,Arkansas,SEC,13-23,0,15,1-2,1,0,0,9,0,0,38,2,3,118,3,1,0,28:57,0,0,0,2,41,3,139,0,39,7,4-13,1,4-20,257,1,5.1,3.4
401282057,2021,2,regular,home,8,Arkansas,SEC,251,Texas,Big 12,14-19,0,21,1-1,0,3,0,0,1,0,19,2,16,138,4,0,0,31:03,0,9,3,3,47,4,333,2,21,10,5-11,1,4-40,471,1,7.3,7.1
401282058,2021,2,regular,away,2011,Alabama State,SWAC,2,Auburn,SEC,19-29,0,11,0-0,1,2,0,0,1,0,11,1,0,130,4,0,0,32:51,0,0,0,2,29,0,46,1,31,4,4-15,2,8-57,176,2,4.5,1.6
401282058,2021,2,regular,home,2,Auburn,SEC,2011,Alabama State,SWAC,11-19,1,21,1-1,1,2,1,35,0,0,0,0,14,174,2,1,3,27:08,0,63,4,4,39,3,364,2,32,11,6-11,3,10-67,538,1,9.2,9.3
401282059,2021,2,regular,away,57,Florida,SEC,58,South Florida,American Athletic,17-25,0,26,1-3,0,0,0,0,2,0,30,2,6,303,2,1,3,30:42,0,0,0,1,44,3,363,3,47,7,4-12,0,4-45,666,2,12.1,8.3
401282059,2021,2,regular,home,58,South Florida,American Athletic,57,Florida,SEC,17-30,0,20,0-2,0,0,0,88,1,0,40,3,8,188,3,2,0,29:18,0,48,2,1,41,2,109,1,46,3,5-17,1,2-30,297,1,6.3,2.7
401282060,2021,2,regular,away,5,UAB,Conference USA,61,Georgia,SEC,8-17,1,11,1-2,0,0,1,61,3,0,0,0,1,47,2,1,0,30:39,0,-2,1,0,36,0,127,0,24,2,1-11,1,11-78,174,3,2.8,3.5
401282060,2021,2,regular,home,61,Georgia,SEC,5,UAB,Conference USA,14-22,1,23,0-1,0,0,1,28,1,0,0,0,8,376,0,3,6,29:21,0,48,2,0,38,1,163,3,33,5,6-11,0,4-47,539,1,17.1,4.3
401282061,2021,2,regular,away,142,Missouri,SEC,96,Kentucky,SEC,34-52,0,25,0-1,0,1,0,9,1,0,25,1,4,294,4,1,4,27:12,0,0,0,1,24,0,104,2,41,5,9-15,1,7-65,398,1,5.7,4.3
401282061,2021,2,regular,home,96,Kentucky,SEC,142,Missouri,SEC,10-18,0,26,0-0,1,0,0,0,1,0,0,0,5,179,8,1,1,32:48,0,0,0,6,52,4,341,1,45,3,8-12,2,3-35,520,2,9.9,6.6
401282062,2021,2,regular,away,2377,McNeese,Southland,99,LSU,SEC,10-20,0,10,0-0,1,0,0,0,0,0,36,2,1,91,6,0,1,31:30,0,20,1,0,42,0,51,3,37,5,3-16,1,3-25,142,1,4.6,1.2
401282062,2021,2,regular,home,99,LSU,SEC,2377,McNeese,Southland,21-37,0,17,2-3,0,2,0,0,0,0,16,2,10,181,4,0,3,28:30,0,4,3,3,36,1,124,8,44,16,4-16,1,2-25,305,0,4.9,3.4
401282063,2021,2,regular,away,2046,Austin Peay,OVC,145,Ole Miss,SEC,24-44,0,26,1-5,2,1,0,0,0,0,97,6,5,260,3,0,1,30:21,0,0,0,4,38,1,144,2,45,3,7-19,2,3-15,404,2,5.9,3.8
401282063,2021,2,regular,home,145,Ole Miss,SEC,2046,Austin Peay,OVC,24-39,0,29,4-6,1,2,0,0,0,0,49,3,10,294,6,0,5,29:39,0,1,1,7,43,1,336,5,38,12,5-14,1,12-130,630,1,7.5,7.8
401282064,2021,2,regular,away,152,NC State,ACC,344,Mississippi State,SEC,30-51,0,16,1-3,1,0,0,0,2,0,0,0,4,303,3,0,1,28:57,0,0,0,1,25,0,34,1,26,3,6-20,2,6-59,337,3,5.9,1.4
401282064,2021,2,regular,home,344,Mississippi State,SEC,152,NC State,ACC,33-49,1,15,1-2,0,1,0,0,0,1,100,1,6,294,5,2,2,31:03,0,49,5,5,15,0,22,4,34,9,3-13,0,9-60,316,0,6.0,1.5
401282065,2021,2,regular,away,2579,South Carolina,SEC,151,East Carolina,American Athletic,13-24,1,15,0-0,2,0,1,63,1,0,111,3,8,225,7,2,1,18:57,0,0,0,1,39,0,100,5,32,8,2-12,3,7-55,325,3,9.4,2.6
401282065,2021,2,regular,home,151,East Carolina,American Athletic,2579,South Carolina,SEC,12-25,0,12,1-1,0,2,0,0,2,0,21,1,5,152,3,1,1,41:03,0,6,2,1,38,1,116,3,35,7,2-16,1,3-20,268,2,6.1,3.1
401282066,2021,2,regular,away,221,Pittsburgh,ACC,2633,Tennessee,SEC,25-37,0,24,2-2,0,2,0,25,0,0,36,3,11,301,2,1,3,36:05,0,5,1,3,45,2,96,5,41,9,8-20,0,9-76,397,0,8.1,2.1
401282066,2021,2,regular,home,2633,Tennessee,SEC,221,Pittsburgh,ACC,22-33,0,20,0-1,2,0,0,0,1,0,122,4,10,238,4,0,2,23:55,0,10,1,5,33,2,136,2,42,10,6-13,2,13-134,374,3,7.2,4.1
401282067,2021,2,regular,away,245,Texas A&M,SEC,38,Colorado,Pac-12,19-40,0,14,0-0,1,0,0,0,0,0,21,1,4,191,9,1,1,31:26,0,50,6,5,29,0,98,1,43,5,8-20,1,7-65,289,1,4.8,3.4
401282067,2021,2,regular,home,38,Colorado,Pac-12,245,Texas A&M,SEC,13-25,0,14,0-2,0,1,0,0,1,0,0,0,1,89,7,0,0,28:34,0,18,2,4,38,1,171,1,40,5,4-14,0,2-17,260,1,3.6,4.5
401282068,2021,2,regular,away,238,Vanderbilt,SEC,36,Colorado State,Mountain West,27-42,0,21,1-1,1,0,0,0,0,0,0,1,6,238,5,1,2,35:27,0,6,2,4,37,1,104,0,23,3,6-18,2,9-62,342,1,5.7,2.8
401282068,2021,2,regular,home,36,Colorado State,Mountain West,238,Vanderbilt,SEC,20-38,0,20,1-1,0,1,0,0,1,0,0,0,3,238,1,0,2,24:33,0,13,3,4,33,1,207,3,27,6,4-15,1,11-115,445,1,6.3,6.3
401282069,2021,3,regular,away,290,Georgia Southern,Sun Belt,8,Arkansas,SEC,13-28,0,11,1-2,0,0,0,0,0,0,0,0,4,81,5,0,0,26:54,0,0,0,2,35,1,152,0,30,5,5-18,2,8-50,233,0,2.9,4.3
401282069,2021,3,regular,home,8,Arkansas,SEC,290,Georgia Southern,Sun Belt,14-25,0,27,1-1,0,0,0,0,0,0,36,2,9,364,3,0,3,33:06,0,13,3,2,48,3,269,2,24,6,7-15,0,9-93,633,0,14.6,5.6
401282070,2021,3,regular,away,2,Auburn,SEC,213,Penn State,Big Ten,21-39,0,24,0-1,1,0,0,0,0,0,0,0,8,185,0,1,0,31:42,0,12,1,1,40,2,182,0,46,11,10-17,2,6-45,367,1,4.7,4.6
401282070,2021,3,regular,home,213,Penn State,Big Ten,2,Auburn,SEC,29-33,0,22,0-2,0,1,0,0,1,0,32,2,4,302,5,0,2,28:18,0,16,1,5,33,2,84,0,44,3,5-10,1,5-30,386,1,9.2,2.5
401282071,2021,3,regular,away,333,Alabama,SEC,57,Florida,SEC,22-35,0,19,1-1,0,0,0,4,0,0,51,2,7,240,3,1,3,28:10,0,0,0,4,28,1,91,1,36,7,7-13,0,11-75,331,0,6.9,3.3
401282071,2021,3,regular,home,57,Florida,SEC,333,Alabama,SEC,18-28,0,26,2-3,0,0,0,0,1,0,15,2,5,195,7,0,0,31:50,0,-2,2,6,43,4,245,2,25,7,4-12,1,7-67,440,1,7.0,5.7
401282072,2021,3,regular,away,2579,South Carolina,SEC,61,Georgia,SEC,14-29,0,13,0-1,1,1,0,35,1,0,12,1,7,214,2,2,1,31:58,0,0,0,0,34,0,90,1,36,2,8-17,1,9-70,304,2,7.4,2.6
401282072,2021,3,regular,home,61,Georgia,SEC,2579,South Carolina,SEC,24-35,0,26,0-0,1,1,0,9,2,0,44,2,8,307,5,1,3,28:02,0,0,1,0,31,2,184,2,35,5,9-12,1,7-52,491,3,8.8,5.9
401282073,2021,3,regular,away,236,Chattanooga,Southern,96,Kentucky,SEC,21-35,0,16,0-0,0,1,0,16,1,0,0,0,11,168,4,2,1,31:42,0,0,0,1,28,1,171,1,40,5,7-15,0,5-40,339,1,4.8,6.1
401282073,2021,3,regular,home,96,Kentucky,SEC,236,Chattanooga,Southern,23-35,1,20,0-1,1,0,1,95,2,0,93,5,4,254,3,1,2,28:18,0,4,1,9,27,1,102,0,33,5,5-11,3,8-60,356,3,7.3,3.8
401282074,2021,3,regular,away,2117,Central Michigan,Mid-American,99,LSU,SEC,25-39,0,17,1-3,1,0,0,20,1,0,0,0,3,228,4,1,2,33:02,0,0,0,3,31,0,56,1,31,4,9-19,1,2-20,284,2,5.8,1.8
401282074,2021,3,regular,home,99,LSU,SEC,2117,Central Michigan,Mid-American,27-39,0,23,0-0,0,2,0,18,1,0,20,1,7,400,1,1,5,26:58,0,-1,2,1,24,1,84,5,39,15,6-11,1,6-57,484,1,10.3,3.5
401282075,2021,3,regular,away,2655,Tulane,American Athletic,145,Ole Miss,SEC,10-18,0,14,0-1,1,3,0,0,0,0,203,8,3,166,2,0,2,27:43,0,4,1,6,38,1,139,2,52,8,1-11,2,11-109,305,1,9.2,3.7
401282075,2021,3,regular,home,145,Ole Miss,SEC,2655,Tulane,American Athletic,23-33,0,41,5-5,1,1,0,0,0,0,48,2,7,335,3,0,3,32:17,0,0,0,4,61,6,372,2,29,4,9-18,1,9-65,707,1,10.2,6.1
401282076,2021,3,regular,away,344,Mississippi State,SEC,235,Memphis,American Athletic,50-67,0,26,0-1,0,0,0,21,0,0,64,5,5,419,3,1,3,40:33,0,-3,2,1,16,1,49,1,25,3,9-17,2,9-64,468,0,6.3,3.1
401282076,2021,3,regular,home,235,Memphis,American Athletic,344,Mississippi State,SEC,16-28,1,12,1-3,0,1,0,0,1,0,0,2,7,159,7,0,2,19:27,1,107,2,4,25,0,87,2,53,4,2-12,0,6-55,246,1,5.7,3.5
401282077,2021,3,regular,away,2546,Southeast Missouri State,OVC,142,Missouri,SEC,8-15,0,19,0-0,0,0,0,0,1,0,11,1,4,79,0,0,0,27:21,0,8,1,2,36,4,294,0,48,1,4-9,0,2-25,373,1,5.3,8.2
401282077,2021,3,regular,home,142,Missouri,SEC,2546,Southeast Missouri State,OVC,29-39,0,26,2-2,0,0,0,0,0,0,39,3,11,444,1,1,5,32:39,0,0,1,2,34,3,231,1,33,4,11-15,0,5-55,675,0,11.4,6.8
401282078,2021,3,regular,away,2635,Tennessee Tech,OVC,2633,Tennessee,SEC,17-36,0,10,0-1,0,1,0,0,4,0,30,2,0,144,2,0,0,34:26,0,-1,1,2,28,0,35,1,45,1,4-17,0,10-107,179,4,4.0,1.3
401282078,2021,3,regular,home,2633,Tennessee,SEC,2635,Tennessee Tech,OVC,20-32,1,24,4-5,1,0,1,80,0,0,23,1,8,215,7,4,3,25:34,0,32,4,4,47,4,202,4,30,8,4-13,2,3-35,417,1,6.7,4.3
401282079,2021,3,regular,away,167,New Mexico,Mountain West,245,Texas A&M,SEC,10-23,0,9,0-0,0,0,0,0,1,0,60,2,0,33,3,1,0,29:01,0,0,0,4,36,0,89,3,38,6,6-17,0,4-18,122,1,1.4,2.5
401282079,2021,3,regular,home,245,Texas A&M,SEC,167,New Mexico,Mountain West,19-33,0,21,1-1,0,0,0,4,1,0,38,1,10,275,3,1,3,30:59,0,78,5,5,34,1,154,4,35,11,5-14,0,6-35,429,1,8.3,4.5
401282080,2021,3,regular,away,24,Stanford,Pac-12,238,Vanderbilt,SEC,19-29,0,20,1-2,0,0,0,6,0,0,71,2,11,218,7,1,2,28:38,0,82,4,4,27,3,204,1,43,3,2-9,0,8-53,422,0,7.5,7.6
401282080,2021,3,regular,home,238,Vanderbilt,SEC,24,Stanford,Pac-12,18-40,0,23,4-4,0,0,0,0,1,0,0,0,5,151,4,0,2,31:22,0,0,1,1,44,1,247,1,37,2,5-18,0,7-66,398,1,3.8,5.6
401282081,2021,4,regular,away,2572,Southern Miss,Conference USA,333,Alabama,SEC,11-24,0,11,0-1,0,0,0,13,1,0,59,3,2,131,0,1,2,31:18,0,18,1,1,33,0,82,2,38,4,5-15,0,5-36,213,1,5.5,2.5
401282081,2021,4,regular,home,333,Alabama,SEC,2572,Southern Miss,Conference USA,23-26,2,22,1-1,0,0,0,6,1,2,177,3,9,395,1,1,6,28:42,0,-2,1,9,33,1,211,2,32,6,6-10,1,7-62,606,1,15.2,6.4
401282082,2021,4,regular,away,245,Texas A&M,SEC,8,Arkansas,SEC,20-36,0,15,0-1,0,0,0,0,1,0,32,1,4,151,2,0,0,29:10,0,0,0,3,23,1,121,2,39,8,4-14,1,11-75,272,1,4.2,5.3
401282082,2021,4,regular,home,8,Arkansas,SEC,245,Texas A&M,SEC,9-19,0,20,0-1,0,0,0,0,0,0,0,0,8,246,2,1,2,30:50,0,3,3,8,49,0,197,3,31,9,3-13,2,10-65,443,0,12.9,4.0
401282083,2021,4,regular,away,2247,Georgia State,Sun Belt,2,Auburn,SEC,12-24,0,20,0-0,0,1,0,0,1,0,0,0,6,117,4,0,2,40:41,0,0,0,2,47,1,267,2,47,5,7-16,1,2-20,384,1,4.9,5.7
401282083,2021,4,regular,home,2,Auburn,SEC,2247,Georgia State,Sun Belt,22-43,1,21,1-1,1,0,1,36,0,0,165,5,14,253,4,1,1,19:19,1,45,4,3,35,0,166,3,36,10,9-20,2,6-65,419,1,5.9,4.7
401282084,2021,4,regular,away,2633,Tennessee,SEC,57,Florida,SEC,15-31,0,20,1-2,0,1,0,0,0,0,82,4,2,275,3,0,2,24:31,0,0,0,4,37,0,148,1,29,5,5-13,1,10-85,423,0,8.9,4.0
401282084,2021,4,regular,home,57,Florida,SEC,2633,Tennessee,SEC,22-28,0,25,0-1,1,0,0,0,0,0,42,2,8,222,3,0,3,35:29,0,5,1,3,40,2,283,4,25,7,9-14,1,6-45,505,1,7.9,7.1
401282085,2021,4,regular,away,99,LSU,SEC,344,Mississippi State,SEC,17-27,0,15,1-1,0,1,0,0,1,0,0,0,4,280,1,1,4,24:52,0,26,2,1,27,0,63,1,45,2,5-13,0,5-32,343,1,10.4,2.3
401282085,2021,4,regular,home,344,Mississippi State,SEC,99,LSU,SEC,47-62,0,29,0-0,1,0,0,-10,1,0,0,0,5,371,1,1,3,35:08,0,7,2,4,26,0,115,2,18,5,12-18,1,6-36,486,2,6.0,4.4
401282086,2021,4,regular,away,142,Missouri,SEC,103,Boston College,ACC,30-42,0,22,1-1,0,0,0,0,2,0,68,3,10,303,2,1,1,25:49,0,4,1,4,23,3,88,1,46,4,8-12,0,3-30,391,2,7.2,3.8
401282086,2021,4,regular,home,103,Boston College,ACC,142,Missouri,SEC,18-29,0,23,2-2,0,0,0,-4,1,0,0,0,11,175,3,2,2,34:11,0,-1,1,2,49,3,275,0,36,1,10-16,0,4-37,450,1,6.0,5.6
401282087,2021,4,regular,away,96,Kentucky,SEC,2579,South Carolina,SEC,15-22,0,22,0-0,2,0,0,0,1,0,0,0,10,102,2,0,0,35:36,0,0,0,2,44,1,230,2,38,5,6-12,4,4-29,332,3,4.6,5.2
401282087,2021,4,regular,home,2579,South Carolina,SEC,96,Kentucky,SEC,17-25,0,12,0-3,0,2,0,-1,0,0,19,1,4,158,3,1,1,24:24,0,7,1,3,26,0,58,0,37,3,3-12,0,5-45,216,0,6.3,2.2
401282088,2021,4,regular,away,61,Georgia,SEC,238,Vanderbilt,SEC,21-28,0,28,0-1,0,2,0,20,1,0,19,1,14,291,5,2,3,37:16,0,19,2,1,48,5,241,1,24,4,6-14,2,4-17,532,1,10.4,5.0
401282088,2021,4,regular,home,238,Vanderbilt,SEC,61,Georgia,SEC,5-18,0,4,0-1,1,0,0,0,2,0,62,5,0,24,3,1,0,22:44,0,0,0,1,28,0,53,0,45,5,2-13,2,4-29,77,3,1.3,1.9
401282089,2021,5,regular,away,145,Ole Miss,SEC,333,Alabama,SEC,21-29,0,18,2-5,1,0,0,1,0,0,37,2,3,213,0,1,1,22:01,0,0,0,4,34,2,78,3,38,6,5-14,1,7-55,291,1,7.3,2.3
401282089,2021,5,regular,home,333,Alabama,SEC,145,Ole Miss,SEC,20-26,0,27,3-4,0,1,0,0,1,0,40,3,6,241,1,0,2,37:59,0,2,1,7,50,4,210,2,34,7,6-13,0,5-52,451,1,9.3,4.2
401282090,2021,5,regular,away,8,Arkansas,SEC,61,Georgia,SEC,10-16,0,9,0-0,0,0,0,0,0,0,15,2,0,87,1,0,0,23:28,0,10,1,0,29,0,75,0,38,4,3-12,2,13-101,162,0,5.4,2.6
401282090,2021,5,regular,home,61,Georgia,SEC,8,Arkansas,SEC,7-11,1,22,2-2,0,0,0,0,0,0,0,0,13,72,3,0,0,36:32,1,8,5,0,56,3,273,4,23,7,4-12,0,6-40,345,0,6.5,4.9
401282091,2021,5,regular,away,57,Florida,SEC,96,Kentucky,SEC,24-32,0,21,0-1,0,0,0,26,1,0,0,0,7,211,2,1,1,36:18,0,13,1,1,39,0,171,2,22,4,4-13,0,15-115,382,1,6.6,4.4
401282091,2021,5,regular,home,96,Kentucky,SEC,57,Florida,SEC,7-17,1,13,0-1,0,0,0,20,1,0,25,2,2,87,3,1,1,23:42,0,6,1,3,30,1,137,0,42,6,1-9,0,4-30,224,1,5.1,4.6
