game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
400603839,2015,1,regular,home,238,Vanderbilt,SEC,98,Western Kentucky,Conference USA,18-34,20,2-3,1,0,0,0,2,0,61,3,6,217,0,1,36:39,0,12,3,42,0,168,7-18,5-40,385,3,6.4,4.0
400603840,2015,1,regular,away,153,North Carolina,ACC,2579,South Carolina,SEC,19-31,20,0-2,0,0,0,0,3,0,0,0,7,232,0,1,24:22,0,-1,1,33,0,208,5-13,6-30,440,3,7.5,6.3
400603840,2015,1,regular,home,2579,South Carolina,SEC,153,North Carolina,ACC,12-27,22,1-2,0,0,0,2,0,0,24,1,5,140,3,1,35:38,0,0,0,47,1,254,7-15,8-60,394,0,5.2,5.4
400603841,2015,4,regular,away,2433,UL Monroe,Sun Belt,333,Alabama,SEC,20-43,10,1-4,0,0,0,12,2,0,68,3,0,83,1,0,32:32,0,1,1,31,0,9,3-20,10-90,92,2,1.9,0.3
400603841,2015,4,regular,home,333,Alabama,SEC,2433,UL Monroe,Sun Belt,18-32,17,1-3,0,0,0,28,1,0,13,1,10,166,2,3,27:28,0,43,5,35,1,137,2-13,7-72,303,1,5.2,3.9
400603842,2015,4,regular,away,245,Texas A&M,SEC,8,Arkansas,SEC,21-28,17,1-1,0,1,0,7,0,0,77,4,8,358,1,2,20:32,0,0,0,20,1,65,2-9,7-52,423,0,12.8,3.3
400603842,2015,4,regular,home,8,Arkansas,SEC,245,Texas A&M,SEC,20-25,25,0-2,1,0,0,0,1,0,43,2,3,225,0,1,39:28,0,45,1,42,2,232,5-10,11-93,457,2,9.0,5.5
400603843,2015,4,regular,away,344,Mississippi State,SEC,2,Auburn,SEC,29-41,18,0-1,1,0,0,19,0,0,0,0,5,270,1,2,23:50,0,4,1,21,0,56,4-12,4-30,326,1,6.6,2.7
400603843,2015,4,regular,home,2,Auburn,SEC,344,Mississippi State,SEC,20-28,25,0-0,0,1,0,0,1,0,46,2,9,188,0,0,36:10,0,4,1,50,0,201,4-14,6-40,389,1,6.7,4.0
400603844,2015,4,regular,away,2633,Tennessee,SEC,57,Florida,SEC,12-19,20,1-1,1,0,0,-1,0,0,77,3,9,165,1,1,31:57,0,43,4,51,2,254,7-16,4-25,419,1,8.7,5.0
400603844,2015,4,regular,home,57,Florida,SEC,2633,Tennessee,SEC,23-43,17,5-5,0,1,0,0,1,0,76,4,4,283,0,2,28:03,0,30,4,28,2,109,3-15,4-25,392,1,6.6,3.9
400603845,2015,4,regular,away,2582,Southern,SWAC,61,Georgia,SEC,10-23,10,1-2,0,1,0,0,0,0,108,5,0,79,0,0,35:35,0,0,0,35,1,105,4-16,8-46,184,0,3.4,3.0
400603845,2015,4,regular,home,61,Georgia,SEC,2582,Southern,SWAC,20-24,27,0-0,1,0,0,0,0,0,24,3,12,271,0,2,24:25,0,13,4,33,4,261,1-5,2-10,532,1,11.3,7.9
400603846,2015,4,regular,away,142,Missouri,SEC,96,Kentucky,SEC,18-35,24,0-0,0,0,0,0,0,0,58,4,7,227,0,1,28:58,0,6,2,33,0,111,6-14,3-30,338,0,6.5,3.4
400603846,2015,4,regular,home,96,Kentucky,SEC,142,Missouri,SEC,22-27,18,0-0,0,0,0,0,0,0,82,3,3,249,0,2,31:02,0,9,1,38,1,120,9-14,8-91,369,0,9.2,3.2
400603847,2015,4,regular,away,238,Vanderbilt,SEC,145,Ole Miss,SEC,23-42,21,0-1,0,0,0,19,0,0,103,4,10,194,2,1,33:21,0,0,1,42,0,128,10-22,8-43,322,0,4.6,3.0
400603847,2015,4,regular,home,145,Ole Miss,SEC,238,Vanderbilt,SEC,24-42,29,1-1,0,0,0,0,2,0,81,4,9,321,0,1,26:39,0,17,3,42,2,151,3-13,11-119,472,2,7.6,3.6
400603848,2015,4,regular,away,2116,UCF,American Athletic,2579,South Carolina,SEC,23-38,15,1-3,0,1,0,0,2,0,48,2,2,204,0,1,26:06,0,0,0,23,1,26,3-12,5-31,230,2,5.4,1.1
400603848,2015,4,regular,home,2579,South Carolina,SEC,2116,UCF,American Athletic,12-25,20,1-1,1,0,0,8,0,0,68,3,11,184,2,2,33:54,0,12,2,43,1,216,7-16,2-20,400,1,7.4,5.0
400603849,2015,4,regular,away,99,LSU,SEC,183,Syracuse,ACC,8-16,17,0-0,0,0,0,0,0,0,57,3,10,157,1,1,29:52,1,75,2,42,2,268,3-10,14-120,425,0,9.8,6.4
400603849,2015,4,regular,home,183,Syracuse,ACC,99,LSU,SEC,16-38,21,3-4,0,0,0,0,1,0,176,7,6,154,0,3,30:08,0,44,2,32,0,127,5-17,4-36,281,1,4.1,4.0
400603850,2015,3,regular,away,145,Ole Miss,SEC,333,Alabama,SEC,18-33,16,1-2,0,2,0,32,0,0,60,3,13,341,3,3,24:34,0,0,0,32,2,92,4-14,8-57,433,0,10.3,2.9
400603850,2015,3,regular,home,333,Alabama,SEC,145,Ole Miss,SEC,32-59,29,1-4,2,0,0,0,3,0,88,6,7,288,0,3,35:26,0,-4,2,42,2,215,11-20,4-36,503,5,4.9,5.1
400603851,2015,3,regular,away,2641,Texas Tech,Big 12,8,Arkansas,SEC,27-31,24,0-0,0,1,0,0,2,0,63,4,5,315,1,2,23:17,0,0,0,27,3,171,7-10,4-31,486,2,10.2,6.3
400603851,2015,3,regular,home,8,Arkansas,SEC,2641,Texas Tech,Big 12,16-21,23,0-0,1,0,0,0,1,0,58,3,6,196,2,2,36:43,0,0,0,43,1,228,7-11,5-43,424,2,9.3,5.3
400603852,2015,3,regular,away,2579,South Carolina,SEC,61,Georgia,SEC,10-22,16,1-2,0,1,0,0,1,0,162,6,8,84,0,0,30:38,0,14,1,39,2,174,4-14,4-40,258,1,3.8,4.5
400603852,2015,3,regular,home,61,Georgia,SEC,2579,South Carolina,SEC,24-25,32,0-0,1,0,0,33,0,0,40,3,10,330,1,3,29:22,0,22,2,38,4,246,1-4,7-74,576,1,13.2,6.5
400603853,2015,3,regular,away,57,Florida,SEC,96,Kentucky,SEC,13-22,16,2-2,0,0,0,64,1,0,51,3,2,125,2,0,31:53,0,37,1,37,2,120,2-11,10-61,245,1,5.7,3.2
400603853,2015,3,regular,home,96,Kentucky,SEC,57,Florida,SEC,8-24,14,2-3,0,0,0,0,2,0,16,1,9,126,1,0,28:07,0,9,2,41,0,115,6-18,5-37,241,2,5.3,2.8
400603854,2015,3,regular,away,2,Auburn,SEC,99,LSU,SEC,11-19,16,1-1,1,0,0,0,1,0,106,4,3,100,0,2,26:23,0,27,1,37,1,160,3-10,4-26,260,2,5.3,4.3
400603854,2015,3,regular,home,99,LSU,SEC,2,Auburn,SEC,12-17,20,0-0,0,1,0,0,0,0,0,0,9,74,1,1,33:37,0,23,2,48,5,411,6-11,5-43,485,0,4.4,8.6
400603855,2015,3,regular,away,2466,Northwestern State,Southland,344,Mississippi State,SEC,9-16,17,2-3,0,2,0,0,0,0,52,3,7,111,0,0,39:01,0,0,0,50,1,146,1-13,1-11,257,0,6.9,2.9
400603855,2015,3,regular,home,344,Mississippi State,SEC,2466,Northwestern State,Southland,16-18,26,1-1,2,0,0,0,0,0,50,2,8,372,0,4,20:59,0,33,4,37,5,275,3-5,2-20,647,2,20.7,7.4
400603856,2015,3,regular,away,41,UConn,American Athletic,142,Missouri,SEC,17-28,11,1-3,1,1,0,17,1,0,0,0,0,156,1,0,30:18,0,0,0,33,1,77,2-13,8-85,233,2,5.6,2.3
400603856,2015,3,regular,home,142,Missouri,SEC,41,UConn,American Athletic,20-31,16,1-3,1,1,0,50,1,0,44,3,1,185,1,0,29:42,0,3,3,34,1,85,5-15,3-30,270,2,6.0,2.5
400603857,2015,3,regular,away,2717,Western Carolina,Southern,2633,Tennessee,SEC,11-22,9,0-0,2,0,0,0,1,0,132,6,4,90,0,0,27:06,0,0,0,33,1,189,1-12,4-42,279,3,4.1,5.7
400603857,2015,3,regular,home,2633,Tennessee,SEC,2717,Western Carolina,Southern,21-29,25,1-2,0,2,0,57,0,1,115,2,13,237,1,3,32:54,1,54,3,49,2,210,5-14,3-15,447,0,8.2,4.3
400603858,2015,3,regular,away,2440,Nevada,Mountain West,245,Texas A&M,SEC,16-29,19,1-1,0,1,0,10,1,0,38,2,9,206,1,2,34:11,0,22,2,45,1,153,4-16,3-29,359,1,7.1,3.4
400603858,2015,3,regular,home,245,Texas A&M,SEC,2440,Nevada,Mountain West,20-36,30,0-0,1,0,0,0,1,0,72,3,14,302,1,4,25:49,0,17,2,40,1,233,4-12,5-35,535,2,8.4,5.8
400603859,2015,3,regular,away,2046,Austin Peay,OVC,238,Vanderbilt,SEC,18-32,9,0-2,0,1,0,1,0,0,42,3,1,110,1,1,29:41,0,0,0,30,0,34,3-15,5-36,144,0,3.4,1.1
400603859,2015,3,regular,home,238,Vanderbilt,SEC,2046,Austin Peay,OVC,30-39,26,0-1,1,0,0,0,1,0,17,1,11,394,0,2,30:19,0,67,6,35,4,147,9-14,7-50,541,2,10.1,4.2
400603860,2015,2,regular,away,2393,Middle Tennessee,Conference USA,333,Alabama,SEC,23-43,15,1-1,3,0,0,77,1,0,82,4,4,189,2,1,27:04,0,6,2,31,0,86,6-19,8-67,275,4,4.4,2.8
400603860,2015,2,regular,home,333,Alabama,SEC,2393,Middle Tennessee,Conference USA,26-43,28,2-3,0,3,0,0,2,0,87,4,5,312,1,2,32:56,0,35,3,39,3,220,4-13,5-40,532,2,7.3,5.6
400603861,2015,2,regular,away,2649,Toledo,Mid-American,8,Arkansas,SEC,21-38,15,2-3,0,0,0,0,0,0,55,3,4,237,1,1,22:05,0,28,1,24,1,81,7-17,8-55,318,0,6.2,3.4
400603861,2015,2,regular,home,8,Arkansas,SEC,2649,Toledo,Mid-American,32-53,30,1-3,0,0,0,0,1,0,104,5,4,412,0,0,37:55,0,43,1,31,1,103,5-13,9-85,515,1,7.8,3.3
400603862,2015,2,regular,away,142,Missouri,SEC,2032,Arkansas State,Sun Belt,16-37,19,0-0,0,0,0,44,3,0,55,3,9,148,3,3,28:00,0,10,2,34,0,140,5-15,9-75,288,3,4.0,4.1
400603862,2015,2,regular,home,2032,Arkansas State,Sun Belt,142,Missouri,SEC,14-30,18,1-1,0,0,0,64,3,0,105,3,8,124,4,2,32:00,0,2,2,45,0,93,6-17,7-80,217,3,4.1,2.1
400603863,2015,2,regular,away,55,Jacksonville State,OVC,2,Auburn,SEC,26-43,28,1-2,0,1,0,26,1,0,30,1,8,277,2,1,35:25,0,0,0,46,1,161,8-17,5-36,438,1,6.4,3.5
400603863,2015,2,regular,home,2,Auburn,SEC,55,Jacksonville State,OVC,21-32,23,0-0,1,0,0,0,2,0,46,1,9,236,1,2,23:37,0,0,0,38,1,165,7-12,3-40,401,3,7.4,4.3
400603864,2015,2,regular,away,151,East Carolina,American Athletic,57,Florida,SEC,37-58,20,0-0,2,1,0,2,1,0,71,3,6,346,1,3,28:53,0,15,2,22,0,-13,10-21,9-65,333,3,6.0,-0.6
400603864,2015,2,regular,home,57,Florida,SEC,151,East Carolina,American Athletic,15-25,17,1-1,1,2,1,39,1,0,56,2,7,205,1,2,31:07,0,6,3,38,1,168,4-13,12-105,373,2,8.2,4.4
400603865,2015,2,regular,away,99,LSU,SEC,344,Mississippi State,SEC,9-14,16,0-0,0,0,0,0,0,0,49,4,3,71,0,0,33:12,0,2,1,47,3,266,4-13,9-95,337,0,5.1,5.7
400603865,2015,2,regular,home,344,Mississippi State,SEC,99,LSU,SEC,34-54,27,1-1,0,0,0,0,0,0,47,2,7,335,0,1,26:48,0,21,1,26,1,43,3-15,5-45,378,0,6.2,1.7
400603866,2015,2,regular,away,278,Fresno State,Mountain West,145,Ole Miss,SEC,15-24,17,0-3,1,2,1,56,3,0,77,6,3,153,1,2,34:42,0,0,0,52,0,163,5-15,6-45,316,4,6.4,3.1
400603866,2015,2,regular,home,145,Ole Miss,SEC,278,Fresno State,Mountain West,26-37,27,1-1,2,1,2,130,1,0,29,2,13,392,3,4,25:18,0,-8,1,35,4,215,9-14,5-58,607,3,10.6,6.1
400603867,2015,2,regular,away,96,Kentucky,SEC,2579,South Carolina,SEC,21-29,19,2-2,0,0,0,3,1,0,33,2,6,192,1,0,31:48,0,0,0,38,3,207,4-14,7-74,399,1,6.6,5.4
400603867,2015,2,regular,home,2579,South Carolina,SEC,96,Kentucky,SEC,17-27,22,1-1,0,0,0,14,1,0,42,2,10,222,1,1,28:12,0,24,2,34,1,195,2-10,5-50,417,1,8.2,5.7
400603868,2015,2,regular,away,201,Oklahoma,Big 12,2633,Tennessee,SEC,19-39,20,1-2,0,0,0,5,2,0,15,1,7,187,1,3,32:40,0,40,4,48,1,161,9-20,9-67,348,2,4.8,3.4
400603868,2015,2,regular,home,2633,Tennessee,SEC,201,Oklahoma,Big 12,13-31,19,0-0,0,0,0,5,1,0,74,3,6,125,2,1,27:20,0,3,2,45,2,129,6-18,10-80,254,1,4.0,2.9
400603869,2015,2,regular,away,2050,Ball State,Mid-American,245,Texas A&M,SEC,12-27,19,1-1,0,1,0,0,1,0,66,3,11,121,0,0,28:41,0,0,0,38,2,240,2-13,3-15,361,1,4.5,6.3
400603869,2015,2,regular,home,245,Texas A&M,SEC,2050,Ball State,Mid-American,21-29,25,1-2,1,0,1,40,0,0,97,4,8,233,1,4,31:19,0,67,2,49,3,270,9-14,7-79,503,1,8.0,5.5
400603870,2015,2,regular,away,61,Georgia,SEC,238,Vanderbilt,SEC,13-25,19,0-0,1,0,1,88,0,0,29,3,7,141,3,0,27:03,1,89,3,41,2,281,4-13,10-92,422,1,5.6,6.9
400603870,2015,2,regular,home,238,Vanderbilt,SEC,61,Georgia,SEC,24-50,21,3-4,0,1,0,0,3,0,69,3,6,295,0,1,32:57,0,6,2,39,0,105,7-21,4-20,400,3,5.9,2.7
400603871,2015,9,regular,away,2630,UT Martin,OVC,8,Arkansas,SEC,30-44,25,0-1,1,0,0,0,2,0,118,8,4,380,0,1,31:17,0,0,0,23,3,139,6-11,4-27,519,3,8.6,6.0
400603871,2015,9,regular,home,8,Arkansas,SEC,2630,UT Martin,OVC,15-20,22,2-2,0,1,0,42,0,0,45,2,9,300,2,3,28:43,0,33,1,36,6,291,3-7,3-25,591,0,15.0,8.1
400603872,2015,9,regular,away,145,Ole Miss,SEC,2,Auburn,SEC,34-52,27,1-3,0,0,0,1,2,0,0,0,9,402,1,2,33:30,0,0,0,39,1,156,7-18,7-40,558,2,7.7,4.0
400603872,2015,9,regular,home,2,Auburn,SEC,145,Ole Miss,SEC,13-32,18,0-2,0,0,0,0,1,0,31,1,13,302,2,1,26:30,0,14,2,41,0,125,2-15,3-20,427,1,9.4,3.0
400603873,2015,9,regular,away,61,Georgia,SEC,57,Florida,SEC,15-34,12,0-2,1,1,0,0,4,0,75,3,3,154,0,0,23:09,0,-4,2,22,0,69,2-12,3-20,223,5,4.5,3.1
400603873,2015,9,regular,home,57,Florida,SEC,61,Georgia,SEC,8-19,15,0-1,1,1,0,20,0,0,25,2,3,155,4,1,36:51,0,1,1,48,2,258,7-16,8-74,413,1,8.2,5.4
400603874,2015,9,regular,away,238,Vanderbilt,SEC,248,Houston,American Athletic,5-20,12,0-0,1,2,0,0,3,0,99,5,0,44,0,0,26:45,0,3,2,42,0,141,3-14,6-39,185,4,2.2,3.4
400603874,2015,9,regular,home,248,Houston,American Athletic,238,Vanderbilt,SEC,15-23,19,1-2,2,1,1,93,0,0,24,1,10,221,3,1,33:15,0,66,3,51,2,150,7-17,6-55,371,2,9.6,2.9
400603875,2015,9,regular,away,2633,Tennessee,SEC,96,Kentucky,SEC,16-26,21,2-2,1,1,0,26,1,1,100,1,10,233,1,2,29:43,1,99,2,43,3,249,8-15,6-65,482,2,9.0,5.8
400603875,2015,9,regular,home,96,Kentucky,SEC,2633,Tennessee,SEC,16-33,18,2-3,1,1,0,0,1,0,45,3,3,184,1,1,30:17,0,-1,1,32,1,165,2-13,9-93,349,2,5.6,5.2
400603876,2015,9,regular,away,2579,South Carolina,SEC,245,Texas A&M,SEC,15-24,19,0-1,0,0,0,0,2,0,32,2,4,192,0,0,29:01,0,0,0,43,4,253,5-13,5-26,445,2,8.0,5.9
400603876,2015,9,regular,home,245,Texas A&M,SEC,2579,South Carolina,SEC,20-28,29,1-1,0,0,1,69,0,0,0,0,5,223,2,1,30:59,0,0,0,54,3,321,6-13,3-35,544,0,8.0,5.9
400603877,2015,5,regular,away,23,San José State,Mountain West,2,Auburn,SEC,21-33,22,1-3,2,0,0,0,2,0,59,2,3,224,0,1,33:57,0,0,0,38,2,182,6-12,2-15,406,4,6.8,4.8
400603877,2015,5,regular,home,2,Auburn,SEC,23,San José State,Mountain West,6-10,15,1-1,0,2,0,11,0,0,142,3,5,108,2,0,26:03,0,0,0,48,5,234,6-11,1-15,342,0,10.8,4.9
400603878,2015,5,regular,away,145,Ole Miss,SEC,57,Florida,SEC,26-40,23,1-2,3,0,0,0,1,0,66,4,4,259,0,1,28:10,0,-7,2,33,0,69,5-14,5-30,328,4,6.5,2.1
400603878,2015,5,regular,home,57,Florida,SEC,145,Ole Miss,SEC,24-29,18,0-0,0,3,0,36,0,0,41,2,8,271,1,4,31:50,0,7,2,34,1,84,8-16,6-51,355,0,9.3,2.5
400603879,2015,5,regular,away,333,Alabama,SEC,61,Georgia,SEC,11-16,14,0-2,2,1,1,79,0,0,61,3,8,190,3,1,34:03,1,69,6,47,2,189,1-12,7-39,379,2,11.9,4.0
400603879,2015,5,regular,home,61,Georgia,SEC,333,Alabama,SEC,11-31,12,0-0,1,2,0,0,3,0,71,4,4,106,0,0,25:57,0,3,2,38,1,193,3-17,8-82,299,4,3.4,5.1
400603880,2015,5,regular,away,2198,Eastern Kentucky,OVC,96,Kentucky,SEC,19-32,20,1-3,1,1,0,22,0,0,127,5,3,183,2,2,31:15,0,14,3,51,2,180,8-18,8-77,363,1,5.7,3.5
400603880,2015,5,regular,home,96,Kentucky,SEC,2198,Eastern Kentucky,OVC,29-42,24,2-2,1,1,0,0,2,0,22,1,4,329,0,3,28:45,0,19,1,36,2,55,7-16,6-46,384,3,7.8,1.5
400603881,2015,5,regular,away,2199,Eastern Michigan,Mid-American,99,LSU,SEC,17-24,16,0-0,0,1,0,13,3,0,149,7,2,161,1,1,31:31,0,0,0,33,2,94,5-11,7-70,255,3,6.7,2.8
400603881,2015,5,regular,home,99,LSU,SEC,2199,Eastern Michigan,Mid-American,4-14,28,0-0,1,0,1,26,0,0,48,2,14,80,3,0,28:29,0,2,1,50,4,391,1-6,7-51,471,1,5.7,7.8
400603882,2015,5,regular,away,238,Vanderbilt,SEC,2393,Middle Tennessee,Conference USA,18-31,18,1-1,1,2,0,0,2,0,50,3,5,177,0,0,31:15,0,12,1,41,2,237,7-17,6-40,414,3,5.7,5.8
400603882,2015,5,regular,home,2393,Middle Tennessee,Conference USA,238,Vanderbilt,SEC,32-51,18,0-2,2,1,0,25,0,0,25,1,7,286,2,1,28:45,0,5,2,23,0,34,8-19,5-30,320,2,5.6,1.5
400603883,2015,5,regular,away,2579,South Carolina,SEC,142,Missouri,SEC,17-30,17,2-2,0,0,0,0,3,0,21,1,4,186,0,1,28:04,0,0,0,34,0,112,5-14,4-35,298,3,6.2,3.3
400603883,2015,5,regular,home,142,Missouri,SEC,2579,South Carolina,SEC,21-28,18,1-1,0,0,0,23,0,0,0,0,6,136,3,2,31:56,0,10,1,42,1,163,9-16,3-29,299,0,4.9,3.9
400603884,2015,5,regular,away,8,Arkansas,SEC,2633,Tennessee,SEC,11-24,23,1-2,0,1,0,0,0,0,39,2,6,219,0,1,35:18,0,12,1,50,2,275,6-15,3-20,494,0,9.1,5.5
400603884,2015,5,regular,home,2633,Tennessee,SEC,8,Arkansas,SEC,20-37,19,1-2,1,0,0,0,0,1,141,3,8,232,0,0,24:42,0,35,3,33,1,133,7-16,4-39,365,1,6.3,4.0
400603885,2015,5,regular,away,344,Mississippi State,SEC,245,Texas A&M,SEC,20-34,20,0-2,2,0,0,0,0,0,39,3,5,210,0,0,26:12,0,7,1,34,2,196,5-14,3-30,406,2,6.2,5.8
400603885,2015,5,regular,home,245,Texas A&M,SEC,344,Mississippi State,SEC,25-41,23,1-2,0,2,0,0,0,0,18,1,12,322,0,2,33:48,0,41,3,45,1,194,10-20,5-53,516,0,7.9,4.3
400603886,2015,8,regular,away,2633,Tennessee,SEC,333,Alabama,SEC,13-22,21,0-0,1,0,0,1,0,0,31,1,2,171,1,1,24:21,0,3,2,39,1,132,7-13,6-30,303,1,7.8,3.4
400603886,2015,8,regular,home,333,Alabama,SEC,2633,Tennessee,SEC,21-27,23,0-0,0,1,0,0,1,0,62,2,7,247,0,0,35:39,0,0,0,42,2,117,5-13,7-64,364,1,9.1,2.8
400603887,2015,8,regular,away,2,Auburn,SEC,8,Arkansas,SEC,19-34,22,2-3,0,0,0,0,0,0,81,3,8,254,1,0,27:09,0,0,0,52,6,162,8-17,2-25,416,0,7.5,3.1
400603887,2015,8,regular,home,8,Arkansas,SEC,2,Auburn,SEC,20-32,29,2-2,0,0,0,0,1,0,7,1,8,244,0,3,32:51,0,4,1,49,4,213,9-16,3-25,457,1,7.6,4.3
400603888,2015,8,regular,away,98,Western Kentucky,Conference USA,99,LSU,SEC,37-61,24,1-4,1,0,0,0,1,0,125,7,2,325,0,3,29:11,0,8,1,23,0,103,5-15,7-62,428,2,5.3,4.5
400603888,2015,8,regular,home,99,LSU,SEC,98,Western Kentucky,Conference USA,11-20,21,0-0,0,1,0,7,0,0,47,3,12,286,1,3,30:49,0,4,1,43,3,211,6-12,7-65,497,0,14.3,4.9
400603889,2015,8,regular,away,96,Kentucky,SEC,344,Mississippi State,SEC,30-52,30,0-0,0,0,0,0,3,0,70,4,10,260,1,0,32:51,0,0,0,33,1,163,8-16,3-30,423,3,5.0,4.9
400603889,2015,8,regular,home,344,Mississippi State,SEC,96,Kentucky,SEC,26-36,30,1-2,0,0,0,9,1,0,38,2,6,382,3,3,27:09,0,0,1,36,3,204,5-11,6-62,586,1,10.6,5.7
400603890,2015,8,regular,away,245,Texas A&M,SEC,145,Ole Miss,SEC,18-45,12,0-2,2,1,0,14,1,0,31,2,3,134,3,0,24:12,0,-4,1,27,0,58,6-20,13-100,192,3,3.0,2.1
