game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401012251,2018,1,regular,away,2117,Central Michigan,Mid-American,96,Kentucky,SEC,17-27,1,11,0-1,0,2,0,36,0,0,97,5,8,137,4,2,0,31:52,0,1,2,3,39,1,118,0,47,2,6-18,1,12-106,255,0,5.1,3.0
401012251,2018,1,regular,home,96,Kentucky,SEC,2117,Central Michigan,Mid-American,15-27,0,27,0-1,2,0,0,0,2,0,102,5,5,128,1,0,1,25:41,0,41,4,4,43,4,299,2,40,6,7-13,5,3-40,427,4,4.7,7.0
401012253,2018,1,regular,away,145,Ole Miss,SEC,2641,Texas Tech,Big 12,22-32,1,22,1-1,1,0,0,0,0,1,126,3,17,336,6,0,2,23:35,0,0,0,9,28,2,210,0,51,8,4-13,1,7-50,546,1,10.5,7.5
401012253,2018,1,regular,home,2641,Texas Tech,Big 12,145,Ole Miss,SEC,33-56,0,31,0-3,0,1,0,0,0,0,149,6,9,322,0,0,1,36:25,0,0,0,3,39,2,164,2,32,6,8-19,0,6-81,486,0,5.8,4.2
401012254,2018,1,regular,away,2617,Stephen F. Austin,Southland,344,Mississippi State,SEC,15-37,0,16,1-3,0,0,0,0,1,0,121,6,6,177,3,0,0,31:16,0,0,0,6,41,0,77,0,29,1,3-18,1,9-56,254,1,4.8,1.9
401012254,2018,1,regular,home,344,Mississippi State,SEC,2617,Stephen F. Austin,Southland,15-34,0,25,1-2,0,0,0,0,0,0,67,3,9,398,7,1,5,28:44,0,56,5,2,37,4,220,4,39,17,7-13,2,7-80,618,0,11.7,5.9
401012255,2018,1,regular,away,2630,UT Martin,OVC,142,Missouri,SEC,17-30,0,13,1-1,1,0,0,0,0,0,52,3,2,183,1,0,1,26:43,0,4,2,0,29,1,94,0,53,7,4-14,1,13-108,277,1,6.1,3.2
401012255,2018,1,regular,home,142,Missouri,SEC,2630,UT Martin,OVC,23-34,0,26,0-0,0,1,0,0,0,0,0,0,15,394,4,0,4,33:17,0,-10,3,2,44,2,164,3,38,5,8-15,0,4-45,558,0,11.6,3.7
401012256,2018,1,regular,away,324,Coastal Carolina,Sun Belt,2579,South Carolina,SEC,13-18,0,20,0-0,1,0,0,0,0,0,0,0,12,112,4,0,1,29:58,0,0,0,0,39,0,126,1,55,1,2-9,1,4-36,238,1,6.2,3.2
401012256,2018,1,regular,home,2579,South Carolina,SEC,324,Coastal Carolina,Sun Belt,25-35,0,32,2-3,0,1,0,0,0,0,107,5,7,294,0,0,5,30:02,0,3,1,1,38,2,263,3,40,8,5-9,2,9-99,557,0,8.4,6.9
401012257,2018,1,regular,away,277,West Virginia,Big 12,2633,Tennessee,SEC,25-34,0,26,0-0,1,0,0,0,0,0,52,2,10,429,3,0,5,27:37,0,-1,1,2,27,0,118,2,39,12,5-9,1,4-35,547,1,12.6,4.4
401012257,2018,1,regular,home,2633,Tennessee,SEC,277,West Virginia,Big 12,19-25,0,19,2-3,0,1,0,0,0,0,71,3,2,172,2,0,1,32:23,0,6,1,3,38,1,129,2,32,5,5-14,1,6-48,301,0,6.9,3.4
401012258,2018,1,regular,away,2466,Northwestern State,Southland,245,Texas A&M,SEC,18-35,0,13,0-0,0,1,0,0,0,0,66,3,1,230,1,0,1,18:57,0,0,1,3,13,0,21,2,53,3,1-12,1,11-93,251,0,6.6,1.6
401012258,2018,1,regular,home,245,Texas A&M,SEC,2466,Northwestern State,Southland,23-35,0,40,0-0,1,0,0,0,0,0,13,1,11,255,7,0,3,41:03,0,9,3,3,61,5,503,0,21,5,8-11,2,8-95,758,1,7.3,8.2
401012259,2018,1,regular,away,2393,Middle Tennessee,Conference USA,238,Vanderbilt,SEC,24-37,0,21,1-3,1,0,0,0,1,0,0,0,1,178,2,0,1,31:09,0,0,0,1,36,0,116,1,33,5,8-16,2,6-40,294,2,4.8,3.2
401012259,2018,1,regular,home,238,Vanderbilt,SEC,2393,Middle Tennessee,Conference USA,10-17,1,19,2-2,0,1,0,0,0,0,55,2,5,170,1,1,2,28:51,0,0,0,2,38,2,176,6,49,9,7-13,0,7-49,346,0,10.0,4.6
401012260,2018,2,regular,away,2032,Arkansas State,Sun Belt,333,Alabama,SEC,22-51,0,19,2-4,0,1,0,0,1,0,86,5,1,218,4,0,1,28:16,0,0,0,6,31,0,173,1,40,4,4-19,0,10-84,391,1,4.3,5.6
401012260,2018,2,regular,home,333,Alabama,SEC,2032,Arkansas State,Sun Belt,20-29,1,26,0-0,1,0,1,38,0,0,0,1,9,321,11,1,6,31:44,0,-6,3,8,44,1,278,2,42,3,10-15,2,4-35,599,1,11.1,6.3
401012261,2018,2,regular,away,8,Arkansas,SEC,36,Colorado State,Mountain West,11-22,0,24,0-0,0,1,0,0,2,0,23,2,9,138,9,1,2,32:27,0,45,1,4,53,1,299,1,33,5.5,5-15,0,6-60,437,2,6.3,5.6
401012261,2018,2,regular,home,36,Colorado State,Mountain West,8,Arkansas,SEC,32-50,0,21,0-0,1,0,0,4,1,0,69,4,14,389,5,2,2,27:33,0,0,4,6,23,1,40,1,36,5,6-15,3,6-54,429,2,7.8,1.7
401012262,2018,2,regular,away,2011,Alabama State,SWAC,2,Auburn,SEC,13-29,0,10,0-1,1,4,0,0,3,0,74,4,1,158,1,0,1,30:21,0,0,0,0,35,0,47,0,50,2,2-15,1,10-77,205,4,5.4,1.3
401012262,2018,2,regular,home,2,Auburn,SEC,2011,Alabama State,SWAC,8-14,2,28,1-2,4,1,1,29,0,0,55,3,9,138,4,3,1,29:24,1,54,4,5,59,6,429,4,38,9,2-10,5,4-30,567,4,9.9,7.3
401012263,2018,2,regular,away,96,Kentucky,SEC,57,Florida,SEC,11-16,1,20,0-0,1,1,0,15,1,0,33,2,3,151,6,1,2,31:10,0,0,0,4,41,1,303,2,29,3,9-13,1,12-114,454,2,9.4,7.4
401012263,2018,2,regular,home,57,Florida,SEC,96,Kentucky,SEC,17-38,0,24,1-1,1,1,0,0,1,0,47,2,4,232,2,1,2,28:50,0,25,1,0,29,0,128,0,17,3,7-13,2,6-55,360,2,6.1,4.4
401012264,2018,2,regular,away,2545,SE Louisiana,Southland,99,LSU,SEC,23-34,0,18,5-6,2,0,0,0,1,0,0,0,0,189,7,0,0,34:56,0,12,1,1,42,0,65,2,34,2,4-19,2,9-45,254,3,5.6,1.5
401012264,2018,2,regular,home,99,LSU,SEC,2545,SE Louisiana,Southland,10-20,0,15,0-0,0,2,0,0,0,0,0,0,7,151,0,1,2,25:04,0,20,1,1,35,2,184,5,51,10,4-11,0,7-84,335,0,7.6,5.3
401012265,2018,2,regular,away,79,Southern Illinois,MVFC,145,Ole Miss,SEC,30-48,0,29,3-4,1,0,0,0,2,0,23,2,11,388,4,0,4,37:44,0,0,0,0,45,1,241,1,38,3,7-17,2,8-48,629,3,8.1,5.4
401012265,2018,2,regular,home,145,Ole Miss,SEC,79,Southern Illinois,MVFC,24-35,2,26,1-1,0,1,1,88,0,0,60,4,11,479,8,2,5,20:36,0,3,2,6,32,4,167,1,51,3,6-10,0,9-75,646,0,13.7,5.2
401012266,2018,2,regular,away,344,Mississippi State,SEC,2306,Kansas State,Big 12,11-27,0,0,0-0,0,0,0,0,1,0,69,3,7,154,2,1,2,0,0,-1,1,7,39,2,384,4,42,8,0-0,0,0-0,538,1,5.7,9.8
401012266,2018,2,regular,home,2306,Kansas State,Big 12,344,Mississippi State,SEC,9-21,0,0,0-0,0,0,0,11,1,0,127,5,4,100,5,1,1,0,0,0,0,5,35,0,113,0,41,1,0-0,0,0-0,213,1,4.8,3.2
401012267,2018,2,regular,away,2751,Wyoming,Mountain West,142,Missouri,SEC,13-28,0,15,0-0,1,1,0,0,0,0,41,2,7,160,3,0,0,26:36,0,0,0,1,30,1,88,0,61,3,3-13,1,3-17,248,1,5.7,2.9
401012267,2018,2,regular,home,142,Missouri,SEC,2751,Wyoming,Mountain West,33-45,0,33,0-0,1,1,0,0,0,0,19,1,10,398,1,0,4,33:24,0,-1,1,5,46,1,203,2,36,7,14-20,1,8-79,601,1,8.8,4.4
401012268,2018,2,regular,away,61,Georgia,SEC,2579,South Carolina,SEC,16-19,1,30,1-1,0,0,0,55,1,0,0,0,11,202,7,2,1,35:43,0,9,1,2,52,3,271,1,38,6,4-10,1,4-47,473,1,10.6,5.2
401012268,2018,2,regular,home,2579,South Carolina,SEC,61,Georgia,SEC,31-48,0,19,0-2,0,0,0,16,2,0,0,0,5,282,0,1,2,24:17,0,0,0,1,20,0,54,2,53,5,6-14,1,3-40,336,2,5.9,2.7
401012269,2018,2,regular,away,2193,East Tennessee State,Southern,2633,Tennessee,SEC,12-29,0,9,1-3,1,0,0,0,2,0,18,1,3,69,3,0,0,29:08,0,6,2,1,29,0,125,1,33,7,2-15,1,6-39,194,3,2.4,4.3
401012269,2018,2,regular,home,2633,Tennessee,SEC,2193,East Tennessee State,Southern,11-16,2,19,1-1,0,1,1,54,0,0,0,0,11,224,4,2,1,30:52,1,25,2,1,44,5,190,1,28,9,4-10,0,3-19,414,0,14.0,4.3
401012270,2018,2,regular,away,228,Clemson,ACC,245,Texas A&M,SEC,17-27,0,14,0-1,0,1,0,0,0,0,16,1,4,298,6,0,2,26:08,0,9,2,6,32,2,115,4,41,10,4-13,2,4-49,413,0,11.0,3.6
401012270,2018,2,regular,home,245,Texas A&M,SEC,228,Clemson,ACC,23-40,0,25,0-0,2,0,0,0,0,0,34,2,8,430,1,0,3,33:52,0,25,2,3,32,0,71,1,26,7,6-16,3,5-32,501,2,10.8,2.2
401012271,2018,2,regular,away,2440,Nevada,Mountain West,238,Vanderbilt,SEC,22-39,0,14,0-2,2,0,0,0,2,0,34,2,4,216,2,0,1,23:58,0,27,1,2,25,0,34,1,47,9,4-14,3,6-67,250,4,5.5,1.4
401012271,2018,2,regular,home,238,Vanderbilt,SEC,2440,Nevada,Mountain West,24-34,0,25,0-1,2,1,0,19,0,0,50,2,11,270,4,2,2,36:02,0,23,3,3,39,3,198,3,40,8,4-12,2,6-44,468,2,7.9,5.1
401012272,2018,3,regular,away,249,North Texas,Conference USA,8,Arkansas,SEC,24-46,2,18,0-1,1,0,1,65,0,0,17,1,14,281,6,6,1,30:04,1,90,1,5,29,2,95,5,36,8,3-16,2,9-102,376,1,6.1,3.3
401012272,2018,3,regular,home,8,Arkansas,SEC,249,North Texas,Conference USA,20-45,0,20,0-0,0,1,0,0,6,0,94,5,5,210,8,0,0,29:56,0,1,1,9,32,2,126,2,33,8,4-16,0,10-70,336,6,4.7,3.9
401012273,2018,3,regular,away,99,LSU,SEC,2,Auburn,SEC,15-35,0,21,1-2,0,0,0,20,0,0,0,0,10,249,4,2,1,35:04,0,4,1,2,42,1,121,1,37,6,7-19,0,9-90,370,0,7.1,2.9
401012273,2018,3,regular,home,2,Auburn,SEC,99,LSU,SEC,16-28,0,19,0-1,0,0,0,0,2,0,36,1,3,198,5,0,1,24:56,0,24,3,5,38,2,130,2,42,7,4-12,0,9-111,328,2,7.1,3.4
401012274,2018,3,regular,away,36,Colorado State,Mountain West,57,Florida,SEC,23-41,0,22,2-5,3,0,0,0,0,0,82,2,4,240,2,1,1,38:33,0,0,0,1,42,0,70,1,23,3,8-20,4,6-33,310,3,5.9,1.7
401012274,2018,3,regular,home,57,Florida,SEC,36,Colorado State,Mountain West,8-15,2,14,0-0,0,3,0,0,1,0,0,0,15,119,7,0,2,21:27,2,135,3,6,29,2,222,5,30,9,3-8,0,8-75,341,1,7.9,7.7
401012275,2018,3,regular,away,2393,Middle Tennessee,Conference USA,61,Georgia,SEC,20-30,0,14,2-4,1,0,0,0,1,0,0,0,1,130,2,0,1,31:50,0,7,1,0,38,0,158,2,29,5,7-17,1,3-35,288,2,4.3,4.2
401012275,2018,3,regular,home,61,Georgia,SEC,2393,Middle Tennessee,Conference USA,17-21,1,23,0-0,0,1,0,26,0,0,6,1,7,223,2,1,4,28:10,1,90,2,0,35,2,261,0,33,2,7-11,1,7-54,484,0,10.6,7.5
401012276,2018,3,regular,away,93,Murray State,OVC,96,Kentucky,SEC,20-41,0,17,0-2,0,0,0,0,1,0,22,1,4,180,1,0,0,24:05,0,0,1,0,21,1,122,1,50,9,9-16,1,8-60,302,1,4.4,5.8
401012276,2018,3,regular,home,96,Kentucky,SEC,93,Murray State,OVC,24-31,0,28,3-3,0,0,0,18,0,0,9,2,12,283,11,1,2,35:55,0,2,1,6,43,4,245,1,28,5,6-12,2,7-67,528,0,9.1,5.7
401012277,2018,3,regular,away,333,Alabama,SEC,145,Ole Miss,SEC,19-28,1,27,1-1,1,1,1,70,1,0,101,2,14,306,6,2,4,34:21,0,37,1,4,44,3,210,4,31,6,6-13,1,8-60,516,2,10.9,4.8
401012277,2018,3,regular,home,145,Ole Miss,SEC,333,Alabama,SEC,7-22,0,9,0-1,1,1,0,0,2,0,23,2,1,133,1,1,1,25:39,0,0,0,3,37,0,115,1,38,6,4-16,1,8-67,248,3,6.0,3.1
401012278,2018,3,regular,away,309,Louisiana,Sun Belt,344,Mississippi State,SEC,23-34,0,13,1-4,0,0,0,0,1,0,54,3,4,245,0,1,1,27:01,0,-2,1,1,26,0,65,2,36,7,4-13,1,4-25,310,1,7.2,2.5
401012278,2018,3,regular,home,344,Mississippi State,SEC,309,Louisiana,Sun Belt,16-24,0,29,1-1,0,0,0,0,1,0,46,2,8,276,1,1,2,32:59,0,6,1,3,47,6,331,2,24,8,8-11,0,3-15,607,1,11.5,7.0
401012279,2018,3,regular,away,142,Missouri,SEC,2509,Purdue,Big Ten,26-43,0,31,3-3,0,0,0,0,1,0,18,1,16,375,2,1,3,31:56,0,0,0,0,46,1,233,1,46,6,5-16,1,4-27,608,1,8.7,5.1
401012279,2018,3,regular,home,2509,Purdue,Big Ten,142,Missouri,SEC,39-55,0,23,0-1,0,0,0,0,1,0,56,2,13,572,5,1,3,28:04,0,2,1,0,16,1,42,1,47,4,7-14,1,7-65,614,1,10.4,2.6
401012281,2018,3,regular,away,2638,UTEP,Conference USA,2633,Tennessee,SEC,9-23,0,7,0-0,0,2,0,0,0,0,25,1,0,39,3,0,0,26:36,0,0,1,0,28,0,95,2,51,4,2-14,1,6-42,134,0,1.7,3.4
401012281,2018,3,regular,home,2633,Tennessee,SEC,2638,UTEP,Conference USA,13-19,0,24,1-1,2,0,0,0,0,0,0,0,6,167,2,0,1,33:24,0,5,3,6,50,2,345,2,27,7,4-12,3,8-65,512,2,8.8,6.9
401012282,2018,3,regular,away,2433,UL Monroe,Sun Belt,245,Texas A&M,SEC,15-28,0,14,0-0,0,0,0,0,1,0,16,1,4,225,2,0,1,25:07,0,0,0,2,29,0,103,1,37,3,2-10,0,4-38,328,1,8.0,3.6
401012282,2018,3,regular,home,245,Texas A&M,SEC,2433,UL Monroe,Sun Belt,19-27,0,32,0-0,0,0,0,0,0,0,19,1,12,249,4,1,1,34:53,0,0,0,2,45,4,281,4,27,6,7-11,0,5-55,530,0,9.2,6.2
401012283,2018,3,regular,away,238,Vanderbilt,SEC,87,Notre Dame,FBS Independents,26-43,0,23,0-1,2,0,0,0,1,0,27,2,5,326,3,0,1,29:12,0,27,2,4,27,1,94,0,44,5,5-13,3,5-60,420,3,7.6,3.5
401012283,2018,3,regular,home,87,Notre Dame,FBS Independents,238,Vanderbilt,SEC,16-26,0,24,1-1,0,2,0,1,0,0,66,2,10,135,9,1,1,30:48,0,1,1,4,48,1,245,1,40,4,5-15,0,6-63,380,0,5.2,5.1
401012284,2018,4,regular,away,245,Texas A&M,SEC,333,Alabama,SEC,23-44,0,22,0-0,0,0,0,0,2,0,15,1,11,263,1,0,1,32:36,0,0,0,1,28,1,130,0,37,7,3-12,0,4-50,393,2,6.0,4.6
401012284,2018,4,regular,home,333,Alabama,SEC,245,Texas A&M,SEC,25-33,0,24,0-0,0,0,0,20,0,0,0,0,9,415,5,2,4,27:24,0,25,2,12,28,2,109,7,39,10,4-10,1,9-82,524,0,12.6,3.9
401012285,2018,4,regular,away,8,Arkansas,SEC,2,Auburn,SEC,13-32,0,13,1-2,1,0,0,0,1,0,20,1,3,141,1,0,0,32:29,0,13,1,2,38,0,149,4,38,9,3-17,2,8-57,290,2,4.4,3.9
401012285,2018,4,regular,home,2,Auburn,SEC,8,Arkansas,SEC,15-22,1,13,0-1,0,1,0,57,0,1,96,1,10,134,4,1,0,27:31,0,95,2,9,36,3,91,2,39,7,4-13,0,7-40,225,0,6.1,2.5
401012286,2018,4,regular,away,344,Mississippi State,SEC,96,Kentucky,SEC,16-32,0,13,0-1,0,0,0,0,1,0,60,3,1,150,0,1,0,29:03,0,3,2,0,28,1,56,3,34,10,7-15,0,16-139,206,1,4.7,2.0
401012286,2018,4,regular,home,96,Kentucky,SEC,344,Mississippi State,SEC,8-14,0,19,1-1,0,0,0,35,1,0,36,2,4,71,6,1,0,30:57,0,0,0,4,47,4,229,3,32,4,2-9,0,4-37,300,1,5.1,4.9
401012287,2018,4,regular,away,2348,Louisiana Tech,Conference USA,99,LSU,SEC,27-50,0,21,1-3,1,1,0,0,1,0,0,0,3,331,4,0,3,27:11,0,0,0,0,26,0,87,1,28,4,9-18,1,6-48,418,2,6.6,3.3
401012287,2018,4,regular,home,99,LSU,SEC,2348,Louisiana Tech,Conference USA,16-28,0,25,0-0,1,1,0,0,0,0,41,2,8,191,9,1,0,32:48,0,0,0,4,48,5,218,2,28,6,9-16,1,4-45,409,1,6.8,4.5
401012288,2018,4,regular,away,2309,Kent State,Mid-American,145,Ole Miss,SEC,25-43,0,23,3-4,1,0,0,20,1,0,74,2,5,242,3,1,1,27:52,0,0,0,3,41,1,148,2,42,6,5-17,1,7-55,390,2,5.6,3.6
401012288,2018,4,regular,home,145,Ole Miss,SEC,2309,Kent State,Mid-American,28-38,0,26,1-1,0,1,0,-2,1,0,46,2,8,442,3,1,2,26:43,0,0,0,5,37,3,209,7,52,15,6-13,0,8-90,651,1,11.6,5.6
401012289,2018,4,regular,away,61,Georgia,SEC,142,Missouri,SEC,13-23,2,18,0-1,0,2,0,43,1,0,91,3,13,260,9,1,3,30:59,1,50,2,3,40,0,185,2,47,2,3-12,0,7-66,445,1,11.3,4.6
401012289,2018,4,regular,home,142,Missouri,SEC,61,Georgia,SEC,23-48,0,26,1-3,2,0,0,0,1,0,63,2,3,221,1,1,0,29:01,0,0,0,1,37,4,172,0,46,4,4-14,3,5-30,393,3,4.6,4.6
401012290,2018,4,regular,away,57,Florida,SEC,2633,Tennessee,SEC,10-19,0,14,0-0,1,4,0,5,0,0,36,2,9,186,3,2,3,25:43,0,-4,1,2,34,3,201,1,39,9,3-11,1,10-77,387,1,9.8,5.9
401012290,2018,4,regular,home,2633,Tennessee,SEC,57,Florida,SEC,10-25,0,18,0-2,4,1,0,0,2,0,78,4,7,207,1,0,0,34:25,0,6,1,2,54,2,156,2,30,4,8-17,4,6-58,363,6,8.3,2.9
401012291,2018,4,regular,away,2579,South Carolina,SEC,238,Vanderbilt,SEC,19-28,0,28,1-1,2,1,0,0,1,0,34,1,13,261,7,1,1,29:44,0,5,1,5,48,3,273,2,45,8,5-12,2,8-54,534,3,9.3,5.7
401012291,2018,4,regular,home,238,Vanderbilt,SEC,2579,South Carolina,SEC,19-40,0,22,3-5,1,2,0,7,1,0,116,5,2,192,3,1,1,30:16,0,0,0,0,33,1,92,1,46,2,2-14,3,4-21,284,2,4.8,2.8
401012292,2018,5,regular,away,309,Louisiana,Sun Belt,333,Alabama,SEC,11-20,0,15,0-1,0,0,0,0,2,0,39,2,2,88,2,0,1,29:58,0,0,0,0,38,1,200,1,39,3,4-12,1,4-30,288,2,4.4,5.3
401012292,2018,5,regular,home,333,Alabama,SEC,309,Louisiana,Sun Belt,13-16,1,26,0-0,0,0,0,-7,0,0,34,2,8,340,4,2,4,29:51,1,80,3,3,46,3,268,2,33,5,7-9,0,3-15,608,0,21.3,5.8
401012293,2018,5,regular,away,8,Arkansas,SEC,245,Texas A&M,SEC,14-27,0,11,0-0,0,0,0,5,1,0,11,1,5,193,1,2,1,23:04,0,0,0,0,26,1,55,3,43,4,3-12,1,6-60,248,1,7.1,2.1
401012293,2018,5,regular,home,245,Texas A&M,SEC,8,Arkansas,SEC,17-25,1,24,1-1,0,0,0,0,2,1,110,2,6,201,4,1,0,36:56,0,-2,3,2,46,2,176,6,25,9,2-10,0,7-45,377,2,8.0,3.8
401012294,2018,5,regular,away,2572,Southern Miss,Conference USA,2,Auburn,SEC,30-44,0,0,0-0,1,1,0,0,2,0,32,2,7,215,2,0,1,0,0,11,1,4,21,0,45,3,39,7,0-0,2,0-0,260,3,4.9,2.1
401012294,2018,5,regular,home,2,Auburn,SEC,2572,Southern Miss,Conference USA,19-33,0,0,0-0,1,1,0,14,0,0,0,0,6,245,4,2,2,0,0,3,2,2,36,1,96,2,31,12,0-0,2,0-0,341,1,7.4,2.7
401012295,2018,5,regular,away,2633,Tennessee,SEC,61,Georgia,SEC,13-21,0,11,0-0,1,0,0,0,0,0,0,0,0,143,0,0,2,22:33,0,0,0,0,25,0,66,3,42,4,2-10,1,5-25,209,1,6.8,2.6
401012295,2018,5,regular,home,61,Georgia,SEC,2633,Tennessee,SEC,17-24,0,25,1-1,0,1,0,0,0,0,0,0,8,190,3,0,0,37:27,0,0,0,0,50,5,251,2,19,6,8-14,4,6-40,441,0,7.9,5.0
401012296,2018,5,regular,away,2579,South Carolina,SEC,96,Kentucky,SEC,17-34,0,20,2-3,1,0,0,0,3,0,27,2,4,193,2,1,1,25:16,0,19,2,1,35,0,135,0,41,10,5-15,3,11-96,328,4,5.7,3.9
401012296,2018,5,regular,home,96,Kentucky,SEC,2579,South Carolina,SEC,13-20,0,20,1-1,0,1,0,27,1,0,56,1,6,132,5,3,0,34:34,0,7,1,2,46,3,183,4,39,7,3-12,0,11-115,315,1,6.6,4.0
401012297,2018,5,regular,away,145,Ole Miss,SEC,99,LSU,SEC,19-38,0,18,0-0,0,2,0,0,1,0,20,1,10,178,5,0,0,24:43,0,3,1,0,31,1,150,1,32,5,5-15,0,17-167,328,1,4.7,4.8
401012297,2018,5,regular,home,99,LSU,SEC,145,Ole Miss,SEC,18-25,0,33,0-0,2,0,0,0,0,0,51,2,9,292,6,1,3,35:17,0,5,1,4,50,3,281,1,31,4,7-12,2,5-40,573,2,11.7,5.6
401012298,2018,5,regular,away,57,Florida,SEC,344,Mississippi State,SEC,23-32,0,21,1-1,0,0,0,0,1,0,27,2,7,239,3,0,1,33:47,0,9,2,2,34,0,118,6,29,8,4-13,1,11-90,357,1,7.5,3.5
401012298,2018,5,regular,home,344,Mississippi State,SEC,57,Florida,SEC,11-26,0,15,0-2,0,0,0,7,0,0,45,3,6,98,4,1,0,26:13,0,0,0,3,32,0,104,1,24,3,2-12,0,2-15,202,0,3.8,3.3
401012299,2018,5,regular,away,2634,Tennessee State,OVC,238,Vanderbilt,SEC,22-31,0,20,1-2,0,0,0,75,0,0,105,3,3,269,1,2,3,29:56,0,3,1,2,35,1,104,0,35,3,7-14,1,8-44,373,0,8.7,3.0
401012299,2018,5,regular,home,238,Vanderbilt,SEC,2634,Tennessee State,OVC,22-30,0,23,0-1,0,0,0,0,2,0,90,4,7,297,1,0,3,30:04,0,35,2,3,34,1,256,1,31,3,6-12,0,2-15,553,2,9.9,7.5
401012300,2018,6,regular,away,333,Alabama,SEC,8,Arkansas,SEC,14-18,1,24,1-2,0,2,1,44,0,0,67,6,11,393,4,1,4,27:04,0,0,0,7,41,4,246,1,35,8,3-6,1,5-31,639,0,21.8,6.0
401012300,2018,6,regular,home,8,Arkansas,SEC,333,Alabama,SEC,26-40,0,22,0-1,2,0,0,0,1,0,78,1,7,233,3,0,3,32:56,0,0,0,1,31,1,172,0,26,2,6-12,3,2-20,405,3,5.8,5.5
401012301,2018,6,regular,away,99,LSU,SEC,57,Florida,SEC,19-34,0,20,1-2,1,0,0,0,2,0,10,1,7,191,2,1,0,30:24,0,42,5,9,41,2,180,0,26,2,4-17,1,8-75,371,3,5.6,4.4
401012301,2018,6,regular,home,57,Florida,SEC,99,LSU,SEC,13-28,1,19,0-0,0,1,1,25,1,0,0,0,3,176,6,2,1,29:15,0,-2,3,8,43,2,215,5,33,11,4-13,0,11-116,391,1,6.3,5.0
