game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
302450154,2010,1,regular,away,2506,Presbyterian,Big South,154,Wake Forest,ACC,24-42,18,1-3,0,1,0,0,1,0,152,8,1,308,0,2,19:31,0,0,0,34,0,70,5-19,7-65,362,1,7.0,2.1
302450154,2010,1,regular,home,154,Wake Forest,ACC,2506,Presbyterian,Big South,10-24,23,0-0,1,0,1,44,0,0,98,3,9,94,1,0,17:09,0,0,1,50,6,415,9-17,6-65,509,1,3.9,8.3
302450164,2010,1,regular,away,2450,Norfolk State,MEAC,164,Rutgers,Big East,11-24,7,0-1,1,0,0,0,0,0,92,5,0,135,0,0,13:39,0,0,0,24,0,25,0-12,7-85,156,1,5.5,1.0
302450164,2010,1,regular,home,164,Rutgers,Big East,2450,Norfolk State,MEAC,11-21,20,0-1,0,1,0,0,0,0,18,1,11,166,0,1,22:57,1,60,5,50,1,268,6-15,8-62,422,0,7.3,5.4
302450194,2010,1,regular,away,276,Marshall,Conference USA,194,Ohio State,Big Ten,18-35,11,0-0,2,0,0,0,1,0,173,7,1,165,0,0,15:23,0,2,3,21,0,44,4-14,8-60,199,3,4.4,2.1
302450194,2010,1,regular,home,194,Ohio State,Big Ten,276,Marshall,Conference USA,18-27,23,1-1,0,2,1,30,0,0,36,2,9,259,1,3,21:16,0,30,5,41,2,280,4-12,7-47,529,0,9.2,6.8
302450254,2010,1,regular,away,221,Pittsburgh,Big East,254,Utah,Mountain West,16-28,17,1-1,1,2,0,0,1,0,75,4,10,200,1,1,20:38,0,18,2,36,1,82,5-14,12-75,266,2,6.6,2.3
302450254,2010,1,regular,home,254,Utah,Mountain West,221,Pittsburgh,Big East,21-36,21,0-0,2,1,0,2,1,0,63,3,9,283,1,3,15:45,0,-2,2,27,0,122,7-14,11-99,405,3,7.9,4.5
302452050,2010,1,regular,away,2546,Southeast Missouri State,OVC,2050,Ball State,Mid-American,12-18,15,0-0,3,0,0,5,0,0,76,5,4,118,1,0,13:01,0,0,0,29,1,125,5-10,6-35,237,3,6.2,4.3
302452050,2010,1,regular,home,2050,Ball State,Mid-American,2546,Southeast Missouri State,OVC,10-17,23,2-2,0,3,0,0,1,0,85,3,9,91,0,0,23:25,0,10,3,55,3,243,7-15,7-47,328,1,5.0,4.4
302452084,2010,1,regular,away,227,Rhode Island,CAA,2084,Buffalo,Mid-American,18-42,13,0-2,1,1,0,3,1,0,202,6,0,189,1,0,20:18,0,7,1,34,0,62,7-21,8-75,207,2,3.5,1.8
302452084,2010,1,regular,home,2084,Buffalo,Mid-American,227,Rhode Island,CAA,25-42,23,0-0,1,1,0,22,1,0,18,1,7,338,1,4,16:22,0,43,4,28,0,91,5-14,4-20,423,2,7.9,3.3
302452117,2010,1,regular,away,2261,Hampton,MEAC,2117,Central Michigan,Mid-American,12-34,11,0-1,1,0,0,0,1,0,99,5,0,101,0,0,16:13,0,0,0,34,0,49,8-20,12-74,129,2,2.4,1.4
302452117,2010,1,regular,home,2117,Central Michigan,Mid-American,2261,Hampton,MEAC,22-36,26,1-2,0,1,0,0,0,0,81,1,7,272,1,1,20:27,0,28,7,42,3,168,5-15,5-45,427,0,7.2,4.0
302452309,2010,1,regular,away,93,Murray State,OVC,2309,Kent State,Mid-American,30-47,12,1-2,1,1,0,40,0,0,134,8,4,302,1,1,16:38,0,8,2,22,0,-65,3-18,8-71,193,1,5.5,-3.0
302452309,2010,1,regular,home,2309,Kent State,Mid-American,93,Murray State,OVC,24-35,21,3-3,1,1,0,0,1,1,132,3,11,295,0,3,20:15,0,71,8,39,1,137,6-16,7-60,412,2,7.9,3.5
302452390,2010,1,regular,away,50,Florida A&M,MEAC,2390,Miami,ACC,5-11,8,0-0,0,0,0,24,1,0,119,7,0,120,1,0,21:23,0,0,0,39,0,52,4-14,5-35,110,1,5.3,1.3
302452390,2010,1,regular,home,2390,Miami,ACC,50,Florida A&M,MEAC,19-26,23,1-2,0,0,1,22,1,0,34,1,9,259,1,3,15:17,0,32,3,36,2,155,5-10,7-45,405,1,9.6,4.3
302452393,2010,1,regular,away,135,Minnesota,Big Ten,2393,Middle Tennessee,Sun Belt,10-17,27,2-2,0,1,0,3,0,0,78,4,6,168,1,0,27:34,0,18,3,67,3,281,8-16,4-25,431,0,8.8,4.2
302452393,2010,1,regular,home,2393,Middle Tennessee,Sun Belt,135,Minnesota,Big Ten,13-18,12,0-0,1,0,0,0,1,0,108,5,5,172,0,1,08:03,0,0,0,22,1,146,1-8,4-27,318,2,9.6,6.6
302452440,2010,1,regular,away,331,Eastern Washington,Big Sky,2440,Nevada,Western Athletic,21-40,20,0-1,1,1,0,0,1,0,150,7,6,280,0,2,15:49,0,0,0,28,1,162,6-14,4-35,432,2,6.8,5.8
302452440,2010,1,regular,home,2440,Nevada,Western Athletic,331,Eastern Washington,Big Sky,27-38,24,3-3,1,1,0,0,0,0,97,3,7,339,1,2,20:38,0,33,3,44,5,214,8-15,9-90,553,1,8.9,4.9
302452579,2010,1,regular,away,2572,Southern Miss,Conference USA,2579,South Carolina,SEC,38-57,23,0-2,1,0,0,17,1,0,108,6,7,352,1,1,19:08,0,30,2,27,0,67,10-19,8-60,404,2,5.9,2.5
302452579,2010,1,regular,home,2579,South Carolina,SEC,2572,Southern Miss,Conference USA,20-30,25,0-0,0,1,0,0,1,0,69,3,11,238,1,1,17:32,0,0,0,35,4,224,4-10,5-30,449,1,7.5,6.4
302452655,2010,1,regular,away,2545,SE Louisiana,Southland,2655,Tulane,Conference USA,17-35,17,0-0,3,1,0,0,1,0,109,6,3,220,1,3,14:50,0,1,2,28,0,64,4-14,6-54,266,4,5.8,2.3
302452655,2010,1,regular,home,2655,Tulane,Conference USA,2545,SE Louisiana,Southland,17-26,15,1-1,1,3,0,24,1,0,53,4,9,158,1,0,21:50,0,20,3,41,3,123,6-16,9-79,252,2,5.0,3.0
302460218,2010,1,regular,away,222,Villanova,CAA,218,Temple,Mid-American,20-28,20,0-0,1,1,0,0,1,0,165,7,6,176,0,2,18:13,0,1,1,32,1,139,5-11,5-43,311,2,6.1,4.3
302460218,2010,1,regular,home,218,Temple,Mid-American,222,Villanova,CAA,16-27,19,0-0,1,1,0,4,0,0,106,5,13,222,1,1,18:38,0,34,3,37,1,122,6-14,5-45,322,1,7.4,3.3
302462649,2010,1,regular,away,12,Arizona,Pac-10,2649,Toledo,Mid-American,37-44,26,0-0,0,1,0,1,1,0,19,1,5,423,1,3,20:22,0,47,5,25,3,105,8-11,8-48,518,1,9.4,4.2
302462649,2010,1,regular,home,2649,Toledo,Mid-American,12,Arizona,Pac-10,14-23,9,0-1,1,0,0,0,1,0,96,7,0,118,1,0,24:14,0,-10,3,28,0,80,5-14,6-40,183,2,4.5,2.9
302470002,2010,1,regular,away,2032,Arkansas State,Sun Belt,2,Auburn,SEC,33-49,22,1-3,0,2,0,0,0,0,147,8,8,351,0,1,20:56,0,7,4,35,2,43,5-18,5-28,366,0,6.6,1.2
302470002,2010,1,regular,home,2,Auburn,SEC,2032,Arkansas State,Sun Belt,11-16,23,0-0,2,0,0,0,0,0,131,6,10,246,0,3,15:37,0,47,7,49,4,367,5-10,7-60,608,2,15.1,7.5
302470008,2010,1,regular,away,2635,Tennessee Tech,OVC,8,Arkansas,SEC,7-14,12,1-1,0,1,0,17,0,0,36,3,3,124,2,0,20:11,0,0,0,43,0,79,4-15,11-61,187,0,7.7,1.8
302470008,2010,1,regular,home,8,Arkansas,SEC,2635,Tennessee Tech,OVC,23-30,21,0-2,1,0,0,0,2,0,50,2,6,326,0,3,16:29,0,7,1,28,3,196,5-8,9-64,519,3,10.8,7.0
302470009,2010,1,regular,away,2502,Portland State,Big Sky,9,Arizona State,Pac-10,18-37,14,0-1,0,0,0,0,3,0,97,7,9,222,1,0,21:11,0,5,1,29,0,54,5-16,11-73,263,3,5.6,1.9
302470009,2010,1,regular,home,9,Arizona State,Pac-10,2502,Portland State,Big Sky,20-31,23,0-1,0,0,0,27,1,0,65,3,10,314,3,2,15:10,0,15,3,35,5,242,4-8,11-93,553,1,10.0,6.9
302470021,2010,1,regular,away,2447,Nicholls,Southland,21,San Diego State,Mountain West,12-26,12,0-1,1,1,0,0,0,0,160,8,0,100,0,0,20:15,0,32,1,37,0,88,3-15,8-62,171,1,3.2,2.4
302470021,2010,1,regular,home,21,San Diego State,Mountain West,2447,Nicholls,Southland,18-27,23,0-0,1,1,0,0,0,0,9,1,11,313,0,2,16:25,0,47,5,34,4,218,6-10,5-54,531,1,11.6,6.4
302470024,2010,1,regular,away,16,Sacramento State,Big Sky,24,Stanford,Pac-10,15-27,12,1-2,1,2,0,0,0,0,95,5,5,124,0,0,17:19,0,70,1,30,1,54,5-15,11-85,167,1,4.2,1.8
302470024,2010,1,regular,home,24,Stanford,Pac-10,16,Sacramento State,Big Sky,17-24,20,1-1,2,1,0,0,0,0,100,4,10,326,0,4,18:53,0,8,3,38,3,213,4-9,7-58,529,2,13.2,5.6
302470025,2010,1,regular,away,302,UC Davis,Great West,25,California,Pac-10,9-26,4,0-0,1,1,0,0,0,0,167,9,3,82,0,0,13:34,0,3,2,19,0,14,3-14,2-14,81,1,2.6,0.7
302470025,2010,1,regular,home,25,California,Pac-10,302,UC Davis,Great West,20-28,26,2-3,1,1,0,0,0,0,21,2,10,287,0,3,22:22,0,55,9,47,4,230,8-15,4-30,517,1,10.3,4.9
302470036,2010,1,regular,away,38,Colorado,Big 12,36,Colorado State,Mountain West,17-25,18,0-0,0,0,0,9,1,0,31,1,6,221,3,2,19:50,0,46,5,35,1,115,5-13,10-101,307,1,7.7,3.3
302470036,2010,1,regular,home,36,Colorado State,Mountain West,38,Colorado,Big 12,24-33,14,0-2,0,0,0,20,3,0,34,2,3,208,1,0,16:37,0,38,7,25,0,49,1-12,2-29,245,3,5.9,2.0
302470052,2010,1,regular,away,2535,Samford,Southern,52,Florida State,ACC,27-39,19,1-3,0,0,0,7,1,0,90,4,6,252,2,0,22:34,0,0,0,38,0,77,6-19,8-55,300,1,5.7,2.0
302470052,2010,1,regular,home,52,Florida State,ACC,2535,Samford,Southern,22-27,27,0-0,0,0,0,10,2,0,10,1,11,296,1,4,14:01,1,78,2,26,3,185,3-4,4-40,481,2,11.0,7.1
302470057,2010,1,regular,away,193,Miami (OH),Mid-American,57,Florida,SEC,26-46,15,1-2,0,3,0,0,4,0,125,6,12,220,0,0,21:24,0,0,0,22,0,4,4-16,9-51,212,4,4.5,0.2
302470057,2010,1,regular,home,57,Florida,SEC,193,Miami (OH),Mid-American,17-25,12,3-5,3,0,1,106,0,0,129,5,4,113,4,2,17:57,0,15,3,31,2,99,3-12,6-51,212,3,4.5,3.2
302470058,2010,1,regular,away,2619,Stony Brook,Big South,58,South Florida,Big East,9-21,12,0-0,0,2,0,0,4,0,111,8,2,120,0,1,18:41,0,0,0,37,1,142,2-11,7-42,254,4,5.3,3.8
302470058,2010,1,regular,home,58,South Florida,Big East,2619,Stony Brook,Big South,24-36,25,1-3,2,0,1,36,0,0,41,3,11,383,4,3,21:25,1,43,6,32,3,180,2-8,7-50,563,2,10.6,5.6
302470059,2010,1,regular,away,2569,South Carolina State,MEAC,59,Georgia Tech,ACC,11-25,16,2-2,1,1,0,0,0,0,78,6,4,94,1,0,18:05,0,-3,1,39,1,178,4-14,10-94,272,1,3.8,4.6
302470059,2010,1,regular,home,59,Georgia Tech,ACC,2569,South Carolina State,MEAC,2-8,25,2-2,1,1,0,0,1,0,0,0,5,12,0,0,18:31,0,11,2,56,6,372,8-12,6-46,384,2,1.5,6.6
302470061,2010,1,regular,away,309,Louisiana,Sun Belt,61,Georgia,SEC,8-24,5,0-1,0,0,0,0,3,0,116,7,1,132,1,1,15:50,0,0,2,29,0,14,3-16,2-8,128,3,4.8,0.5
302470061,2010,1,regular,home,61,Georgia,SEC,309,Louisiana,Sun Belt,19-31,17,0-0,0,0,1,42,1,0,55,2,13,193,3,4,20:30,0,51,5,37,2,184,8-17,5-30,377,1,6.2,5.0
302470087,2010,1,regular,away,2509,Purdue,Big Ten,87,Notre Dame,FBS Independents,31-42,20,2-4,0,1,0,0,2,0,82,6,4,254,0,0,21:05,0,0,2,32,1,102,5-17,5-33,322,2,5.2,3.2
302470087,2010,1,regular,home,87,Notre Dame,FBS Independents,2509,Purdue,Big Ten,19-26,20,0-0,1,0,0,0,0,0,50,2,11,215,2,1,15:35,0,38,3,36,1,153,6-12,2-15,358,1,7.9,4.3
302470097,2010,1,regular,away,96,Kentucky,SEC,97,Louisville,Big East,18-27,20,1-1,0,1,0,0,0,0,82,3,5,236,1,0,18:26,0,-8,3,37,3,230,6-13,11-90,466,0,8.7,6.2
302470097,2010,1,regular,home,97,Louisville,Big East,96,Kentucky,SEC,14-29,17,1-1,1,0,0,0,1,0,91,2,10,140,0,0,18:14,0,28,3,32,1,190,4-15,4-30,317,2,4.4,5.9
302470103,2010,1,regular,away,2692,Weber State,Big Sky,103,Boston College,ACC,29-47,24,2-2,2,1,0,3,1,0,114,5,8,281,2,1,22:56,0,0,0,39,1,104,9-21,9-57,381,3,5.9,2.7
302470103,2010,1,regular,home,103,Boston College,ACC,2692,Weber State,Big Sky,12-23,17,1-1,1,2,1,66,2,0,89,5,8,223,1,3,13:44,0,10,3,33,1,188,3-9,4-43,411,3,9.7,5.7
302470127,2010,1,regular,away,2711,Western Michigan,Mid-American,127,Michigan State,Big Ten,30-53,16,2-4,2,2,0,0,1,0,69,4,2,243,0,2,20:20,0,30,6,32,0,85,8-23,5-25,323,3,4.5,2.7
302470127,2010,1,regular,home,127,Michigan State,Big Ten,2711,Western Michigan,Mid-American,13-22,19,0-0,2,2,0,10,0,0,42,2,8,201,1,1,23:18,0,13,3,37,4,297,3-11,11-69,483,2,8.5,8.0
302470130,2010,1,regular,away,41,UConn,Big East,130,Michigan,Big Ten,18-38,16,3-6,1,0,0,0,0,0,47,4,4,205,0,0,14:28,0,0,0,30,1,138,4-15,2-10,343,1,5.4,4.6
302470130,2010,1,regular,home,130,Michigan,Big Ten,41,UConn,Big East,19-22,28,1-2,0,1,0,0,0,0,41,3,6,186,0,1,22:12,0,7,1,61,3,287,14-19,1-13,473,0,8.5,4.7
302470142,2010,1,regular,away,356,Illinois,Big Ten,142,Missouri,Big 12,9-23,16,0-1,1,1,0,0,3,0,126,6,7,90,0,1,18:39,0,9,4,41,0,200,5-12,7-44,281,4,3.5,4.9
302470142,2010,1,regular,home,142,Missouri,Big 12,356,Illinois,Big Ten,34-48,23,0-0,1,1,0,34,0,0,60,3,11,295,3,2,18:01,0,20,3,29,0,98,9-18,7-80,379,1,5.9,3.4
302470145,2010,1,regular,away,55,Jacksonville State,OVC,145,Ole Miss,SEC,22-36,17,2-2,0,2,0,24,0,0,118,5,9,265,1,4,18:16,0,0,0,33,1,103,8-17,7-35,355,0,7.0,3.1
302470145,2010,1,regular,home,145,Ole Miss,SEC,55,Jacksonville State,OVC,13-20,23,1-2,2,0,0,0,1,0,123,7,12,251,0,3,18:30,0,0,1,52,3,237,5-12,0-0,479,3,12.1,4.6
302470150,2010,1,regular,away,2210,Elon,Southern,150,Duke,ACC,22-42,24,1-1,0,0,0,0,2,0,126,6,9,293,0,1,14:35,0,0,0,21,2,125,6-13,8-69,406,2,6.7,6.0
302470150,2010,1,regular,home,150,Duke,ACC,2210,Elon,Southern,31-39,32,0-1,0,0,0,0,0,0,120,6,11,357,2,2,21:30,0,0,0,45,3,192,9-14,5-63,542,0,9.0,4.3
302470152,2010,1,regular,away,2717,Western Carolina,Southern,152,NC State,ACC,10-18,9,1-1,1,0,0,0,0,0,115,9,1,128,0,1,17:20,0,1,1,31,0,86,5-14,7-43,189,1,5.7,2.8
302470152,2010,1,regular,home,152,NC State,ACC,2717,Western Carolina,Southern,25-38,25,1-2,0,1,0,0,0,0,53,2,12,361,0,4,19:03,0,9,2,36,2,129,9-15,3-15,480,0,9.2,3.6
302470153,2010,1,regular,away,99,LSU,SEC,153,North Carolina,ACC,15-21,11,0-0,4,3,0,0,1,0,163,5,4,172,0,2,15:31,1,163,5,36,1,162,5-13,8-65,313,5,7.2,4.5
302470153,2010,1,regular,home,153,North Carolina,ACC,99,LSU,SEC,28-46,20,1-2,3,4,0,2,0,0,70,4,6,458,1,3,21:01,0,0,2,33,0,24,4-17,7-43,436,3,9.0,0.7
302470158,2010,1,regular,away,98,Western Kentucky,Sun Belt,158,Nebraska,Big 12,12-22,14,0-0,1,2,0,0,1,0,132,6,4,128,0,0,20:06,0,10,3,40,1,179,4-15,7-51,299,2,5.5,4.5
302470158,2010,1,regular,home,158,Nebraska,Big 12,98,Western Kentucky,Sun Belt,17-25,23,0-0,2,1,0,29,0,0,83,3,7,249,1,1,19:51,0,58,3,33,6,289,5-9,6-75,536,2,9.9,8.8
302470195,2010,1,regular,away,2747,Wofford,Southern,195,Ohio,Mid-American,0-4,13,4-6,3,1,0,21,0,0,125,7,4,0,1,0,16:05,0,0,1,51,1,220,2-12,4-28,220,3,0.0,4.3
302470195,2010,1,regular,home,195,Ohio,Mid-American,2747,Wofford,Southern,8-17,19,1-1,1,3,0,0,1,0,70,3,9,116,0,0,20:22,0,13,2,47,3,230,6-13,6-60,331,2,5.9,4.9
302470197,2010,1,regular,away,265,Washington State,Pac-10,197,Oklahoma State,Big 12,14-30,12,0-2,2,0,0,0,0,0,20,1,5,224,0,1,18:46,0,14,5,41,1,112,5-18,4-40,324,2,7.1,2.7
302470197,2010,1,regular,home,197,Oklahoma State,Big 12,265,Washington State,Pac-10,27-37,27,1-1,0,2,0,0,0,0,56,3,11,270,0,3,17:54,1,19,9,44,5,291,4-14,4-40,544,0,6.8,6.6
302470201,2010,1,regular,away,328,Utah State,Western Athletic,201,Oklahoma,Big 12,17-37,21,0-0,1,0,0,0,3,0,131,6,6,375,2,2,18:25,0,0,1,38,1,80,7-19,6-48,421,4,9.2,2.1
302470201,2010,1,regular,home,201,Oklahoma,Big 12,328,Utah State,Western Athletic,17-36,23,2-2,0,1,0,49,2,0,108,5,7,248,3,2,18:51,0,0,1,45,2,195,5-17,7-70,412,2,6.0,4.3
302470213,2010,1,regular,away,2754,Youngstown State,MVFC,213,Penn State,Big Ten,21-25,14,2-3,0,0,0,0,0,0,64,4,2,197,1,2,19:30,0,0,0,34,0,75,2-12,8-65,264,0,7.6,2.2
302470213,2010,1,regular,home,213,Penn State,Big Ten,2754,Youngstown State,MVFC,20-29,22,0-0,0,0,0,0,1,1,142,3,14,239,0,2,17:26,0,24,3,29,2,132,7-11,3-20,371,1,8.2,4.6
302470228,2010,1,regular,away,249,North Texas,Sun Belt,228,Clemson,ACC,22-34,25,1-1,0,0,0,0,2,0,129,5,4,292,1,1,25:18,0,3,4,49,0,193,11-22,6-55,462,2,7.9,3.9
302470228,2010,1,regular,home,228,Clemson,ACC,249,North Texas,Sun Belt,10-21,15,0-0,0,0,0,0,1,0,58,2,5,176,2,2,11:09,0,41,2,25,3,246,2-9,5-48,422,1,8.4,9.8
302470238,2010,1,regular,away,77,Northwestern,Big Ten,238,Vanderbilt,SEC,19-21,21,0-0,1,0,0,18,0,0,72,4,5,250,1,3,18:54,0,-3,2,46,0,143,4-13,5-40,365,1,10.6,3.1
302470238,2010,1,regular,home,238,Vanderbilt,SEC,77,Northwestern,Big Ten,19-33,22,1-1,0,1,0,0,1,0,128,5,3,247,0,1,17:46,0,-1,1,38,2,192,4-13,9-91,432,1,7.3,5.1
302470239,2010,1,regular,away,2534,Sam Houston,Southland,239,Baylor,Big 12,13-27,13,2-3,1,1,0,0,0,0,110,6,3,114,0,0,21:34,0,15,2,39,0,88,2-17,8-77,195,1,4.0,2.3
302470239,2010,1,regular,home,239,Baylor,Big 12,2534,Sam Houston,Southland,21-42,24,1-2,1,1,0,0,0,0,50,2,10,267,0,2,22:55,0,27,7,25,2,200,5-14,10-103,463,1,6.3,8.0
302470242,2010,1,regular,away,251,Texas,Big 12,242,Rice,Conference USA,14-24,20,0-1,1,1,0,0,0,0,51,4,10,172,1,0,27:09,0,42,5,46,3,197,7-14,4-30,369,1,7.2,4.3
302470242,2010,1,regular,home,242,Rice,Conference USA,251,Texas,Big 12,12-18,14,0-0,1,1,0,0,1,0,140,7,5,163,0,1,17:25,0,0,2,42,1,88,4-14,4-40,219,2,7.3,2.1
302470245,2010,1,regular,away,2617,Stephen F. Austin,Southland,245,Texas A&M,Big 12,26-45,13,1-3,1,0,0,0,1,0,120,8,1,238,0,1,13:58,0,0,0,17,0,31,3-15,11-80,266,2,5.2,1.8
302470245,2010,1,regular,home,245,Texas A&M,Big 12,2617,Stephen F. Austin,Southland,31-44,33,0-1,0,1,1,38,0,0,28,2,12,361,1,2,22:42,0,41,5,55,3,192,12-19,3-12,539,0,7.9,3.5
302470248,2010,1,regular,away,326,Texas State,Southland,248,Houston,Conference USA,15-31,0,0-0,1,0,0,0,3,0,101,6,4,184,2,1,0,0,50,1,57,3,180,0-0,0-0,345,4,5.3,3.2
302470248,2010,1,regular,home,248,Houston,Conference USA,326,Texas State,Southland,25-33,22,0-0,0,1,1,65,2,0,89,4,8,350,3,6,10:19,0,52,2,22,3,151,5-8,4-35,497,2,10.5,6.9
302470252,2010,1,regular,away,264,Washington,Pac-10,252,BYU,Mountain West,20-39,20,0-3,0,0,0,0,0,0,20,3,5,270,0,1,16:49,0,0,0,31,1,128,5-15,5-66,394,0,6.8,4.1
302470252,2010,1,regular,home,252,BYU,Mountain West,264,Washington,Pac-10,24-40,23,1-1,0,0,0,0,0,0,72,4,7,262,0,2,19:12,0,26,2,33,0,146,5-16,6-60,408,0,6.6,4.4
302470258,2010,1,regular,away,257,Richmond,CAA,258,Virginia,ACC,19-33,13,0-2,0,1,0,0,1,0,131,5,7,198,0,0,19:22,0,39,1,30,1,144,5-15,9-40,333,1,5.7,4.8
302470258,2010,1,regular,home,258,Virginia,ACC,257,Richmond,CAA,24-35,23,0-0,1,0,0,65,0,0,67,4,4,294,1,1,17:18,0,2,2,35,4,205,7-14,5-57,488,1,8.1,5.9
302470277,2010,1,regular,away,324,Coastal Carolina,Big South,277,West Virginia,Big East,14-27,9,1-2,1,2,0,37,1,0,94,6,0,123,1,0,17:11,0,3,2,33,0,63,2-14,6-40,186,2,4.6,1.9
302470277,2010,1,regular,home,277,West Virginia,Big East,324,Coastal Carolina,Big South,23-32,17,1-1,2,1,0,0,1,0,15,1,7,216,1,2,19:29,0,10,2,39,2,184,9-17,3-25,400,3,6.8,4.7
302470278,2010,1,regular,away,2132,Cincinnati,Big East,278,Fresno State,Western Athletic,24-41,15,0-1,1,0,0,0,0,0,78,4,2,290,1,1,18:32,0,0,5,32,1,15,9-19,5-34,234,1,5.3,0.5
302470278,2010,1,regular,home,278,Fresno State,Western Athletic,2132,Cincinnati,Big East,18-24,13,1-1,0,1,0,0,1,0,0,0,4,252,0,4,17:50,0,6,3,30,0,49,3-13,5-35,296,1,10.3,1.6
302470333,2010,1,regular,away,23,San José State,Western Athletic,333,Alabama,SEC,8-19,7,1-1,0,1,0,0,1,0,150,7,3,95,0,0,17:58,0,0,1,29,0,89,1-13,5-35,175,1,4.5,3.1
302470333,2010,1,regular,home,333,Alabama,SEC,23,San José State,Western Athletic,22-30,30,0-0,1,0,0,15,0,0,43,2,12,335,1,2,18:42,0,9,5,41,4,257,7-11,4-40,591,1,11.1,6.3
302470344,2010,1,regular,away,235,Memphis,Conference USA,344,Mississippi State,SEC,20-32,9,0-0,0,0,0,10,2,0,184,8,1,202,1,1,17:06,0,1,3,21,0,41,2-15,8-88,237,2,6.1,2.0
302470344,2010,1,regular,home,344,Mississippi State,SEC,235,Memphis,Conference USA,20-25,28,0-0,0,0,0,15,1,0,48,2,7,380,2,5,18:55,0,49,7,41,2,197,5-10,3-30,569,1,14.9,4.8
302472005,2010,1,regular,away,2466,Northwestern State,Southland,2005,Air Force,Mountain West,22-37,16,0-0,0,1,0,0,1,0,126,6,3,265,0,2,19:20,0,0,1,32,1,62,8-18,8-85,311,1,6.7,1.9
302472005,2010,1,regular,home,2005,Air Force,Mountain West,2466,Northwestern State,Southland,7-12,30,1-1,1,0,0,50,0,0,87,2,11,179,1,2,22:57,0,74,8,61,7,437,6-11,6-50,616,1,14.9,7.2
302472006,2010,1,regular,away,183,Syracuse,Big East,2006,Akron,Mid-American,17-27,19,0-0,2,0,0,0,1,0,29,2,5,238,0,2,20:56,0,2,5,45,1,202,10-19,5-43,431,3,8.5,4.5
302472006,2010,1,regular,home,2006,Akron,Mid-American,183,Syracuse,Big East,12-35,9,0-1,0,2,0,34,0,0,102,5,3,121,1,0,15:07,0,0,0,24,0,55,4-17,10-82,166,0,3.2,2.3
