game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
282430151,2008,1,regular,away,259,Virginia Tech,ACC,151,East Carolina,Conference USA,14-23,12,0-2,0,2,0,0,2,0,0,0,2,151,0,0,16:12,0,0,0,35,2,104,5-12,1-1,243,2,6.0,3.0
282430151,2008,1,regular,home,151,East Carolina,Conference USA,259,Virginia Tech,ACC,19-25,19,0-2,2,0,0,20,0,0,0,0,3,211,2,1,20:20,1,44,3,41,2,158,7-13,6-60,369,2,8.4,3.9
282430153,2008,1,regular,away,2377,McNeese,Southland,153,North Carolina,ACC,18-32,22,1-2,1,1,0,0,1,0,126,5,3,239,1,1,21:16,0,71,3,46,2,152,9-19,8-64,391,2,7.5,3.3
282430153,2008,1,regular,home,153,North Carolina,ACC,2377,McNeese,Southland,15-26,13,1-1,1,1,0,0,1,0,0,0,5,233,1,2,15:24,1,142,3,29,2,163,6-13,5-51,384,2,8.5,5.6
282430158,2008,1,regular,away,2711,Western Michigan,Mid-American,158,Nebraska,Big 12,30-49,19,2-4,1,0,0,48,1,0,0,0,6,370,2,2,17:41,0,0,0,25,1,8,6-17,5-45,350,2,7.0,0.3
282430158,2008,1,regular,home,158,Nebraska,Big 12,2711,Western Michigan,Mid-American,20-36,24,0-0,0,1,0,26,2,0,0,0,17,345,1,4,18:39,0,41,3,31,1,138,5-13,6-60,483,2,9.6,4.5
282430167,2008,1,regular,away,2628,TCU,Mountain West,167,New Mexico,Mountain West,16-26,18,1-2,0,2,0,34,1,0,0,0,8,135,2,0,21:32,0,57,6,48,3,171,6-17,8-74,291,1,4.6,3.6
282430167,2008,1,regular,home,167,New Mexico,Mountain West,2628,TCU,Mountain West,7-24,11,0-0,2,0,0,0,2,0,0,0,3,159,1,0,15:31,0,1,3,32,0,56,4-15,3-35,186,4,5.4,1.8
282430194,2008,1,regular,away,2754,Youngstown State,MVFC,194,Ohio State,Big Ten,12-18,5,0-0,1,1,0,0,0,0,137,7,0,61,0,0,14:34,0,0,0,21,0,-11,1-10,3-15,74,1,4.7,-0.5
282430194,2008,1,regular,home,194,Ohio State,Big Ten,2754,Youngstown State,MVFC,21-31,24,1-2,1,1,0,0,0,0,0,0,19,252,0,2,22:06,0,83,5,43,2,251,7-14,6-48,495,1,7.9,5.8
282430201,2008,1,regular,away,236,Chattanooga,Southern,201,Oklahoma,Big 12,3-17,2,0-1,0,0,0,0,0,0,145,9,0,-10,1,0,17:35,0,11,2,36,0,16,0-16,7-44,36,0,1.2,0.4
282430201,2008,1,regular,home,201,Oklahoma,Big 12,236,Chattanooga,Southern,31-38,27,0-1,0,0,0,0,1,0,0,0,7,311,0,3,18:48,0,7,9,46,5,182,6-13,5-42,487,1,8.0,4.0
282430213,2008,1,regular,away,324,Coastal Carolina,Big South,213,Penn State,Big Ten,18-31,16,0-0,0,0,0,0,1,0,186,13,4,179,0,1,18:11,0,1,1,32,0,52,6-15,4-26,250,1,6.4,1.6
282430213,2008,1,regular,home,213,Penn State,Big Ten,324,Coastal Carolina,Big South,19-26,29,0-0,0,0,0,2,0,0,0,0,12,260,1,1,18:07,0,20,4,43,7,334,9-11,7-50,594,0,10.0,7.8
282430221,2008,1,regular,away,189,Bowling Green,Mid-American,221,Pittsburgh,Big East,26-42,15,1-1,0,4,0,0,1,0,0,0,3,210,1,2,16:12,0,-4,4,28,2,64,7-18,7-54,254,1,4.5,2.3
282430221,2008,1,regular,home,221,Pittsburgh,Big East,189,Bowling Green,Mid-American,29-51,27,3-4,4,0,0,0,1,0,0,0,5,284,1,1,20:28,0,20,4,35,1,129,6-16,2-10,393,5,5.2,3.7
282430228,2008,1,regular,away,333,Alabama,SEC,228,Clemson,ACC,22-30,25,0-0,0,1,0,7,0,0,0,0,14,180,1,2,25:00,0,23,3,50,1,239,11-17,6-40,419,0,6.0,4.8
282430228,2008,1,regular,home,228,Clemson,ACC,333,Alabama,SEC,20-34,11,1-2,1,0,0,0,1,0,0,0,4,216,0,0,11:20,0,9,2,14,0,0,1-9,6-43,188,2,5.5,0.0
282430245,2008,1,regular,away,2032,Arkansas State,Sun Belt,245,Texas A&M,Big 12,15-28,23,2-3,2,2,0,15,0,0,0,0,12,174,2,1,20:01,0,13,1,45,0,255,2-12,6-70,415,2,5.7,5.7
282430245,2008,1,regular,home,245,Texas A&M,Big 12,2032,Arkansas State,Sun Belt,19-27,18,0-1,2,2,0,0,2,0,0,0,2,198,0,0,16:39,0,9,2,36,2,133,5-13,1-15,303,4,6.3,3.7
282430248,2008,1,regular,away,2582,Southern,SWAC,248,Houston,Conference USA,25-39,13,0-2,2,1,0,0,1,0,144,9,3,202,0,0,17:38,0,-2,1,23,0,35,2-12,8-68,252,3,5.6,1.5
282430248,2008,1,regular,home,248,Houston,Conference USA,2582,Southern,SWAC,39-49,31,0-2,1,2,0,9,0,0,0,0,13,478,1,6,19:02,0,66,6,33,1,148,10-15,7-50,615,1,9.5,4.5
282430251,2008,1,regular,away,2226,Florida Atlantic,Sun Belt,251,Texas,Big 12,17-39,13,0-1,1,0,0,0,1,0,0,0,4,255,0,1,14:26,0,6,3,23,0,37,6-16,7-60,292,2,6.5,1.6
282430251,2008,1,regular,home,251,Texas,Big 12,2226,Florida Atlantic,Sun Belt,28-35,31,1-1,0,1,0,0,0,0,0,0,10,271,1,4,21:14,0,6,4,46,3,232,7-14,10-80,503,0,7.7,5.0
282430252,2008,1,regular,away,2460,Northern Iowa,MVFC,252,BYU,Mountain West,17-25,14,1-2,2,5,0,0,0,0,42,2,5,213,0,1,20:21,0,-1,1,40,0,149,6-17,4-40,362,2,8.5,3.7
282430252,2008,1,regular,home,252,BYU,Mountain West,2460,Northern Iowa,MVFC,34-41,28,0-0,5,2,0,0,0,0,0,0,5,491,0,2,15:53,0,13,4,28,4,77,7-10,8-65,563,5,11.9,2.8
282430258,2008,1,regular,away,30,USC,Pac-10,258,Virginia,ACC,28-38,27,3-4,1,4,0,0,1,0,0,0,10,350,1,4,22:31,0,42,6,40,3,208,5-12,7-70,558,2,9.2,5.2
282430258,2008,1,regular,home,258,Virginia,ACC,30,USC,Pac-10,18-35,14,0-0,4,1,0,12,1,0,0,0,1,170,1,0,14:09,0,8,1,21,1,32,2-12,4-21,187,5,4.4,1.5
282430265,2008,1,regular,away,197,Oklahoma State,Big 12,265,Washington State,Pac-10,20-27,22,2-2,0,0,0,0,1,0,0,0,13,201,1,0,20:04,0,124,7,42,3,174,4-13,7-52,367,1,7.1,4.1
282430265,2008,1,regular,home,265,Washington State,Pac-10,197,Oklahoma State,Big 12,12-25,14,2-2,0,0,0,11,1,0,0,0,1,87,1,1,16:21,0,0,2,34,1,114,2-13,7-51,196,1,3.3,3.4
282430275,2008,1,regular,away,2006,Akron,Mid-American,275,Wisconsin,Big Ten,22-37,19,0-1,1,2,0,62,0,0,0,0,5,237,1,2,14:10,0,0,0,22,0,70,4-11,7-48,297,1,6.1,3.2
282430275,2008,1,regular,home,275,Wisconsin,Big Ten,2006,Akron,Mid-American,7-10,27,1-1,2,1,0,0,1,0,0,0,8,75,0,1,21:34,0,-3,4,63,4,404,5-8,3-24,479,3,7.5,6.4
282430276,2008,1,regular,away,2287,Illinois State,MVFC,276,Marshall,Conference USA,24-43,17,1-2,0,1,0,0,1,0,103,5,4,209,1,1,23:40,0,9,1,40,0,98,7-20,7-60,327,1,5.3,2.5
282430276,2008,1,regular,home,276,Marshall,Conference USA,2287,Illinois State,MVFC,11-22,15,1-2,1,0,0,29,1,0,0,0,5,161,1,2,13:00,0,68,6,32,3,229,1-10,1-10,390,2,7.3,7.2
282430277,2008,1,regular,away,222,Villanova,CAA,277,West Virginia,Big East,21-37,28,0-0,1,0,0,0,2,0,124,5,3,224,1,0,22:42,0,0,0,50,3,133,8-14,7-60,399,3,7.2,2.7
282430277,2008,1,regular,home,277,West Virginia,Big East,222,Villanova,CAA,26-34,21,0-0,0,1,1,29,1,0,0,0,12,205,2,5,13:38,0,51,2,22,0,149,6-9,5-40,354,1,6.0,6.8
282432005,2008,1,regular,away,253,Southern Utah,Great West,2005,Air Force,Mountain West,15-25,8,0-0,2,2,0,0,0,0,47,2,1,90,0,1,12:23,0,0,0,23,0,7,2-12,9-70,130,2,4.9,0.3
282432005,2008,1,regular,home,2005,Air Force,Mountain West,253,Southern Utah,Great West,8-12,29,2-3,2,2,0,0,0,0,0,0,13,75,0,1,24:03,0,19,3,76,3,433,11-19,6-50,508,2,6.3,5.7
282432116,2008,1,regular,away,2569,South Carolina State,MEAC,2116,UCF,Conference USA,11-21,5,0-1,1,1,0,0,1,0,44,3,0,66,0,0,13:10,0,0,0,23,0,52,2-11,4-35,126,2,3.5,2.3
282432116,2008,1,regular,home,2116,UCF,Conference USA,2569,South Carolina State,MEAC,9-16,19,3-5,1,1,0,0,0,0,0,0,5,105,1,0,23:30,0,83,4,59,2,228,7-18,4-25,318,1,5.6,3.9
282432294,2008,1,regular,away,311,Maine,CAA,2294,Iowa,Big Ten,9-23,15,1-1,0,0,0,0,2,0,74,5,3,75,1,0,17:18,0,0,0,35,0,137,5-13,4-44,220,2,3.6,3.9
282432294,2008,1,regular,home,2294,Iowa,Big Ten,311,Maine,CAA,18-29,27,3-4,0,0,0,8,1,0,0,0,14,214,2,1,19:22,0,76,5,44,4,245,4-13,4-50,457,1,7.3,5.6
282432305,2008,1,regular,away,2229,Florida International,Sun Belt,2305,Kansas,Big 12,7-19,6,0-1,1,1,0,0,1,0,141,6,0,45,0,0,13:50,0,0,0,19,0,51,2-10,4-20,0,2,2.8,2.7
282432305,2008,1,regular,home,2305,Kansas,Big 12,2229,Florida International,Sun Belt,29-38,17,1-1,1,1,0,30,0,0,28,3,1,191,1,3,26:21,1,135,4,26,1,71,9-14,2-15,0,1,5.2,2.7
282432306,2008,1,regular,away,249,North Texas,Sun Belt,2306,Kansas State,Big 12,16-29,12,0-0,0,1,0,10,0,0,0,0,0,114,1,1,16:06,0,0,2,26,0,105,2-13,6-29,205,0,3.4,4.0
282432306,2008,1,regular,home,2306,Kansas State,Big 12,249,North Texas,Sun Belt,27-42,26,1-1,1,0,0,0,1,0,0,0,9,306,0,3,20:34,0,73,8,36,3,165,9-15,4-30,471,2,7.3,4.6
282432309,2008,1,regular,away,103,Boston College,ACC,2309,Kent State,Mid-American,12-18,17,1-2,0,1,0,1,0,0,0,0,3,106,2,0,18:53,0,-5,3,47,3,230,5-12,0-0,336,0,5.9,4.9
