game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
292460218,2009,1,regular,away,222,Villanova,CAA,218,Temple,Mid-American,25-36,19,1-2,1,2,0,4,0,0,147,5,9,325,3,2,19:31,0,0,1,36,0,64,5-15,2-20,357,1,8.1,1.8
292460218,2009,1,regular,home,218,Temple,Mid-American,222,Villanova,CAA,19-28,22,0-0,2,1,0,0,3,0,123,5,6,317,0,2,18:17,0,13,3,30,1,139,5-10,3-27,456,5,11.3,4.6
292460254,2009,1,regular,away,328,Utah State,Western Athletic,254,Utah,Mountain West,10-26,13,1-2,0,2,0,20,1,0,47,3,5,133,1,0,14:33,0,0,3,34,2,221,0-12,5-40,342,1,4.7,6.5
292460254,2009,1,regular,home,254,Utah,Mountain West,328,Utah State,Western Athletic,20-30,27,0-1,2,0,0,0,1,0,93,4,7,292,1,2,21:27,0,43,4,50,2,233,4-11,5-37,519,3,9.5,4.7
292462050,2009,1,regular,away,249,North Texas,Sun Belt,2050,Ball State,Mid-American,23-33,27,0-0,1,1,0,57,1,0,60,3,8,216,1,1,22:20,0,0,3,51,1,296,7-15,9-81,512,2,6.5,5.8
292462050,2009,1,regular,home,2050,Ball State,Mid-American,249,North Texas,Sun Belt,15-35,16,2-2,1,1,0,0,1,0,67,4,4,140,1,0,13:34,0,9,3,24,1,169,2-13,4-30,309,2,4.0,7.0
292462309,2009,1,regular,away,324,Coastal Carolina,Big South,2309,Kent State,Mid-American,12-26,13,0-3,1,0,0,29,1,0,21,2,0,111,2,0,17:04,0,0,0,40,0,78,2-14,4-35,185,2,4.1,2.0
292462309,2009,1,regular,home,2309,Kent State,Mid-American,324,Coastal Carolina,Big South,21-35,18,1-2,0,1,0,16,2,0,33,2,2,217,1,0,19:24,0,77,5,40,2,143,1-13,8-80,344,2,5.7,3.6
292472655,2009,1,regular,away,202,Tulsa,Conference USA,2655,Tulane,Conference USA,15-20,19,0-1,1,0,0,50,0,0,83,4,13,239,2,1,16:36,1,85,3,43,2,201,4-10,3-27,412,1,10.6,4.7
292472655,2009,1,regular,home,2655,Tulane,Conference USA,202,Tulsa,Conference USA,19-32,17,1-3,0,1,0,0,2,0,126,7,7,364,0,1,20:04,0,16,1,34,0,39,5-16,4-30,364,2,10.2,1.1
292480002,2009,1,regular,away,2348,Louisiana Tech,Western Athletic,2,Auburn,SEC,18-33,19,1-1,1,2,0,0,1,0,141,7,7,163,0,1,19:23,0,0,1,37,0,96,5-14,3-30,245,2,4.5,2.6
292480002,2009,1,regular,home,2,Auburn,SEC,2348,Louisiana Tech,Western Athletic,17-27,27,0-0,2,1,0,0,0,0,72,4,13,255,1,2,17:17,0,-6,2,52,2,301,8-13,8-87,556,2,9.4,5.8
292480005,2009,1,regular,away,242,Rice,Conference USA,5,UAB,Conference USA,22-42,23,1-3,1,2,0,0,1,0,215,7,6,244,0,1,17:52,0,0,0,34,2,156,4-13,9-57,391,2,5.6,4.6
292480005,2009,1,regular,home,5,UAB,Conference USA,242,Rice,Conference USA,12-16,20,0-0,2,1,0,44,0,0,97,4,8,225,1,2,17:55,0,-2,2,39,4,295,3-7,14-111,516,2,13.8,7.6
292480008,2009,1,regular,away,2623,Missouri State,MVFC,8,Arkansas,SEC,13-22,16,0-0,0,0,0,0,2,0,126,6,4,138,1,0,18:16,0,0,0,36,1,82,4-13,5-42,205,2,5.6,2.3
292480008,2009,1,regular,home,8,Arkansas,SEC,2623,Missouri State,MVFC,30-41,30,3-3,0,0,0,5,1,1,115,2,12,447,2,3,18:24,0,-2,2,30,2,144,3-10,8-60,591,1,10.9,4.8
292480009,2009,1,regular,away,304,Idaho State,Big Sky,9,Arizona State,Pac-10,9-20,4,0-1,1,0,0,0,4,0,210,8,3,61,0,0,15:46,0,0,0,27,0,-5,1-13,6-48,37,5,2.1,-0.2
292480009,2009,1,regular,home,9,Arizona State,Pac-10,304,Idaho State,Big Sky,17-30,20,2-2,0,1,1,67,0,0,70,2,20,215,4,1,20:45,0,42,4,39,3,199,4-14,8-67,407,0,6.9,5.1
292480012,2009,1,regular,away,2117,Central Michigan,Mid-American,12,Arizona,Pac-10,18-31,11,0-0,1,1,0,0,1,0,107,6,0,120,1,0,12:23,0,11,1,20,1,74,2-12,3-14,182,2,3.5,3.7
292480012,2009,1,regular,home,12,Arizona,Pac-10,2117,Central Michigan,Mid-American,19-30,24,0-0,1,1,0,0,1,0,64,2,13,208,1,0,22:48,0,0,3,46,1,246,6-16,5-45,448,2,6.7,5.3
292480025,2009,1,regular,away,120,Maryland,ACC,25,California,Pac-10,17-30,18,2-4,2,0,0,0,0,0,187,9,6,221,0,0,19:31,0,28,3,44,1,139,4-17,7-60,315,2,5.9,3.2
292480025,2009,1,regular,home,25,California,Pac-10,120,Maryland,ACC,17-27,25,0-1,0,2,0,0,0,0,94,4,4,312,0,4,16:36,0,0,5,36,3,246,8-14,4-25,544,0,11.0,6.8
292480026,2009,1,regular,away,21,San Diego State,Mountain West,26,UCLA,Pac-10,18-45,11,0-1,0,1,0,17,3,0,142,7,2,238,1,2,14:14,0,3,3,18,0,39,5-15,6-39,277,3,5.3,2.2
292480026,2009,1,regular,home,26,UCLA,Pac-10,21,San Diego State,Mountain West,20-31,19,0-0,1,0,0,29,2,0,98,2,9,233,3,1,21:42,0,25,5,38,2,144,7-16,5-38,359,3,6.9,3.8
292480030,2009,1,regular,away,23,San José State,Western Athletic,30,USC,Pac-10,15-30,8,1-1,2,2,0,0,0,0,123,6,3,152,0,0,16:21,0,3,4,31,0,9,1-16,7-20,121,2,3.7,0.3
292480030,2009,1,regular,home,30,USC,Pac-10,23,San José State,Western Athletic,19-23,22,1-1,2,2,0,0,0,0,41,2,8,287,0,2,19:49,0,28,7,45,6,342,2-9,9-72,620,2,12.1,7.6
292480057,2009,1,regular,away,2127,Charleston Southern,Big South,57,Florida,SEC,28-49,18,1-2,0,0,0,0,1,0,146,9,3,228,0,0,22:54,0,0,0,27,0,95,8-20,6-40,323,1,4.7,3.5
292480057,2009,1,regular,home,57,Florida,SEC,2127,Charleston Southern,Big South,18-27,26,0-1,0,0,0,0,0,1,131,2,8,255,1,3,13:33,0,29,5,33,5,369,6-9,8-43,624,0,9.4,11.2
292480058,2009,1,regular,away,2747,Wofford,Southern,58,South Florida,Big East,4-11,13,3-6,2,1,0,0,0,0,163,7,1,49,1,0,19:38,0,0,1,50,1,177,3-13,6-58,211,2,3.1,3.5
292480058,2009,1,regular,home,58,South Florida,Big East,2747,Wofford,Southern,21-25,22,1-1,1,2,0,0,1,0,64,3,8,198,0,2,17:02,0,46,3,32,3,174,4-8,6-45,359,2,7.4,5.4
292480059,2009,1,regular,away,55,Jacksonville State,OVC,59,Georgia Tech,ACC,23-38,20,0-0,1,3,0,0,1,0,135,7,5,213,0,2,18:35,0,0,0,33,0,98,6-15,3-19,291,2,5.1,3.0
292480059,2009,1,regular,home,59,Georgia Tech,ACC,55,Jacksonville State,OVC,7-12,21,0-0,3,1,0,0,0,0,85,3,7,162,1,1,17:44,1,87,4,50,3,335,8-12,6-58,497,3,13.5,6.7
292480062,2009,1,regular,away,2110,Central Arkansas,Southland,62,Hawai'i,Western Athletic,20-31,16,1-3,1,3,0,0,0,0,54,3,2,205,1,1,20:04,0,0,0,38,2,84,6-15,6-35,270,1,6.0,2.2
292480062,2009,1,regular,home,62,Hawai'i,Western Athletic,2110,Central Arkansas,Southland,21-32,17,0-0,3,1,0,0,1,0,127,5,5,327,0,3,39:56,0,50,5,28,0,111,6-10,2-5,415,4,9.5,4.0
292480077,2009,1,regular,away,119,Towson,CAA,77,Northwestern,Big Ten,15-27,12,1-2,0,0,0,1,2,0,100,6,2,152,1,1,17:48,0,0,0,30,1,65,5-13,3-25,205,2,5.2,2.2
292480077,2009,1,regular,home,77,Northwestern,Big Ten,119,Towson,CAA,16-22,22,2-3,0,0,0,0,1,0,96,4,9,273,2,1,18:52,0,25,5,54,5,221,12-17,6-45,485,1,12.0,4.1
292480087,2009,1,regular,away,2440,Nevada,Western Athletic,87,Notre Dame,FBS Independents,13-27,15,0-1,1,0,0,0,2,0,88,5,0,175,0,0,16:20,0,0,1,29,0,153,2-11,4-49,307,3,5.7,5.3
292480087,2009,1,regular,home,87,Notre Dame,FBS Independents,2440,Nevada,Western Athletic,17-20,20,1-2,0,1,0,23,0,0,23,1,5,332,2,4,20:20,0,22,3,41,1,178,6-12,3-35,510,0,16.6,4.3
292480097,2009,1,regular,away,282,Indiana State,MVFC,97,Louisville,Big East,10-21,7,0-0,1,0,0,25,3,0,143,7,4,97,2,0,17:25,0,0,1,31,1,19,7-16,9-74,101,4,3.9,0.6
292480097,2009,1,regular,home,97,Louisville,Big East,282,Indiana State,MVFC,20-35,22,0-0,0,1,0,7,2,0,100,3,12,243,3,0,19:15,0,40,4,30,3,176,1-9,14-128,419,2,6.9,5.9
292480103,2009,1,regular,away,111,Northeastern,CAA,103,Boston College,ACC,8-14,5,0-0,0,0,0,0,0,0,150,8,0,49,0,0,19:12,0,19,4,40,0,82,2-15,7-67,131,0,3.5,2.0
292480103,2009,1,regular,home,103,Boston College,ACC,111,Northeastern,CAA,15-22,21,0-1,0,0,0,0,0,0,26,1,10,205,0,2,17:28,1,129,5,38,4,236,4-11,3-20,441,0,9.3,6.2
292480127,2009,1,regular,away,147,Montana State,Big Sky,127,Michigan State,Big Ten,13-26,12,2-2,0,0,0,0,0,0,164,8,3,120,0,0,17:59,0,11,1,28,0,62,2-14,7-55,160,0,3.8,2.2
292480127,2009,1,regular,home,127,Michigan State,Big Ten,147,Montana State,Big Sky,19-35,29,0-0,0,0,0,0,0,0,34,2,14,318,0,5,18:28,0,58,6,40,0,175,7-13,5-46,493,0,9.1,4.4
292480130,2009,1,regular,away,2711,Western Michigan,Mid-American,130,Michigan,Big Ten,23-39,15,0-1,1,0,0,3,2,0,111,5,1,275,1,1,15:40,0,6,3,24,0,38,5-14,3-15,301,3,6.7,1.6
292480130,2009,1,regular,home,130,Michigan,Big Ten,2711,Western Michigan,Mid-American,15-28,24,2-3,0,1,0,14,1,0,41,2,7,197,2,3,21:00,0,16,6,50,1,242,6-16,8-72,439,1,7.0,4.8
292480150,2009,1,regular,away,257,Richmond,CAA,150,Duke,ACC,13-24,17,1-2,0,0,0,0,0,0,33,3,6,157,0,0,20:02,0,54,3,40,2,125,3-12,3-30,282,0,6.5,3.1
292480150,2009,1,regular,home,150,Duke,ACC,257,Richmond,CAA,34-55,19,2-3,0,0,0,0,0,0,118,6,2,357,0,2,15:54,0,13,4,16,0,19,3-14,3-24,369,0,6.4,1.2
292480151,2009,1,regular,away,2026,App State,Southern,151,East Carolina,Conference USA,14-25,18,1-2,0,0,0,29,1,0,117,5,6,161,2,0,20:19,0,43,2,48,3,102,6-17,6-62,246,1,5.8,2.1
292480151,2009,1,regular,home,151,East Carolina,Conference USA,2026,App State,Southern,12-27,18,0-0,0,0,0,0,2,0,103,5,9,131,1,1,16:13,0,30,2,35,2,189,6-14,8-74,320,2,4.9,5.4
292480153,2009,1,regular,away,2643,The Citadel,Southern,153,North Carolina,ACC,22-39,8,1-1,1,2,0,20,3,0,179,8,6,134,2,0,18:16,0,0,0,20,0,30,2-16,5-40,153,4,3.2,1.5
292480153,2009,1,regular,home,153,North Carolina,ACC,2643,The Citadel,Southern,9-22,22,1-1,2,1,0,0,2,0,36,2,10,117,3,2,26:00,1,141,7,44,2,261,4-12,4-31,375,4,5.2,5.9
292480154,2009,1,regular,away,239,Baylor,Big 12,154,Wake Forest,ACC,16-25,18,1-1,1,1,0,2,0,0,78,3,6,189,3,2,18:09,0,12,1,37,1,197,5-13,10-90,366,1,6.8,5.3
292480154,2009,1,regular,home,154,Wake Forest,ACC,239,Baylor,Big 12,20-31,19,2-3,1,1,0,0,3,0,60,3,3,162,0,2,18:31,0,7,1,34,1,126,5-13,5-40,269,4,4.6,3.7
292480158,2009,1,regular,away,2226,Florida Atlantic,Sun Belt,158,Nebraska,Big 12,20-41,22,0-2,1,0,0,0,2,0,97,6,3,236,1,0,19:30,0,10,3,35,0,132,6-15,11-67,368,3,5.8,3.8
292480158,2009,1,regular,home,158,Nebraska,Big 12,2226,Florida Atlantic,Sun Belt,17-25,22,2-2,0,1,0,18,1,0,49,2,7,231,2,2,16:49,0,0,0,32,5,259,4-10,9-86,490,1,9.2,8.1
292480166,2009,1,regular,away,70,Idaho,Western Athletic,166,New Mexico State,Western Athletic,11-22,15,0-1,0,2,0,7,1,0,61,2,3,186,1,2,17:05,0,10,2,32,1,171,9-14,5-36,350,1,8.1,5.3
292480166,2009,1,regular,home,166,New Mexico State,Western Athletic,70,Idaho,Western Athletic,22-34,20,2-2,2,0,0,32,1,0,35,2,0,237,1,0,19:18,0,16,3,33,1,104,7-14,8-52,339,3,6.9,3.2
292480183,2009,1,regular,away,135,Minnesota,Big Ten,183,Syracuse,Big East,19-42,16,0-1,1,1,0,0,1,0,140,5,11,256,1,1,18:11,0,27,3,32,1,112,5-17,10-61,360,2,5.9,3.5
292480183,2009,1,regular,home,183,Syracuse,Big East,135,Minnesota,Big Ten,19-31,15,0-0,1,1,0,0,1,0,154,5,8,186,1,1,18:29,0,14,5,34,1,90,1-12,8-68,257,2,5.4,2.6
292480193,2009,1,regular,away,96,Kentucky,SEC,193,Miami (OH),Mid-American,20-31,28,0-1,0,0,1,67,0,0,0,0,6,243,2,2,22:25,0,38,4,49,3,245,11-18,3-20,488,0,7.8,5.0
292480193,2009,1,regular,home,193,Miami (OH),Mid-American,96,Kentucky,SEC,13-34,11,1-1,0,0,0,0,2,0,97,7,0,139,0,0,14:15,0,27,2,22,0,62,2-15,5-40,188,2,3.7,2.8
292480194,2009,1,regular,away,2426,Navy,FBS Independents,194,Ohio State,Big Ten,9-13,19,0-0,2,0,0,28,1,0,101,6,3,164,1,2,18:03,0,0,1,44,2,186,8-12,2-10,342,3,12.0,4.2
292480194,2009,1,regular,home,194,Ohio State,Big Ten,2426,Navy,FBS Independents,17-26,19,1-2,0,2,0,0,1,0,112,5,11,218,1,1,18:37,0,17,3,38,2,153,3-12,6-49,363,1,8.1,4.0
292480195,2009,1,regular,away,41,UConn,Big East,195,Ohio,Mid-American,11-24,17,0-0,1,1,0,0,3,0,99,4,3,136,1,2,18:11,0,14,5,49,1,259,7-18,2-25,386,4,5.3,5.3
292480195,2009,1,regular,home,195,Ohio,Mid-American,41,UConn,Big East,15-28,11,0-1,1,1,0,40,1,0,15,1,4,217,3,2,18:39,0,0,2,32,0,61,3-14,5-35,247,2,6.6,1.9
292480197,2009,1,regular,away,61,Georgia,SEC,197,Oklahoma State,Big 12,15-30,16,0-1,2,0,0,0,1,0,65,4,4,171,0,1,16:12,0,3,3,30,0,95,4-12,7-58,257,3,5.4,3.2
292480197,2009,1,regular,home,197,Oklahoma State,Big 12,61,Georgia,SEC,11-22,17,1-1,0,2,0,4,0,0,101,3,6,135,1,2,20:23,0,45,3,46,1,172,6-15,15-106,307,0,6.1,3.7
292480201,2009,1,regular,away,252,BYU,Mountain West,201,Oklahoma,Big 12,26-38,17,1-1,2,2,0,0,2,0,61,4,2,348,0,2,22:03,0,2,2,33,0,28,8-17,10-87,357,4,8.7,0.8
292480201,2009,1,regular,home,201,Oklahoma,Big 12,252,BYU,Mountain West,16-26,15,0-0,2,2,0,19,0,0,27,2,7,148,2,1,14:13,0,6,3,31,0,118,2-11,12-93,265,2,5.7,3.8
292480204,2009,1,regular,away,2502,Portland State,Big Sky,204,Oregon State,Pac-10,22-41,17,0-2,1,0,0,0,0,0,125,7,1,274,0,0,18:23,0,0,1,25,1,77,6-15,6-45,351,1,6.7,3.1
292480204,2009,1,regular,home,204,Oregon State,Pac-10,2502,Portland State,Big Sky,15-23,18,1-1,0,1,0,0,0,0,79,2,10,303,0,1,18:02,0,3,5,36,3,151,8-14,5-34,433,0,12.3,4.2
292480213,2009,1,regular,away,2006,Akron,Mid-American,213,Penn State,Big Ten,13-24,8,0-3,0,1,0,0,1,0,94,4,1,173,1,1,15:32,0,0,0,30,0,28,3-14,7-59,186,1,6.6,0.9
292480213,2009,1,regular,home,213,Penn State,Big Ten,2006,Akron,Mid-American,32-44,25,1-1,1,0,0,12,1,0,43,2,7,384,1,3,21:15,0,2,6,30,1,136,8-15,3-20,515,2,8.6,4.5
292480221,2009,1,regular,away,2754,Youngstown State,MVFC,221,Pittsburgh,Big East,11-22,13,0-0,0,0,0,24,2,0,74,4,3,151,1,0,20:16,0,3,2,35,0,46,6-15,9-70,159,2,5.1,1.3
292480221,2009,1,regular,home,221,Pittsburgh,Big East,2754,Youngstown State,MVFC,16-24,19,0-0,0,0,0,0,1,0,62,2,8,203,2,3,16:24,0,22,5,33,2,187,5-10,6-45,390,1,8.5,5.7
292480228,2009,1,regular,away,2393,Middle Tennessee,Sun Belt,228,Clemson,ACC,21-44,18,1-4,0,1,0,0,3,0,144,8,2,225,1,1,18:11,0,0,3,37,0,92,9-20,3-18,299,3,4.7,2.5
292480228,2009,1,regular,home,228,Clemson,ACC,2393,Middle Tennessee,Sun Belt,9-21,18,1-2,1,0,0,39,1,1,144,3,13,170,3,2,18:00,1,135,5,47,0,202,4-14,4-40,361,2,7.6,4.3
292480238,2009,1,regular,away,2717,Western Carolina,Southern,238,Vanderbilt,SEC,13-26,4,0-1,3,1,0,0,1,0,113,7,0,97,0,0,15:16,0,2,2,24,0,41,0-13,2-15,115,4,2.8,1.7
292480238,2009,1,regular,home,238,Vanderbilt,SEC,2717,Western Carolina,Southern,13-25,33,1-1,1,3,0,19,0,0,10,1,9,193,1,1,21:24,0,9,6,70,5,433,7-17,3-24,620,1,7.5,6.2
292480245,2009,1,regular,away,167,New Mexico,Mountain West,245,Texas A&M,Big 12,29-40,18,0-0,2,0,0,0,0,0,114,6,6,239,0,0,15:01,0,0,1,24,0,21,4-14,3-41,231,2,5.3,0.9
292480245,2009,1,regular,home,245,Texas A&M,Big 12,167,New Mexico,Mountain West,32-43,29,0-1,0,2,0,0,0,0,52,3,11,381,0,2,21:39,0,21,4,47,3,245,9-16,14-123,606,0,8.4,5.2
292480248,2009,1,regular,away,2466,Northwestern State,Southland,248,Houston,Conference USA,22-36,19,2-2,3,1,0,0,0,0,140,6,1,126,0,1,22:28,0,0,2,40,0,157,6-17,8-67,263,3,2.9,3.9
292480248,2009,1,regular,home,248,Houston,Conference USA,2466,Northwestern State,Southland,32-44,30,0-0,1,3,0,0,0,0,41,2,7,454,0,5,14:12,0,0,1,27,3,91,6-10,1-6,538,1,10.2,3.4
292480251,2009,1,regular,away,2433,UL Monroe,Sun Belt,251,Texas,Big 12,14-30,17,0-0,2,2,0,8,1,0,159,8,8,197,1,1,17:01,0,8,1,35,1,101,5-15,9-80,298,3,6.6,2.9
292480251,2009,1,regular,home,251,Texas,Big 12,2433,UL Monroe,Sun Belt,25-35,33,0-0,2,2,0,0,1,1,156,4,11,374,1,2,18:27,0,4,6,49,5,199,9-14,7-68,562,3,10.4,4.1
292480258,2009,1,regular,away,2729,William & Mary,CAA,258,Virginia,ACC,23-44,15,0-0,0,4,1,68,1,0,62,3,14,188,3,1,21:36,0,-2,3,37,0,125,5-20,12-100,309,1,4.2,3.4
292480258,2009,1,regular,home,258,Virginia,ACC,2729,William & Mary,CAA,18-33,12,0-2,4,0,0,0,3,0,48,6,2,144,1,0,15:04,0,15,5,39,2,131,5-17,8-75,268,7,4.2,3.4
292480259,2009,1,regular,away,333,Alabama,SEC,259,Virginia Tech,ACC,15-30,23,0-0,1,2,0,0,1,0,99,5,14,235,0,1,22:32,0,35,6,49,2,268,6-17,10-83,498,2,7.7,5.5
292480259,2009,1,regular,home,259,Virginia Tech,ACC,333,Alabama,SEC,9-20,10,0-1,2,1,0,6,0,1,243,8,6,129,1,0,13:39,0,11,3,31,2,64,2-12,6-45,155,2,4.6,2.1
292480264,2009,1,regular,away,99,LSU,SEC,264,Washington,Pac-10,11-19,17,0-0,1,1,1,29,0,0,23,4,7,180,1,3,14:02,0,9,2,29,0,149,5-10,3-35,321,1,9.1,5.1
292480264,2009,1,regular,home,264,Washington,Pac-10,99,LSU,SEC,25-45,25,1-1,1,1,0,0,1,0,96,6,11,332,0,2,22:19,0,23,3,38,0,157,11-19,12-88,478,2,7.1,4.1
292480265,2009,1,regular,away,24,Stanford,Pac-10,265,Washington State,Pac-10,11-24,20,2-3,0,0,0,0,0,1,143,3,7,194,0,1,19:36,0,67,4,42,3,288,5-13,4-55,481,0,8.0,6.9
292480265,2009,1,regular,home,265,Washington State,Pac-10,24,Stanford,Pac-10,19-30,17,0-1,0,0,0,0,0,0,122,5,7,259,0,1,16:51,0,0,1,34,0,102,4-14,4-22,349,0,8.2,3.0
292480275,2009,1,regular,away,2459,Northern Illinois,Mid-American,275,Wisconsin,Big Ten,15-24,16,0-1,1,1,0,4,0,0,88,4,6,195,2,0,18:33,0,0,0,35,2,100,3-12,3-26,274,1,7.3,2.9
292480275,2009,1,regular,home,275,Wisconsin,Big Ten,2459,Northern Illinois,Mid-American,18-25,21,0-0,1,1,0,0,2,0,62,3,4,281,0,1,18:02,0,10,4,38,3,152,7-12,6-56,433,3,11.2,4.0
292480276,2009,1,regular,away,79,Southern Illinois,MVFC,276,Marshall,Conference USA,22-38,20,1-1,2,1,0,5,1,0,64,3,4,216,1,2,15:32,0,10,2,28,2,105,8-14,8-60,311,3,5.4,3.8
292480276,2009,1,regular,home,276,Marshall,Conference USA,79,Southern Illinois,MVFC,27-36,23,1-2,1,2,0,18,1,0,84,4,7,329,1,3,21:08,0,16,4,36,1,72,6-14,6-45,388,2,8.8,2.0
292480277,2009,1,regular,away,2335,Liberty,Big South,277,West Virginia,Big East,22-33,15,2-2,0,0,0,0,1,0,161,7,8,219,0,1,18:38,0,0,0,26,1,89,3-13,9-80,299,1,6.4,3.4
292480277,2009,1,regular,home,277,West Virginia,Big East,2335,Liberty,Big South,19-26,22,0-0,0,0,0,0,0,0,93,5,15,243,1,0,17:43,0,11,2,34,3,195,6-12,7-69,438,0,9.3,5.7
292480278,2009,1,regular,away,302,UC Davis,Great West,278,Fresno State,Western Athletic,19-42,12,1-3,0,1,0,8,1,0,117,7,0,188,1,0,16:39,0,0,0,20,0,43,3-14,6-50,231,1,4.5,2.2
292480278,2009,1,regular,home,278,Fresno State,Western Athletic,302,UC Davis,Great West,8-13,21,2-4,1,0,1,94,1,0,45,2,7,201,1,1,22:01,0,60,4,52,5,310,7-13,4-44,511,2,15.5,6.0
292480309,2009,1,regular,away,2582,Southern,SWAC,309,Louisiana,Sun Belt,20-34,18,1-2,0,2,0,0,3,0,128,7,1,265,0,2,20:18,0,2,2,36,1,115,11-18,8-64,380,3,7.8,3.2
292480309,2009,1,regular,home,309,Louisiana,Sun Belt,2582,Southern,SWAC,19-25,24,1-1,2,0,0,-6,0,0,66,4,6,325,3,3,16:22,0,24,2,39,3,208,6-9,3-25,533,2,13.0,5.3
292480344,2009,1,regular,away,2296,Jackson State,SWAC,344,Mississippi State,SEC,8-20,9,0-2,3,2,0,0,2,0,115,8,1,139,0,0,17:38,0,-1,1,34,1,62,2-11,15-95,194,5,6.6,1.8
292480344,2009,1,regular,home,344,Mississippi State,SEC,2296,Jackson State,SWAC,16-25,20,2-2,2,3,1,60,0,0,53,2,9,172,2,3,18:56,0,-1,2,45,2,238,6-14,11-97,410,2,6.9,5.3
292480356,2009,1,regular,away,142,Missouri,Big 12,356,Illinois,Big Ten,26-35,21,1-1,0,1,0,16,0,0,51,3,13,341,1,3,18:34,0,3,5,37,1,117,9-17,5-45,442,0,9.3,3.2
292480356,2009,1,regular,home,356,Illinois,Big Ten,142,Missouri,Big 12,22-37,18,0-2,1,0,0,0,1,0,193,8,3,223,0,0,18:06,0,5,2,35,1,110,6-16,4-40,325,2,5.8,3.1
292482005,2009,1,regular,away,2447,Nicholls,Southland,2005,Air Force,Mountain West,7-13,7,1-2,4,0,0,0,0,0,135,9,0,71,0,0,18:06,0,8,1,44,0,90,1-14,10-67,151,4,4.7,2.0
292482005,2009,1,regular,home,2005,Air Force,Mountain West,2447,Nicholls,Southland,5-7,24,3-3,0,4,0,0,0,0,0,0,12,113,0,1,18:34,0,46,2,68,8,474,8-15,7-50,576,0,14.6,7.0
292482032,2009,1,regular,away,2400,Mississippi Valley State,SWAC,2032,Arkansas State,Sun Belt,6-16,5,1-1,2,1,0,0,0,0,101,8,0,68,0,0,16:06,0,0,0,28,0,30,0-12,4-29,69,2,2.4,1.1
