game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
312460099,2011,1,regular,home,99,LSU,SEC,2483,Oregon,Pac-12,10-22,18,0-0,1,3,0,-2,0,0,83,4,10,104,1,1,19:44,0,26,4,48,3,175,6-15,5-31,273,1,4.5,3.6
312460103,2011,1,regular,away,77,Northwestern,Big Ten,103,Boston College,ACC,17-24,21,0-2,0,0,0,0,1,0,46,2,6,204,1,0,17:38,0,0,0,54,3,227,6-15,4-26,424,1,8.2,4.2
312460103,2011,1,regular,home,103,Boston College,ACC,77,Northwestern,Big Ten,24-44,20,1-2,0,0,0,23,1,0,67,3,5,372,1,0,19:02,0,3,3,30,2,104,8-17,5-35,455,1,8.0,3.5
312460142,2011,1,regular,away,193,Miami (OH),Mid-American,142,Missouri,Big 12,26-39,19,1-2,1,0,0,5,1,0,48,2,0,209,1,0,20:14,0,8,2,36,1,76,8-18,6-33,270,2,5.0,2.1
312460142,2011,1,regular,home,142,Missouri,Big 12,193,Miami (OH),Mid-American,17-26,15,0-1,0,1,0,0,1,0,25,2,5,134,1,1,16:10,0,30,4,37,1,162,3-13,9-81,291,1,5.0,4.4
312460145,2011,1,regular,away,252,BYU,FBS Independents,145,Ole Miss,SEC,24-38,20,0-1,0,2,0,0,1,0,52,2,2,234,0,1,21:05,0,29,3,31,0,91,6-13,6-40,316,1,5.9,2.9
312460145,2011,1,regular,home,145,Ole Miss,SEC,252,BYU,FBS Independents,16-29,13,0-2,2,0,1,96,0,0,27,2,7,157,1,0,15:14,0,44,1,28,0,69,3-12,4-40,214,2,5.0,2.5
312460150,2011,1,regular,away,257,Richmond,CAA,150,Duke,ACC,14-31,13,1-2,0,2,0,0,1,0,53,3,5,193,0,1,17:31,0,15,2,31,2,95,6-15,5-36,288,1,6.2,3.1
312460150,2011,1,regular,home,150,Duke,ACC,257,Richmond,CAA,23-34,22,0-1,2,0,0,0,0,0,76,4,3,206,1,0,19:32,0,27,4,35,3,178,7-14,3-14,379,2,5.9,5.1
312460152,2011,1,regular,away,2335,Liberty,Big South,152,NC State,ACC,24-42,21,0-1,0,2,0,0,4,0,203,8,7,319,0,1,20:22,0,1,1,32,0,111,5-14,7-71,406,4,7.0,3.5
312460152,2011,1,regular,home,152,NC State,ACC,2335,Liberty,Big South,18-31,17,0-0,2,0,0,63,0,0,109,5,7,199,4,1,16:27,1,88,3,35,3,162,6-14,6-51,318,2,5.0,4.6
312460153,2011,1,regular,away,256,James Madison,CAA,153,North Carolina,ACC,11-16,10,2-2,0,0,0,19,0,0,110,6,4,179,1,1,19:04,0,13,1,39,0,59,2-13,6-36,211,0,9.5,1.5
312460153,2011,1,regular,home,153,North Carolina,ACC,256,James Madison,CAA,22-23,24,0-0,0,0,0,0,1,0,59,3,6,277,0,2,17:22,0,20,5,35,4,184,6-9,5-35,461,1,12.0,5.3
312460158,2011,1,regular,away,236,Chattanooga,Southern,158,Nebraska,Big Ten,22-36,13,0-1,0,2,0,0,1,0,115,6,1,194,0,1,19:40,0,6,2,30,0,61,6-18,9-89,231,1,4.7,2.0
312460158,2011,1,regular,home,158,Nebraska,Big Ten,236,Chattanooga,Southern,12-25,17,1-1,2,0,0,1,0,0,0,0,16,140,1,0,25:08,0,67,6,43,4,229,9-18,3-33,364,2,5.4,5.3
312460166,2011,1,regular,away,195,Ohio,Mid-American,166,New Mexico State,Western Athletic,17-30,22,0-0,1,0,0,17,1,0,135,6,6,213,1,2,18:59,1,79,3,47,3,241,8-14,6-61,452,2,7.0,5.1
312460166,2011,1,regular,home,166,New Mexico State,Western Athletic,195,Ohio,Mid-American,22-41,16,0-2,0,1,0,15,1,1,177,4,6,385,1,2,17:04,0,0,1,23,0,6,5-16,5-30,368,1,8.8,0.3
312460167,2011,1,regular,away,36,Colorado State,Mountain West,167,New Mexico,Mountain West,22-26,12,1-3,1,3,0,0,0,0,87,3,2,188,0,1,18:55,0,35,3,28,1,92,4-13,4-50,270,1,6.8,3.3
312460167,2011,1,regular,home,167,New Mexico,Mountain West,36,Colorado State,Mountain West,20-31,22,2-3,3,1,0,0,0,0,31,2,4,224,0,1,20:03,0,0,2,48,0,150,5-17,8-50,329,3,5.8,3.1
312460194,2011,1,regular,away,2006,Akron,Mid-American,194,Ohio State,Big Ten,7-19,5,1-1,0,1,0,0,1,0,92,5,0,90,0,0,14:02,0,8,2,27,0,35,2-13,4-35,90,1,2.9,1.3
312460194,2011,1,regular,home,194,Ohio State,Big Ten,2006,Akron,Mid-American,20-28,27,1-2,1,0,0,0,0,0,44,1,6,293,1,4,22:10,0,38,6,51,2,224,8-15,3-29,517,1,10.5,4.4
312460197,2011,1,regular,away,309,Louisiana,Sun Belt,197,Oklahoma State,Big 12,20-37,19,0-1,1,0,2,99,1,0,77,4,10,237,3,0,19:00,0,31,2,37,2,108,5-16,7-42,320,2,5.7,2.9
312460197,2011,1,regular,home,197,Oklahoma State,Big 12,309,Louisiana,Sun Belt,28-43,31,0-1,0,1,0,26,3,0,121,6,19,464,1,4,17:40,0,14,3,44,3,208,10-17,7-80,666,3,10.7,4.7
312460201,2011,1,regular,away,202,Tulsa,Conference USA,201,Oklahoma,Big 12,18-33,15,1-1,2,1,0,0,1,0,157,8,2,277,0,2,13:49,0,0,2,31,0,129,5-14,5-44,400,3,8.2,4.2
312460201,2011,1,regular,home,201,Oklahoma,Big 12,202,Tulsa,Conference USA,39-54,34,1-1,1,2,0,27,0,0,53,2,11,417,1,1,22:32,0,0,5,46,5,246,11-19,2-20,663,1,7.7,5.3
312460204,2011,1,regular,away,16,Sacramento State,Big Sky,204,Oregon State,Pac-12,23-36,20,1-1,0,1,0,0,0,0,56,3,3,305,1,4,18:31,0,0,0,32,0,71,7-14,4-22,367,0,8.2,2.2
312460204,2011,1,regular,home,204,Oregon State,Pac-12,16,Sacramento State,Big Sky,19-36,22,0-0,1,0,0,0,1,0,87,3,8,238,0,0,18:32,0,0,3,43,3,266,8-16,7-75,496,2,6.4,6.2
312460213,2011,1,regular,away,282,Indiana State,MVFC,213,Penn State,Big Ten,11-23,8,0-0,0,0,0,0,2,0,137,6,1,115,0,1,17:11,0,0,0,30,0,65,3-15,4-30,170,2,4.6,2.2
312460213,2011,1,regular,home,213,Penn State,Big Ten,282,Indiana State,MVFC,12-20,21,2-3,0,0,0,79,0,1,111,2,5,137,2,0,19:22,0,31,6,48,5,245,2-11,6-45,359,0,5.7,5.1
312460221,2011,1,regular,away,2084,Buffalo,Mid-American,221,Pittsburgh,Big East,32-49,28,2-4,0,1,0,0,1,0,80,4,4,285,0,0,23:28,0,-1,2,44,2,127,8-20,6-57,403,1,5.6,2.9
312460221,2011,1,regular,home,221,Pittsburgh,Big East,2084,Buffalo,Mid-American,16-28,21,0-0,1,0,0,47,0,0,101,3,5,186,1,1,13:22,0,52,4,38,4,231,4-11,5-53,410,1,6.4,6.1
312460228,2011,1,regular,away,2653,Troy,Sun Belt,228,Clemson,ACC,24-42,19,0-1,2,0,0,50,1,0,117,6,7,266,1,1,21:12,0,22,5,36,1,165,7-18,8-61,423,3,6.1,4.6
312460228,2011,1,regular,home,228,Clemson,ACC,2653,Troy,Sun Belt,21-31,16,0-1,0,2,0,0,1,0,80,4,13,280,1,3,16:54,0,17,3,38,2,197,5-16,2-10,468,1,8.7,5.2
312460238,2011,1,regular,away,2210,Elon,Southern,238,Vanderbilt,SEC,18-31,17,1-1,0,0,0,0,2,0,120,7,2,246,0,1,21:30,0,-3,1,37,1,83,5-16,7-34,323,2,7.7,2.2
312460238,2011,1,regular,home,238,Vanderbilt,SEC,2210,Elon,Southern,16-31,16,3-3,0,0,1,43,0,0,76,3,9,186,2,3,15:10,0,18,4,24,2,132,4-13,4-30,309,0,5.7,5.5
312460248,2011,1,regular,away,26,UCLA,Pac-12,248,Houston,Conference USA,20-29,26,2-2,1,1,0,0,0,0,53,3,4,322,0,2,20:41,0,1,2,42,3,232,5-12,10-80,554,1,11.1,5.5
312460248,2011,1,regular,home,248,Houston,Conference USA,26,UCLA,Pac-12,30-40,29,1-1,1,1,0,0,0,0,42,2,8,319,0,2,15:59,0,12,1,31,3,159,8-13,7-45,469,1,7.8,5.1
312460251,2011,1,regular,away,242,Rice,Conference USA,251,Texas,Big 12,15-30,16,0-1,2,1,0,0,0,0,125,5,9,94,0,0,24:20,0,12,3,30,0,130,2-12,5-45,224,2,3.1,4.3
312460251,2011,1,regular,home,251,Texas,Big 12,242,Rice,Conference USA,15-27,22,1-1,1,2,0,0,0,0,33,2,10,293,0,2,20:15,0,0,3,48,2,229,8-16,6-69,506,1,10.3,4.8
312460258,2011,1,regular,away,2729,William & Mary,CAA,258,Virginia,ACC,11-34,10,0-1,0,0,0,0,1,0,110,6,3,128,0,0,13:56,0,0,0,20,0,48,2-14,4-35,169,1,3.6,2.4
312460258,2011,1,regular,home,258,Virginia,ACC,2729,William & Mary,CAA,26-36,26,2-3,0,0,0,31,0,0,32,2,16,261,1,0,22:44,0,44,4,47,4,240,7-17,8-56,496,0,7.1,5.1
312460259,2011,1,regular,away,2026,App State,Southern,259,Virginia Tech,ACC,9-26,11,0-0,0,0,0,0,3,0,128,6,1,182,0,1,15:54,0,0,0,36,1,117,6-17,1-5,293,3,6.8,3.3
312460259,2011,1,regular,home,259,Virginia Tech,ACC,2026,App State,Southern,15-28,21,0-1,0,0,0,69,0,0,64,2,12,265,3,4,20:32,1,121,6,45,4,256,9-16,4-31,518,0,9.4,5.7
312460264,2011,1,regular,away,331,Eastern Washington,Big Sky,264,Washington,Pac-12,39-69,30,2-4,0,0,0,0,2,0,129,6,9,478,0,3,17:58,0,-4,1,17,0,31,10-16,5-35,504,2,6.9,1.8
312460264,2011,1,regular,home,264,Washington,Pac-12,331,Eastern Washington,Big Sky,17-25,14,1-1,0,0,0,7,0,0,113,5,12,135,2,3,18:12,0,0,1,38,0,148,6-15,6-60,250,0,4.1,3.9
312460265,2011,1,regular,away,304,Idaho State,Big Sky,265,Washington State,Pac-12,38-54,17,1-5,0,0,0,0,1,0,171,11,3,464,0,1,20:19,0,3,1,25,2,23,7-19,9-54,453,1,8.0,0.9
312460265,2011,1,regular,home,265,Washington State,Pac-12,304,Idaho State,Big Sky,21-35,28,1-1,0,0,1,67,0,0,19,1,16,301,1,3,16:13,0,4,5,36,4,289,3-11,6-54,590,0,8.6,8.0
312460333,2011,1,regular,away,2309,Kent State,Mid-American,333,Alabama,SEC,20-47,6,1-4,0,1,0,56,1,0,173,9,1,130,4,1,18:07,0,5,3,23,0,-9,4-20,4-36,90,1,2.1,-0.4
312460333,2011,1,regular,home,333,Alabama,SEC,2309,Kent State,Mid-American,21-37,24,0-0,1,0,0,0,4,0,63,2,12,311,1,1,26:00,0,148,12,35,5,183,2-10,2-10,482,5,8.1,5.2
312460356,2011,1,regular,away,2032,Arkansas State,Sun Belt,356,Illinois,Big Ten,20-32,15,0-2,2,1,0,0,1,0,66,4,7,304,0,0,14:57,0,0,2,32,1,60,6-14,2-8,350,3,9.1,1.9
312460356,2011,1,regular,home,356,Illinois,Big Ten,2032,Arkansas State,Sun Belt,17-25,24,0-0,1,2,0,0,0,0,38,2,9,292,1,2,21:20,0,-2,1,50,2,202,12-18,0-0,473,1,10.8,4.0
312462005,2011,1,regular,away,233,South Dakota,Great West,2005,Air Force,Mountain West,15-26,20,0-0,0,1,0,9,3,0,45,3,2,210,2,2,21:12,0,23,1,44,1,184,8-16,9-83,368,3,7.1,4.2
312462005,2011,1,regular,home,2005,Air Force,Mountain West,233,South Dakota,Great West,4-9,21,0-0,1,0,0,22,2,0,58,2,7,100,3,1,15:10,0,16,2,61,4,391,8-14,6-64,487,3,10.7,6.4
312462050,2011,1,regular,away,84,Indiana,Big Ten,2050,Ball State,Mid-American,20-32,18,1-2,0,0,0,0,0,0,91,5,8,288,0,1,14:22,0,-1,1,32,1,103,8-16,3-44,375,0,8.5,3.2
312462050,2011,1,regular,home,2050,Ball State,Mid-American,84,Indiana,Big Ten,23-29,24,0-0,0,0,0,0,0,0,92,4,9,173,0,2,22:05,0,0,3,46,1,210,10-15,5-54,383,0,6.0,4.6
312462116,2011,1,regular,away,2127,Charleston Southern,Big South,2116,UCF,Conference USA,9-18,6,1-2,0,1,0,0,1,0,164,10,0,75,0,0,17:02,0,0,0,33,0,49,4-15,2-20,119,1,3.9,1.5
312462116,2011,1,regular,home,2116,UCF,Conference USA,2127,Charleston Southern,Big South,14-20,25,1-1,1,0,1,32,0,0,13,1,8,249,1,0,24:48,0,6,4,48,8,316,6-9,4-29,560,1,12.2,6.6
312462132,2011,1,regular,away,2046,Austin Peay,OVC,2132,Cincinnati,Big East,16-23,16,1-1,0,0,0,0,2,0,197,10,4,164,0,0,20:22,0,0,0,35,1,127,2-10,8-58,277,2,6.5,3.6
312462132,2011,1,regular,home,2132,Cincinnati,Big East,2046,Austin Peay,OVC,14-22,32,2-3,0,0,0,32,0,0,96,3,12,174,2,4,16:07,0,6,2,49,6,387,5-9,3-23,561,0,7.9,7.9
312462294,2011,1,regular,away,2635,Tennessee Tech,OVC,2294,Iowa,Big Ten,17-28,18,1-2,0,1,0,0,2,0,159,7,1,159,0,0,20:02,0,0,0,45,1,140,8-17,8-45,296,2,5.6,3.1
312462294,2011,1,regular,home,2294,Iowa,Big Ten,2635,Tennessee Tech,OVC,15-26,21,0-0,1,0,1,141,0,0,61,2,10,246,2,2,16:38,0,0,3,33,1,148,4-9,3-15,394,1,9.5,4.5
