game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401520157,2023,1,regular,away,328,Utah State,Mountain West,2294,Iowa,Big Ten,32-48,0,19,1-3,0,0,0,0,1,0,0,0,6,213,5,0,1,27:48,0,22,2,1,24,0,116,1,44,9,5-17,0,10-91,329,1,4.4,4.8
401520157,2023,1,regular,home,2294,Iowa,Big Ten,328,Utah State,Mountain West,18-33,0,17,1-2,0,0,0,0,0,0,54,1,6,196,4,1,2,32:12,0,3,3,4,36,1,88,1,41,4,6-17,2,7-50,284,0,5.9,2.4
401520158,2023,1,regular,away,2193,East Tennessee State,Southern,55,Jacksonville State,Conference USA,10-18,0,12,0-0,2,0,0,0,2,0,46,3,3,117,2,0,0,29:17,0,0,0,3,38,0,87,1,42,4,1-11,3,9-88,204,4,6.5,2.3
401520158,2023,1,regular,home,55,Jacksonville State,Conference USA,2193,East Tennessee State,Southern,13-19,0,25,0-0,0,2,0,32,0,0,0,0,7,127,1,2,1,30:43,0,16,2,5,56,6,237,3,25,8,7-13,3,7-65,364,0,6.7,4.2
401520159,2023,1,regular,away,2050,Ball State,Mid-American,96,Kentucky,SEC,22-30,0,18,1-2,2,0,0,0,0,0,0,0,2,223,2,1,1,38:16,0,3,1,2,41,1,72,1,27,3,9-17,3,4-26,295,2,7.4,1.8
401520159,2023,1,regular,home,96,Kentucky,SEC,2050,Ball State,Mid-American,18-31,1,17,0-1,0,2,0,0,1,1,117,2,14,241,1,0,1,21:44,0,27,2,1,20,2,113,3,44,8,4-9,0,7-51,354,1,7.8,5.7
401520160,2023,1,regular,away,189,Bowling Green,Mid-American,2335,Liberty,Conference USA,11-31,0,19,3-4,0,1,0,0,5,0,55,5,6,137,2,0,1,27:05,0,0,0,1,31,1,191,2,37,5,2-12,0,9-86,328,5,4.4,6.2
401520160,2023,1,regular,home,2335,Liberty,Conference USA,189,Bowling Green,Mid-American,11-20,1,22,0-1,1,0,1,75,0,0,69,3,10,143,2,5,2,32:55,0,24,2,5,49,1,246,2,19,7,5-12,2,4-51,389,1,7.2,5.0
401520161,2023,1,regular,away,119,Towson,CAA,120,Maryland,Big Ten,16-31,0,16,1-3,0,0,0,0,0,0,11,1,6,128,3,0,0,26:52,0,12,2,2,34,0,148,1,45,3,5-15,0,10-90,276,0,4.1,4.4
401520161,2023,1,regular,home,120,Maryland,Big Ten,119,Towson,CAA,26-43,0,30,2-2,0,0,0,0,0,0,47,2,8,283,2,0,3,33:08,0,0,0,1,36,2,166,2,41,3,7-14,0,6-54,449,0,6.6,4.6
401520162,2023,1,regular,away,151,East Carolina,American Athletic,130,Michigan,Big Ten,17-29,0,12,0-1,0,0,0,0,1,0,14,1,3,132,3,0,0,26:34,0,0,0,1,26,0,103,0,35,5,5-13,0,10-88,235,1,4.6,4.0
401520162,2023,1,regular,home,130,Michigan,Big Ten,151,East Carolina,American Athletic,26-31,0,26,0-1,0,0,0,7,0,0,0,0,6,280,2,1,3,33:26,0,14,4,3,31,1,122,0,24,4,6-10,1,5-35,402,0,9.0,3.9
401520163,2023,1,regular,away,2117,Central Michigan,Mid-American,127,Michigan State,Big Ten,13-25,0,19,0-1,0,0,0,0,1,0,43,2,1,96,3,0,1,34:26,0,0,0,1,41,0,123,2,32,7,3-16,0,7-75,219,1,3.8,3.0
401520163,2023,1,regular,home,127,Michigan State,Big Ten,2117,Central Michigan,Mid-American,18-33,0,20,0-2,0,0,0,2,0,0,42,2,7,279,5,1,2,25:34,0,55,6,3,31,2,127,3,30,10,5-13,0,8-66,406,0,8.5,4.1
401520164,2023,1,regular,away,2545,SE Louisiana,Southland,344,Mississippi State,SEC,16-28,0,10,1-2,1,0,0,0,0,0,142,7,1,125,1,0,1,28:58,0,0,0,4,26,0,83,1,22,2,5-15,4,5-25,208,1,4.5,3.2
401520164,2023,1,regular,home,344,Mississippi State,SEC,2545,SE Louisiana,Southland,20-29,1,23,1-2,0,1,0,0,0,0,0,0,12,227,2,0,2,31:02,1,37,3,5,39,3,298,3,20,3,5-11,1,1-15,525,0,7.8,7.6
401520165,2023,1,regular,away,233,South Dakota,MVFC,142,Missouri,SEC,15-25,0,14,2-3,0,0,0,23,0,0,14,1,4,148,2,1,1,30:58,0,0,0,0,35,0,46,1,47,6,2-13,1,6-57,194,0,5.9,1.3
401520165,2023,1,regular,home,142,Missouri,SEC,233,South Dakota,MVFC,20-26,0,22,0-0,0,0,0,0,1,0,56,3,5,226,1,0,2,29:02,0,18,2,1,40,3,211,2,43,5,6-10,0,7-56,437,1,8.7,5.3
401520166,2023,1,regular,away,2710,Western Illinois,MVFC,166,New Mexico State,Conference USA,18-32,0,17,0-0,0,0,0,0,0,0,0,0,3,248,0,0,2,27:05,0,0,0,0,28,1,32,1,36,4,8-16,0,8-70,280,0,7.8,1.1
401520166,2023,1,regular,home,166,New Mexico State,Conference USA,2710,Western Illinois,MVFC,17-22,0,27,1-1,0,0,0,0,0,0,48,2,10,380,4,0,3,32:55,0,8,3,6,42,5,270,4,18,12,7-10,0,6-73,650,0,17.3,6.4
401520167,2023,1,regular,away,2579,South Carolina,SEC,153,North Carolina,ACC,30-39,0,20,0-4,0,0,0,22,0,0,43,2,5,353,1,2,0,27:23,0,0,0,2,31,2,-2,0,32,1,4-14,0,6-35,351,0,9.1,-0.1
401520167,2023,1,regular,home,153,North Carolina,ACC,2579,South Carolina,SEC,24-32,0,21,1-2,0,0,0,0,2,0,16,1,7,269,1,0,2,32:37,0,0,0,0,39,2,168,9,46,16,8-13,0,7-49,437,2,8.4,4.3
401520168,2023,1,regular,away,2382,Mercer,Southern,145,Ole Miss,SEC,17-31,0,15,1-2,2,1,0,0,1,0,60,3,1,142,1,0,0,35:10,0,40,1,2,37,1,93,0,38,6,3-14,3,7-50,235,3,4.6,2.5
401520168,2023,1,regular,home,145,Ole Miss,SEC,2382,Mercer,Southern,29-41,1,32,1-1,1,2,0,19,0,0,21,2,13,524,4,1,6,24:50,1,69,3,6,33,3,143,4,37,11,8-11,1,7-65,667,1,12.8,4.3
401520169,2023,1,regular,away,277,West Virginia,Big 12,213,Penn State,Big Ten,16-27,0,17,3-6,0,0,0,0,0,0,20,1,1,162,2,0,0,31:16,0,4,1,3,40,2,146,1,41,4,4-14,0,5-55,308,0,6.0,3.7
401520169,2023,1,regular,home,213,Penn State,Big Ten,277,West Virginia,Big 12,22-30,0,27,1-1,0,0,0,0,0,0,19,1,8,332,2,0,3,28:44,0,0,0,3,35,2,146,3,45,6,3-9,0,1-5,478,0,11.1,4.2
401520170,2023,1,regular,away,278,Fresno State,Mountain West,2509,Purdue,Big Ten,32-45,0,27,0-0,0,0,0,0,1,0,50,2,7,371,5,0,4,36:33,0,0,1,2,37,1,116,0,37,4,11-17,0,7-66,487,1,8.2,3.1
401520170,2023,1,regular,home,2509,Purdue,Big Ten,278,Fresno State,Mountain West,17-30,1,19,2-4,0,0,0,0,0,1,144,3,5,254,3,1,2,23:27,0,29,1,2,30,2,109,2,55,4,3-12,1,4-35,363,0,8.5,3.6
401520171,2023,1,regular,away,77,Northwestern,Big Ten,164,Rutgers,Big Ten,24-41,0,13,1-3,0,1,0,0,2,0,0,0,1,189,2,0,1,22:04,0,0,0,1,22,0,12,0,21,2,5-15,2,3-30,201,2,4.6,0.5
401520171,2023,1,regular,home,164,Rutgers,Big Ten,77,Northwestern,Big Ten,17-29,0,20,3-3,1,0,0,0,0,0,0,0,6,163,5,2,1,37:56,0,-1,1,2,44,2,122,5,27,8,8-18,1,2-19,285,1,5.6,2.8
401520172,2023,1,regular,away,2348,Louisiana Tech,Conference USA,2567,SMU,American Athletic,21-33,0,11,0-2,0,0,0,0,1,0,51,3,2,241,6,0,1,26:01,0,11,2,1,24,1,28,0,49,4,5-14,0,5-54,269,1,7.3,1.2
401520172,2023,1,regular,home,2567,SMU,American Athletic,2348,Louisiana Tech,Conference USA,23-38,1,24,3-4,0,0,1,16,0,0,0,0,8,248,3,1,3,33:59,0,19,2,3,41,1,209,6,35,11,7-19,0,6-42,457,0,6.5,5.1
401520173,2023,1,regular,away,167,New Mexico,Mountain West,245,Texas A&M,SEC,16-28,0,18,1-2,0,0,0,0,1,0,92,7,4,131,3,0,0,34:20,0,-1,1,2,32,1,91,2,41,5,3-13,1,10-114,222,1,4.7,2.8
401520173,2023,1,regular,home,245,Texas A&M,SEC,167,New Mexico,Mountain West,24-34,0,27,1-1,0,0,0,0,0,0,27,1,10,277,5,1,6,25:40,0,53,4,5,29,1,134,2,38,10,3-7,1,9-88,411,0,8.1,4.6
401520174,2023,1,regular,away,152,NC State,ACC,41,UConn,FBS Independents,17-26,0,23,0-1,0,0,0,4,0,0,87,3,6,155,6,1,0,34:00,0,0,0,0,46,3,209,2,30,4,8-15,0,1-5,364,0,6.0,4.5
401520174,2023,1,regular,home,41,UConn,FBS Independents,152,NC State,ACC,14-27,0,15,2-2,0,0,0,0,1,0,29,1,2,113,3,0,0,26:00,0,0,0,1,26,2,160,1,46,7,4-12,0,6-61,273,1,4.2,6.2
401520175,2023,1,regular,away,349,Army,FBS Independents,2433,UL Monroe,Sun Belt,6-12,1,14,0-0,3,0,1,59,2,0,0,0,7,107,3,2,0,35:43,0,0,0,0,50,0,172,1,29,5,6-15,4,3-35,279,5,8.9,3.4
401520175,2023,1,regular,home,2433,UL Monroe,Sun Belt,349,Army,FBS Independents,15-31,0,15,1-1,0,3,0,13,2,0,30,2,5,91,1,2,1,24:17,0,0,0,1,32,1,207,1,42,5,4-15,1,5-35,298,2,2.9,6.5
401520176,2023,1,regular,away,57,Florida,SEC,254,Utah,Pac-12,31-44,0,17,2-5,0,0,0,0,1,0,47,2,3,333,2,0,1,31:52,0,5,2,2,21,0,13,0,29,4,1-13,1,9-46,346,1,7.6,0.6
401520176,2023,1,regular,home,254,Utah,Pac-12,57,Florida,SEC,15-23,0,14,0-0,0,0,0,2,0,0,16,1,6,165,4,1,1,28:08,0,5,3,0,30,2,105,5,37,7,3-13,1,5-37,270,0,7.2,3.5
401520177,2023,1,regular,away,2916,Incarnate Word,Southland,2638,UTEP,Conference USA,18-31,0,19,2-3,0,0,0,0,1,0,80,4,2,245,0,0,1,24:28,0,38,2,2,27,1,64,1,28,1,5-14,2,10-93,308,1,7.9,2.4
401520177,2023,1,regular,home,2638,UTEP,Conference USA,2916,Incarnate Word,Southland,10-13,0,25,0-0,0,0,0,0,0,0,22,1,4,94,5,1,2,35:32,0,0,0,0,50,2,329,2,34,4,6-9,0,10-102,423,0,7.2,6.6
401520178,2023,1,regular,away,2010,Alabama A&M,SWAC,238,Vanderbilt,SEC,18-34,0,14,1-1,0,0,0,8,1,0,50,3,7,143,6,1,1,32:22,0,0,0,1,33,0,135,1,37,4,6-18,0,9-50,278,1,4.2,4.1
401520178,2023,1,regular,home,238,Vanderbilt,SEC,2010,Alabama A&M,SWAC,17-31,0,24,0-1,0,0,0,5,1,0,69,3,9,246,2,1,3,27:38,0,96,6,3,34,3,215,2,30,7,9-14,0,3-20,461,1,7.9,6.3
401520179,2023,1,regular,away,258,Virginia,ACC,2633,Tennessee,SEC,11-24,0,12,0-1,0,1,0,0,0,0,21,1,7,106,5,0,0,32:54,0,0,0,0,40,1,95,1,54,1,5-18,0,2-10,201,0,4.4,2.4
401520179,2023,1,regular,home,2633,Tennessee,SEC,258,Virginia,ACC,23-33,0,29,2-3,1,0,0,0,0,0,34,1,7,212,5,0,2,27:06,0,105,3,2,52,5,287,4,32,11,5-13,1,4-35,499,1,6.4,5.5
401520180,2023,1,regular,away,2084,Buffalo,Mid-American,275,Wisconsin,Big Ten,26-41,0,14,1-4,0,0,0,66,0,0,43,2,5,194,0,2,2,29:34,0,0,0,0,30,0,122,1,40,5,2-15,0,6-70,316,0,4.7,4.1
401520180,2023,1,regular,home,275,Wisconsin,Big Ten,2084,Buffalo,Mid-American,24-31,0,23,0-0,0,0,0,0,2,0,0,0,8,189,2,0,1,30:26,0,17,2,5,40,4,314,0,46,3,4-12,0,3-30,503,2,6.1,7.9
401520181,2023,1,regular,away,58,South Florida,American Athletic,98,Western Kentucky,Conference USA,15-34,0,26,4-5,1,0,0,0,2,0,32,2,6,166,5,0,1,30:29,0,4,3,2,61,2,374,0,46,5,8-21,1,11-100,540,3,4.9,6.1
401520181,2023,1,regular,home,98,Western Kentucky,Conference USA,58,South Florida,American Athletic,29-50,0,22,1-2,0,1,0,8,0,0,63,4,11,336,6,2,2,29:31,0,-1,1,4,23,2,129,5,54,6,6-16,0,9-55,465,0,6.7,5.6
401520182,2023,1,regular,away,99,LSU,SEC,52,Florida State,ACC,22-37,0,23,0-3,1,0,0,2,1,0,51,4,6,346,2,1,1,24:37,0,-3,1,4,27,2,113,0,27,4,3-10,1,2-30,459,2,9.4,4.2
401520182,2023,1,regular,home,52,Florida State,ACC,99,LSU,SEC,24-32,0,22,1-1,0,1,0,0,1,0,0,1,9,359,4,1,4,35:23,0,0,0,1,34,2,135,4,33,5,9-14,0,7-64,494,1,11.2,4.0
401520183,2023,2,regular,away,251,Texas,Big 12,333,Alabama,SEC,24-38,0,23,2-3,0,0,0,48,0,0,22,1,10,349,1,2,3,32:31,0,0,0,4,37,1,105,5,36,9,7-18,2,4-40,454,0,9.2,2.8
401520183,2023,2,regular,home,333,Alabama,SEC,251,Texas,Big 12,14-27,0,18,1-1,0,0,0,0,2,0,18,1,10,255,5,0,2,27:29,0,-6,1,3,35,0,107,0,35,2,5-14,0,10-90,362,2,9.4,3.1
401520184,2023,2,regular,away,2309,Kent State,Mid-American,8,Arkansas,SEC,11-17,0,14,0-1,0,0,0,0,1,0,0,0,6,174,1,0,0,27:44,0,0,0,0,36,0,26,2,27,6,4-12,0,5-39,200,1,10.2,0.7
401520184,2023,2,regular,home,8,Arkansas,SEC,2309,Kent State,Mid-American,13-19,1,19,1-2,0,0,1,25,0,0,17,1,4,136,2,1,2,32:16,0,8,1,1,45,1,172,7,21,11,9-14,0,4-34,308,0,7.2,3.8
401520185,2023,2,regular,away,2169,Delaware State,MEAC,349,Army,FBS Independents,20-34,0,16,0-2,2,1,0,0,0,0,46,3,0,195,0,0,0,31:39,0,0,0,0,34,0,24,0,36,2,6-16,3,6-45,219,2,5.7,0.7
401520185,2023,2,regular,home,349,Army,FBS Independents,2169,Delaware State,MEAC,11-15,0,23,4-4,1,2,0,0,0,0,48,1,7,238,0,0,3,28:21,0,49,2,3,43,5,287,3,43,10,2-7,1,4-50,525,1,15.9,6.7
401520186,2023,2,regular,away,2,Auburn,SEC,25,California,Pac-12,10-17,0,12,0-1,3,1,0,25,1,0,58,3,2,94,3,2,2,25:12,0,10,2,3,38,0,136,2,44,4,4-12,3,7-56,230,4,5.5,3.6
401520186,2023,2,regular,home,25,California,Pac-12,2,Auburn,SEC,21-38,0,19,3-6,1,3,0,0,2,0,16,1,4,160,3,1,0,34:48,0,0,1,0,40,1,113,3,33,5,4-18,2,4-45,273,3,4.2,2.8
401520187,2023,2,regular,away,55,Jacksonville State,Conference USA,324,Coastal Carolina,Sun Belt,16-28,0,21,0-2,2,0,0,0,0,0,41,2,10,207,2,0,0,24:01,0,0,0,1,45,1,186,3,33,8,6-15,2,7-45,393,2,7.4,4.1
401520187,2023,2,regular,home,324,Coastal Carolina,Sun Belt,55,Jacksonville State,Conference USA,21-29,0,19,0-1,0,1,0,0,0,0,37,2,12,268,2,0,1,35:59,0,0,0,2,45,2,131,3,39,12,8-17,0,4-27,399,0,9.2,2.9
401520188,2023,2,regular,away,158,Nebraska,Big Ten,38,Colorado,Pac-12,11-22,0,15,0-2,3,1,0,0,1,0,23,1,2,119,2,0,1,29:41,0,0,0,4,41,1,222,8,57,11,4-13,4,6-40,341,4,5.4,5.4
401520188,2023,2,regular,home,38,Colorado,Pac-12,158,Nebraska,Big Ten,32-44,0,23,0-1,1,3,0,4,0,0,0,0,12,396,3,1,2,30:19,0,11,2,3,33,2,58,2,39,6,9-18,1,9-80,454,1,9.0,1.8
401520189,2023,2,regular,away,249,North Texas,American Athletic,2229,Florida International,Conference USA,21-35,0,26,2-4,1,1,0,0,2,0,148,7,9,301,0,2,3,32:16,0,0,1,0,47,2,247,0,0,0,5-14,2,3-35,548,3,8.6,5.3
401520189,2023,2,regular,home,2229,Florida International,Conference USA,249,North Texas,American Athletic,20-32,0,21,3-3,1,1,1,40,2,0,17,1,8,291,0,2,1,27:44,0,0,0,0,35,4,223,0,0,0,3-12,2,6-55,514,3,9.1,6.4
401520190,2023,2,regular,away,2377,McNeese,Southland,57,Florida,SEC,7-14,0,6,1-1,0,1,0,0,0,0,7,1,1,66,0,0,0,23:51,0,4,1,0,26,1,46,0,42,2,2-10,1,5-34,112,0,4.7,1.8
401520190,2023,2,regular,home,57,Florida,SEC,2377,McNeese,Southland,18-23,0,33,0-0,1,0,0,0,0,0,17,2,5,233,3,0,1,36:09,0,0,1,0,51,6,327,2,18,7,5-6,1,4-20,560,1,10.1,6.4
401520191,2023,2,regular,away,2050,Ball State,Mid-American,61,Georgia,SEC,18-37,0,13,1-2,0,0,0,45,3,0,9,1,3,147,3,1,0,31:28,0,0,0,0,28,0,77,1,39,3,4-15,1,3-27,224,3,4.0,2.8
401520191,2023,2,regular,home,61,Georgia,SEC,2050,Ball State,Mid-American,24-33,1,22,0-0,0,0,0,10,1,0,70,2,9,287,4,3,2,28:32,1,117,4,0,28,3,99,0,31,6,6-12,1,3-40,386,1,8.7,3.5
401520192,2023,2,regular,away,41,UConn,FBS Independents,2247,Georgia State,Sun Belt,23-39,0,19,0-1,2,1,0,0,1,0,77,4,2,276,0,0,2,32:32,0,7,3,2,31,0,50,1,43,9,10-18,3,8-65,326,3,7.1,1.6
401520192,2023,2,regular,home,2247,Georgia State,Sun Belt,41,UConn,FBS Independents,15-26,0,18,1-2,1,2,0,42,0,0,20,2,5,144,2,1,1,27:28,0,7,1,2,45,4,250,1,43,5,8-17,1,2-23,394,1,5.5,5.6
401520193,2023,2,regular,away,282,Indiana State,MVFC,84,Indiana,Big Ten,3-11,0,8,0-1,0,1,0,0,1,0,17,1,1,21,1,0,0,23:11,0,0,1,0,32,0,72,1,46,3,2-11,0,8-65,93,1,1.9,2.3
401520193,2023,2,regular,home,84,Indiana,Big Ten,282,Indiana State,MVFC,27-37,0,33,0-0,1,0,0,0,0,0,39,2,11,344,1,1,0,36:49,0,-17,2,2,42,5,214,4,26,7,12-16,2,7-60,558,1,9.3,5.1
401520194,2023,2,regular,away,2294,Iowa,Big Ten,66,Iowa State,Big 12,12-22,1,9,0-0,0,0,1,30,1,0,38,2,8,123,7,1,0,26:30,0,5,2,3,29,1,112,0,33,5,5-14,0,0-0,235,1,5.6,3.9
401520194,2023,2,regular,home,66,Iowa State,Big 12,2294,Iowa,Big Ten,23-44,0,19,1-2,0,0,0,0,1,0,0,0,7,203,3,1,1,33:30,0,-4,3,4,31,0,87,1,25,5,7-18,0,2-24,290,1,4.6,2.8
401520195,2023,2,regular,away,356,Illinois,Big Ten,2305,Kansas,Big 12,19-28,0,19,1-2,0,1,0,0,2,0,30,1,1,202,1,1,1,23:21,0,0,0,3,28,2,139,2,57,5,4-10,0,6-58,341,2,7.2,5.0
401520195,2023,2,regular,home,2305,Kansas,Big 12,356,Illinois,Big Ten,21-29,0,27,0-1,1,0,0,0,1,0,41,2,10,277,5,2,2,36:39,0,-2,1,1,44,2,262,6,30,9,9-13,2,4-34,539,2,9.6,6.0
401520196,2023,2,regular,away,2198,Eastern Kentucky,UAC,96,Kentucky,SEC,19-29,0,15,0-0,1,0,0,0,1,0,0,0,5,219,4,1,1,27:53,0,3,1,4,27,1,92,1,30,3,6-12,1,4-37,311,2,7.6,3.4
401520196,2023,2,regular,home,96,Kentucky,SEC,2198,Eastern Kentucky,UAC,24-38,0,21,0-1,0,1,0,0,1,0,34,2,4,299,1,1,4,32:07,0,47,2,3,23,0,115,2,27,5,5-11,1,10-70,414,1,7.9,5.0
401520197,2023,2,regular,away,2466,Northwestern State,Southland,2348,Louisiana Tech,Conference USA,12-27,0,20,0-2,0,1,0,-5,3,0,20,1,3,139,1,1,1,31:41,0,0,0,3,51,2,185,1,29,7,6-17,1,9-97,324,3,5.1,3.6
401520197,2023,2,regular,home,2348,Louisiana Tech,Conference USA,2466,Northwestern State,Southland,12-22,1,22,0-0,1,0,1,49,1,0,0,0,15,111,3,3,1,28:19,0,16,4,1,38,4,367,4,31,12,3-11,3,8-80,478,2,5.0,9.7
401520198,2023,2,regular,away,166,New Mexico State,Conference USA,2335,Liberty,Conference USA,14-26,0,16,0-1,1,1,0,0,2,0,27,2,5,169,1,0,1,22:06,0,6,1,2,24,1,170,0,34,4,6-10,2,6-48,339,3,6.5,7.1
