game_id,season,week,season_type,home_away,team_id,team,conference,opponent_id,opponent,opponent_conference,completionAttempts,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownEff,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
400547665,2014,3,regular,home,2226,Florida Atlantic,Conference USA,202,Tulsa,American Athletic,18-23,18,0-0,0,1,1,26,0,0,7,3,12,341,2,4,34:04,0,73,4,42,1,177,5-15,4-37,518,0,14.8,4.2
400547666,2014,4,regular,away,41,UConn,American Athletic,58,South Florida,American Athletic,6-9,6,0-0,1,0,1,70,0,0,86,4,2,88,1,1,20:40,0,-2,1,27,0,44,0-9,9-48,132,1,9.8,1.6
400547666,2014,4,regular,home,58,South Florida,American Athletic,41,UConn,American Athletic,10-18,17,1-1,0,1,0,0,1,0,21,3,5,113,0,1,38:52,0,7,3,53,1,158,7-16,5-45,271,1,6.3,3.0
400547667,2014,4,regular,away,2065,Bethune-Cookman,MEAC,2116,UCF,American Athletic,11-15,14,0-0,0,0,0,0,0,0,164,6,1,101,0,0,33:51,0,0,0,42,1,72,3-13,17-137,173,0,6.7,1.7
400547667,2014,4,regular,home,2116,UCF,American Athletic,2065,Bethune-Cookman,MEAC,8-13,17,1-1,0,0,0,0,0,0,28,1,11,182,0,2,26:09,0,72,5,41,3,169,3-9,6-75,351,0,14.0,4.1
400547668,2014,4,regular,away,193,Miami (OH),Mid-American,2132,Cincinnati,American Athletic,13-26,19,1-1,2,0,0,8,1,0,0,0,6,262,2,2,31:54,0,11,1,44,1,102,8-15,6-38,364,3,10.1,2.3
400547668,2014,4,regular,home,2132,Cincinnati,American Athletic,193,Miami (OH),Mid-American,25-39,22,1-1,0,2,0,14,2,0,43,3,7,271,1,4,28:06,0,0,0,30,0,99,7-14,4-30,370,2,6.9,3.3
400547669,2014,4,regular,away,153,North Carolina,ACC,151,East Carolina,American Athletic,24-43,23,2-2,0,0,0,23,1,0,176,5,11,294,1,3,25:01,0,6,1,39,2,145,6-18,8-85,439,1,6.8,3.7
400547669,2014,4,regular,home,151,East Carolina,American Athletic,153,North Carolina,ACC,32-51,39,0-0,0,0,1,46,1,0,93,4,10,446,1,4,34:59,0,0,0,46,5,343,12-17,9-74,789,1,8.7,7.5
400547670,2014,4,regular,away,2393,Middle Tennessee,Conference USA,235,Memphis,American Athletic,24-35,17,1-1,2,0,0,35,1,0,16,1,5,237,1,0,29:16,0,0,1,34,2,88,4-15,4-36,325,3,6.8,2.6
400547670,2014,4,regular,home,235,Memphis,American Athletic,2393,Middle Tennessee,Conference USA,21-35,26,0-1,0,2,0,0,1,0,105,4,10,219,1,2,33:06,0,42,6,51,1,261,6-17,6-35,480,1,6.3,5.1
400547671,2014,4,regular,away,245,Texas A&M,SEC,2567,SMU,American Athletic,24-37,27,0-0,0,0,0,0,1,0,33,2,16,395,0,3,23:46,0,46,3,31,4,268,6-11,6-53,663,1,10.7,8.6
400547671,2014,4,regular,home,2567,SMU,American Athletic,245,Texas A&M,SEC,14-29,13,1-2,0,0,0,0,0,0,125,6,6,139,1,0,35:15,0,0,0,42,0,102,7-19,7-75,241,0,4.8,2.4
400547672,2014,4,regular,away,2169,Delaware State,MEAC,218,Temple,American Athletic,12-23,7,0-0,1,0,0,0,3,0,74,5,0,67,2,0,31:48,0,0,0,30,0,26,4-14,6-35,93,4,2.9,0.9
400547672,2014,4,regular,home,218,Temple,American Athletic,2169,Delaware State,MEAC,16-21,19,1-1,0,1,1,65,2,0,0,0,11,179,3,2,28:12,2,134,4,40,3,172,3-7,8-69,351,2,8.5,4.3
400547673,2014,4,regular,away,2655,Tulane,American Athletic,150,Duke,ACC,14-36,28,1-6,1,1,0,18,4,0,64,5,1,160,1,0,47:20,0,8,2,58,2,231,5-18,13-92,391,5,4.4,4.0
400547673,2014,4,regular,home,150,Duke,ACC,2655,Tulane,American Athletic,15-28,23,0-1,1,1,2,73,1,0,75,3,9,181,4,0,25:10,0,23,3,42,4,256,7-13,7-80,437,2,6.5,6.1
400547674,2014,5,regular,away,2132,Cincinnati,American Athletic,194,Ohio State,Big Ten,21-33,15,0-0,0,1,0,0,0,0,83,5,4,352,0,4,17:43,0,0,0,19,0,70,4-11,6-40,422,0,10.7,3.7
400547674,2014,5,regular,home,194,Ohio State,Big Ten,2132,Cincinnati,American Athletic,26-36,45,1-2,1,0,0,0,0,0,18,1,12,330,0,4,41:55,0,2,1,65,2,380,9-14,7-40,710,1,9.2,5.8
400547675,2014,5,regular,away,218,Temple,American Athletic,41,UConn,American Athletic,20-31,15,0-0,1,1,1,123,0,0,62,4,10,231,2,1,25:23,0,4,3,24,1,41,4-12,5-57,272,1,7.5,1.7
400547675,2014,5,regular,home,41,UConn,American Athletic,218,Temple,American Athletic,14-27,18,1-1,1,1,0,0,2,0,104,6,4,174,0,1,35:28,0,9,1,44,0,133,3-13,7-70,307,3,6.4,3.0
400547676,2014,5,regular,away,235,Memphis,American Athletic,145,Ole Miss,SEC,13-31,13,0-1,1,2,0,17,1,0,39,2,3,81,2,0,23:05,0,6,2,31,0,23,3-16,9-105,104,2,2.6,0.7
400547676,2014,5,regular,home,145,Ole Miss,SEC,235,Memphis,American Athletic,22-37,26,0-0,2,1,0,47,2,0,22,1,6,248,1,2,43:13,0,-5,3,42,1,178,7-15,10-117,426,4,6.7,4.2
400547677,2014,5,regular,away,2628,TCU,Big 12,2567,SMU,American Athletic,28-43,31,0-1,0,2,0,-4,0,0,0,0,8,349,1,5,27:42,0,65,3,38,3,265,5-11,5-48,614,0,8.1,7.0
400547677,2014,5,regular,home,2567,SMU,American Athletic,2628,TCU,Big 12,16-33,17,3-5,2,0,0,0,1,0,123,8,0,156,0,0,31:35,0,0,0,45,0,89,4-18,6-50,245,3,4.7,2.0
400547678,2014,5,regular,away,58,South Florida,American Athletic,275,Wisconsin,Big Ten,8-19,8,0-0,1,1,0,0,1,0,72,3,4,173,0,0,18:49,0,23,1,19,1,72,2-9,11-90,245,2,9.1,3.8
400547678,2014,5,regular,home,275,Wisconsin,Big Ten,58,South Florida,American Athletic,11-18,26,0-0,1,1,0,19,0,0,0,0,9,160,1,1,40:51,0,24,1,57,2,294,5-12,4-35,454,1,8.9,5.2
400547679,2014,5,regular,away,2655,Tulane,American Athletic,164,Rutgers,Big Ten,18-29,13,2-3,0,0,0,6,0,0,71,4,0,152,1,0,28:13,0,11,2,31,1,152,3-15,7-62,304,0,5.2,4.9
400547679,2014,5,regular,home,164,Rutgers,Big Ten,2655,Tulane,American Athletic,14-21,20,2-2,0,0,0,0,1,0,0,0,7,291,0,4,31:47,0,0,0,40,0,171,3-10,4-30,462,1,13.9,4.3
400547680,2014,5,regular,away,326,Texas State,Sun Belt,202,Tulsa,American Athletic,21-31,21,2-2,0,0,0,0,0,0,28,2,7,228,1,2,25:22,0,6,2,49,3,181,5-16,7-77,409,0,7.4,3.7
400547680,2014,5,regular,home,202,Tulsa,American Athletic,326,Texas State,Sun Belt,23-40,25,3-4,0,0,0,0,1,0,20,1,10,234,0,2,34:24,0,4,3,56,2,200,8-21,4-34,434,1,5.8,3.6
400547682,2014,6,regular,away,2116,UCF,American Athletic,248,Houston,American Athletic,6-18,10,0-0,1,1,0,2,0,0,112,4,5,101,2,2,27:43,0,13,2,37,0,127,5-14,10-90,228,1,5.6,3.4
400547682,2014,6,regular,home,248,Houston,American Athletic,2116,UCF,American Athletic,22-43,20,1-2,1,1,0,0,2,0,81,3,12,214,0,0,32:17,0,20,5,33,0,117,6-17,11-99,331,3,5.0,3.5
400547683,2014,6,regular,away,235,Memphis,American Athletic,2132,Cincinnati,American Athletic,18-25,30,1-1,0,1,0,0,0,0,81,2,11,311,1,2,40:39,0,0,0,69,3,299,12-21,8-72,610,0,12.4,4.3
400547683,2014,6,regular,home,2132,Cincinnati,American Athletic,235,Memphis,American Athletic,16-40,19,0-1,1,0,0,0,1,0,105,5,2,255,0,1,18:36,0,0,1,25,1,97,3-12,6-55,352,2,6.4,3.9
400547684,2014,6,regular,away,2567,SMU,American Athletic,151,East Carolina,American Athletic,42-67,25,5-6,0,1,0,0,1,0,65,3,6,339,0,2,31:22,0,21,2,18,1,51,4-17,2-15,390,1,5.1,2.8
400547684,2014,6,regular,home,151,East Carolina,American Athletic,2567,SMU,American Athletic,31-41,30,0-1,1,0,0,0,0,0,73,5,9,410,1,4,28:38,0,20,2,33,2,171,6-10,5-53,581,1,10.0,5.2
400547685,2014,6,regular,away,202,Tulsa,American Athletic,36,Colorado State,Mountain West,18-35,19,1-2,1,1,0,40,2,0,40,2,5,263,1,1,37:35,0,37,4,45,1,127,7-19,4-30,390,3,7.5,2.8
400547685,2014,6,regular,home,36,Colorado State,Mountain West,202,Tulsa,American Athletic,16-26,17,0-0,1,1,0,12,1,0,52,3,6,298,2,4,25:39,0,20,4,31,2,234,8-15,7-74,532,2,11.5,7.5
400547686,2014,7,regular,away,252,BYU,FBS Independents,2116,UCF,American Athletic,22-37,21,0-1,1,2,0,30,1,0,69,4,6,153,2,3,28:07,0,29,3,49,0,189,6-18,9-71,342,2,4.1,3.9
400547686,2014,7,regular,home,2116,UCF,American Athletic,252,BYU,FBS Independents,30-52,22,2-2,2,1,0,0,2,0,130,5,7,326,1,2,31:53,0,77,5,33,2,63,5-16,4-44,389,4,6.3,1.9
400547687,2014,7,regular,away,2132,Cincinnati,American Athletic,2390,Miami,ACC,31-60,26,2-3,0,1,0,0,3,0,88,4,10,355,0,3,31:14,0,-1,1,29,0,67,8-20,5-54,422,3,5.9,2.3
400547687,2014,7,regular,home,2390,Miami,ACC,2132,Cincinnati,American Athletic,17-25,20,0-0,1,0,1,74,0,0,138,6,13,286,3,3,28:46,0,1,1,35,3,335,3-10,13-155,621,1,11.4,9.6
400547688,2014,7,regular,away,41,UConn,American Athletic,2655,Tulane,American Athletic,17-26,13,0-0,2,0,0,0,1,0,47,1,3,141,0,0,27:22,0,0,0,28,0,76,5-12,1-15,217,3,5.4,2.7
400547688,2014,7,regular,home,2655,Tulane,American Athletic,41,UConn,American Athletic,19-26,14,0-1,0,2,0,1,0,0,53,3,4,135,1,1,32:38,0,0,0,33,0,167,3-13,7-64,302,0,5.2,5.1
400547689,2014,7,regular,away,151,East Carolina,American Athletic,58,South Florida,American Athletic,24-34,25,2-2,0,0,0,0,1,0,48,2,4,250,1,1,28:54,0,10,2,37,3,231,6-14,12-148,481,1,7.4,6.2
400547689,2014,7,regular,home,58,South Florida,American Athletic,151,East Carolina,American Athletic,21-42,23,1-1,0,0,0,0,1,0,128,5,5,257,1,1,30:27,0,32,3,27,1,93,6-15,8-59,350,1,6.1,3.4
400547690,2014,7,regular,away,248,Houston,American Athletic,235,Memphis,American Athletic,17-28,15,0-0,2,2,0,77,1,0,37,3,4,188,3,1,43:43,0,0,1,40,3,166,6-15,3-32,354,3,6.7,4.2
400547690,2014,7,regular,home,235,Memphis,American Athletic,248,Houston,American Athletic,26-37,20,0-0,2,2,0,0,3,0,121,5,6,243,1,2,29:11,0,34,3,41,1,125,6-17,4-41,368,5,6.6,3.0
400547691,2014,7,regular,away,202,Tulsa,American Athletic,218,Temple,American Athletic,21-36,24,0-4,0,1,0,0,0,0,120,5,6,260,1,2,36:34,0,0,0,50,1,178,6-18,8-108,438,0,7.2,3.6
400547691,2014,7,regular,home,218,Temple,American Athletic,202,Tulsa,American Athletic,15-31,21,2-4,1,0,0,0,1,0,73,5,5,294,0,2,23:26,0,0,0,35,3,203,1-12,5-30,497,2,9.5,5.8
400547692,2014,8,regular,away,2655,Tulane,American Athletic,2116,UCF,American Athletic,18-42,18,0-4,0,2,0,9,2,0,79,4,7,147,2,0,31:41,0,0,0,36,1,131,6-18,9-84,278,2,3.5,3.6
400547692,2014,8,regular,home,2116,UCF,American Athletic,2655,Tulane,American Athletic,12-24,14,0-3,2,0,0,23,2,0,62,2,8,139,2,1,28:08,0,0,0,38,1,94,4-14,8-67,233,4,5.8,2.5
400547693,2014,8,regular,away,2132,Cincinnati,American Athletic,2567,SMU,American Athletic,17-27,29,1-1,0,2,0,32,0,0,56,2,11,268,2,1,32:01,0,15,2,46,3,240,3-9,6-69,508,0,9.9,5.2
400547693,2014,8,regular,home,2567,SMU,American Athletic,2132,Cincinnati,American Athletic,20-37,14,1-3,2,0,0,0,2,0,108,4,3,178,0,0,41:24,0,0,2,24,0,98,6-14,7-74,276,4,4.8,4.1
400547694,2014,8,regular,away,218,Temple,American Athletic,248,Houston,American Athletic,12-29,11,0-2,1,0,0,0,3,0,86,4,4,259,0,1,17:27,0,4,2,20,0,98,2-11,11-93,357,4,8.9,4.9
400547694,2014,8,regular,home,248,Houston,American Athletic,218,Temple,American Athletic,29-33,23,1-1,0,1,1,29,0,0,50,3,7,268,3,2,38:36,0,0,0,49,1,171,7-17,10-102,439,0,8.1,3.5
400547695,2014,8,regular,away,58,South Florida,American Athletic,202,Tulsa,American Athletic,17-26,19,0-0,1,1,0,0,1,0,75,4,8,272,0,3,26:57,0,0,0,32,2,140,5-12,7-77,412,2,10.5,4.4
400547695,2014,8,regular,home,202,Tulsa,American Athletic,58,South Florida,American Athletic,22-34,20,0-1,1,1,1,46,0,0,42,2,12,314,1,1,33:03,0,23,2,41,1,174,6-16,11-114,488,1,9.2,4.2
400547696,2014,9,regular,away,41,UConn,American Athletic,151,East Carolina,American Athletic,20-32,16,1-1,0,0,0,0,1,0,91,4,3,313,1,2,24:24,0,0,0,26,1,84,3-12,12-118,397,1,9.8,3.2
400547696,2014,9,regular,home,151,East Carolina,American Athletic,41,UConn,American Athletic,39-65,31,3-5,0,0,0,4,1,0,73,4,7,445,1,2,35:36,0,11,3,35,2,135,9-20,11-105,580,1,6.8,3.9
400547697,2014,9,regular,away,58,South Florida,American Athletic,2132,Cincinnati,American Athletic,20-33,12,0-0,2,3,0,0,2,0,70,4,5,239,0,2,22:59,0,1,1,22,0,42,5-13,7-95,281,4,7.2,1.9
400547697,2014,9,regular,home,2132,Cincinnati,American Athletic,58,South Florida,American Athletic,27-37,31,3-3,3,2,0,0,0,0,44,2,10,317,2,1,36:33,0,46,2,50,3,273,6-16,4-37,590,3,8.6,5.5
400547698,2014,9,regular,away,218,Temple,American Athletic,2116,UCF,American Athletic,20-38,11,0-2,1,2,0,0,3,0,82,4,2,150,0,1,21:11,1,32,2,20,0,32,3-13,8-68,182,4,3.9,1.6
400547698,2014,9,regular,home,2116,UCF,American Athletic,218,Temple,American Athletic,25-39,27,1-2,2,1,0,11,0,0,40,2,10,336,3,2,43:29,0,11,3,47,2,130,11-20,5-58,466,2,8.6,2.8
400547699,2014,9,regular,away,235,Memphis,American Athletic,2567,SMU,American Athletic,20-27,29,2-4,1,0,0,31,0,0,58,2,12,352,2,2,32:10,0,28,2,53,4,230,3-10,8-69,582,1,13.0,4.3
400547699,2014,9,regular,home,2567,SMU,American Athletic,235,Memphis,American Athletic,13-33,15,2-3,0,1,0,0,2,0,0,0,4,114,0,0,27:31,0,0,0,31,1,137,7-18,7-60,251,2,3.5,4.4
400547700,2014,10,regular,away,2132,Cincinnati,American Athletic,2655,Tulane,American Athletic,17-26,21,1-1,1,1,0,0,2,0,3,1,8,214,0,3,29:39,0,0,1,35,1,265,6-12,5-35,479,3,8.2,7.6
400547700,2014,10,regular,home,2655,Tulane,American Athletic,2132,Cincinnati,American Athletic,24-35,21,0-2,1,1,0,3,0,0,36,2,2,205,2,1,30:21,0,0,1,33,1,175,3-13,4-51,380,1,5.9,5.3
400547701,2014,10,regular,away,202,Tulsa,American Athletic,235,Memphis,American Athletic,28-54,22,0-2,0,1,0,0,0,0,67,4,2,349,0,2,33:31,0,0,0,34,0,62,8-20,11-111,411,0,6.5,1.8
