id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
312812426123,31281242615,312812426,15,4,Navy,FBS Independents,14,Southern Miss,Navy,Southern Miss,Conference USA,35,3,"{'seconds': 48, 'minutes': 12}",97,3,-1,-1,0,True,Extra Point Good,Jon Teague extra point GOOD.,,,,
312812426121,31281242615,312812426,15,2,Navy,FBS Independents,7,Southern Miss,Navy,Southern Miss,Conference USA,35,3,"{'seconds': 45, 'minutes': 13}",32,68,2,4,25,False,Rush,"John Howell rush for 25 yards to the SoMis 43, tackled by Jacorius Cotton for a 1ST down.",,,2.3123937925192877,
312812426124,31281242615,312812426,15,5,Navy,FBS Independents,14,Southern Miss,Navy,Southern Miss,Conference USA,35,3,"{'seconds': 48, 'minutes': 12}",30,70,-1,-1,22,False,Kickoff,"Jon Teague kickoff for 70 yards returned by Tray Becton-Martin, tackled by Chris Ferguson for 22 yards to the SoMis 22, tackled by Chris Ferguson.",,,,
312812426084,31281242609,312812426,9,5,Navy,FBS Independents,0,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 32, 'minutes': 7}",88,12,1,10,11,False,Rush,"Gee Gee Greene rush for 11 yards to the SoMis 1, tackled by Jamie Collins for a 1ST down.",,,1.5920732669154825,
312812426079,31281242609,312812426,9,1,Navy,FBS Independents,0,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 32, 'minutes': 7}",30,70,1,10,13,False,Rush,"Bo Snelson rush for 13 yards to the Navy 43, tackled by Octavius Thomas for a 1ST down.",,,1.2274698213930169,
312812426087,31281242609,312812426,9,8,Navy,FBS Independents,7,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 29, 'minutes': 5}",30,70,-1,-1,29,False,Kickoff,"Jon Teague kickoff for 63 yards returned by Tray Becton-Martin, tackled by Mason Graham for 29 yards to the SoMis 36, tackled by Mason Graham.",,,,
312812426086,31281242609,312812426,9,7,Navy,FBS Independents,7,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 29, 'minutes': 5}",97,3,-1,-1,0,True,Extra Point Good,Jon Teague extra point GOOD.,,,,
312812426083,31281242609,312812426,9,4,Navy,FBS Independents,0,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 32, 'minutes': 7}",72,28,1,10,16,False,Rush,"Kriss Proctor rush for 16 yards to the SoMis 12, tackled by Jamie Collins for a 1ST down.",,,0.2339199321025055,
312812426082,31281242609,312812426,9,3,Navy,FBS Independents,0,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 32, 'minutes': 7}",46,54,2,7,26,False,Rush,"Kriss Proctor rush for 26 yards to the SoMis 28, tackled by Octavius Thomas for a 1ST down.",,,2.132282218570776,
312812426081,31281242609,312812426,9,2,Navy,FBS Independents,0,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 32, 'minutes': 7}",43,57,1,10,3,False,Rush,"Delvin Diggs rush for 3 yards to the Navy 46, tackled by Dasman McCullum.",,,-0.4309799951978805,
312812426085,31281242609,312812426,9,6,Navy,FBS Independents,6,Southern Miss,Navy,Southern Miss,Conference USA,28,2,"{'seconds': 29, 'minutes': 5}",99,1,1,1,1,True,Rush,John Howell rush for 1 yard for a TOUCHDOWN.,,,,
312812426189,31281242623,312812426,23,2,Navy,FBS Independents,28,Southern Miss,Navy,Southern Miss,Conference USA,56,4,"{'seconds': 8, 'minutes': 11}",88,12,1,10,5,False,Rush,"Mike Stukel rush for 5 yards to the SoMis 7, tackled by Jamie Collins.",,,0.0748456356820665,
312812426192,31281242623,312812426,23,5,Navy,FBS Independents,35,Southern Miss,Navy,Southern Miss,Conference USA,56,4,"{'seconds': 13, 'minutes': 10}",30,70,-1,-1,0,False,Kickoff,Jon Teague kickoff for 8 yards out-of-bounds.,,,,
312812426188,31281242623,312812426,23,1,Navy,FBS Independents,28,Southern Miss,Navy,Southern Miss,Conference USA,56,4,"{'seconds': 8, 'minutes': 11}",42,58,1,10,46,False,Rush,"Kriss Proctor rush for 46 yards to the SoMis 12, tackled by Jacorius Cotton for a 1ST down.",,,2.03160867000339,
312812426190,31281242623,312812426,23,3,Navy,FBS Independents,34,Southern Miss,Navy,Southern Miss,Conference USA,56,4,"{'seconds': 13, 'minutes': 10}",93,7,2,5,7,True,Rush,Delvin Diggs rush for 7 yards for a TOUCHDOWN.,,,,
312812426191,31281242623,312812426,23,4,Navy,FBS Independents,35,Southern Miss,Navy,Southern Miss,Conference USA,56,4,"{'seconds': 13, 'minutes': 10}",97,3,-1,-1,0,True,Extra Point Good,Jon Teague extra point GOOD.,,,,
312812426113,31281242613,312812426,13,1,Navy,FBS Independents,7,Southern Miss,Navy,Southern Miss,Conference USA,35,2,"{'seconds': 20, 'minutes': 0}",32,68,1,10,3,False,Rush,"Gee Gee Greene rush for 3 yards to the Navy 35, tackled by Jamie Collins.",,,-0.3783931239488095,
312812426115,31281242613,312812426,13,2,Navy,FBS Independents,7,Southern Miss,Navy,Southern Miss,Conference USA,35,3,"{'seconds': 0, 'minutes': 15}",30,70,-1,-1,32,False,Kickoff,"Jon Teague kickoff for 66 yards returned by Tray Becton-Martin, tackled by David Sperry for 32 yards to the SoMis 36, tackled by David Sperry.",,,,
