id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
400852743103984001,40085274322,400852743,22,4,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 59, 'minutes': 1}",2.0,3.0,52,48,1,10,2,False,Pass Reception,Deshaun Watson pass complete to Artavis Scott for 2 yds to the Alab 46,-0.6002320779981093,
400852743103977401,40085274322,400852743,22,2,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 25, 'minutes': 2}",2.0,3.0,42,58,2,6,0,False,Pass Incompletion,Deshaun Watson pass incomplete to Hunter Renfrow,-1.0482155226357586,
400852743103978201,40085274322,400852743,22,3,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 17, 'minutes': 2}",2.0,3.0,42,58,3,6,10,False,Pass Reception,Deshaun Watson pass complete to Jordan Leggett for 10 yds to the Alab 48 for a 1ST down,2.4810103834211406,
400852743103995601,40085274322,400852743,22,7,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 43, 'minutes': 0}",2.0,3.0,43,57,4,19,0,False,Punt,"Andy Teasdall punt for 52 yds, punt out-of-bounds at the Alab 5",,
400852743103988901,40085274322,400852743,22,6,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 10, 'minutes': 1}",2.0,3.0,54,46,3,8,-11,False,Sack,Deshaun Watson sacked by Rashaan Evans for a loss of 11 yards to the Clem 43,-1.827700125292484,
400852743103986401,40085274322,400852743,22,5,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 35, 'minutes': 1}",2.0,3.0,54,46,2,8,0,False,Pass Incompletion,Deshaun Watson pass incomplete to Zac Brooks,-1.102618608038954,
400852743103976101,40085274322,400852743,22,1,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,3,"{'seconds': 38, 'minutes': 2}",2.0,3.0,38,62,1,10,4,False,Rush,Ray-Ray McCloud run for 4 yds to the Clem 42,-0.1660250563858484,
400852743104855801,40085274324,400852743,24,1,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,4,"{'seconds': 41, 'minutes': 14}",2.0,3.0,50,50,1,10,10,False,Rush,Artavis Scott run for 10 yds to the Alab 40 for a 1ST down,0.652362788184032,
400852743104868401,40085274324,400852743,24,4,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,4,"{'seconds': 15, 'minutes': 13}",2.0,3.0,60,40,3,10,0,False,Pass Incompletion,"Deshaun Watson pass incomplete to Artavis Scott, broken up by Marlon Humphrey",-0.9750953121346982,
400852743104869201,40085274324,400852743,24,5,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,4,"{'seconds': 7, 'minutes': 13}",2.0,3.0,60,40,4,10,0,False,Punt,Andy Teasdall punt for 40 yds for a touchback,,
400852743104865901,40085274324,400852743,24,3,Clemson,ACC,24,Alabama,Clemson,Alabama,SEC,21,4,"{'seconds': 40, 'minutes': 13}",2.0,3.0,58,42,2,12,2,False,Rush,Deshaun Watson run for 2 yds to the Alab 40,-0.605969580124526,
