id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
400868921104995401,40086892121,400868921,21,8,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 45, 'minutes': 0}",3,0,46,54,2,11,-1,False,Rush,TEAM run for a loss of 1 yard to the Army 45,-1.0331551535924612,
400868921104985401,40086892121,400868921,21,6,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 45, 'minutes': 1}",3,0,45,55,3,1,2,False,Rush,Ahmad Bradshaw run for 2 yds to the Army 47 for a 1ST down,1.1061810924726547,
400868921104977901,40086892121,400868921,21,3,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 20, 'minutes': 2}",3,1,36,64,1,10,8,False,Rush,Darnell Woolfolk run for 8 yds to the Army 44,1.0378360233616295,
400868921104999702,40086892121,400868921,21,10,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 0, 'minutes': 0}",3,0,0,100,0,12,0,False,End of Game,End of 4th Quarter,,
400868921104999701,40086892121,400868921,21,9,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 2, 'minutes': 0}",3,0,45,55,3,12,-1,False,Rush,TEAM run for a loss of 1 yard to the Army 44,-0.5373403905000425,
400868921104989701,40086892121,400868921,21,7,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 2, 'minutes': 1}",3,0,47,53,1,10,-1,False,Rush,TEAM run for a loss of 1 yard to the Army 46,-1.3819650263078724,
400868921104985001,40086892121,400868921,21,4,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 49, 'minutes': 1}",3,1,44,56,2,2,1,False,Rush,Andy Davidson run for 1 yd to the Army 45,-1.092123941632261,
400868921104985002,40086892121,400868921,21,5,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 49, 'minutes': 1}",3,0,45,55,3,1,0,False,Timeout,"Timeout NAVY, clock 01:49",,
400868921104969901,40086892121,400868921,21,2,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 0, 'minutes': 3}",3,1,25,75,2,8,11,False,Rush,Tyler Campbell run for 11 yds to the Army 36 for a 1ST down,1.4783870355907762,
400868921104965901,40086892121,400868921,21,1,Army,FBS Independents,21,Navy,Army,Navy,American Athletic,17,4,"{'seconds': 40, 'minutes': 3}",3,1,23,77,1,10,2,False,Rush,Andy Davidson run for 2 yds to the Army 25,-0.41522254917671025,
400868921102987901,4008689218,400868921,8,9,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 20, 'minutes': 1}",3,2,58,42,1,10,0,False,Fumble Recovery (Opponent),"Andy Davidson run for no gain to the Navy 42 Andy Davidson fumbled, forced by Tyler Sayles, recovered by Navy Winn Howard",-3.705064528427876,
400868921102958901,4008689218,400868921,8,2,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 10, 'minutes': 4}",3,3,25,75,1,10,7,False,Rush,Kell Walker run for 7 yds to the Army 32,0.604642460086338,
400868921102954901,4008689218,400868921,8,1,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 50, 'minutes': 4}",3,3,14,86,1,10,11,False,Rush,Jordan Asberry run for 11 yds to the Army 25 for a 1ST down,0.5823116966075776,
400868921102968401,4008689218,400868921,8,3,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 15, 'minutes': 3}",3,3,32,68,2,3,2,False,Rush,Andy Davidson run for 2 yds to the Army 34,-0.6276763220352857,
400868921102986101,4008689218,400868921,8,6,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 38, 'minutes': 1}",3,3,43,57,2,7,0,False,Rush,Jordan Asberry run for no gain to the Army 43,-1.0130007081040446,
400868921102978401,4008689218,400868921,8,5,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 15, 'minutes': 2}",3,3,40,60,1,10,3,False,Rush,Andy Davidson run for 3 yds to the Army 43,-0.4315308590496248,
400868921102986102,4008689218,400868921,8,7,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 38, 'minutes': 1}",3,2,43,57,3,7,0,False,Timeout,"Timeout NAVY, clock 01:38",,
400868921102986701,4008689218,400868921,8,8,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 32, 'minutes': 1}",3,2,43,57,3,7,15,False,Rush,Kell Walker run for 15 yds to the Navy 42 for a 1ST down,2.9064966997252206,
400868921102976401,4008689218,400868921,8,4,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 35, 'minutes': 2}",3,3,34,66,3,1,6,False,Rush,Andy Davidson run for 6 yds to the Army 40 for a 1ST down,1.3438883775265937,
400868921103889901,40086892113,400868921,13,2,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,7,3,"{'seconds': 0, 'minutes': 11}",3,2,28,72,1,10,3,False,Rush,Andy Davidson run for 3 yds to the Army 31,-0.3326246826501596,
400868921103904401,40086892113,400868921,13,4,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,7,3,"{'seconds': 55, 'minutes': 9}",3,2,33,67,3,5,2,False,Rush,Ahmad Bradshaw run for 2 yds to the Army 35,-0.28698182072811385,
400868921103896901,40086892113,400868921,13,3,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,7,3,"{'seconds': 30, 'minutes': 10}",3,2,31,69,2,7,2,False,Rush,Andy Davidson run for 2 yds to the Army 33,-0.41759041829113913,
400868921103908001,40086892113,400868921,13,5,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,7,3,"{'seconds': 19, 'minutes': 9}",3,2,35,65,4,3,0,False,Punt,"J.D. Mote punt for 30 yds, downed at the Navy 35",,
400868921102989901,40086892110,400868921,10,1,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 0, 'minutes': 1}",3,2,40,60,1,10,2,False,Rush,Andy Davidson run for 2 yds to the Army 42,-0.6799841752385892,
400868921102996901,40086892110,400868921,10,2,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 30, 'minutes': 0}",3,2,42,58,2,8,4,False,Rush,Darnell Woolfolk run for 4 yds to the Army 46,-0.155433646869616,
400868921102996902,40086892110,400868921,10,3,Army,FBS Independents,14,Navy,Army,Navy,American Athletic,0,2,"{'seconds': 0, 'minutes': 0}",3,2,0,100,0,8,0,False,End of Half,End of 2nd Quarter,,
