season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2018,BYU,FBS Independents,249,237,9,14,20,24,10,9,9,10,13,0,2,163,111,7,9,0,0,352,648,20,39,2753,2517,373,429,236,259,9,6,18,13,74,79,633,653,23487,23041,0,0,158,78,24,19,482,463,27,22,1993,1708,21,29,48,83,62,71,168,191,4746,4225,17,18
2018,Ball State,Mid-American,283,296,15,10,25,20,10,6,5,9,12,0,0,92,104,12,12,0,0,513,643,36,34,3023,2525,476,353,288,229,12,12,17,13,82,84,803,740,20083,23099,0,1,87,181,10,18,448,560,20,36,1868,2878,20,27,66,68,81,71,190,166,4891,5403,22,18
2018,Baylor,Big 12,331,267,13,8,22,15,6,2,2,6,13,0,1,37,193,13,7,0,0,532,580,30,27,3775,3124,486,411,296,246,8,13,22,25,101,80,962,731,25541,21163,2,0,112,96,17,11,501,440,25,25,2190,2385,23,39,63,93,80,78,184,177,5965,5509,19,9
2018,Boise State,Mountain West,314,232,13,14,22,23,5,15,14,4,13,1,0,145,144,8,7,1,0,521,561,28,28,3796,2985,460,380,310,238,7,8,31,17,75,78,699,595,25640,20740,1,2,260,150,33,10,518,435,24,16,2178,1601,37,29,76,69,106,50,202,163,5974,4586,13,22
2018,Boston College,ACC,234,253,16,14,31,28,10,8,7,8,12,2,0,331,6,9,18,0,0,1114,933,47,44,2577,2973,337,441,194,249,18,9,25,17,75,65,590,529,20090,23008,3,3,300,268,23,30,557,491,23,19,2292,1766,33,24,81,76,64,75,186,201,4869,4739,19,26
2018,Bowling Green,Mid-American,229,281,9,19,18,26,9,8,7,9,12,0,2,20,146,13,6,0,0,600,652,35,35,2864,2026,405,261,250,137,6,13,29,21,93,79,788,761,21106,22004,0,0,99,30,18,24,416,573,9,42,1396,3426,15,29,39,80,69,69,177,156,4260,5452,22,14
2018,Buffalo,Mid-American,309,252,19,21,32,32,7,10,10,5,14,0,0,94,53,13,14,0,0,646,683,36,31,3155,2719,419,404,230,217,14,13,28,24,69,106,572,1087,26348,23852,0,1,255,102,26,17,585,545,38,22,2660,2256,35,11,79,50,84,77,198,206,5815,4975,20,24
2018,California,Pac-12,248,226,16,12,24,21,9,7,7,11,13,5,2,301,438,20,21,1,0,813,510,35,24,2401,2280,413,387,250,223,21,20,16,13,73,80,658,729,23301,22979,0,0,166,206,28,25,482,505,13,13,2043,1831,25,35,63,75,68,69,191,198,4444,4111,29,28
2018,Central Michigan,Mid-American,181,247,6,7,13,16,9,12,8,8,12,0,2,138,150,18,10,0,0,702,516,38,26,1614,1808,362,306,176,174,10,18,10,11,99,71,858,699,19186,23727,0,1,61,394,17,47,446,554,8,28,1456,2484,28,36,78,92,55,70,189,178,3070,4292,27,22
2018,Charlotte,Conference USA,234,196,6,5,19,17,7,7,7,7,12,2,0,194,91,8,9,0,1,464,440,27,21,2146,2780,304,332,182,219,9,8,10,20,64,54,565,502,25206,17981,0,2,57,285,12,20,525,367,18,17,1924,1265,19,36,62,87,76,53,180,142,4070,4045,15,16
2018,Cincinnati,American Athletic,305,202,11,8,23,26,13,8,8,13,13,1,0,59,-3,8,11,0,0,486,799,27,34,2832,2462,376,403,228,196,11,8,22,19,107,81,958,719,25631,20923,0,0,137,119,26,24,601,434,37,9,3109,1460,31,25,83,65,95,55,198,193,5941,3922,21,19
2018,Clemson,ACC,332,227,10,10,18,27,9,12,11,9,15,2,0,328,47,8,12,0,1,454,656,20,32,4185,2850,508,447,328,238,12,8,37,13,66,94,610,765,24158,26199,1,1,302,121,43,18,568,577,49,8,3722,1445,50,17,127,55,86,64,190,223,7907,4295,17,24
2018,Coastal Carolina,Sun Belt,245,259,11,8,16,17,11,8,8,11,12,1,0,57,103,7,4,0,1,565,942,31,42,2154,2477,264,290,163,178,4,7,19,20,53,88,504,832,23374,19559,0,0,49,116,9,13,513,450,20,32,2339,2943,18,36,60,80,61,61,146,133,4493,5420,18,12
2018,Colorado,Pac-12,247,243,9,11,23,22,7,6,8,7,12,1,4,98,181,12,8,0,0,499,459,24,25,2994,2749,419,403,270,228,8,12,19,23,70,87,658,790,22232,21561,0,0,260,89,33,20,453,468,21,12,1718,1758,29,31,80,98,66,68,183,187,4712,4507,19,14
2018,Colorado State,Mountain West,274,265,9,8,17,15,6,5,4,5,12,1,2,59,212,16,7,0,1,799,435,39,20,3659,2778,502,304,303,192,7,16,26,30,94,75,823,659,21970,21511,0,3,55,561,15,32,392,494,8,20,1267,2636,16,25,61,61,81,56,189,145,4926,5414,22,12
2018,Duke,ACC,267,273,12,11,28,25,10,9,9,10,13,1,2,76,94,10,4,0,0,734,799,36,44,3199,2593,476,418,278,229,4,10,31,17,54,70,452,687,21612,25094,0,1,160,226,28,26,480,546,19,27,2075,2721,24,30,78,76,87,78,205,195,5274,5314,20,13
2018,East Carolina,American Athletic,273,242,13,10,24,17,10,6,5,10,12,0,2,38,322,15,5,0,0,714,280,41,13,3417,3241,567,384,285,237,5,15,18,31,58,95,547,861,21803,20967,0,1,104,246,14,23,426,475,13,22,1553,2037,35,25,105,82,79,70,220,184,4970,5278,25,11
2018,Eastern Michigan,Mid-American,237,245,13,12,27,29,10,11,11,10,13,1,0,155,17,4,13,0,0,170,523,9,29,2947,1953,387,342,246,189,13,4,21,12,95,91,895,850,23397,23383,0,1,209,247,21,25,491,580,23,20,1881,2650,20,36,68,87,60,75,181,200,4828,4603,14,24
2018,Florida,SEC,285,225,11,9,19,22,8,12,12,7,13,4,0,266,24,6,14,0,0,214,663,12,34,2776,2281,364,373,217,202,14,6,28,16,95,87,788,681,23250,23252,2,0,261,108,29,14,522,490,23,13,2760,2063,37,16,89,53,70,73,170,195,5536,4344,14,26
2018,Florida Atlantic,Conference USA,287,271,24,8,44,20,6,3,5,7,12,0,1,47,219,15,11,1,0,723,599,30,38,2844,2788,364,374,226,237,11,15,14,22,79,48,754,473,21162,21857,0,2,69,142,16,14,566,484,35,27,2902,2200,24,14,69,97,56,67,170,165,5746,4988,21,14
2018,Florida International,Conference USA,260,267,14,15,20,22,5,5,5,5,13,2,2,197,76,8,17,0,0,499,392,29,20,3194,2523,383,372,251,225,17,8,27,19,59,57,520,553,21974,21224,1,1,157,171,12,15,482,508,27,20,2277,2505,21,10,63,54,74,58,161,148,5471,5028,13,22
2018,Florida State,ACC,207,262,12,11,24,28,13,3,3,13,12,1,0,125,188,13,12,0,0,696,305,36,12,3247,3224,455,450,260,246,12,13,20,30,108,70,843,615,19870,23305,1,1,245,365,23,33,392,503,11,16,1092,1771,28,36,68,102,54,73,189,201,4339,4995,26,15
2018,Fresno State,Mountain West,282,249,7,13,10,26,8,7,6,6,14,4,0,435,18,6,19,0,0,487,1051,24,52,3739,2667,440,446,301,231,19,6,26,15,72,71,613,590,25507,24255,0,0,137,42,19,12,501,507,31,8,2161,1851,24,13,69,54,82,73,184,215,5900,4518,14,26
2018,Georgia,SEC,330,239,8,13,13,27,8,9,9,8,14,0,0,168,38,6,8,0,1,457,313,20,10,3165,2524,356,423,241,258,8,6,34,13,75,66,670,510,26407,23940,2,0,366,64,22,5,567,467,30,18,3343,1876,24,20,65,65,77,65,161,191,6508,4400,14,17
2018,Georgia Southern,Sun Belt,213,216,6,19,11,28,5,12,12,5,13,2,0,257,0,0,15,0,0,481,456,27,17,1027,2815,117,386,70,239,15,0,10,14,56,64,530,542,23148,20044,1,0,156,89,12,16,642,465,35,21,3462,1827,27,19,64,69,57,62,143,167,4489,4642,5,27
2018,Georgia State,Sun Belt,243,252,16,14,27,18,12,4,5,9,12,1,1,46,96,6,6,0,0,346,422,17,21,2481,2862,352,301,207,219,6,6,15,26,50,70,530,583,23870,21154,1,0,159,197,11,23,462,458,20,31,2066,3009,13,25,43,70,66,74,160,150,4547,5871,18,10
2018,Georgia Tech,ACC,275,260,18,9,34,15,13,12,13,13,13,2,0,231,47,4,12,2,2,643,1261,29,48,1089,2747,126,363,56,235,12,4,7,24,47,57,459,459,26097,21529,0,0,91,60,13,10,745,441,46,22,4225,2053,16,16,54,64,73,74,164,146,5314,4800,17,24
2018,Hawai'i,Mountain West,302,297,22,18,38,28,9,7,6,8,14,0,1,17,250,12,4,0,0,866,1083,40,46,4344,3291,545,394,320,242,4,12,43,28,83,100,737,973,24371,25441,1,0,173,104,21,23,416,574,11,35,1525,2835,29,38,68,70,59,85,178,200,5869,6126,21,11
2018,Houston,American Athletic,333,335,14,10,28,20,10,10,9,10,13,2,0,236,58,9,14,0,0,484,1218,23,59,3841,3582,474,470,284,279,14,9,45,19,86,94,672,826,19507,27135,0,0,199,192,18,20,534,615,29,42,2815,2873,23,20,87,72,89,104,194,222,6656,6455,19,24
2018,Illinois,Big Ten,233,301,8,10,14,17,10,5,5,10,12,0,0,159,138,14,15,0,1,666,470,40,21,1988,3157,329,372,177,236,15,14,10,30,76,72,781,706,20566,22628,1,1,98,326,20,32,493,491,25,31,2931,2938,21,27,67,82,58,70,168,157,4919,6095,24,20
2018,Indiana,Big Ten,279,272,13,14,27,19,8,12,13,6,12,1,1,85,108,13,13,0,0,325,782,18,31,3089,2887,480,369,315,225,13,13,20,27,71,80,727,799,20738,22408,1,0,147,57,16,15,428,477,17,17,1888,2202,22,27,68,65,78,68,184,161,4977,5089,21,25
2018,Iowa,Big Ten,259,213,16,11,24,25,6,7,7,7,13,1,0,227,182,11,20,0,0,825,411,29,25,2919,2393,407,402,241,230,20,11,27,19,62,77,552,728,25363,21400,1,0,272,94,27,21,486,435,19,9,1909,1439,35,15,72,60,83,62,191,180,4828,3832,17,27
2018,Iowa State,Big 12,250,246,9,9,17,18,10,8,8,10,13,1,0,113,103,9,8,0,0,727,769,34,42,3132,3044,363,440,237,276,8,9,20,23,62,77,521,761,22417,24139,0,0,177,47,15,11,464,456,20,10,1659,1489,33,26,91,63,67,79,168,190,4791,4533,19,16
2018,Kansas,Big 12,214,263,7,4,19,9,7,11,11,7,12,3,0,304,84,4,16,0,0,465,454,25,22,2312,2961,393,361,230,234,16,4,18,23,78,72,670,674,21436,21659,0,2,74,130,15,19,422,468,14,21,1887,2060,21,31,67,82,70,72,180,158,4199,5021,11,27
2018,Kansas State,Big 12,210,229,9,6,20,15,10,8,8,10,12,0,1,63,26,7,11,0,0,683,807,39,43,1945,2949,290,424,166,255,11,8,12,20,57,58,523,525,21158,18239,2,1,218,162,18,14,507,390,20,14,2191,1892,18,28,50,72,62,67,157,153,4136,4841,17,19
2018,Kent State,Mid-American,247,267,15,15,27,31,10,10,8,8,12,0,1,82,164,10,9,0,0,699,593,31,35,2543,2988,420,351,247,208,9,10,14,20,108,90,919,885,20032,22819,0,1,71,388,18,26,494,541,20,38,2060,2648,24,39,56,114,68,74,200,183,4603,5636,20,19
2018,Kentucky,SEC,261,227,9,7,15,19,8,10,11,8,13,1,0,204,61,10,9,0,0,553,419,26,23,2097,2409,295,375,193,215,9,10,13,14,78,101,716,865,23705,22874,2,0,198,236,15,20,534,462,27,12,2583,1907,38,31,90,92,63,71,161,184,4680,4316,18,19
2018,LSU,SEC,295,255,9,12,12,23,8,8,8,8,13,1,2,126,119,5,17,0,0,444,132,18,7,2969,2602,387,449,224,223,17,5,17,18,83,101,793,907,24819,21869,0,0,99,64,17,14,563,466,29,15,2258,1802,32,34,81,88,81,70,205,198,5227,4404,13,25
2018,Liberty,FBS Independents,277,288,12,14,20,28,6,10,10,6,12,2,2,185,218,18,12,0,2,614,962,32,43,3138,3159,448,412,245,233,12,18,21,26,51,65,458,612,21240,22743,0,0,114,155,14,14,488,508,30,27,1943,2659,26,21,61,55,80,59,191,168,5081,5818,24,22
2018,Louisiana,Sun Belt,276,315,8,21,19,29,3,7,7,3,14,0,1,71,90,14,8,0,1,1207,1106,50,48,2878,3035,348,348,220,216,8,14,27,22,69,67,616,612,23985,26409,0,1,86,143,21,14,553,617,31,37,3062,3059,26,27,63,82,85,85,181,188,5940,6094,17,15
2018,Louisiana Tech,Conference USA,272,248,11,17,20,25,8,9,9,7,13,1,0,147,94,11,13,0,0,509,921,27,43,3245,2491,476,389,270,220,13,11,16,16,60,73,581,740,23597,23202,0,0,110,118,10,14,439,491,22,23,1683,1946,34,32,87,72,75,65,188,184,4928,4437,19,22
2018,Louisville,ACC,205,252,8,10,22,15,10,7,7,10,12,0,3,81,319,15,6,1,1,997,665,44,32,2533,2121,393,248,210,156,6,15,10,21,91,63,798,593,19637,19811,1,1,196,246,14,26,403,514,18,37,1698,3163,11,42,41,93,56,74,153,148,4231,5284,25,13
2018,Marshall,Conference USA,236,223,11,9,16,22,11,12,11,9,13,1,1,153,231,13,12,0,0,807,813,44,39,2965,3048,433,454,240,256,12,13,20,17,77,80,712,681,21007,22055,1,0,278,155,26,19,475,460,22,14,2152,1339,39,20,88,63,68,59,174,185,5117,4387,24,24
2018,Maryland,Big Ten,202,257,7,13,10,20,9,5,4,8,12,3,2,170,139,5,18,2,0,959,972,40,48,1695,2478,241,339,125,184,18,5,12,19,100,57,956,507,20820,22297,1,0,78,100,18,11,487,503,25,19,2762,2207,18,29,54,81,64,65,160,168,4457,4685,14,23
2018,Massachusetts,FBS Independents,260,288,13,10,27,20,14,8,8,14,12,2,2,252,151,10,12,1,0,1000,984,52,49,3576,2514,411,280,262,178,12,10,27,25,68,50,582,432,19697,23004,0,1,58,183,8,19,409,566,22,38,1674,3327,11,40,64,78,58,62,157,144,5250,5841,24,20
2018,Memphis,American Athletic,343,311,11,19,18,34,7,12,13,7,14,2,3,130,154,10,9,1,0,959,608,54,33,3405,3589,413,481,256,276,9,10,28,24,100,88,830,770,23921,25850,1,0,317,154,31,16,614,588,48,31,3912,2405,34,24,100,80,89,88,191,222,7317,5994,17,21
2018,Miami,ACC,221,205,10,7,23,15,12,9,6,12,13,2,1,230,292,14,16,0,0,673,540,29,24,2174,1763,355,317,181,169,16,14,19,11,73,62,602,612,22550,24193,3,1,436,221,22,22,479,525,25,15,2475,1853,40,25,134,67,72,47,178,187,4649,3616,26,25
2018,Miami (OH),Mid-American,228,248,17,12,28,18,5,8,8,5,12,1,0,58,68,5,8,1,0,874,310,34,17,2547,2502,376,364,226,212,8,5,17,21,78,81,696,777,21871,21329,0,1,32,181,12,15,442,479,24,19,1917,1916,26,20,78,67,67,69,179,173,4464,4418,10,16
2018,Michigan,Big Ten,276,204,9,11,19,20,3,6,6,3,13,4,1,274,143,9,11,1,1,533,489,27,27,2761,1842,340,329,219,162,11,9,24,13,86,74,806,716,26529,19845,1,2,287,219,28,19,547,446,26,16,2643,1724,34,23,90,61,88,59,184,173,5404,3566,12,17
2018,Michigan State,Big Ten,263,213,7,6,19,17,8,9,9,8,13,1,1,154,169,14,14,0,0,448,520,19,29,2826,2928,491,477,254,280,14,14,12,14,78,68,709,635,25612,21133,0,0,143,151,22,28,466,389,13,8,1621,1020,26,26,85,70,69,58,206,193,4447,3948,22,23
2018,Middle Tennessee,Conference USA,291,280,17,10,32,26,9,8,6,8,14,4,1,360,159,11,16,0,0,78,896,5,47,3639,2985,485,432,334,248,16,11,29,27,75,82,712,716,25567,24842,1,1,115,148,8,13,501,539,15,17,1803,2311,36,41,92,98,75,94,200,207,5442,5296,20,24
2018,Minnesota,Big Ten,269,236,10,15,20,24,11,10,10,11,13,0,1,88,78,14,11,0,0,679,673,29,32,2714,2761,346,409,190,265,11,14,20,21,51,71,508,679,24933,21725,2,0,267,10,12,9,522,436,24,20,2225,2254,21,25,68,60,66,65,167,176,4939,5015,25,21
2018,Mississippi State,SEC,233,199,6,8,16,23,3,7,6,2,13,0,0,102,121,10,13,0,0,437,806,22,36,2264,2184,323,398,165,220,13,10,22,8,73,59,687,455,22364,20832,0,0,117,52,20,8,514,431,26,7,2906,1237,35,22,96,52,64,42,157,164,5170,3421,13,20
2018,Missouri,SEC,319,243,8,7,15,26,7,6,6,7,13,1,1,117,107,8,10,0,0,334,612,17,29,3632,3404,451,444,281,247,10,8,28,23,90,87,800,759,23871,22219,0,2,52,131,20,13,553,442,27,11,2631,1634,27,13,76,52,96,61,207,182,6263,5038,15,16
2018,NC State,ACC,287,222,10,11,17,22,7,9,7,6,13,1,1,113,221,10,10,0,0,375,950,18,46,3717,3394,453,454,303,267,10,10,21,18,58,76,556,625,23868,19319,0,1,125,88,14,16,448,405,24,18,1694,1710,35,12,83,81,77,56,170,165,5411,5104,17,19
2018,Navy,American Athletic,233,270,22,21,36,29,12,12,12,12,13,0,1,139,95,5,9,0,1,339,728,21,33,947,3053,129,360,54,245,9,5,5,24,48,46,390,396,26028,20527,0,1,106,235,14,25,732,490,37,33,3590,2490,10,21,37,75,70,74,184,159,4537,5543,17,21
2018,Nebraska,Big Ten,277,270,9,11,20,19,11,9,9,11,12,0,0,16,71,11,11,0,0,515,695,32,34,2966,2854,404,425,257,238,11,11,19,15,91,78,860,681,19969,23180,1,2,153,181,17,17,464,470,25,29,2508,2349,25,28,71,87,58,76,156,176,5474,5203,22,20
2018,Nevada,Mountain West,272,256,16,16,30,33,10,11,7,9,13,1,2,141,342,17,11,0,1,293,570,16,30,3595,3192,492,449,294,266,11,17,25,28,77,83,738,702,22736,23772,1,1,213,105,19,23,436,510,24,14,1975,1846,35,17,103,79,60,61,185,200,5570,5038,27,22
2018,New Mexico,Mountain West,210,283,4,9,12,16,9,12,13,9,12,1,2,213,213,17,9,0,0,378,268,24,18,2137,3072,288,363,153,209,9,17,21,23,57,76,584,588,19788,23303,1,0,330,215,17,30,504,536,17,30,1838,2604,26,20,66,73,59,78,160,180,3975,5676,26,21
2018,New Mexico State,FBS Independents,245,297,10,8,21,11,9,10,10,9,12,2,3,124,291,16,7,3,1,758,558,36,25,3124,2490,537,325,297,192,6,16,16,20,76,86,634,820,17907,24999,2,1,164,395,20,26,353,636,14,37,1270,3232,28,32,74,67,71,90,196,194,4394,5722,25,17
2018,North Carolina,ACC,234,249,10,9,21,18,9,10,10,6,11,0,3,38,310,14,7,0,0,723,387,34,20,2749,2517,414,346,243,196,7,14,14,17,66,55,631,447,18648,20946,1,0,286,57,21,17,402,477,19,28,2123,2407,32,10,79,58,58,71,168,162,4872,4924,23,17
2018,North Texas,Conference USA,320,245,10,9,24,20,8,4,4,8,13,2,0,177,93,9,18,1,0,546,851,23,40,3989,3312,504,468,321,248,18,9,28,18,57,76,644,734,24351,22256,1,0,224,91,18,10,460,447,28,20,1996,1558,34,28,97,88,65,69,176,197,5985,4870,17,22
2018,Northern Illinois,Mid-American,270,285,10,12,26,24,9,11,11,9,14,1,2,84,130,11,8,0,0,277,585,17,29,2175,3469,401,479,236,272,8,11,15,14,91,83,856,633,23641,26673,1,0,132,94,23,17,597,567,16,16,2337,1529,40,36,84,81,76,89,211,229,4512,4998,20,19
2018,Northwestern,Big Ten,287,277,12,8,32,23,3,14,12,3,14,0,2,72,202,16,12,0,0,369,852,17,44,3350,3657,527,505,318,323,12,16,17,21,40,99,363,947,25159,25136,0,0,131,135,23,20,519,477,25,14,1611,1810,27,36,79,79,86,75,223,205,4961,5467,19,26
2018,Notre Dame,FBS Independents,302,259,16,13,25,25,4,9,9,4,13,0,0,159,132,13,12,0,2,257,762,14,33,3347,2703,418,485,268,276,12,13,23,10,67,64,596,531,22638,24116,0,0,220,134,23,17,533,472,27,16,2376,1814,28,23,67,69,83,82,193,211,5723,4517,17,21
2018,Ohio,Mid-American,318,254,9,8,13,16,11,16,14,9,13,0,1,90,121,8,15,1,0,954,845,41,56,2707,3300,311,421,185,256,15,8,25,24,64,97,653,891,25946,20708,3,0,191,95,20,15,556,411,40,17,3361,1779,25,17,78,55,76,74,156,170,6068,5079,19,31
2018,Ohio State,Big Ten,399,284,14,10,21,19,9,12,11,8,14,1,2,107,165,8,11,0,0,463,499,26,34,5020,3431,559,484,394,271,11,8,50,18,115,81,1040,779,25651,24368,2,0,231,43,26,13,566,491,24,25,2460,2218,41,22,98,69,93,67,201,205,7480,5649,17,23
2018,Oklahoma,Big 12,367,340,11,20,16,30,5,5,5,6,14,0,0,60,77,7,5,0,0,841,328,37,17,4523,4116,400,487,273,315,5,7,43,28,86,88,855,816,24266,26049,3,0,285,-4,19,5,525,548,42,33,3468,2241,29,18,78,60,70,96,139,207,7991,6357,12,10
2018,Oklahoma State,Big 12,337,301,15,10,24,19,8,8,7,6,13,1,0,39,70,13,5,0,0,568,494,29,25,4000,3472,491,452,291,279,5,13,33,27,89,78,917,647,21649,25175,1,1,123,141,19,20,516,522,30,26,2492,2410,39,34,96,90,86,71,192,189,6492,5882,21,13
2018,Old Dominion,Conference USA,280,291,17,14,30,30,8,5,5,8,12,1,2,200,189,12,9,0,1,712,642,40,31,3557,3060,479,407,292,248,9,12,21,25,62,70,595,734,21015,22048,1,0,191,75,16,12,425,499,24,31,1569,2597,22,32,65,80,64,70,174,175,5126,5657,20,14
2018,Ole Miss,SEC,288,303,8,12,15,23,5,8,8,5,12,1,1,116,119,9,7,1,1,438,1012,21,41,4157,3140,440,395,282,250,7,9,21,26,88,73,803,657,18969,23777,0,1,36,150,11,10,418,523,24,25,1971,2660,23,29,86,65,55,68,157,168,6128,5800,14,15
2018,Oregon,Pac-12,279,272,17,10,28,24,10,7,6,10,13,2,0,99,54,8,17,0,0,686,998,34,44,3222,3143,418,451,246,256,17,8,29,24,65,76,623,578,21768,24968,1,0,263,104,22,15,527,504,27,13,2335,1874,26,22,59,66,84,75,196,204,5557,5017,18,24
2018,Oregon State,Pac-12,263,306,26,14,37,22,9,5,5,9,12,0,2,80,96,9,3,0,0,826,379,42,18,2990,3059,430,369,259,235,3,9,17,33,67,67,602,623,21727,22335,0,1,79,118,11,20,485,498,23,37,1868,3380,15,38,54,75,71,77,196,154,4858,6439,18,8
2018,Penn State,Big Ten,278,257,9,9,17,24,11,7,5,13,13,0,2,170,152,8,13,0,1,626,640,24,30,2842,2354,379,415,205,222,13,8,21,14,60,94,560,849,21483,25214,1,1,270,180,33,23,518,548,34,16,2660,2196,48,32,107,71,65,71,174,214,5502,4550,19,20
2018,Pittsburgh,ACC,241,280,9,13,20,25,10,9,9,10,14,0,0,123,98,6,9,2,0,634,546,26,25,1985,2930,315,410,182,229,8,6,12,24,101,70,940,568,28087,23011,1,2,158,222,21,31,570,519,30,24,3209,2495,28,31,77,92,67,76,184,191,5194,5425,16,18
2018,Purdue,Big Ten,284,307,10,14,19,25,6,2,3,6,13,1,1,61,99,13,11,0,0,737,691,40,31,3998,3745,509,482,333,300,11,13,28,22,81,96,838,965,23107,23604,0,0,80,89,14,16,398,499,20,25,1773,2183,23,32,51,77,70,67,183,186,5771,5928,19,13
