season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2020,Ball State,Mid-American,195,184,7,7,13,20,3,7,8,4,8,2,0,144,111,6,10,0,1,439,627,23,33,2154,2350,251,297,164,193,10,6,17,14,46,48,391,460,14345,14368,0,0,-2,47,4,12,366,281,15,12,1424,1090,15,28,56,50,56,37,120,105,3578,3440,9,17
2020,Baylor,Big 12,165,176,12,9,20,13,1,5,5,1,9,2,0,204,73,8,12,2,0,826,393,32,16,1979,1827,331,259,205,165,12,8,14,12,64,60,562,514,15738,16490,0,1,43,109,11,13,297,366,8,20,821,1624,18,30,59,79,47,51,142,131,2800,3451,9,17
2020,Boise State,Mountain West,129,140,4,13,7,19,4,0,0,4,7,0,0,21,7,3,2,2,0,541,256,21,14,1693,1466,221,210,139,111,2,3,12,9,34,41,336,316,12391,12711,2,0,296,102,16,13,230,286,13,14,741,1147,18,14,51,41,42,29,96,106,2434,2613,7,2
2020,Boston College,ACC,239,246,9,13,14,16,6,12,12,6,11,0,0,148,53,8,9,0,0,406,829,23,36,3126,2698,390,351,242,217,9,8,23,18,85,82,740,740,20116,19000,0,0,55,75,12,13,361,400,11,21,1119,1892,24,26,52,64,65,56,147,141,4245,4590,14,21
2020,Bowling Green,Mid-American,78,119,3,5,14,9,4,1,1,4,5,0,0,0,75,7,0,0,1,506,202,20,6,712,828,125,111,54,72,0,7,1,12,30,33,216,228,7922,10037,0,1,32,48,6,9,189,244,5,16,920,1551,7,10,34,26,17,36,65,70,1632,2379,11,1
2020,Buffalo,Mid-American,154,139,7,9,13,16,2,4,4,2,7,1,0,108,0,4,6,0,0,312,534,17,23,1334,1411,156,202,97,111,6,4,7,8,42,41,369,377,12835,12263,0,0,73,0,8,2,301,281,32,10,2015,1102,20,1,37,17,39,31,81,99,3349,2513,6,10
2020,California,Pac-12,73,73,4,3,8,6,2,2,2,2,4,0,0,54,14,3,3,0,0,55,206,3,9,771,787,139,105,85,65,3,3,6,7,17,27,135,232,7364,6768,0,0,42,70,8,5,148,149,4,7,507,670,7,15,20,32,25,21,68,53,1278,1457,5,5
2020,Central Michigan,Mid-American,118,131,11,3,19,8,5,7,7,5,6,0,0,48,13,4,8,0,1,304,589,17,29,1214,1791,173,189,106,109,7,4,6,15,35,34,351,231,10364,11199,0,0,30,46,9,10,259,250,15,7,1311,783,19,13,40,39,24,40,85,90,2525,2574,9,15
2020,Charlotte,Conference USA,119,127,7,2,12,10,4,3,3,4,6,0,0,78,44,2,5,1,0,418,169,20,9,1337,1233,179,165,98,95,5,2,10,10,42,29,370,222,12345,9255,0,0,30,66,6,8,237,219,11,14,930,1284,5,16,20,43,39,32,96,69,2267,2517,6,8
2020,Cincinnati,American Athletic,219,193,10,9,15,23,10,4,4,10,10,1,0,130,5,6,16,1,0,476,503,17,23,2386,2135,295,354,197,188,16,6,20,7,87,58,762,594,19205,16714,0,0,123,84,15,13,381,353,29,10,2126,1120,29,19,72,51,60,52,132,151,4512,3255,16,20
2020,Clemson,ACC,295,192,10,7,15,19,9,9,9,9,12,0,1,121,105,6,14,0,0,434,269,19,12,4182,2570,490,343,326,190,14,6,31,17,64,75,568,623,21885,20904,0,0,123,144,13,17,410,437,33,9,1848,1368,46,21,109,64,83,54,179,174,6030,3938,15,23
2020,Coastal Carolina,Sun Belt,281,224,13,12,17,27,7,9,9,7,12,1,0,227,84,5,16,0,0,299,849,19,45,2778,2447,286,364,191,221,16,5,29,11,44,57,428,455,23907,18795,0,1,76,53,10,7,518,405,30,17,2622,1776,32,14,77,52,79,57,149,150,5400,4223,12,25
2020,Colorado,Pac-12,120,128,3,1,7,10,4,3,3,4,6,0,1,23,83,7,4,0,0,274,365,14,16,1209,1441,178,215,98,119,4,7,6,12,34,39,338,328,11362,10226,1,0,158,103,11,12,276,200,15,9,1274,1087,15,6,49,36,41,27,96,85,2483,2528,11,7
2020,Colorado State,Mountain West,68,79,3,6,8,10,1,4,4,1,4,1,0,30,36,3,1,0,1,427,326,20,13,779,989,118,122,59,75,1,3,4,5,24,22,199,202,5895,9398,0,2,59,245,8,16,155,180,6,8,496,430,16,11,42,36,12,27,60,68,1275,1419,4,5
2020,Duke,ACC,237,247,11,14,23,21,20,11,11,20,11,0,0,36,193,19,9,0,0,704,548,35,25,2441,2537,390,320,219,183,9,18,11,22,62,60,554,606,18806,20548,1,1,212,31,18,16,438,463,19,31,1724,2358,31,36,67,80,65,64,168,154,4165,4895,39,20
2020,East Carolina,American Athletic,198,203,10,8,18,17,11,8,10,11,9,1,2,80,131,9,10,1,0,591,284,31,14,2071,2214,293,297,176,194,10,9,19,17,57,85,524,774,16773,15617,1,0,190,70,13,10,361,351,11,23,1562,1813,13,22,46,64,43,45,130,121,3633,4027,20,18
2020,Eastern Michigan,Mid-American,131,161,11,13,14,15,6,9,9,6,6,0,1,110,62,6,3,0,0,304,487,21,27,1657,1493,199,185,126,123,3,6,12,14,29,50,263,450,10523,11064,0,0,35,3,6,4,219,275,11,12,744,1424,9,16,26,41,34,28,81,75,2401,2917,12,12
2020,Florida,SEC,316,271,7,15,12,23,9,7,6,9,12,0,4,84,247,10,9,0,0,272,530,17,28,4543,3016,473,397,321,254,9,10,46,28,66,70,557,633,22351,20810,1,0,139,31,11,3,367,448,12,16,1576,2043,33,20,72,54,70,69,141,170,6119,5059,19,16
2020,Florida Atlantic,Conference USA,160,158,12,6,24,17,5,5,5,5,9,0,0,30,25,6,6,0,1,332,330,16,13,1300,1627,232,263,122,145,6,6,8,8,42,48,350,479,15579,16658,0,1,89,118,10,12,360,335,12,6,1608,1391,25,20,58,70,49,53,132,133,2908,3018,11,11
2020,Florida International,Conference USA,68,114,5,3,12,5,2,1,1,2,5,0,1,55,56,2,2,2,0,636,69,23,3,550,936,127,140,57,89,2,2,4,6,30,19,225,175,7802,9985,0,0,86,-3,7,7,176,223,8,11,782,1167,10,19,36,32,27,27,77,71,1332,2103,4,3
2020,Florida State,ACC,185,213,15,7,28,14,4,6,6,4,9,1,2,124,135,13,8,0,0,604,495,29,23,1770,2314,293,284,160,189,8,13,10,16,80,66,713,582,16466,15904,0,0,65,67,8,14,351,350,19,25,1789,1793,10,29,49,66,47,53,132,118,3559,4107,17,14
2020,Fresno State,Mountain West,146,116,8,5,13,9,5,6,6,5,6,0,0,54,34,5,4,0,1,409,728,21,32,2131,1306,247,175,157,98,4,5,14,8,33,38,287,314,11361,10146,0,0,55,68,7,7,216,242,12,14,738,1256,24,24,45,45,38,47,88,96,2869,2562,10,10
2020,Georgia,SEC,209,184,6,9,13,15,4,4,4,4,10,2,0,185,108,11,9,0,0,594,168,20,10,2496,2487,306,359,178,236,9,11,19,15,54,62,513,449,18022,17886,0,0,136,29,17,4,377,300,18,8,1742,735,33,19,61,43,62,49,135,139,4238,3222,15,13
2020,Georgia Southern,Sun Belt,223,227,8,18,17,29,6,8,8,6,13,1,1,142,89,11,18,0,2,369,939,21,43,1355,2776,174,406,96,234,18,11,9,16,53,63,440,612,24893,20620,3,0,200,188,19,12,639,421,29,14,3472,1458,23,16,79,60,66,61,163,177,4827,4234,17,26
2020,Georgia State,Sun Belt,207,220,9,13,14,25,10,9,9,10,10,1,2,112,107,10,12,0,0,169,772,11,40,2303,2742,307,377,179,236,12,10,18,21,55,49,583,474,17180,18206,0,1,28,93,6,18,441,356,22,18,1937,1367,32,12,74,60,75,51,166,139,4240,4109,20,21
2020,Georgia Tech,ACC,199,241,9,11,25,22,12,12,12,12,10,0,1,77,259,13,6,0,0,403,686,21,33,1991,2701,283,356,152,209,6,13,14,22,89,69,749,627,16221,19502,0,0,65,82,16,8,407,426,18,21,1904,1869,21,23,62,73,60,71,146,152,3895,4570,25,18
2020,Hawai'i,Mountain West,183,196,10,8,13,13,6,5,5,6,9,0,1,16,146,6,12,1,1,583,373,25,16,2083,1774,315,264,195,145,12,6,14,12,49,56,386,521,15495,16883,0,0,64,246,12,20,324,381,15,17,1375,1905,17,28,61,59,54,53,137,127,3458,3679,12,17
2020,Houston,American Athletic,181,166,14,8,19,13,6,3,3,6,8,0,2,22,159,10,3,1,1,425,313,17,11,2126,1848,297,238,175,140,3,10,15,16,60,40,531,349,14987,13733,1,0,369,-5,20,4,292,314,12,12,1140,1340,24,17,59,53,49,44,121,116,3266,3188,16,6
2020,Illinois,Big Ten,144,194,7,13,15,19,5,8,8,5,8,0,0,61,31,4,7,0,0,400,196,24,12,1223,1889,194,214,91,149,7,4,10,18,39,41,401,344,12983,15609,0,0,32,130,4,14,325,358,9,17,1559,1841,18,15,45,41,43,43,114,100,2782,3730,9,15
2020,Indiana,Big Ten,161,162,8,4,14,12,6,3,3,6,8,0,1,268,95,5,17,0,0,105,474,6,23,2011,1936,291,275,167,162,17,5,16,13,34,59,357,561,14818,13680,0,0,72,31,10,4,274,272,12,7,875,1099,25,10,47,36,44,42,114,112,2886,3035,11,20
2020,Iowa,Big Ten,159,141,6,8,9,16,4,7,7,4,8,2,0,233,17,5,11,0,0,216,236,12,15,1581,1649,248,275,141,159,11,5,9,9,38,39,317,326,14044,14653,1,0,223,31,23,6,296,301,18,8,1369,868,22,11,51,39,36,54,107,134,2950,2517,9,18
2020,Iowa State,Big 12,273,217,11,9,16,20,5,8,8,5,12,0,1,14,99,9,9,0,2,561,1229,21,57,2896,2818,372,377,249,236,9,9,20,13,62,72,512,594,23784,19282,0,1,59,175,11,16,454,382,31,11,2343,1245,28,14,81,56,73,50,161,153,5239,4063,14,17
2020,Kansas,Big 12,143,210,10,8,24,10,4,6,6,4,9,0,2,23,115,10,4,2,2,1043,329,47,12,1389,2007,283,257,155,159,4,10,7,20,51,61,418,582,16617,15783,0,3,-5,347,4,21,354,366,9,24,944,2126,9,42,42,96,33,51,142,122,2333,4133,14,10
2020,Kansas State,Big 12,155,229,6,9,10,17,5,5,5,5,10,2,1,65,82,10,7,0,0,593,419,34,16,1857,2675,247,353,137,239,7,10,12,20,65,55,564,558,17249,18593,2,0,299,18,14,9,353,375,17,20,1522,1772,28,12,68,58,42,59,127,147,3379,4447,15,12
2020,Kent State,Mid-American,129,87,7,3,8,7,2,2,2,2,4,0,0,2,43,2,3,0,0,207,412,11,18,1294,648,126,91,90,47,3,2,14,2,37,26,325,236,6994,7196,0,0,10,-1,3,1,199,170,13,18,1132,1048,11,5,25,21,32,21,57,48,2426,1696,4,5
2020,Kentucky,SEC,190,243,8,17,17,24,7,6,6,7,11,3,1,252,97,5,16,0,0,298,375,16,15,1340,2471,241,356,143,235,16,5,7,18,63,62,616,521,20460,19105,0,1,62,174,6,13,438,408,19,18,2160,1717,15,17,54,46,52,60,142,141,3500,4188,12,22
2020,LSU,SEC,235,219,12,6,17,12,4,9,9,4,10,4,1,258,141,9,13,1,0,320,169,13,6,3121,3229,421,332,247,198,14,9,24,24,61,57,462,435,18560,16988,0,0,113,77,12,10,362,346,8,18,1219,1690,24,24,62,46,52,47,155,126,4340,4919,13,22
2020,Liberty,FBS Independents,273,190,16,9,21,21,9,5,5,9,11,0,0,127,60,7,11,0,1,424,910,20,45,2526,2046,306,312,192,180,11,7,25,17,65,85,609,702,21321,18037,1,0,166,39,15,6,482,354,27,12,2779,1448,26,22,59,70,71,45,147,141,5305,3494,16,16
2020,Louisiana,Sun Belt,231,234,11,15,26,27,6,7,7,6,11,1,0,175,67,7,16,2,0,810,678,35,38,2290,1877,308,324,179,168,16,7,20,10,68,56,674,447,18981,20548,1,0,171,99,23,17,429,471,25,19,2345,2032,18,8,47,40,59,74,138,170,4635,3909,13,23
2020,Louisiana Tech,Conference USA,198,207,16,11,18,20,2,5,5,2,10,1,0,207,152,14,9,0,1,854,682,43,26,2166,2266,359,291,221,186,9,14,21,18,50,82,456,740,18162,17130,0,0,177,46,9,18,342,406,10,26,992,1992,17,29,52,73,60,67,154,141,3158,4258,16,14
2020,Louisville,ACC,229,200,13,8,24,20,12,7,7,12,11,0,1,54,143,12,5,0,0,661,702,33,38,2686,2082,315,289,202,155,5,12,20,15,69,68,577,551,20775,18711,0,0,22,67,7,6,420,413,21,19,2199,1982,21,27,62,91,64,59,143,149,4885,4064,24,12
2020,Marshall,Conference USA,221,170,8,8,21,16,2,10,10,2,10,0,1,4,77,10,5,0,0,417,464,22,29,2129,1839,281,292,171,182,5,10,19,8,60,54,627,496,17884,17897,0,0,175,56,21,10,387,341,18,6,1784,952,24,12,48,35,58,47,128,138,3913,2791,12,15
2020,Maryland,Big Ten,90,125,1,8,1,12,2,2,2,2,5,0,0,0,64,9,2,0,0,251,278,16,14,1291,1004,157,161,96,92,2,9,9,6,44,21,395,174,7296,10386,0,0,5,31,2,6,148,237,5,14,715,1146,13,15,33,33,25,35,66,84,2006,2150,11,4
2020,Massachusetts,FBS Independents,42,100,4,4,9,7,2,2,2,2,4,0,0,0,50,5,0,0,0,178,36,12,3,486,835,100,109,54,64,0,5,1,10,21,16,216,148,6422,7969,0,0,55,60,4,2,117,170,0,11,269,1093,9,10,31,27,14,28,54,54,755,1928,7,2
2020,Memphis,American Athletic,259,248,14,22,24,33,8,8,8,8,11,0,2,58,128,10,12,0,0,484,331,27,19,3383,3128,421,423,253,266,12,10,31,24,61,64,520,598,19116,20250,1,0,188,53,21,9,395,412,9,13,1597,1596,26,21,67,68,77,58,172,160,4980,4724,18,20
2020,Miami,ACC,250,257,13,10,19,17,6,9,9,6,11,0,0,11,79,6,7,0,1,452,401,22,17,3050,2577,381,380,239,240,7,6,26,20,86,84,794,743,17950,21198,0,0,52,59,15,8,419,421,18,16,1800,1921,31,31,93,87,65,62,162,163,4850,4498,12,16
2020,Miami (OH),Mid-American,56,62,2,2,3,3,1,0,1,2,3,1,0,80,0,1,2,0,0,50,225,3,13,715,803,85,86,47,52,2,1,8,6,18,15,182,130,5171,5527,0,0,50,0,5,3,100,109,2,5,381,378,13,4,20,16,17,18,42,39,1096,1181,2,2
2020,Michigan,Big Ten,116,144,4,5,9,7,2,1,1,2,6,0,0,18,91,4,1,1,0,514,144,22,7,1502,1530,213,207,123,123,1,4,9,12,35,32,345,285,9185,12345,0,0,47,29,7,6,172,258,12,14,787,1072,9,8,20,26,27,43,75,93,2289,2602,6,2
2020,Michigan State,Big Ten,113,149,5,6,12,11,8,5,5,8,7,0,2,107,171,12,5,0,0,370,412,19,17,1672,1685,243,246,132,150,5,12,11,8,48,44,456,353,11440,13661,0,2,32,257,4,15,238,279,2,20,645,1102,12,16,43,51,37,41,113,105,2317,2787,20,10
2020,Middle Tennessee,Conference USA,180,208,6,6,12,10,6,6,6,6,9,0,1,138,148,10,8,0,0,395,669,24,33,2074,2017,311,281,205,167,8,10,13,19,51,50,470,433,15837,16445,0,0,18,72,7,14,323,382,11,21,1202,1997,19,23,45,62,54,75,128,140,3276,4014,16,14
2020,Minnesota,Big Ten,151,143,7,3,13,5,2,2,2,2,7,0,0,30,94,5,5,0,0,248,256,14,20,1394,1461,184,192,107,123,4,5,7,11,32,43,288,434,14263,10840,0,0,21,2,6,1,298,230,19,16,1350,1436,8,13,15,38,41,29,86,72,2744,2897,7,7
2020,Mississippi State,SEC,207,233,12,10,21,21,7,7,7,7,11,2,4,252,283,18,11,0,0,393,171,14,8,3259,2897,557,389,373,240,10,16,17,23,72,74,662,637,20401,19111,0,0,69,115,10,17,203,391,8,11,485,1392,25,34,61,58,51,67,157,162,3744,4289,25,18
2020,Missouri,SEC,222,218,10,13,18,18,8,5,5,8,10,1,0,67,67,6,4,0,0,163,51,10,3,2668,2455,363,309,246,181,2,5,9,21,58,56,500,457,18411,17549,0,0,56,33,10,9,350,360,21,19,1362,1614,19,15,50,56,61,47,141,125,4030,4069,14,9
2020,NC State,ACC,267,283,8,16,12,30,4,3,3,4,12,1,1,67,164,15,10,1,1,526,619,23,28,3143,2900,400,420,251,246,9,15,24,20,97,95,891,886,21565,22288,1,1,130,195,12,22,434,488,20,18,1480,2086,33,31,91,77,71,67,161,183,4623,4986,19,13
2020,Navy,American Athletic,143,198,20,12,30,18,7,6,6,7,10,0,0,25,61,4,3,0,0,277,234,12,14,974,1813,124,230,57,140,3,4,6,11,44,46,402,366,18192,17745,0,0,26,70,10,9,483,414,15,23,1776,2047,6,21,45,63,47,48,140,126,2750,3860,11,9
2020,Nebraska,Big Ten,170,166,8,13,13,20,9,2,2,10,8,0,0,102,45,9,5,0,1,274,498,15,22,1504,1736,228,241,155,152,5,9,5,10,54,39,485,358,13642,14891,0,0,120,146,9,12,334,324,15,15,1611,1366,13,16,53,49,37,47,103,116,3115,3102,18,7
2020,Nevada,Mountain West,191,180,12,12,18,25,5,3,3,5,9,0,0,87,61,4,6,0,1,590,618,27,25,2857,2149,357,316,249,191,6,4,26,13,71,49,625,400,17038,15280,0,0,113,80,14,9,254,312,7,12,1091,1243,23,20,52,58,49,47,118,134,3948,3392,9,9
2020,New Mexico,Mountain West,152,145,2,6,8,11,3,7,7,3,7,0,0,76,20,6,6,0,0,560,481,28,23,1386,1981,215,219,122,143,6,6,8,18,42,39,404,347,12765,12239,0,0,32,64,5,8,289,241,12,9,1370,1149,14,16,33,44,46,38,107,89,2756,3130,9,13
2020,New Mexico State,FBS Independents,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,North Carolina,ACC,316,257,11,10,19,19,5,3,3,5,12,0,1,91,93,8,8,0,0,214,236,11,11,3617,2960,357,395,244,230,8,8,31,17,83,80,808,666,22169,20983,0,0,167,101,18,11,492,434,35,25,2830,1854,36,34,69,75,64,63,141,166,6447,4814,13,11
2020,North Texas,Conference USA,248,252,11,6,24,14,6,2,2,6,10,0,0,21,178,9,7,0,0,587,736,35,38,2830,2529,336,311,185,195,7,9,28,25,68,68,536,561,15007,20625,0,0,57,55,15,11,443,441,18,32,2302,2692,22,17,51,40,70,68,150,144,5132,5221,15,9
2020,Northern Illinois,Mid-American,129,128,12,7,19,11,8,2,2,8,6,0,2,8,136,2,5,0,1,721,310,32,18,1443,1469,221,159,127,103,5,2,11,10,41,43,414,385,12112,9443,0,0,16,47,3,9,221,220,7,12,738,1044,11,14,26,42,26,19,92,61,2181,2513,10,7
2020,Northwestern,Big Ten,183,170,18,10,26,18,6,5,5,6,9,0,0,17,104,8,14,0,0,235,437,10,24,1790,1729,283,335,173,173,14,8,12,8,45,54,364,433,16906,15005,0,0,66,32,10,11,391,293,16,5,1476,1306,14,13,55,61,59,40,148,134,3266,3035,14,19
2020,Notre Dame,FBS Independents,290,207,11,8,17,18,8,10,10,8,12,0,0,68,11,3,7,0,0,492,635,23,35,2849,2768,362,387,231,225,7,3,15,14,53,79,456,739,24357,18708,2,0,128,40,14,12,506,353,33,12,2537,1362,29,25,87,65,81,48,167,154,5386,4130,11,17
2020,Ohio,Mid-American,52,56,0,4,1,11,2,1,1,2,3,0,0,55,0,0,5,2,0,367,234,11,12,446,586,54,92,36,50,5,0,4,3,21,15,148,143,5260,5503,0,0,25,0,5,0,117,120,8,3,650,584,4,9,11,10,12,15,32,44,1096,1170,2,6
2020,Ohio State,Big Ten,200,165,5,8,9,15,3,11,11,3,8,2,0,105,57,6,7,0,0,93,340,7,19,2100,2410,225,312,158,205,7,6,22,16,49,45,437,416,15442,13270,0,1,62,98,10,5,344,233,19,10,2050,781,21,21,46,51,52,39,106,104,4150,3191,9,18
2020,Oklahoma,Big 12,274,203,8,16,10,24,6,3,3,5,11,1,0,215,35,8,16,0,0,391,884,16,43,3465,2701,362,409,249,226,16,8,30,12,79,101,721,814,21294,18278,0,0,198,57,16,10,419,333,27,18,1977,1175,37,23,81,78,55,42,135,154,5442,3876,14,19
2020,Oklahoma State,Big 12,261,209,5,13,10,22,6,10,10,6,11,1,0,95,70,10,6,1,1,467,828,27,38,2630,2395,340,356,207,205,6,10,18,18,73,89,602,808,19744,19848,0,0,109,25,19,12,505,426,17,13,2065,1760,29,26,88,81,73,46,174,166,4695,4155,16,16
2020,Ole Miss,SEC,276,274,22,13,33,18,4,7,7,4,10,0,3,50,186,14,6,0,0,328,350,17,25,3450,3121,335,387,238,263,6,14,30,19,60,50,516,486,16700,19286,0,0,51,45,7,5,461,391,23,28,2116,2069,16,19,47,72,70,63,141,135,5566,5190,18,13
2020,Oregon,Pac-12,151,155,3,15,5,23,9,2,2,9,7,1,0,91,46,6,5,0,0,423,512,22,24,1704,1654,190,245,120,151,5,6,15,8,41,46,371,413,10938,14248,0,0,42,67,6,9,237,284,13,16,1168,1187,12,11,35,39,32,48,74,115,2872,2841,15,7
2020,Oregon State,Pac-12,155,153,12,5,19,8,3,0,0,3,7,0,0,1,67,5,5,0,0,612,357,27,18,1479,1554,233,202,134,126,5,5,11,10,43,46,387,397,11741,13375,1,1,153,145,9,7,258,273,15,18,1383,1524,7,12,27,30,40,42,99,91,2862,3078,8,5
2020,Penn State,Big Ten,223,156,11,5,22,14,8,5,5,8,9,0,1,18,187,9,4,0,0,290,69,18,4,2298,1787,306,266,184,157,4,9,17,15,39,44,335,367,18169,14207,1,0,197,71,8,10,402,319,15,13,1569,1167,21,28,59,55,56,47,133,127,3867,2954,17,9
2020,Pittsburgh,ACC,226,206,9,11,18,20,4,5,5,4,11,1,0,150,90,12,14,0,0,370,372,17,21,2857,2706,426,377,246,211,14,12,14,23,86,74,753,638,20552,19191,1,1,179,83,19,9,388,387,20,11,1343,1041,45,26,110,81,63,59,173,167,4200,3747,16,19
2020,Purdue,Big Ten,136,131,6,6,11,13,3,4,4,3,6,0,0,21,34,4,3,0,1,401,356,20,13,1854,1525,261,192,176,126,3,4,15,9,42,44,360,438,9961,11608,0,0,16,117,3,7,150,252,4,12,488,870,5,12,33,31,30,38,80,88,2342,2395,7,7
2020,Rice,Conference USA,107,80,6,0,11,6,6,3,3,6,5,1,0,77,21,2,6,0,0,261,266,13,17,1076,1004,133,129,82,77,6,2,11,5,17,35,119,307,10599,7202,0,0,67,37,8,7,214,169,1,4,601,687,7,16,22,34,28,26,75,65,1677,1691,8,9
