season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2006,Air Force,Mountain West,241,230,12,8,22,14,10,11,11,10,12,0,1,67,20,4,9,0,0,0,0,0,0,1317,2669,146,303,84,202,9,4,12,20,47,66,410,535,13216,11834,1,0,143,144,18,24,660,415,21,15,2752,1695,95,79,174,141,3967,4256,14,20
2006,Akron,Mid-American,206,215,15,15,27,29,9,15,15,9,12,0,2,68,174,11,7,0,0,0,0,0,0,2965,2323,384,336,202,186,7,10,18,13,110,92,873,793,12443,13506,0,0,59,260,38,43,365,485,13,18,1005,1635,44,66,158,184,3725,3869,20,22
2006,Alabama,SEC,247,196,7,10,13,17,13,12,12,13,13,3,2,266,199,10,16,0,0,0,0,0,0,2976,2350,393,331,224,184,16,10,17,15,77,90,547,732,15271,13198,2,0,308,190,41,40,455,409,10,12,1600,1620,77,54,186,162,4367,3870,23,28
2006,Arizona,Pac-10,173,192,10,1,15,10,4,15,15,4,12,1,3,168,238,14,13,0,0,0,0,0,0,2273,2568,356,358,191,221,13,13,9,14,68,70,573,578,13495,12650,1,1,260,364,33,38,379,369,11,10,1010,1436,53,55,173,142,3034,3915,18,28
2006,Arizona State,Pac-10,249,224,7,6,20,11,13,12,12,13,13,3,3,182,240,14,15,0,0,0,76,0,2,2788,2851,349,388,190,211,15,14,23,28,103,83,845,767,13817,13287,0,1,296,149,42,27,497,423,17,9,2206,1523,64,59,169,161,4775,4257,27,27
2006,Arkansas,SEC,249,243,4,5,13,18,7,6,6,7,14,3,0,329,206,18,16,0,0,60,192,3,9,2163,2781,302,432,154,214,16,18,23,20,82,81,743,618,15263,16861,0,0,242,152,45,28,539,461,26,10,3199,1603,70,61,168,188,4864,3934,25,22
2006,Arkansas State,Sun Belt,224,186,4,7,17,14,18,9,9,18,12,1,2,293,294,15,19,0,0,0,0,0,0,1976,2037,300,277,144,158,19,15,8,14,68,80,594,741,14711,11652,0,0,68,168,21,25,507,393,12,18,2012,1782,76,52,176,137,3747,3713,33,28
2006,Army,FBS Independents,187,230,10,9,15,18,15,15,15,15,12,0,3,30,298,24,4,0,0,0,127,0,10,1746,1924,293,268,163,167,4,24,10,16,51,70,432,617,12289,13222,2,1,325,178,30,28,417,499,16,22,1531,2386,58,61,155,151,3132,4258,39,19
2006,Auburn,SEC,220,218,11,8,14,19,10,21,21,10,13,0,1,169,134,10,10,0,0,12,0,1,0,2382,2374,282,339,171,185,10,10,14,13,72,58,595,465,15129,14861,1,0,153,176,38,20,470,434,21,8,1926,1615,63,64,156,166,3990,3490,20,31
2006,BYU,Mountain West,307,238,6,11,11,24,5,10,10,5,13,2,1,208,135,9,18,0,0,0,0,0,0,4326,2846,452,445,311,245,18,9,33,12,91,66,719,530,14734,13531,1,0,399,125,42,24,437,408,27,10,1845,1483,94,58,168,177,6051,4149,14,28
2006,Ball State,Mid-American,205,248,8,7,18,18,6,9,9,6,12,1,2,120,107,11,9,0,0,0,0,0,0,3321,3202,373,394,232,251,9,11,27,19,60,96,507,813,12449,13594,1,0,138,184,43,29,366,426,10,16,1103,2108,50,59,153,151,4215,5202,17,18
2006,Baylor,Big 12,208,245,4,5,11,11,20,11,11,20,12,1,4,158,240,17,16,0,0,0,79,0,5,3614,2646,510,364,307,210,16,17,24,24,75,94,625,814,12311,14073,0,1,228,298,37,41,235,461,9,19,482,2293,63,69,165,163,3782,4898,37,27
2006,Boise State,Western Athletic,274,190,17,10,21,19,12,14,14,12,13,4,3,440,218,9,20,0,0,0,126,0,7,2830,2720,306,397,204,227,20,9,25,17,76,88,648,680,14479,13829,0,1,286,220,41,30,551,361,39,7,2784,1158,67,54,154,166,5468,3692,21,34
2006,Boston College,ACC,256,216,7,6,21,18,11,18,18,11,13,3,0,191,56,11,21,0,0,0,31,0,3,3309,2789,458,450,284,270,20,11,16,11,78,64,566,537,14618,13906,0,0,261,156,47,33,436,402,20,12,1458,1417,71,65,184,186,4589,4049,22,39
2006,Bowling Green,Mid-American,226,202,16,8,33,13,10,7,7,10,12,0,2,129,202,11,12,0,0,0,0,0,0,2137,2281,347,294,195,188,12,11,12,15,66,73,578,647,13448,12657,0,2,132,225,29,25,505,420,19,23,2120,1731,76,59,186,146,4149,3822,21,19
2006,Buffalo,Mid-American,179,221,5,9,14,17,13,11,11,13,12,1,0,196,57,13,10,0,0,0,0,0,0,2352,2638,354,275,200,184,10,13,9,21,70,73,555,584,12819,13123,1,1,192,320,20,46,380,473,15,35,1082,2218,50,51,156,136,3218,4685,26,21
2006,California,Pac-10,263,238,7,14,13,25,10,8,8,10,13,3,1,330,137,14,21,0,0,0,56,0,3,3376,3231,413,421,245,237,21,14,25,17,71,83,620,641,13826,14710,4,0,466,132,34,34,427,430,21,11,2116,1630,69,54,163,167,5408,4761,24,29
2006,Central Michigan,Mid-American,262,281,8,13,17,23,13,15,15,13,14,4,1,322,94,11,16,0,0,0,0,0,0,3647,3235,447,486,280,302,16,11,28,23,82,79,693,718,13659,16972,0,0,144,149,46,33,422,506,21,18,1811,1771,70,78,177,200,5254,4782,24,31
2006,Cincinnati,Big East,222,198,6,4,13,18,13,9,9,13,13,2,2,180,209,17,14,0,0,0,81,0,5,2888,2776,345,419,207,219,14,16,17,14,87,88,750,647,14995,13478,0,1,251,226,53,36,513,380,11,13,1737,1398,80,60,196,180,4426,4019,30,23
2006,Clemson,ACC,222,200,6,9,10,20,16,18,18,16,13,1,1,167,113,11,14,0,0,0,0,0,0,2387,2395,314,360,186,201,11,11,15,8,53,67,451,541,12657,14277,1,0,181,136,37,35,450,434,25,13,2495,1229,64,67,157,178,4783,3429,27,32
2006,Colorado,Big 12,182,206,2,9,13,16,8,13,13,8,12,0,0,40,85,8,12,0,0,0,0,0,0,1594,2878,254,390,119,261,12,8,7,22,63,81,559,623,12918,13539,0,0,118,234,35,30,461,410,12,12,2070,1349,53,78,159,160,3492,4091,16,25
2006,Colorado State,Mountain West,196,205,11,7,16,14,5,6,6,5,12,1,0,44,94,13,7,0,0,0,0,0,0,2909,2274,363,312,221,180,7,12,13,11,56,72,454,600,13250,12808,2,1,347,293,43,39,372,438,10,20,918,1789,72,57,177,142,3535,3964,18,13
2006,Duke,ACC,194,235,8,7,24,14,16,12,12,16,12,2,1,184,219,17,10,0,0,0,13,0,1,2476,2808,358,343,189,206,10,17,12,27,71,91,559,788,12953,13591,0,2,107,396,29,41,412,441,10,21,1179,2016,50,64,166,142,3401,4744,33,22
2006,East Carolina,Conference USA,264,242,10,19,18,24,13,12,12,13,13,3,1,214,154,11,16,0,0,0,0,0,0,3236,2494,430,376,248,222,16,11,12,17,59,57,511,494,14326,14160,0,0,146,271,27,35,450,476,16,17,1502,1887,80,64,186,172,4526,4281,24,28
2006,Eastern Michigan,Mid-American,185,241,6,9,14,20,5,10,10,5,12,0,1,128,302,16,7,0,0,0,0,0,0,2203,2341,370,319,217,203,7,16,7,20,87,62,704,517,12917,12970,0,0,169,37,39,29,374,501,10,21,1269,2416,49,67,164,160,3315,4660,21,17
2006,Florida,SEC,285,217,9,6,18,18,11,9,9,11,14,1,1,150,117,14,21,0,0,58,178,3,10,3467,2769,399,458,255,244,21,14,29,10,116,81,888,597,16793,15729,1,1,497,71,58,32,476,369,24,8,2241,1012,74,61,167,186,5226,3361,25,30
2006,Florida Atlantic,Sun Belt,211,195,12,10,22,19,13,9,9,13,12,2,0,219,270,14,18,0,0,0,0,0,0,2436,2179,352,305,189,163,18,11,11,16,70,64,613,541,14095,12420,0,1,207,230,23,43,452,397,9,15,1314,1960,65,48,175,145,3568,4009,27,27
2006,Florida International,Sun Belt,149,210,7,8,24,18,14,7,7,14,12,2,2,145,91,15,11,0,0,0,0,0,0,2336,1955,408,297,220,168,11,15,5,17,86,71,750,699,12261,13943,2,3,268,514,39,39,299,505,5,15,682,1839,39,68,166,174,2797,3611,29,18
2006,Florida State,ACC,211,201,5,3,11,14,11,7,7,11,13,3,3,263,204,16,12,0,0,0,0,0,0,3174,2778,439,414,239,227,12,16,19,17,87,82,684,633,13863,14524,1,0,317,224,54,37,363,421,17,11,1255,1203,60,61,178,191,4294,3781,27,19
2006,Fresno State,Western Athletic,209,228,7,7,16,14,5,11,11,5,12,1,1,88,207,15,5,0,0,0,0,0,0,1973,2823,322,365,178,233,5,15,16,26,60,57,436,512,13242,12725,1,2,238,331,38,36,430,404,15,18,2160,1689,59,75,157,164,4058,4355,20,16
2006,Georgia,SEC,216,186,9,7,14,15,17,12,12,17,13,1,0,299,68,16,19,0,0,182,188,11,8,2451,2110,342,343,184,182,19,16,12,11,76,66,601,499,16208,15189,3,1,507,182,42,33,425,432,21,14,1651,1414,62,39,159,146,3095,2449,33,31
2006,Georgia Tech,ACC,239,213,6,9,12,14,7,16,16,7,14,2,1,185,162,16,13,0,0,0,137,0,4,2549,3018,369,461,174,238,13,16,25,11,86,96,713,832,15269,15387,0,0,336,164,61,43,526,445,17,12,2274,1467,75,64,196,192,4649,4208,23,29
2006,Hawai'i,Western Athletic,240,193,6,7,14,12,11,14,14,11,14,1,0,214,36,9,9,0,0,0,0,0,0,4470,2689,421,305,300,178,9,9,45,23,66,55,590,458,9117,10314,0,0,185,49,27,9,211,361,15,10,1157,1383,45,52,81,125,5521,3921,20,23
2006,Houston,Conference USA,311,253,19,8,33,22,11,13,13,11,14,0,0,135,74,5,12,0,0,0,0,0,0,4107,3028,445,404,300,232,12,4,30,21,92,76,773,607,15156,15530,0,0,160,257,26,27,490,479,29,18,2356,2008,76,86,175,193,6245,4920,16,25
2006,Idaho,Western Athletic,172,218,5,5,9,10,10,11,11,10,12,1,1,270,154,15,16,0,0,0,68,0,4,2309,2341,309,305,154,183,16,15,7,20,82,55,785,526,11584,12222,0,0,109,282,31,44,368,393,14,26,1229,1902,46,54,143,133,3389,4158,25,27
2006,Illinois,Big Ten,198,193,4,5,9,8,23,11,11,23,12,1,2,119,158,14,10,0,0,0,113,0,5,2076,2309,332,335,140,186,10,13,0,11,58,55,445,429,12338,13900,0,1,116,251,23,27,434,462,12,19,2266,1535,61,69,169,169,4144,3722,37,21
2006,Indiana,Big Ten,233,211,8,4,23,5,15,9,9,15,12,1,2,232,182,12,13,0,0,0,63,0,4,2854,2805,430,318,232,196,13,12,16,26,59,66,510,652,13154,13210,1,1,226,297,31,42,392,453,13,22,1366,2089,56,65,168,155,4031,4828,27,22
2006,Iowa,Big Ten,261,250,6,11,9,19,15,7,7,15,13,1,0,131,150,19,14,0,0,0,0,0,0,3237,2835,423,423,248,241,14,19,21,19,65,65,589,575,13131,15463,0,0,294,25,38,33,432,480,16,14,1865,1737,65,79,161,191,4983,4469,34,21
