season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2022,BYU,FBS Independents,285,292,8,15,24,27,3,4,5,3,13,3,0,150,67,7,8,0,1,450,621,23,28,3246,3047,392,408,257,273,8,7,32,25,74,68,692,620,22744,24056,0,0,127,90,14,12,438,496,19,22,2293,2245,15,13,48,51,71,82,157,178,5539,5292,10,12
2022,Ball State,Mid-American,256,280,6,16,19,31,7,8,10,7,12,0,0,44,146,14,7,0,0,473,572,22,34,2738,2593,481,416,287,241,7,14,18,17,73,79,691,695,20158,23042,0,0,57,112,13,17,417,531,14,23,1893,2208,25,13,65,43,67,79,185,200,4631,4801,21,15
2022,Baylor,Big 12,295,272,30,9,47,22,7,8,7,8,13,1,0,87,66,11,13,0,1,596,361,35,16,3009,2896,392,402,247,245,13,11,19,17,62,68,533,539,24573,22227,1,0,189,66,15,14,535,496,34,25,2371,1927,24,22,60,67,72,81,179,177,5380,4823,18,21
2022,Boise State,Mountain West,273,204,10,11,17,22,8,5,6,10,14,1,0,186,93,9,15,0,1,542,886,24,42,2649,2348,385,361,229,187,15,9,20,13,78,80,664,571,25906,24442,1,3,187,201,28,13,549,499,27,16,2751,1745,29,14,71,57,76,63,191,200,5400,4093,17,20
2022,Boston College,ACC,201,238,8,3,18,15,12,7,9,18,12,0,0,87,37,14,7,0,1,623,608,30,24,2965,2534,440,347,262,205,7,14,21,19,72,81,582,623,21062,22138,0,0,85,71,14,12,363,457,6,25,768,2009,26,46,82,98,57,60,174,161,3733,4543,26,14
2022,Bowling Green,Mid-American,226,282,11,13,25,27,12,13,15,17,13,1,1,142,114,11,10,1,0,863,734,40,35,3062,3259,440,434,267,281,10,11,25,29,100,77,896,665,22628,24176,2,0,200,57,16,15,415,504,8,22,1283,2196,37,37,81,91,64,94,188,200,4345,5455,23,23
2022,Buffalo,Mid-American,268,225,19,11,31,25,9,12,15,13,13,1,0,167,69,8,11,0,1,594,520,28,22,2795,2695,419,364,250,206,11,7,15,17,61,78,565,669,24404,18736,0,0,10,227,10,16,512,412,22,22,1820,2138,24,31,78,78,81,54,197,156,4615,4833,17,23
2022,California,Pac-12,231,279,12,15,22,25,3,7,13,5,12,1,0,127,31,9,11,0,0,342,456,20,22,3217,3354,466,457,291,300,11,9,23,23,63,72,535,648,20679,22521,0,1,240,228,22,23,318,426,10,19,1158,1798,16,31,53,73,59,66,167,169,4375,5152,12,18
2022,Central Michigan,Mid-American,239,244,18,12,33,24,18,6,8,24,12,0,0,29,121,10,4,0,0,701,376,35,21,2497,2695,389,387,219,230,4,10,16,21,83,85,753,824,20720,22450,0,0,111,79,22,11,444,477,22,20,1910,1795,30,30,99,73,60,60,170,181,4407,4490,28,10
2022,Charlotte,Conference USA,254,293,12,17,34,25,7,4,7,13,12,0,2,7,158,14,9,0,0,838,271,44,13,3254,3342,429,343,257,240,9,14,27,28,80,77,702,657,21272,21928,0,1,107,50,14,11,371,477,13,29,1389,2469,17,34,59,60,63,65,159,144,4643,5811,21,13
2022,Cincinnati,American Athletic,241,266,13,11,20,24,6,9,13,9,13,2,0,104,55,8,11,1,0,491,379,23,24,3155,2369,417,391,249,215,11,8,22,15,98,49,837,436,22030,24739,0,0,159,80,14,24,426,553,19,18,1686,1992,35,38,87,62,66,79,181,205,4841,4361,14,20
2022,Clemson,ACC,319,257,6,10,12,25,12,8,11,16,14,2,1,153,97,10,13,0,0,412,296,21,15,3247,3241,478,487,297,298,13,10,24,21,76,86,675,843,26214,24186,0,1,190,246,29,25,548,444,31,12,2497,1453,43,27,106,66,100,68,211,196,5744,4694,22,21
2022,Coastal Carolina,Sun Belt,283,269,12,12,21,24,13,13,19,15,13,0,1,101,157,6,9,1,0,590,729,31,33,3200,3695,361,402,237,256,9,6,27,28,81,86,739,785,25265,21484,0,0,79,104,11,13,513,439,22,22,2067,1740,34,27,79,73,74,67,173,163,5267,5435,19,22
2022,Colorado,Pac-12,190,308,11,11,30,23,12,5,7,18,12,0,1,57,145,10,6,0,0,750,255,35,10,2075,3176,360,365,179,245,6,10,10,31,64,72,579,642,19718,23482,1,1,177,287,11,34,387,485,11,39,1300,2941,10,23,49,66,52,76,164,143,3375,6117,22,11
2022,Colorado State,Mountain West,176,242,13,13,33,19,8,7,12,14,12,1,1,79,80,11,8,0,0,319,103,19,6,2361,2296,322,355,203,219,8,11,12,15,83,58,725,521,21218,21977,1,0,202,78,20,14,385,472,4,24,1068,1968,22,59,65,110,34,62,151,163,3429,4264,19,15
2022,Duke,ACC,282,269,14,11,24,26,4,14,19,6,13,1,0,93,23,6,10,0,0,645,533,32,32,3010,3345,399,465,255,283,10,6,20,25,67,65,652,653,25813,20921,1,0,259,74,13,13,484,426,31,10,2394,1580,36,16,67,48,72,77,171,179,5404,4925,10,24
2022,East Carolina,American Athletic,293,275,13,10,29,21,2,8,10,3,13,1,0,120,33,5,11,1,1,735,1020,33,50,3776,3806,484,436,323,289,10,5,28,27,56,76,489,692,24332,22428,0,1,134,86,19,10,423,425,25,15,2218,1462,24,14,70,60,84,74,181,174,5994,5268,7,19
2022,Eastern Michigan,Mid-American,277,275,11,12,24,20,7,7,7,9,13,0,1,141,39,12,13,1,0,760,715,41,35,2914,2872,393,401,245,226,13,11,23,23,103,110,960,1022,24543,22199,0,0,52,100,10,18,503,472,25,23,1843,2024,25,33,56,79,80,76,177,179,4757,4896,19,20
2022,Florida,SEC,260,296,15,10,32,23,5,13,17,8,13,2,1,93,125,9,9,0,0,586,449,27,21,2910,3065,366,396,199,240,9,9,18,17,89,73,651,577,22655,24113,0,0,130,96,18,12,472,506,29,29,2603,2278,23,17,70,53,68,87,168,175,5513,5343,14,22
2022,Florida Atlantic,Conference USA,264,252,12,11,21,24,8,8,11,10,12,3,1,356,206,5,12,0,0,241,488,15,30,2715,2949,378,405,217,245,12,5,25,25,74,83,696,699,20769,22431,0,0,136,164,15,25,492,440,19,15,2210,2148,19,14,52,51,81,57,189,157,4925,5097,13,20
2022,Florida International,Conference USA,216,289,16,11,35,21,4,8,12,6,12,1,2,79,257,16,7,0,0,712,398,36,18,2625,3122,468,403,271,266,7,16,16,24,74,65,640,566,19551,23649,0,0,31,101,10,10,356,493,11,31,1250,2301,21,18,65,66,51,89,173,181,3875,5423,20,15
2022,Florida State,ACC,315,248,8,13,23,21,7,8,10,9,13,0,0,10,75,7,8,1,0,389,411,17,20,3512,2150,395,349,249,197,8,7,28,18,86,95,753,800,24198,22555,0,0,237,74,23,12,509,513,33,14,2783,2040,38,22,78,76,86,64,168,180,6295,4190,14,16
2022,Fresno State,Mountain West,307,257,7,17,14,34,5,6,10,8,14,1,0,140,100,9,12,0,0,673,587,30,34,3774,2642,472,433,333,232,12,9,22,14,63,86,575,738,26266,24099,2,0,259,92,13,12,465,489,28,17,1862,2092,23,34,71,62,81,74,177,201,5636,4734,14,18
2022,Georgia,SEC,371,232,13,12,15,32,10,7,11,18,15,0,0,122,28,7,12,0,0,437,460,22,23,4437,3296,492,511,336,294,12,7,31,15,66,83,673,616,30211,23781,0,1,265,110,22,6,557,401,44,7,3080,1156,35,9,81,49,93,53,182,199,7517,4452,17,19
2022,Georgia Southern,Sun Belt,327,319,13,12,23,23,5,6,9,8,13,1,1,104,160,16,11,0,0,451,601,26,28,4282,3354,611,433,373,254,11,16,28,19,66,93,595,847,21582,25171,1,0,189,207,19,18,371,542,23,29,1783,3018,20,7,49,42,90,79,195,185,6065,6372,21,17
2022,Georgia State,Sun Belt,266,262,15,11,26,24,12,12,19,19,12,1,0,114,67,7,13,0,0,103,329,11,14,2431,2743,297,358,173,217,13,7,18,22,84,63,764,617,20784,22416,0,3,58,171,11,29,578,476,26,22,2586,2037,27,34,73,80,74,67,182,163,5017,4780,19,25
2022,Georgia Tech,ACC,212,269,8,14,21,22,4,13,17,7,12,1,2,55,112,9,11,0,0,273,422,13,21,2306,2549,381,365,219,213,11,9,10,17,69,85,632,735,20383,22817,0,3,84,751,9,44,426,500,13,20,1596,2269,28,39,76,100,55,65,180,170,3902,4818,13,24
2022,Hawai'i,Mountain West,244,280,18,13,34,24,8,2,2,13,13,1,3,124,169,12,10,0,0,631,165,42,9,2672,2923,490,368,261,235,10,12,13,21,73,67,652,632,22048,24747,0,0,52,132,15,15,406,495,16,28,1784,2773,18,20,55,60,67,61,194,157,4456,5696,20,12
2022,Houston,American Athletic,305,301,18,19,27,34,9,6,9,15,13,1,0,222,139,10,7,1,0,837,536,42,29,4082,3623,501,478,337,304,7,10,40,32,102,41,909,396,23304,23480,1,0,180,88,12,15,401,449,17,18,1847,1862,28,21,88,63,80,77,176,178,5929,5485,19,13
2022,Illinois,Big Ten,275,197,12,9,25,20,11,7,9,13,13,1,0,274,0,5,24,0,0,315,501,16,24,2722,2259,393,416,273,213,24,5,15,9,83,64,768,605,25505,21138,0,0,147,61,23,8,545,395,18,6,2180,1295,27,28,79,78,71,55,186,184,4902,3554,16,31
2022,Indiana,Big Ten,230,276,9,8,23,18,5,6,7,6,12,0,2,10,100,13,7,2,0,721,417,31,18,2609,3293,482,409,260,262,7,13,16,30,60,88,547,801,18459,24667,0,1,45,272,14,31,396,507,15,19,1330,2101,20,38,63,97,65,78,192,184,3939,5394,18,13
2022,Iowa,Big Ten,180,203,5,20,15,31,10,8,14,17,13,4,1,206,61,7,15,0,0,438,305,19,19,2037,2203,349,418,192,245,15,7,7,13,53,64,420,520,22058,24697,0,0,300,92,31,21,423,465,12,4,1234,1317,34,38,79,84,49,64,176,209,3271,3520,17,23
2022,Iowa State,Big 12,245,185,15,10,27,17,7,8,14,10,12,0,2,84,186,15,7,0,0,348,745,21,37,3141,2139,479,322,313,190,7,15,19,20,67,58,548,506,23128,20065,0,0,87,29,13,11,394,403,10,8,1286,1288,18,26,64,70,80,46,191,157,4427,3427,22,15
2022,James Madison,Sun Belt,249,152,9,8,20,17,10,11,20,21,11,2,0,97,119,10,11,0,0,403,371,22,19,2918,2310,327,318,200,174,11,10,27,17,56,57,439,504,22204,17396,0,1,114,132,20,15,479,356,24,8,2059,882,38,21,96,66,60,43,151,155,4977,3192,20,22
2022,Kansas,Big 12,264,323,9,19,19,28,11,10,11,11,13,1,0,208,30,8,12,0,0,410,539,24,23,3307,3372,371,429,242,278,12,8,32,21,69,62,605,508,22494,25158,0,0,15,76,4,11,446,565,29,37,2386,2709,24,9,57,51,80,92,158,194,5693,6081,19,22
2022,Kansas State,Big 12,281,264,17,13,29,33,6,8,13,10,14,1,1,101,68,6,16,0,0,804,403,35,24,2947,3141,388,463,242,270,16,6,21,21,74,83,601,639,26643,23660,2,0,197,55,16,9,569,485,32,15,2916,2111,30,21,68,63,76,66,195,194,5863,5252,12,24
2022,Kent State,Mid-American,274,277,12,18,24,32,5,6,9,5,12,1,0,71,33,8,7,0,0,847,575,38,35,2582,3283,349,403,194,282,7,8,17,23,80,60,652,487,18812,24388,1,0,113,94,17,16,517,498,23,19,2433,1921,26,21,70,78,72,71,175,180,5015,5204,13,13
2022,Kentucky,SEC,229,198,16,12,26,29,6,6,10,11,13,1,3,144,251,13,10,1,0,506,334,27,14,2710,2220,349,346,224,206,10,13,21,10,74,74,514,644,25845,20915,0,0,114,167,23,12,463,433,9,16,1511,1828,19,47,52,87,58,57,170,171,4221,4048,19,16
2022,LSU,SEC,345,264,11,12,22,30,12,11,19,16,14,2,1,197,114,7,9,0,0,337,686,17,30,3770,2885,480,424,322,237,9,7,23,17,84,80,730,770,26058,24308,0,0,88,186,17,17,518,505,39,18,2573,2072,27,45,67,74,87,78,179,200,6343,4957,19,20
2022,Liberty,FBS Independents,265,241,11,16,23,29,12,10,14,21,13,0,1,88,113,15,14,1,0,810,415,39,22,2815,2595,395,390,229,229,14,15,21,16,80,89,696,746,22329,24409,0,0,74,172,18,16,492,515,24,20,2241,1905,41,39,109,94,64,66,174,192,5056,4500,27,24
2022,Louisiana,Sun Belt,255,246,17,14,33,28,8,8,14,10,13,1,1,154,173,9,15,0,0,467,538,25,35,2859,2859,441,426,252,245,15,9,27,18,85,88,724,694,23020,23764,2,0,442,117,27,17,457,463,10,18,1877,1848,27,23,59,58,72,76,186,192,4736,4707,17,23
2022,Louisiana Tech,Conference USA,233,288,13,18,29,27,6,11,19,8,12,2,2,135,180,19,11,0,0,745,479,36,26,3207,2707,434,386,254,219,11,19,25,20,81,97,767,865,21663,21537,0,2,253,121,21,10,400,477,14,34,1505,2918,16,32,55,80,65,71,177,165,4712,5625,25,22
2022,Louisville,ACC,264,238,12,4,30,21,11,15,19,14,13,2,0,214,176,12,15,1,0,371,548,17,30,2672,2562,368,362,218,211,15,12,13,17,90,101,858,724,23328,23446,0,0,141,111,28,22,519,486,25,13,2613,1730,48,25,93,69,67,57,177,172,5285,4292,23,30
2022,Marshall,Sun Belt,270,198,6,12,21,26,9,10,19,11,13,3,1,162,106,10,18,0,1,386,356,20,18,2496,2608,367,420,225,216,18,10,16,12,93,73,859,671,24818,21894,1,0,144,87,24,15,596,420,20,10,2668,1221,37,35,82,89,77,44,206,187,5164,3829,19,28
2022,Maryland,Big Ten,263,268,17,12,28,26,7,7,12,13,13,0,0,61,32,8,9,0,0,690,385,37,17,3383,2903,446,467,294,267,9,8,21,17,101,69,924,609,24262,22536,0,0,156,110,23,24,469,459,23,16,1837,1739,24,43,62,82,83,77,199,198,5220,4642,15,16
2022,Massachusetts,FBS Independents,175,225,13,9,27,17,5,9,10,9,12,1,2,95,135,14,10,0,0,638,419,34,26,1403,2103,277,265,136,143,9,14,4,17,91,67,794,563,22985,21112,0,0,96,143,11,23,519,467,10,29,1804,2338,19,25,73,86,55,43,194,139,3207,4441,19,19
2022,Memphis,American Athletic,293,252,13,11,24,24,8,6,11,15,13,3,1,255,99,8,16,0,1,673,896,29,38,3641,3137,455,449,291,282,16,8,23,24,53,68,480,597,24061,22739,1,1,255,193,27,14,493,449,30,17,1851,1587,21,37,60,79,88,79,194,191,5492,4724,16,22
2022,Miami,ACC,254,223,9,9,22,14,13,8,12,19,12,2,2,136,153,12,14,1,0,930,237,35,14,2879,2791,413,334,256,203,13,11,18,20,84,73,715,659,22111,21089,0,0,125,69,13,16,414,428,12,18,1537,1720,37,36,83,70,67,68,166,162,4416,4511,25,22
2022,Miami (OH),Mid-American,223,261,11,10,22,18,6,11,13,8,13,1,0,173,87,5,11,0,1,299,525,18,25,2152,3083,337,445,184,273,11,5,15,17,71,77,628,745,23410,23370,0,0,172,69,24,23,483,452,14,17,1831,1767,28,38,57,75,59,75,185,187,3983,4850,11,22
2022,Michigan,Big Ten,326,216,18,9,21,28,4,4,5,6,14,1,3,168,117,6,14,0,0,401,442,20,25,3078,2719,370,457,238,256,14,6,24,11,58,62,448,630,28389,22011,1,1,281,83,33,9,600,421,41,10,3344,1371,37,17,68,59,84,67,186,198,6422,4090,10,18
2022,Michigan State,Big Ten,241,272,12,16,28,26,4,10,14,8,12,1,0,32,60,12,2,0,1,424,640,24,33,2880,2855,412,360,258,239,2,12,23,26,69,89,654,759,18864,24302,0,0,158,89,17,15,361,500,16,14,1356,2147,29,18,76,58,59,77,152,177,4236,5002,16,12
2022,Middle Tennessee,Conference USA,262,279,21,17,36,36,7,10,16,13,13,4,2,246,179,11,20,0,1,348,1057,16,54,3442,3793,512,509,341,293,20,11,21,29,86,92,765,876,22388,24354,2,0,224,129,23,22,451,452,20,14,1423,1518,35,37,83,98,69,75,202,196,4865,5311,18,30
2022,Minnesota,Big Ten,280,199,6,15,11,27,4,4,7,8,13,1,0,201,108,9,14,0,0,543,194,23,10,2369,2414,281,394,172,229,14,9,12,8,46,65,413,542,26890,19872,0,0,78,52,13,11,582,376,33,10,2696,1417,19,15,43,54,87,46,168,165,5065,3831,13,18
2022,Mississippi State,SEC,296,240,15,12,29,26,10,7,11,16,13,3,0,294,73,9,14,1,0,807,596,31,34,4035,2703,634,422,427,252,14,9,36,15,82,84,790,643,23380,23263,1,1,213,137,21,16,296,447,12,20,1071,1757,31,26,83,55,69,61,176,182,5106,4460,19,21
2022,Missouri,SEC,241,241,9,12,18,19,11,7,12,15,13,2,1,99,87,9,11,0,0,229,150,14,11,2771,2799,391,394,247,235,11,9,13,18,101,70,828,553,24245,22495,1,1,147,204,13,14,493,444,21,19,2034,1632,35,23,91,91,77,65,193,186,4805,4431,20,18
2022,NC State,ACC,265,215,8,8,20,22,8,3,3,7,13,1,0,172,37,8,19,0,1,438,475,19,28,2939,2941,471,461,269,264,19,7,23,15,95,99,752,840,24481,22317,1,0,160,181,21,22,442,390,8,13,1479,1309,28,27,85,70,71,63,196,192,4418,4250,16,22
2022,Navy,American Athletic,211,187,23,11,37,18,9,10,12,11,12,0,0,57,124,6,8,0,0,471,337,24,23,1030,3002,126,348,54,220,8,6,9,25,46,68,376,546,24935,18258,0,1,147,114,16,18,708,354,22,7,2894,1067,33,12,73,64,74,55,196,154,3924,4069,15,18
2022,Nebraska,Big Ten,217,277,3,10,7,15,6,7,10,8,12,0,0,40,103,13,9,0,0,444,270,26,15,2650,2704,340,408,205,243,9,13,17,18,65,68,510,638,19301,23825,1,0,77,198,6,23,420,499,17,22,1480,2269,22,38,60,65,66,75,165,177,4130,4973,19,16
2022,Nevada,Mountain West,203,235,13,11,26,17,9,8,9,12,12,1,1,50,66,8,11,0,0,636,293,33,16,2227,2746,398,354,217,212,11,8,7,17,72,100,661,865,20510,22690,0,0,103,140,15,15,427,459,19,23,1427,1991,26,35,75,97,68,74,195,175,3654,4737,17,19
2022,New Mexico,Mountain West,157,212,4,16,14,23,5,8,14,10,12,1,2,90,124,9,9,1,0,560,332,26,15,1266,2433,256,320,138,195,9,9,3,15,73,75,614,757,20849,22351,0,1,111,189,18,29,438,461,12,19,1456,1898,25,43,62,102,35,57,159,167,2722,4331,14,17
2022,New Mexico State,FBS Independents,216,252,11,13,15,22,5,7,9,7,13,1,1,30,65,13,7,0,1,267,794,16,34,2199,2438,305,376,159,222,7,13,18,14,85,80,746,704,22507,24293,0,0,177,31,24,15,454,495,24,21,2101,1933,27,13,71,67,64,66,164,177,4300,4371,18,14
2022,North Carolina,ACC,344,322,25,14,35,27,7,5,6,11,14,0,1,107,99,7,9,1,0,523,623,23,27,4330,3798,525,482,344,317,9,7,38,27,86,87,774,714,25136,25269,0,0,213,152,16,21,509,513,24,29,2148,2313,17,40,48,85,93,79,201,188,6478,6111,14,14
2022,North Texas,Conference USA,304,329,14,16,23,30,6,7,11,11,14,1,5,149,367,16,8,1,0,878,432,44,21,3667,3676,430,487,241,309,8,16,34,24,73,85,579,772,22978,27362,0,0,49,41,11,14,536,570,24,26,2770,2771,27,11,54,42,81,99,189,216,6437,6447,22,15
2022,Northern Illinois,Mid-American,225,265,10,14,21,22,2,11,14,3,12,1,3,41,213,14,8,0,0,434,516,26,36,2192,3034,328,361,185,224,8,14,18,32,76,64,750,582,22176,21024,0,0,13,78,6,12,478,446,19,14,2285,1714,29,13,55,55,67,73,171,164,4477,4748,16,19
2022,Northwestern,Big Ten,228,243,19,12,39,17,13,6,12,20,12,0,1,16,248,17,6,0,0,199,297,12,20,2524,2201,417,312,245,185,6,17,10,17,55,57,490,515,20900,22300,0,0,19,118,8,15,469,497,11,24,1501,2296,23,22,54,62,72,69,193,164,4025,4497,30,12
2022,Notre Dame,FBS Independents,281,232,7,10,16,21,7,5,8,12,13,2,3,132,242,11,10,0,0,347,389,18,21,2693,2574,338,393,211,232,10,11,25,20,60,65,550,552,25092,21665,1,0,286,81,29,10,531,435,25,16,2458,1715,37,21,78,54,83,61,176,167,5151,4289,18,15
2022,Ohio,Mid-American,290,310,6,13,17,34,8,13,19,13,14,0,1,163,87,5,12,1,0,1115,701,58,40,3893,3999,464,511,302,333,12,5,28,29,69,83,618,725,27015,23361,0,0,31,147,15,18,493,460,23,19,2008,1960,37,26,83,72,79,71,188,180,5901,5959,13,25
2022,Ohio State,Big Ten,310,194,12,9,17,23,4,7,9,6,13,2,1,109,55,6,11,0,0,330,756,18,37,3878,2606,410,360,274,212,11,6,42,19,73,70,624,590,23986,22814,0,0,141,64,19,9,466,447,30,12,2501,1574,34,12,84,48,75,56,166,187,6379,4180,10,18
2022,Oklahoma,Big 12,309,332,11,15,27,29,7,4,8,8,13,0,0,131,74,8,17,0,0,481,449,25,18,3310,3556,407,499,251,309,17,8,27,20,74,64,652,528,20534,26219,0,0,169,34,13,13,580,545,28,29,2859,2437,28,30,101,69,80,84,195,208,6169,5993,15,21
2022,Oklahoma State,Big 12,289,272,5,17,16,32,5,6,6,6,13,0,0,104,135,18,13,1,0,779,711,33,36,3634,3350,524,497,292,286,13,18,24,24,46,77,436,693,21663,25128,1,0,147,284,16,30,476,494,20,23,1633,2314,25,27,86,78,72,54,204,199,5267,5664,23,19
2022,Old Dominion,Sun Belt,189,283,8,16,23,25,11,7,11,20,12,1,1,96,88,7,12,0,0,494,514,25,27,2977,2929,417,357,237,232,12,7,19,17,83,72,765,623,17374,25826,0,0,120,58,15,19,310,569,8,19,1097,2393,31,35,74,70,47,77,158,187,4074,5322,18,19
2022,Ole Miss,SEC,327,277,17,17,35,36,9,12,22,15,13,0,0,34,28,11,8,0,1,447,536,26,24,3118,2858,386,432,239,274,8,11,22,22,88,77,821,612,20590,26164,0,0,111,71,17,11,614,515,33,18,3335,2186,33,14,74,79,88,76,187,197,6453,5044,20,20
2022,Oregon,Pac-12,340,281,20,13,32,26,3,5,10,6,13,1,1,207,196,9,16,0,0,523,650,28,26,3703,3333,432,467,308,297,16,9,30,24,88,64,744,551,24462,22338,0,0,64,79,13,6,508,388,34,17,2804,1622,17,5,51,49,75,81,162,173,6507,4955,12,21
2022,Oregon State,Pac-12,289,236,16,8,23,26,5,5,9,9,13,2,1,105,252,13,12,0,0,667,805,30,34,2594,2919,323,459,201,266,12,13,16,11,78,80,711,725,24925,21859,2,0,319,104,20,10,523,375,36,17,2554,1407,21,14,64,50,67,69,153,178,5148,4326,18,17
2022,Penn State,Big Ten,275,235,21,15,30,29,7,12,21,13,13,1,2,243,127,7,14,1,0,447,604,20,32,3283,2751,422,475,270,247,14,7,29,12,69,79,628,651,23838,22942,0,0,105,95,24,13,489,437,28,14,2354,1455,42,21,102,55,68,67,180,200,5637,4206,14,26
2022,Pittsburgh,ACC,279,226,10,10,20,22,9,8,14,16,13,4,1,215,117,11,14,0,0,438,295,29,19,2889,2999,393,447,223,250,14,11,13,23,96,71,828,632,25923,20876,1,1,290,102,34,20,522,385,30,13,2380,1288,47,19,83,56,70,58,179,181,5269,4287,20,22
