season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2023,BYU,Big 12,201,261,13,8,26,22,10,6,6,10,12,2,3,208,308,9,14,0,0,612,302,30,17,2465,2880,396,408,220,250,14,9,17,21,64,89,516,732,20393,22807,0,2,93,343,23,26,360,439,15,18,1252,2132,11,19,50,72,45,78,156,173,3717,5012,19,20
2023,Ball State,Mid-American,217,215,10,12,18,20,8,6,6,8,12,0,0,49,83,8,5,0,1,452,790,26,33,1640,2451,304,357,181,215,5,8,9,17,62,61,542,547,23577,19623,0,1,15,263,14,21,472,375,15,15,2057,1339,25,26,68,77,63,52,168,150,3697,3790,16,11
2023,Baylor,Big 12,238,241,22,11,48,22,8,9,9,9,12,0,1,14,62,7,7,2,0,996,529,42,29,3156,2837,442,328,263,213,7,7,15,22,49,57,347,509,22827,20373,0,0,201,171,13,13,413,440,13,27,1378,2219,18,34,60,85,64,67,177,152,4534,5056,15,16
2023,Boise State,Mountain West,300,259,9,10,11,24,8,8,8,8,14,0,1,76,134,13,11,0,1,502,797,26,32,3098,3505,372,441,216,268,11,13,20,19,52,81,448,648,26196,24204,0,0,27,201,8,19,560,451,34,23,3008,1887,35,14,82,62,85,70,185,181,6106,5392,21,19
2023,Boston College,ACC,279,247,29,13,38,18,5,9,7,5,13,1,0,45,47,14,8,0,0,311,654,20,36,2394,2550,361,333,204,193,8,14,15,19,85,78,717,626,24542,22258,0,0,112,58,12,9,547,463,25,30,2556,2441,12,18,43,57,79,64,191,157,4950,4991,19,17
2023,Bowling Green,Mid-American,219,246,15,15,25,31,5,11,11,5,13,2,1,282,149,14,17,0,0,462,886,23,46,2454,2338,356,340,213,202,17,14,17,21,90,68,792,509,23823,22977,1,0,148,114,19,14,429,469,22,16,1786,1901,33,28,67,88,52,59,157,154,4240,4239,19,28
2023,Buffalo,Mid-American,206,213,15,11,41,18,8,8,8,7,12,2,1,232,108,11,11,0,1,555,364,35,17,2223,2246,394,327,212,207,11,11,14,18,58,65,499,559,21988,21212,0,1,58,133,12,20,435,434,15,19,1603,2159,17,15,68,55,63,53,184,158,3826,4405,19,19
2023,California,Pac-12,278,272,17,23,33,38,12,15,16,12,13,0,1,68,215,16,12,1,0,486,861,25,44,2836,3656,434,486,258,307,12,16,22,30,72,84,583,785,22364,24436,0,1,30,274,11,20,497,456,26,23,2250,1718,25,24,58,76,74,80,191,196,5086,5374,28,27
2023,Central Michigan,Mid-American,227,242,16,12,23,24,4,3,3,4,12,0,3,26,166,11,5,1,0,868,465,45,24,2216,2967,325,360,183,223,5,11,15,20,80,87,697,764,21758,21389,0,0,72,146,16,18,456,411,21,24,1914,1918,18,23,55,62,57,57,167,155,4130,4885,15,8
2023,Charlotte,American Athletic,202,226,19,9,35,16,6,6,6,6,12,1,1,107,220,16,11,0,0,619,356,30,17,2013,2527,328,339,186,213,11,16,7,20,83,70,703,604,23255,19945,1,0,227,247,24,28,464,431,16,19,1740,1963,19,30,60,83,40,62,169,161,3753,4490,22,17
2023,Cincinnati,Big 12,267,238,14,12,31,17,6,5,5,6,12,0,1,100,109,11,8,0,0,249,501,16,25,2508,2710,360,328,218,186,8,11,21,20,68,60,631,437,23017,20173,0,0,52,72,15,16,517,397,14,24,2605,2123,18,26,68,68,74,59,176,150,5113,4833,17,13
2023,Clemson,ACC,300,185,14,10,27,22,13,12,11,13,13,4,2,244,115,9,16,0,1,287,267,12,7,2969,2257,474,401,302,212,16,9,20,13,64,71,549,621,25818,20982,0,0,182,103,23,18,524,396,24,17,2266,1490,32,28,90,83,79,60,198,187,5235,3747,22,28
2023,Coastal Carolina,Sun Belt,275,264,9,12,24,24,8,10,9,8,13,2,1,283,30,9,14,0,0,482,300,31,16,3401,2753,410,391,273,223,14,9,24,21,73,106,749,951,24831,21969,0,1,69,118,14,10,465,462,17,15,2010,2181,20,17,59,73,76,70,172,168,5411,4934,17,24
2023,Colorado,Pac-12,254,290,10,10,15,16,7,10,11,7,12,1,0,74,33,4,10,0,1,319,613,17,27,3536,3323,474,417,323,269,10,4,29,28,107,93,854,883,19854,23346,0,0,176,136,18,18,358,451,12,24,827,2095,28,56,66,86,68,77,177,167,4363,5418,11,20
2023,Colorado State,Mountain West,247,276,8,9,19,16,7,10,10,8,12,0,3,74,229,18,9,1,0,580,320,26,15,3678,2996,501,389,311,278,9,18,24,20,91,77,838,744,19135,24065,1,0,150,93,13,13,332,485,10,18,1114,1995,33,13,86,48,72,79,175,180,4792,4991,25,19
2023,Duke,ACC,243,263,12,11,20,28,7,5,5,7,13,1,0,53,71,8,10,0,1,338,563,16,30,2351,2740,357,417,200,260,10,8,14,11,73,81,598,730,22615,24185,0,0,149,61,17,18,448,472,26,15,2168,1845,29,17,77,57,60,69,166,182,4519,4585,15,15
2023,East Carolina,American Athletic,181,211,9,6,26,18,7,10,10,7,12,2,1,73,96,14,6,0,0,330,400,21,24,1967,2630,388,344,208,210,6,14,7,19,70,64,651,565,20874,22326,0,0,103,117,14,16,386,437,12,13,1340,1452,18,30,83,83,53,70,175,175,3307,4082,21,16
2023,Eastern Michigan,Mid-American,207,289,10,12,19,34,6,12,11,5,13,0,0,65,75,12,7,3,0,729,654,35,37,1976,2770,358,387,197,229,7,12,10,17,79,84,747,747,22617,24157,0,0,142,164,13,19,428,513,18,24,1457,2450,21,32,64,86,63,68,180,172,3433,5220,18,19
2023,Florida,SEC,259,213,9,4,22,13,7,4,4,7,12,0,0,38,29,5,3,0,0,331,226,16,15,3086,2716,389,325,281,195,3,5,20,18,79,72,595,552,23838,19362,0,0,151,92,14,11,422,386,21,21,1819,1867,22,38,59,83,55,52,150,145,4905,4583,12,7
2023,Florida Atlantic,American Athletic,215,263,13,19,34,38,2,8,8,2,12,2,2,99,143,15,10,0,0,449,259,27,12,2586,2977,412,412,265,263,10,15,19,23,41,65,400,567,19734,23466,1,0,282,202,15,17,369,477,16,12,1383,1791,28,30,83,82,57,65,168,178,3969,4768,17,18
2023,Florida International,Conference USA,184,272,16,11,33,20,9,6,6,9,12,1,1,118,50,12,6,0,0,480,569,27,27,2760,2950,383,389,220,241,6,12,12,26,70,54,607,517,19643,23557,0,0,103,26,14,14,380,487,17,17,1083,2290,12,40,61,76,48,68,169,169,3843,5240,21,12
2023,Florida State,ACC,274,249,10,13,21,30,5,7,7,4,14,1,1,53,41,4,10,1,1,407,610,17,27,3508,2516,433,416,260,201,10,4,25,12,85,103,792,865,24689,25703,0,0,298,83,26,13,463,509,32,17,2102,2131,46,25,98,71,66,57,182,200,5610,4647,9,17
2023,Fresno State,Mountain West,272,266,9,17,14,29,2,6,6,2,13,0,1,85,182,12,17,1,1,819,649,37,31,3657,2661,515,402,336,223,17,12,29,19,57,80,517,686,22900,23900,0,0,184,95,20,8,369,499,16,16,1384,2160,29,30,71,64,90,73,187,187,5041,4821,14,23
2023,Georgia,SEC,363,224,9,17,12,30,7,3,3,7,14,1,0,135,158,7,14,0,0,610,350,25,22,4274,2456,456,427,328,234,14,7,29,13,62,70,601,545,28119,22281,1,0,260,0,24,0,501,421,40,13,2676,1593,29,13,72,58,89,45,165,175,6950,4049,14,17
2023,Georgia Southern,Sun Belt,300,262,13,6,22,15,11,8,8,12,13,3,0,154,186,20,13,1,1,967,354,43,18,3929,3049,577,396,376,249,13,20,26,20,76,80,673,774,24261,22539,0,0,206,92,29,8,377,454,16,30,1522,2100,23,34,91,70,85,64,185,166,5451,5149,31,21
2023,Georgia State,Sun Belt,254,272,9,11,19,26,8,6,8,8,13,1,1,146,115,7,11,0,0,371,476,22,23,2672,3633,367,437,249,284,11,7,20,30,83,75,748,669,23127,23673,1,1,34,309,11,26,513,442,25,18,2445,1896,29,19,76,88,86,81,189,182,5117,5529,15,17
2023,Georgia Tech,ACC,289,286,12,14,23,26,4,10,10,4,13,0,3,167,195,17,15,0,0,510,720,24,26,2871,2791,379,368,231,224,15,17,27,18,67,84,582,757,22348,24452,0,0,121,108,12,12,492,535,24,28,2649,2877,22,15,57,64,72,75,167,171,5520,5668,21,25
2023,Hawai'i,Mountain West,251,259,16,9,31,20,8,6,7,8,13,0,2,63,203,15,7,0,1,410,268,21,12,3593,2787,537,331,337,204,7,15,27,24,80,72,733,693,23136,23664,0,0,101,156,15,17,324,481,6,26,989,2222,22,39,68,80,68,74,183,167,4582,5009,23,13
2023,Houston,Big 12,230,274,7,14,27,22,2,5,5,2,12,1,0,152,103,13,9,2,1,625,546,29,24,2897,3064,407,384,260,263,9,13,24,21,68,63,590,567,20118,23082,0,1,100,81,15,13,359,467,10,27,1425,2023,23,24,60,64,56,78,154,163,4322,5087,15,14
2023,Illinois,Big Ten,244,264,13,8,24,15,10,8,8,10,12,2,0,103,106,13,7,0,0,454,536,25,28,3191,2737,414,399,261,241,7,13,23,22,79,68,749,573,20449,22751,0,0,133,101,12,14,396,459,12,18,1501,1802,23,39,57,76,59,77,161,175,4692,4539,23,15
2023,Indiana,Big Ten,236,252,9,10,26,19,8,3,2,8,12,1,0,98,140,10,10,1,0,657,420,31,19,2548,2822,366,367,215,223,10,10,18,25,66,76,612,701,21187,22013,0,1,31,181,13,23,434,449,13,18,1456,1859,21,25,73,65,62,56,169,157,4004,4681,18,13
2023,Iowa,Big Ten,180,229,7,14,14,24,11,5,5,11,14,1,1,126,87,11,10,0,0,444,109,19,7,1661,2390,348,472,170,265,10,11,9,11,51,85,433,728,23979,26421,1,0,319,224,31,29,486,498,11,7,1635,1565,32,33,75,75,60,71,204,227,3296,3955,22,15
2023,Iowa State,Big 12,212,260,10,21,16,36,3,3,3,3,13,1,3,150,148,8,16,0,0,382,652,19,33,3185,2976,381,448,241,250,16,8,23,21,63,54,569,466,22743,24057,0,0,128,136,17,21,382,456,16,12,1559,1745,21,14,64,67,68,69,174,191,4744,4721,11,19
2023,Jacksonville State,Conference USA,289,242,14,12,27,29,9,9,9,8,13,0,3,249,232,12,16,0,0,222,543,11,27,2223,3134,350,431,182,252,16,12,12,15,63,74,564,678,20844,25956,1,1,104,92,18,19,647,520,35,14,3077,1452,38,16,91,73,78,67,207,206,5300,4586,21,25
2023,James Madison,Sun Belt,275,221,8,14,16,34,4,8,8,4,13,2,0,159,139,11,13,0,1,430,578,23,25,3715,3249,429,459,289,278,13,11,36,17,72,62,521,547,24420,22380,1,0,263,89,20,16,445,416,17,13,1731,1089,44,24,115,82,60,74,164,203,5446,4338,15,21
2023,Kansas,Big 12,279,266,7,12,19,20,6,4,5,6,13,3,0,177,48,11,14,0,0,616,289,31,17,3121,2817,311,382,200,253,14,11,24,16,73,69,740,659,24023,22777,1,0,119,-6,6,2,499,472,32,26,2678,2100,25,14,63,54,70,69,145,166,5799,4917,17,18
2023,Kansas State,Big 12,310,224,14,17,24,37,2,10,10,3,13,1,1,136,77,10,13,0,0,328,746,19,39,3135,2926,427,438,258,247,13,10,30,16,63,72,568,651,24870,21930,0,0,87,172,16,10,532,403,32,15,2666,1917,25,16,77,57,90,54,188,179,5801,4843,12,23
2023,Kent State,Mid-American,180,237,12,8,26,15,6,3,3,6,12,0,1,0,82,6,6,0,1,887,523,42,25,1974,2574,306,315,160,184,6,6,11,21,65,60,554,466,20758,22442,0,0,106,242,14,23,441,460,8,31,1271,2113,11,36,49,83,51,76,172,159,3245,4687,12,9
2023,Kentucky,SEC,220,262,2,11,10,18,8,7,7,8,13,3,0,181,37,12,12,3,0,678,552,23,24,2751,3119,375,431,211,292,11,12,25,20,79,85,661,762,21518,25282,0,0,73,68,8,11,339,450,18,19,1660,1469,34,22,84,66,52,80,138,187,4411,4588,20,19
2023,LSU,SEC,334,274,6,13,15,30,3,4,4,3,13,1,0,107,38,5,10,0,0,399,723,22,37,4407,3327,411,420,286,268,10,5,44,23,79,92,672,744,22504,24296,0,0,74,-1,7,2,430,462,34,24,2658,2089,31,22,73,37,71,78,130,174,7065,5416,8,14
2023,Liberty,Conference USA,346,284,11,17,21,37,12,4,3,11,14,2,0,181,54,6,21,0,0,532,564,26,37,2882,3567,303,507,178,299,21,6,32,31,88,82,875,742,27786,22614,0,0,86,36,13,8,670,404,39,13,4106,1650,24,8,71,34,78,70,158,184,6988,5217,18,25
2023,Louisiana,Sun Belt,265,282,11,23,20,31,11,10,10,11,13,3,0,149,63,9,13,1,0,956,750,43,44,2817,2795,367,387,238,238,13,9,23,22,79,70,647,632,22690,24110,0,0,102,-4,19,8,469,576,25,24,2298,2219,34,25,73,69,68,90,167,201,5115,5014,20,23
2023,Louisiana Tech,Conference USA,241,250,15,14,30,22,7,4,4,7,12,1,2,49,138,11,5,0,0,552,70,30,6,3131,2224,422,317,269,173,5,11,16,18,81,78,753,745,21415,21785,2,1,268,215,32,15,381,506,20,32,1495,2794,16,24,66,72,46,70,155,172,4603,5018,18,9
2023,Louisville,ACC,292,222,13,11,24,25,7,7,7,7,14,0,2,149,177,12,13,0,1,475,570,25,25,3313,3042,408,416,266,231,13,12,22,22,78,81,681,698,27062,23338,1,0,132,93,30,10,533,419,31,13,2499,1396,32,32,78,68,65,54,176,182,5812,4438,19,20
2023,Marshall,Sun Belt,236,241,6,12,25,28,11,5,5,11,13,2,0,131,143,18,13,2,0,807,334,33,22,2940,2869,425,422,268,248,13,18,12,23,85,85,766,811,22974,23826,0,2,19,364,9,32,452,466,21,20,1725,2031,33,36,85,94,56,61,181,188,4665,4900,29,18
2023,Maryland,Big Ten,271,264,13,22,19,35,8,7,7,8,13,1,2,166,129,13,17,1,0,453,582,23,25,3626,2712,477,414,307,236,17,13,27,17,71,78,735,703,21991,24809,0,0,101,127,12,18,382,480,20,14,1409,1631,34,29,65,77,74,60,176,179,5035,4343,21,24
2023,Massachusetts,FBS Independents,213,263,3,7,13,15,6,8,6,5,12,2,3,135,234,11,8,0,0,713,857,41,35,2569,2474,348,286,212,162,8,11,14,24,96,77,851,721,21422,21792,0,2,80,351,13,18,390,469,19,30,1706,2662,18,25,54,83,55,58,151,131,4275,5136,17,16
2023,Memphis,American Athletic,295,261,18,9,28,31,5,9,9,5,13,3,1,205,121,10,11,0,0,566,896,27,46,3984,3484,481,432,321,261,11,10,33,25,53,65,536,564,24285,22511,0,0,118,86,16,11,429,446,31,21,1976,2034,23,19,74,61,78,55,172,165,5960,5518,15,20
2023,Miami,ACC,285,221,11,7,21,15,8,6,6,9,13,1,0,118,168,14,12,1,0,791,344,33,16,3354,2808,436,396,283,225,12,14,23,16,79,77,751,649,24860,21940,0,1,79,95,12,12,440,412,24,18,2251,1373,34,16,83,59,67,64,164,177,5605,4181,22,18
2023,Miami (OH),Mid-American,214,252,4,14,13,32,9,7,6,9,14,0,1,130,84,7,11,0,0,522,317,26,18,2316,2775,294,423,165,249,11,7,16,12,66,94,547,824,24891,25343,0,0,299,26,25,20,503,509,23,12,2213,1851,35,24,74,66,60,57,167,193,4529,4626,16,18
2023,Michigan,Big Ten,297,198,17,11,22,33,3,9,9,3,15,4,0,419,51,5,18,0,0,251,314,18,18,3205,2355,361,414,260,229,18,5,24,8,45,75,412,605,29002,24998,0,0,316,73,31,10,563,450,40,9,2536,1348,38,19,84,45,74,57,173,196,5741,3703,8,27
2023,Michigan State,Big Ten,198,253,10,10,20,14,9,7,7,9,12,0,1,22,146,13,9,0,0,320,180,17,8,2366,2849,381,366,222,226,9,13,14,24,81,57,708,580,20224,22976,0,1,89,195,13,18,371,440,7,14,1064,1827,30,24,67,79,49,54,161,156,3430,4676,22,16
2023,Middle Tennessee,Conference USA,232,253,10,9,22,16,8,8,8,8,12,0,1,96,194,13,8,0,0,260,556,14,33,3187,2994,438,429,295,268,8,13,23,19,81,77,675,661,20553,22647,0,1,120,189,11,21,384,435,13,20,1506,1753,23,32,70,79,72,81,182,182,4693,4747,21,16
2023,Minnesota,Big Ten,237,240,14,8,17,10,6,7,7,6,13,0,2,114,136,11,12,0,0,362,180,25,8,1864,2851,312,390,164,244,12,11,16,23,39,69,352,643,24863,21937,0,0,111,55,9,11,505,414,13,19,2048,1938,24,21,49,52,62,80,176,174,3912,4789,17,19
2023,Mississippi State,SEC,199,218,10,16,24,28,4,5,5,3,12,0,2,61,75,10,7,1,1,550,418,23,21,2182,2456,348,340,201,231,7,10,15,21,75,67,682,546,20641,22559,1,0,200,63,17,9,401,449,12,14,1761,1751,27,27,67,69,49,57,159,168,3943,4207,14,12
2023,Missouri,SEC,280,233,11,12,15,18,2,10,11,3,13,1,1,47,120,7,9,0,0,409,476,22,28,3395,2767,376,406,247,250,9,7,23,22,93,97,705,781,23742,23058,0,0,71,58,9,10,497,421,25,8,2233,1600,40,25,89,75,72,66,169,182,5628,4367,9,19
2023,NC State,ACC,241,220,9,12,15,21,3,7,8,3,13,2,1,178,88,12,17,1,0,537,415,24,17,2519,2803,379,421,224,238,17,12,19,20,75,81,602,743,25313,21487,0,0,171,121,17,20,478,379,19,13,2036,1514,33,24,76,86,75,47,188,169,4555,4317,15,24
2023,Navy,American Athletic,174,213,16,15,26,25,7,14,14,9,12,1,2,174,123,5,10,0,0,477,406,24,25,1268,2698,199,345,102,225,10,5,10,18,68,41,552,298,22507,20686,0,0,176,124,20,27,548,422,16,12,2335,1547,28,21,62,69,50,51,173,157,3603,4245,12,24
2023,Nebraska,Big Ten,197,199,8,9,16,23,15,5,5,15,12,0,0,71,72,16,9,0,0,335,291,15,16,1631,2527,261,412,136,245,9,16,10,14,60,69,508,636,22246,20954,0,0,48,144,16,20,478,376,16,9,2122,1115,32,29,76,73,59,66,154,181,3753,3642,31,14
2023,Nevada,Mountain West,200,252,10,11,23,18,8,7,7,8,12,3,2,287,181,12,9,0,0,484,236,28,14,2102,3049,345,346,191,225,9,12,6,24,81,83,702,770,21830,21370,0,0,118,111,7,19,443,423,14,23,1498,2265,15,40,48,91,52,61,174,147,3600,5314,20,16
2023,New Mexico,Mountain West,278,250,9,9,14,18,5,4,4,5,12,0,1,3,211,10,4,0,0,483,539,31,29,2615,2812,353,317,198,194,4,10,17,24,118,94,1073,882,23352,19848,0,1,-7,379,4,19,440,409,26,25,2312,2088,15,19,47,68,59,51,145,133,4927,4900,15,8
2023,New Mexico State,Conference USA,307,314,11,17,19,31,5,6,6,5,15,1,1,88,144,10,7,0,0,337,473,18,24,3206,3771,393,479,235,307,7,10,28,19,93,94,874,810,28330,25670,0,0,135,69,18,9,526,487,22,22,2979,2156,31,23,82,63,74,71,171,190,6185,5927,15,13
2023,North Carolina,ACC,319,291,9,17,20,33,6,10,10,5,13,0,0,64,81,11,12,0,1,257,485,14,19,3881,3136,460,432,292,268,12,11,26,20,93,91,862,731,22320,24483,1,1,114,129,9,12,498,504,28,21,2505,2121,28,37,73,76,92,71,189,186,6386,5257,17,22
2023,North Texas,American Athletic,297,280,21,16,35,27,10,4,4,10,12,0,1,50,166,9,10,0,0,720,50,37,6,3657,2655,463,327,284,191,10,9,33,22,57,62,559,497,21025,22175,0,0,50,19,11,4,449,544,19,37,2294,3066,17,36,48,70,73,77,174,170,5951,5721,19,14
2023,Northern Illinois,Mid-American,243,232,10,7,20,12,9,5,5,9,13,0,0,92,40,9,10,0,0,414,754,26,44,2467,2229,366,353,211,200,10,9,15,13,58,80,517,729,24601,22199,1,0,104,29,13,8,467,460,23,20,2335,1944,23,15,57,68,73,75,175,186,4802,4173,18,15
2023,Northwestern,Big Ten,218,239,3,13,14,26,1,9,11,1,13,0,1,101,94,8,13,0,0,584,660,28,39,2626,2378,389,358,241,232,13,8,20,15,69,54,554,491,22322,24478,0,0,70,22,11,14,458,504,13,20,1325,2052,30,49,62,85,77,73,192,184,3951,4430,9,22
2023,Notre Dame,FBS Independents,273,207,10,10,17,24,8,8,8,8,13,2,1,252,112,9,16,1,0,575,453,22,21,3205,2045,351,372,227,195,16,9,31,8,69,54,623,452,24019,22781,1,0,168,233,15,23,457,436,28,14,2414,1543,29,16,71,51,66,63,146,183,5619,3588,17,24
2023,Ohio,Mid-American,271,185,8,14,16,30,4,7,8,5,13,1,1,137,193,9,15,0,0,273,816,15,48,2647,2376,383,371,239,233,15,9,16,14,73,82,673,787,26050,20697,0,0,41,173,15,13,485,366,18,9,1877,1185,36,16,96,66,84,50,184,161,4524,3561,13,22
2023,Ohio State,Big Ten,272,200,10,15,18,32,6,4,4,6,13,3,0,230,53,7,7,0,0,259,274,13,16,3498,1898,400,375,255,198,7,7,26,9,74,62,579,529,22955,23845,0,0,75,136,17,11,431,452,20,6,1805,1553,28,23,70,61,72,53,168,190,5303,3451,13,11
2023,Oklahoma,Big 12,332,258,13,18,19,34,11,6,6,11,13,4,1,344,102,9,20,0,0,442,432,21,25,4223,3260,453,474,310,269,20,9,34,18,88,76,756,622,22662,24138,1,1,137,75,23,18,521,461,32,14,2368,1805,23,18,94,60,87,61,178,197,6591,5065,20,26
2023,Oklahoma State,Big 12,303,280,11,6,20,25,6,9,10,6,14,1,2,194,162,16,13,0,0,651,320,34,20,3871,3850,570,443,344,269,13,16,18,27,70,79,578,634,25144,25256,0,0,42,52,12,17,449,512,29,23,2173,2335,27,13,83,58,80,82,209,194,6044,6185,22,22
2023,Old Dominion,Sun Belt,215,290,7,14,26,27,7,10,10,7,13,2,1,275,227,11,11,0,0,501,784,31,35,2532,3257,361,448,204,294,11,11,20,28,84,74,788,651,19359,27441,0,1,137,225,19,21,474,529,15,13,1996,1848,19,61,79,107,69,75,187,199,4528,5105,18,21
2023,Ole Miss,SEC,305,263,25,12,36,29,1,5,5,1,13,0,0,145,102,6,13,0,0,309,171,21,13,3713,2983,395,414,256,252,13,6,26,17,93,73,768,621,21639,25161,1,0,117,153,14,17,535,496,29,19,2294,1990,35,26,82,92,65,73,176,189,6007,4973,7,18
2023,Oregon,Pac-12,369,253,19,18,25,38,2,6,6,2,14,1,0,58,18,5,12,0,0,308,437,20,27,4857,3022,514,492,397,296,12,5,49,16,93,77,848,623,26079,24325,0,0,201,96,21,7,437,401,33,10,2583,1436,34,5,71,44,79,68,155,190,7440,4458,7,18
2023,Oregon State,Pac-12,278,260,17,13,30,23,5,7,7,5,13,1,0,153,28,8,12,0,0,547,396,29,22,3148,3066,380,426,222,264,12,8,26,23,73,67,655,476,23968,22832,1,0,234,63,14,14,445,413,26,14,2172,1486,37,19,80,66,57,66,148,167,5320,4552,13,19
2023,Penn State,Big Ten,292,182,20,10,26,19,6,12,12,5,13,1,0,177,7,2,12,0,0,372,286,16,17,2795,2253,412,339,246,199,12,2,30,10,65,71,563,550,25370,21430,2,0,336,92,29,20,515,434,26,10,2407,966,50,16,112,49,75,55,185,180,5202,3219,8,24
